"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"50","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286449","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Geijskes DC",NA,"1952","05","Southern America","Surinam",NA,"Palaime-savanne, Boven Sipaliwini.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286449 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286449","NL-U1286449","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"51","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286450","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Melville",NA,NA,NA,"Southern America","Guyana",NA,"Rupununi.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286450 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286450","NL-U1286450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"52","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286451","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Oldenburger FHF; Norde R; Schulz JP",NA,"1968","10","Southern America","Surinam",NA,"Sipaliwini savanna area on Brazilian frontier.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286451 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286451","NL-U1286451","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"53","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286452","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Oldenburger FHF; Norde R; Schulz JP",NA,"1968","09","Southern America","Surinam",NA,"Sipaliwini savanna area on Brazilian frontier.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286452 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286452","NL-U1286452","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"54","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286453","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Rombouts HE",NA,"1936","01","Southern America","Surinam",NA,"Upper Sipaliwini R., camp.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286453 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286453","NL-U1286453","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"55","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286456","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Strong MT",NA,"Henkel TW; James R",NA,"1993","08","Southern America","Guyana","Upper Takutu-Upper Essequibo",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286456 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286456","NL-U1286456","03","-59.333333","2.516667",NA,NA,NA,NA,NA,"-59.333333","2.516667",NA,NA,NA,NA,"Magnoliopsidae","U 0225053",NA,NA
"56","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286454","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Strong MT",NA,"Clarke HD",NA,"1997","06","Southern America","Guyana","Upper Takutu - Upper Essequibo",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286454 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286454","NL-U1286454","01","-59.366667","2.183333",NA,NA,NA,NA,NA,"-59.366667","2.183333",NA,NA,NA,NA,"Magnoliopsidae","U 0089246",NA,NA
"57","2021-03-31 10:26:22-03","UFPI","TEPB","28027","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx ex Willd.",NA,NA,"MENDES, M. R. A.","632","2011","07",NA,"Brasil","Piauí","Parque Nacional de Sete Cidades, linha 12 do levantamento fitossociológico",NA,"Erva Ambiente: Campo Limpo Úmido",NA,NA,"23","-41.687417","-4.121056","Piracuruca",NA,NA,NA,NA,"41°41'14,7W","04°07'15,8S",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-04 23:42:48-03","UFPI","TEPB","25746","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx ex Willd.","Guimarães, P.J",NA,"Mendes, M. R. A.","181","2007","07",NA,"Brasil","Piauí","Parque Nacional de Sete Cidades",NA,"Erva; frutos maduros e imaturos; folhas verdes e secas Ambiente: Campo Limpo Úmido",NA,NA,"21","-41.687417","-4.121056","Piracuruca",NA,NA,"2011","03","41°41'14,7W","04°07'15,8S","01",NA,NA,NA,NA,NA,NA,NA
"59","2021-04-02 11:40:13-03","UFPI","TEPB","10317","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","D.F. Austin",NA,"L.P. Félix","6903","1994","09",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,"03","-35.5647010803223","-8.20110988616943","Gravatá",NA,NA,"1905","06",NA,NA,"03",NA,"19146","auto",NA,NA,NA,NA
"60","2021-03-31 10:26:22-03","UFPI","TEPB","11912","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Tlichx.",NA,NA,"ALENCAR, M. E.","546","1999","03",NA,"Brasil","Piauí","Barragem do tio Bentes (1ª cidade) - Parque Nacional de Sete Cidades",NA,"Erva ca. 20 cm, inflorescências imaturas. Substrato arenoso. Ambiente: Mata ciliar",NA,NA,"26","-41.7092018127441","-3.92806005477905","Piracuruca","200","200",NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA
"61","2021-03-31 10:26:22-03","UFPI","TEPB","11912","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"ALENCAR, M. E.","546","1999","03",NA,"Brasil","Piauí","Barragem do Tio Bentes (1ª Cidade) - Parque Nacional de Sete Cidades",NA,"Erva ca. 20 cm, inflorescências imaturas. Substrato arenoso. Ambiente: Mata ciliar",NA,NA,"26","-41.7092018127441","-3.92806005477905","Piracuruca","230","230",NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA
"62","2021-04-04 23:42:48-03","UFPI","TEPB","28024","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx ex Willd.","ALVES, M.",NA,"MENDES, M. R. A.","469","2009","07",NA,"Brasil","Piauí","Parque Nacional de sete Cidades, área 2 do levantamento fitossociológico",NA,"Erva Ambiente: Campo Limpo Úmido",NA,NA,"06","-41.7092018127441","-3.92806005477905","Piracuruca",NA,NA,"2009","06",NA,NA,"01",NA,"41625","auto",NA,NA,NA,NA
"63","2021-03-31 10:26:22-03","UFPI","TEPB","28025","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx ex Willd.",NA,NA,"MENDES, M. R. A.","278","2007","08",NA,"Brasil","Piauí","Parque Nacional de Sete Cidades, área 4 do levantamento fitossociológico",NA,"Erva; frutos maduros; folhas verdes Ambiente: Campo Limpo Úmido",NA,NA,"26","-41.7092018127441","-3.92806005477905","Piracuruca",NA,NA,NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA
"64","2016-02-02 14:38:01-02","BGBM","B","B 10 0243696","S","Plantae",NA,NA,"Cyperaceae","Scleria","latilacunosa","Scleria latilacunosa","Kük.",NA,"type","E. H. G. Ule","8065","1909","07","Middle and South America","Brazil",NA,"auf nassen Campo der Serra do Mel, Rio Branco, Surumu.",NA,"<a href=http://herbarium.bgbm.org/object/B100243696 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100243696","B100243696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2014-11-19 13:21:12-02","FEMACT","MIRR","12731","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Rocha, E.",NA,"Araújo, M.A.M.; Rocha, A.E.S.; Imbrosio, R.","237","2013","09",NA,"Brasil","Roraima","Água Boa",NA,"Erva ca.40cm de altura, espiguetas marrom-alaranjadas; Lavrado ; HA",NA,NA,"25","-60.6733","2.81972","Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA
"66","2019-02-15 11:38:54-02","IPA","IPA","56143","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Luceño, M.",NA,"Pessoni, L.A.","53","1996","10","Southern America","Brasil","Roraima","margens do Lago Caracaranã, próximo à sede da fazenda.",NA,NA,"IPA0056143",NA,"07","-59.6227989196777","3.88110995292664","Normandia",NA,NA,"1996","11",NA,NA,NA,NA,"114010","auto",NA,NA,NA,NA
"67","2019-08-27 13:25:41-03","IAP","PACA-AGP","46182","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","A. C. Araújo",NA,"Rambo, B.",NA,"1950","03",NA,"Brasil","RS","Fazenda do Arroio",NA,"Habitat: In humidis graminosis. Fenofase: fruto","PACA046182",NA,"06","-50.2696990966797","-29.8866996765137","Osório",NA,NA,"2007",NA,NA,NA,NA,NA,"27350","auto","Liliatae",NA,NA,NA
"68","2019-10-25 11:38:13-03","IECOS","HBRA","1313","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","L. Schneider (MG)",NA,"U. Mehlig","331","2007","05","América do Sul","Brasil","Pará","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Margem de duna rasa com vegetação arbustiva-arbórea no campo 0,5 km oeste do 1º cordão de dunas","exsicata","Erva pequena. Colmo triangular. Inflorescência espiga, acima de uma bráctea folhosa","HBRA0001272","HBRA0001272","10","-46.62605556","-0.83816667","Bragança",NA,NA,"2016","10","-46.62605556","-0.83816667","01",NA,NA,NA,NA,NA,NA,NA
"69","2019-10-25 11:38:13-03","IECOS","HBRA","1426","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","L. Schneider (MG)",NA,"L. O. Santos","351","2007","06","América do Sul","Brasil","Pará","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Porção central do 3º cordão de dunas","exsicata","Erva","HBRA0001256","HBRA0001256","05","-46.62138889","-0.83611111","Bragança",NA,NA,"2016","10","-46.62138889","-0.83611111","01",NA,NA,NA,NA,NA,NA,NA
"70","2019-10-25 11:38:13-03","IECOS","HBRA","1365","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","L. Schneider (MG)",NA,"L. O. Santos","297","2007","05","América do Sul","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, campo próximo à borda sul do bosque na 1ª ilha de terra firme","exsicata","Erva","HBRA0001252","HBRA0001252","20","-46.67472222","-0.91472222","Bragança",NA,NA,"2016","10","-46.67472222","-0.91472222","01",NA,NA,NA,NA,NA,NA,NA
"71","2019-10-25 11:38:13-03","IECOS","HBRA","763","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","L. Schneider (MG)",NA,"U. Mehlig","166","2005","06","América do Sul","Brasil","Pará","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Campo úmido na margem de uma duna","exsicata",NA,"HBRA0001268","HBRA0001268","01","-46.62027778","-0.83527778","Bragança",NA,NA,"2016","10","-46.62027778","-0.83527778","01",NA,NA,NA,NA,NA,NA,NA
"72","2020-10-20 14:17:17-03","UFOPA","HSTM","5151","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","torreyana","Scleria torreyana","Walp.","Ramos, J.F.",NA,"Barbosa, E.; Miranda, I.; Ramos, J.F.","256","1999",NA,NA,"Brasil","Pará","Mineração Rio do Norte, Porto Trombetas, Mina Sacará.",NA,NA,"HSTM005151",NA,NA,"-56.45","-1.7","Oriximiná",NA,NA,"1905","06","56º27'0''W","1º42'0''S","21",NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:42:58-03","UFMS","CGMS","30838","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","V.J. Pott",NA,"L. Rebellato","2","2007","05",NA,"Brasil","Mato Grosso","Pantanal de Poconé.",NA,NA,"CGMS1060252",NA,"10","-56.4166667","-16.3680556","Poconé","120","120","2008","08","-56,4166667","-16,3680556","26",NA,NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:42:58-03","UFMS","CGMS","51918","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","V.J. Pott",NA,"V.J. Pott; A. Pott","11208","2011","02",NA,"Brasil","Mato Grosso do Sul","Fazenda Reluz, ao longo do Rio Sucuriú.",NA,"Fruto branco. Habitat: Campo úmido, vereda ao longo do rio com buriti. Solo orgânico. Relevo levemente inclinado. Frequente. Habito: Erva cespitosa, anfíbia, 30 - 40 cm de altura, escapo 40 - 50 cm.","CGMS1081905",NA,"13","-52.0919444","-20.2077778","Selvíria","281","281","2011","02","-52,0919444","-20,2077778","13",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-27 13:47:51-03","UFS","ASE","16974","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Davidse, G",NA,"Nunes, E","ASE16974","1982","06","Southern America","Brasil","Ceará","Fazenda Iracema, Capoeira",NA,"Erva.; Erva.","ASE0010187","ASE0010187","05","-39.0055","-4.5817","Quixadá",NA,NA,"1987",NA,"-39.0055","-4.5817",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-27 13:47:51-03","UFS","ASE","12257","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Ribeiro, ARO",NA,"Oliveira, RC; Ferreira, CGT; Araújo, GS","1906","2007","04","Southern America","Brasil","Rio Grande do Norte","Estação Ecológica do Seridó, Caminho que dá acesso ao Lajedo dos Tanques",NA,"Erva ocasional; Erva ocasional; Campo sujo com rio periódico.","ASE0010156","ASE0010156","21","-37.2349","-6.3957","Serra Negra do Norte",NA,NA,"2009","03","-37.2349","-6.3957","24",NA,NA,NA,NA,NA,NA,NA
"77","2019-11-27 13:47:51-03","UFS","ASE","12269","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Ribeiro, ARO",NA,"Oliveira, RC; Ferreira, CGT","1647","2006","06","Southern America","Brasil","Rio Grande do Norte","Estação Ecológica do Seridó, Coleta nas margens do campo limpo úmido",NA,"Erva ereta, ocasional, local sombreado pela vegetação adjacente.; Erva ereta, ocasional, local sombreado pela vegetação adjacente.","ASE0010157","ASE0010157","20","-37.2349","-6.3957","Serra Negra do Norte",NA,NA,"2009","03","-37.2349","-6.3957","24",NA,NA,NA,NA,NA,NA,NA
"78","2019-11-27 13:47:51-03","UFS","ASE","19877","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Menezes, IRN",NA,"Machado, WJ; Santos, LAS; Menezes, IRN; Jesus, JB","606","2010","07","Southern America","Brasil","Sergipe","Serra da Guia",NA,"Herbácea ca 40 cm.; Herbácea ca 40 cm.","ASE0010200","ASE0010200","25","-37.684167","-9.805278","Poço Redondo",NA,NA,"2010","12","-37.684167","-9.805278","07",NA,NA,NA,NA,NA,NA,NA
"79","2019-11-27 13:47:51-03","UFS","ASE","30957","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Prata, AP",NA,"Pereira, TC","125","2014","03","Southern America","Brasil","Sergipe",NA,NA,"Herbácea. Frutos brancos em forma de aquênio Em brejo. Coordenadas UTM: E 0650688m; N 8765978m. Nº do conglomerado:152; Nº da subunidade: 03; Nº da subparcela: 10; Coleta:2d","ASE0002306","ASE0002306","21","-37.620556","-11.146944","Boquim",NA,NA,"2015","02","-37.620556","-11.146944","03",NA,NA,NA,NA,NA,NA,NA
"80","2019-11-27 13:47:51-03","UFS","ASE","19453","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Menezes, IRN",NA,"Menezes, IRN; Santos, LAS; Júnior, GSF","128","2010","08","Southern America","Brasil","Sergipe","Pov. Poço dos Bois, Mata do Gonzaguinha.",NA,"Herbácea com raízes fibrosas, 40cm de comp.; Herbácea com raízes fibrosas, 40cm de comp.; Margem da mata de Transição em solo úmido.","ASE0010193","ASE0010193","31","-36.5304","-10.1507","Cedro de São João",NA,NA,"2010","11","-36.5304","-10.1507","23",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-27 13:47:51-03","UFS","ASE","19456","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Menezes, IRN",NA,"Menezes, IRN; Santos, LAS; Júnior, GSF","120","2010","08","Southern America","Brasil","Sergipe","Pov. Poço dos Bois, Mata do Gonzaguinha.",NA,"Herbácea.; Herbácea.; Margem da mata de Transição em solo úmido.","ASE0010192","ASE0010192","31","-36.5304","-10.1507","Cedro de São João",NA,NA,"2010","08","-36.5304","-10.1507","31",NA,NA,NA,NA,NA,NA,NA
"82","2019-11-27 13:47:51-03","UFS","ASE","19449","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Menezes, IRN",NA,"Menezes, IRN; Santos, LAS; Júnior, GSF","142","2010","08","Southern America","Brasil","Sergipe","Pov. Poço dos Bois, Mata do Gonzaguinha.",NA,"Margem da mata de Transição em solo úmido.","ASE0010194","ASE0010194","31","-36.5304","-10.1507","Cedro de São João",NA,NA,"2010","08","-36.5304","-10.1507","31",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-27 13:47:51-03","UFS","ASE","35460","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Santana Júnior, JA",NA,"Santana Júnior, JA; Schettino, SC; Figueiredo, MAM","457","2015","11","Southern America","Brasil","Sergipe","Povoado São José, No entorno da Caverna das Vespas",NA,"Herbácea. Folhas cortantes.; Mata Atlântica","ASE0036153","ASE0036153","06","-36.5257","-10.3758","Japaratuba",NA,NA,"2015","11","-36.5257","-10.3758","10",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-27 13:47:51-03","UFS","ASE","15808","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Menezes, IRN",NA,"Costa, SM","657","2009","10","Southern America","Brasil","Sergipe","Serra da Guia",NA,"Erva, ca. 50 cm. Aquênios evidentes, verdes (imaturos) e brancos (maduros).; Erva, ca. 50 cm. Aquênios evidentes, verdes (imaturos) e brancos (maduros).; Caatinga, beira de trilha.","ASE0010181","ASE0010181","17","-37.4103","-9.4819","Poço Redondo",NA,NA,"2010","01","-37.4103","-9.4819",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-27 13:47:51-03","UFS","ASE","17328","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Menezes, IRN",NA,"Menezes, IRN; Machado, WJ; Santos, LAS","161","2010","07","Southern America","Brasil","Sergipe","Serra da Guia, Trilha de Subida da Serra.",NA,"Presença de aquênios brancos. Ambiente com solo úmido.; Presença de aquênios brancos. Ambiente com solo úmido.; Brejo de Altitude.","ASE0010184","ASE0010184","25","-37.4103","-9.4819","Poço Redondo",NA,NA,"2010",NA,"-37.4103","-9.4819",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-27 13:47:51-03","UFS","ASE","17329","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Menezes, IRN",NA,"Menezes, IRN; Machado, WJ; Santos, LAS","162","2010","07","Southern America","Brasil","Sergipe","Serra da Guia, Trilha de Subida da Serra.",NA,"Presença de aquênios brancos, raízes fibrosas, em solo úmido.; Presença de aquênios brancos, raízes fibrosas, em solo úmido.; Brejo de Altitude.","ASE0010185","ASE0010185","25","-37.4103","-9.4819","Poço Redondo",NA,NA,"2010",NA,"-37.4103","-9.4819",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-27 13:47:51-03","UFS","ASE","34342","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Freire, GS",NA,"Matos, GMA; Freire, GS; Campos, DA; Santos, E","429","2015","08","Southern America","Brasil","Sergipe","Fazenda mãe natureza.",NA,"Herbácea com ca. de 80 cm. Inflorecência ferruginea com frutos alvos.","ASE0032814","ASE0032814","18","-36.38222","-10.15195","Santana do São Francisco",NA,NA,"2015","08","-36.38222","-10.15195","26",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-27 13:47:51-03","UFS","ASE","18378","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Santos, LAS","250","2010","08","Southern America","Brasil","Sergipe","Mata do Poção",NA,"Aquênios presente.; Aquênios presente.; Mata.","ASE0010189","ASE0010189","14","-37.39","-10.5502","Lagarto",NA,NA,NA,NA,"-37.39","-10.5502",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-27 13:47:51-03","UFS","ASE","14405","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Menezes, IRN",NA,"Santos, LAS","21","2009","10","Southern America","Brasil","Sergipe","Pov. Rio das Vacas, Mata do bachão de Dona Erática.",NA,"Aquênios brancos, flores presente.; Aquênios brancos, flores presente.; Campo graminoso margem da trilha.","ASE0010167","ASE0010167","05","-37.39","-10.5502","Lagarto",NA,NA,"2009","11","-37.39","-10.5502","09",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:19:44-03","UNICAMP","UEC","188785","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Anderson, WR; Fryxell, PA; Hill, SR; Reis dos Santos, R; Souza, R","8027","1973","03",NA,"Brazil","Goiás","Serra dos Cristais, 10 km by road N of Cristalina",NA,"Campo limpo on sandy soil, wet in some places.","UEC119654","UEC119654","03","-47.6136016845703","-16.7686004638672","Cristalina","1080","1080",NA,NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA
"91","2021-03-01 16:19:44-03","UNICAMP","UEC","154428","S","Plantae","Liliopsida",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Costa, SM; Barbosa, TDM","720","2010","09",NA,"Brazil","Roraima","Parque Nacional do Viruá, grade do PPBio, campina da L3/N2",NA,"Erva, ca. 30 cm. Brácteas esverdeadas, aquênio variando de verde a branco nos diferentes estágios de maturidade; Campinarana graminosa-arbustiva","UEC008000","UEC008000","13","-61.128101348877","1.81611001491547","Caracaraí",NA,NA,NA,NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA,NA
"92","2021-03-21 19:40:15-03","UFC","EAC","11543","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Rchb. ex Schltdl. & Cham.","Davidse, G.",NA,"Nunes, E.","EAC11543","1982","06","Southern America","Brasil","Ceará","Fazenda Iracema",NA,"Erva.; Capoeira","EAC0011543","EAC0011543","05","-39.0153007507324","-4.97138977050781","Quixadá",NA,NA,"1987",NA,NA,NA,NA,NA,"41968","auto",NA,NA,NA,NA
"93","2021-03-21 19:40:15-03","UFC","EAC","18734","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Rchb. ex Schltdl. & Cham.","Alves, M.",NA,"Coelho, L.C.","s.n.","1991","05","Southern America","Brasil","Ceará","Fazenda Feijão",NA,NA,"EAC0018734","EAC0018734","05","-39.1925010681152","-4.23222017288208","Caridade",NA,NA,"2008","07",NA,NA,NA,NA,"30627","auto",NA,NA,NA,NA
"94","2020-12-21 16:22:38-03","MBM","MBM","120060","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Kral, R.",NA,"Kral, R.","44880","1971","10","Northern America","USA",NA,NA,NA,NA,"MBM120060","MBM120060","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:22:38-03","MBM","MBM","175732","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britt.",NA,NA,"Umbach, L.M.","2629","1908","09","Northern America","USA",NA,NA,NA,NA,"MBM175732",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:22:38-03","MBM","MBM","175732","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britt.",NA,NA,"Umbach, L.M.","2629","1908","09","Northern America","USA",NA,NA,NA,NA,"MBM175732",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"97","2015-09-05 09:20:34-03","MNHN","RECOLNAT_MNHN_P","P00277118","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Camelbeke",NA,"Granville, J.J. de",NA,"1975","7",NA,"Guyane française",NA,"Haut Oyapock, Mt St Marcel","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277118' target='other'> <mi>dwc_moreinfo</mi></a>","P00277118","P00277118_01","30",NA,NA,NA,"300","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2601",NA
