"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"50","2008-05-27 22:02:00-03","MO","MOBOT","2904624","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Marion J. Jansen-Jacobs|C. Simmons|A. Jacobs-Brouwer|V. James|R. Andrew","Jansen-Jacobs 4691","1995","7","30","South America","Guyana","Rupununi","Manari. Savanna on laterite.","-59.76666","3.43333","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","1151686","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Lupita Sánchez A.|E. Gutiérrez|Juan Surubí","Sánchez Acebo 336","1997","3","15","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Pampa con termitero, sobre la orilla del camino.","-60.93083","-14.55777","200.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"52","2014-04-24 10:38:00-03","MO","MOBOT","1724220","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Gerrit Davidse","Davidse 2856A","1971","11","3","South America","Venezuela","Amazonas","Isla Carestia, a small island in the Río Orinoco, ca. 5 km NNW of Sanariapo.",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,"Autana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"576","1"
"53","2018-06-19 08:47:00-03","MO","MOBOT","1734488","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Gerrit Davidse","Davidse 3071","1971","11","14","South America","Venezuela","Aragua","12 km south of Alto de Choroní (the highest point along road) on road to Maracay.",NA,NA,"670.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600","1"
"54","2008-05-27 22:02:00-03","MO","MOBOT","266112","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Thomas B. Croat","Croat 54202","1982","7","26","South America","Venezuela","Bolívar","Along road from Icarabú to Santa Elena, 26-52 km northeast of Icabarú; roadside.","-61.56666","4.5","690.00000000","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"372","2"
"55","2008-05-27 22:02:00-03","MO","MOBOT","266966","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Ronald L. Liesner","Liesner 19301","1985","11","1","South America","Venezuela","Bolívar","17 km E of El Pauji by road and 64 km W of Santa Elena by road. 4 km N of highway. Río Las Ahallas. Elev. 850 m, ca. 4º30'N, 61º30'W.","-61.5","4.5","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-44","2"
"56","2008-05-27 22:02:00-03","MO","MOBOT","267095","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Ronald L. Liesner","Liesner 19850","1985","11","11","South America","Venezuela","Bolívar","3 km S of El Pauji. Nonforested S slope and summit of El Abismo. Rocky, open, with some vertical cliffs and boulders. Elev. 800 to 1050 m, 4º30'N, 61º35'W.","-61.58333","4.5","800.00000000","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-55","2"
"57","2019-03-26 11:16:00-03","MO","MOBOT","267840","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Ronald L. Liesner|Germán Carnevali","Liesner 22737","1987","11","4","South America","Venezuela","Amazonas","Río Siapa near base of Cerro Aracamuni.","-65.6666667","1.65","250.00000000",NA,NA,NA,NA,NA,NA,"Río Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-57","2"
"58","2009-05-18 09:14:00-03","MO","MOBOT","270980","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Gerrit Davidse|Otto Huber","Davidse 22612","1982","11","24","South America","Venezuela","Bolívar","Distrito Piar: Río Ocoine, Pie de la Roca, southeastern base of Auyan-tepui.","-62.5","5.7","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-6","3"
"59","2014-09-11 13:01:00-03","MO","MOBOT","273894","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Gerrit Davidse|Mauricio Ramia|Rubén A. Montes","Davidse 4702","1973","12","3","South America","Venezuela","Bolívar","La Gran Sabana, KM 145 along highway, 2 km S of La Ciudadella.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"Gran Sabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"865","1"
"60","2012-02-29 14:14:00-03","MO","MOBOT","2929240","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","R. Ortiz|Mauricio Ramia","Ortiz 2831","1995","9","10","South America","Venezuela","Guárico","A 75 Km al sur de Las Mercedes, carretera Cabruta.","-66.38333","8.51666","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2009-12-05 06:38:00-02","MO","MOBOT","2941624","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Gert G. Hatschbach|A. Pott|V. Pott|J.M. Silva","Hatschbach 62732","1995","5","13","South America","Brazil","Mato Grosso","Rio Padre Manoel (Mun. Diamantino). Campo cerrado; solo rochoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2009-11-09 21:31:00-02","MO","MOBOT","2958448","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131238","1985","9","3","South America","Venezuela","Bolívar","Distrito Cedeño: Rocky igneous slopes, 35 km. SW of Caicara del Orinoco. Open places along small creek.","-66.33333","7.5","100.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2009-11-09 21:31:00-02","MO","MOBOT","2958504","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131508","1985","9","7","South America","Venezuela","Amazonas","Dept. Atures: Tobogán de la Selva, Río Coromoto, 35 km. SE of Puerto Ayacucho, among igneous exposures.","-67.55","5.45","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2011-06-09 18:03:00-03","MO","MOBOT","2958564","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Gerardo Aymard","Aymard C. 4794","1986","10","23","South America","Venezuela","Bolívar","Dtto. Sifontes. Bosques húmedos primarios, en la base de los tepuyes (Peraytepuy y Guytepuy), del sector La Hoyada (Parytepuy), 7 km al N-W del Caserío El Pilón 58 km al W. de Sta. Elena de Uairén. Creciendo en el borde del bosque.","-61.55","4.66666","850.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2009-12-03 09:26:00-02","MO","MOBOT","2960279","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Nelson Ramírez","Ramírez 2878","1990","9","1","South America","Venezuela","Guárico","Estación Biológica de Los Llanos de la Sociedad Venezolana de Ciencias Naturales. Ubicada aproximadamente a 12 kms S.E. de Calabozo. Vegetación de sabanas uniestrara, interrumpida frecuentemente por agrupaciones de árboles (matas); suelos ferrugineos; localdid climáticamente estacional.","-67.41666","8.93333","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2009-11-09 21:31:00-02","MO","MOBOT","2960362","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131206","1985","9","2","South America","Venezuela","Bolívar","Distrito Cedeño: Rocky igneous forested slopes and bluffs of Cerro Medano, 22.5 km. SW of Caicara del Orinoco, just SW of Sacuima.","-66.25","7.6","100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2010-01-05 15:48:00-02","MO","MOBOT","3136863","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","P.A. Poiteau","Poiteau s.n.","1824",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.B. Clarke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2009-08-05 16:31:00-03","MO","MOBOT","3136864","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Steven R. Hill","Hill 27294","1995","8","20","South America","Guyana",NA,"Region IX. Upper Takutu District: Southern Rupununi Savanna, east side of Rupununi River, Dadanawa. Wet savanna due NE of Dadanawa ranch compound.","-59.41666","2.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-14 05:18:00-03","MO","MOBOT","3136865","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Paul J. M. Maas|L. Y. T. Westra","Maas 3739","1979","10","22","South America","Guyana",NA,"Manari. Savanna.","-59.6833333","3.4666667",NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"70","2009-08-07 05:32:00-03","MO","MOBOT","3136866","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Rubén A. Montes","Montes 1316-A","1982","8","16","South America","Venezuela","Anzoátegui","Sabanas del Hato La Iquana. Santa Maria de Ipire.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2009-08-07 05:32:00-03","MO","MOBOT","3136867","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Rubén A. Montes","Montes 3598-C","1985","9","9","South America","Colombia","Meta","La Esperanza.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2011-04-11 12:11:00-03","MO","MOBOT","3136868","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Ghillean T. Prance|Otto Huber","Prance 28395","1983","8","31","South America","Venezuela","Bolívar","Distrito de Piar, Kurun-tepui, 17 km E of Canaima. Savanna on plateau of small Tepui on rocky terrain. Growing in cracks in rock.","-62.71666","6.23333","1050.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2017-05-17 05:14:00-03","MO","MOBOT","3136869","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","W.R. Hostmann","Hostmann 437a",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2009-11-09 21:31:00-02","MO","MOBOT","3136870","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131287","1985","9","4","South America","Venezuela","Bolívar","Distrito Cedeño: Moist rocky igneous savanna-covered slopes, 74 km SW of Caicara del Orinoco.","-66.41666","7.16666","80.00000000",NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2009-08-07 05:32:00-03","MO","MOBOT","3136872","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Rubén A. Montes","Montes 1299B","1982","8","18","South America","Venezuela","Guárico","Sabanas del Hato La Iguana en las cercanias de Santa Maria de Ipire.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2009-08-07 05:32:00-03","MO","MOBOT","3136875","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Rubén A. Montes","Montes 1316-A","1982","8","17","South America","Venezuela","Anzoátegui","Sabanas de Trachypogon con árboles diseminados, El Piñal, 3 km noreste de San Diego de Cabrutica.",NA,NA,NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2013-02-13 05:33:00-02","MO","MOBOT","937385","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Mario Saldias P.|Antony Jardim|Juan Surubí","Saldias Paz 3836","1994","4","11","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Pampa Toledo, 10 km E del campamento Los Fierros, sobre el camino al aserradero Tarbo. Sabana arbolada.","-60.91666","-14.66666","200.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse (MO)","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2011-11-01 11:08:00-02","MO","MOBOT","943446","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","E. Gutiérrez|R.C. Quevedo|Bonifacio Mostacedo C.|G. Gonzáles|Héctor Cabrera","Gutiérrez Crespo 625","1994","5","1","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Pampa Toledo.","-60.8527778","-14.6025","250.00000000",NA,NA,NA,NA,NA,"G. Davidse (MO)","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"79","2020-08-31 09:20:53-03","INPA","INPA","236286","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Araújo, AC de","1917","2010","09","11","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada de acesso a sede do parque, entre 500 a 1000 metros em direcao à saida.","-61.002583","1.490306","97","97",NA,NA,"INPA0236286","INPA0236286 INPA0236286_e","Schneider, LJC","Caracaraí",NA,"-61.002583","1.490306","2019",NA,NA,"10",NA,NA,NA,NA,NA
"80","2020-08-31 09:20:53-03","INPA","INPA","77870","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Penha, EF","3","1976","09","13","Southern America","Brasil","Pará","Joanes, Marajó, Joanes.","-48.3","-0.55",NA,NA,NA,NA,"INPA0077870","INPA0077870 INPA0077870_e","Schneider, LJC","Salvaterra",NA,"-48.3","-0.55","2019",NA,NA,"10",NA,NA,NA,NA,NA
"81","2020-08-31 09:20:53-03","INPA","INPA","218170","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Ramos, JF","2899","2006","05","04","Southern America","Brasil","Rondônia","Reserva Biológica do Jarú, Reserva Biológica do Jaru (Rebio-Jaru-IBAMA). UTM-20L 653745, 89522980. Lageado da rebio, cerrado, rochas, areniticas.","-62.5","-10.019289","210","210",NA,NA,"INPA0218170","INPA0218170 INPA0218170_e","Schneider, LJC","Ji-Paraná",NA,"-62.5","-10.019289","2019",NA,NA,"10",NA,NA,NA,NA,NA
"82","2020-08-31 09:20:53-03","INPA","INPA","20771","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Elias, J","416","1967","10","02","Southern America","Brasil","Amapá","Porto Platon, Cerrado de Porto Platon.","-51.366667","0.733333",NA,NA,NA,NA,"INPA0020771","INPA0020771 INPA0020771_e","Elias, J","Macapá",NA,"-51.366667","0.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-08-31 09:20:53-03","INPA","INPA","11448","S","Plantae","Monocotyledon","Poales","Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Miranda, VC de","3092","1902","09",NA,"Southern America","Brasil","Pará","Marajó. Rio Camará, Jutuba, Marajó, rio Camará, Jutuba, campo alagado.","-48.7","-0.8",NA,NA,NA,NA,"INPA0011448","INPA0011448 INPA0011448_e","Schneider, LJC",NA,NA,"-48.7","-0.8","2019",NA,NA,"10",NA,NA,NA,NA,NA
"84","2021-03-01 11:55:59-03","UFPE","UFP","13585","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Miranda, IS","1108","1995","10","13",NA,"Brasil","Roraima",NA,"-59.6227989196777","3.88110995292664",NA,NA,NA,NA,"UFP013585",NA,NA,"Normandia",NA,NA,NA,NA,"114010","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-01 11:55:59-03","UFPE","UFP","21046","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Miranda, IS","1108","1995","10","13",NA,"Brasil","Roraima",NA,"-59.6227989196777","3.88110995292664",NA,NA,NA,NA,"UFP021046",NA,"Luceño, M","Normandia",NA,NA,NA,"1996","114010","auto","02",NA,NA,NA,NA,NA
"86","2020-09-25 10:43:22-03","UFPE","UFP","15236","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Rodrigues, SM","762","1996","09","30",NA,"Brasil","Piauí",NA,"-45.3438987731934","-9.83166980743408",NA,NA,NA,"Ereta, delicada, ca de 20 cm de altura.; Ereta, delicada, ca de 20 cm de altura.","UFP015236",NA,"Luceño, M","Gilbués",NA,NA,NA,"1996","69776","auto","08",NA,NA,NA,NA,NA
"87","2021-03-01 11:55:59-03","UFPE","UFP","11906","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Alves, M","1301","1994","05","05",NA,"Brasil","Tocantins",NA,"-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,"UFP011906",NA,"Luceño, M","Porto Nacional",NA,NA,NA,"1996","77281","auto","01",NA,NA,NA,NA,NA
"88","2020-09-25 10:43:22-03","UFPE","UFP","11192","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","valdemuricata","Scleria valdemuricata","Kukenth.","Carvalho, AM de; Nascimento, MSB","UFP11192","1995","07",NA,NA,"Brasil","Maranhão",NA,"-46.0355987548828","-7.53249979019165",NA,NA,NA,"Erva ereta. folhas simples.; Erva ereta. folhas simples.","UFP011192",NA,"Luceño, M","Balsas",NA,NA,NA,"1995","222094","auto","07",NA,NA,NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","532817","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","Herbert H. Smith","234","1898","9",NA,"South America - Neotropics","Colombia",NA,"Santa Marta, United States of Colombia.",NA,NA,"610",NA,NA,NA,"US02099058","US02099058_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","G. Cremers","12351","1991","4","21","South America - Neotropics","French Guiana",NA,"Savane Roche du Quatorze Juillet, Bassin du Bas-Oyapock","-51.86","3.96","50",NA,NA,NA,NA,NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"91","2020-09-12 05:00:02-03","US","US","3203188","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","O. Haught","2254","1938","8","18","South America - Neotropics","Colombia","Magdalena","Departamento El Magdalena. Along new highway, Chiriguanato Valle Dupar, Palma Sola, about 30 km N.E. of Chiriguana.",NA,NA,NA,NA,NA,NA,"US02099053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"92","2020-09-12 05:00:02-03","US","US","1041887","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","F. W. Pennell","1718","1917","9","4","South America - Neotropics","Colombia","Cundinamarca","Department of Cundinamarca. Pipiral, Southeast of Quetame. Grassy mountain slope.",NA,NA,"1200","1400",NA,NA,"US02099059","US02099059_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"93","2020-09-12 05:00:02-03","US","US","2844480","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","J. Blydenstein","976","1953","6","5","South America - Neotropics","Colombia","Meta","Colombia, Llanos Orientales: Depto. Meta.",NA,NA,NA,NA,NA,NA,"US02099054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"94","2020-09-12 05:00:02-03","US","US","3270181","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","G. Cremers","12351","1991","4","21","South America - Neotropics","French Guiana",NA,"Savane Roche du Quatorze Juillet - Bassin du Bas-Oyapock","-51.8667","3.9667","50","50",NA,NA,"US00510287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"95","2020-09-12 05:00:02-03","US","US","3450644","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","G. Hatschbach, M. M. Hatschbach, O. S. Ribas & D. Willberg","70218","2000","2","16","South America - Neotropics","Brazil","Goiás","Serra dos Pireneus, Fazenda Solar dos Pireneus (Mun. Pirenopolis) Goias.",NA,NA,"1200","1300",NA,NA,"US02099047","US02099047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"96","2020-09-12 05:00:02-03","US","US","1706928","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","O. Haught","2254","1938","8","18","South America - Neotropics","Colombia","Magdalena","Departamento El Magdalena. Along new highway, Chiriguara [interpreted] to Valle Dupar. Palma Sola, about 30 km N.E. of Chiriguana.",NA,NA,NA,NA,NA,NA,"US02099048","US02099048_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"97","2020-09-12 05:00:02-03","US","US","3211101","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","P. J. M. Maas, J. Koek-Noorman, H. Lall & B. Welle","7211","1988","9","3","South America - Neotropics","Guyana",NA,"Road from Karanambo to Yupukari","-59.3333","3.75",NA,NA,NA,NA,"US00510286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"98","2020-09-12 05:00:02-03","US","US","1351114","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","E. P. Killip & A. C. Smith","15194","1926","12","11","South America - Neotropics","Colombia","Santander","Eastern Cordillera, Open grassland. Dept, Santander: Mesa de los Santos.",NA,NA,"1500",NA,NA,NA,"US02099057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"99","2020-09-12 05:00:02-03","US","US","1902308","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","B. Maguire","24250A","1944","8","7","South America - Neotropics","Suriname",NA,"Tafelberg (Table Mountain); Savanna No. II",NA,NA,"565","565",NA,NA,"US00510283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"100","2020-09-12 05:00:02-03","US","US","2967594","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","8664","1980","2","10","South America - Neotropics","Brazil","Pará","Municipio Conceicao do Araguia: Range of low hills ca. 20 km. west of Redencao, near Corrego Sao Joao and Troncamento Santa Teresa.","-50.17","-8.05","350","620",NA,NA,"US02099051","US02099051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"101","2020-09-12 05:00:02-03","US","US","2861800","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","H. W. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","24394","1969","3","14","South America - Neotropics","Brazil","Goiás","Planalto do Brasil. Chapada dos Veadeiros. Cerrado and Gallery on rocky slopes, ca. 37 km north of Veadeiros.",NA,NA,"1000",NA,NA,NA,"US02099052","US02099052_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"102","2020-09-12 05:00:02-03","US","US","3124971","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","E. P. Heringer","17704-A","1980","3","27","South America - Neotropics","Brazil","Goiás","Mun. de Luziania, GO, Santo Antonio do Descoberto cerrado com arvores esparsas e solo cascalhoso.",NA,NA,NA,NA,NA,NA,"US02099050","US02099050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"103","2020-09-12 05:00:02-03","US","US","1574068","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","S. Cortés","s.n.","1904",NA,NA,"South America - Neotropics","Colombia",NA,"Ocana.",NA,NA,NA,NA,NA,NA,"US02099055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
