"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","relatedCatalogItem","dayIdentified","fieldNumber","infraspecificEpithet","typeStatus","sex"
"45","2010-01-04 14:32:00-02","MO","MOBOT","100238663","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","M. Madison",NA,NA,"Michael T. Madison","Madison 3763","1977","3","18","Ecuador","Napo",NA,"Dureno.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2010-01-11 09:40:00-02","MO","MOBOT","100240464","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","M. Madison",NA,NA,"Boris A. Krukoff","Krukoff 5891","1933","6",NA,"Brazil","Amazonas",NA,"Basin of Rio Jurua. Near mouth of Rio Embira (tributary of Rio Tarauaca).","-70.25","-7.5",NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2010-04-23 08:39:00-03","MO","MOBOT","100269168","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 12280","1998","6","30","Peru","Loreto","Maynas","Dtto. Punchana. Rio Momon, trocha de la comunidad de San Antonio, monte alto y arcilloso,",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2017-07-26 11:06:00-03","MO","MOBOT","100276140","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Rocío Rojas|G. Ortiz","Rojas Gonzáles 5338","2008","1","31","Peru","Pasco","Oxapampa","Dist. Palcazú. Comunidad Nativa Alto Lagarto-Reserva Comunal Yanesha.","-75.3922222","-10.1522222",NA,NA,NA,"600.00000000",NA,"6",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-01-25 04:36:00-02","MO","MOBOT","100316484","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Luis Valenzuela G.|Antonio Peña|J.L. Mateo|R. Rivera","Valenzuela Gamarra 12066","2008","9","9","Peru","Pasco","Oxapampa","Dist. Palcazú. Ataz camino al convento.","-75.3261111","-10.1583333",NA,NA,NA,"375.00000000","635.00000000","5",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-01-25 04:36:00-02","MO","MOBOT","100317972","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Luis Valenzuela G.|César Rojas|Din Heredia|L. Domingo","Valenzuela Gamarra 12285","2008","10","16","Peru","Pasco","Oxapampa","Dist. Palcazú. Alto Palcazú, sector Raya.","-75.0958333","-10.3658333",NA,NA,NA,"463.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2014-04-04 05:54:00-03","MO","MOBOT","100323766","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Rodolfo Vásquez|Abel Monteagudo|Hitler Quijano","Vásquez Martínez 34263","2008","5","24","Peru","Pasco","Oxapampa","Dist. Palcazu. Rodal Semillero de Puerto Mayro.","-75.2802778","-9.9197223",NA,NA,NA,"306.00000000",NA,"4",NA,NA,"South America",NA,NA,NA,NA,NA,"1049",NA,NA,NA
"52","2012-02-10 11:08:00-02","MO","MOBOT","100367702","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat",NA,NA,"Isau Huamantupa|E. Apaza","Huamantupa Chuquimaco 2829","2003","3","8","Peru","Cusco","Paucartambo","Distrito Qosñipata, Pongo de Qoñec.","-72.3736111","-12.8980555",NA,NA,NA,"751.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"2",NA,NA,NA
"53","2013-10-16 05:39:00-03","MO","MOBOT","100396001","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Hamilton Beltrán|Fernando Vargas|Yombato, Manuel","Beltrán 3957","2001","3","26","Peru","Madre de Dios","Tambopata","Distrito Las Piedras. Rio Amigos antes de la boca Rio Amiguillos. Cerca a una cocha","-70.1463889","-12.4908333",NA,NA,NA,"306.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-01-15 04:34:00-03","MO","MOBOT","100498635","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","D. Soux Pol (BOLV)",NA,NA,"Jehizon Terán|D. Soux|M. Aliaga|E. Rodríguez|Eric Feltz|D. Quinteros|Huber Villca","Terán Aguilar 4266","2009","10","24","Bolivia","Cochabamba","Carrasco","Chasqui porvenir.","-64.8033333","-16.895",NA,NA,NA,"205.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"12530",NA,NA,NA
"55","2014-03-07 12:29:00-03","MO","MOBOT","100621943","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Rocío Rojas|G. Ortiz|T. Carhuaricra","Rojas Gonzáles 8601","2012","8","30","Peru","Pasco","Oxapampa","Dist. Palcazu. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.","-75.3683334","-10.1344444",NA,NA,NA,"500.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"45",NA,NA,NA
"56","2016-02-03 08:34:00-02","MO","MOBOT","100645585","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Rodrigo Bernal",NA,NA,"* RUBIANO|et al.","RUBIANO 843","1996","11","18","Colombia","Cauca","Santa Rosa","Márgen derecha del río Caquetá, aquas abajo de la desembocadura del indiyaco.",NA,NA,NA,NA,NA,"450.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2014-11-21 11:58:00-02","MO","MOBOT","100754174","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Vie, Julio","Vie 14","2005","10","17","Bolivia","Beni","Gral. Ballivian","Territorio Indígena Chimane, Comunidad Puerto Yucumo.",NA,NA,NA,NA,NA,"347.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-01-17 04:33:00-03","MO","MOBOT","100783712","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Zenner Ganz|Jack Carhuacosme|Valerio Flores","Valenzuela Gamarra 24904","2013","7","11","Peru","Junín","Satipo","Distrito Río Tambo. Comunidad Nativa Pichiquia. Parque Nacional Otishi.","-73.9911111","-11.3744445",NA,NA,NA,"2060.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"88",NA,NA,NA
"59","2020-01-17 04:33:00-03","MO","MOBOT","100797462","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Luis Valenzuela G.|Carlos Mogollón|Gerry Shareva M.|Jaime Flores|A. Fernandez|E. Jiménez|K. Huancho","Valenzuela Gamarra 22799","2013","4","12","Peru","Pasco","Oxapampa","Distrito Palcazú. Comunidad Nativa Santa Rosa de Pichanaz, Sector Santo Domingo.","-75.0825","-10.4136111",NA,NA,NA,"1303.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-01 04:34:00-03","MO","MOBOT","100803004","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Rocío Rojas|Gregorio Ortiz","Rojas Gonzáles 9576","2013","11","30","Peru","Pasco","Oxapampa","Distrito Oxapampa. Comunidad Nativa Alto Lagarto-Convento (Reserva Comunal Yanesha).","-75.3683334","-10.1344444",NA,NA,NA,"500.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"59",NA,NA,NA
"61","2010-02-15 12:23:00-02","MO","MOBOT","1008996","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Sarah DeWalt|Carlos Batte|E. Racua","DeWalt 574","1995","8","1","Bolivia","La Paz","Abel Iturralde","Communidad de Santa Fe. Parcela Permanente de 1 ha de Estudio Etnobotánico, 4 km N de la comunidad, bosque amazónico entre sabanas húmedas.","-68.2","-13.66666",NA,NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-11-02 14:26:00-02","MO","MOBOT","100936210","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","J. Stephens",NA,NA,"Joseph D. Hooker","Hooker 2450","1854","8",NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-12-07 08:23:00-02","MO","MOBOT","100941582","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","S. Ttito (UNSAAC)",NA,NA,"Silvia Ttito","Ttito Huamanhuillca 04","2016","3","5","Peru","Junín","Chanchamayo","Distrito San Ramón. Santuario Nacional Pampa Hermosa. Sector Nueva Italia.",NA,NA,NA,NA,NA,"1500.00000000","2200.00000000","1",NA,NA,"South America",NA,NA,NA,NA,NA,"01",NA,NA,NA
"64","2018-12-10 13:05:00-02","MO","MOBOT","101089143","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"William G. Vargas","Vargas 18513",NA,NA,NA,"Colombia","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2014-04-24 05:54:00-03","MO","MOBOT","1116482","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"M. Kessler|J. Gonzales|Thorsten Krömer|Amparo Acebey|B. Hibbits|Michaela Sonnentag","Kessler 8314","1996","9","8","Bolivia","Cochabamba","Chapare","Cavernas del Repechón, PN Carrasco. Bosque siempre verde, virgen de 30 m de altura.","-65.43333","-17.03333",NA,NA,NA,"550.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2014-04-24 05:54:00-03","MO","MOBOT","1116489","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"M. Kessler|J. Gonzales|Thorsten Krömer|Amparo Acebey|Michaela Sonnentag","Kessler 8562","1996","9","24","Bolivia","Santa Cruz","Ichilo","Campamento Macunucu, Parque Nacional Amboro. Bosque secundario, virgen de 25 m de altura, cerca al rio.","-63.56666","-17.71666",NA,NA,NA,NA,NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2014-04-24 05:54:00-03","MO","MOBOT","1120494","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"M. Kessler|J. Gonzales|Thorsten Krömer|Amparo Acebey|B. Hibbits|Michaela Sonnentag","Kessler 8493","1996","9","15","Bolivia","Cochabamba","Chapare","Parque Ecoturístico Machia, 1 km al El de Villa Tunari. Bosque siempre verde, disturbado de 25 m de altura.","-65.4","-16.96666",NA,NA,NA,"350.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2011-11-08 05:06:00-02","MO","MOBOT","1161339","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T.B. Croat (MO)",NA,NA,"Ricardo Callejas|Orlando Marulanda","Callejas Posada 7070","1988","8","11","Colombia","Meta","La Macarena","1 hora sobre el Río Guayabero en la desembocadura del Río Losada, bosques a margen derecha, sotobosque de Surales.","-74.1","2.33333",NA,NA,NA,"410.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2014-06-18 05:53:00-03","MO","MOBOT","1206422","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Pierre Ibisch|Claudia Ibisch|G. Rauer|D. Rudolph","Ibisch 646","1993","8","27","Bolivia","Santa Cruz","Velasco","Parque Nacional Kempff Mercado, cerca catarata El Encanto.","-60.5","-14.66666",NA,NA,NA,"200.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2014-04-24 05:54:00-03","MO","MOBOT","1213681","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"M. Kessler|J. Gonzales|K. Bach|S. Theinert|E. Rapp","Kessler 11113","1997","8","13","Bolivia","La Paz","Abel Iturralde","Río San Antonio, 46 km de Ixiamas a Alto Madidi.","-68.43333","-13.63333",NA,NA,NA,"300.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2014-04-24 05:54:00-03","MO","MOBOT","1214953","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"M. Kessler|J. Gonzales|K. Bach|S. Theinert|E. Rapp","Kessler 11376","1997","8","24","Bolivia","La Paz","Caranavi","Comunidad Cultural Unidos, 36 km de Caranavi hacia Sapecho. Al borde de la carretera.","-67.5","-15.68333",NA,NA,NA,"1250.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","1214981","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"M. Kessler|et al.","Kessler 11430","1997","8","25","Bolivia","La Paz","Caranavi","Serranía Bella Vista, 38 km de Caranavi hacia Sapecho. Quebrada, en bosque siempre verde.","-67.48333","-15.66666",NA,NA,NA,"1500.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","1215366","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"M. Kessler|et al.","Kessler 11344","1997","8","24","Bolivia","La Paz","Caranavi","Serranía Bella Vista, 37 km de Caranavi hacia Sapecho. Bosque siempre verde.","-67.48333","-15.66666",NA,NA,NA,"1500.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2014-04-04 05:50:00-03","MO","MOBOT","1252439","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Rodolfo Vásquez","Vásquez Martínez 22648","1997","2","20","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque, Río Cenepa. Bosque secundario.","-78.20638","-4.61916",NA,NA,NA,"289.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","2780574","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Thomas B. Croat","Croat 71896",NA,NA,NA,"Peru",NA,NA,"Received cutting from D. Leicht, collected in Peru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2014-04-04 05:50:00-03","MO","MOBOT","1252441","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Rodolfo Vásquez","Vásquez Martínez 22650","1997","2","20","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque, Río Cenepa. Bosque secundario.","-78.20638","-4.61916",NA,NA,NA,"289.00000000",NA,"6",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2014-04-04 05:50:00-03","MO","MOBOT","1254276","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Rodolfo Vásquez","Vásquez Martínez 24484","1997","7","28","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Tutino. Bosque primario.","-78.215","-4.55138",NA,NA,NA,"340.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-06-26 05:23:00-03","MO","MOBOT","1270196","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T.Croat (MO)",NA,NA,"W. Wayt Thomas|André M. Amorim|J. Lima da Paixão","Thomas 11734","1998","2","8","Brazil","Bahia",NA,"Jussari: Serra do Teimoso, 7.5 km N of Jussari on road to Palmira, then 2 km W to Fazenda Teimoso, then 45 min walk to Reserva da Fazenda Teimoso.","-39.58333","-15.16666",NA,NA,NA,"300.00000000","450.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","1270199","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T.Croat (MO)",NA,NA,"Douglas C. Daly|et al.","Daly 8609","1995","11","16","Brazil","Acre",NA,"Mun. Tarauacá: Basin of Rio Juruá, Rio Tarauacá, right bank, Seringal Sumare.","-71.46388","-8.51388",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","1356273","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Alwyn H. Gentry|Franklin Ayala|Nestor Jaramillo|E. Andrade C.","Gentry 22230","1978","5","22","Peru","Loreto","Maynas","Trail from Indiana on Río Amazonas to Río Napo, well drained upland forest on clay.","-72.83333","-3.46666",NA,NA,NA,"200.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,"1419",NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","1380578","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 12174","1997","11","13","Peru","Loreto","Maynas","Dtto. Iquitos. Carretera Iquitos-Nauta Km 28, trocha de penetración al caserio de Palo Seco, Río Itaya, en terreno alto y arcilloso, monte abierto.","-73.46416","-4.12472",NA,NA,NA,"140.00000000","160.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-02-16 17:11:00-02","MO","MOBOT","1414960","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"J. Jácome","Jácome 419","1999","1",NA,"Colombia","Chocó","Nuquí","Corregimeinto de Arusi, Estación Biológica EL AMARGAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","1421189","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"R. Leimbeck","Leimbeck 250","1999","5","29","Ecuador","Napo",NA,"Yasuní National Park. Primary lowland rain forest on floodplain, NW of Estación Científica Yasuní. Near laguna 1 (transect O).","-76.4","-0.65",NA,NA,NA,"210.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2011-09-20 17:30:00-03","MO","MOBOT","1424712","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","croat",NA,NA,"Elizabeth L. Besse|Carl A. Luer|Jane Luer|Roberto Vásquez","Besse 558","1981","2","1","Bolivia","Cochabamba","Carrasco","Cloud forest below Monte Puncu along Rio Lope Mendoza.","-65.340556","-17.555",NA,NA,NA,"2100.00000000","2600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","1425399","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Ghillean T. Prance|et al.","Prance 2914",NA,NA,NA,"Brazil","Acre",NA,"[=INPA 18444]","-72.67","-7.63111",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2013-02-21 10:10:00-03","MO","MOBOT","1425401","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Dionizio F. Coêlho|Francisco Mello","Coêlho 191",NA,NA,NA,"Brazil","Amazonas",NA,"[=INPA 53768]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2011-10-24 04:58:00-02","MO","MOBOT","1425405","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"L.O. Adão Teixeira|et al.","Teixeira 938",NA,NA,NA,"Brazil","Amazonas",NA,"[=INPA 104674]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","1425406","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Ghillean T. Prance|et al.","Prance 16272",NA,NA,NA,"Brazil","Amazonas",NA,"[=INPA 34491]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2013-02-22 05:41:00-03","MO","MOBOT","1425408","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Byron de Albuquerque|L.F. Coêlho","Albuquerque 630",NA,NA,NA,"Brazil","Amazonas",NA,"[=INPA 35385]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2010-01-04 14:29:00-02","MO","MOBOT","1439221","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","G.S. Bunting",NA,NA,"George S. Bunting","Bunting 3675","1969","7","6","Venezuela","Amazonas",NA,"Río Orinoco: alrededores de Siquita, sitio en la orilla derecha del río entre la Isla Castillito y San Fernando de Atabapo.",NA,NA,NA,NA,NA,"100.00000000","140.00000000","1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2014-01-18 17:50:00-02","MO","MOBOT","1449957","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T.B. Croat (MO)",NA,NA,"Gloria A. Galeano|J. Grueso|O. Hurtado|L. Perea","Galeano Garcés 4549","1994","2",NA,"Colombia","Chocó","Nuquí","Quebrada Chaquí.","-77.26666","5.66666",NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2012-03-01 05:10:00-03","MO","MOBOT","1475314","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Thomas B. Croat|Amparo Acebey|Thorsten Krömer","Croat 84410","2000","8","9","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, 10.2 Km NW of turnoff in Tumupasa, 200-500 m from summit.","-67.91722","-14.16583",NA,NA,NA,"830.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,"934",NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","370216","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Timothy C. Plowman|et al.","Plowman 4013","1974","8",NA,"Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2018-10-11 09:33:00-03","MO","MOBOT","1509086","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Alwyn H. Gentry|Franklin Ayala|David N. Smith|Doris Alfaro C.","Gentry 36496","1982","3","20","Peru","Loreto","Maynas","Mishana, Río Nanay halfway between Iquitos and Santa María de Nanay, near Campamento 1.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"82-8",NA,NA,NA
"95","2008-08-11 11:02:00-03","MO","MOBOT","1520117","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Alwyn H. Gentry","Gentry 37179","1982","6","25","Peru","Loreto",NA,"Yanomono, Explorama Tourist Camp, Río Amazonas above mouth of Río Napo, upland forest on lateritic soil.","-72.8963889","-3.2588889",NA,NA,NA,"130.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"2322",NA,NA,NA
