"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"101","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376085","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Fleury M",NA,"1996","03","12","Southern America","French Guiana",NA,"Maripasoula",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376085 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376085","NL-U1376085",NA,NA,NA,"Fleury M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0201495",NA,NA,NA,NA
"102","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376086","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Mutchnick P",NA,"1995","05","03","Southern America","Guyana","Upper Demerara - Berbice",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376086 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376086","NL-U1376086",NA,NA,NA,"Dorr LJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0132476",NA,NA,NA,NA
"103","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376087","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Tresling JHAT",NA,"1908","07","06","Southern America","Surinam",NA,"Suriname, fluv. Suriname, prope Ketjoe.",NA,"Clayish soil.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376087 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376087","NL-U1376087",NA,NA,NA,"Jansen-Jacobs MJ; Kimp FMGJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0227014",NA,NA,NA,NA
"104","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376095","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Veth B",NA,"1992","01","22","Southern America","French Guiana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376095 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376095","NL-U1376095","-54.083333","3.25",NA,"Lindeman JC",NA,NA,NA,NA,NA,NA,NA,"-54.083333","3.25","Magnoliopsidae","U 0144074",NA,NA,NA,NA
"105","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376097","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.",NA,NA,"1968","01","02","Southern America","Surinam","Marowijne",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376097 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376097","NL-U1376097",NA,NA,NA,"Jansen-Jacobs MJ; Kimp FMGJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0159785",NA,NA,NA,NA
"106","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376107","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Andel TR van; Rebeiro O; Smedema S; Groenewegen S",NA,"1997","09","03","Southern America","Guyana","North West District",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376107 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376107","NL-U1376107",NA,NA,NA,"Andel TR van",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0088236",NA,NA,NA,NA
"107","2020-02-08 09:59:26-03","NBC","NL-BOTANY","WAG.1076493","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Leeuwenberg AJM",NA,"1978","02","19","Southern America","French Guiana",NA,"Km 4 Tonate-Ceyenne Road.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1076493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1076493","NL-WAG1076493","-52.45","4.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.45","4.983333","Magnoliopsidae",NA,NA,NA,NA,NA
"108","2020-02-08 09:59:26-03","NBC","NL-BOTANY","WAG.1076494","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Leeuwenberg AJM",NA,"1978","02","19","Southern America","French Guiana",NA,"Km 4 Tonate-Ceyenne Road.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1076494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1076494","NL-WAG1076494","-52.45","4.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.45","4.983333","Magnoliopsidae",NA,NA,NA,NA,NA
"109","2020-02-08 09:59:26-03","NBC","NL-BOTANY","WAG.1076498","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Borsboom NWJ",NA,"1968","01","02","Southern America","Surinam",NA,"Patamacca kreek.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1076498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1076498","NL-WAG1076498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"110","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376074","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Fleury M",NA,"1986","05","13","Southern America","French Guiana","Saint-Laurent-du-Maroni","Guyane Francaise. Antouka - Bassin du Maroni - Lawa.",NA,"Bords de rivières en zone ouverte.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376074 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376074","NL-U1376074","-54.016667","3.483333",NA,"Jansen-Jacobs MJ; Kimp FMGJ",NA,NA,NA,NA,NA,NA,NA,"-54.016667","3.483333","Magnoliopsidae","U 0227011",NA,NA,NA,NA
"111","2020-11-04 11:12:56-03","ESALQ","ESA","131483","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36686.0","2013","02","24",NA,"Brasil","São Paulo","Fragmento 35 (TAV). Floresta Ombrófila Densa com elementos de Floresta Estacional Semidecidual, área alagável.",NA,NA,"ESA131483",NA,"-22.6755","-45.0589","Cachoeira Paulista","Souza, V.C.","517","517",NA,NA,"2013",NA,NA,"-22.6755","-45.0589",NA,NA,NA,NA,NA,NA
"112","2020-11-04 11:12:56-03","ESALQ","ESA","48699","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,"Nave, A.G. Dario, F.R.; Lopes, R.F.; Bertani, D.F.","1686.0","1997","07","20",NA,"Brasil","Mato Grosso",NA,NA,NA,"ESA048699","ESA048699",NA,NA,"Itauva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-11-04 11:12:56-03","ESALQ","ESA","2619","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus",NA,"Krug, C.A.",NA,"1940","04","08",NA,"Brasil","São Paulo",NA,NA,NA,"ESA002619","ESA002619","-45.5499992370605","-23.0200004577637","Taubate","Krug, C.A.",NA,NA,"25704","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-26 00:04:15-03","UFPI","TEPB","16863","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J. M. Costa","116","2000","09","14",NA,"Brasil","Piauí","Fazenda Angelim",NA,"Arbusto 1 m , flor - fruto vermelho, pequena, solo arenoso. Ambiente: Cerrado alterado <ll>dwc_commonname:</ll> Vinagreiro",NA,NA,"-41.841389","-4.119167","Brasileira",NA,"135","135",NA,NA,NA,NA,NA,"41°50'29W","04°07'09S",NA,NA,NA,NA,NA,NA
"115","2019-02-15 11:45:09-02","IPA","IPA","22548","S","Plantae","Plantae",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Medeiros-Costa; Andrade-Lima; Andrade-Lima","215","1978","03","15","Southern America","Brasil","Pernambuco","Área do Projeto Suape. Local alagado ao lado da estrada para Suape.",NA,"Erva com até 1m de altura, em grande quantidade no local.","IPA0022548",NA,"-35.0349998474121","-8.28666973114014","Cabo de Santo Agostinho","Andrade-Lima",NA,NA,"25282","auto","1978","05","09",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-02-15 11:45:09-02","IPA","IPA","9784","S","Plantae","Plantae",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Pickel, B.","5419","1940","04","24","Southern America","Brasil","São Paulo","Horto Florestal",NA,"Cultivada.. Frutificação em abril.","IPA0009784",NA,"-46.6300010681152","-23.5400009155273","São Paulo","Pickel, B.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-02-15 11:45:09-02","IPA","IPA","9783","S","Plantae","Plantae",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Silva, J.F.","s.n.","1940","03","11","Southern America","Brasil","São Paulo","Horto Florestal",NA,"Cultivada.","IPA0009783",NA,"-46.6300010681152","-23.5400009155273","São Paulo","Pickel, B.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-02-15 11:45:09-02","IPA","IPA","18231","S","Plantae","Plantae",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Pinheiro, R.S.","1620","1971","09","10","Southern America","Brasil","Bahia","Rodovia Potiraguá/Itarantim, km 21 P. de capim.",NA,"Planta de 5m de altura, flor roxa, cálice verde, frutos verdes.","IPA0018231",NA,NA,NA,NA,"Krapovickas, A.",NA,NA,NA,NA,"1978","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-02-15 11:45:09-02","IPA","IPA","25496","S","Plantae","Plantae",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Santos, T.S.","938","1970","07","14","Southern America","Brasil","Bahia","Vale do Rio Mucuri, BR 101. Plantação de cacau.",NA,"Planta de 2m de altura. Flor rósea e cálice verde.","IPA0025496",NA,NA,NA,NA,"Krapovickas, A.",NA,NA,NA,NA,"1978","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-02-15 11:45:09-02","IPA","IPA","15741","S","Plantae","Plantae",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Andrade-Lima","66-4580","1966","06","16","Southern America","Brasil","Amazonas","Ponta Negra, Barranco do Rio Negro.",NA,"Arbusto ca. 1-1,5m.","IPA0015741",NA,"-60.0250015258789","-3.10193991661072","Manaus","Andrade-Lima",NA,NA,"138090","auto","1966","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-02-15 11:45:09-02","IPA","IPA","424","S","Plantae","Plantae",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Vasconcellos Sobrinho","s.n.","1936","09",NA,"Southern America","Brasil","Pernambuco","Beberibe; capoeira; lugares frescos.",NA,NA,"IPA0000424",NA,"-34.8810997009277","-8.05389022827148","Recife","Andrade-Lima",NA,NA,"18865","auto","1952","03","06",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-02-15 11:45:09-02","IPA","IPA","4356","S","Plantae","Plantae",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Vasconcellos Sobrinho","s.n.","1936","09",NA,"Southern America","Brasil","Pernambuco","Beberibe, na capoeira.",NA,NA,"IPA0004356",NA,"-34.8810997009277","-8.05389022827148","Recife",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-02-15 11:45:09-02","IPA","IPA","1318","S","Plantae","Plantae",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Andrade-Lima","49-310","1949","09","22","Southern America","Brasil","Pernambuco","Dois Irmãos, Ilhas do açude grande de Dois Irmãos.",NA,"Pequeno arbusto. Corola lilacina, vistosa.","IPA0001318",NA,"-34.8810997009277","-8.05389022827148","Recife","Andrade-Lima",NA,NA,"18865","auto","1952","03","06",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-20 21:18:15-03","UFV","VIC","23003","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Bortoluzzi, R.L.C.; et al.","285","1998","09","25",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Margem da lagoa do meio",NA,"Arbusto escandente, botões verdes, flor rosa, tubo estaminal vermelho, e fruto tipo capsula marrom","VIC023003",NA,"-42.7322006225586","-19.7122001647949","Marliéria",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-20 21:18:15-03","UFV","VIC","25065","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Temponi, L.G.; et al.","127","2000","08","14",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Doce, Trilha da lagoa do Anibal",NA,"Arbusto de folhas herbáceas, na face abaxial, na base da nervura principal ocorre tecido secretor amarelado, flor vinácea.","VIC025065",NA,"-42.7322006225586","-19.7122001647949","Marliéria",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-20 21:18:15-03","UFV","VIC","27349","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Caiafa, A. .N.; Meireles, L.D.","116","2001","03","01",NA,"Brasil","Minas Gerais","Serra do Ouro Branco",NA,"Erva prostrada; flores roxass; crescendo no campo.","VIC027349","VIC027349","-43.6918983459473","-20.5207996368408","Ouro Branco",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-10-25 11:39:21-03","IECOS","HBRA","1704","S","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","U. Mehlig","445","2007","10","29","América do Sul","Brasil","Amapá","Sucurijú, área pouco inundada de solo arenoso leste da vila Sucuriju","exsicata","Planta #?#pegajosa#?#. Material fixado em álcool antes de secar","HBRA0002357","HBRA0002357","-49.92652778","1.67211111","Amapá","U. Mehlig",NA,NA,NA,NA,"2008","05","30","-49.92652778","1.67211111",NA,NA,NA,NA,NA,NA
"128","2021-03-24 17:09:22-03","UFES","SAMES","3147","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Broggio,I.S.; Ribeiro,M.;Oliveira,I.R.","91","2010","09","18",NA,"Brasil","Espírito Santo","Reserva Biológica Córrego do Veado. Floresta a esquerda da sede da Rebio. Floresta Atlântica de Tabuleiro.",NA,"Liana com flores de coloração rosa claro.","SAMES03147",NA,"-40.2132987976074","-18.3703002929688","Pinheiros","Firmino,A.D",NA,NA,"28525","auto","2017","07","13",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-24 17:09:22-03","UFES","SAMES","6406","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Jesus,M.C.F.","336","2010","08","21",NA,"Brasil","Espírito Santo","Degredo",NA,"Botões florais verdes Habito: Erva","SAMES06406",NA,"-40.0722007751465","-19.3910999298096","Linhares",NA,NA,NA,"48094","auto",NA,NA,NA,"-401247223.0","-192233334.0",NA,NA,NA,NA,NA,NA
"130","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0035142","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","A. Krapovickas","14379","1968","6","2",NA,"Brazil","Sao Paulo","Mun. Caraguatatuba, Barra do Río Juqueriquere.",NA,"Arbusto 1.5 m alt., flor roja.",NA,NA,"-45.411901","-23.622528",NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0035141","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","G. Hatschbach","8047","1961","4","14",NA,"Brazil","Parana","Mun. Guaratuba. Rio da Divisa.",NA,"Flor lilaz, arbusto.",NA,NA,"-48.5667","-25.9",NA,"F. D. Wilson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 14:38:49-03","UFJF","CESJ","12016","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav","L. Krieger; U.C. Câmara","CESJs.n.","1972","07","04","América do Sul","Brasil","Amazonas",NA,NA,"Ruderal, asselvajada. Fl. roxas.","CESJ012016",NA,"-64.7114028930664","-3.35417008399963","Tefé","L.H.G. Rigueiral",NA,NA,"340205","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 14:38:49-03","UFJF","CESJ","34546","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav","M.O.D. Pivari","8","2001","08","25","América do Sul","Brasil","Minas Gerais","Lagoa Silvana",NA,"arbusto ca. 1m alt.; flores rosas. Vegetação aquática flutuante com muita luminosidade há 5m das margens da lagoa.","CESJ034546",NA,"-42.1391983032227","-19.7896995544434","Caratinga","G.L.Esteves",NA,NA,"49886","auto","2003","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 14:38:49-03","UFJF","CESJ","35091","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav","M.O.D. Pivari","23","2001","10","28","América do Sul","Brasil","Minas Gerais","Lagoa Silvana",NA,"SAubarbusto ca. 1m alt. Flor rosa escuro. Vegetação aquática flutuante, com muita luminosidade, há 5m das margens da lagoa.","CESJ035091",NA,"-42.1391983032227","-19.7896995544434","Caratinga","G.L.Esteves",NA,NA,"49886","auto","2003","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-21 14:38:49-03","UFJF","CESJ","2435","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav","Pickel","s.n.","1950","05","12","América do Sul","Brasil","São Paulo",NA,NA,NA,"CESJ002435",NA,"-46.6300010681152","-23.5400009155273","São Paulo","Pickel",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:33:32-03","UNICAMP","UEC","156556","S","Plantae","Magnoliopsida",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Mansano, VF; Pinto, RB; Barros, M","649","2009","11","24",NA,"Brazil","Bahia","Estrada para Lagoa Encantada, Beira da lagoa Encantada. Mata higrófila.",NA,"Flores com cálice verde, corola rósea, frutos maduros castanhos e imaturos verdes. Altura: 1,8 m. Arbusto.","UEC054392","UEC054392","-39.055278","-14.579722","Ilhéus","Rigueiral, LHG","31","31",NA,NA,"2016","07",NA,"-39.055278","-14.579722",NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:33:32-03","UNICAMP","UEC","20011","S","Plantae","Magnoliopsida",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Austin, DF; Santos, MR; Rabelo, B; Neuman, CE; Rosário, CS","7421","1979","10","16",NA,"Brazil","Amapá","Entre km 25 da BR 156 e MAtapi NW de Macapá",NA,"Subarbusto a 3m, flores roxas.Mata da Várzea, a folha pode ser cozida e comida","UEC119167",NA,NA,NA,NA,"Lobo, MGA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:33:32-03","UNICAMP","UEC","79301","S","Plantae","Magnoliopsida",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Hoffmann, A","30","1995","09","16",NA,"Brazil","Rio de Janeiro","Lagoa de Juturnaíba",NA,"Shore, pink flowers with purple ground, stylus dark purple","UEC119164",NA,"-42.276944","-22.588333","Silva Jardim","Kraprovickas, A",NA,NA,NA,NA,"1997",NA,NA,"-42.276944","-22.588333",NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:33:32-03","UNICAMP","UEC","179503","S","Plantae","Magnoliopsida",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Braga, M; Mansano, VF","60","2011","05","10",NA,"Brazil","Pará","Flona do Tapajós: Itapuama.",NA,"Presença de acúlos pequenos por todo o ramo, folhas e com tricomas nas brácteas. Flores brancas e liláses com pólen roxo.","UEC099176","UEC099176","-54.937198638916","-2.63638997077942","Belterra","Rigueiral, LHG",NA,NA,"74752","auto","2016","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:33:32-03","UNICAMP","UEC","45403","S","Plantae","Magnoliopsida",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Torres, RB; Machado, JWB","18520","1986","07","03",NA,"Brazil","Pará","Serra Norte, Projeto Carajás",NA,"Arbusto, ca 0,80 cm alt., flores lilás, mata, junto ao Rio Itacaiúnas","UEC119166",NA,"-49.1178016662598","-5.36860990524292","Marabá","Kraprovickas, A",NA,NA,"262883","auto","1997","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-01 16:33:32-03","UNICAMP","UEC","118270","S","Plantae","Magnoliopsida",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Amaral, MCE; Bittrich, V","2001/50","2001","02","28",NA,"Brazil","São Paulo","Estação Experimental do Inst. Agronômico, (IAC), Faz. Sta. Elisa.",NA,"Arbusto até 2.5 m. Pétalas lilases a róseas, internamente com base vinácea; tubo estaminal, estiletes e estigmas atro-purpúreas.","UEC012179","UEC012179","-47.060001373291","-22.8999996185303","Campinas","Fryxell, PA",NA,NA,"23900","auto","2001","03","15",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-06 09:56:16-03","UFOP","OUPR","22872","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Badini, J.; Zurlo, M.A.","s.n.","1977","11","22",NA,"Brasil","Minas Gerais","Antônio Pereira",NA,"Sub-arbusto. Flores roseas. Beira de estrada.",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","Badini, J.; Zurlo, M.A.",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-06 09:56:16-03","UFOP","OUPR","19446","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Ataíde, E.S.","18","2007","03","30",NA,"Brasil","Minas Gerais","Antônio Pereira, Samarco - Alegria 7",NA,"Arbusto. Campo ferruginoso.",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","Ataíde, E.S.",NA,NA,"44599","auto","2008","05","07",NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-06 09:56:16-03","UFOP","OUPR","6530","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Roschel, M.B.; Craig, J.","354","1996","12","04",NA,"Brasil","Minas Gerais","Antônio Pereira, Samarco Mineração. Alegria Sul, próx. barragem B5.",NA,"Arbusto aprox. 0,8m. Flores róseas, cálice verde, androceu e gineceu vináceos. Campo ferruginoso.",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","Roschel, M.B.",NA,NA,"44599","auto","1998","09","28",NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-06 09:56:16-03","UFOP","OUPR","20534","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1372","2007","05","04",NA,"Brasil","Minas Gerais","Serra de Antônio Pereira, Samarco. Alegria 7.",NA,"Arbusto de 1,2m. Flores róseas. Planta urticante. Em campo rupestre.",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","Messias, M.C.T.B.",NA,NA,"44599","auto","2007","11","17",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-14 10:02:36-03","FURB","FURB","43271","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Funez, L.A.","2639","2014","01","13",NA,"Brasil","Santa Catarina","Gravatá.",NA,NA,"FURB28645","FURB28645","-48.6347222","-26.8316667","Navegantes","Funez, L.A.","5","5",NA,NA,"2016","09","22","-48.6347222","-26.8316667",NA,NA,NA,NA,NA,NA
"147","2020-10-14 10:02:36-03","FURB","FURB","46002","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Funez, L.A.","3380","2015","01","05",NA,"Brasil","Santa Catarina","Gravatá, instalações do Condomínio Praia de Gravatá.",NA,NA,"FURB28467","FURB28467","-48.6383333","-26.8311111","Navegantes","Funez, L.A.","6","6",NA,NA,"2016","09","22","-48.6383333","-26.8311111",NA,NA,NA,NA,NA,NA
"148","2019-02-25 16:27:46-03","UNEMAT","HERBAM","17975","S","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Zanzini, L.P.","427","2017","07","04",NA,"Brasil","Mato Grosso","UHE São Manoel - Reservatório UTM(0498563/8975816)",NA,NA,"HERBAM017975",NA,"-56.4766998291016","-9.664719581604","Paranaíta","Koch, AK","175","175","84156","auto","2017","08","07",NA,NA,NA,NA,NA,NA,NA,NA
