"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"41","2021-03-15 16:37:00-03","NY","NYBG","00682898","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J. A. Steyermark","96366","1966","08","11","South America","Venezuela","Sucre",NA,"Peninsula de paria, cerro de Humo, Rio Santa Isabel, acera de camino de bestias enter Los Positos y La Roma","-62.631178","10.689627","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=820556' target='other'> <mi>dwc_moreinfo</mi></a>","NY00682898","NY00682898_01","F. A. Michelangeli","700","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","522808","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J. A. Steyermark","85098","1966","03","05","South America","Venezuela","Sucre",NA,"Peninsula de Paria: Cerro de Humo: laderas de bosque húmedo nublado que miran al sur, entre la Laguna y Roma, noroeste de Irapa",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=672780' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522808","NY00522808_01","F. A. Michelangeli","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2017-11-08 11:53:00-02","NY","NYBG","522809","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides",NA,"C. D. Adams","14804","1981","02","21","South America","Trinidad and Tobago",NA,NA,"Las Lapas Trace",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=672782' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522809","NY00522809_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","684408","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J. G. Jardim","1828","1998","08","10","South America","Brazil","Bahia","Itacaré","Fazenda Bom Jesus. Serra dos Vinháticos e da sede da fazenda.","-39.2855215","-14.2606813","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=823182' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684408","NY00684408_01","R. Goldenberg","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01198021","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","M. M. M. Lopes","682","2006","05","21","South America","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra. Alto da encosta.","-39.2028","-14.7703","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1409253' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198021","NY01198021_01","R. Goldenberg","600","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","522817","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","C. F. S. Muniz","146","1980","05","28","South America","Brazil","São Paulo","Moji das Cruzes","Mogi das Cruzes, Vila Casa Grande","-46.1881","-23.5231","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=672775' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522817","NY00522817_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00682892","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","N. L. Britton","1256","1920","04","03","South America","Trinidad and Tobago",NA,NA,"Mount Tocuche","-61.409","10.739203","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=820585' target='other'> <mi>dwc_moreinfo</mi></a>","NY00682892","NY00682892_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","522815","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","S. A. Mori","9298","1978","02","26","South America","Brazil","Bahia","Una","Rodovia BA-265. a 23 km de Una Regiao de Mata Higrófila Sul Baiana","-39.2915806","-15.2416449","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=672785' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522815","NY00522815_01","F. A. Michelangeli","50","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00682897","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","B. Maguire","37357","1954","01","23","South America","Venezuela","Sucre",NA,"Peninsula de paria, cerro de Humo, Rio Santa Isabel, acera de camino de bestias enter Los Positos y La Roma. In montane forest between Camps 3 and 4.","-62.631633","10.697352","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=820564' target='other'> <mi>dwc_moreinfo</mi></a>","NY00682897","NY00682897_01","F. A. Michelangeli","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","03166939","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","T. B. Croat","59485","1984","11","30","South America","Venezuela","Amazonas",NA,"Cerro Neblina, camp #7, south slopes of Canon Grande, along new path to river and along river","-66","0.92","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3441868' target='other'> <mi>dwc_moreinfo</mi></a>","NY03166939",NA,NA,"1770","1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01164547","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","R. A. Altson","478","1926","04",NA,"South America","Guyana",NA,NA,"Anandabaru. Kopinang R. [River]",NA,NA,"sheet","[See collection label in packet] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1398867' target='other'> <mi>dwc_moreinfo</mi></a>","NY01164547","NY01164547_01 NY01164547_02","F. A. Michelangeli","549","549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","822778","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J. G. Jardim","3003","2000","04","21","South America","Brazil","Bahia","Uruçuca","Parque Estadual Serra do Condurú. Rodovia Serra Grande/Uruçuca, 9.4 km. Serra do Conduru vertente E.","-39.1047222","-14.485","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924537' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822778","NY00822778_01","R. Goldenberg","250","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","03166929","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","B. A. Krukoff","10856","1939","09","12","South America","Bolivia","La Paz","Larecaja","Tuiri (near Mapiri, on left bank of Rio Mapiri)",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3441812' target='other'> <mi>dwc_moreinfo</mi></a>","NY03166929",NA,NA,"490","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2480356","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","A. M. Amorim","7336","2008","05","04","South America","Brazil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau-Oco. Floresta Ombrófila Densa Montana.","-40.5194","-20.2914","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2705363' target='other'> <mi>dwc_moreinfo</mi></a>","NY02480356","NY02480356_01",NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:03:01-03","NBC","NL-BOTANY","U.1394740","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Granville J-J de; Crozier F; Vanderplank J",NA,"2005","02","18","Southern America","French Guiana",NA,NA,"Guyane Francaise. Monts Kotika, versant Ouest.","-54.205556","3.916667",NA,"Crique sur rochers. Sur gravillons et rochers latéritiques dans la crique.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1394740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1394740","NL-U1394740","Crozier F",NA,NA,NA,NA,"Magnoliopsidae","-54.205556","3.916667","U 0251741",NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:03:01-03","NBC","NL-BOTANY","WAG.1092962","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Feuillet CPGA; et al.",NA,"1988","06","12","Southern America","French Guiana",NA,NA,"Guianas. French Guiana. Regina Region: Mt. Tortue: 11 km WNW of Approuague river.","-52.366667","4.3",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1092962 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1092962","NL-WAG1092962",NA,NA,NA,NA,NA,"Magnoliopsidae","-52.366667","4.3",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:03:01-03","NBC","NL-BOTANY","WAG.1092963","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Feuillet CPGA; et al.",NA,"1988","06","12","Southern America","French Guiana",NA,NA,"Guianas. French Guianas. Regina Region: Eastern plateau of Montagne Tortue, 11 km WNW of Approuague river.","-52.366667","4.3",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1092963 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1092963","NL-WAG1092963",NA,NA,NA,NA,NA,"Magnoliopsidae","-52.366667","4.3",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:13:28-03","ESALQ","ESA","34060","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Leandra","pulchra","Leandra pulchra","Cogn.","Franciosi, E.R.N. et al.","28.0","1996","12","16",NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA034060","ESA034060",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"59","2019-07-26 11:40:41-03","IPA","IPA","27876","S","Plantae","Plantae",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Harley, R.M.; et al.; et al.","17896","1977","01","13","Southern America","Brasil","Bahia","Porto Seguro","Parque Nacional do Monte Pascoal, coastal zone. On NW side of Monte Pascoal at low altitude, between IBDF field hut and gates of the Parque Nacional.","-39.416667","-16.55",NA,"Shrub to 2metres with thin rather coriaceous leaves, bright glossy green above, paler beneath. Inflorescence axis purple-tinged. Flowers with white petals. Anthers yellow, ovary whitish-green.; Disturbed rain forest.","IPA0027876",NA,"Goldemberg, R.",NA,NA,NA,NA,NA,"-39.416667","-16.55",NA,NA,NA,"2010","08","05",NA,NA
"60","2019-08-20 10:18:33-03","UNICAMP","UEC","104610","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Amorim, AMA; Jardim, JG; Sant'Ana, SC; Fontoura, T","2078","1997","07","16",NA,"Brazil","Bahia","Una","Reserva Biológica do Mico-Leão (IBAMA) -, Entrada no km 46 da Rodovia BA-001-Ilhéus-Una. Área do Canopy Worlk.","-39.833333","-16.5",NA,"fruto, Arvoreta de cerca de 3 m de altura, folhas verdes concolores, frutos imaturos verdes e maduros róseos. Mata Higrófila Sul Baiana.","UEC007374","UEC007374","Goldenberg, R",NA,NA,NA,NA,NA,"-39.833333","-16.5",NA,NA,NA,"2013",NA,NA,NA,NA
"61","2021-03-01 16:34:12-03","UNICAMP","UEC","177574","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Caddah, MK; et al.","799","2010","06","12",NA,"Brazil","Bahia","Una","Reserva Biológica de Una","-39.067222","-15.185556",NA,"Coletada em sílica; Arvoreta ca. 4,5m. Inflorescência rosada, hipanto branco.","UEC002912","UEC002912","Caddah, MK","78","78",NA,NA,NA,"-39.067222","-15.185556",NA,NA,NA,"2010","06",NA,NA,NA
"62","2019-08-20 10:18:33-03","UNICAMP","UEC","35858","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","17896","1977","01","13",NA,"Brazil","Bahia",NA,"Parque Nacional de Monte Pascoal, On NW side of Monte pascoal at low altitude, between IBDF field hut and gates os the Parque Nacional.","-39.416667","-16.883333",NA,"flor e fruto, Shrub to 2 m with thin rather coriaceous leaves, bright glossy green above, paler beneath. Inflorescence axis purple-tinged. Flowers with white petals. Anthers yellow, ovary whitish-green. Disturbed rain forest.","UEC066215","UEC066215","Goldenberg, R","100","200",NA,NA,NA,"-39.416667","-16.883333",NA,NA,NA,"2013",NA,NA,NA,NA
"63","2019-08-20 10:18:33-03","UNICAMP","UEC","68153","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Spina, AP","29455","1993","11","16",NA,"Brazil","São Paulo","Ubatuba","Praia de Maranduba","-45.260556","-23.572222",NA,"flor, Arbusto de 25 m de altura, flores brancas.","UEC066221","UEC066221","Goldenberg, R",NA,NA,NA,NA,NA,"-45.260556","-23.572222",NA,NA,NA,"2013",NA,NA,NA,NA
"64","2021-03-01 16:34:12-03","UNICAMP","UEC","73711","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Goldenberg, R; Shepherd, GJ","70","1995","04","06",NA,"Brazil","São Paulo","Lavrinhas","vale do Ribeirão do Braço.","-44.881667","-22.462778",NA,"Arbusto com 2,5m; flores com pétalas e estames brancos.","UEC022654","UEC022654","Chiea, SAC",NA,NA,NA,NA,NA,"-44.881667","-22.462778",NA,NA,NA,"1997","05",NA,NA,NA
"65","2021-03-01 16:34:12-03","UNICAMP","UEC","83845","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Goldenberg, R; Macias, L; Mansano, VF","335","1996","06","13",NA,"Brazil","São Paulo","Lavrinhas","12 km ao Norte de Lavrinhas, vale do Ribeirão do Braço.","-44.881667","-22.462778",NA,"Arvoreta 2m, flores com péalas e estames brancos.; Vegetação Secundárioa, em encosta","UEC022652","UEC022652","Chiea, SAC",NA,NA,NA,NA,NA,"-44.881667","-22.462778",NA,NA,NA,"1997","05",NA,NA,NA
"66","2021-03-01 16:34:12-03","UNICAMP","UEC","94441","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Carvalho, AM; Amorim, AMA; Sant' Ana, SC; Jardim, JG; Pitanga, GVF","6119","1995","09","13",NA,"Brazil","Bahia","Una","Reserva Biológica do MicoLeão (IBAMA). Entrada no km 46 da Rod. BA-001","-39.083333","-15.15",NA,"Arbusto com ca 2m de altura. Frutos roseo-alaranjados.; Mata higrófila Sul Baiana","UEC022656","UEC022656","Wurdack, JJ",NA,NA,NA,NA,NA,"-39.083333","-15.15",NA,NA,NA,"1996",NA,NA,NA,NA
"67","2019-08-20 10:18:33-03","UNICAMP","UEC","114088","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Miranda, AM; Rodrigues, SC; Andrade Lima, S; Félix, LP","1435","1994","03","13",NA,"Brazil","Pernambuco","Maraial","Lagos dos Gatos - Serra do Urubu.","-35.8088989257812","-8.78250026702881",NA,NA,"UEC136065","UEC136065","Goldenberg, R",NA,NA,NA,NA,NA,NA,NA,NA,"17320","auto","2017",NA,NA,NA,NA
"68","2021-03-01 16:34:12-03","UNICAMP","UEC","172866","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Corrêa, MA; Hoch, AM; Prado, J; Costa, CB; Proença, SL; Silva, E; Galante, O","65","1996","05","22",NA,"Brazil","São Paulo","Iporanga","Fazenda Intervales, caminho para Barra Grande, área muito alterada com bastante bambu e eucalipto (área particular), Fazenda Santa Rita","-48.5900001525879","-24.5799999237061",NA,"Arvoreta 5m alt.; pétalas alvas, cálice verde, anteras e pistilo alvos","UEC022194","UEC022194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA
"69","2020-04-27 16:10:32-03","UFES","VIES","23664","S","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Fontana, A.P.; Amorim, A.M.; São Mateus, W.","5139","2008","05","04",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas, Localidade de Alegre, Trilha do Pau Oco. Floresta Ombrófila Densa Montana.","-40.516667","-20.266667",NA,NA,"VIES023664","VIES023664","R. Goldenberg","590","590",NA,NA,NA,"40º31'W","20º16'0''S",NA,NA,NA,"2020","04","17",NA,NA
"70","2020-12-21 16:34:14-03","MBM","MBM","115430","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Harling, G.; Andersson, L.; Andersson, L.","24130",NA,NA,NA,"Southern America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"MBM115430","MBM115430","Wurdack, J.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:34:14-03","MBM","MBM","115431","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Harling, G.; Andersson, L.; Andersson, L.","24099",NA,NA,NA,"Southern America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"MBM115431","MBM115431","Wurdack, J.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:34:14-03","MBM","MBM","164350","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Thomas, W.W.; et al.; et al.","9922",NA,NA,NA,"Southern America","Brazil","Bahia","Belmonte","Estação Experimental Gregorio Barrolândia","-38.8828010559082","-15.8631000518799",NA,NA,"MBM164350","MBM164350","Wurdack, J.J.",NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA
"73","2020-12-21 16:34:14-03","MBM","MBM","283891","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Carneiro, J.; Hatschbach, M.; Ribas, O.S.; Carneiro, J.","75243","2003","06","12","Southern America","Brazil","Bahia","Santa Luzia","Arredores","-39.3342018127441","-15.4294004440308",NA,"Arbusto, 2m, fruto vinoso. restinga","MBM283891","MBM283891","Jardim, A.B.",NA,NA,NA,NA,NA,NA,NA,NA,"33804","auto","2008","11","26",NA,NA
"74","2019-08-15 09:04:02-03","UESC","UESC","1893","S","Plantae","Angiospermae","Florideophycidae","Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naud.) Wurdack","Bacelar, T.G.","29","1998","02","18",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,"Arbusto delgado com 2 m de altura.","UESC0001893",NA,"Baumgratz",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"36070","auto","1998",NA,NA,NA,NA
"75","2015-09-05 07:07:32-03","MNHN","RECOLNAT_MNHN_P","P04888612","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Granville, J.J.|Crozier, F.|Vanderplank, J.",NA,"2005","2","23",NA,"Guyane française",NA,NA,"Monts Kotika, plateau latéritique sommital.","-54.18611","3.91944","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888612' target='other'> <mi>dwc_moreinfo</mi></a>","P04888612","P04888612_01",NA,"730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16930",NA
"76","2016-06-22 15:49:21-03","MNHN","RECOLNAT_MNHN_P","P00116745","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Oldeman, R.A.A.",NA,"1973","5","10",NA,"Guyane française",NA,NA,"Sommet le plus bas (650m.), à l'Est de Saül, des Monts Galbao; forêt d'environ 30 m. de haut (Submontana forest)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116745' target='other'> <mi>dwc_moreinfo</mi></a>","P00116745","P00116745_01","Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3280",NA
"77","2016-06-22 15:49:30-03","MNHN","RECOLNAT_MNHN_P","P00116843","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Mélinon, E.M.",NA,"1845",NA,NA,NA,"Guyane française",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116843' target='other'> <mi>dwc_moreinfo</mi></a>","P00116843","P00116843_01","Wurdack",NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85",NA
"78","2016-06-22 15:49:31-03","MNHN","RECOLNAT_MNHN_P","P00116844","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Mélinon, E.M.",NA,"1845",NA,NA,NA,"Guyane française",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116844' target='other'> <mi>dwc_moreinfo</mi></a>","P00116844","P00116844_01","Wurdack",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85",NA
"79","2016-06-22 15:49:33-03","MNHN","RECOLNAT_MNHN_P","P00116845","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Mélinon, E.M.",NA,"1845",NA,NA,NA,"Guyane française",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00116845' target='other'> <mi>dwc_moreinfo</mi></a>","P00116845","P00116845_01","Wurdack",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85",NA
"80","2015-09-04 12:15:18-03","MNHN","RECOLNAT_MNHN_P","P00445788","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Granville, J.J. de",NA,"1971","3","5",NA,"Guyane Française",NA,NA,"Monts Atachi Bacca, autour du camp n°3 entre les sommets 524 et 782 m. Tête de crique",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445788' target='other'> <mi>dwc_moreinfo</mi></a>","P00445788","P00445788_01","Wurdack","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127",NA
"81","2015-09-16 14:59:50-03","MNHN","RECOLNAT_MNHN_P","P00445789","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Granville, J.J. de",NA,"1971","3","5",NA,"Guyane Française",NA,NA,"Monts Atachi Bacca, crête après le camp n°2",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445789' target='other'> <mi>dwc_moreinfo</mi></a>","P00445789","P00445789_01","Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3839",NA
"82","2016-01-14 18:14:35-02","MNHN","RECOLNAT_MNHN_P","P00445790","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Granville, J.J. de",NA,"1975","3","11",NA,"Guyane Française",NA,NA,"Pente nord-est des Monts Galbao à 10 km au sud-ouest de Saül",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445790' target='other'> <mi>dwc_moreinfo</mi></a>","P00445790","P00445790_01","Wurdack","500","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2390",NA
"83","2015-09-04 03:18:27-03","MNHN","RECOLNAT_MNHN_P","P00445791","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Granville, J.J. de",NA,"1975","3","11",NA,"Guyane Française",NA,NA,"Pente nord-est des Monts Galbao à 10 km au sud-ouest de Saül",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445791' target='other'> <mi>dwc_moreinfo</mi></a>","P00445791","P00445791_01","Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2391",NA
"84","2015-09-04 03:18:26-03","MNHN","RECOLNAT_MNHN_P","P00445792","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Oldeman, R.A.A.",NA,"1965","3","27",NA,"Guyane Française",NA,NA,"Mt. Cacao, env. 60 km S. deCayenne",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445792' target='other'> <mi>dwc_moreinfo</mi></a>","P00445792","P00445792_01","Wurdack","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1207",NA
