"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","order","typeStatus","recordNumber","continentOcean","preparationType","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"604","2021-04-07 11:48:20-03","UFMS","CGMS","7668","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","1998","10","17","Brasil","Mato Grosso do Sul","Anaurilândia","-52.8677778","-22.3836111","-52,8677778","-22,3836111","CGMS1017041",NA,"2020",NA,NA,"Rio Paraná, a montante da Barragem de Porto Primavera.","Flores creme-claro com tons amarelos. Com espinhos. Habitat: Vegetação com aspecto carrascal, com muita planta espinhosa. Solo arenoso. Habito: Arbusto. 1,00m de altura.",NA,NA,NA,"268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2021-04-07 11:48:20-03","UFMS","CGMS","55267","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","F.M. Alves","P. I. Martins; A. L. S. Fachardo; G. M. Shiroma; F.M. Alves","2015","11","16","Brasil","Mato Grosso do Sul","Alcinópolis","-53.4088889","-18.1575","-53,4088889","-18,1575","CGMS1085233",NA,"2015","12","28","Parque Estadual das Nascentes do rio Taquari.",NA,NA,NA,NA,"146",NA,NA,NA,"449","449",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2021-04-07 11:48:20-03","UFMS","CGMS","40505","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","T.R.F. Sinani","T.R.F. Sinani; C.C.C. Encina","2013","10","05","Brasil","Mato Grosso do Sul","Rochedo","-54.7716667","-20.0491666","-54,7716667","-20,0491666","CGMS1070490",NA,"2013","10","05","Ponte do Rio Jatobá.","Planta com espinhos. Habitat: Cerrado. Mata ciliar. Frequente. Habito: Arbusto.",NA,NA,NA,"125",NA,NA,NA,"260","260",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2021-04-07 11:48:20-03","UFMS","CGMS","14552","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","2004","11","13","Brasil","Mato Grosso do Sul","Paranaíba","-51.5444444","-19.835","-51,5444444","-19,835","CGMS1044032",NA,"2020",NA,NA,"Fazenda Ponte Nova, 50 Km W de Paranaíba, acesso pela rodovia municipal entre Paranaíba e a rodovia MS-316.","Flor ausente. Fruto imaturo verde. Habitat: Floresta ripária em área de cerradão. Solo aluvial-arenoso. Relevo vale em ondulado. Habito: Arbusto escandente. Abundante. 2,00 m de altura.",NA,NA,NA,"12308",NA,NA,NA,"430","430",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2021-04-07 11:48:20-03","UFMS","CGMS","28158","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","L.C.S.Magalhães","L.C.S. Magalhães; T.S. Amaral","2009","01","09","Brasil","Mato Grosso do Sul","Nioaque","-55.7513889","-20.7927777","-55,7513889","-20,7927777","CGMS1057604",NA,"2009","01","09","Assentamento Andalucia.","Fruto verde. Habitat: Floresta Estacional Decídua. Habito: Arbusto.",NA,NA,NA,"200",NA,NA,NA,"202","202",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2021-04-07 11:48:20-03","UFMS","CGMS","27627","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","E.P. Seleme","E.P. Seleme; A.L.B. Sartori","2008","11","19","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8975","-21.7175","-57,8975","-21,7175","CGMS1057070",NA,"2009","11","19","Fazenda flores.","Flor branca. Com espinhos e odor de dama-da-noite. Habitat: Chaco. Habito: Arbusto. 1,50m de altura.",NA,NA,NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2021-04-07 11:48:20-03","UFMS","CGMS","77866","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","A.L.B. Sartori","P.F. Oliveira; A.K.P. Santos, M. Arouche, A.L.B. Sartorio","2019","10","02","Brasil","Mato Grosso do Sul","Naviraí","-53.7802778","-23.0502778","-53,7802778","-23,0502778","CGMS1110854",NA,"2019","10","02","Borda da Mata Paludosa da Fazenda Vaca Branca.","Habitat: Borda da mata paludosa Habito: Sub arbusto",NA,NA,NA,"122",NA,NA,NA,"241","241",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2021-04-07 11:48:20-03","UFMS","CGMS","31123","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"M. Rocha; C.S. Robles; F. Bao; G.A. Damasceno-Junior; M.L. Bueno","2010","11","22","Brasil","Mato Grosso do Sul","Corumbá","-57.5333333","-18.5905555","-57,5333333","-18,5905555","CGMS1060541",NA,"2020",NA,NA,"Baía do Castelo.","Fruto marrom-escuro. Habitat: Mata estacional aluvial. Solo arenoso. Relevo morro. Habito: Arbusto.",NA,NA,NA,"35",NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-04-07 11:48:20-03","UFMS","CGMS","28064","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","L.C.S.Magalhães","L.C.S. Magalhães; R.G. Fernandes","2008","11","07","Brasil","Mato Grosso do Sul","Nioaque","-55.7513889","-20.7927777","-55,7513889","-20,7927777","CGMS1057510",NA,"2008","11","07","Assentamento Andalucia.","Fruto verde. Habitat: Floresta Estacional Decídua. Habito: Arbusto.",NA,NA,NA,"106",NA,NA,NA,"202","202",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2021-04-07 11:48:20-03","UFMS","CGMS","31447","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","V.A. Assunção","V.A. Assunção","2010","01","11","Brasil","Mato Grosso do Sul","Jaraguari","-54.5666667","-20.1472222","-54,5666667","-20,1472222","CGMS1060882",NA,"2010",NA,NA,"Furnas do Dionísio. Parcela 3.","Fruto verde imaturo. Habitat: Floresta estacional. Floresta decídua. Solo eutrófico. Relevo escarpado. Habito: Arvoreta. 2,00m de altura.",NA,NA,NA,"416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-04-07 11:48:20-03","UFMS","CGMS","7753","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","1998","10","14","Brasil","São Paulo","Panorama","-51.9233334","-21.5538889","-51,9233334","-21,5538889","CGMS1017040",NA,"2020",NA,NA,"Rio do Peixe.","Frutos verdes. Habitat: Mata de galeria. Habito: 4,00m de altura.",NA,NA,NA,"132",NA,NA,NA,"290","290",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2021-04-07 11:48:20-03","UFMS","CGMS","73504","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","F. Macedo","R. M. Fernandes; V.A. Nakamura, D. Cuadrado, F.M. Alves","2018","10","30","Brasil","Mato Grosso do Sul","Bonito","-56.7077778","-20.9644444","-56,7077778","-20,9644444","CGMS1106311",NA,"2018","10","30","Fazenda Marambaia. Parque Nacional da Serra da Bodoquena","Fruto verde Habitat: Decidual Habito: Árvore",NA,NA,NA,"23",NA,NA,NA,"666","666",NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2021-04-07 11:48:20-03","UFMS","CGMS","27734","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","E.P. Seleme","E.P. Seleme; A.L.B. Sartori","2008","12","16","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7636111","-21.7052778","-57,7636111","-21,7052778","CGMS1057178",NA,"2008","12","16","Fazenda Retiro Conceição.","Fruto verde espinhos Habitat: Chaco. Habito: Arbusto. 2m de altura",NA,NA,NA,"229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2021-04-07 11:48:20-03","UFMS","CGMS","43248","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","F.S. Carvalho","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto","2009","10","20","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7794445","-21.6811111","-57,7794445","-21,6811111","CGMS1073232",NA,"2009",NA,NA,"Fazenda Retiro Conceição. Parcela 08.","Flor verde. Habitat: Savana Estépica Arborizada. Chaco. Habito: Arbusto. 3,00m de altura.",NA,NA,NA,"228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2021-04-07 11:48:20-03","UFMS","CGMS","6691","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","V.J. Pott","V.J. Pott; R. Foster; G.A. damasceno-Júnior; U.M. Resende; J.N. Nakajima","1998","08","24","Brasil","Mato Grosso do Sul","Rio Negro","-54.9666667","-19.3902777","-54,9666667","-19,3902777","CGMS1017046",NA,NA,NA,NA,"Rio do Peixe.","Flor branca. COORDENAda ORIGINAL 19°23#?#25,00' S 54°58#?#79,00' W Habitat: Mata ciliar. Solo argiloso. Levemente inclinado. Frequente. Habito: Arbusto.",NA,NA,NA,"3484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2021-04-07 11:48:20-03","UFMS","CGMS","28082","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","G.A.Damasceno-Junior","L.C.S. Magalhães; G.A. Damasceno-Junior","2008","11","06","Brasil","Mato Grosso do Sul","Nioaque","-55.7513889","-20.7927777","-55,7513889","-20,7927777","CGMS1057528",NA,"2009","07","25","Assentamento Andalucia.","Fruto verde. Habitat: Floresta Estacional Decídua. Habito: Arbusto. 1,70m de altura.",NA,NA,NA,"124",NA,NA,NA,"202","202",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2021-04-07 11:48:20-03","UFMS","CGMS","8325","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","1999","04","13","Brasil","Mato Grosso do Sul","Bataguassu","-52.4508333","-22.1502778","-52,4508333","-22,1502778","CGMS1017038",NA,"2020",NA,NA,"Margem direita do Rio Paraná. Rio Quiteroizinho.","Frutos verdes.",NA,NA,NA,"635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-04-07 11:48:20-03","UFMS","CGMS","25119","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","G.A. Damasceno-Junior","D.R.C. Padilha; L.F.B. Cattani; R.B. Rodrigues; C.F. Zucca; D.R.C. Padilha","2009","05","06","Brasil","Mato Grosso do Sul","Corumbá","-56.7694445","-19.0669445","-56,7694445","-19,0669445","CGMS1054544",NA,NA,NA,NA,"Fazenda Alegria, sub-região da Nhecolândia, Pantanal.","Fruto verde. Habitat: Carandazal. Habito: Arbusto.",NA,NA,NA,"88",NA,NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2021-04-07 11:48:20-03","UFMS","CGMS","68739","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","A. Pott; V.J. Pott","A. Pott; V.J. Pott","2009","04","27","Brasil","Mato Grosso do Sul","Bonito","-56.4472222","-21.0358333","-56,4472222","-21,0358333","CGMS1101697",NA,NA,NA,NA,"Sítio do Sr. Miguel, beira do Rio Mimoso, 10 Km NE de Bonito.","Flor ausente. Fruto amarelo. Área M-7 (Microbacia crítica São Sebastião). Habitat: Borda de floresta ripária semidecidual com taquaruçu. Solo argiloso calcimórfico. Relevo quase plano, ao lado de calha funda do rio. Habito: Arbusto,",NA,NA,NA,"15310",NA,NA,NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-04-07 11:48:20-03","UFMS","CGMS","41088","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","T.E. Lima","T.E. Lima; I.M. Neves; F.A. Matos; F.J. Kochanovski","2011","05","12","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8858333","-21.6825","-57,8858333","-21,6825","CGMS1071075",NA,"2011","05","12","Estande de tiro da 2ª Companhia de Fronteira.","Fruto imaturo verde amarelado. Habitat: Chaco Arborizado. Lâmina d#?#água de 10 cm. Habito: Arbusto. 1,50 m de altura.",NA,NA,NA,"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-04-07 11:48:20-03","UFMS","CGMS","60858","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","F.S. Carvalho","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto","2010","09","28","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7808334","-21.6819445","-57,7808334","-21,6819445","CGMS1093862",NA,"2010",NA,NA,"Fazenda Retiro Conceição. Transecto 02.","Flor branca. Habitat: Savana Estépica Arborizada. Chaco. Habito: Arbusto.",NA,NA,NA,"379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2021-04-07 11:48:20-03","UFMS","CGMS","78251","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","G.A.Damasceno-junior","K.S.P. Raposo; G.D. Montanha.","2019","11","28","Brasil","Mato Grosso do Sul","Campo Grande","-54.7119444","-20.4116667","-54,7119444","-20,4116667","CGMS1111262",NA,NA,NA,NA,"Haras das Palmeiras. Área com pastagem, em frente à Embrapa gado de corte.","Fruto globoso, verde imaturo; folha membranosa, oblonga; 4 estípulas em formato de espinho. Habitat: Cerradão Habito: Árvore",NA,NA,NA,"37",NA,NA,NA,"555","555",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-04-07 11:48:20-03","UFMS","CGMS","30992","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"T.H. Stefanello; V.S. Santos; A.C.S. Brito","2010","11","26","Brasil","Mato Grosso do Sul","Corumbá","-57.4833333","-18.0411111","-57,4833333","-18,0411111","CGMS1060405",NA,NA,NA,NA,"Sub-região Pantanal do Paraguai, Baía do Taquaral.","Fruto verde imaturo. Espinhos presentes. Habitat: Floresta estacional semidecídua. Habito: Subarbusto.",NA,NA,NA,"264",NA,NA,NA,"88","88",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2021-04-07 11:48:20-03","UFMS","CGMS","28006","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","G.A.Damasceno-Junior","L.C.S. Magalhães; R.G. Fernandes","2008","10","10","Brasil","Mato Grosso do Sul","Nioaque","-55.735","-20.7961111","-55,735","-20,7961111","CGMS1057451",NA,"2009","03","28","Assentamento Andalucia.","Fruto verde. Habitat: Floresta Estacional Decídua. Habito: Arbusto. 3,00m de altura.",NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2021-04-07 11:48:20-03","UFMS","CGMS","70944","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"V.J. Pott","2007","02","15","Brasil","Mato Grosso do Sul","Bela Vista","-56.6136111","-21.8038889","-56,6136111","-21,8038889","CGMS1103596",NA,"2020",NA,NA,"Córrego Lago Azul, MS-472, cerca de 32 km de Bela Vista.",NA,NA,NA,NA,"9078",NA,NA,NA,"225","225",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2021-04-07 11:48:20-03","UFMS","CGMS","17885","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","G.A. Damasceno-Junior","G.A. Damasceno-Junior; J.N. Nakajima; R. Romero; V.J. Pott","2001","11","26","Brasil","Mato Grosso do Sul","Corumbá","-57.7219445","-17.5680556","-57,7219445","-17,5680556","CGMS1047182",NA,"2001","11","26","Reserva Indígena Guató - Trilha do Carandá.","Fruto verde. Duplicata do COR Habitat: Mata semidecídua. Solo argiloso. Relevo plano ondulado (morro). Habito: Arbusto. 2,00m de altura.",NA,NA,NA,"3131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2021-04-07 11:48:20-03","UFMS","CGMS","7663","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","1998","10","13","Brasil","Mato Grosso do Sul","Três Lagoas","-51.7238889","-20.8158333","-51,7238889","-20,8158333","CGMS1017042",NA,"2020",NA,NA,"Estrada de terra para o Porto de areia independência e N.S. Aparecida. Mais ou menos 9,4km da MS 395.","Espinhosa, estéril. Habitat: Área marginal do cerrado à margem da estrada. Habito: Arvoreta. 3,00m de altura.",NA,NA,NA,"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2021-04-07 11:48:20-03","UFMS","CGMS","65689","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","A. Pott","A. Pott; V.J. Pott","2016","06","30","Brasil","Mato Grosso do Sul","Alcinópolis","-53.4233334","-18.1458333","-53,4233334","-18,1458333","CGMS1098650",NA,"2016","06","30","Parque Estadual das Nascentes do Rio Taquari (PENT).","Flor branca. Fruto amarelo. Habitat: Regeneração de cerradão/floresta estacional semidecidual. Solo arenoso. Relevo suave ondulado. Habito: Arbusto ramificado. 1,5-3,5 m de altura. Abundante.",NA,NA,NA,"17268",NA,NA,NA,"420","420",NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2021-04-07 11:48:20-03","UFMS","CGMS","77248","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"Ana Paula S. A. Franco; Carina de Araujo; Fernanda N. Martins; Karina S. P. Raposo","2018","09","30","Brasil","Mato Grosso do Sul","Bonito","-56.4488889","-21.1788889","-56,4488889","-21,1788889","CGMS1110236",NA,NA,NA,NA,"Estrada próximo a BR. Estrada próximo a BR","Flor branca. Habitat: Floresta estacional, borda de morro. Habito: Arbusto",NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2021-04-07 11:48:20-03","UFMS","CGMS","43250","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","F.S. Carvalho","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto","2009","10","20","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7786111","-21.6836111","-57,7786111","-21,6836111","CGMS1073234",NA,"2009",NA,NA,"Fazenda Retiro Conceição. Parcela 01.","Flor branca, com odor adocicado. Habitat: Savana Estépica Arborizada. Chaco. Habito: Arbusto.",NA,NA,NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2021-04-07 11:48:20-03","UFMS","CGMS","48759","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","T.R.F. Sinani","T.R.F. Sinani; T.C. Piva; N.F. Silva; J.R. Fabri; A.L.B. Sartori","2014","12","10","Brasil","Mato Grosso do Sul","Dois Irmãos do Buriti","-55.3216667","-20.6741667","-55,3216667","-20,6741667","CGMS1078709",NA,"2014","12","10","Estrada vicinal, próximo a 1,3 km da Rodovia MS-162.",NA,NA,NA,NA,"350",NA,NA,NA,"282","282",NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-04-07 11:48:20-03","UFMS","CGMS","71914","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"A. Pott; V.J. Pott; G.A. Damasceno-Junior","2009","07","28","Brasil","Mato Grosso do Sul","Corumbá","-57.1133333","-18.7011111","-57,1133333","-18,7011111","CGMS1104717",NA,"2020",NA,NA,"Colônia do Cedro, área da Mata do Cedro, leque aluvial do Rio Taquari, sub-região de Paiaguás, Pantanal.","Flor branca. Habitat: Vegetação secundária de Floresta Decidual. Habito: Arbusto 1,00 - 2,00 m de altura. Frequente.",NA,NA,NA,"15535",NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-04-07 11:48:20-03","UFMS","CGMS","27883","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","E.P. Seleme","E.P. Seleme; I.M. Neves","2009","08","05","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7636111","-21.7052778","-57,7636111","-21,7052778","CGMS1057330",NA,"2009","08","05","Fazenda Retiro Conceição.","Flor branca. Fruto verde espinhos Habitat: Chaco. Habito: Arbusto. 1,5m de altura",NA,NA,NA,"378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2021-04-07 11:48:20-03","UFMS","CGMS","44108","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","F.S. Carvalho","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto","2010","06","10","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7794445","-21.6811111","-57,7794445","-21,6811111","CGMS1074075",NA,"2010",NA,NA,"Fazenda Retiro Conceição. Parcela 08.","Com flor. Habitat: Savana Estépica Arborizada. Chaco. Habito: Arbusto.",NA,NA,NA,"299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-04-07 11:48:20-03","UFMS","CGMS","66507","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","D.N.S. Machado","A. Quinet; G. Martinelli; R. Borges; A. Bevacqua; T. Serrano; N. Pougy; M. Moraes","2010","11","29","Brasil","Mato Grosso do Sul","Corumbá","-57.4980555","-18.0494444","-57,4980555","-18,0494444","CGMS1099468",NA,"2015","03","04","Serra do Amolar, Estrada do Taquaral.","Fruto imaturo verde. Folhas discolores verdes, membranáceas. Habitat: Floresta estacional semidecidual. Habito: Arbusto heliófilo, 2,00 m de altura.",NA,NA,NA,"2158",NA,NA,NA,"320","320",NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2021-04-07 11:48:20-03","UFMS","CGMS","25322","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","Damasceno-Junior, G.A. 03/2008","G.A. Damasceno-Junior; J.V. Silva; M.L. Bueno; A. Monteiro","2008","03","31","Brasil","Mato Grosso do Sul","Rio Brilhante","-54.3247223","-21.75","-54,3247223","-21,75","CGMS1054741",NA,NA,NA,NA,"Fazenda Cedro Agropecuária Dallas II.",NA,NA,NA,NA,"4914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2021-04-07 11:48:20-03","UFMS","CGMS","23797","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","T.S.Amaral","T.E. Lima","2008","08","30","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.5677778","-21.6583333","-57,5677778","-21,6583333","CGMS1053207",NA,"2008","11","14","Fazenda Anai.","Flor branca. Habitat: Chaco. Mata. Habito: Arbusto. 1, 70m de altura.",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2021-04-07 11:48:20-03","UFMS","CGMS","37399","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"A. Pott; V.J. Pott; A.L.B. Sartori; L.C.P. Lima","2002","04","20","Brasil","Mato Grosso do Sul","Nova Andradina","-53.5","-22.3502778","-53,5","-22,3502778","CGMS1066811",NA,NA,NA,NA,"Rodovia MS-134 Km 154, entre Ivinhema e Nova Andradina.","Flor ausente. Fruto amarelo. Habitat: Remanescente de floresta, perturbada, com gado. Solo latossolo argilo. Relevo quase plano. Habito: Arvoreta. Frequente. 2,50m de altura.",NA,NA,NA,"9688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2021-04-07 11:48:20-03","UFMS","CGMS","34943","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","G.A. Damasceno-Junior","G.A. Damasceno-Junior; C.A. Carolo; L. Marques; E. Anjos-dos-Santos; D.R. Espirito-Santo","2012","03","10","Brasil","Mato Grosso do Sul","Corumbá","-57.0333333","-19.485","-57,0333333","-19,485","CGMS1064338",NA,"2012","03","09","Fazenda São Bento, estrada para a sede.",NA,NA,NA,NA,"5202",NA,NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2021-04-07 11:48:20-03","UFMS","CGMS","27721","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","E.P. Seleme","E.P. Seleme; A.L.B. Sartori","2008","12","16","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7636111","-21.7052778","-57,7636111","-21,7052778","CGMS1057164",NA,"2008","12","16","Fazenda Retiro Conceição.","Fruto verde espinhos Habitat: Chaco. Habito: Arbusto. 2,5m de altura",NA,NA,NA,"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2021-04-07 11:48:20-03","UFMS","CGMS","43212","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.","F.S. Carvalho","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto; A.L.B. Sartori; P.R. de Souza; W. Covre","2009","07","05","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7791667","-21.6813889","-57,7791667","-21,6813889","CGMS1073195",NA,"2009",NA,NA,"Fazenda Retiro Conceição. Parcela 07.","Fruto amarelo maduro. Fruto amarelo maduro. Habitat: Savana Estépica Arborizada. Chaco. Habito: Arbusto. 1,80m de altura.",NA,NA,NA,"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2021-04-07 11:48:20-03","UFMS","CGMS","72703","PreservedSpecimen","Plantae","Rubiaceae","Randia","armata","Randia armata","(Sw.) DC.",NA,"A. Pott; V.J. Pott","2004","10","26","Brasil","Mato Grosso do Sul","Bela Vista","-56.5072222","-22.0744445","-56,5072222","-22,0744445","CGMS1105510",NA,"2020",NA,NA,NA,"Flor branca. Fruto ausente. Habitat: Remanescente perturbado e regeneração de cerradão mesotrófico/Transição floresta. Solo arenoso escuro. Relevo topo de suave ondulado. Frequente. Habito: Arbusto 1-2 m alt.",NA,NA,NA,"12054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
