"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"45","2021-04-07 11:42:36-03","UFMS","CGMS","72467","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","A. Pott","2014","11","26",NA,"Brasil",NA,NA,"Flor esverdeada. Fruto esverdeado. Habitat: Borda de floresta estacional semidecidual. Solo argilo-arenoso com superfície orgânica. Relevo encosta de serra. Esparsa. Habito: Erva cespitosa.","CGMS1105272","16633",NA,NA,"Boeckeler","V.J. Pott","Mato Grosso do Sul","Aquidauana","Estrada MS-450, Distrito de Piraputanga, entre Palmeiras e Piraputanga, 1 km a leste do Acampamento Batista, Serra de Maracaju.","-55.495","-20.4594444",NA,"260","260",NA,NA,NA,"2014","11","26","-55,495","-20,4594444",NA,NA,NA,NA,NA
"46","2021-04-07 11:42:36-03","UFMS","CGMS","72784","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","A. Pott","2014","11","26",NA,"Brasil",NA,NA,"Flor esverdeada. Fruto esverdeado. Habitat: Borda de floresta estacional semidecidual. Solo argilo-arenoso com superfície orgânica. Relevo encosta de serra. Esparsa. Habito: Erva cespitosa.","CGMS1105591","16634",NA,NA,"Boeckeler","V.J. Pott","Mato Grosso do Sul","Aquidauana","Acampamento Batista, Distrito de Piraputanga, entre Palmeiras e Piraputanga.","-55.5002778","-20.4561111",NA,"177","177",NA,NA,NA,"2014","11","26","-55,5002778","-20,4561111",NA,NA,NA,NA,NA
"47","2021-04-07 11:42:36-03","UFMS","CGMS","53902","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","V.J. Pott; A. Pott","2009","04","28",NA,"Brasil",NA,NA,"Habitat: Mata semidecídua. Solo calcário. Relevo plano. Frequente. Habito: Erva. 0,20 - 0,30 m de altura, escapo 0,30 - 0,50 m.","CGMS1083870","10477",NA,NA,"Boeckeler","V.J. Pott","Mato Grosso do Sul","Bonito","Fazenda Angélica, 30 km W de Bonito.","-56.6213889","-20.9775",NA,"548","548",NA,NA,NA,"2009","04","28","-56,6213889","-20,9775",NA,NA,NA,NA,NA
"48","2019-11-27 13:47:29-03","UFS","ASE","21940","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Calazans, C",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"ASE0006933","ASE21940","Magnoliophyta",NA,"Boeckeler",NA,"Sergipe","Estância","Nascente 1.","-37.438056","-11.268611",NA,NA,NA,NA,NA,NA,"2010","08","21","-37.438056","-11.268611",NA,NA,NA,NA,NA
"49","2019-08-20 09:59:39-03","UNICAMP","UEC","105751","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Tozzi, AMGA; Galvão, JC; Mendonça Filho, CV; Moreira, JLA; Santos, K; Filliettaz, AM","1998","12","01",NA,"Brazil",NA,NA,"Erva cepitosa; inflorescência branco-esverdeada.","UEC075256","98122","Liliopsida",NA,"Boeck.","Costa, SM","São Paulo","Iperó","Estrada para a pedreira, Fazenda Ipanema. Floresta Estacional semidecidual, próximo ao riacho.","-47.683333","-23.4","UEC075256","720","720",NA,NA,NA,"2010","04",NA,"-47.683333","-23.4",NA,NA,NA,NA,NA
"50","2021-03-01 16:19:29-03","UNICAMP","UEC","83224","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Stranghetti, V","1995","03","15",NA,"Brazil",NA,NA,"Entre 19.55 - 19.58 S e 49.31 - 49.32 W.; Herbácea, caule triangular. Beira de mata. Lado direito (Estação de Coleta 1). Nome popular: Tiriricão.","UEC075254","479","Liliopsida",NA,"Boeck.","Tucker, GC","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","UEC075254",NA,NA,NA,NA,NA,"2001",NA,NA,"-49.516667","-19.916667",NA,NA,NA,NA,NA
"51","2019-08-20 09:59:39-03","UNICAMP","UEC","60798","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Irwin, HS; Anderson, WR; Stieber, M; Lee, YT","1972","01","23",NA,"Brazil",NA,NA,"ori, Gallery forest and adjacent cerrado. Gallery shade.","UEC075249","34905","Liliopsida",NA,"Boeck.","Tucker, GC","Goiás","Niquelândia","17km S of Niquelândia","-48.4597015380859","-14.4738998413086","UEC075249","750","750","74171","auto",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:19:29-03","UNICAMP","UEC","22191","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Gabrielli, AC; Tamashiro, JY; Freitas Filho, F","1978","05","10",NA,"Brazil",NA,NA,"Mata.","UEC075251","113183","Liliopsida",NA,"Boeck.","Tucker, GC","São Paulo","Campinas","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303","UEC075251",NA,NA,"23900","auto",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-20 09:59:39-03","UNICAMP","UEC","63201","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Bernacci, LC","1989","05","31",NA,"Brazil",NA,NA,"Erva, ca. 0,7 m de altura; frutos senescentes. Estrada da mata.","UEC075252","25561","Liliopsida",NA,"Boeck.","Tucker, GC","São Paulo","Campinas","Fazenda São Vicente, Mata.","-47.060001373291","-22.8999996185303","UEC075252",NA,NA,"23900","auto",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-20 09:59:39-03","UNICAMP","UEC","86065","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Longhi-Wagner, HM; Boechat, SC; Araújo, AC","1996","01","26",NA,"Brazil",NA,NA,NA,"UEC075253","3282","Liliopsida",NA,"Boeck.","Tucker, GC","São Paulo","Santa Cruz da Conceição","Rodovia Vereador Gwmercindo Brum, BR-05, Sítio Hermínio Bigaram.","-47.4500007629395","-22.1399993896484","UEC075253",NA,NA,"13805","auto",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-10-14 10:00:53-03","FURB","FURB","53774","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Siqueira, E.L.","2017","03","27",NA,"Brasil",NA,NA,"Heliófita, sementes verdes Habitat: Relevo suave-ondulado. Vegetação Floresta Estacional Semidecidual Submontana Habito: Erva","FURB53774","2156",NA,NA,"Boeckeler","Caxambu, M.G.","Paraná","Goioerê",NA,"-53.0308334","-24.0688889","FURB53774","503","503",NA,NA,NA,"2017","04","11","-53.0308334","-24.0688889",NA,NA,NA,NA,NA
"56","2020-10-14 10:00:53-03","FURB","FURB","57568","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Caxambu, M.G.; Siqueira, E.L. & Medeiros, G.","2016","02","03",NA,"Brasil",NA,NA,"Relevo ondulado Habitat: Orla de floresta Habito: Erva heliófita, entouceirada.","FURB57568","7167",NA,NA,"Boeckeler","Caxambu, M.G.","Paraná","Nova Tebas",NA,"-51.9519444","-24.3769445","FURB57568","625","625",NA,NA,NA,"2016","02","17","-51.9519444","-24.3769445",NA,NA,NA,NA,NA
"57","2021-03-16 17:54:17-03","UCS","HUCS","21673","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Kegler, A.","2003","01","18",NA,"Brasil",NA,NA,"na mata terciária",NA,"1519","Angiospermae","Poales","Böckl.","Strong","Rio Grande do Sul","Caxias do Sul","Vila Cristina","-51.1794013977051","-29.1681003570557",NA,NA,NA,"49662","auto",NA,"2003","11",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 17:43:01-03","UTFPR","HCF","11730","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2013","03","01",NA,"Brasil",NA,NA,"erva ereta, ca. 0,50 m, semi-ciófila. Sementes verdes.",NA,"4584",NA,NA,"Boeckeler","R. Trevisan","PR","Fênix","Estação Ecológica Municipal de Fênix","-52.071694","-23.965528",NA,"373","373",NA,NA,NA,"2013","06","05","52°04'18,1 W","23°57'55,9 S",NA,NA,NA,NA,NA
"59","2021-03-30 17:43:01-03","UTFPR","HCF","16457","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2015","03","04",NA,"Brasil",NA,NA,"erva ca. 0,60 m, heliófita, entouceirada. Sementes verdes.",NA,"5940",NA,NA,"Boeckeler","M.G. Caxambu","PR","Fênix","RPPN Cagibi. Propriedade de Bernard","-51.972806","-23.880556",NA,"352","352",NA,NA,NA,"2015","03","04","51°58'22,1 W","23°52'50 S",NA,NA,NA,NA,NA
"60","2021-03-30 17:43:00-03","UTFPR","HCF","6899","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","A.R. Silva","2008","05","24",NA,"Brasil",NA,NA,"erva heliófita, ereta, cespitosa, em área de solo alterado úmido.",NA,"699",NA,NA,"Boeckeler","M. Alves","SC","Bombinhas","Praia de Bombas","-48.518478","-27.148625",NA,"9","9",NA,NA,NA,"2009","06","08","48°31'06,52 W","27°08'55,05 S",NA,NA,NA,NA,NA
"61","2021-03-30 17:43:01-03","UTFPR","HCF","16623","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2015","03","28",NA,"Brasil",NA,NA,"erva ca. 0,60 m, semi-ciófila, entouceirada. Sementes verdes.",NA,"6055",NA,NA,"Boeckeler","M.G. Caxambu","SP","Eldorado","Fazenda Itaipava/ Catre","-48.109389","-24.555722",NA,"52","52",NA,NA,NA,"2015","05","12","48°06'33,8 W","24°33'20,6 S",NA,NA,NA,NA,NA
"62","2021-03-30 17:43:01-03","UTFPR","HCF","19026","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2016","02","04",NA,"Brasil",NA,NA,"erva cespitosa, ciófila, ca. 1 m. Sementes verdes.",NA,"7223",NA,NA,"Boeckeler","M.G. Caxambu","PR","Mato Rico","Estação Ecológica Municipal Colombo","-52.237056","-24.748667",NA,"670","670",NA,NA,NA,"2016","02","23","52°14'13,4 W","24°44'55,2 S",NA,NA,NA,NA,NA
"63","2021-03-30 17:43:00-03","UTFPR","HCF","31243","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2021","03","18",NA,"Brasil",NA,NA,"erva ca. 0,45 m, semi-ciófila. Sementes verdes.",NA,"9274",NA,NA,"Boeckeler","M.G. Caxambu","PR","Guaraniaçu","Fazenda Slaviero","-52.814639","-24.821972",NA,"481","481",NA,NA,NA,"2021","03","18","52°48'52,7 W","24°49'19,1 S",NA,NA,NA,NA,NA
"64","2021-03-30 17:43:01-03","UTFPR","HCF","25010","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","G.P. Freitas","2015","11","13",NA,"Brasil",NA,NA,"erva. Planície de inundação, campo úmido antropizado.",NA,"78",NA,NA,"Boeckeler","M.G. Caxambu","MS","Jateí","Parque Estadual Várzeas do Ivinhema","-53.695861","-22.927472",NA,"236","236",NA,NA,NA,"2018","03","06","53°41'45,1 W","22°55'38,9 S",NA,NA,NA,NA,NA
"65","2021-03-30 17:43:01-03","UTFPR","HCF","24976","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2018","02","02",NA,"Brasil",NA,NA,"erva heliófita, ripária, ca. 0,45 m. Sementes verdes. Vegetação ciliar do Rio Tigre.",NA,"8038",NA,NA,"Boeckeler","M.G. Caxambu","PR","Nova Tebas","Estação Ecológica Municipal Dr. Orlando","-51.904694","-24.359528",NA,"401","401",NA,NA,NA,"2018","02","19","51°54'16,9 W","24°21'34,3 S",NA,NA,NA,NA,NA
"66","2021-03-30 17:43:01-03","UTFPR","HCF","8055","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","E.L. Siqueira","2009","08","05",NA,"Brasil",NA,NA,"erva cespitosa, ca. 0,40 m, heliófita, ripária.",NA,"238",NA,NA,"Boeckeler","M.G. Caxambu","PR","Cianorte","BR-158, Cachoeira do Rio Ligeiro","-52.516667","-23.7",NA,"389","389",NA,NA,NA,"2010","09","22","52°31' W","23°42' S",NA,NA,NA,NA,NA
"67","2021-03-30 17:43:01-03","UTFPR","HCF","26736","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","E.L. Siqueira","2018","11","15",NA,"Brasil",NA,NA,"erva entouceirada, palustre, ca. 0,45 m, semi-ciófila. Sementes verdes.",NA,"2846",NA,NA,"Boeckeler","L. Pereira-Silva","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Trilha de mo","-54.426361","-25.619778",NA,"221","221",NA,NA,NA,"2019","11","06","54°25'34,9 W","25°37'11,2 S",NA,NA,NA,NA,NA
"68","2021-03-30 17:43:01-03","UTFPR","HCF","17065","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2015","05","21",NA,"Brasil",NA,NA,"erva ca. 0,70 m, ripária, heliófita, entouceirada. Sementes verdes.",NA,"6366",NA,NA,"Boeckeler","M.G. Caxambu","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Trilha da","-54.470306","-25.620861",NA,"177","177",NA,NA,NA,"2015","07","24","54°28'13,1 W","25°37'15,1 S",NA,NA,NA,NA,NA
"69","2021-03-30 17:43:01-03","UTFPR","HCF","22824","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","E.L. Siqueira","2017","03","27",NA,"Brasil",NA,NA,"erva ca. 0,50 m, heliófita. Sementes verdes.",NA,"2156",NA,NA,"Boeckeler","M.G. Caxambu","PR","Goioerê","RPPN Moreira Sales","-53.030722","-24.068778",NA,"503","503",NA,NA,NA,"2017","04","11","53°01'50,6 W","24°04'07,6 S",NA,NA,NA,NA,NA
"70","2021-03-16 11:58:09-03","UTFPR","HCF","13906","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2014","05","08",NA,"Brasil",NA,NA,"erva heliófita, ereta, ca. 0,80 m. Sementes verdes.",NA,"5163",NA,NA,"Boeckeler","M.G. Caxambu","PR","Fênix","RPPN Vila Rica - Propriedade de Bernard","-51.969306","-23.868083",NA,"355","355",NA,NA,NA,"2014","05","27","51°58'09,5 W","23°52'05,1 S",NA,NA,NA,NA,NA
"71","2021-03-16 11:58:09-03","UTFPR","HCF","18970","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2016","02","03",NA,"Brasil",NA,NA,"erva heliófita, ca. 1 m, entouceirada. Orla de floresta.",NA,"7167",NA,NA,"Boeckeler","M.G. Caxambu","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo","-51.951833","-24.376",NA,"625","625",NA,NA,NA,"2016","02","17","51°57'06,6 W","24°22'33,6 S",NA,NA,NA,NA,NA
"72","2021-03-30 17:43:00-03","UTFPR","HCF","4952","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","P.S. Silva","2007","03","11",NA,"Brasil",NA,NA,"Erva ereta, entouceirada, ca. 1m de altura, com sementes. Proximo à nascente.",NA,NA,NA,NA,"Boeckeler","J. Cordeiro & E. Barboza","PR","Corumbataí do Sul","Água do Sabugueiro","-52.119701385498","-24.1011009216309",NA,NA,NA,"14231","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 17:43:00-03","UTFPR","HCF","743","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2004","01","22",NA,"Brasil",NA,NA,"Planta herbácea, ereta, com cerca de 50 cm de altura.",NA,"320",NA,NA,"Boeckeler","G. Hatschbach","PR","Tuneiras do Oeste",NA,"-52.8760986328125","-23.8705997467041",NA,NA,NA,"24014","auto",NA,"2004","04","16",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 17:43:00-03","UTFPR","HCF","3204","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","M.G. Caxambu","2005","12","10",NA,"Brasil",NA,NA,"Herbácea, heliófita, ca. 0,5 m, no interior de picada na floresta.",NA,"932",NA,NA,"Boeckeler","J. Cordeiro & F. Marinero","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,NA,NA,"24014","auto",NA,"2006","03",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-21 19:40:07-03","UFC","EAC","29287","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Amado, R.","2000","05","12","Southern America","Brasil",NA,NA,NA,"EAC0029287","s.n.","Monocotyledon",NA,"Boeck.","Amado, R.","Ceará","Cascavel","10 km após a Lagoa de Cascavel","-38.2419013977051","-4.13305997848511","EAC0029287",NA,NA,"42722","auto",NA,"2000","05","29",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:22:05-03","MBM","MBM","174510","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Dombrowski, L.T.","1977","02","06","Southern America","Brazil",NA,NA,NA,"MBM174510","7011",NA,NA,"Boeckeler","Pedersen, T.M.","Paraná","Santa Mariana","Santa Mariana","-50.5186004638672","-23.1508007049561","MBM174510",NA,NA,"29409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:22:05-03","MBM","MBM","287646","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Kozera, C.","2003","01","22","Southern America","Brazil",NA,NA,NA,"MBM287646","1786",NA,NA,"Boeckeler","Strong, M.T.","Mato Grosso do Sul","Naviraí","Jusante do Porto São José","-54.190601348877","-23.0650005340576",NA,NA,NA,"54855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:22:05-03","MBM","MBM","169893","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Imaguire, N.","1972","02","23","Southern America","Brazil",NA,NA,"Bis","MBM169893","700",NA,NA,"Boeckeler","Araujo, A.C.","Paraná","Adrianópolis","Fazenda Caraçá","-48.9911003112793","-24.6571998596191","MBM169893",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:22:05-03","MBM","MBM","233173","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Silva, J.M.; Barboza, E.; Abe, L.M.; Barboza, E.; Abe, L.M.","1998","10","31","Southern America","Brazil",NA,NA,NA,"MBM233173","2570",NA,NA,"Boeckeler","Strong, M.T.","Paraná","Fênix","Parque Estadual Vila Rica do Espírito Santo","-51.9791984558105","-23.9160995483398","MBM233173",NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:22:05-03","MBM","MBM","164544","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1994","02","06","Southern America","Brazil",NA,NA,NA,"MBM164544","59825",NA,NA,"Boeckeler","Araujo, A.C.","Minas Gerais","Uberlândia","Rod. BR-050, Tejuco","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:22:05-03","MBM","MBM","136199","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Imaguire, N.","1972","02","23","Southern America","Brazil",NA,NA,NA,"MBM136199","700",NA,NA,"Boeckeler","Araujo, A.C.","Paraná","Adrianópolis","Fazenda Caraçá","-48.9911003112793","-24.6571998596191","MBM136199",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:22:05-03","MBM","MBM","12785","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Hatschbach, G.","1969","12","07","Southern America","Brazil",NA,NA,NA,"MBM012785","23154",NA,NA,"Boeckeler","Pedersen, T.M.","Paraná","Foz do Iguaçu","Rio Ocuí","-54.5881004333496","-25.5478000640869","MBM012785",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:22:05-03","MBM","MBM","26469","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Hatschbach, G.","1961","04","06","Southern America","Brazil",NA,NA,NA,"MBM026469","7997",NA,NA,"Boeckeler","Barros, M.","Paraná","Guaíra","Parque Nacional Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:22:05-03","MBM","MBM","291699","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Ribas, O.S.; Straube, F.C.; Urben-Filho, A.; Straube, F.C.; Urben-Filho, A.","2003","12","18","Southern America","Brazil",NA,NA,NA,"MBM291699","5650",NA,NA,"Boeckeler","Strong, M.T.","Paraná","São Pedro do Ivaí","Fazenda Barbacena","-51.8563995361328","-23.8652992248535","MBM291699",NA,NA,"16604","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:22:05-03","MBM","MBM","292792","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Caxambú, M.G.","2004","01","22","Southern America","Brazil",NA,NA,NA,"MBM292792","320",NA,NA,"Boeckeler","Cordeiro, J.; Costa, E.F.","Paraná","Tuneiras do Oeste","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041","MBM292792",NA,NA,"24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-09-03 22:01:32-03","MNHN","RECOLNAT_MNHN_P","P01925361","PreservedSpecimen",NA,"Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Prance, G.T.|Maas, P.J.M.|Monteiro, O.P.|Steward, W.C.|Ramos, J.F.|Coelho, D.F.|Woolcott, D.B.|Pinheiro, W.S.|Atchley, A.a.","1971","7","25",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01925361' target='other'> <mi>dwc_moreinfo</mi></a>","P01925361",NA,NA,NA,"Boeckeler",NA,"Amazonas",NA,"Rio Purus south of Lago Prêto 2km north of Lábrea.",NA,NA,"P01925361_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13652",NA,NA
"87","2020-12-11 11:43:44-03","UFMG","BHCB","170506","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Sobral, M","2014","01","08","Southern America","Brasil",NA,NA,"Erva, inflorescências verde-claras; interior de mata","BHCB015171","15667","Monocotyledon",NA,"Boeckeler",NA,"Minas Gerais","Ouro Preto","Itatiaia","-43.621667","-20.499167",NA,"1073","1073",NA,NA,NA,"2019","09",NA,"-43.621667","-20.499167",NA,NA,NA,NA,NA
"88","2020-12-11 11:43:44-03","UFMG","BHCB","122151","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Rezende, SG; Pena, FSR; Neves, GS; Mendes, MS","2008","04","04","Southern America","Brasil",NA,NA,"Herbáceo; Cerrado","BHCB052179","s.n.","Monocotyledon",NA,"Boeckeler",NA,"Minas Gerais","Ouro Preto","Áreas da Novellis, Região da barragem Marzagão","-43.546944","-20.415",NA,"1395","1395",NA,NA,NA,"2019","09",NA,"-43.546944","-20.415",NA,NA,NA,NA,NA
"89","2020-12-11 11:43:44-03","UFMG","BHCB","78603","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Melo, PHA de; Melo Júnior, EA","2002","12","31","Southern America","Brasil",NA,NA,"Herbácea. Terrestre. Inflorescência verde-claro. Brácteas verdes.; Borda de afloramento calcáreo.","BHCB052171","337","Monocotyledon",NA,"Boeckeler",NA,"Minas Gerais","Arcos","Fazenda Faroeste. Rio São Miguel.","-45.662972","-20.251583",NA,NA,NA,NA,NA,NA,"2019","09",NA,"-45.662972","-20.251583",NA,NA,NA,NA,NA
"90","2020-12-11 11:43:44-03","UFMG","BHCB","95440","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Echternacht, LA; Dornas, T","2004","03","12","Southern America","Brasil",NA,NA,"Em beira de Floresta Estacional Semidecidual.","BHCB052118","294","Monocotyledon",NA,"Boeckeler",NA,"Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"18828","auto",NA,"2019","09",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:43:44-03","UFMG","BHCB","99115","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Mota, NFO; Souza, D","2006","02","09","Southern America","Brasil",NA,NA,"Erva; Brejo","BHCB052106","562","Monocotyledon",NA,"Boeckeler",NA,"Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR040, Km6, trilha do Sagui","-43.8064002990723","-20.9535999298096",NA,"1000","1000","23079","auto",NA,"2019","09",NA,NA,NA,NA,NA,NA,NA,NA
"92","2011-03-13 17:01:00-03","MO","MOBOT","2491369","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","1993","3","31","South America","Paraguay",NA,NA,NA,NA,"Schinini Cacace 28274",NA,NA,"Boeckeler","Pedersen, T. M., //","Alto Paraná",NA,"Pto. Bertoni. En selva abierta.","-54.58333","-25.66666",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-08-12 05:58:00-03","MO","MOBOT","2636146","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","H. Balslev|James L. Luteyn|Brian M. Boom","1982","5","17","South America","Ecuador",NA,NA,NA,NA,"Balslev 2582",NA,NA,"Boeckeler",NA,"Napo",NA,"Camino Santa Barbara - La Bonita km 20-22. Bosque montano humedo.","-77.5","0.41666",NA,"2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2011-06-09 18:03:00-03","MO","MOBOT","3034102","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Gerardo Aymard","1986","12","11","South America","Venezuela",NA,NA,NA,NA,"Aymard C. 5164",NA,NA,"Boeckeler","G.C. Tucker","Portuguesa",NA,"Dtto. Guanare. Caserío La Montaña. 4 km al NW de Córdoba. A lo largo de la quebrada El Silencio. Bosques Húmedos mesotérmicos y cafetales.","-69.86666","10.4",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
