"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"47","2008-05-27 22:02:00-03","MO","MOBOT","1043613","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|et al.","Maguire 30003","1950","12","6","South America","Venezuela","Amazonas",NA,"Cerro Huachamacari, Rio Cunucunuma, Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2008-05-27 22:02:00-03","MO","MOBOT","1043624","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|et al.","Maguire 30140","1950","12","11","South America","Venezuela","Amazonas",NA,"Cerro Huachamacari, Rio Canucunuma",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2008-05-27 22:02:00-03","MO","MOBOT","1043645","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|et al.","Maguire 30240","1950","12","14","South America","Venezuela","Amazonas",NA,"Cerro Hauchamacari, Rio Cunucunuma",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2008-05-27 22:02:00-03","MO","MOBOT","1043655","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|et al.","Maguire 30952","1951","1","15","South America","Venezuela","Amazonas",NA,"Cerro Moriche, Rio Ventuari",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","1043663","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|Celia K. Maguire","Maguire 35378","1953","2","23","South America","Venezuela","Amazonas",NA,"Serrania Yutaje, Rio manapiare",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","1043671","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark|John J. Wurdack","Steyermark 1239","1955","3","3","South America","Venezuela","Bolívar",NA,"Chimanta Massif, Torono-tepui",NA,NA,"1925.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2017-02-26 16:03:00-03","MO","MOBOT","1043682","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark","Steyermark 59823","1944","11","4","South America","Venezuela","Bolívar",NA,"Ptari-tepui","-61.8","5.7666667","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"54","2011-06-07 17:11:00-03","MO","MOBOT","1043692","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark","Steyermark 60011",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,"1585.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","1043703","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark|et al.","Steyermark 109032","1974","2","13","South America","Venezuela","Bolívar",NA,"Meseta del Jaua, Cerro Sarisarinama","-64.21666","4.68333","1320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","1043713","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark|et al.","Steyermark 109254","1974","2","19","South America","Venezuela","Bolívar",NA,"Meseta del Jaua, Cerro Sarisarinama","-64.21666","4.68333","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","1043732","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. Gentry (MO)","Julian A. Steyermark|et al.","Steyermark 109512","1974","2","22","South America","Venezuela","Bolívar",NA,"Meseta del Jaua, Cerro Jaua, Cumbre, Río Marajano","-64.56666","4.8","1750.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","1043741","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark|et al.","Steyermark 109653","1974","1","28","South America","Venezuela","Bolívar",NA,"Meseta del Jaua, Cerro Jaua, Cumbre","-64.56666","4.8","1810.00000000","1880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2017-11-02 10:23:00-02","MO","MOBOT","1043750","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark|et al.","Steyermark 124013","1981","1","13","South America","Venezuela","Bolívar","Heres","Heres, cerro Marutani","-63.0166667","3.7","1420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","1043762","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark|et al.","Steyermark 126468","1982","2","10","South America","Venezuela","Amazonas",NA,"Atabapo, Cerro Huachamacari","-65.33333","3.83333","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","1043771","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"John J. Wurdack","Wurdack 34152","1953","1","16","South America","Venezuela","Bolívar",NA,NA,NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","1044204","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Brian M. Boom|Anna L. Weitzman","Boom 5783","1985","2","12","South America","Venezuela","Amazonas",NA,"Río Negro. Neblina Camp 10, 12.5 km NNW of Pico Phelps, 16.25 km NE of Base Camp.","-66.03333","0.9","1670.00000000","1690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","1044212","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. Gentry, 1985 (MO)","Michael H. Nee","Nee 31168","1985","2","27","South America","Venezuela","Amazonas",NA,"Río Negro. Cerro de la Neblina, Camp XI, 6 km NNE of Phico Phelps.","-65.96666","0.85","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2009-11-05 12:52:00-02","MO","MOBOT","1044406","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Richard S. Cowan|Thomas R. Soderstrom","Cowan 2238","1962","3","19","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-14 05:17:00-03","MO","MOBOT","1044417","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Paul J. M. Maas|et al.","Maas 5788","1981","10","16","South America","Guyana",NA,NA,"Pakaraima Mts, Mt Aymatoi","-61","5.9166667","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"66","2015-08-08 05:51:00-03","MO","MOBOT","1044437","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|D.B. Fanshawe","Maguire 32533",NA,NA,NA,"South America","Guyana",NA,NA,"Samwarakna-tipu, Kamarang river, Wenamu trail",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2015-08-08 05:51:00-03","MO","MOBOT","1044446","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|D.B. Fanshawe","Maguire 32615",NA,NA,NA,"South America","Guyana",NA,NA,"Kamarang Station, Kamarang River",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2014-04-08 05:36:00-03","MO","MOBOT","1045854","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Ieda L. do Amaral|et al.","Amaral 1605","1984","2","16","South America","Brazil","Amazonas",NA,"Barcelos, Plato de Serra Araca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","1045874","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Ricardo de Lemos Fróes","Fróes 28082","1952","3","28","South America","Brazil","Amazonas",NA,"Rio Iguana, regiao de Tunui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","1045884","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Ricardo de Lemos Fróes","Fróes 22297","1947","5","4","South America","Brazil","Amazonas",NA,"Cach. Tunuhy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-04-30 04:37:00-03","MO","MOBOT","1045912","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"RODRÍGUEZ","RODRÍGUEZ 152","1959","2","28","South America","Brazil","Amazonas",NA,"Rio Negro. Taracuia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-04-30 04:37:00-03","MO","MOBOT","1045923","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"RODRÍGUEZ","RODRÍGUEZ 1126","1959",NA,NA,"South America","Brazil","Amazonas",NA,"Alto Rio Negro-Sarawa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","1047251","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Richard E. Schultes|Isidoro Cabrera","Schultes 19965","1953",NA,NA,"South America","Colombia","Vaupés",NA,NA,"-70.66666","0.66666","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","1047255","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"James L. Zarucchi","Zarucchi 2118","1976","9","23","South America","Colombia","Vaupés",NA,NA,"-70.66666","0.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2014-10-01 17:50:00-03","MO","MOBOT","1047256","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","!A. Zuntini (SPF)","James L. Zarucchi","Zarucchi 1965","1976","9","6","South America","Colombia","Vaupés",NA,NA,"-70.6666667","0.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","1047257","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. Gentry (MO)","James L. Zarucchi","Zarucchi 2100","1976","9","20","South America","Colombia","Vaupés",NA,NA,"-70","1.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","1047419","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. Gentry (MO)","Otto Huber","Huber 11871","1986","10","29","South America","Venezuela","Amazonas",NA,"Atures, Cumbre del Cerro Yavi, en las cabeceras del Río Parucito","-65.86666","5.71666","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","1047598","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"César E. Barbosa","Barbosa 1948","1983","8","1","South America","Colombia","Amazonas",NA,"Cerro de la Pedrera, Cupati","-69.608525","-1.305679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","1047734","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. Gentry (MO)","Ghillean T. Prance|et al.","Prance 29008","1984","2","12","South America","Brazil","Amazonas",NA,"N massif of Serra Araca S side of N Mountain.","-63.35","0.88333","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","1048389","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Milton G. da Silva|et al.","Silva 7164","1984",NA,NA,"South America","Brazil","Amazonas",NA,"Serra do Araca, 200 km N de Barcelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2010-02-14 20:35:00-02","MO","MOBOT","1048670","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"John James Pipoly, III","Pipoly 10413","1987","2","21","South America","Guyana",NA,NA,"Cuyuni-Mazaruni Region, vicinity of Chinoweing Village","-60.11666","5.53333","650.00000000","670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","1049156","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Otto Huber","Huber 12651","1988","3","21","South America","Venezuela","Amazonas",NA,"Atures, Cumbre del Cerro Yutaje, Serrania Yutaje","-66.05","5.75","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","1049157","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Otto Huber","Huber 12885","1988","11","22","South America","Venezuela","Amazonas",NA,"Atures, Serrania Uasadi","-65.2","5.35","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","1049563","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark|et al.","Steyermark 128069","1983","1","26","South America","Venezuela","Bolívar",NA,NA,"-62.15","5.3","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","1049802","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. Gentry, 1985 (MO)","Julian A. Steyermark|Bruce K. Holst","Steyermark 130530","1985","2","22","South America","Venezuela","Amazonas",NA,"forested slopes along eastern branch of Cano Negro","-65.51666","3.71666","1140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","1049915","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Otto Huber|Ernesto Medina","Huber 5914","1981","2","10","South America","Venezuela","Amazonas",NA,NA,"-65.8","1.53333","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","1050593","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Otto Huber","Huber 11002","1985","10","20","South America","Venezuela","Bolívar",NA,"Serrania Guanay, sector nororiental, Río Parguaza","-66.38333","5.91666","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","1048072","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"John James Pipoly, III|et al.","Pipoly SI-C-152","1984","3","18","South America","Brazil","Amazonas",NA,"Serra Araca, summit of southern massif","-63.3","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-04-20 20:11:00-03","MO","MOBOT","1051678","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"B. Hoffman|et al.","Hoffman 1890","1992","5","25","South America","Guyana",NA,NA,"Pakaraima Mts; 12 m waterfall, large Partang R Cuyuni - Mazaruni Region: Pakaraima Mts; 12 m waterfall, large Partang R tributary, 12.7 km NE Imbaimadai.","-60.23333","5.8","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-02-19 04:30:00-03","MO","MOBOT","1111281","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"C.F.P. Martius","Martius s.n.","1819","11",NA,"South America","Brazil","Amazonas",NA,"Rio Negro, Cadacis, Barado Rio Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"91","2019-02-19 04:30:00-03","MO","MOBOT","1111286","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"C.F.P. Martius","Martius s.n.","1820",NA,NA,"South America","Brazil","Amazonas",NA,"Rio Negro ad. fluv. Japura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","1210631","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. Gentry (MO)","Julian A. Steyermark","Steyermark 107521","1973","5","19","South America","Venezuela","Amazonas",NA,"Sierra Parima: Afloramiento igneo rodeado por bosques, cabeceras del Rio Matacuni, a lo largo de la frontera Ven.-Bras., frontera # 7.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","1210649","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. Gentry (MO)","Julian A. Steyermark","Steyermark 107246","1973","5","4","South America","Venezuela","Bolívar",NA,"Sierra Pakaraima: Cabecceras del Rio Paragua (Aguapira), a lo largo de la frontera Ven.-Bras., frontera # 15.","-63","3.66666","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2016-10-13 05:59:00-03","MO","MOBOT","1828933","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","D.A. Neill (MO)","David A. Neill|et al.","Neill 14078","2002","10","5","South America","Ecuador","Morona-Santiago","Limón Indanza","Cordillera del Cóndor. Centro Shuar Warints. Dense, low forest, canopy about 8 m tall; on edge of nearly level sandstone plateau.","-78.2472222","-3.1544444","1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"95","2012-01-20 05:01:00-02","MO","MOBOT","1831684","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","D.A. Neill (MO)","Wilson Quizhpe|Carlos Chimbo|A. Jiménez","Quizhpe 144","2002","8","7","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Región de la Cordillera del Cóndor; cuenca alta del Río Nangaritza. Sector Las Orquídeas, al oeste del río. Bosque muy húmedo premontano; substrato de roca arenisca.","-78.6544444","-4.2061111","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"96","2012-01-20 05:01:00-02","MO","MOBOT","1832057","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","D. Neill (MO)","Wilson Quizhpe|D. Pardo|J. Zhunaula","Quizhpe 533","2003","2","23","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Región de la Cordillera del Cóndor; cuenca alta del Río Nangaritza. Sector Las Orquídeas, al oeste del río. Bosque muy húmedo premontano; substrato de roca arenisca","-78.66666","-4.2","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-01-09 18:28:00-03","MO","MOBOT","1933208","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","D.A. Neill (ECUAMZ)","Abel Wisum","Wisum 27","2002","10","9","South America","Ecuador","Morona-Santiago","Limón Indanza","Cordillera del Cóndor. Cumbre del Cerro Chirichik Naint, 4 Km al sureste del Centro Shaur Warints, bosque bajo con árboles de 18 m","-78.2425","-3.17166","1220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"98","2011-02-28 16:55:00-03","MO","MOBOT","2550728","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","W. Burger","Isidoro M. Sánchez V.|Mario Zapata C.|G. Iberico|R. Diéguez","Sánchez Vega 9946","1999","6","30","South America","Peru","San Martín","Rioja","Distrito Pardo Miguel, sector Aguas Verdes, al sureste de Aguas Verdes. Bosque perennifolio.","-77.61666","-5.68333","1180.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2011-02-28 16:55:00-03","MO","MOBOT","2550729","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","W. Burger","Isidoro M. Sánchez V.|Mario Zapata C.|G. Iberico|R. Diéguez","Sánchez Vega 10063","1999","7","15","South America","Peru","San Martín","Rioja","Distrito Pardo Miguel, entre Aguas Verdes y Peria de Mayo. Bosque perennifolio.","-77.63333","-5.65","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2014-11-15 20:08:00-02","MO","MOBOT","2550730","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","W. Burger","Isidoro M. Sánchez V.","Sánchez Vega 9340","1998","6","15","South America","Peru","San Martín","Rioja","Distrito Pardo Miguel, entre poblado Aguas Verdes y Paraiso, arriba de Río Serrano Yacu. Bosque perennifolio.","-77.6333333","-5.6666667","1120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
