"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","4007533","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","J. A. Steyermark","126047","South America","Venezuela","Departamento Atabapo: CERRO MARAHUACA - FHUIF. Cumbre, zona pantanosa no arbolada en la altiplanicie, río arriba.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4315104' target='other'> <mi>dwc_moreinfo</mi></a>","NY04007533","1982","02","02","Amazonas","2480","2500",NA,"-65.33","3.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","4007575","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","C. Bües","s.n.","South America","Peru","El dorado, Río Urabamba Valley","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4315146' target='other'> <mi>dwc_moreinfo</mi></a>","NY04007575","1941","08","12","Cusco","2700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-29 19:04:00-03","NY","NYBG","678665","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia",NA,"A. C. Brade","6500","South America","Brazil","Itatiaya.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=810458' target='other'> <mi>dwc_moreinfo</mi></a>","NY00678665","1913","06","04","Rio de Janeiro","2250","2250","Itatiaia","-44.5631","-22.4961","NY00678665_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","4007524","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","J. A. Steyermark","124494","South America","Venezuela","Departamento Atabapo: Cerro Marahuaca, cumbre, sección noroccidental.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4315095' target='other'> <mi>dwc_moreinfo</mi></a>","NY04007524","1981","02","16","Amazonas","2500",NA,NA,"-65.43","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","4007551","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","F. W. Pennell","3181","South America","Colombia","Murillo","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4315122' target='other'> <mi>dwc_moreinfo</mi></a>","NY04007551","1917","12","18","Tolima","2100","2500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","4007538","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","R. Jaramillo Mejía","4337","South America","Colombia","Páramo de Guantiva; camino a Susa.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4315109' target='other'> <mi>dwc_moreinfo</mi></a>","NY04007538","1967","11","27","Santander","3400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","4007536","PreservedSpecimen","Plantae","Pteridophyta","Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","W. D. Rodríguez-Duque","5405","South America","Colombia","Mpio Caramanta. Sector Cuchilla Potrerito, límites con Valparaíso","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4315107' target='other'> <mi>dwc_moreinfo</mi></a>","NY04007536","2005","04","15","Antioquia","2540",NA,NA,"-75.66033","5.578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-13 09:19:23-03","UFRJ","RFA","23489","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","F. Segadas-Vianna","5111",NA,"Brasil","Serra de Itatiaia.",NA,NA,"RFA40932","1950","05",NA,"Rio de Janeiro",NA,NA,"Resende","-44.4467010498047","-22.468900680542",NA,"C.V. Morton & D.B. Lellinger","1964","36089","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-05 09:59:01-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","17932","S","Plantae","Tracheophyta","Polypodiales","Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","M.R. Pietrobom-Silva","4153","América do Sul","Brasil","serra do mar",NA,"GEOGRAFIA: limite máximo do morro;",NA,"1997","07","13","São Paulo",NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,"P.G. Windisch",NA,"38855","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:37:40-03","EAO","IAN","112777","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Dusén, PKH","170","Southern America","Brasil","Serra do Itatiaia.",NA,"Malva branca.","IAN112777","1902","05","15","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Pietrobom, MR","2005",NA,NA,NA,"03","15",NA,NA,NA,NA,NA
"55","2021-03-30 12:37:40-03","EAO","IAN","44143","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Grant, ML","33",NA,"Colômbia","Cordillera Oriental. Dep. Cundinamarca. Muchindote Vally, west side of Quebrada Seca, 13km northeast of Gachetá. Temperate forest.",NA,"Terrestrial.","IAN044143","1944","07","05",NA,"2700","2700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:41:24-03","NBC","NL-BOTANY","L.1284406","PreservedSpecimen","Plantae",NA,"Cyatheales","Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Hamilton AC",NA,"Southern America","Peru","North Peru. Depto. San Martin, Disto. Huallaga. Valley of Rio Apisoncho, 30 km above Jucusbamba.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1284406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1284406","1965","01","01",NA,NA,NA,NA,"-77.166667","-7.916667","NL-L1284406",NA,NA,NA,NA,"Pteropsida",NA,NA,"-77.166667","-7.916667",NA,NA,NA
"57","2020-02-08 10:41:24-03","NBC","NL-BOTANY","L.1284415","PreservedSpecimen","Plantae",NA,"Cyatheales","Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Funck HC; Schlim LJ",NA,"Southern America","Venezuela","Prov. de Merida.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1284415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1284415","1846","10","01",NA,NA,NA,NA,NA,NA,"NL-L1284415",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:41:24-03","NBC","NL-BOTANY","U.1012177","PreservedSpecimen","Plantae",NA,"Cyatheales","Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Diaz Píedrahít S",NA,"Southern America","Colombia","Colombia. Departamento del Tolima: Cordillera Central. Municipio de Santa Isabel. El Ocheral. Bosque de Quercus.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1012177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1012177","1980","02","15",NA,NA,NA,NA,NA,NA,"NL-U1012177",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 10:41:24-03","NBC","NL-BOTANY","U.1012179","PreservedSpecimen","Plantae",NA,"Cyatheales","Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Steyermark JA",NA,"Southern America","Venezuela","Expedición Auyan-tepui, Estado Bolivar, Venezuela.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1012179 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1012179","1964","05","17",NA,NA,NA,NA,NA,NA,"NL-U1012179",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:41:24-03","NBC","NL-BOTANY","U.1012180","PreservedSpecimen","Plantae",NA,"Cyatheales","Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Karsten H",NA,"Southern America","Colombia","Bogota.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1012180 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1012180","1909","01","05",NA,NA,NA,NA,NA,NA,"NL-U1012180",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:41:24-03","NBC","NL-BOTANY","U.1012182","PreservedSpecimen","Plantae",NA,"Cyatheales","Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Steyermark JA",NA,"Southern America","Venezuela","Flora de Venezuela. Estado Tachira: selva nublada, faldas debajo del Páramo de Tamá, cerca de la frontera Colombo-Venezolana.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1012182 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1012182","1967","05","18",NA,NA,NA,NA,NA,NA,"NL-U1012182",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 10:55:24-03","ESALQ","ESA","140665","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Gibau, A.; Gissi, D.S.; Orlandini, P.","300.0",NA,"Brasil","Parque Nacional da Serra da Bocaina - Pedra da Macela -",NA,"Erva terrestre, caule ereto. Fronde ca. 1m","ESA140665","2017","03","12","Rio de Janeiro",NA,NA,"Paraty","-44.7131004333496","-23.2178001403809",NA,"Gissi, D.S.","2017","34470","auto",NA,"05","21",NA,NA,NA,NA,NA
"63","2021-01-14 15:27:33-03","MN","R","211468","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.F.M.",NA,NA,"Brasil",NA,NA,"Herb. Amelia; Herb. J. de Saldanha, 6423","R000211468",NA,NA,NA,"Rio de Janeiro",NA,NA,"Itatiaia","-44.5633010864258","-22.4960994720459","R000211468_001","Sylvestre, L.","2013","19648","auto",NA,"10","03",NA,NA,NA,NA,NA
"64","2016-02-02 14:38:01-02","BGBM","B","B 20 0121091","S","Plantae",NA,NA,"Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","Maxon","F. Sellow","s.n.","Middle and South America","Brazil","Brasilia.",NA,"<a href=http://herbarium.bgbm.org/object/B200121091 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B200121091",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B200121091","M. Palacios-Rios","1996",NA,NA,NA,"10",NA,NA,NA,"holotype",NA,NA
"65","2019-11-21 14:51:49-03","UFJF","CESJ","57310","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","R.C. Mota","1469","América do Sul","Brasil","Serra do Caraça, Em mata nebular no Pico do Inficcionado.",NA,"Rupestre.","CESJ057310","2002","08","07","Minas Gerais",NA,NA,"Catas Altas","-43.4075012207031","-20.0746994018555",NA,"A. Salino",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:51:49-03","UFJF","CESJ","3337","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","A.C. Brade","s.n.","América do Sul","Brasil","Rio dos Bugres",NA,NA,"CESJ003337","1945","02","26","Santa Catarina",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,"A.C. Brade","1946","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:51:49-03","UFJF","CESJ","47083","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","P.L. Viana; N.F.O. Mota","1942","América do Sul","Brasil","Serra Negra, Burro de Ouro",NA,"Planta terrestre em mata nebular, proxima a entrada de caverna. Caule ereto/decumbente. tricomas do caule dourados.","CESJ047083","2006","02","26","Minas Gerais",NA,NA,"Rio Preto","-43.8278007507324","-22.0891990661621",NA,"N.F.O. Mota; P.L. Viana","2006","20815","auto",NA,"02","26",NA,NA,NA,NA,NA
"68","2020-10-14 10:00:43-03","FURB","FURB","38991","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Uhlmann, A.; et al.","496",NA,"Brasil","Pico da Caledônia.",NA,NA,"FURB03850","2012","05","07","Rio de Janeiro","2200","2200","Nova Friburgo","-42.5869444","-22.3533333","FURB03850 FURB03850_1 FURB03850_2 FURB03850_3","Gasper, AL de","2012",NA,NA,NA,"08","21","-42.5869444","-22.3533333",NA,NA,NA
"69","2020-12-21 16:22:44-03","MBM","MBM","351470","PreservedSpecimen","Plantae",NA,NA,"Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hooker) Maxon","Viana, P.L.; et al.; et al.","1942","Southern America","Brazil","Serra Negra. Burro de Ouro",NA,"Planta terrestre em mata nebular, próxima a entrada de caverna. Caule ereto/decumbente, tricomas de caule dourados","MBM351470","2006","02","26","Minas Gerais",NA,NA,"Rio Preto","-43.8278007507324","-22.0891990661621","MBM351470","et al.; Viana, P.L.","2006","20815","auto",NA,"02","26",NA,NA,NA,NA,NA
"70","2020-12-21 16:22:44-03","MBM","MBM","177188","PreservedSpecimen","Plantae",NA,NA,"Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hooker) Maxon","Martínez, E.M.S.; et al.; et al.","22551","Northern America","Mexico",NA,NA,NA,"MBM177188","1988","02","28",NA,NA,NA,NA,NA,NA,"MBM177188","Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:22:44-03","MBM","MBM","74088","PreservedSpecimen","Plantae",NA,NA,"Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hooker) Maxon","Steyermark, J.A.; et al.; et al.","124494","Southern America","Venezuela",NA,NA,NA,"MBM074088","1981","02","16",NA,NA,NA,NA,NA,NA,"MBM074088","Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:22:44-03","MBM","MBM","255059","PreservedSpecimen","Plantae",NA,NA,"Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia","(Hooker) Maxon","Barboza, E.; Costa, E.F.; Costa, E.F.","600","Southern America","Brazil","Serra da Bocaina",NA,NA,"MBM255059","2000","11","17","Paraná",NA,NA,"Bocaiúva do Sul","-49.1150016784668","-25.2061004638672","MBM255059","Smith, A.R.",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-25 01:59:37-03","MNHN","RECOLNAT_MNHN_P","P00642560","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Schlim, L.J.",NA,NA,"Nouvelle-Grenade","Province d'Ocana, paramos de San Pedro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642560' target='other'> <mi>dwc_moreinfo</mi></a>","P00642560","1851","1",NA,NA,"10000","11000",NA,NA,NA,"P00642560_01","Michel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"322",NA
"74","2015-09-25 01:59:41-03","MNHN","RECOLNAT_MNHN_P","P00642561","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Schlim, L.J.",NA,NA,"Nouvelle-Grenade","Province d'Ocana, paramos de San Pedro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642561' target='other'> <mi>dwc_moreinfo</mi></a>","P00642561","1851","1",NA,NA,"10000","11000",NA,NA,NA,"P00642561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"322",NA
"75","2015-09-25 01:59:44-03","MNHN","RECOLNAT_MNHN_P","P00642562","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Schlim, L.J.",NA,NA,"Nouvelle-Grenade","Province d'Ocana, paramos de San Pedro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642562' target='other'> <mi>dwc_moreinfo</mi></a>","P00642562","1851","1",NA,NA,"10000","11000",NA,NA,NA,"P00642562_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"322",NA
"76","2015-09-25 01:59:47-03","MNHN","RECOLNAT_MNHN_P","P00642563","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Linden, J.",NA,NA,"Venezuela","Hautes Andes de Truxillo et de Merida","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00642563' target='other'> <mi>dwc_moreinfo</mi></a>","P00642563","1842",NA,NA,NA,"4000","14500",NA,NA,NA,"P00642563_01","Kramer",NA,NA,NA,NA,NA,NA,NA,NA,"isotype","538",NA
"77","2016-12-08 11:16:46-02","MNHN","RECOLNAT_MNHN_P","P00882276","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Haut Itatiaia. Rio Janeiro","hb","2/2 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00882276' target='other'> <mi>dwc_moreinfo</mi></a>","P00882276","1871","6","4",NA,NA,NA,NA,NA,NA,"P00882276_01","Kramer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5253",NA
"78","2015-09-03 17:01:46-03","MNHN","RECOLNAT_MNHN_P","P01332640","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Haut Itatiaia. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332640' target='other'> <mi>dwc_moreinfo</mi></a>","P01332640","1871","6","4",NA,NA,NA,NA,NA,NA,"P01332640_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5253",NA
"79","2015-09-03 17:01:46-03","MNHN","RECOLNAT_MNHN_P","P01332641","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Haut Itatiaia. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332641' target='other'> <mi>dwc_moreinfo</mi></a>","P01332641","1871","6","4",NA,NA,NA,NA,NA,NA,"P01332641_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5253",NA
"80","2015-09-03 17:01:46-03","MNHN","RECOLNAT_MNHN_P","P01332642","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Haut Itatiaia. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332642' target='other'> <mi>dwc_moreinfo</mi></a>","P01332642","1871","6","4",NA,NA,NA,NA,NA,NA,"P01332642_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5253",NA
"81","2015-09-03 17:01:46-03","MNHN","RECOLNAT_MNHN_P","P01332643","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Haut Itatiaia. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332643' target='other'> <mi>dwc_moreinfo</mi></a>","P01332643","1871","6","4",NA,NA,NA,NA,NA,NA,"P01332643_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5253",NA
"82","2016-12-08 10:12:48-02","MNHN","RECOLNAT_MNHN_P","P01332644","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Itatiaia, avant d'entrer dans le campo feio","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332644' target='other'> <mi>dwc_moreinfo</mi></a>","P01332644","1873","1","20",NA,NA,NA,NA,NA,NA,"P01332644_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7030",NA
"83","2015-09-03 17:01:46-03","MNHN","RECOLNAT_MNHN_P","P01332645","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Itatiaia, avant d'entrer dans le campo feio","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332645' target='other'> <mi>dwc_moreinfo</mi></a>","P01332645","1873","1","20",NA,NA,NA,NA,NA,NA,"P01332645_01","Kramer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7030",NA
"84","2015-09-03 17:01:46-03","MNHN","RECOLNAT_MNHN_P","P01332646","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Dusén, P.",NA,NA,"Brasilia","Serra do Itatiaia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332646' target='other'> <mi>dwc_moreinfo</mi></a>","P01332646","1902","5","15",NA,NA,NA,NA,NA,NA,"P01332646_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170",NA
"85","2015-09-03 17:01:46-03","MNHN","RECOLNAT_MNHN_P","P01332647","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Schwacke, C.A.W.",NA,NA,"Brésil","Sao Paulo, Serra da Bocayna","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332647' target='other'> <mi>dwc_moreinfo</mi></a>","P01332647","1879","9",NA,NA,NA,NA,NA,NA,NA,"P01332647_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973",NA
"86","2016-12-08 10:22:08-02","MNHN","RECOLNAT_MNHN_P","P01332648","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Alto Macahé. Trannin. R. J.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332648' target='other'> <mi>dwc_moreinfo</mi></a>","P01332648","1870","3","12",NA,NA,NA,NA,NA,NA,"P01332648_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4437",NA
"87","2016-12-08 10:22:25-02","MNHN","RECOLNAT_MNHN_P","P01332649","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Haut Itatiaia. Rio Janeiro","hb","1/2 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332649' target='other'> <mi>dwc_moreinfo</mi></a>","P01332649","1871","6","4",NA,NA,NA,NA,NA,NA,"P01332649_01","Kramer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5253",NA
"88","2015-09-03 17:01:46-03","MNHN","RECOLNAT_MNHN_P","P01332650","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Haut Itatiaia. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332650' target='other'> <mi>dwc_moreinfo</mi></a>","P01332650","1871","6","4",NA,NA,NA,NA,NA,NA,"P01332650_01","Kramer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5253",NA
"89","2015-09-03 17:01:47-03","MNHN","RECOLNAT_MNHN_P","P01332651","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Haut Itatiaia. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332651' target='other'> <mi>dwc_moreinfo</mi></a>","P01332651","1871","6","4",NA,NA,NA,NA,NA,NA,"P01332651_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5253",NA
"90","2015-09-03 17:00:09-03","MNHN","RECOLNAT_MNHN_P","P01332698","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Glaziou, A.",NA,NA,"Brésil","Haut Itatiaia. Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332698' target='other'> <mi>dwc_moreinfo</mi></a>","P01332698","1871","6","4",NA,NA,NA,NA,NA,NA,"P01332698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5253",NA
"91","2020-09-29 14:53:13-03","UFPR","UPCB","76543","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Cyatheaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Churchill, H.","3532",NA,"Costa Rica","Rio Paiamo between División and Piedra. Montane cloud forest with Quercus, Podocarpus",NA,NA,"UPCB0003157","1980","02","13","San Jose Province","1600","1600",NA,NA,NA,"UPCB0003157 UPCB0003157_1 UPCB0003157_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-09-29 14:53:13-03","UFPR","UPCB","76544","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Churchill, H.","3538",NA,"Costa Rica","Rio Paiamo between División and Piedra. Montane cloud forest with Quercus, Podocarpus",NA,NA,"UPCB0003156","1980","02","13","San Jose Province","1600","1600",NA,NA,NA,"UPCB0003156 UPCB0003156_1 UPCB0003156_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-09-29 14:53:13-03","UFPR","UPCB","91235","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Churchill, H.","3517",NA,"Costa Rica",NA,NA,"Montane cloud forest with Wuercus, Podocarpus..","UPCB0003155","1980","02","13","San Jose Province","1600","1600","Rio Paiamo between División and Piedra",NA,NA,"UPCB0003155 UPCB0003155_1 UPCB0003155_2 UPCB0003155_3 UPCB0003155_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
