"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"43","2019-10-09 11:11:02-03","UFBA","ALCB","92005","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Guedes, ML; et al.","16283","2006","12","09","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41.15","-11.55",NA,NA,NA,"de ca 2,5 m de altura. Folhas peciolada , lâmina elíptica, tomentosa. Inflorescência terminal, capítulos cilindricos sésseis; flores passadas.",NA,NA,"Staudt, MG",NA,NA,NA,"-41.15","-11.55","2016","10","24",NA,NA,NA,NA
"44","2019-10-09 11:11:02-03","UFBA","ALCB","93186","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Gomes, FS; Santos, MB dos; et al.","517","2010","02","13","Southern America","Brasil","Bahia","Palmeiras","Chapada Diamantina, Caeté Açú. Trilha para cachoeira do Riachinho","-41.506111","-12.588333","960","960",NA,"ca. 3 m alt. Folhas coriáceas, dsicolores, com face abaxial alva. Capítulos com aquênios com papus dourados.",NA,NA,"Roque, N",NA,NA,NA,"-41.506111","-12.588333","2010","02",NA,NA,NA,NA,NA
"45","2019-10-09 11:11:02-03","UFBA","ALCB","92105","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Abreu, IS","57","2009","09","24","Southern America","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Estrada de Arapiranga para o rio da água suja","-42.3225","-13.711667","1007","1007",NA,"ca. 3m, folhas discolores. Brácteas involucrais verdes, flores com corola púrpura.",NA,NA,"Roque, N; Abreu, IS",NA,NA,NA,"-42.3225","-13.711667","2009","10",NA,NA,NA,NA,NA
"46","2019-10-09 11:11:02-03","UFBA","ALCB","94668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Guedes, ML; Gomes, FS; Guaré, F; Silveira, ER; et al.","17129","2010","06","14","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Próximo á cidade de Mucugê","-41.370556","-13.006111","855","855",NA,"de ca 3 m de altura. Folhas coriáceas, discolores, com a face abaxial esbranquiçada. Inflorescência com flores liláses.",NA,NA,"Guedes, ML",NA,NA,NA,"-41.370556","-13.006111","2010","06",NA,NA,NA,NA,NA
"47","2019-10-09 11:11:02-03","UFBA","ALCB","94668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Guedes, ML; Gomes, FS; Guaré, F; Silveira, ER;","17129","2010","06","14","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Próximo à cidade de Mucugê","-41.370556","-13.006111","855","855",NA,"Ca. de 3 m alt. Folhas coriáceas, discolores, com a face abaxial esbranquiçada. Inflorescência com flores liláses.",NA,NA,"Guedes, ML",NA,NA,NA,"-41.370556","-13.006111","2010","06",NA,NA,NA,NA,NA
"48","2019-10-09 11:11:02-03","UFBA","ALCB","94731","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Roque, N; Alunos de Botânica III","2803","2010","05","22","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Trilha para o Rio Paraguaçu, início na estação de tratamento de água","-41.391389","-13.000278","941","941",NA,"até 3m de alt.; folhas discolores; brácteas involucrais verdes; flores lilases.",NA,NA,"Roque, N; Moura, L",NA,NA,NA,"-41.391389","-13.000278","2010","07",NA,NA,NA,NA,NA
"49","2019-10-09 11:11:02-03","UFBA","ALCB","99000","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Alves, L. de J.; Hurbath, F","25","2011","04","29","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Trilha para o Córrego do Boiadeiro.","-42.522778","-14.368056",NA,NA,NA,"Ca. de 1,7. Folhas discolores. Corola liláses.",NA,NA,"Alves, M",NA,NA,NA,"-42.522778","-14.368056","2011","05",NA,NA,NA,NA,NA
"50","2019-10-09 11:11:02-03","UFBA","ALCB","133945","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Alunos de Sistemática Evolução de Espermatófitas; Roque, N; et al.","21","2018","06","16","Southern America","Brasil","Bahia","Mucugê","Parque Sempre Viva - Trilha para cachoeira das Andorinhas","-41.569444","-13.6725",NA,NA,NA,"Altura ca. 2,5m. Folhas discolores, face abaxial glauca. Corola alva, castanha quando passada. Estiletes alvos.","ALCB057075","ALCB057075","Alves, M",NA,NA,NA,"-41.569444","-13.6725","2018","06",NA,NA,NA,NA,NA
"51","2019-10-09 11:11:02-03","UFBA","ALCB","108628","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Vieira, TL","11","2011","09","15","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Corrego do boiadeiro.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"Folhas discolores. Brácteas involcucrais verdes. Frutos com papus amarelado.",NA,NA,"Vieira, TL",NA,"52493","auto",NA,NA,"2011","09",NA,NA,NA,NA,NA
"52","2019-10-09 11:11:02-03","UFBA","ALCB","94159","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Moura, L","07","2010","04","15","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Trilha dos Polinizadores","-41.3708000183105","-13.0052995681763",NA,NA,NA,"ca de 3m, folhas discolores, brácteas involucrais verdes, pétalas alvas a lilases, papus dourado.",NA,NA,"Moura, L",NA,"52493","auto",NA,NA,"2010","05",NA,NA,NA,NA,NA
"53","2019-10-09 11:11:02-03","UFBA","ALCB","99000","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Alves, M; Hurbath, F","25","2011","04","29","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, Trilha para o Córrego do Boiadeiro.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"ca. de 1,7m. Folhas discolores. Corolas liláses.",NA,NA,"Alves, M",NA,"52493","auto",NA,NA,"2011","05",NA,NA,NA,NA,NA
"54","2020-11-04 11:01:57-03","ESALQ","ESA","74246","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Elias, S.I.","25995.0","2001","07","15",NA,"Brasil","Bahia","Rio de Contas","Ca. 10 km do povoado de Mato Grosso em direção a Rio de Contas. Campo rupestre.","-415.111","-132.832","1130","1130",NA,"Arvoreta, ca. 4 m alt.; flores róseas.","ESA074246","ESA074246","Hind, N.",NA,NA,NA,"-415,111","-132,832","2007","02","24",NA,NA,NA,NA
"55","2020-11-04 11:01:57-03","ESALQ","ESA","90963","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Tsuji, R.","5337.0","2005","02","03",NA,"Brasil","Bahia","Piatã","Ca. 24km de Piatã em direção a Inúbia. Campo rupestre com campo arenoso adjacente","-41.7728004455566","-13.1519002914429","1350","1350",NA,"Arbusto, ca. 3m alt. Flores alvas","ESA090963","ESA090963","Loeuille, B.",NA,"41184","auto","-41,887,778","-13,079,167","2011",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:01:57-03","ESALQ","ESA","61365","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi",NA,"Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22858.0","1999","05","19",NA,"Brasil","Bahia","Rio de Contas","Estrada Rio de Contas - Mato Grosso. Campo rupestre.","-41.511","-13.283","1010","1010",NA,"Árvore, ca. 4 m alt.; botões verdes.","ESA061365","ESA061365","Hind, N.",NA,NA,NA,"-41,511","-13.283","2007","02","24",NA,NA,NA,NA
"57","2020-11-04 11:01:57-03","ESALQ","ESA","92903","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","Lambert, S.M. Castro, R.M.","21.0","2005","01","20",NA,"Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"ESA092903","ESA092903","Loeuille, B.",NA,"52493","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA
"58","2019-02-15 11:34:24-02","IPA","IPA","87561","S","Plantae","Plantae",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","Félix, L.P.; Trajano, G.; Trajano, G.","8723","1998","07","20","Southern America","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,"Arbusto; folhas verdes bicolores; flores brancas até lilases.; Campo rupestre.","IPA0087561","IPA0087561","Loeuille, B.",NA,"52493","auto",NA,NA,"2015","04","27",NA,NA,NA,NA
"59","2019-02-15 11:34:24-02","IPA","IPA","23926","S","Plantae","Plantae",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","Harley, R.M.","15923","1974","02","04","Southern America","Brasil","Bahia",NA,"Serra do Sincorá, By Rio Cumbuca ca. 3km S of Mucugê near site of small dam on road to Cascavel.","-41.35","-13.016667","850","850",NA,"Tree to 4m. Leaves dark green above, whitish-grey beneath. Flowers in spherical heads. Corolla white.; Riverside, damp sandy soil, sandstone rocks and partly burnt-over vegetation.","IPA0023926",NA,"Loeuille, B.",NA,NA,NA,"-41.35","-13.016667","2015","04","27",NA,NA,NA,NA
"60","2019-02-15 11:34:24-02","IPA","IPA","49640","S","Plantae","Plantae",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","Harley, R.M.","22335","1980","05","22","Southern America","Brasil","Bahia","Lençóis","Serra dos Lençois, Serra do Brejão ca. 14km NE of Lençóis. Western face of sandstone serra with horizontally bedded rocks. Extensive grassland & marsh on lower slopes & small streams with humid forest in rocky declivity below summit. This plant grow","-41.45","-12.45","700","1000",NA,"Slender tree 3m. Leaves coriaceous, dull dark green above, grey beneath. Bracts greyish green. Corollas lilás.","IPA0049640",NA,"Loeuille, B.",NA,NA,NA,"-41.45","-12.45","2015","04","27",NA,NA,NA,NA
"61","2019-02-15 11:34:24-02","IPA","IPA","53210","S","Plantae","Plantae",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","Harley, R.M.; et al.; et al.","25372","1988","10","24","Southern America","Brasil","Bahia","Rio de Contas","Povoado de Mato Grosso, arredores.","-41.833333","-13.466667","1260","1260",NA,"Campo rupestre, entre pedras.","IPA0053210",NA,"Loeuille, B.",NA,NA,NA,"-41.833333","-13.466667","2015","04","27",NA,NA,NA,NA
"62","2019-11-27 13:46:18-03","UFS","ASE","38741A","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Oliveira, EVS; Rocca, MA; et al.","701","2017","04","02","Southern America","Brasil","Bahia","Mucugê","Parque Municipal de Mucugê (projeto Sempre-viva), Trilha do museu do garimpo em direção a Mucugê (trilha dos polinizadores).","-41.2027","-12.5918",NA,NA,NA,"Arbusto. Ca. de 2,20 m. Com frutos maduros. Na trilha que dá acesso ao museu do garimpo, em entremeado de solo pedregoso de afloramento rochoso.; Cerrado lato sensu e Campos Rupestres","ASE0040121A",NA,"Oliveira, EVS",NA,NA,NA,"-41.2027","-12.5918","2017","04","02",NA,NA,NA,NA
"63","2021-03-01 16:24:55-03","UNICAMP","UEC","122006","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Romero, R; Almeda, F; Martins, AB; Guimarães, P; Belinello, R","5727","1999","05","11",NA,"Brazil","Bahia",NA,"Estrada Itaberaba-Seabra, BR 262, próximo ao Mucugezinho.","-41.419778","-12.461194",NA,NA,NA,"Árvore, ca. 2 m. Corola alva levemente rosada.; Campo rupestre.","UEC126971","UEC126971","Ogasawara, HA",NA,NA,NA,"-41.419778","-12.461194","2012","11",NA,NA,NA,NA,NA
"64","2021-03-01 16:24:55-03","UNICAMP","UEC","122341","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Romero, R; Almeda, F; Martins, AB; Belinello, R","5783","1999","05","15",NA,"Brazil","Bahia","Mucugê","Estrada Andaraí-Mucugê, km 44.","-41.355917","-12.991472","930","930",NA,"Árvore, ca. 3m, corola e ramos do estilete lavanda.; Campo rupestre, solo arenoso.","UEC126969","UEC126969",NA,NA,NA,NA,"-41.355917","-12.991472",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:24:56-03","UNICAMP","UEC","162471","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Romero, R; Almeda, F; Martins, AB; Guimarães, P; Belinello, R","5727","1999","05","11",NA,"Brazil","Bahia",NA,"Estrada Itaberaba-Seabra, BR 262, próximo ao Mucugezinho.","-41.419778","-12.461194",NA,NA,NA,"Árvore, ca. 2 m. Corola alva levemente rosada.; Campo rupestre.","UEC038580","UEC038580","Ogasawara, HA",NA,NA,NA,"-41.419778","-12.461194","2012","11",NA,NA,NA,NA,NA
"66","2019-08-20 10:06:21-03","UNICAMP","UEC","169502","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Verola, CF; Costa, IR","252007","2007","04","16",NA,"Brazil","Bahia","Rio de Contas","Estrada para o povoado Mato Grosso, monote na margem direita da estrada.","-41.857472","-13.537972",NA,NA,NA,NA,"UEC063007","UEC063007","Semir, J; Volet, DP",NA,NA,NA,"-41.857472","-13.537972","2017","03",NA,NA,NA,NA,NA
"67","2021-03-01 16:24:56-03","UNICAMP","UEC","169522","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Verola, CF; Costa, IR","432007","2007","04","20",NA,"Brazil","Bahia","Mucugê","Estrada chegando em Mucugê.","-41.335389","-12.970639","990","990",NA,"Próximo aos afloramentos.","UEC063013","UEC063013","Semir, J",NA,NA,NA,"-41.335389","-12.970639","2007",NA,NA,NA,NA,NA,NA
"68","2019-08-20 10:06:21-03","UNICAMP","UEC","169526","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Verola, CF; Costa, IR","772007","2007","05","18",NA,"Brazil","Minas Gerais","Diamantina","Estrada Diamantina - Araguaí, Caminho dos Escravos","-43.602944","-18.216694","4560","4560",NA,NA,"UEC010998","UEC010998",NA,NA,NA,NA,"-43.602944","-18.216694",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:24:56-03","UNICAMP","UEC","173293","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Romero, R; Almeda, F; Martins, AB; Belinello, R","5783","1999","05","15",NA,"Brazil","Bahia","Mucugê","Estrada Andaraí-Mucugê, km 44.","-41.355917","-12.991472","930","930",NA,"Árvore, ca. 3m, corola e ramos do estilete lavanda.; Campo rupestre, solo arenoso.","UEC084413",NA,NA,NA,NA,NA,"-41.355917","-12.991472",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:24:56-03","UNICAMP","UEC","196043","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Harley, RM","27255","1988","10","16",NA,"Brazil","Bahia","Pico das Almas","Vertente leste. Alto do vale acima da Faz. Silvina.","-41.966667","-13.516667","1550","1550",NA,"Árvore/arbusto de até 4m. Tronco de ca. 8cm de diâmetro. Copa difusamente ramificada. Flores lilás claro a rosa. Visitado (na chuva) por pequenas abelhas negras.; Sobre rochas.","UEC134278","UEC134278","Semir, J; Volet, DP",NA,NA,NA,"-41.966667","-13.516667","2017","03",NA,NA,NA,NA,NA
"71","2021-03-01 16:24:56-03","UNICAMP","UEC","196042","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Harley, RM","22335","1980","05","22",NA,"Brazil","Bahia","Lençóis","Serra dos Lençóis. Serra do Brejão ca 14km N.W. of Lençóis. Westernafe of sandstone serra with horizontally bedded rocks. Extensive grassland & marsh on lower slopes & small streams with low woodland. Rock outcrops at high altitudes, with humid fores","-41.45","-12.45","700","1000",NA,"Slender tree to 3m. Leaves coriaceus, dull dark green above, grey beneath. Bracts greyish green. Corollas lilac.","UEC134277","UEC134277","Volet, DP",NA,NA,NA,"-41.45","-12.45","2017","03",NA,NA,NA,NA,NA
"72","2021-03-01 16:24:56-03","UNICAMP","UEC","196328","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Giulietti, AM; et al.","CFCR1317","1981","07","19",NA,"Brazil","Bahia","Barra da Estiva","Morro do Ouro","-41.3269004821777","-13.6260995864868",NA,NA,NA,"Arvoreta, ca 3m, beira mata ciliar. Flores arroxeadas odoríferas.","UEC009295","UEC009295","Semir, J; Volet, DP",NA,"61861","auto",NA,NA,"2017","03",NA,NA,NA,NA,NA
"73","2019-08-20 10:06:21-03","UNICAMP","UEC","120724","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Pereira, E","10052","1965","11","24",NA,"Brazil","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145",NA,NA,NA,"Arbusto, 2,0 m, flor lilás.","UEC069259","UEC069259","Loeuille, BFP",NA,"47385","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:24:56-03","UNICAMP","UEC","196041","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","D.J.N.Hind","Giulietti, AM; Furlan, A; Semir, J; Cordeiro, I; Rossi, L; Pirani, JR; Menezes, NL","SPF18403","1981","07","20",NA,"Brazil","Bahia","Mucugê","Morro do Pina. Estrada do Mucugê a Guiné, a 25km NO de Mucugê.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"Arboreta 4m. Flores alvas.","UEC009296","UEC009296","Semir, J; Volet, DP",NA,"52493","auto",NA,NA,"2017","03",NA,NA,NA,NA,NA
"75","2021-03-21 19:32:57-03","UFC","EAC","44705","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N.Hind","Silveira, E.R.","s.n.","2009","02","05","Southern America","Brasil","Bahia","Mucugê","Ponte do Rio Paraguaçu","-41.3708000183105","-13.0052995681763",NA,NA,NA,"Arvoreta","EAC0044705","EAC0044705","Guedes, M.L.",NA,"52493","auto",NA,NA,"2009","04","16",NA,NA,NA,NA
"76","2020-12-21 16:16:50-03","MBM","MBM","272629","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) Hind, D.J.N.","Gasson, P.; et al.; et al.","9505","1997","02","28","Southern America","Brazil","Bahia","Palmeiras","Pai Inácio","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"MBM272629","MBM272629","Bautista, H.P.; Hind, D.J.N.",NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-11 15:59:17-03","UESC","UESC","13490","S","Plantae","Angiospermae","Florideophycidae","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Dórea, M.C.",NA,"2008","05","28",NA,"Brasil","Bahia","Lençóis",NA,"-45.398889","-12.562778",NA,NA,NA,"Arvoreta, 3m de altura.","UESC0013490",NA,NA,"Dicotyledoneae",NA,NA,"45w23'56''","12s33'46''",NA,NA,NA,NA,NA,NA,NA
"78","2015-09-04 10:33:59-03","MNHN","RECOLNAT_MNHN_P","P04417526","PreservedSpecimen",NA,NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","1","17",NA,"Brasil","Bahia",NA,"Brésil. Serra do Rio de Contas, 12-14km N of town of Rio de Contas on the road to Mato Grosso.","-41.83333","-13.46667","1200",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04417526' target='other'> <mi>dwc_moreinfo</mi></a>","P04417526","P04417526_01","Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,"15187",NA,NA,NA
"79","2015-09-04 10:33:59-03","MNHN","RECOLNAT_MNHN_P","P04417528","PreservedSpecimen",NA,NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","2","4",NA,"Brasil","Bahia",NA,"Brésil. Serra do Sincorá, mbt Rio Cumbuca ca. 3km S of Mucugê, near site of small dam on road to Cascavel.","-41.35","-13.01667","850",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04417528' target='other'> <mi>dwc_moreinfo</mi></a>","P04417528","P04417528_01","Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,"15923",NA,NA,NA
"80","2020-12-11 11:33:21-03","UFMG","BHCB","161940","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Fernandes, AC; Mendes, FH; Massensini Júnior, A","103","2010","07","20","Southern America","Brasil","Bahia","Mucugê","BA-142.","-41.363667","-13.003889","963","963",NA,"Árvore, 2m alt.; Campo rupestre na beira da rodovia.","BHCB032558",NA,NA,NA,NA,NA,"-41.363667","-13.003889","2016","01",NA,NA,NA,NA,NA
"81","2020-12-11 11:33:21-03","UFMG","BHCB","160249","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Vale, AA; Dittrich, VAO","55","2012","01","18","Southern America","Brasil","Bahia","Rio de Contas","Pico das Almas, Campo do Queiroz, na subida da última trilha para o Pico.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"Em solo arenoso, na subida da trilha para o Pico.","BHCB025672",NA,NA,NA,"49773","auto",NA,NA,"2015","06",NA,NA,NA,NA,NA
"82","2015-01-06 15:16:00-02","MO","MOBOT","3325022","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","Robert M. King|Luther E. Bishop","King 8774","1981","2","2","South America","Brazil","Bahia",NA,"52 Km. E of Seabra, along the road toward Itaberaba.",NA,NA,"579.12000000",NA,NA,NA,NA,NA,"John Pruski",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"83","2021-03-04 11:04:30-03","UFRB","HURB","2762","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Conceição, S.F.; Martins,M.L.L.;Lemos,P.C.C.;Sousa,M.P. et al.","782","2011","05","06",NA,"Brasil","Bahia","Lençóis","entrada da cidade, estrada à esquerda;","-41.544722","-12.544722",NA,NA,NA,NA,"HURB000002762",NA,"M.Alves",NA,NA,NA,"41°32'41 W","12°32'41 S","2018","03",NA,NA,NA,NA,NA
"84","2021-03-04 11:04:30-03","UFRB","HURB","7369","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Fonseca, W.O.; Pece, G.A.","76","2012","06","05",NA,"Brasil","Bahia","Palmeiras","Vale do Capão, Parque Nacional da Chapada Diamantina; Próx. Pousada das Fadas","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"HURB000007369",NA,"M.Alves",NA,"20767","auto",NA,NA,"2018","03",NA,NA,NA,NA,NA
"85","2021-01-26 11:46:45-03","IMA","MAC","31653","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","N.Roque; et al.","738","2003","12","03",NA,"Brasil","Bahia","Chapada Diamantina","Andaraí, 3km de Andaraí em direção a Mucugê.","-41.325556","-12.83",NA,NA,NA,"Árvore ca. de 4m de altura. Inflorescência passada.; Campo Rupestre.","MAC0031653",NA,"B.Loeuille",NA,NA,NA,"-41.325556","-12.83","2020","01","08",NA,NA,NA,NA
"86","2021-01-26 14:12:26-03","CPACT","ECT","5701","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Alunos de Sistemática Evolução de Espermatófitas; N.Roque","21","2018","06","16",NA,"Brasil","Bahia","Mucugê","Parque Sempre Viva. Trilha para cachoeira das Andorinhas. Campo rupestre. Altitude obtida a partir dos dados de coordenadas geográficas.","-41.341111","-12.998056","952","952",NA,NA,"ECT0005701","ECT0005701","M.Alves",NA,NA,NA,"41º20'28''W","12º59'53''S","2018","06","01",NA,NA,NA,NA
"87","2021-01-26 14:12:26-03","CPACT","ECT","6020","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Alunos de Botânica BIO05; N.Roque","2","2018","11","17",NA,"Brasil","Bahia","Rio de Contas","Brumadinho. Trilha para o Vale do Queiroz.","-39.527222","-12.77","1444","1444",NA,NA,"ECT0006020","ECT0006020","L.Lucresia",NA,NA,NA,"39º31'38''W","12º46'12''S","2018","11","01",NA,NA,NA,NA
