"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","coordinatePrecision","geoFlag","phylum","order","individualCount","infraspecificEpithet","recordNumber","continentOcean","preparationType","class","minimumElevationInMeters","maximumElevationInMeters","fieldNumber"
"59","2020-12-20 21:18:43-03","UFV","VIC","005135","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.",NA,NA,NA,NA,"Shimoya, C.; Alunos do curso de agronomia.","1978","05","03","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"Provavelmente cultivada em viçosa, Minas Gerais, Brasil.","VIC005135","VIC005135","Cultivada em Viçosa","13937","auto",NA,NA,NA,NA,"61H",NA,NA,NA,NA,NA,NA
"60","2016-07-05 11:14:16-03","FFCLRP","LBMBP","270","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham","E.R. Pansarin",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","-48.383333","-27.583333","48°23'W","27°35'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-07-05 11:14:16-03","FFCLRP","LBMBP","429","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham","E.R. Pansarin",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-07-05 11:14:16-03","FFCLRP","LBMBP","49","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham","E.R. Pansarin",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-07-05 11:14:16-03","FFCLRP","LBMBP","59","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham","E.R. Pansarin",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-07-05 11:14:16-03","FFCLRP","LBMBP","60","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham","E.R. Pansarin",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-07-05 11:14:16-03","FFCLRP","LBMBP","61","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham","E.R. Pansarin",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-07-05 11:14:16-03","FFCLRP","LBMBP","65","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham","E.R. Pansarin",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","-48.383333","-27.583333","48°23'W","27°35'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-01 11:57:59-03","FFCLRP","LBMBP","75","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham ex Hook","E.R. Pansarin",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"Brasil","São Paulo","Jundiaí","-46.883333","-23.183333","46°53'W","23°11'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-07-05 11:14:16-03","FFCLRP","LBMBP","86","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham","E.R. Pansarin",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:00:37-03","UNICAMP","UEC","140337","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","R.Graham",NA,NA,NA,NA,"s/ coletor",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"Data de floração: 26/X/2004. Cultivo A Flach.","UEC141172","UEC141172",NA,NA,NA,"Liliopsida",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA
"70","2019-08-20 10:00:37-03","UNICAMP","UEC","68247","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","R.Graham",NA,NA,NA,NA,"Goldenberg, R; et al.","1993","11","12","Brazil","São Paulo","Ubatuba","-44.846667","-23.365278","-44.846667","-23.365278","Epífita. Pétalas e sépalas rosadas, labelo rosado, com interior branco e lobo central lilás.","UEC141173","UEC141173","Picinguaba, Encosta da praia da Fazenda. Mata de encosta.",NA,NA,"Liliopsida",NA,NA,NA,"29860",NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:00:37-03","UNICAMP","UEC","138970","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","R.Graham","Singer, RB",NA,NA,NA,"Singer, RB","1998","10","18","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"UEC064611","UEC064611","Parque Estadual da Serra do Mar, Núcleo Picinguaba.","34265","auto","Liliopsida",NA,NA,NA,"98/100",NA,NA,NA,NA,NA,NA
"72","2020-10-14 10:03:58-03","FURB","FURB","17523","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Mancinelli, WS","2010","01","25","Korte, A.; Kniess, A.","2009","09","24","Brasil","Santa Catarina","Botuverá","-49.23","-27.27","-49.2300000","-27.2700000","Florística IFFSC 466 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor lilás","FURB34655","FURB34655","Cinema.",NA,NA,NA,NA,NA,NA,"331",NA,NA,NA,"526","526",NA
"73","2020-10-14 10:03:58-03","FURB","FURB","44441","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Caetano, JO","2014","08",NA,"Caetano, J.O.","2014","08","19","Brasil","Santa Catarina","Benedito Novo","-49.3988889","-26.7830556","-49.3988889","-26.7830556",NA,"FURB34654","FURB34654","Próxima à CEESAN Alto Benedito.",NA,NA,NA,NA,NA,NA,"78",NA,NA,NA,"283","283",NA
"74","2020-10-14 10:03:58-03","FURB","FURB","54568","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Funez, L.A.","2017","08","21","Funez, L.A.; Marascalchi, M.N., Kassner-Filho, A.","2017","08","21","Brasil","Santa Catarina","Blumenau","-49.1025","-26.8797223","-49.1025000","-26.8797223","Flores róseas Habitat: Borda da floresta Habito: Epífita","FURB54568","FURB54568","Ponte do Salto.",NA,NA,NA,NA,NA,NA,"6473",NA,NA,NA,"42","42",NA
"75","2020-10-14 10:03:58-03","FURB","FURB","54984","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Kassner-Filho, A.","2017","09","25","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","09","25","Brasil","Santa Catarina","Florianópolis","-48.5072222","-27.4511111","-48.5072222","-27.4511111","flor lilás Habitat: interior do fragmento Habito: epífita","FURB54984","FURB54984",NA,NA,NA,NA,NA,NA,NA,"1074",NA,NA,NA,"6","6",NA
"76","2020-10-14 10:03:58-03","FURB","FURB","62359","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Kassner-Filho, A.","2018","09","12","Kassner-Filho, A.","2018","09","12","Brasil","Santa Catarina","Penha","-48.6163889","-26.8019444","-48.6163889","-26.8019444","flor lilás Habitat: interior do fragmento Habito: epífita","FURB62359","FURB62359","J.B. World Entretenimentos S/A.",NA,NA,NA,NA,NA,NA,"3568",NA,NA,NA,"7","7",NA
"77","2020-10-14 10:03:58-03","FURB","FURB","66338","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Kassner-Filho, A.","2019","10","12","Kassner-Filho, A.","2019","10","12","Brasil","Santa Catarina","Indaial","-49.1955555","-26.8863889","-49.1955555","-26.8863889","flor lilás-claro Habitat: beira de rio Habito: epífita","FURB66338","FURB66338","Encano do Norte, beira do Rio Itajaí-açu.",NA,NA,NA,NA,NA,NA,"5544",NA,NA,NA,"46","46",NA
"78","2020-10-14 10:03:58-03","FURB","FURB","8357","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Ceolin, LM","2008","09","26","Uller, H.F.","2008","09","11","Brasil","Santa Catarina","Indaial","-49.2472222","-26.9105556","-49.2472222","-26.9105556","Planta cultivada.","FURB02719","FURB02719","Rua Buenos Aires, bairro Tapajós.",NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,"87","87",NA
"79","2021-03-16 17:50:18-03","UCS","HUCS","38026","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Valduga, E.","2012","02",NA,"Valduga, E.","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul","-50.494444","-30.266389","-50.494444","-30.266389","epífita; borda da mata de restinga",NA,NA,NA,NA,NA,"Angiospermae","Asparagales",NA,NA,"133",NA,NA,NA,"10","10",NA
"80","2021-03-16 17:50:18-03","UCS","HUCS","44303","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Gaio, J.","2015","11","04","Gaio, J.","2015","09","13","Brasil","Rio Grande do Sul","Osório","-50.191136","-29.863114","-50.191136","-29.863114","Epífita; No bordo da mata paludosa",NA,NA,"Lagoa das Traíras",NA,NA,"Angiospermae","Asparagales",NA,NA,"479",NA,NA,NA,"2","2",NA
"81","2019-11-25 12:12:22-03","UFSM","SMDB","18131","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham","Portalet, A.A.","2000","09",NA,"Portalet, A.A.","2000","09","20","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"Epífita, exemplar encontrado vegentando sobre arvoreta próximo ao corrego. Possui pseudobulbos finos cilindricos, podendo chegar a 50 cm de altura, possui uma ou duas folhas apicais coriáceas oblongo lanceoladas, flores grandes rosadas com o labelo","SMDB018131",NA,NA,"37819","auto",NA,NA,NA,NA,"39",NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:38:19-03","MBM","MBM","410247","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Fraga, C.N.","2016","03","17","Hottz, D.; Nascimento, L.S.; Ferreira, M.A.; Nascimento, L.S.; Ferreira, M.A.","2013","10","18","Brazil","Rio de Janeiro","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"Touceira na área a 10 m a oeste da subunidade 4 do conglomerado 3. Herbácea. Flor ao abrir rosa claro com labelo rosa escuro e completamente aberta rosa escuro com labelo mais escuro; flor com odor.; Restinga.","MBM410247","MBM410247","Conglormerado 3-4-Ex10.","25964","auto",NA,NA,NA,NA,"225","Southern America",NA,NA,NA,NA,NA
"83","2020-12-21 16:38:19-03","MBM","MBM","49148","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1956","09","30","Brazil","Santa Catarina","Barra Velha","-48.684700012207","-26.6322002410889",NA,NA,NA,"MBM049148","MBM049148",NA,"15216","auto",NA,NA,NA,NA,"3821","Southern America",NA,NA,NA,NA,NA
"84","2020-12-21 16:38:19-03","MBM","MBM","346042","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Ceolin, L.","2008","09","26","Uller, H.F.","2008","09","11","Brazil","Santa Catarina","Indaial","-49.2317008972168","-26.8978004455566",NA,NA,"Cultivada. Flor roxo claro labelo de coloração rosa intensa na parte frontal.","MBM346042","MBM346042","Rua Buenos Aires, bairro Tapajós","29534","auto",NA,NA,NA,NA,"26","Southern America",NA,NA,NA,NA,NA
"85","2015-09-04 11:29:59-03","MNHN","RECOLNAT_MNHN_P","P00405472","PreservedSpecimen",NA,"Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham ex Hook.",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405472' target='other'> <mi>dwc_moreinfo</mi></a>","P00405472","P00405472_01","Ile de Ste Catherine",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"136"
"86","2015-09-04 14:25:46-03","MNHN","RECOLNAT_MNHN_P","P00405475","PreservedSpecimen",NA,"Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham ex Hook.",NA,NA,NA,NA,"s.c.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405475' target='other'> <mi>dwc_moreinfo</mi></a>","P00405475","P00405475_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA
"87","2015-09-04 14:25:46-03","MNHN","RECOLNAT_MNHN_P","P00405477","PreservedSpecimen",NA,"Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham ex Hook.","Cogniaux",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405477' target='other'> <mi>dwc_moreinfo</mi></a>","P00405477","P00405477_01","Ile de Ste Catherine",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"136"
"88","2015-09-04 14:25:46-03","MNHN","RECOLNAT_MNHN_P","P00405478","PreservedSpecimen",NA,"Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham ex Hook.","Cogniaux",NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405478' target='other'> <mi>dwc_moreinfo</mi></a>","P00405478","P00405478_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA
"89","2015-09-04 12:14:24-03","MNHN","RECOLNAT_MNHN_P","P00405479","PreservedSpecimen",NA,"Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham ex Hook.","Cogniaux",NA,NA,NA,"Dumont d'Urville, J.S.C.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405479' target='other'> <mi>dwc_moreinfo</mi></a>","P00405479","P00405479_01","Ste Catherine",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"26"
"90","2009-07-21 23:34:00-03","MO","MOBOT","2480507","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham",NA,NA,NA,NA,"Per Dusén",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 15599","South America",NA,NA,NA,NA,NA
"91","2020-08-01 18:19:14-03","UNESP-IBILCE","SJRP","22168","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Eric de Camargo Smidt",NA,NA,NA,"Eric de Camargo Smidt",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"Epífita de flores róseas com labelo mais escuro;",NA,NA,"Ilha Anchieta","34265","auto","Tracheophyta","Asparagales",NA,NA,NA,"América do Sul",NA,"Liliopsida",NA,NA,NA
"92","2020-06-17 15:25:21-03","UNESP-RC","HRCB","9496","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham ","J. E. L. S. Ribeiro",NA,NA,NA,"Cunha, N. M. L.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"Picinguaba","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-06-17 15:25:21-03","UNESP-RC","HRCB","13148","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham ","J. E. L. S. Ribeiro",NA,NA,NA,"Romero, R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"Picinguaba","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-06-17 15:25:21-03","UNESP-RC","HRCB","11030","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham ","J. E. L. S. Ribeiro",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"Picinguaba","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-07 11:44:47-03","FUVATES","HVAT","223","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","E. Freitas","1999","09","22","E. Freitas","1999","09","07","Brasil","Rio Grande do Sul","Lajeado","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S","Coletada no banhado, sobre galho caído.","HVAT00000223",NA,"Bairro Carneiros.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA
"96","2019-11-07 11:44:47-03","FUVATES","HVAT","1925","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","E. Freitas","2006","10","08","E. Freitas","2006","10","08","Brasil","Rio Grande do Sul","Guaíba","-51.325","-30.113889","-51º19'30''W","-30º6'50''S",NA,"HVAT00001925",NA,"Fazenda São Maximiliano, BR 116, km 308.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA
"97","2020-10-20 15:00:15-03","FUVATES","HVAT","401","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","E. Freitas","2000","10","14","E. Freitas","2000","09","30","Brasil","Rio Grande do Sul","Cruzeiro do Sul","-51.985278","-29.512778","51º59'7''W","29º30'46''S",NA,"HVAT00000401",NA,"Lagoa Crispim.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA
"98","2019-11-07 11:44:47-03","FUVATES","HVAT","1724","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","E. Musskopf","2005","10","07","E. Musskopf","2005","09","07","Brasil","Rio Grande do Sul","Viamão","-51.023333","-30.081111","-51º1'24''W","-30º4'52''S","Epífita; Coletada sobre forófito de grande porte, em floresta de restinga, proximo a praia de fora.","HVAT00001724",NA,"Parque Estadual de Itapuã.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA
"99","2019-11-07 11:44:47-03","FUVATES","HVAT","835","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","E. Freitas","2001","10","10","?","2001","10","10","Brasil","Rio Grande do Sul","Tabaí","-51.682222","-29.643056","-51º40'56''W","-29º38'35''S","Exemplar apreendido pelo DEFAP em 10/10/01","HVAT00000835",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA
"100","2019-11-07 11:44:47-03","FUVATES","HVAT","246","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","E. Freitas","2000","04","02","E. Freitas","2000","04","02","Brasil","Rio Grande do Sul","Estrela","-51.966389","-29.501944","-51º57'59''W","-29º30'7''S",NA,"HVAT00000246",NA,"Novo Paraíso.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA
"101","2020-06-25 16:06:22-03","FUVATES","HVAT","2909","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","C. E. Schneider, E Freitas","2015","01","29","C. E. Schneider; L. C. Scherer; F. Bruxel","2015","01","29","Brasil","Rio Grande do Sul","Cruzeiro do Sul","-52.656944","-29.859444","-52º39'25''W","-29º51'34''S","epífita.; Árvore que está em banhado.","HVAT00002909",NA,"Linha Bom Fim, Propriedade Marmitt.",NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA
"102","2021-01-26 14:12:44-03","CPACT","ECT","3988","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","M.M.Marchi","2014","09","19","M.M.Marchi; R.L.Barbieri","2014","09","19","Brasil","Rio Grande do Sul","Tapes","-51.361667","-30.527222","51º21'42''W","30º31'38''S",NA,"ECT0003988","ECT0003988","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata, área de regeneração. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade. Butiazal. Campo nativo, ecossistema de butiazal.",NA,NA,"Embryophyta",NA,NA,NA,"4517",NA,NA,NA,"42","42",NA
"103","2014-11-06 16:18:19-02","UFPB","EAN","9448","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia",NA,NA,NA,NA,NA,"L. P. Felix ; S. Pitrez","1998","10","30","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"Flores liláses. No interior da mata..Habitat: Epífita",NA,NA,"Cerrados do Bolacha",NA,NA,NA,NA,NA,NA,"8973",NA,NA,NA,NA,NA,NA
"104","2014-11-06 16:18:19-02","UFPB","EAN","3838","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah","L. P. Felix & G. V. Dornelas","1987","09","29","L. P. Felix ; G. V. Dornelas","1987","09",NA,"Brasil","Rio de Janeiro","Cabo Frio","-42.0186","-22.8794",NA,NA,"Herbáceo; flores lilás. Cedida por Vitorino São Bernardo _ SP.Habitat: Epífita",NA,NA,NA,"40069","auto",NA,NA,NA,NA,"805",NA,NA,NA,NA,NA,NA
"105","2014-11-06 16:18:19-02","UFPB","EAN","2485","S","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah","L. P. Felix & G. V. Dornelas","1985","11","18","L. P. Felix ; G. V. Dornelas","1985","07",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,"Flores lilás..Habitat: Provavelmente rupícola.",NA,NA,"Orquidario catarinense",NA,NA,NA,NA,NA,NA,"59",NA,NA,NA,NA,NA,NA
"106","2021-03-01 11:49:57-03","UFPE","UFP","32321","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Graham","Linhares, E",NA,NA,NA,"Linhares, K","1988","12","15","Brasil","Pernambuco","Camaragibe","-34.9810981750488","-8.0216703414917",NA,NA,NA,"UFP032321",NA,NA,"11122","auto",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","2141219","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","1952","3","6","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00425126","US00425126_01",NA,NA,NA,NA,"Orchidales","1",NA,"6091","South America",NA,"Monocotyledonae","3","3",NA
"108","2020-09-12 05:00:02-03","US","US","2141203","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","1952","2","21","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US00425125","US00425125_01",NA,NA,NA,NA,"Orchidales","1",NA,"5730","South America",NA,"Monocotyledonae","2","2",NA
"109","2021-03-25 13:53:02-03","UNIVILLE","JOI","7077","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","F. Beilke","2008","05","29","C.M. Raimundo","2008","01","25","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI007077",NA,"BR-280 - Próximo ao Forte.","23627","auto",NA,NA,NA,NA,"51",NA,NA,NA,NA,NA,NA
"110","2019-07-09 12:43:17-03","F","FMNH-SEEDPLANTS","V0435859F","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia",NA,"RRC ID Flag",NA,NA,NA,"I. Fernandes & J. L. Waechter","1986","9","9","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,"V0435859F","V0435859F_01 V0435859F_02",NA,NA,NA,"Spermatophyta",NA,NA,NA,"193","South America",NA,"Monocotyledoneae",NA,NA,"193"
"111","2019-11-13 16:04:56-03","UNISANTA","HUSC","4269","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.",NA,NA,NA,NA,"Sampaio, P.S.P.; Martins, S.E.; Silva, I.B.","2001","10","30","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,"Epífita, tépalas roxo-claro e labelo com ápice roxo, mais escuro que as tépalas.; Resinga úmida",NA,NA,"Itaguaré. Trilha que sai da rodovia Rio-Santos em direção a serra, mais ou menos 200m da ponte do Rio Itaguaré","37616","auto","Magnoliophyta",NA,NA,NA,"557",NA,NA,NA,NA,NA,NA
"112","2019-11-13 16:04:56-03","UNISANTA","HUSC","2165","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Barros, F.","2004","01",NA,"Sampaio, P.S.P.; Rossi, L.","1999","10","21","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,"Epífita, tépalas externas lilás pintalgadas de púrpura, labelo lilás com lobo central púrpura, coluna lilás; Floresta de restinga baixa secundária",NA,NA,"Praia do Itaguaré. Cond. Barma Empreendimentos Imobiliários","37616","auto","Magnoliophyta",NA,NA,NA,"354",NA,NA,NA,NA,NA,NA
"113","2019-11-13 16:04:56-03","UNISANTA","HUSC","3634","PreservedSpecimen","Plantae","Orchidaceae","Cattleya","intermedia","Cattleya intermedia","Grah.","Kayasima, M.","2006","12",NA,"Boldin, A.H.L.; et al.","2008","03",NA,"Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,"Planta epífita crescendo sobre árvore.; Floresta baixa de restinga",NA,NA,"Sítio Sandi","26836","auto","Magnoliophyta",NA,NA,NA,"337",NA,NA,NA,NA,NA,NA
