"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"118","2016-09-29 10:25:00-03","NY","NYBG","00229957","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","D. C. Daly","8313","1994","09","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289789' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229957","Magnoliophyta","Fabales","T. D. Pennington","Acre","Tarauacá","Rio Tarauacá, river at low water. Seringal Universo, Colocaçao Cumaru.","-71.08767","-8.279","NY00229957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2016-09-30 01:32:00-03","NY","NYBG","01244350","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","M. J. G. Hopkins","1580","1996","04","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313880' target='other'> <mi>dwc_moreinfo</mi></a>","NY01244350","Magnoliophyta","Fabales","T. D. Pennington","Amazonas","Manaus","Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072","NY01244350_01",NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2016-10-28 15:14:00-02","NY","NYBG","00924463","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","B. Dubs","945","1989","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003564' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924463","Magnoliophyta","Fabales","T. D. Pennington","Mato Grosso do Sul",NA,"Fazenda Barranco, Pantanal do Rio Negro.","-56.17","-19.5","NY00924463_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 16:37:00-03","NY","NYBG","00924317","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","H. S. Irwin","11983","1966","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003509' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924317","Magnoliophyta","Fabales",NA,"Goiás","Mossâmedes","Serra Dourada, lower slopes of Serra Dourada, ca. 30 km S. of Goiás Velho","-49.85311","-15.9333","NY00924317_01","(Sw.) Willd.",NA,NA,"650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-15 16:37:00-03","NY","NYBG","408925","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","D. S. D. de Araújo","3710","1980","04","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289793' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408925","Magnoliophyta","Fabales",NA,"Rio de Janeiro","Macaé","Na margem da L. Feia, Faz. Imbaíba","-41.362634","-22.025609","NY00408925_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2016-11-07 11:50:00-02","NY","NYBG","1144856","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","D. B. O. S. Cardoso","807","2005","09","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1299505' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144856","Magnoliophyta","Fabales","D. B. O. S. Cardoso","Bahia","Itaberaba","ARIE Serra do Orobó. Serra da Gameleira.","-40.5369","-12.3878","NY01144856_01",NA,NA,NA,"540","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-01-28 13:11:14-03","MCN-PUC-MINAS","HPUC-MG","ANG3683","S","Plantae","Fabaceae","Inga","laurina","Inga laurina","Maielo Silva, L.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"N° IBAMA (CTF): 4477412.",NA,NA,NA,NA,"Espírito Santo","Mimoso do Sul",NA,"-41.3664016723633","-21.0641994476318",NA,NA,NA,NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-01-28 13:11:16-03","MCN-PUC-MINAS","HPUC-MG","ANG529","S","Plantae","Fabaceae","Inga","laurina","Inga laurina","Maielo - Silva, L.",NA,"2009","09","26",NA,"Brasil",NA,NA,"Nº IBAMA (CTF) = 4477412",NA,NA,NA,"Maielo-Silva, L.; confirmado por E.R.Souza","Espirito Santo","Mimoso do Sul","Mimoso do Sul","-41.3664016723633","-21.0641994476318",NA,NA,NA,NA,NA,NA,"29430","auto","2013","04",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","24937","PreservedSpecimen","Plantae","Fabaceae","Inga","fagifolia","Inga fagifolia","Pilla, M.A.C.","114","2005","03","23",NA,"Brasil",NA,NA,"Arbórea, frutos vagem, 8 m de altura","BOTU024937",NA,NA,"Tamashiro, J.Y.","São Paulo","Natividade da Serra",NA,"-45.233333","-23.416667",NA,"G. Don",NA,NA,NA,NA,NA,NA,"2005","10","45°14'w","23°25's",NA,NA,NA,NA,NA,NA
"127","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","22853","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Amaral Jr., A.","379","1999","04","10",NA,"Brasil",NA,NA,"Árvore de 4 m de altura, com fruto liso maduro amarelo, de folhas pequenas","BOTU022853",NA,NA,NA,"São Paulo","Presidente Epitácio",NA,"-52.047778","-21.713611",NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,"52°02' 52w","21°42' 49s",NA,NA,NA,NA,NA,NA
"128","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","21878","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Amaral Jr., A.","174","1998","10","14",NA,"Brasil",NA,NA,"Árvore 8 m de altura, copa bem aberta, flores e frutos novos","BOTU021878",NA,NA,NA,"Mato Grosso do Sul","Brasilândia",NA,"-52.221389","-21.534167",NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,"52°13'17w","21°32'03s",NA,NA,NA,NA,NA,NA
"129","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","22902","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Amaral Jr., A.","253","1998","10","17",NA,"Brasil",NA,NA,"Árvore 7 mde altura, estéril e folhas miúdas","BOTU022902",NA,NA,NA,"Mato Grosso do Sul","Anaurilândia",NA,"-52.929167","-22.397778",NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,"52°55'45w","22°23'52s",NA,NA,NA,NA,NA,NA
"130","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","22474","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Amaral Jr., A.","404","1999","04","08",NA,"Brasil",NA,NA,"Árvore de 10 m de altura,1 m de circunferência, flores e botões brancos","BOTU022474",NA,NA,NA,"Mato Grosso do Sul","Brasilândia",NA,"-51.895833","-21.180278",NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,"51°53'45w","21°10' 49s",NA,NA,NA,NA,NA,NA
"131","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","21683","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Salvador, J.L.G.","75","1998","06","20",NA,"Brasil",NA,NA,"Árvore de 10 m de altura, caule liso, fruto verde","BOTU021683",NA,NA,NA,"Mato Grosso do Sul","Bataguassu",NA,NA,NA,NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"132","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","6723","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Chagas, F.N.","61","1976","08","02",NA,"Brasil",NA,NA,"Árvore, 10 m de altura e 30 cm de diâmetro, inflorescência com flores brancas (Ingá)","BOTU006723",NA,NA,"Mansano, V.F.","Amazonas","Humaitá",NA,"-63.166667","-7.516667",NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,"2019","09","63°10'00w","7°31'00s","13",NA,NA,NA,NA,NA
"133","2021-02-18 09:29:44-03","UNESP-IBB","BOTU","22592","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Amaral Jr., A.","522","1999","04","12",NA,"Brasil",NA,NA,"Árvore de 4 m de altura, flores brancas perfumadas, fruto maduro amarelo carnoso","BOTU022592",NA,NA,NA,"Mato Grosso do Sul","Bataguassu",NA,"-52.201667","-21.691111",NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,"52°12' 06w","21°41' 28s",NA,NA,NA,NA,NA,NA
"134","2021-02-19 11:35:09-03","UFPI-MRV","HDELTA","197","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Fernandes, A.","15084","1987","09","06",NA,"Brasil",NA,NA,"Árvoreta, flor alva","HDELTA000197",NA,NA,"Fernandes, A.","Ceará","Serra da Meruoca, Sitio Almas",NA,NA,NA,NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-19 11:35:08-03","UFPI-MRV","HDELTA","191","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Fernandes, A. ; Rodrigues, V.","10706","1981","09","04",NA,"Brasil",NA,NA,"Árvore, flor branca","HDELTA000191",NA,NA,"Fernandes, A. .","Piauí","Morro d'água","Ribeiro gonçalves",NA,NA,NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-02-19 11:35:09-03","UFPI-MRV","HDELTA","192","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Fernandes, A. ; Nunes, E.","8799","1980","07","06",NA,"Brasil",NA,NA,"Árvore de 4-6m., flor branca","HDELTA000192",NA,NA,"Fernandes, A.","Piauí","Entre Teresina e Palmeiras","Rodovia PI - 130",NA,NA,NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,"2002","12",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-19 11:35:09-03","UFPI-MRV","HDELTA","193","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Fernandes, A.","14672","1986","08","24",NA,"Brasil",NA,NA,"Árvore pequena, 4m., flor alva","HDELTA000193",NA,NA,"Lima, H. C.","Maranhão","São João dos Patos",NA,"-43.7022018432617","-6.49499988555908",NA,"(Sw.) Willd.",NA,NA,NA,NA,"47367","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-02-19 11:35:09-03","UFPI-MRV","HDELTA","198","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Fernandes, A.","1556","1955","12","22",NA,"Brasil",NA,NA,"Árvore, flor branca","HDELTA000198",NA,NA,"Fernandes, A. , .","Ceará","Serra da Meruoca",NA,NA,NA,NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,"2003","02",NA,NA,"28",NA,NA,NA,NA,NA
"139","2021-02-19 11:35:09-03","UFPI-MRV","HDELTA","199","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Fernandes, A.","5205","1978","11","25",NA,"Brasil",NA,NA,NA,"HDELTA000199",NA,NA,"Fernandes, A. , .","Ceará","Santa Luzia, Serra de Uruburetama",NA,NA,NA,NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,"2003","02",NA,NA,"28",NA,NA,NA,NA,NA
"140","2020-06-29 11:30:33-03","UFRJ","RFA","16435","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","P. Occhioni","7217","1975","04","29",NA,"Brasil",NA,NA,"Arvoreta","RFA14023",NA,NA,"M.F. Castilhori","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,"(Sw.) Willd.",NA,NA,NA,NA,"28401","auto","2019","04",NA,NA,"01",NA,NA,NA,NA,NA
"141","2020-06-29 11:30:33-03","UFRJ","RFA","14736","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","P. Occhioni","5838","1974","01","18",NA,"Brasil",NA,NA,"Árvore pequena, copada, flores alvas, freqüente. Habitat: restinga Habito: árvore","RFA12997",NA,NA,"M.F. Castilhori","Rio de Janeiro","Rio de Janeiro","Praia de Grumari","-43.2075004577637","-22.9027996063232",NA,"(Sw.) Willd.",NA,NA,NA,NA,"57442","auto","2018","11",NA,NA,"07",NA,NA,NA,NA,NA
"142","2020-06-29 11:30:33-03","UFRJ","RFA","34253","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","R.S. Candido; H.F. Costa; A.C.G. Ramos; R. Cotrim","45","2008","07","10",NA,"Brasil",NA,NA,"Arbusto ca. 2 m de altura. Pétalas e sépalas verdes, estames brancos, em botão. fruto imaturo verde, nectário extra-floral","RFA36064",NA,NA,"M.F. Castilhori","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari (APA), próximo da Av. Estado da Guanabara","-43.2075004577637","-22.9027996063232",NA,"(Sw.) Willd.",NA,NA,NA,NA,"57442","auto","2018","11",NA,NA,"07",NA,NA,NA,NA,NA
"143","2020-06-29 11:30:33-03","UFRJ","RFA","7188","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","E. Pereira","4496",NA,NA,NA,NA,"Brasil",NA,NA,"Trep. flores roseas","RFA26810",NA,NA,"M.F. Castilhori","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,"(Sw.) Willd.",NA,NA,NA,NA,"57442","auto","2019","04",NA,NA,"02",NA,NA,NA,NA,NA
"144","2020-06-29 11:30:33-03","UFRJ","RFA","147","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","F. M. de B. Pereira; G. de Souza, J. A. F. Nogueira, M. R. Gomes, L. M. Gonçalves.","41","2000","02","03",NA,"Brasil",NA,NA,"Árvore, 11m de altura, 18m de diâmetro, DAP 0,7m, heliófila.","RFA39432",NA,NA,"H. C. de Lima","Rio de Janeiro","Guapimirim","Fazenda Sendas de Propriedade das Organizações Sendas.","-42.031944","-22.338056",NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,"2000",NA,"42º1'55''W","22º20'17''S",NA,NA,NA,NA,NA,NA
"145","2020-11-13 09:19:47-03","UFRJ","RFA","24581","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","F. M. de B. Pereira","22/15","2000","05","29",NA,"Brasil",NA,NA,"Árvore, 8m de altura, 19cm de DAP, folha verde, flor branca, rara no local.","RFA39434",NA,NA,"Alexandre Quinet & Fernando C. P. Tagatiba","Rio de Janeiro","Magé","Sendas agropecuária S. A., Fazenda Sendas.","-43.066944","-22.67",NA,"(Sw.) Willd.",NA,NA,"61","61",NA,NA,NA,NA,"43º4'1''W","22º40'12''S",NA,NA,NA,NA,NA,NA
"146","2020-06-29 11:30:33-03","UFRJ","RFA","30497","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","M. Alves; G. Souza, T. Konno, P. Fiachi & M. Unwin","2372","2001","03","13",NA,"Brasil",NA,NA,"Árvore de ca. 6m de altura, frutos verde-amarelados","RFA20232",NA,NA,"M.F. Castilhori","Rio de Janeiro","Carapebus","Parque Nacional da Restinga de Jurubatiba, estrada para a praia de Carapebus","-41.585","-22.214444",NA,"(Sw.) Willd.",NA,NA,"20","20",NA,NA,"2019","04","41º35'6''W","22º12'52''S","02",NA,NA,NA,NA,NA
"147","2020-06-29 11:30:33-03","UFRJ","RFA","23429","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","J. Elias de Paula","1423","1981","01","28",NA,"Brasil",NA,NA,"Árvore de 8 m x 30 cm; flor alva","RFA43488",NA,NA,"M.F. Castilhori","Alagoas","Satuba",NA,"-35.8244018554688","-9.56332969665527",NA,"(Sw.) Willd.",NA,NA,NA,NA,"8347","auto","2019","04",NA,NA,"01",NA,NA,NA,NA,NA
"148","2020-06-29 11:30:33-03","UFRJ","RFA","20076","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","R.S. Pinheiro","2002","1972","10","09",NA,"Brasil",NA,NA,"Árvore de 15 m x 60 m, flor branca, cálice verde, perfumada","RFA16874",NA,NA,"M.F. Castilhori","Bahia","Valença","Rodovia saindo para BR 101","-39.0731010437012","-13.3703002929688",NA,"(Sw.) Willd.",NA,NA,NA,NA,"43634","auto","2019","04",NA,NA,"01",NA,NA,NA,NA,NA
"149","2020-06-29 11:30:33-03","UFRJ","RFA","23419","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","E.P. Herenger; T.S. Filgueiras; R.C. Mendonça; B.A.S. Pereira; A.E. Heringer Salles; F. Chagas e Silva","5468","1980","09","22",NA,"Brasil",NA,NA,"Árvore, folhas glabras, inflorescências alvas e perfumadas atraindo insetos, mata, Ingá, produz frutos comestíveis.","RFA19088",NA,NA,"M.F. Castilhori","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,"(Sw.) Willd.",NA,NA,NA,NA,"70570","auto","2019","04",NA,NA,"01",NA,NA,NA,NA,NA
"150","2020-06-29 11:30:33-03","UFRJ","RFA","23366","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"RFA19028",NA,NA,"M.F. Castilhori","Rio de Janeiro","Macaé","Quartel M. Hermes","-41.7868995666504","-22.3708000183105",NA,"(Sw.) Willd.",NA,NA,NA,NA,"47209","auto","2019","04",NA,NA,"01",NA,NA,NA,NA,NA
"151","2020-11-13 09:19:47-03","UFRJ","RFA","22645","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","E.M. Occhioni","648","1988","12","06",NA,"Brasil",NA,NA,"Árvore com ca, 10 m de altura. Flores em botão (bem imaturas)","RFA18623",NA,NA,"M.F. Castilhori","Rio de Janeiro","Maricá","Barra de Maricá, caminho para aeronáutica","-42.8185997009277","-22.9193992614746",NA,"(Sw.) Willd.",NA,NA,NA,NA,"20726","auto","2019","04",NA,NA,"01",NA,NA,NA,NA,NA
"152","2020-06-29 11:30:33-03","UFRJ","RFA","17708","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","E.P. Heringer","14770","1975","07","03",NA,"Brasil",NA,NA,"Árvore de mata ciliar, nas piscinas minerais. Flores na cor creme, frutos comestíveis. Ccultivada nos campi da UnB Habito: árvore","RFA14890",NA,NA,"M.F. Castilhori","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,"(Sw.) Willd.",NA,NA,NA,NA,"36612","auto","2019","04",NA,NA,"01",NA,NA,NA,NA,NA
"153","2020-11-13 09:19:47-03","UFRJ","RFA","14868","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","A.P. Duarte",NA,"1970","10","03",NA,"Brasil",NA,NA,NA,"RFA13066",NA,NA,"M.F. Castilhori","Minas Gerais","Coração de Jesus","Fazenda do Baluarte","-44.3650016784668","-16.6853008270264",NA,"(Sw.) Willd.",NA,NA,NA,NA,"49842","auto","2019","04",NA,NA,"02",NA,NA,NA,NA,NA
"154","2020-11-13 09:19:47-03","UFRJ","RFA","22442","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","E.M. Occhioni","649","1988","12","12",NA,"Brasil",NA,NA,"Arvoreta com ca. 4 - 5 m de altura. Flores com estames brancos","RFA18484",NA,NA,"M.F. Castilhori","Rio de Janeiro","Maricá","Barra de Maricá. Perto da Lagoa","-42.8185997009277","-22.9193992614746",NA,"(Sw.) Willd.",NA,NA,NA,NA,"20726","auto","2019","04",NA,NA,"01",NA,NA,NA,NA,NA
"155","2020-06-29 11:30:33-03","UFRJ","RFA","5525","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Pereira, E.","4458","1958","11","05",NA,"Brasil",NA,NA,"Árvore pequena, flores alvacentas","RFA25755",NA,NA,"M.F. Castilhori","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,"(Sw.) Willd.",NA,NA,NA,NA,"57442","auto","2019","04",NA,NA,"02",NA,NA,NA,NA,NA
"156","2020-11-24 17:10:40-03","UTFPR","DVPR","6162","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Rocha Filho, JA; Piva, J; Machado, C","708","2018","04","02",NA,"Brasil",NA,NA,"Árvore 7 m de altura. Folhas verde-discolores, cartáceas, glabras. Inflorescências com botões florais verdes. Legume achatado, imaturo, verde. Ponto 985.; Fragmento de Floresta Estacional Semidecidual em estágio médio de sucessão secu","DVPR006162","Magnoliophyta",NA,"Silva, DR","Paraná","Capenema","Estrada a esquerda do Córrego Anta Gorda, sentido Rio Iguaçu-Marechal Lott.","-53.3902","-26.3143",NA,"(Sw.) Willd",NA,NA,"286","286",NA,NA,"2018","11","-53.3902","-26.3143","17",NA,NA,NA,NA,NA
"157","2020-11-24 17:10:40-03","UTFPR","DVPR","6162","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Rocha Filho, JA; Piva, J; Machado, C","708","2018","04","02",NA,"Brasil",NA,NA,"Árvore 7 m de altura. Folhas verde-discolores, cartáceas, glabras. Inflorescências com botões florais verdes. Legume achatado, imaturo, verde. Ponto 985.; Fragmento de Floresta Estacional Semidecidual em estágio médio de sucessão secu","DVPR006162","Magnoliophyta",NA,"Silva, DR","Paraná","Capenema","Estrada a esquerda do Córrego Anta Gorda, sentido Rio Iguaçu-Marechal Lott.",NA,NA,NA,"(Sw.) Willd",NA,NA,"286","286",NA,NA,"2018","11",NA,NA,"17",NA,NA,NA,NA,NA
"158","2020-11-24 17:10:40-03","UTFPR","DVPR","5940","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Silva, DR; Piva, J; Machado, C","244","2018","04","03",NA,"Brasil",NA,NA,"Árvore 7 m de altura. Folhas verde-discolores, cartáceas, glabras. Inflorêscências com botões florais verdes. Legumes achatados, imaturos, variando de verdes a verde-claro.; Árvore remanescente em área de agricultura.","DVPR005940","Magnoliophyta",NA,"Silva, DR","Paraná","Realeza","Fazenda Penso, BR-163 ca. 2,5 KM da ponte sobre o Rio Capanema.","-53.3557","-25.3524",NA,"(Sw.) Willd",NA,NA,"285","285",NA,NA,"2018","11","-53.3557","-25.3524","17",NA,NA,NA,NA,NA
"159","2020-11-24 17:10:40-03","UTFPR","DVPR","1390","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Silva, DPda","8","2014","08","23",NA,"Brasil",NA,NA,"Nativa.","DVPR001390","Magnoliophyta",NA,"Estevan, DA","Paraná","São Jorge d' Oeste",NA,NA,NA,NA,"(Sw.) Willd",NA,NA,NA,NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-24 17:10:40-03","UTFPR","DVPR","1395","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Andrade, IDde","5","2014","06","30",NA,"Brasil",NA,NA,"Árvore com aproximadamente 3m de altura, flor amarela em espigas. Nativa.","DVPR001395","Magnoliophyta",NA,"Estevan, DA","Paraná","Barracão",NA,"-53.63330078125","-26.2541999816895",NA,"(Sw.) Willd",NA,NA,NA,NA,"19735","auto","2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-24 17:10:40-03","UTFPR","DVPR","4896","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Ghizzi, SZ; Oliveira, SZ","s.n.","2016","05","05",NA,"Brasil",NA,NA,"Árvore 1om, frutos amarronzados.","DVPR004896","Magnoliophyta",NA,"Tolfo, E","Paraná","Cruzeiro do Iguaçu","Linha Pedra do Ouro","-53.127799987793","-25.6156005859375",NA,"(Sw.) Willd",NA,NA,NA,NA,"12520","auto","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-11-24 17:10:40-03","UTFPR","DVPR","3799","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Caxambu, MG; et al.","5539","2014","10","02",NA,"Brasil",NA,NA,"arvoreta ca. 5 m, heliófita. Flores alvas, botões florais verdes.; Relevo: Plano- Vegetação: Floresta Estacional Semidecidual aluvial","DVPR003799","Magnoliophyta",NA,"Cordeiro, J","Paraná","São Jorge do Patrocínio","PARNA- Parque Nacional de Ilha Grande Prainha","-53.56425","-23.39011",NA,"(Sw.) Willd",NA,NA,"222","222",NA,NA,"2015",NA,"-53.56425","-23.39011",NA,NA,NA,NA,NA,NA
"163","2020-12-15 11:14:39-03","FUNED","FUNED-POL","3431","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Claudia Simeao",NA,"2004","09","29",NA,"Brasil",NA,NA,NA,"POL003431",NA,NA,NA,"MG",NA,"Brasilandia de Minas","-46.009444","-17.009722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46W 00' 34","17S 00' 35",NA,NA,NA,NA,NA,NA
"164","2020-12-15 11:14:39-03","FUNED","FUNED-POL","3430","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","Sandra Matoso",NA,"1997","01","28",NA,"Brasil",NA,NA,NA,"POL003430",NA,NA,NA,"MG",NA,"Campus UFV",NA,NA,"POL003430_p01 POL003430_p02 POL003430_p03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-09-10 21:42:59-03","UNEMAT","TANG","3163","S","Plantae","Fabaceae","Inga","laurina","Inga laurina","Zanin, HRW; Simão, JL; Silva, M; Silva, SCV","s.n.","2014","10","02",NA,"Brasil",NA,NA,NA,"TANG000003163",NA,NA,"Bonadeu, F","Mato Grosso","Itaúba","Balsa (prospecção)., Resgate da flora UHE Colider.","-55.305556","-11.094444",NA,"(Sw.)Willd.",NA,NA,"274","274",NA,NA,"2017","10","-55.305556","-11.094444","16",NA,NA,NA,NA,NA
"166","2019-09-10 21:42:59-03","UNEMAT","TANG","6876","S","Plantae","Fabaceae","Inga","laurina","Inga laurina","Ramos, LP","5","2018","11","19",NA,"Brasil",NA,NA,NA,"TANG000006876",NA,NA,NA,"Mato Grosso","Alta Floresta","Avenida Perimetral Rogério Silva, 4930, norte 2.","-56.8332","-9.861325",NA,"(Sw.)Willd.",NA,NA,"276","276",NA,NA,NA,NA,"-56.8332","-9.861325",NA,NA,NA,NA,NA,NA
