"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"44","2020-02-08 10:18:12-03","NBC","NL-BOTANY","U.1508111","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Irwin HS; Reis dos Santos R; Souza R; Fonsêca F da",NA,"Southern America","Brazil","Plants of the Planalto do Brasil. Estado de Goías. Chapada dos Veadeiros. Brejo, cerrado and gallery woods, ca. 8km south of Cavalcante.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1508111 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1508111","NL-U1508111",NA,"1969","03","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"45","2020-11-04 12:18:44-03","ESALQ","ESA","82447","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) Hubb.",NA,"Queiroz, L.P. et al.","5312.0",NA,"Brasil",NA,NA,NA,"ESA082447","ESA082447",NA,"1999","04","11","Bahia",NA,NA,"Umburanas","-41.3264007568359","-10.7327995300293","54853","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 12:18:44-03","ESALQ","ESA","23915","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"Atkins, S. et al.",NA,NA,"Brasil",NA,NA,NA,"ESA023915","ESA023915","Filgueiras, T.S.","1994","03","03","Bahia",NA,NA,"Rio de Contas","-41.8114013671875","-13.5789003372192","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 12:18:44-03","ESALQ","ESA","101643","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"Amaral, M.C.E.",NA,NA,"Brasil",NA,NA,NA,"ESA101643","ESA101643","Filgueiras, T.S.","1997","04","21","São Paulo",NA,NA,"Pedregulho","-47.4700012207031","-20.25","27552","auto",NA,NA,"2016","02","25",NA,NA,NA,NA
"48","2021-04-02 02:01:12-03","UFPI","TEPB","2138","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"DEL' ARCO, M. R.",NA,NA,"Brasil","Estação Ecológica de Uruçuí-Una",NA,"Ambiente: Cerrado <ll>dwc_commonname:</ll> Falso-alecrim-da-praia",NA,NA,"M.M.S. Mendes","1981","04","17","Piauí",NA,NA,"Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151","121004","auto",NA,NA,"1998","07","29",NA,NA,NA,NA
"49","2020-11-19 10:24:52-03","CPAP","CPAP","12061","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Pott, V. J.","2195",NA,"Brasil","4Km da BR-163, no município de São Gabriel D'Oeste",NA,"Erva cespitosa 2,0m de altura. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Frequente. AMBIENTE: Vereda. SUBSTRATO: latosolo vermelho escuro. RELEVO: plano.",NA,NA,"A. Pott","1994","02","25","MS","390","390","São Gabriel do Oeste","-54.7","-19.233333",NA,NA,"54°42' W","19°14' S","1994","02",NA,NA,NA,NA,NA
"50","2020-11-19 10:24:52-03","CPAP","CPAP","17961","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Pott, V. J.","3598",NA,"Brasil","Rio do Peixe, MS-080",NA,"Erva. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Topo de borda de cascata. SUBSTRATO: solo rochoso com matéria orgânica. RELEVO: levemente inclinado.",NA,NA,NA,"1998","08","26","MS",NA,NA,"Rio Negro","-54.966667","-19.390278",NA,NA,"54°58' W","19°23'25'' S",NA,NA,NA,NA,NA,NA,NA
"51","2020-11-19 10:24:52-03","CPAP","CPAP","19240","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Pott, A.","12665",NA,"Brasil","2km Norte do rio Miranda, rodovia MS-382, 32km Sul de Bonito",NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Abundante. AMBIENTE: Campo periodicamente úmido em área de cerrdão/Floresta semidecidual.. SUBSTRATO: . RELEVO: .",NA,NA,NA,"2005","03","09","MS",NA,NA,"Bonito","-56.238889","-21.273",NA,NA,"56°14'20W","21°16'22.8S",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-19 10:24:52-03","CPAP","CPAP","25189","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Pott, V. J.","6222",NA,"Brasil","Reserva Acurizal, Campina do fundão, Serra do Amolar.",NA,"Erva cespitosa. 50-70cm, inflorescência dourada 2m. Dominante. Campo úmido no sopé do morro. Solo: areno siltoso (20cm). Relevo: plano.",NA,NA,NA,"2003","05","07","MS","100","100","Corumbá","-57.555167","-17.861667",NA,NA,"57°33'18,6 W","17°51'42 S",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-19 10:24:52-03","CPAP","CPAP","2906","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Pott, A.","2541",NA,"Brasil","Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal - ponto 11",NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: . AMBIENTE: Murundu em campo de vazante. SUBSTRATO: solo limo-arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Rabo-de-lobo",NA,NA,"A. Pott","1987","02","24","MS","167","167","Corumbá","-55.333333","-17.833333",NA,NA,"55°20' W","17°50' S","1987","02",NA,NA,NA,NA,NA
"54","2020-11-19 10:24:52-03","CPAP","CPAP","394","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Pott, A.","1254",NA,"Brasil","Fazenda Santana; Sub-região do Paiaguás; Pantanal",NA,"Erva cespitosa. INTERESSE: Forrageira. AMBIENTE: Cordilheira e capão (Paleodiques), não alagáveis. Borda de capões. SUBSTRATO: solo arenoso com superfície orgânica. RELEVO: plano.",NA,NA,NA,"1982","05","14","MS",NA,NA,"Corumbá","-56.566667","-18.066667",NA,NA,"56°34' W","18°04' S",NA,NA,NA,NA,NA,NA,NA
"55","2016-02-02 14:38:16-02","BGBM","B","B 10 0005531","S","Plantae",NA,NA,"Gramineae","Loudetia","flammida","Loudetia flammida","C.E. Hubb",NA,"Harley","15303","Middle and South America","Brazil","Estado de Bahia.",NA,"<a href=http://herbarium.bgbm.org/object/B100005531 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005531","B100005531",NA,"1974","01","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-02-02 14:38:16-02","BGBM","B","B 10 0005534","S","Plantae",NA,NA,"Gramineae","Loudetia","flammida","Loudetia flammida","C.E. Hubb",NA,"R. Pilger","411","Middle and South America","Brazil","Matto Grosso.",NA,"<a href=http://herbarium.bgbm.org/object/B100005534 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005534","B100005534",NA,"1899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-02-02 14:38:16-02","BGBM","B","B 10 0005532","S","Plantae",NA,NA,"Gramineae","Loudetia","flammida","Loudetia flammida","C.E. Hubb",NA,"Titiana Sendulsky","41","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005532 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005532","B100005532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-02-02 14:38:16-02","BGBM","B","B 10 0005535","S","Plantae",NA,NA,"Gramineae","Loudetia","flammida","Loudetia flammida","C.E. Hubb",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. da Fonseca","24583","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100005535 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100005535","B100005535",NA,"1969","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:48:00-02","IPA","IPA","81497","S","Plantae","Plantae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Maciel, J.R.; Silva, W.C. da; Silva, W.C. da","88","Southern America","Brasil","Trilha nova - beira do caminho.",NA,NA,"IPA0081497",NA,"Maciel, J.R.; Silva, W.C. da","2003","11",NA,"Pernambuco",NA,NA,"Bonito","-35.7285995483398","-8.47027969360352","20932","auto",NA,NA,"2003","11",NA,NA,NA,NA,NA
"60","2020-12-20 21:18:59-03","UFV","VIC","3003","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Chase, A.","11213",NA,"Brasil","Entre Sucupira e Ômega, sul de Uberlândia, Colônia em solo úmido aberto, perto do Rio Uberabinha.",NA,"Ereta.","VIC003003","VIC003003","Filgueiras, T.S.","1930","03","14","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,"1999","03","10",NA,NA,NA,NA
"61","2019-11-21 14:42:40-03","UFJF","CESJ","48087","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"M.T.O.Lemos","s.n.","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Espécie frequente, +/- 1 m de altura.","CESJ048087",NA,NA,"1999","05","28","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:42:40-03","UFJF","CESJ","48088","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"M.T.O.Lemos","s.n.","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Espécie abundante, +/- 1,70 m altura.","CESJ048088",NA,NA,"1999","03","04","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:42:40-03","UFJF","CESJ","48089","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.M. Araújo","2192","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Vereda 3, lado direito, frequente. 1,7 m altura.","CESJ048089",NA,NA,"1999","01","23","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:42:40-03","UFJF","CESJ","48050","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.M. Araújo; A.A.A. Barbosa","s.n.","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Abundante.","CESJ048050",NA,NA,"1999","03","26","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:42:40-03","UFJF","CESJ","48069","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.M. Araújo","3117","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Espécie frequente, c/ botão e flor.","CESJ048069",NA,"P.L. Viana","2000","03","24","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA
"66","2019-11-21 14:42:40-03","UFJF","CESJ","48074","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A.A.A. Barbosa","s.n.","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Erva, ca. 1,10 m altura. Espigueta amarronzado.","CESJ048074",NA,"P.L. Viana","1999","04","17","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA
"67","2019-11-21 14:42:40-03","UFJF","CESJ","48085","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A.A.A. Barbosa; A.F.Amaral","1791","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Erva frequente, em borda da vereda.","CESJ048085",NA,NA,"1999","02","19","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:42:40-03","UFJF","CESJ","48086","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A.F.Amaral; M.T.Lemos","s.n.","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Erva abundante 1,5 m altura.","CESJ048086",NA,NA,"1999","03","19","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:42:40-03","UFJF","CESJ","48090","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"M.T.O.Lemos","s.n.","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Vereda 4, lado esquerdo, área antrópica.","CESJ048090",NA,NA,"1999","04","30","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:42:40-03","UFJF","CESJ","48092","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"M.T.O.Lemos","s.n.","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Vereda 4, lado direito.","CESJ048092",NA,NA,"1999","03","26","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:42:40-03","UFJF","CESJ","48093","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.M. Araújo","3055","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Espécie abundante.","CESJ048093",NA,NA,"2000","02","18","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:42:40-03","UFJF","CESJ","48094","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.M. Araújo","2461","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Erva abundante.","CESJ048094",NA,NA,"1999","03","04","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:42:40-03","UFJF","CESJ","48095","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.M. Araújo","s.n.","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Erva com 2,20 m altura.","CESJ048095",NA,NA,"1997","04","29","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:42:40-03","UFJF","CESJ","48096","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A.A.A. Barbosa; S.Menfdes","2122","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Erva com frutos maduras.","CESJ048096",NA,NA,"1999","07","03","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:42:40-03","UFJF","CESJ","48097","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A.A.A. Barbosa","3463","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Erva frequente, com flores e botão.","CESJ048097",NA,"P.L. Viana","2000","03","24","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA
"76","2019-11-21 14:42:40-03","UFJF","CESJ","48110","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A.A.A. Barbosa; P.Faria","s.n.","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Vereda 3, lado esquerdo, borda. Abundante.","CESJ048110",NA,NA,"1999","05","21","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:42:40-03","UFJF","CESJ","48112","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.M. Araújo","2510","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Erva frequente.","CESJ048112",NA,NA,"1999","04","23","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:42:40-03","UFJF","CESJ","48123","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A.A.A. Barbosa","s.n.","América do Sul","Brasil","Reserva Ecológica do Panga",NA,"Espécie abundante, erva com frutos.","CESJ048123",NA,NA,"2000","06","02","Minas Gerais",NA,NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:47:28-03","UFMS","CGMS","71064","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"V.J. Pott; L.C.P. Lima; C. Strüssmann; L. Rebellato","6222",NA,"Brasil","Reserva Acurizal, Campina do Fundão, Serra do Amolar.",NA,"Inflorescência de cor dourada. Dominante. Habitat: Campo úmido no sopé de morro; Solo areno-siltoso (20cm). Relevo plano. Habito: Erva cespitosa 50-70 cm. Inflorescência 2 m.","CGMS1103714",NA,NA,"2003","05","07","Mato Grosso do Sul","100","100","Corumbá","-57.5552778","-17.8616667",NA,NA,"-57,5552778","-17,8616667",NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:47:28-03","UFMS","CGMS","71066","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"V.J. Pott; A. Pott","6455",NA,"Brasil","Aldeia Indígena Terena, Limão Verde, próximo a ponte do Córrego João Dias, estrada para Cipolândia.",NA,"Flor ausente; Fruto creme. Frequente. Habitat: Buritizal, brejo 5-10cm de água e estrato graminoso 1,5m de altura; Solo siltoso; Relevo plano. Habito: Erva aquática 2,8 m de altura.","CGMS1103712",NA,NA,"2003","08","17","Mato Grosso do Sul","228","228","Aquidauana","-55.6972222","-20.3238889",NA,NA,"-55,6972222","-20,3238889",NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:47:28-03","UFMS","CGMS","26403","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Guglieri; F.J.M. Caporal","2320",NA,"Brasil","Pantanal sub-região da Nhecolândia.",NA,"Crescendo em meio a população de Bromelia.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limí","CGMS1055849",NA,"A. Guglieri","2009","06","12","Mato Grosso do Sul","172","172","Rio Verde de Mato Grosso","-55.1355555","-18.6597222",NA,NA,"-55,1355555","-18,6597222","2009","06","12",NA,NA,NA,NA
"82","2021-04-07 11:47:28-03","UFMS","CGMS","45899","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A.K.D. Salomão; V.J. Pott; A. Pott","161",NA,"Brasil","Reserva da Embrapa Gado de Corte.",NA,NA,"CGMS1075867",NA,"A. Pott","2007","02","12","Mato Grosso do Sul",NA,NA,"Campo Grande","-54.7147222","-20.4191667",NA,NA,"-54,7147222","-20,4191667",NA,NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:47:28-03","UFMS","CGMS","65043","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.C. Andrella; L.C. Peinado; S.M.L. de Souza; V.J. Pott","24",NA,"Brasil","Açude na Fazenda Harmonia, 7 Km da sede.",NA,"Inflorescência amarelada esverdeada. Habitat: Açude próximo a Buritizal, com domínio de Cerrado, 1,5 m de profundidade, 45 x 24 m de extenção. Solo areno-argiloso. Habito: Erva anfíbia. 1,00 m de altura.","CGMS1098004",NA,"S.M.L. de Souza, L.C. Peinado; V.J. Pott","2017","10","17","Mato Grosso do Sul","388","388","Alcinópolis","-53.7066667","-18.1169445",NA,NA,"-53,7066667","-18,1169445","2017","10","17",NA,NA,NA,NA
"84","2021-04-07 11:47:28-03","UFMS","CGMS","45981","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A.K.D. Salomão; V.J. Pott; A. Pott","212",NA,"Brasil","Reserva da Embrapa Gado de Corte.",NA,NA,"CGMS1075949",NA,"A. Pott","2007","02","15","Mato Grosso do Sul",NA,NA,"Campo Grande","-54.7147222","-20.4191667",NA,NA,"-54,7147222","-20,4191667",NA,NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:47:28-03","UFMS","CGMS","26783","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Guglieri; F.J.M. Caporal","2699",NA,"Brasil","BR-262, km 164.",NA,"Pouco comum.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CAPES - Coord.","CGMS1056246",NA,"A. Guglieri","2009","06","21","Mato Grosso do Sul","327","327","Água Clara","-53.0811111","-20.4363889",NA,NA,"-53,0811111","-20,4363889","2009","06","21",NA,NA,NA,NA
"86","2021-04-07 11:47:28-03","UFMS","CGMS","71060","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"V.J. Pott; L.C.P. Lima","5651",NA,"Brasil","Reserva Legal da Fazenda Bonito.",NA,"Rara. Habitat: Próximo a vereda de buriti; Solo afloramento rochoso de arenito; Relevo levemente inclinado. Habito: Erva 1,0-1,2 m de altura com inflorescência.","CGMS1103718",NA,"V.J. Pott","2002","06","15","Mato Grosso do Sul","280","280","São Gabriel do Oeste","-54.3047222","-18.9597222",NA,NA,"-54,3047222","-18,9597222","2006","11","18",NA,NA,NA,NA
"87","2021-04-07 11:47:28-03","UFMS","CGMS","26419","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Guglieri; F.J.M. Caporal","2336",NA,"Brasil","Estrada vicinal da BR-163 (a partir do km 840); Córrego Confusão.",NA,NA,"CGMS1055863",NA,"A. Guglieri","2009","06","13","Mato Grosso do Sul","398","398","Sonora","-54.74","-17.5655556",NA,NA,"-54,74","-17,5655556","2009","06","13",NA,NA,NA,NA
"88","2021-04-07 11:47:28-03","UFMS","CGMS","66422","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"V.J. Pott; A.C.M. dos Santos","8846",NA,"Brasil","Fazenda Santo Antônio do Pontal, córrego Saudade, próximo ao coletor de água para irrigação de arroz.",NA,NA,"CGMS1099383",NA,"V.J. Pott","2006","03","23","Mato Grosso do Sul","650","650","Costa Rica","-52.9030556","-18.3597222",NA,NA,"-52,9030556","-18,3597222","2018","03","03",NA,NA,NA,NA
"89","2021-04-07 11:47:28-03","UFMS","CGMS","17135","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"T. Colman","1",NA,"Brasil","Distrito Piraputanga. Ambiente Aquático.",NA,NA,"CGMS1046431",NA,"A. Gulgieri","2006","08","05","Mato Grosso do Sul",NA,NA,"Aquidauana","-55.5647222","-20.3391666",NA,NA,"-55,5647222","-20,3391666","2009","05","02",NA,NA,NA,NA
"90","2021-04-07 11:47:28-03","UFMS","CGMS","69392","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"V.J. Pott; A. Pott","12464",NA,"Brasil","Rancho WN (Waldir Neves). A norte do açude grande com aterro.",NA,"Inflorescência cor castanho-claro. Habitat: Campo úmido de vereda com buriti (Mauritia flexuosa). Solo hidromórfico, orgânico. Relevo fundo de vale. Habito: Erva aquática anfíbia. 1,00 m de altura, escapo 1,50 m de altura. Ocasional.","CGMS1102350",NA,"V.J. Pott","2017","09","11","Mato Grosso do Sul","593","593","Campo Grande","-54.51","-20.5627778",NA,NA,"-54,51","-20,5627778","2017","09","16",NA,NA,NA,NA
