"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","class","typeStatus","relatedCatalogItem"
"55","2015-03-13 18:50:29-03","F","FMNH-SEEDPLANTS","V0241171F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","almasana","Pavonia almasana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0241171F","V0241171F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"56","2015-03-13 18:50:29-03","F","FMNH-SEEDPLANTS","V0241172F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Pavonia","almasana","Pavonia almasana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0241172F","V0241172F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"57","2020-07-23 12:12:11-03","CEPLAC","CEPEC","46624","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana",NA,"A. Krapovickas","R. M. Harley","26540","1994","12","01",NA,"Brasil","Bahia","ÁGUA QUENTE","Pico das Almas. Vertente norte. Vale ao NW do Pico das Almas.","-41.983333","-13.5",NA,NA,NA,NA,NA,NA,NA,NA,"41W59'","13S30'",NA,NA,NA,NA,NA,"30/01/1997"
"58","2020-07-23 12:12:11-03","CEPLAC","CEPEC","17056","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana",NA,"A. Krapovickas","S. A. Mori","12368","1979","07","21",NA,"Brasil","Bahia","RIO DE CONTAS","4Km ao N cidade.","-41.766667","-13.533333",NA,NA,NA,NA,NA,NA,NA,NA,"41W46'","13S32'",NA,NA,NA,NA,NA,"30/11/1979"
"59","2020-07-23 12:12:11-03","CEPLAC","CEPEC","66756","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana",NA,"S. Mayo","S. Mayo","1067","1981","09","08",NA,"Brasil","Bahia","RIO DE CONTAS","Aprox. 1-2Km da cidade, na estrada para Cachoeira do Fraga, perto do Rio Brumado.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,"15/10/1995"
"60","2020-07-23 12:12:11-03","CEPLAC","CEPEC","33851","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana",NA,"A. Krapovickas","G. Hatschbach","46553","1983","05","17",NA,"Brasil","Bahia","RIO DE CONTAS","Arredores da cidade.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,"30/12/1983"
"61","2021-04-08 17:12:56-03","UESB","HUESB","4910","S","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Ganev, W.","3492","1994","07","10",NA,"Brasil","Bahia","Abaíra",NA,"-41.816667","-13.316667",NA,NA,NA,NA,"1150","1150",NA,NA,"-41.816667","-13.316667",NA,NA,NA,NA,NA,NA
"62","2021-04-08 17:12:56-03","UESB","HUESB","195","S","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Silva-Castro, M.M.; G.c.Moreira, CRAgustinh; G.c.Moreira, CRAgustinh","679","2003","06","12",NA,"Brasil","Bahia","Rio de Contas","Município de Rio de Contas. Margem da Cachoeira de Fraga.","-41.828333","-13.5975",NA,"Arbusto. Folhas verdes, papirácea, viscosa. Flores com cálice e calículo verde, corola rosa com estrias magentas e base da pétala magenta, filete branco e antera amarela estigma rosa.; Campu rupestre.",NA,NA,NA,NA,NA,NA,"-41.828333","-13.5975",NA,NA,NA,NA,NA,NA
"63","2021-04-08 17:12:56-03","UESB","HUESB","4896","S","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Ganev, W.","1899","1993","07","19",NA,"Brasil","Bahia","Rio de Contas","Guarda-Mor, Capão de Quinca.","-42.333333","-13.866667",NA,"Planta com muita viscosidade.; Arbusto de até 2,8m. Folhas verdes. Pedicelo e cálice verde, tépalas rosa com base mais escura, filete e estilete rosa com base alva, anteras amarelas. Frutos verdes.; Campo rupestre, solo argiloso, entre rochas.",NA,NA,"1300","1300",NA,NA,"-42.333333","-13.866667",NA,NA,NA,NA,NA,NA
"64","2021-04-08 17:12:56-03","UESB","HUESB","4862","S","Plantae","Dicotyledoneae",NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Giulietti, A.M.; G.L.Campos, ASConceiçã; G.L.Campos, ASConceiçã","1452","1998","08","15",NA,"Brasil","Bahia","Abaíra","Pico do Barbado.","-41.6636009216309","-13.2496995925903",NA,"Arbusto ca. 1,50m. Sépalas verdes, pétalas com base vinácea e restante róseo, tubo estaminal vináceo, anteras amarelas. Entre pedras.",NA,NA,"1800","2430",NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA
"65","2020-04-15 17:20:07-03","IBt","SP","253593","S","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Harley, RM","26540","1988","12","01",NA,"Brasil","Bahia","Água Quente","Pico das Almas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-10-22 10:13:26-03","IBt","SP","348696","S","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Ganev, W","381","1992","05","25",NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA
"67","2020-10-22 10:13:26-03","IBt","SP","348694","S","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Sano, PT","H52371","1992","02","28",NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA
"68","2020-10-22 10:13:26-03","IBt","SP","348690","S","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Stannard, B","H51836","1992","03","10",NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA
"69","2020-10-15 10:09:13-03","IBt","SP","342743","S","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Giulietti, AM","1452","1998","08","15",NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA
"70","2020-10-15 10:09:13-03","IBt","SP","342753","S","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Giulietti, AM","1506","1999","07","25",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA
"71","2020-05-07 17:15:51-03","IBt","SP","263000","S","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Esteves, GL","2521","1993","03","28",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA
"72","2020-05-07 17:15:51-03","IBt","SP","258212","S","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Esteves, GL","2547","1991","04","19",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA
"73","2019-11-21 10:09:26-03","IBt","SP","203974","S","Plantae",NA,NA,"Malvaceae","Pavonia","almasana","Pavonia almasana","Ulbr.",NA,"Cerati, TM; Wanderley, MGL; Kral, R","266","1985","07","13",NA,"Brasil","Bahia","Rio de Contas","Ao longo da estrada do Fraga, 2 km SE da cidade de Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"800","800",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA
