"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet"
"47","2019-11-05 16:46:15-03","UFOP","OUPR","25058","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Delfini, C.","Tonaco, A.C.; et al.","170","2011","03","24",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Lagoa Seca. Dolina 20m de profundidade. Campo rupestre quartzítico",NA,"Estéril. Erva rupícola",NA,NA,"-43.488889","-20.431944","1600","1600","Ouro Preto",NA,NA,"2011",NA,"-43.488889","-20.431944","04",NA,NA,NA,NA,NA,NA
"48","2019-09-27 18:03:53-03","UFES","VIES","33005","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.; Bacci, L.","717","2013","06","15",NA,"Brasil","Espírito Santo","Santa Marta.",NA,NA,"VIES033005","VIES033005","-41.6671981811523","-20.5414009094238","1406","1406","Ibitirama","22282","auto","2013",NA,NA,NA,"10","31",NA,NA,NA,NA,NA
"49","2020-04-27 16:08:55-03","UFES","VIES","33119","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Couto, A.V.S.","Moraes, A.M.","154","2011","09","22",NA,"Brasil","Minas Gerais","RPPN Meu Reino Encantado.",NA,NA,"VIES033119","VIES033119","-41.9071998596191","-20.6502990722656",NA,NA,"Espera Feliz","21988","auto","2013",NA,NA,NA,"03",NA,NA,NA,NA,NA,NA
"50","2020-06-29 09:29:45-03","UFRRJ","RBR","45359","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","M.E.F. Pinto, G.O.P. Guimarães","M.E.F. Pinto; G.O.P. Guimarães","12","2019","04","13",NA,"Brasil","Rio de Janeiro","Coletada na margem da estrada para a casa do Bispo.",NA,NA,"RBR00045359",NA,"-44.1356010437012","-22.7231006622314","900","900","Rio Claro","27045","auto","2019",NA,NA,NA,"04","20",NA,NA,NA,NA,NA
"51","2020-06-29 09:29:45-03","UFRRJ","RBR","36231","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","H. Lorenzi","H. Lorenzi","3224","2002","03","11",NA,"Brasil","São Paulo","Estrada da Petrobrás para São Sebastião a 26km de Salesópolis. S 23° 37#?# 57,6', W 45° 41#?# 44,2'",NA,NA,"RBR00036231",NA,"-45.8400001525879","-23.5300006866455",NA,NA,"Salesópolis","18032","auto","2002",NA,NA,NA,"03","11",NA,NA,NA,NA,NA
"52","2020-06-29 09:29:45-03","UFRRJ","RBR","35227","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","H. Lorenzi","H. Lorenzi","3081","2002","01","25",NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho",NA,NA,"RBR00035227",NA,"-47.9199981689453","-24.3799991607666",NA,NA,"Sete Barras","34059","auto","2002",NA,NA,NA,"01","25",NA,NA,NA,NA,NA
"53","2020-06-29 09:29:45-03","UFRRJ","RBR","35758","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques, R.A. Engelmann","R.A. Engelmann","1226","2010","10","28",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, 22° 26#?# 53.5' S, 43° 00#?# 29.4' W, 1263 m de altitude.",NA,NA,"RBR00035758",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"Teresópolis","38539","auto","2011",NA,NA,NA,"11","10",NA,NA,NA,NA,NA
"54","2020-06-29 09:29:45-03","UFRRJ","RBR","36198","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques, R.A. Engelmann","R.A. Engelmann","826","2010","07","19",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Trilha da Pedra do Sino, próximo a Cachoeira de Papel. 22° 27#?# 6' S, 43° 00#?# 54' W. Elev.: 1690 m.",NA,NA,"RBR00036198",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"Teresópolis","38539","auto","2011",NA,NA,NA,"11","10",NA,NA,NA,NA,NA
"55","2020-06-29 09:29:45-03","UFRRJ","RBR","45240","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","E.L. Jacques","2011","2018","06","11",NA,"Brasil","Rio de Janeiro","Parque Estadual do Cunhambebe, no barranco a beira da trilha, área semi sombreada. Coor: Lat. 22º 53#?# 55,6#?##?#S Long. 44º 10#?# 20,7#?##?# W",NA,NA,"RBR00045240",NA,NA,NA,NA,NA,"Cunhambebe",NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 09:29:45-03","UFRRJ","RBR","44425","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","M.E.F. Pinto","M.E.F. Pinto","5","2018","01","07",NA,"Brasil","Rio de Janeiro","Trilha para o Pico da Sibéria, São Pedro da Serra",NA,NA,"RBR00044425",NA,NA,NA,"1100","1100","São Pedro da Serra",NA,NA,"2018",NA,NA,NA,"03","08",NA,NA,NA,NA,NA
"57","2020-06-29 09:29:45-03","UFRRJ","RBR","35444","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","L. Krieger","8994","1970","07","27",NA,"Brasil","Minas Gerais",NA,NA,NA,"RBR00035444",NA,NA,NA,NA,NA,"Santa Rita do Jacutinga",NA,NA,"2009",NA,NA,NA,"10","28",NA,NA,NA,NA,NA
"58","2020-06-29 09:29:45-03","UFRRJ","RBR","38919","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","E.L. Jacques; A.J. Santos-Junior, Marcelo","1973","2016","04","26",NA,"Brasil","Rio de Janeiro","Estrada Paraty-Cunha; RJ-165;",NA,NA,"RBR00038919",NA,"-44.833889","-23.200278","918","918","Paraty",NA,NA,"2016",NA,"44º50'2''W","23º12'1''S","04","26",NA,NA,NA,NA,NA
"59","2020-06-29 09:29:45-03","UFRRJ","RBR","38920","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","E.L. Jacques; A.J. Santos-Junior, Marcelo","1958","2016","04","26",NA,"Brasil","Rio de Janeiro","Estrada Paraty-Cunha; RJ-165.",NA,NA,"RBR00038920",NA,"-44.825833","-23.205","742","742","Paraty",NA,NA,"2016",NA,"44º49'33''W","23º12'18''S","04","26",NA,NA,NA,NA,NA
"60","2020-06-29 09:29:45-03","UFRRJ","RBR","42491","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","E.L. Jacques; S.A. Souza, G. Barbosa, M.B. Ferreira, M. Elliot, I. Trece","1994","2017","09","08",NA,"Brasil","Rio de Janeiro","Lídice, margem da estrada",NA,NA,"RBR00042491",NA,"-44.233611","-22.889444","625","625","Rio Claro",NA,NA,"2017",NA,"44º14'1''W","22º53'22''S","09","08",NA,NA,NA,NA,NA
"61","2020-06-29 09:29:45-03","UFRRJ","RBR","35207","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","H. Lorenzi, E.R. Salviani","E.R. Salviani; H. Lorenzi","1105","2000","02","02",NA,"Brasil","Rio de Janeiro","Estrada entre Parati-Cunha.",NA,NA,"RBR00035207",NA,"-44.7131004333496","-23.2178001403809",NA,NA,"Parati","34470","auto","2000",NA,NA,NA,"02","02",NA,NA,NA,NA,NA
"62","2020-06-29 09:29:45-03","UFRRJ","RBR","35037","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","E.L. Jacques; S. Vieira, H. Lorenzi, M. Peixoto","1760","2011","11","09",NA,"Brasil","Rio de Janeiro","Macaé de Cima, S 22° 25#?# 507' W 42° 31#?# 787'",NA,NA,"RBR00035037",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"Nova Friburgo","33190","auto","2011",NA,NA,NA,"11","09",NA,NA,NA,NA,NA
"63","2020-06-29 09:29:45-03","UFRRJ","RBR","35067","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.",NA,"E.L. Jacques","1781","2011","06","26",NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho, 530 m de altitude.",NA,NA,"RBR00035067",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"São Miguel Arcanjo","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:29:45-03","UFRRJ","RBR","35068","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.",NA,"E.L. Jacques","1783","2011","06","26",NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho, 810 m de altitude.",NA,NA,"RBR00035068",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"São Miguel Arcanjo","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 09:29:45-03","UFRRJ","RBR","35751","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques, R.A. Engelmann","R.A. Engelmann","945","2010","08","09",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, 22° 27#?# 09.0' S, 43° 00#?# 53.9' W, 1700 m de altitude.",NA,NA,"RBR00035751",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"Teresópolis","38539","auto","2011",NA,NA,NA,"11","10",NA,NA,NA,NA,NA
"66","2020-06-29 09:29:45-03","UFRRJ","RBR","35869","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques, R.A. Engelmann","R.A. Engelmann; O. Thier","447","2010","01","05",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Estrada das Torres do Morin. 22° 32#?# 21' S, 43° 09#?# 0' W. Elev.: 1500 m.",NA,NA,"RBR00035869",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"Petrópolis","36524","auto","2011",NA,NA,NA,"11","10",NA,NA,NA,NA,NA
"67","2020-06-29 09:29:45-03","UFRRJ","RBR","35461","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.",NA,"E.L. Jacques","1840","2012","08","14",NA,"Brasil","São Paulo","Salesópolis-Caraguatatuba, 23° 37#?# 34,5' S, 45° 41#?# 26,5'W, 1176 m de altitude.",NA,NA,"RBR00035461",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:29:45-03","UFRRJ","RBR","35226","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","H. Lorenzi","H. Lorenzi","3142","2002","02","14",NA,"Brasil","Rio de Janeiro","Subida da Serra, em beira da mata. S 23° 11#?# 96,6', W 44° 50#?# 09,7'.",NA,NA,"RBR00035226",NA,"-44.7131004333496","-23.2178001403809",NA,NA,"Parati","34470","auto","2002",NA,NA,NA,"02","14",NA,NA,NA,NA,NA
"69","2020-12-21 16:18:03-03","MBM","MBM","49283","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A. DC.","Silva, S.J.G.","Gibbs, P.E.; et al.; et al.","3244","1976","10","26","Southern America","Brazil","São Paulo","Ca. 50km de Itapetininga",NA,NA,"MBM049283","MBM049283","-48.0499992370605","-23.5900001525879",NA,NA,"Itapetininga","40712","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:18:03-03","MBM","MBM","64128","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A. DC.","Silva, S.J.G.","Prance, G.T.; et al.; et al.","6854",NA,NA,NA,"Southern America","Brazil","São Paulo","Reserva Carlos Botelho",NA,NA,"MBM064128","MBM064128","-47.9900016784668","-23.8700008392334",NA,NA,"São Miguel Arcanjo","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:18:03-03","MBM","MBM","428988","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A. DC.","Lozano, E.D.","Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4151","2018","06","01","Southern America","Brazil","São Paulo","Reserva Biológica do Alto da Serra de Paranapiaca",NA,"Herbácea, 1,5 m, folhas com face adaxial verde escuro, brilhante, face abaxial avermelhada, interior da mata.; Floresta Ombrófila Densa Montana.","MBM428988",NA,"-46.311917","-23.77675",NA,NA,"Santo André",NA,NA,"2018",NA,"-46.311917","-23.77675",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:18:03-03","MBM","MBM","19970","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A. DC.","Pereira, E.","Richter, E.","s.n.","1961","08","20","Southern America","Brazil","Rio de Janeiro","Estrada do Redentor",NA,NA,"MBM019970","MBM019970","-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:18:03-03","MBM","MBM","251547","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A. DC.","Souza, V.C.","Souza, J.P.; et al.; et al.","3504","2000","04","25","Southern America","Brazil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,"MBM251547","MBM251547","-45.4099998474121","-23.6200008392334",NA,NA,"Caraguatatuba","30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:18:03-03","MBM","MBM","223793","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A. DC.","Moraes, P.L.R. de","Moraes, P.L.R. de; et al.; et al.","855","1993","10","31","Southern America","Brazil","São Paulo","Parque Estadual Carlos Botelho",NA,NA,"MBM223793","MBM223793","-47.9900016784668","-23.8700008392334",NA,NA,"São Miguel Arcanjo","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2015-09-05 09:30:03-03","MNHN","RECOLNAT_MNHN_P","P05586560","PreservedSpecimen",NA,NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.",NA,"Galvão, R.",NA,"1880","6","1",NA,"Brasil","Rio de Janeiro","Corcovado.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05586560' target='other'> <mi>dwc_moreinfo</mi></a>","P05586560","P05586560_01","-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,"463",NA,NA,NA,NA
"76","2015-09-05 09:30:03-03","MNHN","RECOLNAT_MNHN_P","P05586559","PreservedSpecimen",NA,NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.",NA,"Galvão, R.",NA,"1880","6","1",NA,"Brasil","Rio de Janeiro","Corcovado.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05586559' target='other'> <mi>dwc_moreinfo</mi></a>","P05586559","P05586559_01","-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,"461",NA,NA,NA,NA
"77","2020-12-11 11:33:50-03","UFMG","BHCB","17340","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.",NA,"Grandi, TSM; Braga, MSN","s.n.","1989","06","04","Southern America","Brasil","Minas Gerais","Serra do Pacau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:33:50-03","UFMG","BHCB","82704","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.",NA,"Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","5407","2003","08","23","Southern America","Brasil","Minas Gerais","Fazenda Duas Barras",NA,"Mata hidrófila, encosta. Arbusto, ca. 2.5 m, folhas carnoas, vermelhas na face abaxial, nervuras creme, ramos novos, inflorescências e ovários rosados, flores brancas. Coordenadas originais: 16°24'40,7-25'11S; 40°02'50,5-38,3W&nf;Pre","BHCB003933",NA,"-40.047361","-16.411306","774","940","Santa Maria do Salto",NA,NA,"2012",NA,"-40.047361","-16.411306","11","30",NA,NA,NA,NA,NA
"79","2021-02-11 17:18:15-03","UFPR","UPCB","69768","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Kollmann, L.","Kollmann, L.","11129","2008","07","18",NA,"Brasil","Espírito Santo","BLOQUEADO",NA,"Subarbusto 1m na meia sombra. Inflorescência vermelha. Flores brancas..",NA,NA,NA,NA,"1258","1600","Castelo",NA,NA,"2008",NA,"9999","9999","07","18",NA,NA,NA,NA,NA
"80","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","36105",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L.Kollmann/24-1-2007","L. Kollmann; A.P. Fontana, C. Fraga & M. Simonelli","10440","2008","01","24",NA,"Brasil","Espírito Santo","Patrimônio da Penha, Parque Nacional do Caparão, Facão de Pedra",NA,"Erva 1m na sombra, flores brancas.","MBML036105","MBML036105","-41.791111","-20.618611",NA,NA,"Divino de São Lourenço",NA,NA,NA,NA,"41W47'28","20S37'7",NA,NA,NA,NA,NA,NA,NA
"81","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","11135",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","S. J. Gomes da Silva/Maio-1995","Cintia C. Chamas; et al","155","1994","04","27",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Herbacea, altura 2m, folha verde, face inferior arroxeada, flor branca. Trilha palmito, meia sombra, altitude 770m.","MBML011135","MBML011135","-40.530278","-19.971389",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"82","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","11138",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","S. J. Gomes da Silva/Maio-1995","Cintia C. Chamas; et al","246","1994","09","23",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Caule verde com trechos avermelhados, folha verde com nervuras com mais claras, face inferior vermelhas, flor branca, pendúnculo vermelho. Trilha Timbuí, serrapilheira sobre solo argiloso, meia sombra, altitude 650m.","MBML011138","MBML011138_1 MBML011138_2","-40.530278","-19.971389",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"83","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","11139",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","S. J. Gomes da Silva/Maio-1995","Cintia C. Chamas; et al","202","1994","07","26",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Herbácea, folha discolor verde com base mais clara, flor branca. Trilha palmito, altitude aprox. 630m.","MBML011139","MBML011139","-40.530278","-19.971389",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"84","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","12619",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/25-05-2000","L. Kollmann; et al","2945","2000","05","18",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Planta 50cm. Caule verde, vermelho perto do nó. Pecíolo verde com base e ápice vermelho. Folha verde escuras nervuras claras. Folha verde avermelhada pôr baixo.","MBML012619","MBML012619","-40.530278","-19.971389",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"85","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","13656",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/26-10-2000","A. P. Fontana; et al","39","2000","10","07",NA,"Brasil","Espírito Santo","Cachoeira Véu de Noiva",NA,"Folhas fendilhadas, onduladas, oval-elípticas, verdes escura por cima e verso verde claro opaco. Brácteas verdes. Ápice do pecíolo arroxeado com pêlos brancos.","MBML013656","MBML013656","-40.532222","-20.0475",NA,NA,"Santa Leopoldina",NA,NA,NA,NA,"40W31'56","20S2'51",NA,NA,NA,NA,NA,NA,NA
"86","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","14693",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/23-11-2001","L. Kollmann; et al","3195","2000","10","13",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande",NA,"Planta 1,50m. Frutos vermelhos, flores brancas brancas, brácteas vermelhas. No sol.","MBML014693","MBML014693","-41.100556","-20.519167",NA,NA,"Castelo",NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"87","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","15490",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/24-10-2001","L. Kollmann; et al","4913","2001","10","24",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Planta 1,5m no sol. Caule, pedúnculo e pecíolo avermelhados, brácteas vermelhas. Tépalas brancas com base rosada.","MBML015490","MBML015490_1 MBML015490_2 MBML015490_3","-40.553056","-19.9075",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"88","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","1887",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/08-04-1988","W. A. Hoffmann","157","1984","06","19",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Arbusto de 1,2m, flores brancas com estames amarelos.","MBML001887","MBML001887","-40.530278","-19.971389",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"89","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","20645",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/04-06-2003","R.R. Vervloet; et al","2348","2003","05","06",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Rupícola de 1m, flores de cor branca, folhas discolor, parte ventral verde, dorsal vinho. Topo de morro, dossel 8m.","MBML020645","MBML020645","-40.553056","-19.9075",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"90","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","22444",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/12-06-2004","L. Kollmann; et al","6769","2004","06","12",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande",NA,"Planta 1,5 m. Flores brancas, base das tépalas vermelhas.","MBML022444","MBML022444","-41.100556","-20.519167",NA,NA,"Castelo",NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"91","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","23139",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/2004","L. Kollmann; et al","6936","2004","08","11",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Erva 1,5m. Luz forte. Folha vermelha escura lado abaxial. Pecíolo vermelho no ápice e base. Pedúnculo avermelhado. Flores brancas de base vermelhas. Frutos secos.","MBML023139","MBML023139_1 MBML023139_2","-40.530278","-19.971389",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"92","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","24944",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/21-11-2005","L. Kollmann; et al","7957","2005","07","11",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande",NA,"Erva 1,5m. Rupestre no sol. Flores brancas, frutos e brácteas vermelhas.","MBML024944","MBML024944","-41.100556","-20.519167",NA,NA,"Castelo",NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"93","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","25322",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/26-01-2006","L. Kollmann","8618","2006","01","26",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Erva 1m no sol. Folhas vermelhas, face abaxial. Estéril","MBML025322","MBML025322","-40.530278","-19.971389",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"94","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","26138",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/14-08-2006","L. Kollmann; et al","9177","2006","05","31",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande",NA,"Folhas vermelhas abaxial, pedúnculo vermelho. Flores brancas, base vermelha, brácteas vermelhas.","MBML026138","MBML026138_1 MBML026138_2","-41.100556","-20.519167",NA,NA,"Castelo",NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"95","2020-07-10 09:44:04-03","MBML","MBML-HERBARIO","26599",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","L. Kollmann/2006","L. Kollmann; et al","9115","2006","05","11",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Erva 1m. Folhas vináceas, face abaxial, flores brancas.","MBML026599","MBML026599","-40.530278","-19.971389",NA,NA,"Santa Teresa",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
