"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber"
"54","2021-03-30 12:54:17-03","EAO","IAN","43913","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Swallen, JR","6909","Southern America","Brasil","Pará",NA,NA,"IAN043913",NA,"(Flüggé) Hitchc.","1943","10",NA,"Altamira","Bank of Xingu, Rio Xingu.","-52.2064018249512","-3.20333003997803",NA,NA,"Rocha, AE","2001","07",NA,NA,"748499","auto",NA,NA,NA,NA,NA
"55","2021-03-30 12:54:17-03","EAO","IAN","33065","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Black, GA","2309","Southern America","Brasil","Pará",NA,"Reptante peludo; espigas erraticamente dispostas, castanho-vermelho-claras.","IAN033065","IAN033065 IAN033065_1 IAN033065_e","(Flüggé) Hitchc.","1948","01","05","Aveiro","Fordlândia, Praia Tabocal.","-55.3316993713379","-3.6055600643158",NA,NA,NA,NA,NA,NA,NA,"181858","auto",NA,NA,NA,NA,NA
"56","2021-03-30 12:54:17-03","EAO","IAN","73785","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Ferreira, FA","s.n.","Southern America","Brasil","Pará",NA,NA,"IAN073785",NA,"(Flüggé) Hitchc.","1951","02","22","Belém","I.A.N.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"57","2021-03-30 12:54:17-03","EAO","IAN","96534","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Andrade, J","4","Southern America","Brasil","Pará",NA,NA,"IAN096534",NA,"(Flüggé) Hitchc.","1954",NA,NA,"Belém","I.A.N. Cultivada no graminetum, canteiro A-7.","-48.5043983459473","-1.4558299779892",NA,NA,"Rocha, AE","2001","07",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"58","2021-03-30 12:54:17-03","EAO","IAN","62237","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Black, GA","10959","Southern America","Brasil","Pará",NA,"Rastejante; bom cobridor do chão em lugar meio sombreado.","IAN062237","IAN062237 IAN062237_e","(Flüggé) Hitchc.","1951","01","02","Belém","I.A.N. Cultivada; procedente do Rio Paracauarí, Ilha de Marajó.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"59","2021-03-30 12:54:17-03","EAO","IAN","96545","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Andrade, J","15","Southern America","Brasil","Pará",NA,NA,"IAN096545",NA,"(Flüggé) Hitchc.","1954",NA,NA,"Belém","I.A.N. Cultivado no graminetum, canteiro A-20.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"60","2021-03-30 12:54:17-03","EAO","IAN","62190","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Black, GA; Ledoux, PVD","10901","Southern America","Brasil","Pará",NA,"Rastejante; glabra.","IAN062190","IAN062190 IAN062190_e","(Flüggé) Hitchc.","1950","11","24","Monte Alegre","Praia; lugar arenoso entrecortado de pequenos córregos; várzea.","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,NA,NA,NA,"279177","auto",NA,NA,NA,NA,NA
"61","2021-03-30 12:54:17-03","EAO","IAN","66204","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Swallen, JR","3324","Southern America","Brasil","Pará",NA,NA,"IAN066204",NA,"(Flüggé) Hitchc.","1939","01","19","Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"62","2021-03-30 12:54:17-03","EAO","IAN","66188","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Swallen, JR","3233","Southern America","Brasil","Pará",NA,NA,"IAN066188",NA,"(Flüggé) Hitchc.","1934","01","14","Santarém","Aramanaí, Rio Tapajós. Forme dense mats in moist sandyground along stream.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"63","2021-03-30 12:54:17-03","EAO","IAN","54183","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Black, GA; Camargo, FC de","8859","Southern America","Brasil","Pará",NA,"Reptante; espículas pubescentes.","IAN054183",NA,"(Flüggé) Hitchc.","1950","01","30","Soure","Fazendinha; pasto com torrões.","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA
"64","2021-03-30 12:54:17-03","EAO","IAN","54170","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Black, GA; Camargo, FC de","8846","Southern America","Brasil","Pará",NA,"Reptante; extremamente abundante, cobrindo bem a terra.","IAN054170",NA,"(Flüggé) Hitchc.","1950","02","01","Soure","Fazendinha; pasto com torrões.","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA
"65","2021-03-30 12:54:17-03","EAO","IAN","72182","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Black, GA","13975","Southern America","Brasil","Roraima",NA,"Formando tapete.","IAN072182",NA,"(Flüggé) Hitchc.","1951","11","01","Boa Vista","Campo.","-60.6733016967773","2.81972002983093",NA,NA,"Coradin, L",NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA
"66","2021-03-30 12:54:17-03","EAO","IAN","36488","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Fróes, RL","23233","Southern America","Brasil","Roraima",NA,NA,"IAN036488","IAN036488 IAN036488_e","(Flüggé) Hitchc.","1948","04","22","Caracaraí","Open grass country.","-61.128101348877","1.81611001491547",NA,NA,NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA,NA,NA
"67","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1327575","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Reimarochloa","acuta","Reimarochloa acuta","Kuhlmann JG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1327575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1327575","NL-L1327575","Hitchc.","1923","12","23",NA,"river margnis Igarape do Guedes Rio Negro. *.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1327576","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Reimarochloa","acuta","Reimarochloa acuta","Swallen JR",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1327576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1327576","NL-L1327576","Hitchc.","1934","01","07",NA,"Boa Vista, Rio Tapajos, Pará.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 10:19:57-03","NBC","NL-BOTANY","L.1327577","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Reimarochloa","acuta","Reimarochloa acuta","Black GA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1327577 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1327577","NL-L1327577","Hitchc.","1948","01","01",NA,"Da Amazonia, Estado do Pará, Fordlandia, Praia Tabocal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 10:19:57-03","NBC","NL-BOTANY","U.1517426","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Reimarochloa","acuta","Reimarochloa acuta","Idrobo JM; Cleef AM",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1517426 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1517426","NL-U1517426","Hitchc.","1973","07","13",NA,"Departamento de Sucre: Cienaga de La Villa; Punta de Pescadero. San Benito Abad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 10:19:57-03","NBC","NL-BOTANY","U.1525993","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Reimarochloa","acuta","Reimarochloa acuta","Hoock JML",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525993","NL-U1525993","Hitchc.","1958","01","02",NA,"Route de Sinnamary - Iracoubo, Région littorale",NA,NA,NA,NA,"Judziewicz EJ",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0148070",NA,NA,NA
"72","2020-02-08 10:19:57-03","NBC","NL-BOTANY","U.1525995","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Reimarochloa","acuta","Reimarochloa acuta","Pires JM",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525995 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525995","NL-U1525995","Hitchc.","1952","01","30",NA,"Plantas da Amazonia. Estado do Pará. Rio Tapajés, aeroperto de Jacarecanga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 10:19:57-03","NBC","NL-BOTANY","U.1525996","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Reimarochloa","acuta","Reimarochloa acuta","Black GA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525996 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525996","NL-U1525996","Hitchc.","1948","01","05",NA,"Plantas da Amazonia. Estado do Pará. Fordlandia, Praia Tabocal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 10:19:57-03","NBC","NL-BOTANY","U.1525997","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Reimarochloa","acuta","Reimarochloa acuta","Gonggrijp JW",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525997 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525997","NL-U1525997","Hitchc.","1921","07","15",NA,"Venezuela, Palo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0073263",NA,NA,NA
"75","2020-02-08 10:19:57-03","NBC","NL-BOTANY","U.1525998","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Reimarochloa","acuta","Reimarochloa acuta","Steyermark JA; Bunting GS; Blanco C",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525998 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525998","NL-U1525998","Hitchc.","1968","04","12",NA,"Estado Barinas: a lo largo de los margenes del io Caparo, entre Campamento Cachicamo y Boca de Garza, este de El Cantón.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-11-19 10:24:56-03","CPAP","CPAP","4190","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Pott, A.","3703",NA,"Brasil","MS",NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Dominante. AMBIENTE: Campo inundável - entre lagoa e brejo de Ipomoea carnea ssp. fistulosa. SUBSTRATO: solo arenoso. RELEVO: plano com mesorelevo. <ll>dwc_commonname:</ll> Mimosinho",NA,NA,"(Flüggé) Hitchc.","1987","10","30","Corumbá","Fazenda Leque (Embrapa), Sub-região do Abobral, Pantanal - invernada de búfalo","-57.016667","-19.233333","90","90","A. Pott","1987","10","57°01' W","19°14' S",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-19 10:24:56-03","CPAP","CPAP","4298","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Pott, A.","3812",NA,"Brasil","MS",NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Abundante. AMBIENTE: Baía (lagoa) temporaria. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano deprimido. <ll>dwc_commonname:</ll> Mimosinho",NA,NA,"(Flüggé) Hitchc.","1987","11","03","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - invernada nº","-56.65","-18.983333","90","90","A. Pott","1987","11","56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-19 10:24:56-03","CPAP","CPAP","168","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Allem, A.","2258",NA,"Brasil","MS",NA,"Erva cespitosa prostrada, formando touceiras abertas, 10-15 cm de altura, raramente estolonífera. FREQUÊNCIA: Frequente no gramado baixo e tenso da beira de vazante.",NA,NA,"(Fluegge) Hitchcock","1978","10","30","Aquidauana","Fazenda Rio Negro; Pantanal","-55.7872009277344","-20.4710998535156",NA,NA,"J. F. M. Valls",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"79","2020-11-19 10:24:56-03","CPAP","CPAP","2270","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Cunha, C.N.da","1130A",NA,"Brasil","MT",NA,"Erva. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Campo inundação. SUBSTRATO: . RELEVO: .",NA,NA,"(Flueg.) Hitch.","1984","02","28","Poconé","Rodovia Transpantaneira Km150 - fazenda Silvio Falcão","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"80","2020-11-19 10:24:56-03","CPAP","CPAP","109","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Comastri Filho, J. A.","21",NA,"Brasil","MS",NA,"INTERESSE: Muito apreciada pelo gado. AMBIENTE: Leitos de vazante, bordas de baía. SUBSTRATO: solo arenoso.",NA,NA,"(Fluegge)Hitchcock","1979","12","06","Corumbá","Fazenda Ipanema; Sub-região da Nhecolândia; Pantanal","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"81","2020-11-19 10:24:56-03","CPAP","CPAP","11554","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Pinder, L.","53",NA,"Brasil","MS",NA,NA,NA,NA,"(Spr.) Hitch.","1991","01","01","Miranda","Fazenda Pousada Caiman, Pantanal","-56.3782997131348","-20.2406005859375",NA,NA,"A. Pott","1993",NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA
"82","2019-10-25 11:39:39-03","IECOS","HBRA","1204","S","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","U. Mehlig","295","América do Sul","Brasil","Pará","exsicata","Crescendo parcialmente na água","HBRA0003280","HBRA0003280","(Flüggé) Hitchc.","2007","02","18","Bragança","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Na margem de poça de água de chuva temporária norte do 3º cordão de dunas","-46.61830556","-0.83452778",NA,NA,"A. E. S. Rocha (MG)","2008","02","-46.61830556","-0.83452778",NA,NA,NA,NA,"01",NA,NA
"83","2020-10-20 14:17:59-03","UFOPA","HSTM","3563","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Almeida, T.E.; Giacomim, L.L.","4232",NA,"Brasil","Pará",NA,NA,"HSTM003563","HSTM003563","(Flüggé) Hitchc.","2016","02","14","Santarém","Distrito de Alter do Chão. Margens do Lago Verde. Vegetação ripária.","-54.943611","-25.05","13","13","P.L. Viana","2016","12","54º56'37''W","25º3'0''S",NA,NA,NA,NA,"05",NA,NA
"84","2019-11-21 14:43:00-03","UFJF","CESJ","46804","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","C.P.Bove; A.Gil; C.B.Moreira","587","América do Sul","Brasil","Goiás",NA,NA,"CESJ046804",NA,"(Flüggé) Hitchc.","1999","11","19","Aruanã","estrada para Araguapez","-51.0830993652344","-14.9202995300293",NA,NA,"F.M. Ferreira","2006","02",NA,NA,"93680","auto",NA,NA,"23",NA,NA
"85","2021-04-07 11:47:39-03","UFMS","CGMS","25712","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","S.A. Cunha; V.J.Pott","184",NA,"Brasil","Mato Grosso do Sul",NA,NA,"CGMS1055141",NA,"(Flüggé) Hitchc.","2006","11","10","Campo Grande","Embrapa Gado de Corte,Lagoão,cerca de 1km leste da sede.","-54.7022222","-20.4322223","550","550","V.J.Pott",NA,NA,"-54,7022222","-20,4322223",NA,NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:47:39-03","UFMS","CGMS","34966","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","F.Bao; M.Rocha; A.Pott","72",NA,"Brasil","Mato Grosso do Sul",NA,"Flor ausente. Fruto ausente. Habitat: Campo inundável. Habito: Erva.","CGMS1064362",NA,"(Flüggé) Hitchc.","2011","11","12","Corumbá","Abobral. Fazenda São Bento.","-57.0166667","-19.5027778",NA,NA,"A.Pott","2011","11","-57,0166667","-19,5027778",NA,NA,NA,NA,"12",NA,NA
"87","2021-03-01 16:20:39-03","UNICAMP","UEC","136617","S","Plantae","Liliopsida",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Prado, AL","3182",NA,"Brazil","Mato Grosso",NA,"Erva, ca. 20cm de altura, senescendo da época.","UEC096609","UEC096609","(Flüggé) Hitchc.","1993","05","09","Poconé","Estrada Poconé-Porto Cercado, Km 18","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"88","2021-03-01 16:20:39-03","UNICAMP","UEC","136385","S","Plantae","Liliopsida",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Prado, AL","3182",NA,"Brazil","Mato Grosso",NA,"Erva, ca. 20cm de altura, senescendo da época.","UEC056780",NA,"(Flüggé) Hitchc.","1993","05","09","Poconé","Estrada Poconé-Porto Cercado, Km 18","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"89","2021-03-01 16:20:39-03","UNICAMP","UEC","136529","S","Plantae","Liliopsida",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Prado, AL; Prado, DL; França, UM","3438",NA,"Brazil","Mato Grosso",NA,"Erva, flores esverdeadas. Solo argilo-arenoso.","UEC056781","UEC056781","(Flüggé) Hitchc.","1992","09","24","Poconé","Faz. Campo Jofre, Proximidades da Rod. Transpantaneira, Km 138, Poconé-P. Jofre. Campo sazonalmente alagável.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"90","2021-03-01 16:20:39-03","UNICAMP","UEC","136532","S","Plantae","Liliopsida",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Prado, AL; Prado, BA; França, SM","3483",NA,"Brazil","Mato Grosso",NA,"Erva, ca. 25cm de altura; frutos verde-claros. Solo argilo-arenoso.","UEC056782",NA,"(Flüggé) Hitchc.","1993","12","28","Poconé","Faz. Campo Jofre, Rod. Transpantaneira, Km 136, Poconé-P. Jofre. Campo sazonalmente alagável.","-56.6227989196777","-16.2567005157471",NA,NA,"Prado, AL","2004",NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"91","2021-03-01 16:20:39-03","UNICAMP","UEC","136527","S","Plantae","Liliopsida",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Prado, AL; Prado, BA; Prado, DL","3419",NA,"Brazil","Mato Grosso",NA,"Erva com flores esverdeadas.","UEC056779",NA,"(Flüggé) Hitchc.","1992","11","20","Poconé","Proximidades da Rod. Transpantaneira, Km 18, Campo cerrado de murundum sazonalmente alagável.","-56.6227989196777","-16.2567005157471",NA,NA,"Prado, AL","2005","05",NA,NA,"200792","auto",NA,NA,NA,NA,NA
"92","2020-12-14 16:14:40-03","UFC","EAC","1237","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Black, G.A.","183","Southern America","Brasil","Ceará",NA,NA,"EAC0001237","EAC0001237","(Flüggé) Hitchc.","1955","06","18","Fortaleza","Baixada - Taperaoba - Parangaba","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA
"93","2020-12-14 16:14:40-03","UFC","EAC","1238","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Black, G.A.; Bezerra, P.; et al.","169","Southern America","Brasil","Ceará",NA,NA,"EAC0001238","EAC0001238","(Flüggé) Hitchc.","1955","06","18","Fortaleza","Baixada - Taperaoba - Parangaba","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA
"94","2020-12-21 16:40:58-03","MBM","MBM","396293","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Comastri Filho, J.A.","s.n.","Southern America","Brazil","Mato Grosso do Sul",NA,"Decumbente.; Encontrado em áreas sijeitas a inundações periódicas, em solo arenoso.","MBM396293","MBM396293","(Flüggé) Hitchc.","1979","12","06","Corumbá","Fazenda Ipanema, região da Nhecolândia","-57.6533012390137","-19.0091991424561",NA,NA,"Guliere, A.",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"95","2020-10-01 14:27:02-03","JBB","HEPH","13434","S","Plantae","Monocotyledon","Poales","Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Comastri Filho, JA","20","Southern America","Brasil","Mato Grosso do Sul",NA,"Erva muito apreciada pelo gado",NA,NA,"(Flüggé) Hitchc.","1979","12","06","Corumbá","Fazenda Ipanema região da Nhecolândia, em leitos de vazante e em bordas de baias","-57.6533012390137","-19.0091991424561",NA,NA,"Valls, JFM","1979",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"96","2020-12-11 11:45:18-03","UFMG","BHCB","15976","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Filgueiras, TS","1284","Southern America","Brasil","Bahia",NA,NA,NA,NA,"(Flüggé) Hitchc.","1987","12","17","Riachão das Neves","Cariparé","-44.9099998474121","-11.7461004257202",NA,NA,NA,NA,NA,NA,NA,"123228","auto",NA,NA,NA,NA,NA
"97","2015-08-13 05:50:00-03","MO","MOBOT","2976683","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","R.M. Harley","Harley 11106","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1968","11","16",NA,"Rio das Mortes, Xavantina. Sand jutting into river.","-52.23333","-14.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2011-12-22 05:01:00-02","MO","MOBOT","1122420","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Teodoro Rojas","Rojas 2795A","South America","Paraguay","Concepción",NA,NA,NA,NA,"(Flüggé) Hitchc.","1917","1","30",NA,"Itapucumi, alto Paraguay.","-57.86666","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1446438","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","René López C.","López Camacho 1003","South America","Colombia","Guaviare",NA,NA,NA,NA,"(Flüggé) Hitchc.","1996","2","17",NA,"Mpio de San José del Guaviare, desde el puerto hasta la desembocadura del caño La Fuga, margen izquierda del río Guaviare, aguas arriba en bordes de río, con suelos de areniscas","-72.2925","2.77527","200.00000000",NA,"G. Davidse, June 2000 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","1514660","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","A. Rial","Rial 44","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1997","6","26",NA,"Caño Mucuritas. Hato El Frío. Llanos Inundables de Apure","-68.90111","7.81305",NA,NA,"Gerrit Davidse, 2000 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","1514662","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","A. Rial","Rial 45","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1997","6","26",NA,"Laguna El Boral II. Hato El Frío. Llanos Inundables de Apure","-68.88472","7.74083",NA,NA,"Gerrit Davidse, 2000 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2013-10-05 06:33:00-03","MO","MOBOT","1816671","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 13371","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","5","18",NA,"Distrito San Fernando; banks of the Río Arauca, 5 km directly (in a straight line) SW of El Faro.","-66.9","7.31666","35.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1274"
