"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"191","2012-10-16 15:05:00-03","MO","MOBOT","3246264","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Gerardo Aymard","Aymard C. 1880","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1983","3","5","Lara","Dtto. Morá, 20 km. al Norte de Guarico. Carretera Villanueva.","1100.00000000","1400.00000000",NA,NA,"-69.7833333","9.5666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"192","2010-12-12 06:25:00-02","MO","MOBOT","3246285","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Basil Stergios|Gerardo Aymard|Olivia Palacios","Stergios 3735","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1982","5","20","Bolívar","Tumeremo, alrededores del caño Aliviadero, camino Tumeremo - Fuerte Tarabay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2010-12-12 06:48:00-02","MO","MOBOT","3246304","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"C.A. Córdoba|M. L. Palacios|N. Palacios|M. L. Mosquera","Cordoba 003","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1985","5","4","Chocó","Carretera Quibdó-Guayabal, entre Sub-estación y Barrio Obrero.",NA,NA,NA,"Quibdo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","3246346","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"CHARPIN","CHARPIN 13164","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)",NA,NA,NA,"Táchira","ad vicum Valencia, pico de Vela et Buena Vista in silvanis","2350.00000000","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2013-12-30 20:31:00-02","MO","MOBOT","3246355","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"J.J. Strudwick|G.L. Sobel|Bruce W. Nelson|A. Nazare P.|C. da Silva R.|N. Alves da Silva","Strudwick 4024","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1981","8","4","Pará","Sete Varas airstrip on Rio Curua, 54:92'W O:92'S. Secondary vegetation and savanna with grasses, sedges and fire-resistant plants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2011-01-03 12:23:00-02","MO","MOBOT","3246369","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 8942","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1979","10","7","El Oro","Road from Pinas to Sta. Rosa Km 16.","620.00000000",NA,NA,NA,"-79.78333","-3.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2011-04-10 06:02:00-03","MO","MOBOT","3246386","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Luis Páez|Basil Stergios|Carmen Teresa Lozada","Páez 55","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1984","9","20","Portuguesa","El lecho del río Guanare en el sector de Los Toreños, 10km desde San Juan de Guanaguanare (mesa de Cavacas)","240.00000000",NA,NA,NA,"-69.85","9.12916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2009-10-24 07:23:00-02","MO","MOBOT","3246404","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Calaway H. Dodson|B. Løjtnant|Ulf Molau|Mary E. Fallen","Dodson 7840","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1979","7","10","Los Ríos","Collections from path following ridge line. El centinela at crest of Montañas de on road from Patricia Pilar to 24 de Mayo km 12. Patricia Pilar is at km 45 on road from Sto Doingo to Quevedo.","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2010-04-20 20:41:00-03","MO","MOBOT","3246422","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Felix Woytkowski","Woytkowski 35407","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1948","3","2","Junín","Utcuyacu. At edge of Forest.",NA,NA,NA,"Tarma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","3246498","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Wendell H. Camp","Camp E-3187","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1945","5","7","Chimborazo","Canon of the rio Chanchan near Huigra: (Moslty scrub-chaparral, with a few seepages and small swamps along the river.)","1219.20000000","1371.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2015-08-06 21:05:00-03","MO","MOBOT","3246499","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"I. Güerere","Güerere Quiroz 38","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1990","9","20",NA,"Arboretum Escuela de Biología, calle Suapure, Colinas de Bello Monte, Caracas, Venezuela. Bosque decduo Secundario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","3246538","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Augustus Fendler","Fendler 609","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2009-11-20 17:15:00-02","MO","MOBOT","3246571","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","Bunting 11980","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Tayor","1982","11","9","Zulia","Dtto. Mara: cuenca del río Guasare, alrededores del Destacamento Guasare No. 1 (La Yolanda), en la Hacienda Chiquinquirá, en la orilla izquierda del Guasare ca. 3 km. río abajo del Destacamento, al borde de un caño, en bosque húmedo original.","200.00000000","250.00000000",NA,NA,"-72.49166","10.86944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2014-12-27 14:38:00-02","MO","MOBOT","3246634","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"G. Orsini V.","Orsini V. 015","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1991","6","18",NA,"Valle de Sartenejas, Dtto. Sucre. Edo Miranda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2009-07-13 12:30:00-03","MO","MOBOT","3246646","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Felix Woytkowski","Woytkowski 6629","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1961","7","16",NA,"Open forest trail-side","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2012-03-29 14:00:00-03","MO","MOBOT","3246724","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"José L. Fernández-Alonso|estudiantes Introduc. Sist. Vegetal. de la Universidad Nacional","Fernández-Alonso 8821","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1991","4","26","Risaralda","Corregimiento de Santa Cecilia, vereda Piunda, a la derecha de la carretera sta. Cecilia-Pueblo Rico","720.00000000","850.00000000",NA,"Pueblo Rico","-76.226913","5.279586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-08-22 05:41:00-03","MO","MOBOT","3246753","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Reina Gonto|R.C. Wingfield|Ángel Fernández","Gonto 514","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M Taylor","2001","11","30","Falcón","Municipio Petit. Entre Soledad y Curimagua.","100.00000000","1300.00000000",NA,NA,"-69.68333","11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2012-12-25 13:09:00-02","MO","MOBOT","3246789","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Gerardo Aymard|R. Thourey|Carmen A. Rodríguez","Aymard C. 2725","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1984","7","9","Yaracuy","Dtto San Felipe. Parque Nacional Yurubí. Sector 2,5km al NO de San Felipe Aprox","300.00000000",NA,NA,NA,"-68.75","10.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2012-04-11 10:18:00-03","MO","MOBOT","3246791","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Luis E. Ruiz-Terán|Manuel López-Figueiras","Ruíz-Terán 83","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1970","2","21","Mérida","Dto. Sucre-Mpio. Estanques. Orillas de la quebrada de Quirorá, unos 4 km al E de la aldea Quirorá.","1000.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2010-04-19 17:51:00-03","MO","MOBOT","3246823","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Felix Woytkowski","Woytkowski 34208","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1946","3","24","Huánuco","Innhalf shade on semi-cultivated lands. 0.30-0.50m high.","1600.00000000",NA,NA,"Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2010-10-05 21:38:00-03","MO","MOBOT","3246872","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"George S. Bunting|Romer León","Bunting 12890","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1983","2","3","Zulia","Dtto: Mara: cuenca del rio Guasare: a lo large de la via en construccion entre Destacamento Guasare N:1 (La Yolanda) y El Bosque, entre el Destacamento y km 5 a su So. en zona de bosque humedo o de galeria","325.00000000","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2011-03-31 12:09:00-03","MO","MOBOT","3246887","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"S. Llatas Quiroz","Llatas Quiroz 1843","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1986",NA,NA,"Piura","La Beatita, puente Sapote.",NA,NA,NA,"Huancabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2012-12-29 15:03:00-02","MO","MOBOT","3246939","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Angelina Licata|Santos M. Niño|Julio Rivero|Balentina Milano","Licata 365","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1995","7",NA,"Trujillo","Mun. Carache. Via carache (orilla de carretera de tierra), en las cercanías al Dique, sector La Montañita.","1942.00000000",NA,NA,NA,"-70.25611","9.46472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2012-04-06 11:23:00-03","MO","MOBOT","3247004","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"S. Llatas Quiroz","Llatas Quiroz 1151","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1984","12","11","Lambayeque","acéquias, borde de caminos, zonas humedas. Reque.","25.00000000",NA,NA,"Chiclayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"215","2010-04-19 17:51:00-03","MO","MOBOT","3247216","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Felix Woytkowski","Woytkowski 34565","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1946","9","18","Huánuco","Anywhere in open spots, mostly near farms. Divisoria","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2014-01-20 09:24:00-02","MO","MOBOT","3247281","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"R. Romero Castañeda","Romero Castañeda 6348","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1957","7","4","Chocó","Serrania de la margen izquierda del río Cacarica, cerca a su desembocadura en el Atrato. Riosucio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","3247293","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"MEIER","MEIER 8052","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","2001",NA,NA,"Distrito Federal","Cordillera de la Costa: Macizo del Avila: Quebrada del Río San Julián: áreas fuertemente afectadas por los deslaves del diciembre de 1999 (catástrofe de vargas)","100.00000000","300.00000000",NA,NA,"-66.85","10.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","3247358","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"J. Hudson","Hudson 988","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1974","11","7","Lambayeque","About 1 km W. of Chiclayo.",NA,NA,NA,NA,"-79.86666","-6.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2009-08-24 05:55:00-03","MO","MOBOT","3247400","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Linda K. Albert de Escobar","Escobar 846","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1978","11","23","El Oro","Crece en el Bosque Húmedo. El Toro, 10 km deArenillas","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","3247495","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"MEIER","MEIER 8170","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","2001",NA,NA,"Distrito Federal","Cordillera de la Costa: Macizo del Avila lado norte: río Naiguatá: área severamente afectada por los deslaves del año 1999 (catástrofe de Vargas): a lo largo del rio al sur de la planta eléctrica: Lugares rocosos alternando con sitios arenosos.","100.00000000","350.00000000",NA,NA,"-66.75","10.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2010-03-21 18:20:00-03","MO","MOBOT","3247532","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Charles M. Belshaw","Belshaw 3078","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1937","7","11","Huánuco","Dense growth of shrubs and tree to high water mark; herbaceous vegetation along river banks. Tingo Maria, Valley of Rio Huallaga.",NA,NA,NA,"Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2013-10-05 06:35:00-03","MO","MOBOT","3247583","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Julian A. Steyermark|Ángel C. González","Steyermark 113576","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1977","2","11","Falcón","Distrito Colina; bosque tropófila y be galería lo largo del río Ricoa, sur de Las Dos Bocas (sitio de represa)","200.00000000",NA,NA,NA,"-69.4","11.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2015-01-14 22:21:00-02","MO","MOBOT","3247591","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Winfried Meier|P. Borjas","Meier 6972","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","R. Salas & S. Sobrado, CTES","2000",NA,NA,"Carabobo","Distrito. Valencia Antiqua Hacienda aguacatal: propriedad de la Electricidad de Valenica: al oeste de Valenica: cuenca del Rio Tocuyiro: subida desde la entrada de la propriedad hasta El Milagro: bosque secundario","500.00000000","800.00000000",NA,NA,"-68.11666","10.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-01-04 05:03:00-02","MO","MOBOT","3247608","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Winfried Meier|C. Bohn|Olaf Kunert","Meier 5225","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","R. Salas & S. Sobrado, CTES","1999",NA,NA,"Yaracuy","Distrito Nirgua y San Felipe Serranía Santa maría; alrededores de los caseríos Guayabalito y Oruje; al norest de Nirgua; en conuco","950.00000000","1150.00000000",NA,NA,"-68.5","10.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-04-24 12:05:00-03","MO","MOBOT","3247664","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"W. D. Stevens","Stevens 188","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1969","2","20","San Andrés & Providencia","Disturbed coconut groove near Big Pond",NA,NA,NA,"San Andres","-81.7166667","12.5166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"226","2009-09-03 17:30:00-03","MO","MOBOT","3247685","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Henry H. Rusby","Rusby 1857","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1886","5",NA,NA,"Mapiri","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-06-03 10:34:00-03","MO","MOBOT","3247720","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Piero G. Delprete","Delprete 6130a","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1992","8","5","Napo","Parque Nacional Cuaybeno. 1 km atras de la escuela Fisco-Misional. bosque secundario","100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"228","2015-03-03 21:27:00-03","MO","MOBOT","3247765","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"O.O. Miller|J.O. Johnston","Miller 198","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1901",NA,NA,NA,"Island of Margarita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2014-03-27 22:19:00-03","MO","MOBOT","3247861","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Ángel C. González","González 1008","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1977",NA,NA,"Falcón","Dto Zamora: Cerro Mampostal.","400.00000000",NA,NA,NA,"-69.28333","11.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2016-07-11 07:48:00-03","MO","MOBOT","3247875","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Philip A. Silverstone-Sopkin","Silverstone-Sopkin 2069","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1985","11","11","Valle del Cauca","Universidad del Valle, prado y arboles cultivados entre Edificio de Ciencias y Edificio de Administración.","976.00000000",NA,NA,"Cali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"231","2009-09-02 12:11:00-03","MO","MOBOT","3247936","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Carlos Játiva|Carl C. Epling","Játiva 2073","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","J. D. Dwyer","1967","8","1","Esmeraldas","Clearing near Playa Grande, Cayapa River.",NA,NA,NA,NA,"-79.0166667","0.9666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2008-05-27 22:02:00-03","MO","MOBOT","3247972","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Thomas B. Croat","Croat 21575","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1973","2","11","Distrito Federal","Along Rio Las Caracas above town of Las Caracas: Dry forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2014-04-10 16:07:00-03","MO","MOBOT","3248025","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Rodolphe E. Spichiger|Pierre A. Loizeau","Spichiger 1584","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","R. Salas & S. Sobrado, CTES","1985","9","25","Paraguarí","Salto Gistal. Gorge encaisseé 56º 39' W 25º 50' S","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2009-09-22 16:23:00-03","MO","MOBOT","3248090","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Lennart Andersson|Claes Gustafsson|Claes Persson|J.H.E. Rova","Andersson 2016","South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1994","3","20",NA,"Savane de Organabo, c. 5 km E of Organabo on route N-1. Burnt savanna on white sand.",NA,NA,NA,NA,"-53.41666","5.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","3248104","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"* MOENICKA","MOENICKA 88","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1988","12","10","Miranda","Zona de rastrojo, sur del valle de Sartenejas Universidad Simón Bolívar","1200.00000000","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2009-11-24 16:03:00-02","MO","MOBOT","3248194","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Edward F. Anderson","Anderson 2489","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor","1965","9","26","Cañar","On the main highway between Cuenca and Guayaquil in the foothills of the Andes Mountains. Tropical cloud forest. Clay soil. Rio Pircay drainage.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2013-07-28 05:59:00-03","MO","MOBOT","3248212","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Gunnar Wilhelm Harling|Bertil Ståhl","Harling 26234","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1993","2","9","Zamora-Chinchipe","Zumba-La Chonta, 1km N of Chonta, forest remnants","900.00000000","1300.00000000",NA,NA,"-79.083","-4.9166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","3248230","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"Guillermo Klug","Klug 3327","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","C. M. Taylor (MO)","1933","10",NA,"San Martín","Zepelacio, near Moyobamba","1100.00000000","1200.00000000",NA,NA,"-76.93333","-6.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2014-04-04 17:39:00-03","MO","MOBOT","3248301","PreservedSpecimen","Plantae","Rubiaceae","Borreria","remota","Borreria remota",NA,"O.O. Miller","Miller 198","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Bacigalupo & E.L. Cabral","R. Salas & S. Sobrado, CTES","1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
