"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"109","2020-10-14 10:01:53-03","FURB","FURB","38402","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Rigon-Junior, MJ","2012","06","01","Funez, L.A.","2012","05","29","Brasil","Santa Catarina","Rodeio","Rua Barão do Rio Branco.","-49.3708334","-26.9241667",NA,NA,"FURB01880",NA,NA,"571",NA,NA,NA,NA,NA,"FURB01880",NA,"84","84","-49.3708334","-26.9241667",NA,NA,NA,NA,NA
"110","2020-10-14 10:01:53-03","FURB","FURB","44694","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Funez, L.A.","2014","08",NA,"Funez, L.A.","2014","08","20","Brasil","Santa Catarina","Florianópolis","UFSC, Bairro Trindade.","-48.5205556","-27.6008333",NA,"abundante ao longo de canais de esgoto, canteiros e ambientes úmidos","FURB26064",NA,NA,"2918",NA,NA,NA,NA,NA,"FURB26064",NA,NA,NA,"-48.5205556","-27.6008333",NA,NA,NA,NA,NA
"111","2019-11-08 08:52:24-03","FURB","FURB","50007","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Funez, L.A.",NA,NA,NA,"Funez, L.A.","2016","04","22","Brasil","Santa Catarina","Rio dos Cedros","Estrada Palmeiras-Rio Bonito.","-49.3327778","-26.6144444",NA,NA,"FURB50007",NA,NA,"4770",NA,NA,NA,NA,NA,"FURB50007",NA,"648","648","-49.3327778","-26.6144444",NA,NA,NA,NA,NA
"112","2019-11-08 08:52:24-03","FURB","FURB","4796","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Hatschbach, G","2006",NA,NA,"Silva, J.M.","2006","06","17","Brasil","Mato Grosso do Sul","Bonito","Estrada Bonito-Bodoquena, Rio Olaria.","-56.4818992614746","-21.1210994720459","71352",NA,"FURB26066","auto",NA,"4951",NA,NA,NA,NA,NA,"FURB26066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-08 08:52:24-03","FURB","FURB","2650","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Fabiana, P; Roselle, F","1999","02","11","P.; Fabiana; Roselle, F.","1999","02","05","Brasil","Santa Catarina","Barra Velha","Praia de Itajuba.","-48.684700012207","-26.6322002410889","15216",NA,"FURB26067","auto",NA,NA,NA,NA,NA,NA,NA,"FURB26067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:01:53-03","FURB","FURB","427","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Sobral, M","2000","07","01","Cristofolini, L.","2000","05","04","Brasil","Santa Catarina","Blumenau","Cervejaria Continental.","-49.0661010742188","-26.9193992614746","34291","Nº antigo 197.","FURB26065","auto",NA,NA,NA,NA,NA,NA,NA,"FURB26065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-16 17:52:44-03","UCS","HUCS","30086","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler",NA,NA,NA,NA,"Silva, J.M.","2006","06","17","Brasil","Mato Grosso do Sul","Bonito","Estrada Bonito - Bodoquena - Rio Olaria","-56.4818992614746","-21.1210994720459","71352","flor vermelha - Herbário MBM; em rochas na beira de rio encachoeirado",NA,"auto",NA,"4951",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-08-16 08:39:33-03","UTFPR","HCF","2192","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth.) Hanst.","M.G. Caxambu","2011","02","22","V.C. Klos","2005","05","07","Brasil","PR","Umuarama",NA,"-53.3250007629395","-23.7663993835449","46517","Herbácea, ca. 0,6m. Folhas simples, opostas levemente discolores. Inflorescências axilares, solitárias, com flores vermelhas. Em beira de rio.",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:29:03-03","MBM","MBM","241586","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Dunaiski Jr.; A.; A.","1998","08","04","Dunaiski Jr.; A.",NA,NA,NA,"Brazil","Paraná","Curitiba","Bairro Ahú","-49.2731018066406","-25.4277992248535","25180","Flores vermelho coccíneo com bulbos subterrâneos, cultivada","MBM241586","auto",NA,"603","Southern America",NA,NA,NA,NA,"MBM241586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:29:03-03","MBM","MBM","40131","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Chautems, A.","1989",NA,NA,"Macedo, A.",NA,NA,NA,"Brazil","Minas Gerais","Ituiutaba","Ituiutaba","-49.4650001525879","-18.968900680542","50022","Plantinha de beira córrego ou então das encostas e grotas da serra. Flores vermelhas","MBM040131","auto",NA,"84","Southern America",NA,NA,NA,NA,"MBM040131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:29:03-03","MBM","MBM","124893","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Skog, L.E.","1986",NA,NA,"Solomon, J.C.",NA,NA,NA,"Bolivia","La Paz",NA,"Nor Yungas, 16,7 km NE of Chuspipata on road to Yolosa",NA,NA,NA,"Corolla bright orange; roadside. Disturbed roadside vegetation","MBM124893",NA,NA,"11990","Southern America",NA,NA,NA,NA,"MBM124893",NA,"1800","1800",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:29:03-03","MBM","MBM","238480","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Nee, M.","1998",NA,NA,"Nee, M.; et al.; et al.",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Florida. Along road Bella Vista, 7,5 km SSE from Santa Cruz-Samaipata highway turnoff vic. Cuevas. Slopes along road through bottom of valley of upper Quebrada de la Coca",NA,NA,NA,"Herbs along stream. Corolla a vivid orange on the outside. Steep slopes, between mountains of massive red sandstone. Forest remmant","MBM238480",NA,NA,"49167","Southern America",NA,NA,NA,NA,"MBM238480",NA,"1305","1305",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:29:03-03","MBM","MBM","56042","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo, A.O.","2009","12",NA,"Krapovickas, A.; Schinini, A.; Schinini, A.","1977","04","21","Bolivia","Santa Cruz",NA,"Santa Cruz de la Sierra, Jardin Botanico",NA,NA,NA,"Flores rojas","MBM056042",NA,NA,"31597","Southern America",NA,NA,NA,NA,"MBM056042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:29:03-03","MBM","MBM","213164","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Chautems, A.","1998","11",NA,"Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.",NA,NA,NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Córrego Cahoeirinha","-55.749698638916","-15.460599899292","107042","Flor vermelha. Dos paredões à beira de cachoeira","MBM213164","auto",NA,"66827","Southern America",NA,NA,NA,NA,"MBM213164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:29:03-03","MBM","MBM","16167","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Chautems, A.","1989",NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Aquidauana","Colônia Paxixi","-55.7872009277344","-20.4710998535156","212961","Margens arenitosas de corrego, local sombrio. Flor vermelha, interior amarelo","MBM016167","auto",NA,"24314","Southern America",NA,NA,NA,NA,"MBM016167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:29:03-03","MBM","MBM","16173","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Chautems, A.","1989",NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Aquidauana","Colônia Paxixi","-55.7872009277344","-20.4710998535156","212961","Paredões úmidos de arenito, margens de córrego. Flor vermelha, interior tubo amarelado","MBM016173","auto",NA,"24588","Southern America",NA,NA,NA,NA,"MBM016173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:29:03-03","MBM","MBM","318961","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Hatschbach, G.","2006",NA,NA,"Silva, J.M.; Barboza, E.; Barboza, E.","2006","06","17","Brazil","Mato Grosso do Sul","Bonito","Estrada Bonito-Bodoquena, Rio Olaria","-56.4818992614746","-21.1210994720459","71352","Flor vermelha. Em rochas na beira de rio encachoeirado","MBM318961","auto",NA,"4951","Southern America",NA,NA,NA,NA,"MBM318961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:29:03-03","MBM","MBM","167736","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Cervi, A.C.; Pott","1991","08","25","Cervi, A.C.; et al.; et al.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Bonito","Rio Mimosa, estrada entre Bodoquena e Bonito","-56.4818992614746","-21.1210994720459","71352","Erva decumbente, junto ao canal do rio em rocha com matéria orgânica úmida, flores vermelhas, solo calcário","MBM167736","auto",NA,"3385","Southern America",NA,NA,NA,NA,"MBM167736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:29:03-03","MBM","MBM","198138","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Chautems, A.","2006","03","13","Silva, M.R.P.; et al.; et al.","1996","03","07","Brazil","Minas Gerais","Gurinhatã","Rod. BR-364 Rancho Alegre-Bastos. Região do Triângula Mineiro Serra do Lajeado ca. 10 km do trevo de Gurinhalá","-49.7863998413086","-19.2133007049561","50608","Região de cerrado com mata semidecídua de encosta e mata ciliar. Formações de Furnas. Herbácea ca. 40 cm altura, flor laranja, barranco margem da estrada","MBM198138","auto",NA,"3055","Southern America",NA,NA,NA,NA,"MBM198138",NA,"620","620",NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:29:03-03","MBM","MBM","340955","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Cordeiro, J.; Barboza, E.","2008",NA,NA,"Moura, R.M. de","2007","06","16","Brazil","Paraná","Curitiba","Faculdades UNIBRASIL, Tarumã","-49.2731018066406","-25.4277992248535","25180",NA,"MBM340955","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,"MBM340955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:29:03-03","MBM","MBM","308928","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Cordeiro, J.; Barboza, E.","2005",NA,NA,"Klos, V.C.","2005","05","07","Brazil","Paraná","Umuarama","Umuarama","-53.3250007629395","-23.7663993835449","46517","Herbácea, ca. 0,6 m. Folhas simples opostas levemente discolores. Inflorescência axilares, solitárias, com flores vermelhas. Em beira de rio","MBM308928","auto",NA,"s.n.","Southern America",NA,NA,NA,NA,"MBM308928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:29:03-03","MBM","MBM","273306","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Hashimoto, G.","2000","03","11","Hashimoto, G.","2000","11","29","Brazil","São Paulo","São Paulo","Itaquera","-46.6300010681152","-23.5400009155273","53584","Planta cultivada, flores vermelhas","MBM273306","auto",NA,"21937","Southern America",NA,NA,NA,NA,"MBM273306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:29:07-03","MBM","MBM","414865","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Pott, V.J.","2013","04","01","Pott, V.J.; Scremim-Dias, E.; Pott, A.; Scremim-Dias, E.; Pott, A.","2005","08","31","Brazil","Mato Grosso do Sul","Bodoquena","Fazenda Canaã, Rio Salobrinha, divisa Parque Nacional da Serra da Bodoquena.","-56.785","-20.683611",NA,"Erva anfíbia, 20-30m de altura. Muito frequente. Flor: vermelha.&nf;Obs.: Interior do tubo da corola amarelo, com pintas vermelhas no guia néctar.; Ilha rochosa e tufa de calcária dentro de rio 5-7m de largura. Solo rocha e matéria org","MBM414865",NA,NA,"8059","Southern America",NA,NA,NA,NA,NA,NA,"150","150","-56.785","-20.683611",NA,NA,NA,NA,NA
"132","2015-10-29 09:45:25-02","MNHN","RECOLNAT_MNHN_P","P00670571","PreservedSpecimen",NA,"Gesneriaceae","Gesneria","sylvatica","Gesneria sylvatica","Kunth","Kunth",NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"[Pérou]",NA,NA,"[Nov. gen. sp. : Crescit locis calidis Provinciae Bracamorensis inter urbem Jaen et fluvium Amazonum]",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00670571' target='other'> <mi>dwc_moreinfo</mi></a>","P00670571",NA,"holotype",NA,NA,"hb",NA,NA,NA,"P00670571_01",NA,"230",NA,NA,NA,NA,NA,"3623",NA,NA
"133","2015-09-19 13:26:44-03","MNHN","RECOLNAT_MNHN_P","P00087703","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"[Pérou]",NA,NA,"[Nov. gen. sp. : Crescit locis calidis Provinciae Bracamorensis inter urbem Jaen et fluvium Amazonum]",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00087703' target='other'> <mi>dwc_moreinfo</mi></a>","P00087703",NA,NA,NA,NA,"hb",NA,NA,NA,"P00087703_01",NA,"230",NA,NA,NA,NA,NA,"3623",NA,NA
"134","2015-09-04 02:12:09-03","MNHN","RECOLNAT_MNHN_P","P00087704","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"[Pérou]",NA,NA,"[Nov. gen. sp. : Crescit locis calidis Provinciae Bracamorensis inter urbem Jaen et fluvium Amazonum]",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00087704' target='other'> <mi>dwc_moreinfo</mi></a>","P00087704",NA,NA,NA,NA,"hb",NA,NA,NA,"P00087704_01",NA,"230",NA,NA,NA,NA,NA,"3623",NA,NA
"135","2015-09-19 13:26:58-03","MNHN","RECOLNAT_MNHN_P","P00587412","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Weddell, H.A.","1845",NA,NA,"Bolivie",NA,NA,"Prov. de la Cordillera",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587412' target='other'> <mi>dwc_moreinfo</mi></a>","P00587412",NA,NA,NA,NA,"hb",NA,NA,NA,"P00587412_01",NA,NA,NA,NA,NA,NA,NA,"4031",NA,NA
"136","2015-09-20 00:27:38-03","MNHN","RECOLNAT_MNHN_P","P00587413","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Poeppig, E.F.","1868",NA,NA,"Pérou",NA,NA,"Peruvia subandina",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587413' target='other'> <mi>dwc_moreinfo</mi></a>","P00587413",NA,NA,NA,NA,"hb",NA,NA,NA,"P00587413_01",NA,NA,NA,NA,NA,NA,NA,"1631",NA,NA
"137","2015-09-19 13:27:09-03","MNHN","RECOLNAT_MNHN_P","P00587414","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Poeppig, E.F.","1868",NA,NA,"Pérou",NA,NA,"Peruvia subandina",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587414' target='other'> <mi>dwc_moreinfo</mi></a>","P00587414",NA,NA,NA,NA,"hb",NA,NA,NA,"P00587414_01",NA,NA,NA,NA,NA,NA,NA,"1631",NA,NA
"138","2015-09-04 12:11:46-03","MNHN","RECOLNAT_MNHN_P","P03511393","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Orbigny, A.D. d'",NA,NA,NA,"Bolívia",NA,NA,"[En la seja al monte oiflor morada].",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511393' target='other'> <mi>dwc_moreinfo</mi></a>","P03511393",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511393_01",NA,NA,NA,NA,NA,NA,NA,"1126",NA,NA
"139","2015-09-04 12:11:46-03","MNHN","RECOLNAT_MNHN_P","P03511394","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Martinet",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511394' target='other'> <mi>dwc_moreinfo</mi></a>","P03511394",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511394_01",NA,NA,NA,NA,NA,NA,NA,"1464",NA,NA
"140","2015-09-04 12:11:46-03","MNHN","RECOLNAT_MNHN_P","P03511395","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Fielding","1997","1","1","Peru",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511395' target='other'> <mi>dwc_moreinfo</mi></a>","P03511395",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511395_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2015-09-04 12:11:46-03","MNHN","RECOLNAT_MNHN_P","P03511396","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Martinet",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511396' target='other'> <mi>dwc_moreinfo</mi></a>","P03511396",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511396_01",NA,NA,NA,NA,NA,NA,NA,"1464",NA,NA
"142","2015-09-04 12:11:46-03","MNHN","RECOLNAT_MNHN_P","P03511397","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Lourteig, A.","1976","6","27","Peru",NA,NA,"Dep. Junin. Camino a San Ramón, Montayaco, quebrada húmeda.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511397' target='other'> <mi>dwc_moreinfo</mi></a>","P03511397",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511397_01",NA,NA,NA,NA,NA,NA,NA,"3090",NA,NA
"143","2015-09-04 12:11:46-03","MNHN","RECOLNAT_MNHN_P","P03511398","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Lourteig, S.","1976","6","27","Peru",NA,NA,"Dep. Junín. Camino a San Ramón, Montayaco, quebrada húmeda.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511398' target='other'> <mi>dwc_moreinfo</mi></a>","P03511398",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511398_01",NA,NA,NA,NA,NA,NA,NA,"3090",NA,NA
"144","2015-09-04 12:11:46-03","MNHN","RECOLNAT_MNHN_P","P03511399","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Humbert, H.","1958","5","22","Peru",NA,NA,"Valée du Rio Urubamba, entre Ollantaitambo et Machupicchu. Departamento Cuzco.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511399' target='other'> <mi>dwc_moreinfo</mi></a>","P03511399",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511399_01",NA,NA,NA,NA,NA,NA,NA,"30596",NA,NA
"145","2015-09-04 12:11:46-03","MNHN","RECOLNAT_MNHN_P","P03511400","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Regnell, A.F.","1857","3","1","Brasil","São Paulo",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511400' target='other'> <mi>dwc_moreinfo</mi></a>","P03511400",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511400_01",NA,NA,NA,NA,NA,NA,NA,"III 951 b",NA,NA
"146","2015-09-04 12:11:47-03","MNHN","RECOLNAT_MNHN_P","P03511401","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Rivero","1896","1","1","Peru",NA,NA,"Chinchas.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511401' target='other'> <mi>dwc_moreinfo</mi></a>","P03511401",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511401_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2015-09-04 12:11:47-03","MNHN","RECOLNAT_MNHN_P","P03511402","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Lourteig, A.","1982","6","28","Peru",NA,NA,"Dep. Junín, prov. Tarma, San Ramón.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511402' target='other'> <mi>dwc_moreinfo</mi></a>","P03511402",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511402_01",NA,"750",NA,NA,NA,NA,NA,"3258",NA,NA
"148","2015-09-04 12:11:47-03","MNHN","RECOLNAT_MNHN_P","P03511403","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Kooker","1836","1","1","Peru",NA,NA,"Mathews.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511403' target='other'> <mi>dwc_moreinfo</mi></a>","P03511403",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511403_01",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA
"149","2015-09-04 12:11:47-03","MNHN","RECOLNAT_MNHN_P","P03511404","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Humbert, H.","1958","6","15","Peru",NA,NA,"Cordillera de Carpish. Departamento Huanuco .",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511404' target='other'> <mi>dwc_moreinfo</mi></a>","P03511404",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511404_01",NA,NA,NA,NA,NA,NA,NA,"30967",NA,NA
"150","2015-09-04 12:11:47-03","MNHN","RECOLNAT_MNHN_P","P03511407","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Mathews",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511407' target='other'> <mi>dwc_moreinfo</mi></a>","P03511407",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511407_01",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA
"151","2015-09-04 12:11:47-03","MNHN","RECOLNAT_MNHN_P","P03511409","PreservedSpecimen",NA,"Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Middleton",NA,NA,NA,"Dombey",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511409' target='other'> <mi>dwc_moreinfo</mi></a>","P03511409",NA,NA,NA,NA,"hb",NA,NA,NA,"P03511409_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:36:42-03","UFMG","BHCB","41709","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.",NA,"2018","05",NA,"Magalhães, GM","1963","05","27","Brasil","Minas Gerais","Gurinhatã","Serra dos Patos.","-49.7863998413086","-19.2133007049561","50608","Barranco úmido. Erva 0,1-0,2 m, corola ignea na parte superior, sendo um pouco amarelada na parte ventricosa, interior amarelo (flava), alguns pigmentos róseos na parte inferior do tubo no lado ventricoso","BHCB046332","auto",NA,"s.n.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:19:09-03","UFPR","UPCB","38730","PreservedSpecimen","Plantae","Gesneriaceae","Seemania","sylvatica","Seemania sylvatica","(Kunth) Baill","Hinoshita, L. K. R.","2015",NA,NA,"Dunaiski Jr., A.","1998","05","11","Brasil","Paraná","Curitiba","Ahú","-49.2731018066406","-25.4277992248535","25180","Flores vermelho-coccineo, com bulbos subterrâneos, cultivada..",NA,"auto",NA,"603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
