"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"99","2019-11-21 14:41:29-03","UFJF","CESJ","51153","PreservedSpecimen","Plantae","Angiosperma",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","F.R.G. Salimena","N.L. Abreu; L.C.Pinheiro; P.C.C.Ribeiro","269","2008","07","13","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha para a cachoeira do Marciano.","-43.8278007507324","-22.0891990661621",NA,"Árvore ca. 5 m, em interior de mata. Frutos vermelhos, folhas verdes.","CESJ051153",NA,NA,NA,NA,"20815","auto","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 14:41:29-03","UFJF","CESJ","9910","PreservedSpecimen","Plantae","Angiosperma",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"L. Krieger; U.C. Câmara","CESJs.n.","1971","01","30","América do Sul","Brasil","Rio de Janeiro","Petrópolis","Araras","-43.1786003112793","-22.5049991607666",NA,"Na mata, árvore pequena, frutos vermelhos.","CESJ009910",NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-21 14:41:29-03","UFJF","CESJ","2002","PreservedSpecimen","Plantae","Angiosperma",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pickel","D. Bento Pickel","s.n.","1943","08","30","América do Sul","Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"No viveiro. Nome vulgar: cafe bravo","CESJ002002",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-27 13:53:01-03","UFS","ASE","8686","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Prata, AP; Lemos, IC; Marla Ibrahim; S. M. Souza; G. B. Ar","1228","2006","07","18","Southern America","Brasil","Alagoas","Pilar","Mata do Lamarão","-35.5724","-9.3551",NA,"Restinga.","ASE0018186",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-35.5724","-9.3551",NA,NA,NA,NA,NA
"103","2021-03-01 16:37:44-03","UNICAMP","UEC","116081","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"Franco, G; et al.","2930","2000","04","19",NA,"Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, estrada de Limeira.","-45.533333","-23.733333",NA,"Árvore 4m de altura; frutos vermelhos. Borda de mata.; Floresta ombrófila densa de encosta com perturbação.","UEC072252","UEC072252",NA,NA,NA,NA,NA,NA,NA,NA,"-45.533333","-23.733333",NA,NA,NA,NA,NA
"104","2021-03-01 16:37:44-03","UNICAMP","UEC","134742","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"Aguiar, AC; Souza, VC; Rodrigues, RR; Silva, RR; et al.","129","2003","04","16",NA,"Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha da Cachoeira das Pedrinhas.","-48.374444","-24.291361",NA,"Árvore. Botões florais vináceos; flores vináceas; frutos imaturos verdes.; Floresta Ombrófila Densa.","UEC049879","UEC049879",NA,"790","790",NA,NA,NA,NA,NA,"-48.374444","-24.291361",NA,NA,NA,NA,NA
"105","2021-03-01 16:37:44-03","UNICAMP","UEC","137949","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Meireles, LD; Caiafa, AN; Dutilh, JHA","1261","2003","03","12",NA,"Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.331389","-22.892778",NA,"Arvoreta 2m, frutos vináceos, sub-bosque","UEC037994","UEC037994",NA,NA,NA,NA,NA,"2013",NA,NA,"-46.331389","-22.892778",NA,NA,NA,NA,NA
"106","2021-03-01 16:37:44-03","UNICAMP","UEC","139943","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Costa, IR; Urbanetz, C; Verola, CF","601","2005","07","22",NA,"Brazil","Rio de Janeiro","Lumiar","Macaé de Cima, Área do David Miller. 2 Km da entrada do Hotel Garlippe. Coletada na beira de um riacho.",NA,NA,NA,"Árvore de 4m de alt. Muitos frutos vermelhos. Frutos maduros fixados em FAA e FNT.; Mata Ciliar.","UEC037991","UEC037991",NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:37:44-03","UNICAMP","UEC","53152","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Silva, AF","1311","1985","10","23",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista.","-45.9375","-23.075",NA,"Arvoreta de 3m, flores roseo-vinosas.; Mata de Estufa","UEC072245","UEC072245",NA,NA,NA,NA,NA,"1996",NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA
"108","2021-03-01 16:37:44-03","UNICAMP","UEC","53162","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Silva, AF; Martins, FR","1214","1985","09","10",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista.","-45.9375","-23.075",NA,"Arvoreta com 4m de altura, flores vinosas.; Mata de Estufa","UEC072240","UEC072240",NA,NA,NA,NA,NA,"1996",NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA
"109","2021-03-01 16:37:44-03","UNICAMP","UEC","53633","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Silva, AF; Martins, FR","1211","1985","09","10",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista.","-45.9375","-23.075",NA,"Arvoreta com 4m de altura. frutos vermelhos, quando bem maduros vinosos.; Mata da estufa","UEC072238","UEC072238",NA,NA,NA,NA,NA,"1996",NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA
"110","2021-03-01 16:37:44-03","UNICAMP","UEC","70260","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Tamashiro, JY; Ivanauskas, NM; Souza, J de P; Miyagi, PH; Belinello, R; Fernandes, GD","900","1995","04","14",NA,"Brazil","São Paulo","São José dos Campos","caminho para a cachoeira das couves.","-45.964722","-22.898333",NA,"Árvore 5m., frutos vermelhos.","UEC072241","UEC072241",NA,"1000","1000",NA,NA,"1996",NA,NA,"-45.964722","-22.898333",NA,NA,NA,NA,NA
"111","2021-03-01 16:37:44-03","UNICAMP","UEC","74360","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Aguiar, OT; et al.","563","1995","05","08",NA,"Brazil","São Paulo",NA,"P.E. da Cantareira, Núcleo Engordador, trilha da cachoeira.",NA,NA,NA,"Arvoreta, 6m de altura, frutos vermelhos.","UEC072254","UEC072254",NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:37:44-03","UNICAMP","UEC","83983","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Goldenberg, R; Koch, I; Árbocz, GF; Macias, L; Belinello, R","189","1996","05","23",NA,"Brazil","São Paulo","Queluz","Margens do Rio das Cruzes","-44.781667","-22.455556",NA,"Árvore de 3,5m; frutos vermelhos.; Mata ciliar","UEC072239","UEC072239",NA,NA,NA,NA,NA,"1997",NA,NA,"-44.781667","-22.455556",NA,NA,NA,NA,NA
"113","2021-03-01 16:37:44-03","UNICAMP","UEC","35785","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Abreu, CB","Sucre, D","4567","1969","02","01",NA,"Brazil","Espírito Santo","Santa Teresa","Vale do Canaã.","-40.6002998352051","-19.9356002807617",NA,"Pequena árvore com aproximadamente 5 metros de altura, crescendo em mata úmida, flores de cor salmão.","UEC072249","UEC072249",NA,"800","850","23813","auto","1972","03","17",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:37:44-03","UNICAMP","UEC","55184","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Bernacci, LC; Grombone-Guaratini, MT; Leitão Filho, HF; Meira Neto, JAA; Tamashiro, JY","21080","1987","05","04",NA,"Brazil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,"Arvoreta com 5m; frutos rosados.","UEC072246","UEC072246",NA,NA,NA,"21675","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:37:44-03","UNICAMP","UEC","55183","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Tamashiro, JY; Meira Neto, JAA; Bernacci, LC","21282","1987","09","14",NA,"Brazil","São Paulo","Atibaia","Fazenda Grota Funda.","-46.5499992370605","-23.1100006103516",NA,"Arbusto com 2 metros; botões vinosos; dentro da mata.; Mata","UEC072244","UEC072244",NA,NA,NA,"21675","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:37:44-03","UNICAMP","UEC","130074","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Arzolla, FARDP","Arzolla, FARDP","126","2000","06","07",NA,"Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira.","-46.5800018310547","-23.3099994659424",NA,"Árvore 4,5m de altura, frutos vermelhos.","UEC072250","UEC072250",NA,NA,NA,"15840","auto","2000","06","07",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:37:44-03","UNICAMP","UEC","69622","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Stehmann, JR; Sobral, M","1477","1994","08","17",NA,"Brazil","São Paulo","Peruíbe","Juréia; Trilha Grajaúna-Guilherme.","-46.9900016784668","-24.3199996948242",NA,"Arvoreta, frutos vináceos.","UEC072237","UEC072237",NA,NA,NA,"21922","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:37:44-03","UNICAMP","UEC","138812","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Arzolla, FARDP","Arzolla, FARDP; Sene, ALA","680","2005","03","03",NA,"Brazil","São Paulo","Piquete","propriedade da IMBEL; Fábrica Presidente Vargas.","-45.1699981689453","-22.6100006103516",NA,"Árvore, 8 metros de altura, com frutos vermelhos.; Floresta Ombrófila Densa Montana","UEC072242","UEC072242",NA,NA,NA,"13434","auto","2005","04","20",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:37:44-03","UNICAMP","UEC","84669","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Rossi, L; Catharino, ELM","1575","1994","07","18",NA,"Brazil","São Paulo","São José do Barreiro","Parque Nacionalda Bocaina. Sítio do Sr. Sebastião Arantes.","-44.5699996948242","-22.6399993896484",NA,"Arvoreta, 4,0 m de altura, frutos vermelho-brilhantes.; Grotão de Mata Úmida.","UEC072243","UEC072243",NA,NA,NA,"30784","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:37:44-03","UNICAMP","UEC","21200","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Shepherd, GJ; Tamashiro, JY; Silva, AF","10974","1980","01","30",NA,"Brazil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"Árvore com 3m de altura, frutos alaranjados. No interior da mata.; Mata","UEC072248","UEC072248",NA,NA,NA,"34265","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-08-20 10:22:43-03","UNICAMP","UEC","150285","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"Bertoncello, R","902","2006","11","10",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-08-20 10:22:43-03","UNICAMP","UEC","147355","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"Bertoncello, R","902","2006","11","10",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,"UEC060871","UEC060871",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,"paratypus",NA,NA
"123","2021-03-01 16:37:44-03","UNICAMP","UEC","203491","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, JR","Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Scudeller, VV; Cavalcanti, DC","432","1994","08","29",NA,"Brazil","São Paulo","Ubatuba","Trilha no rio picinguaba, mangue doce.","-45.0699996948242","-23.4300003051758",NA,"Arvoreta 6m, inflorescência em panícula avermelhada.; Mata Atlântica.","UEC072247","UEC072247",NA,NA,NA,"34265","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-19 14:09:32-03","UFRPE","PEUFR","21237","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","J. R. Pirani","D.R. Siqueira; M. M. Buarque; L. P. Carmo","157","1996","03","13",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho","Engenho Boa Vista","-35.0349998474121","-8.28666973114014",NA,"Arvoreta ca. 7m de altura; próximo à picada 04, trecho central.","PEUFR021237",NA,NA,NA,NA,"25282","auto","1996","09",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-06 09:57:38-03","UFOP","OUPR","10424","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, J.R.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Terreno úmido. Arbusto. Flores esverdeadas",NA,NA,NA,NA,NA,NA,NA,"2009","02","11",NA,NA,NA,NA,NA,NA,NA
"126","2019-12-06 19:30:08-03","UFES","VIES","28162","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"Assis, A.M.; Cribari, R.S.","4435","2018","07","24",NA,"Brasil","Espírito Santo","Santa Leopoldina","Serra do Ramalhete - fragmento de floresta preservada.","-40.465556","-20.056111",NA,NA,"VIES028162","VIES028162",NA,"200","200",NA,NA,NA,NA,NA,"40º27'56''W","20º3'22''S",NA,NA,NA,NA,NA
"127","2020-04-27 16:11:05-03","UFES","VIES","14787","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Assis, A.M.","Assis, A.M.","519","1998","06","22",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014787",NA,NA,NA,NA,"28401","auto","1998","06","22",NA,NA,NA,NA,NA,NA,NA
"128","2020-04-27 16:11:05-03","UFES","VIES","5316","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, J.R.","Pereira, O.J.; Rosa, L.V.","2286","1990","11","28",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES005316","VIES005316",NA,NA,NA,"28401","auto","1991","08",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-04-27 16:11:05-03","UFES","VIES","21981","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.; Senna, D.S.","460","2011","08",NA,NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES021981","VIES021981",NA,NA,NA,"32198","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-09-27 18:05:53-03","UFES","VIES","30000","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Zorzanelli, J.P.F.","Couto, D.R.; Dias, H.M. & Silva, C.","2020","2011","06","09",NA,"Brasil","Espírito Santo","Mimoso do Sul","Conceição de Muqui.","-41.3664016723633","-21.0641994476318",NA,NA,"VIES030000","VIES030000",NA,NA,NA,"29430","auto","2013","10","15",NA,NA,NA,NA,NA,NA,NA
"131","2019-06-27 10:26:16-03","UFES","VIES","4394","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.","Pirani, J.R.","Vinha, P.C.","938","1990","05","11",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES004394","VIES004394","glazioviana",NA,NA,"28401","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-04-27 16:11:05-03","UFES","VIES","14782","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Assis, A.M.","Assis, A.M.; Zambom, O.","449","1998","03","24",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014782","VIES014782",NA,NA,NA,"28401","auto","1998","03","24",NA,NA,NA,NA,NA,NA,NA
"133","2019-06-27 10:26:16-03","UFES","VIES","15588","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.","Fabris, L.C.","Fabris, L.C.; Monteiro, M.G.","729","1993","01","07",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES015588","VIES015588","glazioviana",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-09-27 18:05:53-03","UFES","VIES","20631","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.; Jacobem, M.A.A.S.","168","2011","10","14",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"VIES020631","VIES020631",NA,"1396","1396","32198","auto","2013","10","10",NA,NA,NA,NA,NA,NA,NA
"135","2020-04-27 16:11:05-03","UFES","VIES","33657","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Zorzanelli, J.P.F.","Moraes, A.M.","277","2012","04","30",NA,"Brasil","Minas Gerais","Espera Feliz","Reserva Particular do Patrimônio Natural Meu Reino.","-41.9071998596191","-20.6502990722656",NA,NA,"VIES033657","VIES033657",NA,"1300","1300","21988","auto","2013","01","01",NA,NA,NA,NA,NA,NA,NA
"136","2020-06-29 09:31:44-03","UFRRJ","RBR","44093","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","T.P.P. Alverga","L.H. Soares",NA,"2014","02","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Próximo casa das antenas (APA de Gericinó/Mendanha). F47/99.","-43.524167","-22.823333",NA,NA,"RBR00044093",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º31'27''W","22º49'24''S",NA,NA,NA,NA,NA
"137","2020-06-29 09:31:44-03","UFRRJ","RBR","44094","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","T.P.P. Alverga","L.H. Soares",NA,"2014","02","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Próximo casa das antenas (APA de Gericinó/Mendanha). F47/76.","-43.524167","-22.823333",NA,NA,"RBR00044094",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º31'27''W","22º49'24''S",NA,NA,NA,NA,NA
"138","2020-06-18 10:58:19-03","UFRRJ","RBR","45453","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"M.C. Souza; R.D. Ribeiro, C.H. Reif","509","2007","01","16",NA,"Brasil","Minas Gerais","Belmiro Braga","Fazenda Nossa Senhora da Glória. Mata Ciliar, margem do Rio do Peixe.","-43.423889","-21.885556",NA,NA,"RBR00045453","RBR00045453",NA,NA,NA,NA,NA,NA,NA,NA,"43º25'26''W","21º53'8''S",NA,NA,NA,NA,NA
"139","2020-06-29 09:31:44-03","UFRRJ","RBR","46012","S","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","M. Gomes","G.T.R. Alves","s/n","2014","04","10",NA,"Brasil","Rio de Janeiro","Sapucaia","Faz. Pouso Alto.","-42.75","-21.96",NA,NA,"RBR00046012",NA,NA,"590","590",NA,NA,"2018","05","10","42º45'W","21º57'36''S",NA,NA,NA,NA,NA
"140","2021-03-21 19:37:58-03","UFC","EAC","40573","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Gomes, V.","Gomes, V.S.; Ribeiro, K.; Otutumi, A.","922","2003","10","21","Southern America","Brasil","Ceará","Guaramiranga","Sitio Lagoa, Levantamento fitossociológico Ponto 93 Quadrante 4","-38.971167","-4.206028",NA,"Fl. Ombrófila Montana","EAC0040573",NA,NA,NA,NA,NA,NA,"2004","10","27","-38.971167","-4.206028",NA,NA,NA,NA,NA
"141","2021-03-21 19:37:58-03","UFC","EAC","40582","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Gomes, V.","Gomes, V.S.; Silveira, A.P.","932","2003","10","21","Southern America","Brasil","Ceará","Guaramiranga","Sitio Lagoa, Levantamento fitossociológico Ponto 92 Quadrante 1","-38.971167","-4.206028",NA,"Fl. Ombrófila Montana","EAC0040582",NA,NA,NA,NA,NA,NA,"2004","10","27","-38.971167","-4.206028",NA,NA,NA,NA,NA
"142","2021-03-21 19:37:58-03","UFC","EAC","45586","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Gomes, V.","Gomes, V.; Ribeiro, K.; Otutumi, A.","929","2003","10","21","Southern America","Brasil","Ceará","Guaramiranga","Sítio Lagoa","-38.971167","-4.206028",NA,"Floresta Ombrófila Montana","EAC0045586",NA,NA,NA,NA,NA,NA,"2003","12","21","-38.971167","-4.206028",NA,NA,NA,NA,NA
"143","2020-12-21 16:45:12-03","MBM","MBM","157070","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.","Pirani, J.R.","Hage, J.L.; et al.; et al.","893",NA,NA,NA,"Southern America","Brazil","Bahia","Canavieiras","Ca. 21km na rodovia par Una","-38.9472007751465","-15.6750001907349",NA,NA,"MBM157070","MBM157070","glazioviana",NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:45:12-03","MBM","MBM","224061","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.","Pirani, J.R.","Thomas, W.W.; et al.; et al.","9833",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Próximo ao Rio Acuípe","-39.0494003295898","-14.7889003753662",NA,NA,"MBM224061","MBM224061","glazioviana",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:45:12-03","MBM","MBM","171084","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, J.R.","Carvalho, A.M. de; et al.; et al.","3485",NA,NA,NA,"Southern America","Brazil","Bahia","Uruçuca","Distrito de Serra Grande","-39.2844009399414","-14.5930995941162",NA,NA,"MBM171084","MBM171084",NA,NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:45:12-03","MBM","MBM","236556","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.","Pirani, J.R.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","69088",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Alfredo Chaves","Estrada São Bento de Urânia - Alfredo Chaves","-40.749698638916","-20.6350002288818",NA,NA,"MBM236556","MBM236556","glazioviana",NA,NA,"32447","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:45:12-03","MBM","MBM","138990","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"Thomas, W.W.; et al.; et al.","6147",NA,NA,NA,"Southern America","Brazil","Espírito Santo","Guarapari","0.3km E de Praia Setiba","-40.5110015869141","-20.6580009460449",NA,NA,"MBM138990","MBM138990",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:45:12-03","MBM","MBM","141026","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.","Pirani, J.R.","Pirani, J.R.; et al.; et al.","2559",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caparaó","Serra de Caparaó","-41.9043998718262","-20.523099899292",NA,NA,"MBM141026","MBM141026","glazioviana",NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:45:12-03","MBM","MBM","105814","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Pirani, J.R.","Thomas, W.W.; et al.; et al.","4817",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"MBM105814","MBM105814",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
