"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"253","2019-06-27 10:26:25-03","UFES","VIES","20864","S","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Marques, P.","297","1997","08","06",NA,"Brasil",NA,NA,NA,"VIES020864",NA,NA,"L.","Espírito Santo","CPDS.","-41.1128005981445","-20.8488998413086","VIES020864",NA,"Cachoeiro de Itapemirim",NA,NA,NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA
"254","2021-02-12 18:12:25-03","UFES","VIES","19193","S","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Costa, D.F.; Figueiredo, C.C. & Santos, M.P.","s.n.","2001","03","08",NA,"Brasil",NA,NA,NA,"VIES019193",NA,NA,"L.","Espírito Santo","Campus da UFES - Goiabeiras.","-40.3377990722656","-20.3194007873535","VIES019193",NA,"Vitória","Albuquerque, J.O.",NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA
"255","2019-08-16 08:40:42-03","UTFPR","HCF","11799","S","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","E.A. Silveira","1676","2001","09","13",NA,"Brasil",NA,NA,"Flores palea-rosada, presença de formigas. Mata ciliar.",NA,NA,NA,"L.","MT","Baía dos Burros, margem do rio",NA,NA,NA,NA,NA,"A. Pott",NA,NA,NA,NA,"2001","09","25",NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-08-16 08:40:42-03","UTFPR","HCF","12894","S","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","E.L. Siqueira","805","2013","10","03",NA,"Brasil",NA,NA,"árvore ca. 8 m, heliófita. Frutos alados, rosas. Interior dos galhos cheio de formigas.",NA,NA,NA,"L.","MS","margem do Rio Vacaria","-53.986611","-21.797361",NA,NA,"Nova Alvorada do Sul","M.G. Caxambu","269","269","53°59'11,8 W","21°47'50,5 S","2013","11","08",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-08-16 08:40:42-03","UTFPR","HCF","509","S","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","M.G. Caxambu","173","2003","11","15",NA,"Brasil",NA,NA,"Planta masculina. Árvore com 12 m de altura, com tronco oco, com formigas no interior. Folhas membranáceas.",NA,NA,NA,"L.","MS","Rio Paraná",NA,NA,NA,NA,"Ilha Mutum","D.C. Souza",NA,NA,NA,NA,"2003","11","15",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-08-16 08:40:42-03","UTFPR","HCF","1439","S","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","C.B. Miranda","1","2004","10","01",NA,"Brasil",NA,NA,"Árvore com flores femininas de cor rosa, com ramos e caule ocos. Na floresta ciliar.",NA,NA,NA,"L.","MS",NA,"-53.2710990905762","-22.2952995300293",NA,NA,"Batayporâ","M.G. Caxambu",NA,NA,NA,NA,"2004","10","14","52218","auto",NA,NA,NA,NA,NA,NA
"259","2019-08-16 08:40:42-03","UTFPR","HCF","11765","S","Plantae","Polygonaceae","Triplaris","cf. americana","Triplaris cf. americana","E.C. Arruda","395","2005","05","23",NA,"Brasil",NA,NA,"botões florais de cor verde. Mata.",NA,NA,NA,"L.","MT","RPPN SESC Pantanal - São Pedro de","-55.9674987792969","-16.1944007873535",NA,NA,"Barão de Melgaço",NA,NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA
"260","2020-06-18 10:58:22-03","UFRRJ","RBR","46474","S","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","M.C. Rocha","1","2019","05","21",NA,"Brasil",NA,NA,NA,"RBR00046474",NA,NA,"L.","Rio de Janeiro","Campus da Universidade Federal Rural do Rio de Janeiro. Bosque ao lado do predio parques e jardins .","-43.7075004577637","-22.7439002990723",NA,NA,"Seropédica",NA,NA,NA,NA,NA,NA,NA,NA,"13730","auto",NA,NA,NA,NA,NA,NA
"261","2013-04-01 09:20:16-03","IPT","BCTW","17316","S","Plantae",NA,"Triplaris","americana","Triplaris americana",NA,NA,NA,NA,NA,NA,"Costa Rica",NA,NA,NA,NA,"Magnoliophyta",NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"262","2020-12-21 16:41:31-03","MBM","MBM","90263","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Encarnación, F.","26498",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM090263",NA,NA,"L.",NA,NA,NA,NA,"MBM090263",NA,NA,"Liesner, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:41:31-03","MBM","MBM","53983","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Forero, E.; et al.; et al.","1019",NA,NA,NA,"Southern America","Colombia",NA,NA,NA,"MBM053983",NA,NA,"L.",NA,NA,NA,NA,"MBM053983",NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:41:31-03","MBM","MBM","89943","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Davidse, G.; et al.; et al.","13789",NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,"MBM089943",NA,NA,"L.",NA,NA,NA,NA,"MBM089943",NA,NA,"Brandbyge, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:41:31-03","MBM","MBM","164117","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Correa, J.","129",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM164117",NA,NA,"L.",NA,NA,NA,NA,"MBM164117",NA,NA,"Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:41:31-03","MBM","MBM","173743","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Nee, M.","45386",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,"MBM173743",NA,NA,"L.",NA,NA,NA,NA,"MBM173743",NA,NA,"Nee, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:41:31-03","MBM","MBM","215005","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","67006",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM215005",NA,NA,"L.","Mato Grosso","Rio Guaporé, entre Vila Bela e Barra do Sareré",NA,NA,"MBM215005",NA,"Vila Bela da SS. Trindade","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:41:31-03","MBM","MBM","386510","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Felitto, G.; Lozano, E.D.; Roher, D.; Oliveira, E.A.; Lozano, E.D.; Roher, D.; Oliveira, E.A.","685","2013","08","12","Southern America","Brazil",NA,NA,"Árvore, 7m, frutos maduros marrons-avermelhados.; Árvore isolada em Pastejo.","MBM386510",NA,NA,"L.","Goiás","JBS-Agro Ltda","-46.408378","-14.325342","MBM386510",NA,"Posse","Felitto, G.; Oliveira, E.A.","722","722","-46.408378","-14.325342","2013","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:41:31-03","MBM","MBM","386510","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Felitto, G.; Lozano, E.D.; Roher, D.; Oliveira, E.A.; Lozano, E.D.; Roher, D.; Oliveira, E.A.","685","2013","08","12","Southern America","Brazil",NA,NA,"Árvore, 7m, frutos maduros marrons-avermelhados.; Árvore isolada em Pastejo.","MBM386510",NA,NA,"L.","Goiás","JBS-Agro Ltda","-46.408378","-14.325342","MBM386510",NA,"Posse","Felitto, G.; Oliveira, E.A.","722","722","-46.408378","-14.325342","2013","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:41:31-03","MBM","MBM","126652","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Santos, I.S. dos","4356",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM126652",NA,NA,"L.","Bahia","Área do CEPEC","-39.0494003295898","-14.7889003753662","MBM126652",NA,"Ilhéus","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:41:31-03","MBM","MBM","229782","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Silva, J.M.; Barboza, E.; Abe, L.M.; Barboza, E.; Abe, L.M.","2500",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM229782",NA,NA,"L.","Paraná","Estação Ecológica de Caiuá","-52.8596992492676","-22.656400680542","MBM229782",NA,"Diamante do Norte","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:41:31-03","MBM","MBM","76416","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Hatschbach, G.","45231",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM076416",NA,NA,"L.","Paraná","Rio Paraná","-54.2557983398438","-24.0799999237061","MBM076416",NA,"Guaíra","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:41:31-03","MBM","MBM","106080","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Buttura, E.","764",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM106080",NA,NA,"L.","Paraná","Rio Paraná","-54.2557983398438","-24.0799999237061","MBM106080",NA,"Guaíra","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:41:31-03","MBM","MBM","3717","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Hatschbach, G.","17039",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM003717",NA,NA,"L.","Paraná","Paredão das Araras, Rio Paraná","-53.613899230957","-23.3955993652344","MBM003717",NA,"Icaraíma","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:41:31-03","MBM","MBM","3716","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Hatschbach, G.","17053",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM003716",NA,NA,"L.","Paraná","Pontal do Tigre, Rio Ivaí","-53.613899230957","-23.3955993652344","MBM003716",NA,"Icaraíma","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:41:31-03","MBM","MBM","188620","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Ziller, S.R.","1131",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM188620",NA,NA,"L.","Paraná","Vila Alta","-53.7277984619141","-23.50830078125","MBM188620",NA,"Vila Alta","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:41:31-03","MBM","MBM","151760","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Baitello, J.B.","157",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM151760",NA,NA,"L.","São Paulo","Reserva Estadual","-52.1599998474121","-22.5300006866455",NA,NA,"Teodoro Sampaio","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:41:31-03","MBM","MBM","229783","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Silva, J.M.; Barboza, E.; Abe, L.M.; Barboza, E.; Abe, L.M.","2492",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM229783",NA,NA,"L.","Paraná","Rio Paranapanema","-52.8596992492676","-22.656400680542","MBM229783",NA,"Diamante do Norte","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:41:31-03","MBM","MBM","16289","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Hatschbach, G.; Guimarães, O.; Guimarães, O.","22172",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM016289",NA,NA,"L.","Paraná","Ilha do Mutum, Rio Paraná","-53.2668991088867","-22.7721996307373","MBM016289",NA,"Porto Rico","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:41:31-03","MBM","MBM","3719","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Hatschbach, G.","14497",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM003719",NA,NA,"L.","Paraná","Rio Paranapanema","-52.3422012329102","-22.7346992492676","MBM003719",NA,"Santo Antônio do Caiuá","Melo França, E. de",NA,NA,NA,NA,NA,NA,NA,"15782","auto",NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:41:31-03","MBM","MBM","410058","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Feliz, P.","7","2015","05","02","Southern America","Brazil",NA,NA,"Arvoreta com ca. de 2,00 m de altura, heliófita, terrícola; folhas cartáceas; flores com cálice verde, corola rosada. Flores com muitos percevejos e formigas","MBM410058",NA,NA,"L.","Rio de Janeiro","Jacarepaguá. Parque Estadual da Pedra Branca, Colônia, Campus da Fiocruz.","-43.2075004577637","-22.9027996063232","MBM410058",NA,"Rio de Janeiro","Feliz, P.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:41:31-03","MBM","MBM","176081","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Romaniuc Neto, S.; et al.; et al.","518",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM176081",NA,NA,"L.","Rondônia","Igarapé Paraíso","-62.4664001464844","-10.4388999938965","MBM176081",NA,"Jaru","Romaniuc Neto, S.",NA,NA,NA,NA,NA,NA,NA,"100388","auto",NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:41:31-03","MBM","MBM","186519","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Koscinski, M.","33",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM186519",NA,NA,"L.","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273","MBM186519",NA,"São Paulo","Pastore, J.A.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"284","2015-09-25 02:06:11-03","MNHN","RECOLNAT_MNHN_P","P00635651","PreservedSpecimen",NA,"Polygonaceae","Triplaris","americana","Triplaris americana","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635651' target='other'> <mi>dwc_moreinfo</mi></a>","P00635651",NA,NA,"L.",NA,"Province de Goyaz",NA,NA,"P00635651_01 P00635651_02",NA,NA,"Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 813",NA,NA,NA
"285","2015-09-04 17:03:24-03","MNHN","RECOLNAT_MNHN_P","P00635652","PreservedSpecimen",NA,"Polygonaceae","Triplaris","americana","Triplaris americana","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635652' target='other'> <mi>dwc_moreinfo</mi></a>","P00635652",NA,NA,"L.",NA,"Province de Goyaz",NA,NA,"P00635652_01 P00635652_02",NA,NA,"Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 813",NA,NA,NA
"286","2015-09-25 01:07:03-03","MNHN","RECOLNAT_MNHN_P","P00635653","PreservedSpecimen",NA,"Polygonaceae","Triplaris","americana","Triplaris americana","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635653' target='other'> <mi>dwc_moreinfo</mi></a>","P00635653",NA,NA,"L.",NA,"Province de Goyaz",NA,NA,"P00635653_01 P00635653_02",NA,NA,"Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 813",NA,NA,NA
"287","2015-09-05 12:32:58-03","MNHN","RECOLNAT_MNHN_P","P00635654","PreservedSpecimen",NA,"Polygonaceae","Triplaris","americana","Triplaris americana","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635654' target='other'> <mi>dwc_moreinfo</mi></a>","P00635654",NA,NA,"L.",NA,"Province de Goyaz",NA,NA,"P00635654_01 P00635654_02",NA,NA,"Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 744",NA,NA,NA
"288","2013-10-16 14:39:05-03","MNHN","RECOLNAT_MNHN_P","P00734709","PreservedSpecimen",NA,"Polygonaceae","Triplaris","americana","Triplaris americana","Weddell, H.A.",NA,"1845","7",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734709' target='other'> <mi>dwc_moreinfo</mi></a>","P00734709",NA,NA,"L.",NA,"Prov. Matto Grosso",NA,NA,"P00734709_01",NA,NA,"Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3378",NA,NA,NA
"289","2018-12-13 15:10:04-02","MNHN","RECOLNAT_MNHN_P","P00734710","PreservedSpecimen",NA,"Polygonaceae","Triplaris","americana","Triplaris americana","Weddell, H.A.",NA,"1845","7",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734710' target='other'> <mi>dwc_moreinfo</mi></a>","P00734710",NA,NA,"L.",NA,"Prov. Matto Grosso",NA,NA,"P00734710_01",NA,NA,"Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3378",NA,NA,NA
"290","2015-09-29 19:38:54-03","MNHN","RECOLNAT_MNHN_P","P00734711","PreservedSpecimen",NA,"Polygonaceae","Triplaris","americana","Triplaris americana","Funck|Schlim",NA,"1846","6",NA,NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734711' target='other'> <mi>dwc_moreinfo</mi></a>","P00734711",NA,NA,"L.",NA,"Prov. de S. Felipe",NA,NA,"P00734711_01",NA,NA,"Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"657",NA,NA,NA
"291","2017-07-25 16:10:01-03","MNHN","RECOLNAT_MNHN_P","P00734712","PreservedSpecimen",NA,"Polygonaceae","Triplaris","americana","Triplaris americana","Funck|Schlim",NA,"1846","5",NA,NA,"Venezuela","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734712' target='other'> <mi>dwc_moreinfo</mi></a>","P00734712",NA,NA,"L.",NA,"Prov. de Carabobo",NA,NA,"P00734712_01",NA,NA,"Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"657",NA,NA,NA
"292","2015-09-29 19:40:59-03","MNHN","RECOLNAT_MNHN_P","P00734725","PreservedSpecimen",NA,"Polygonaceae","Triplaris","americana","Triplaris americana","Moore, S.",NA,"1891",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734725' target='other'> <mi>dwc_moreinfo</mi></a>","P00734725",NA,NA,"L.",NA,"Iter Matogrossense",NA,NA,"P00734725_01",NA,NA,"Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"301",NA,NA,NA
"293","2020-12-11 11:40:26-03","UFMG","BHCB","145910","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Stehmann, JR; Augsten, M","6146","2010","11","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"L.","Minas Gerais","Arboreto CBMM","-46.905044","-19.674464",NA,NA,"Araxá",NA,"1111","1111","-46.905044","-19.674464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-11 11:40:26-03","UFMG","BHCB","46776","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","brasiliana","Triplaris brasiliana",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-11 11:40:26-03","UFMG","BHCB","21581","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","brasiliana","Triplaris brasiliana","Toledo, FRN","s.n.","1992",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cham.","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"296","2020-12-11 11:40:26-03","UFMG","BHCB","21578","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","brasiliana","Triplaris brasiliana","Toledo, FRN","s.n.","1992",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cham.","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"297","2020-12-11 11:40:26-03","UFMG","BHCB","21578","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","brasiliana","Triplaris brasiliana","Toledo, FRN","s.n.","1992",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Cham.","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"298","2020-12-11 11:40:26-03","UFMG","BHCB","21581","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","brasiliana","Triplaris brasiliana","Toledo, FRN","s.n.","1992","03","15","Southern America","Brasil",NA,NA,"Arbóreo 6,0m de altura. Flores masculinas creme.","BHCB007150","Dicotyledon",NA,"Cham.","Minas Gerais","Bairro Floresta","-43.937801361084","-19.9207992553711",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"299","2020-03-11 09:01:34-03","URCA","HCDAL","4516","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Silva, L.R.","01","2004","05","14",NA,"Brasil",NA,NA,"Árvore ca. 7 m de alt.; caule jovem verde escuro; ócrea verde-claro; folhas membranáceas; inflorescência branca.",NA,NA,NA,"L.","Pernambuco","Parque 13 de Maio","-34.8810997009277","-8.05389022827148",NA,NA,"Recife","Oliveira Filho, O.",NA,NA,NA,NA,"2004","09","15","18865","auto",NA,NA,NA,NA,NA,NA
"300","2021-02-11 17:21:24-03","UFPR","UPCB","47566","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Sanches, D.A.","365","2002","08","14",NA,"Brasil",NA,NA,"Árvore, caule com formigas..",NA,NA,NA,"L.","Mato Grosso","RPPN SESC Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,"Barão de Melgaço","Pinto, E.C.T.",NA,NA,NA,NA,"2003","01","01","145819","auto",NA,NA,NA,NA,NA,NA
"301","2021-02-11 17:21:24-03","UFPR","UPCB","27916","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","schomburgkiana","Triplaris schomburgkiana","Cervi, A.C.","3263","1991","08","21",NA,"Brasil",NA,NA,"Árvore, 5m, cálice vermelho..",NA,NA,NA,"Benth.","Mato Grosso do Sul","Estação do Carandazal, área com influência chaqueana","-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá","Pott, A.",NA,NA,NA,NA,"1991","08","21","295160","auto",NA,NA,NA,NA,NA,NA
"302","2021-02-11 17:21:24-03","UFPR","UPCB","27917","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","schomburgkiana","Triplaris schomburgkiana","Cervi, A.C.","3294","1991","08","22",NA,"Brasil",NA,NA,"Árvore, 6m, inflorescência esverdeada, planta masculina..",NA,NA,NA,"Benth.","Mato Grosso do Sul","Estrada da Manga, pantanal","-57.6533012390137","-19.0091991424561",NA,NA,"Corumbá","Pott, A.",NA,NA,NA,NA,"1991","08","22","295160","auto",NA,NA,NA,NA,NA,NA
"303","2013-10-05 06:34:00-03","MO","MOBOT","1847583","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Gerrit Davidse|Ángel C. González","Davidse 14487","1978","2","24","South America","Venezuela",NA,NA,NA,NA,NA,NA,"L.","Apure","Distrito Pedro Camejo; bank of the Río Orinoco, opposite Isla Pantallo, 48 airline km NE of Puerto Páez.","-67.15","6.21666",NA,NA,NA,"J. Brandbyge","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1296",NA,NA,NA
"304","2010-04-14 17:58:00-03","MO","MOBOT","3422795","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","German Caity","Caity Lero 171","1994","9","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L.","Beni","Ballivian y Yacuma, Estacion Biologica del Beni. Sobre la carretera, en isla de bosque.","-66.61666","-14.5",NA,NA,NA,"R. de Michel","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2010-01-29 14:16:00-02","MO","MOBOT","1716903","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Elias Meneces|Waldo Terceros","Meneces 146","1976","8","31","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L.","Beni","Prov. Ballivian, Triunfo. Bosque húmedo subtropical.","-69.11666","-11.16666",NA,NA,NA,"R. Liesner","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2011-05-09 09:31:00-03","MO","MOBOT","3423131","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","G. Chauviere","Chauviere 61","1987","7","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"L.","Beni","Provincia Cercado -10 Km. al Norte de Trinidad-puente de Macavi.","-64.89","-14.6902777",NA,NA,NA,"St. G. Beck","155.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
