"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","fieldNumber","sex"
"46","2021-03-15 18:28:08-03","USP","SPF","78209","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Arbo, MM","5096","1991","02","14",NA,"Brasil","Minas Gerais","Camino a Mendanha. Cerrado rupestre perturbado. Suelo arenoso.","-43.583333","-18.216667","1100","1100",NA,"Arbusto 50 cm, flores rosadas.","SPF00078209","SPF00078209","Diamantina",NA,NA,NA,"1994",NA,NA,"-43.583333","-18.216667",NA,NA,NA,NA,NA
"47","2021-03-15 18:28:08-03","USP","SPF","152379","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Carvalho, PD","Magenta, MAG","468","2002","05","28",NA,"Brasil","Mato Grosso","Serra da Mesa. Rod. BR 364, km 131, sentido Pedra Preta - Alto Araguaia. Cerrado ralo; beira da rodovia.","-54.4738998413086","-16.6231002807617",NA,NA,NA,"Erva ca. 1 m. Pétalas rosadas, com base vinácea. Frutos vináceos.","SPF00152379","SPF00152379","Pedra Preta",NA,NA,NA,"2009","10",NA,NA,NA,"67006","auto",NA,NA,NA
"48","2021-03-15 18:28:08-03","USP","SPF","30852","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Anônimo","Simonis, E","CFCR4008","1983","02","22",NA,"Brasil","Minas Gerais","Região próximo ao Município de Sopa.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto ca. 50,0 cm, flores rosa claro.","SPF00030852","SPF00030852","Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA
"49","2021-03-15 18:28:08-03","USP","SPF","30427","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Mamede, MCH","CFSC6881B","1981","01","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada da Usina. Solo pedregoso.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto 60-70 cm. Flores róseas, frutos alados.","SPF00030427","SPF00030427","Santana do Riacho",NA,NA,NA,"1982","08","23",NA,NA,"26557","auto",NA,NA,NA
"50","2021-03-15 18:28:08-03","USP","SPF","30428","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Lewis, GP","CFSC7754A","1982","02","16",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 106 ao longo da Rod. Belo Horizonte - Conceição do Mato Dentro. Estrada da Usina, cerrado.","-43.7144012451172","-19.1688995361328","940","1000",NA,"Subarbusto 0.5 - 1.0 m, ramos finos mais ou menos eretos, pétalas alvas a rosadas, glândulas claras com bordos vermelhos.","SPF00030428","SPF00030428","Santana do Riacho",NA,NA,NA,"1982","08","23",NA,NA,"26557","auto",NA,NA,NA
"51","2019-10-07 09:31:39-03","UEFS","HUEFS","68035","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","M.C.H.Mamede","Queiroz, L.P.de","7590","2003","01","08",NA,"Brasil","Minas Gerais","Entrada secundária de Diamantina, ca. 5 km do centro da cidade.","-43.589444","-18.220833","1397","1397",NA,"Campo rupestre.","HUEFS0068035","HUEFS0068035","Diamantina",NA,"Rosanae",NA,"2004","09",NA,"43W35'22''","18S13'15''",NA,NA,NA,NA,NA
"52","2019-10-07 09:31:39-03","UEFS","HUEFS","206455","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates",NA,"Ordones, J.","1838","2012","04","17",NA,"Brasil","Minas Gerais","RPPN Brumas do Espinhaço e Ermo do Gerais.","-41.908333","-32.791111","1257","1257",NA,NA,"HUEFS0206455","HUEFS0206455","Santana do Riacho",NA,"Rosanae",NA,NA,NA,NA,"41W54'30''","32S47'28''",NA,NA,NA,NA,NA
"53","2019-09-04 18:22:58-03","F","FMNH-SEEDPLANTS","V0062590F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii",NA,NA,"W. R. Anderson","8383","1973","4","9","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0062590F","V0062590F_01",NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-03-13 18:45:29-03","F","FMNH-SEEDPLANTS","V0218986F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218986F","V0218986F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2015-03-13 18:45:29-03","F","FMNH-SEEDPLANTS","V0218987F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218987F","V0218987F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-23 13:22:40-03","MN","R-TIPOS","128342","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B. Gates","Gates, B.","Heringer, E.P.; Castellanos, A.P.","22163","1958","03","06",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,"R000128342","R000128342_001",NA,"Paratypus",NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-23 13:22:40-03","MN","R-TIPOS","139299","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B. Gates","Gates, B.","Hatschbach, G.; Ahumada, Z.","31631","1973","02","16",NA,"Brasil","Minas Gerais","Serra do Espinhaço","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"R000139299","R000139299_001","Diamantina","Isoparatypus",NA,NA,"1979",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"58","2021-02-23 13:22:40-03","MN","R-TIPOS","139299a","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B. Gates","Gates, B.","Hatschbach, G.; Ahumada, Z.","31631","1973","02","16",NA,"Brasil","Minas Gerais","Serra do Espinhaço","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"R000139299a","R000139299a_001","Diamantina","Isoparatypus",NA,NA,"1979",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"59","2018-07-27 21:53:00-03","UFMT","UFMT","43734","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Plodowski, G.K.; Ferreira, E.V.","Ferreira, E.V.; Ferreira, E.V.; Zanette, E.M.","6","2017","10","04",NA,"Brasil","Paraná","Parque Estadual de Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Coordenada geografica: -24.5691S; -50.2660W; Erva sob sol, carpelos produzem uma ala, flores laranjas e amarelas.",NA,NA,"Tibagi",NA,NA,NA,"2017","11",NA,NA,NA,"56988","auto",NA,NA,NA
"60","2019-11-21 10:07:47-03","IBt","SP","153995","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Eiten, G; Eiten, LT","11051","1969","03","11",NA,"Brasil","Minas Gerais","Serra do Cipó, Allong road from village of Almeida to city of Conceição do Mato Dentro. At Km 128, or 1 km along road north of Palácio","-43.55","-19.283333","1250","1250",NA,"Shrub, petals white, tinged with pink","SP012158","SP012158","Jaboticatubas",NA,NA,NA,"1987","03","26","-43.55","-19.283333",NA,NA,NA,NA,NA
"61","2019-11-21 10:07:47-03","IBt","SP","276351","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Grandi, TSM; et al.","s.n.","1987","05","25",NA,"Brasil","Minas Gerais","Serra do Caraça, Piscina do Imperador",NA,NA,NA,NA,NA,"Ex BHCB 13278","SP012153",NA,NA,NA,NA,NA,"1995","06",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 10:07:47-03","IBt","SP","276693","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Kirizawa, M; Makino Watanabe, H","3011","1995","04","14",NA,"Brasil","Minas Gerais","Ca. 10 km da cidade, Barragem do Soberbo. Campo rupestre próximo do rio Soberbo","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto ca. 60 cm alt., flores róseas a branco-róseas","SP012155",NA,"Diamantina",NA,NA,NA,"1995","06","21",NA,NA,"101169","auto",NA,NA,NA
"63","2019-11-21 10:07:47-03","IBt","SP","167180","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Gates, B","Irwin, HS; Reis dos Santos, R; Souza, R; Fonseca, SF","22678","1969","01","26",NA,"Brasil","Minas Gerais","Ca. 18 km NE of Diamantina, on road to Mendanha. Cerrado and campo on steep hillside","-43.6002998352051","-18.2493991851807","1300","1300",NA,"Slender subshrub to 1 m tall, corolla pale pink. Campo, among rocks","SP000141","SP000141","Diamantina","Paratype",NA,NA,"1979",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"64","2019-11-21 10:07:47-03","IBt","SP","361498","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Hashimoto, G","11773","1995","04","14",NA,"Brasil","Minas Gerais","Morro de Cruz","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto, frutos","SP012159","SP012159","Diamantina",NA,NA,NA,"2002",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"65","2019-11-21 10:07:47-03","IBt","SP","266343","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Simonis, E; Cordeiro, I","CFCR4008","1983","02","22",NA,"Brasil","Minas Gerais","Região próxima ao município de Sopa","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto ca. 50 cm, flores rosa claro","SP012154",NA,"Diamantina",NA,NA,NA,"1994",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"66","2019-11-21 10:07:47-03","IBt","SP","276690","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Kirizawa, M; Makino Watanabe, H","2987","1995","04","14",NA,"Brasil","Minas Gerais","Rodovia Diamantina - Araçuai, ca. 6 km da cidade, Alto do Jacuba","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto ca. 33 cm alt., fruto com alas lilases","SP012156",NA,"Diamantina",NA,NA,NA,"1995","06","21",NA,NA,"101169","auto",NA,NA,NA
"67","2019-11-21 10:07:47-03","IBt","SP","167179","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Gates, B","Anderson, WR; Stieber, M; Kirkbride Jr, JH","35203","1972","02","03",NA,"Brasil","Minas Gerais","Serra do Espinhaço, Ca. 10 km SW of Diamantina. Valley with very steep, rocky sandstone sides sloping down to gallery forest, with sedge meadow (brejo) jst above the forest in places","-43.6002998352051","-18.2493991851807","1250","1250",NA,"Slender tree 2 m tall, petals pink, darker along the veins, fading to white, staminodes yellow. Rocky slopes","SP000140","SP000140","Diamantina","Paratype",NA,NA,"1979",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"68","2019-11-21 10:07:47-03","IBt","SP","361497","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Hashimoto, G","11774","1995","04","15",NA,"Brasil","Minas Gerais","Sopa","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto, flores alaranjadas","SP012162",NA,"Diamantina",NA,NA,NA,"2002",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"69","2019-11-21 10:07:47-03","IBt","SP","142693","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1217","1972","03","05",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina. Km 2, Estrada da Usina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Subarbusto 20 cm, flor rósea","SP012149",NA,"Jaboticatubas",NA,NA,NA,"1982","07","19",NA,NA,"31264","auto",NA,NA,NA
"70","2019-11-21 10:07:47-03","IBt","SP","145946","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Semir, J; Sazima, M","CFSC4934","1974","02","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina. Usina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Arbusto ca. 1,5 m, flores rosadas","SP012150",NA,"Jaboticatubas",NA,NA,NA,"1982","07","19",NA,NA,"31264","auto",NA,NA,NA
"71","2019-11-21 10:07:47-03","IBt","SP","143432","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Giulietti, AM","CFSC4923","1974","01","26",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 117 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Subarbusto ca. 1 m alt., flores alvas passando a róseas","SP012151",NA,"Jaboticatubas",NA,NA,NA,"1982","07","19",NA,NA,"31264","auto",NA,NA,NA
"72","2019-11-21 10:07:47-03","IBt","SP","142671","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1237","1972","03","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 122 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Subarbusto 60-70 cm, flor rosada, folhas lineares","SP012148",NA,"Jaboticatubas",NA,NA,NA,"1982","07","19",NA,NA,"31264","auto",NA,NA,NA
"73","2019-11-21 10:07:47-03","IBt","SP","217062","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Semir, J; Sazima, M; Menezes, NL; Giulietti, AM","CFSC4166B","1973","04","30",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 124 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Planta ereta, frutos castanhos","SP012157",NA,"Jaboticatubas",NA,NA,NA,"1982","07","16",NA,NA,"31264","auto",NA,NA,NA
"74","2019-11-21 10:07:47-03","IBt","SP","142694","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F","CFSC1810","1972","04","16",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 125 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Arbusto 1,7-1,8 m, flor rosa","SP012152",NA,"Jaboticatubas",NA,NA,NA,"1982","07","19",NA,NA,"31264","auto",NA,NA,NA
"75","2019-11-21 10:07:47-03","IBt","SP","185202","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Henrique, MC; Sajo, MG; Rossi, L; Cordeiro, I; Castro, NM; Chukr, NS; Furlan, A; Pirani, JR","CFSC6881B","1981","01","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro, Estrada da Usina","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto 60-70 cm, flores róseas, frutos alados. Em solo pedregoso","SP012160",NA,"Santana do Riacho",NA,NA,NA,"1982","08","23",NA,NA,"26557","auto",NA,NA,NA
"76","2019-11-21 10:07:47-03","IBt","SP","185203","S","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B.Gates","Mamede, MCH","Lewis, GP; Mantovani, W; Muniz, CFS; Giulietti, AM; Silva, JS","CFSC7754A","1982","02","16",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 106 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro, Estrada da Usina","-43.7144012451172","-19.1688995361328","940","1000",NA,"Subarbusto 0,5-1 m alt., ramos finos eretos, pétalas alvas a rosadas, glândulas claras com bordos vermelhos","SP012161",NA,"Santana do Riacho",NA,NA,NA,"1982","08","23",NA,NA,"26557","auto",NA,NA,NA
"77","2010-08-16 16:42:42-03","GH","HU-HERB","GH 00045023","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Banisteriopsis","andersonii","Banisteriopsis andersonii","B. Gates",NA,"W. R. Anderson","8383","1973","4","9","South America","Brazil","Minas Gerais","Serra do Espinhaco: 10 km by road northeast of Diamantina on road to Rio Jequiti, alt. 1300 m",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8383","undetermined"
