"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"105","2019-02-15 11:47:52-02","IPA","IPA","54927","S","Plantae","Plantae",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Pereira, R.","Pimentel, R.","10","1994","10",NA,"Southern America","Brasil","Pernambuco","Dois Irmãos, Açude do Prata.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0054927","Recife",NA,"18865","auto",NA,NA,"1994","11",NA,NA,NA,NA,NA
"106","2019-07-26 11:41:00-03","IPA","IPA","50190","S","Plantae","Plantae",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Ataíde, M.","Silva, G.V.C.","50190","1987","09","15","Southern America","Brasil","Pernambuco","Dois Irmãos, Campus UFRPE.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0050190","Recife",NA,"18865","auto",NA,NA,"1987","10",NA,NA,NA,NA,NA
"107","2019-02-15 11:47:52-02","IPA","IPA","90745","S","Plantae","Plantae",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Alcântara, J D'arc","Alcântara, J D'arc; Dias, A.P.; Dias, A.P.","s.n.","2015","04","24","Southern America","Brasil","Pernambuco","Parque Dois Irmãos, Açude do Meio.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Amostras botânicas para fins de Dissertação de Mestrado (UFRPE) da aluna Joana D'arc Alcântara, sob a orientação do Prof. Enio W.Dantas e da Profa. Karine M. Magalhães.; Anfíbia; flores verdes.; Mata Atlântica.","IPA0090745","Recife",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-07-26 11:41:00-03","IPA","IPA","52536","S","Plantae","Plantae",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Pereira, R.","Oliveira, J.","52536","1991","08","10","Southern America","Brasil","Alagoas","São Luis do Guintude, Fazenda Planalto. Região litoral Norte de Alagoas. Solo argilo-arenoso.",NA,NA,NA,NA,NA,"Capim invadindo toda a área. Campo anteriormente cultivado com cana de açucar.","IPA0052536",NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"109","2019-02-15 11:47:52-02","IPA","IPA","85031","S","Plantae","Plantae",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Sobral-Leite, M.","Sobral-Leite, M.","493","2007","10","04","Southern America","Brasil","Pernambuco","Parque Estadual de Dois Irmãos, Açude do Meio.","-34.948611","-8.0075","18","18",NA,"Macrófita emergente em substrato alagado, junto a Utricularia pusilla (Lentibulariaceae). Indivíduos em inicio de floração. Estruturas reprodutivas verdes, sem odor.; Floresta Ombrófila Densa.","IPA0085031","Recife",NA,NA,NA,"-34.948611","-8.0075","2009","04","30",NA,NA,NA,NA
"110","2019-02-15 11:47:52-02","IPA","IPA","22694","S","Plantae","Plantae",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Filgueiras, T.S.","Andrade-Lima; Medeiros-Costa; Medeiros-Costa","230","1978","04","06","Southern America","Brasil","Pernambuco","Área projeto Suape. Estrada para Suape.","-35.0349998474121","-8.28666973114014",NA,NA,NA,"Erva em tufos, na beira da estrada, em solo mais ou menos encharcado.","IPA0022694","Cabo de Santo Agostinho",NA,"25282","auto",NA,NA,"1982","02","03",NA,NA,NA,NA
"111","2019-02-15 11:47:52-02","IPA","IPA","3006","S","Plantae","Plantae",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Chase","Pickel, B.","3608","1934","05","03","Southern America","Brasil","Pernambuco","Areia. Gramado á margem do mangue.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0003006","Recife",NA,"18865","auto",NA,NA,"1934","09",NA,NA,NA,NA,NA
"112","2019-02-15 11:47:52-02","IPA","IPA","57843","S","Plantae","Plantae",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gallindo, F.","Galindo, R.","02","1994",NA,NA,"Southern America","Brasil","Pernambuco","Dois Irmãos, Mata de Dois Irmãos, arredores do Açude do Prata.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0057843","Recife",NA,"18865","auto",NA,NA,"2014","10","02",NA,NA,NA,NA
"113","2019-02-15 11:47:52-02","IPA","IPA","90108","S","Plantae","Plantae",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gallindo, F.","J. D'arc., L.C.","s.n.","2012","09","05","Southern America","Brasil","Pernambuco","Dois Irmãos, tanques de piscicultura na UFRPE.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Material botânico proveniente de Monografia - Curso de Ciências Biológicas (Bacharelado), UFRPE, sob a orientação da Profa. Karine M. Magalhães.; Herbácea ca. 30 cm de altura. Flores esverdeadas.","IPA0090108","Recife",NA,"18865","auto",NA,NA,"2015","05","17",NA,NA,NA,NA
"114","2019-02-15 11:47:52-02","IPA","IPA","90744","S","Plantae","Plantae",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Alcântara, J D'arc","Alcântara, J D'arc; Dias, A.P.; Dias, A.P.","s.n.","2015","01","27","Southern America","Brasil","Pernambuco","Parque Dois Irmãos, Açude do Meio.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Amostras botânicas para fins de Dissertação de Mestrado (UFRPE) da aluna Joana D'arc Alcântara, sob a orientação do Prof. Enio W.Dantas e da Profa. Karine M. Magalhães.; Anfíbia; flores verdes.; Mata Atlântica.","IPA0090744","Recife",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-04-07 11:47:24-03","UFMS","CGMS","68691","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"V.J. Pott; A. Pott","5159","2002","03","03",NA,"Brasil","Mato Grosso do Sul","Fazenda Azanha, Rio Taquari, 70Km N de Pedro Gomes.","-54.0469444","-17.9680556",NA,NA,NA,"Habitat: Vegetação ripária, floresta perturbada. Solo arenoso-siltoso. Relevo plano (terraço fluvial), vale. Mancha dominante. Habito: Erva estolonífera.","CGMS1101649","Pedro Gomes",NA,NA,NA,"-54,0469444","-17,9680556",NA,NA,NA,NA,NA,NA,NA
"116","2021-04-07 11:47:24-03","UFMS","CGMS","70869","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","A. Pott","V.J. Pott; A. Pott","9327","2007","06","08",NA,"Brasil","Mato Grosso","Rodovia BR-158, Km 569, córrego que atravessa a rodovia em Água Boa.","-52.1530556","-14.0691667","425","425",NA,NA,"CGMS1103287","Água Boa",NA,NA,NA,"-52,1530556","-14,0691667",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-19 14:08:49-03","UFRPE","PEUFR","3107","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","E.C. Tenório","E.C. Tenório","1248","1971","04","19",NA,"Brasil","Pernambuco","Córrego da Fortuna",NA,NA,NA,NA,NA,NA,"PEUFR003107","Campus da UFRPE",NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA
"118","2019-11-19 14:08:49-03","UFRPE","PEUFR","52504","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(H. B. K) Chase.","F. Gallindo","B. Y. M. Santos","79","2013","11","12",NA,"Brasil","Pernambuco","Parque Estadual Dois Irmãos","-34.875","-8.125",NA,NA,NA,"Planta de porte médio com cerca de 1 m e 30 com de altura. Sem flores, com frutos.","PEUFR052504","Recife",NA,NA,NA,"34º52'30#?#W","08º07'30#?#S","2014","10","06",NA,NA,NA,NA
"119","2020-10-14 10:04:58-03","FURB","FURB","41349","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Pereira, ASS","Pereira, A.S.; Sato, K.S.S.","71","2011","12","29",NA,"Brasil","Pará","Campus de pesquisa do Museu Paraense Emilio Goeldi.","-48.4463889","-1.4336111",NA,NA,NA,NA,"FURB04181","Belém","FURB04181",NA,NA,"-48.4463889","-1.4336111",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-14 16:14:31-03","UFC","EAC","53804","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Pimenta, S.M.","Rodrigues, S.M.","132","1994","05","31","Southern America","Brasil","Pernambuco","Campus da UFRPE","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Erva perene, ereta; folhas lisas, bainha com pelos nos bordos desde a base até o ápice, bordos da lâmina ásperos, folhas membranáceas.","EAC0053804","Recife","EAC0053804","18865","auto",NA,NA,"2012","03","07",NA,NA,NA,NA
"121","2018-01-16 15:37:04-02","MNHN","RECOLNAT_MNHN_P","P00128877","PreservedSpecimen",NA,NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Bosser","Bonpland, A.J.A.",NA,NA,NA,NA,NA,"Venezuela",NA,"Crescit in cataractas Aturenses, ubi fumen Orinoco crebris frangitur saxis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128877' target='other'> <mi>dwc_moreinfo</mi></a>","P00128877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2018-01-16 15:37:04-02","MNHN","RECOLNAT_MNHN_P","P00128878","PreservedSpecimen",NA,NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Bosser","Bonpland, A.J.A.",NA,NA,NA,NA,NA,"Venezuela",NA,"Crescit in cataractas Aturenses, ubi fumen Orinoco crebris frangitur saxis",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128878' target='other'> <mi>dwc_moreinfo</mi></a>","P00128878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2018-09-05 10:15:08-03","MNHN","RECOLNAT_MNHN_P","P02088734","PreservedSpecimen",NA,NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Besnard, G.",NA,"2012","1","27",NA,"Guyane Française",NA,"Hôtel la Marmotte, bord de route",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02088734' target='other'> <mi>dwc_moreinfo</mi></a>","P02088734",NA,"P02088734_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-07-23 13:51:25-03","MNHN","RECOLNAT_MNHN_P","P02088735","PreservedSpecimen",NA,NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Besnard, G.",NA,"2012","1","25",NA,"Guyane Française",NA,"Station des Nouragues, autour du campement (DZ)",NA,NA,"150",NA,"hb","Anatomie foliaire (Christin et al., 2013, PNAS, fig. 58) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02088735' target='other'> <mi>dwc_moreinfo</mi></a>","P02088735",NA,"P02088735_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GB 6 2012",NA
"125","2020-12-11 11:45:08-03","UFMG","BHCB","135113","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Viana, PL; Marino, F; Giorni, VT; Silva, CR","4329","2009","10","02","Southern America","Brasil","Pará","S11D, Vegetação rupestre","-50.332222","-6.412222","650","650",NA,NA,"BHCB016559","Canaã dos Carajás",NA,NA,NA,"-50.332222","-6.412222","2018",NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:45:08-03","UFMG","BHCB","157861","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Viana, PL; Marino, F; Arruda, AJ; Jorge, TB; Meyer, PB","5281","2012","03","22","Southern America","Brasil","Pará","N4WS, Campo graminoso sobre canga.","-50.197222","-6.021389","738","738",NA,NA,"BHCB016558","Parauapebas",NA,NA,NA,"-50.197222","-6.021389","2018",NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:45:08-03","UFMG","BHCB","4853","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Marques, H","s.n.","1982","10","30","Southern America","Brasil","Pará","FCAP","-48.5043983459473","-1.4558299779892",NA,NA,NA,":capimpaneuan;terrestre;caule tipo colmo;folhas c/ nervação paralela;",NA,"Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2009-07-13 12:29:00-03","MO","MOBOT","2941403","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse","Anibal Castillo","Castillo 1335","1981","7","23","South America","Venezuela","Amazonas","Dpto. Atures: Puerto Ayacucho. Bosque húmedo del río Catanpo. Secto Puente, margen izquierdo.","-67.41666","6.41666","37.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2014-09-19 05:33:00-03","MO","MOBOT","3330942","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","F. Crozier","J.J. de Granville|Frieda Billiet|Françoise Crozier|B. Dutrêve|S. Gonzales|B. Jadin","Granville 14359","2000","11","23","South America","French Guiana","Cayenne","Massif Dékou-Dékou 4, Région de Paul-Isnard. Versant nord du massif á 700 m au sud de Boeuf Mort.","-53.95","4.7","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2009-06-27 16:40:00-03","MO","MOBOT","2668656","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Simon Lægaard","Lægaard 20072","1999","5","13","South America","Ecuador","Esmeraldas","San Lorenzo - Lita km 11, 0-5 km along sideroad to N","-78.75","0.13333","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-08-23 05:45:00-03","MO","MOBOT","2667182","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz, E. J. (IBUG)","Simon Lægaard|S.A. Renvoize","Lægaard 70948","1988","4","16","South America","Ecuador","Napo","Km 25-30 Pto. Napo - Puyo.","-77.86666","-1.25","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","249853","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","James C. Solomon","Solomon 7955","1982","6","6","South America","Bolivia","Beni","Riberalta. Weedy fields and low, secondary forest along SE edge of the airfield.","-66.08333","-11","230.00000000",NA,NA,NA,NA,"Vaca Diez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"154","4"
"133","2008-05-27 22:02:00-03","MO","MOBOT","230113","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse","Thomas B. Croat","Croat 62601","1986","8","24","South America","Brazil","Acre","Along road between Cruziero do Sul and Rio Branco, 28 km East of Cruziero do Sul at Logoinha","-72.58333","-7.63333","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-76","4"
"134","2015-01-31 00:01:00-02","MO","MOBOT","2941258","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Steven R. Hill|et al.","Hill 12998","1983","7","8","South America","Brazil","Amazonas","Trailing on levee along river in guaraná plantation. E bank of rio Abacaxia; black water across from Axinim, fazenda of Francisco Ceará.","-58.68333","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","212302","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Ernesto Foldats","Foldats 3623",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2009-11-06 11:11:00-02","MO","MOBOT","100226415","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Sidney T. McDaniel|Paul E. Nace|Manuel Rimachi Y.","McDaniel 11441","1995","11","2","South America","Peru","Loreto","Dtto. Punchana. Rio Nanay. Carretera del caserio de Santo Tomas, hasta la quebrada de Momoncillo, en terreno alto y arcilloso.",NA,NA,"120.00000000",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"137","2013-10-23 09:05:00-02","MO","MOBOT","100301097","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Manuel Rimachi Y.","Rimachi Y. 8486","1988","3","2","South America","Peru","Loreto","Dtto. Iquitos. Carretera de Iquitos-Nauta, km 3, margen de chacra, terreno arenoso.",NA,NA,"130.00000000","150.00000000",NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"138","2016-11-04 05:21:00-02","MO","MOBOT","100321431","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse","Edwin Becerra González|J.L. Mateo|César Rojas","Becerra González 1334","2006","4","29","South America","Peru","Pasco","Dist. Puerto Bermudez. C. de Puerto Bermudez. Fundo Montano.","-74.9416666","-10.1944444","245.00000000",NA,NA,NA,NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"139","2016-11-04 05:21:00-02","MO","MOBOT","100357623","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse","E. Blasido|Edwin Becerra González","Blasido 24","2006","8","19","South America","Peru","Pasco","Dist. Palcazú, Puerto Mayro, Fundo del Sr. Cesar Palomino.","-75.4583333","-9.9083333","465.00000000",NA,NA,NA,NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"140","2016-12-05 10:29:00-02","MO","MOBOT","100941245","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","F. Zuñe (UNPRG)","Felipe Zuñe","Zuñe Da Silva 03","2016","2","16","South America","Peru","Pasco","Distrito Palcazú. Zona de amortiguamiento Bosque de Protección San Matías San Carlos.","-75.1363889","-10.1577778","450.00000000",NA,NA,NA,NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"141","2018-07-26 07:35:00-03","MO","MOBOT","101052860","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse (MO)","Philip A. Silverstone-Sopkin|A.M. Torres|et al.","Silverstone-Sopkin 10814","2008","9","9","South America","Colombia","Valle del Cauca","Cali, Universidad del Valle (campus de Meléndez).","-76.5333333","3.3833333","980.00000000",NA,NA,NA,NA,"Cali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"142","2018-07-26 07:29:00-03","MO","MOBOT","101052870","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse (MO)","Philip A. Silverstone-Sopkin|Jairo Larrahondo","Silverstone-Sopkin 8225","1999","4","23","South America","Colombia","Valle del Cauca","Cali, Universidad del Valle (Meléndez), lote abierto en lado norte.","-76.5333333","3.3833333","980.00000000",NA,NA,NA,NA,"Cali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"143","2008-05-27 22:02:00-03","MO","MOBOT","212361","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Bassett Maguire|et al.","Maguire 41703",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2018-08-07 14:39:00-03","MO","MOBOT","101062642","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse (MO)","Winfried Meier","Meier 262","1991","8","8","South America","Venezuela","Bolívar","Medio Caura, en los alrededores de Las Trincheras. [original coordinates: 7ºN, 64º50'O]",NA,NA,"100.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"145","2008-05-27 22:02:00-03","MO","MOBOT","1092723","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","N. Ritter (NHA)","Nur Ritter","Ritter 3005","1996","3","22","South America","Bolivia","Santa Cruz","Río Paraguá, alongside the community of Florida.","-61.19861","-14.61527","210.00000000",NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"146","2008-05-27 22:02:00-03","MO","MOBOT","1151659","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse (MO)","Lupita Sánchez A.|E. Gutiérrez|Juan Surubí","Sánchez Acebo 310","1997","3","15","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Bosque de Cerrado.","-60.93083","-14.55777","200.00000000",NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"147","2008-05-27 22:02:00-03","MO","MOBOT","1221034","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","D. Toriola-Marbot","Toriola-Marbot 6","1992","5","14","South America","French Guiana",NA,"Digue Yiyi; Région Littorale. Eau courante lente; formation dans de l;eau libre à poacées et cypéracées.","-53.06666","5.41666","2.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2014-02-25 05:40:00-03","MO","MOBOT","1363368","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse (MO)","Ángel Fernández","Fernández 7695","1990","4",NA,"South America","Venezuela","Amazonas","Dpto. Atabapo. Polación Culebra. Alto rio Cunucunuma. Sabanas secundarias.","-65.75","3.75","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","1428630","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse (MO)","James A. Duke","Duke 10008","1967","2","9","South America","Colombia","Antioquia","Between Turbo and Punta La Vaca.","-76.73166","8.09805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-12-05 09:21:00-02","MO","MOBOT","1479325","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse, Dec. 2000 (MO)","Cesar Del Carpio","Del Carpio 2281","1993",NA,NA,"South America","Peru","Loreto","Distritos Nauta--Parimari. Reserva Nacional Pacaya-Samiria. Centro de Datos Para La Conservacion.","-73.8333333","-4.85","90.00000000",NA,NA,NA,NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","1"
"151","2017-01-28 05:27:00-02","MO","MOBOT","1517782","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. LDavidse (MO)","Alwyn H. Gentry|Jorge Brand","Gentry 36994","1982","6","15","South America","Colombia","Chocó","Quibdo airport, swampy grass savanah.","-76.64111","5.69055","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2314",NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","1526766","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","M. Nee","Michael H. Nee","Nee 40997",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","1533540","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","M. Nee","Michael H. Nee","Nee 44443","1994","1","15","South America","Bolivia","Santa Cruz","Prov. Andrés Ibáñez, 6 km NW of Terebindo on road to El Hondo.","-63.42083","-17.68333","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","1701783","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse, 2002 (MO)","Calaway H. Dodson|et al.","Dodson 7970","1979","7","12","South America","Ecuador","Pichincha","Rio Chiquilpe near junction with Rio Baba. 7 km E of Km 7 on highway Sto. Domingo-Quevedo",NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-06-25 15:45:00-03","MO","MOBOT","1715348","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse (MO)","Thomas B. Croat","Croat 85421","2001","11","18","South America","Brazil","Acre","Municipio Cruzeiro do Sul; Río Juruá Mirim, vicinity of Vista Alegre along river.","-72.8297223","-8.1341666","230.00000000",NA,NA,NA,NA,"Cruzeiro do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1003","1"
"156","2008-05-27 22:02:00-03","MO","MOBOT","1719494","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","T.Killeen","Timothy J. Killeen","Killeen 1676","1990","1","28","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
