"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","barcode","imagecode","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"419","2019-02-22 16:42:04-03","UNEMAT","HERBAM","2197","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Zappi, D.C.; Biggs, N.; Silveira, E.A.; Piva, J.H. & Bessa, M.A.","1029","2008","02","02",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Borda da mata.","-55.194167","-9.546111",NA,"HERBAM002197",NA,NA,NA,NA,NA,NA,"-55.194167","-9.546111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-02-22 16:42:04-03","UNEMAT","HERBAM","2219","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Zappi, DC","Zappi, D.C.; Sasaki, D.; Milliken, W.; Biggs, N. & Piva, J.H.","1055",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"UHE Teles Pires",NA,NA,NA,"HERBAM002219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-03-16 15:27:06-03","UNEMAT","HERBAM","19367","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","D.R. da Silva","Manna; Toledo; Da Silva, D.R.; Ribeiro, R.L.S.; Custódio, J.B. & Gonçalves, O.A.","136M&T3","2015","05","14",NA,"Brasil","Mato Grosso","Itaúba","APP da UHE Colider, estrada de acesso a Pousada An, Floresta Submontana c/ árvores de até 35 m de altura, estabelecidas em terreno plano, solo argiloso, vermelho, coberto por densa serrapilheira.","-55.2764015197754","-11.0616998672485",NA,"HERBAM019367",NA,NA,NA,NA,"111180","auto",NA,NA,"2015","05","14",NA,NA,NA,NA,NA,NA
"422","2019-02-26 12:19:53-03","UNEMAT","HERBAM","19367","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","D.R. da Silva","Manna; Toledo; Da Silva, D.R.; Ribeiro, R.L.S.; Custódio, J.B. & Gonçalves, O.A.","136M&T3","2015","05","14",NA,"Brasil","Mato Grosso","Itaúba","APP da UHE Colider, estrada de acesso a Pousada An, Floresta Submontana c/ árvores de até 35 m de altura, estabelecidas em terreno plano, solo argiloso, vermelho, coberto por densa serrapilheira.","-55.2764015197754","-11.0616998672485",NA,"HERBAM019367",NA,NA,NA,NA,"111180","auto",NA,NA,"2015","05","14",NA,NA,NA,NA,NA,NA
"423","2019-02-26 12:19:53-03","UNEMAT","HERBAM","19372","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","D.R. da Silva","Manna; Toledo; Da Silva, D.R.; Ribeiro, R.L.S.; Custódio, J.B. & Gonçalves, O.A.","141M&T3","2015","05","15",NA,"Brasil","Mato Grosso","Itaúba","APP da UHE Colider, estrada de acesso a Pousada An, Formação de floresta submontana com árvores de de 6 - 30 m de altura, estabelecidas em terreno plano, solo argiloso, marrom, coberto por densa serrapilheira.","-55.2764015197754","-11.0616998672485",NA,"HERBAM019372",NA,NA,NA,NA,"111180","auto",NA,NA,"2015","05","15",NA,NA,NA,NA,NA,NA
"424","2019-03-16 17:26:36-03","UNEMAT","HERBAM","14366","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Ferneda Rocha, L","Battisti, J.P.","3121Equipe","2015","06","03",NA,"Brasil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Lote G de supress","-55.2764015197754","-11.0616998672485",NA,"HERBAM014366",NA,NA,NA,NA,"111180","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-03-16 13:31:13-03","UNEMAT","HERBAM","7973","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Silva, DR","Soares, C.R.A.; Cazine, F.F.; Melo, J.B.M. & Benetti, F.C.","Azul 1745575","2012","03","21",NA,"Brasil","Mato Grosso","Paranaíta","Terra Firme.","-56.791944","-9.344167",NA,"HERBAM007973",NA,NA,"199","199",NA,NA,"-56.791944","-9.344167","2012","03","25",NA,NA,NA,NA,NA,NA
"426","2019-03-16 16:22:54-03","UNEMAT","HERBAM","5660","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Piva, JH","Soares, C.R.A.; Cabral, F.F. & Meneguzzo, T.","3767","2011","07","21",NA,"Brasil","Mato Grosso","Apiacás","Parque Nacional do Juruena, Terra firme.","-57.896667","-9.398611",NA,"HERBAM005660",NA,NA,"217","217",NA,NA,"-57.896667","-9.398611","2011","07","21",NA,NA,NA,NA,NA,NA
"427","2019-02-22 16:42:04-03","UNEMAT","HERBAM","1366","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Sasaki, D","Sasaki, D.; Henicka, G.S.; André, T.J.C. & Piva, J.H.","1482","2007","03","17",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Mata de terra firme secundária, com Jaracatia, Cecropia, Pourouma.","-55.951667","-9.611389",NA,"HERBAM001366",NA,NA,"242","242",NA,NA,"-55.951667","-9.611389","2007","11",NA,NA,NA,NA,NA,NA,NA
"428","2019-03-16 15:27:06-03","UNEMAT","HERBAM","19372","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","D.R. da Silva","Manna; Toledo; Da Silva, D.R.; Ribeiro, R.L.S.; Custódio, J.B. & Gonçalves, O.A.","141M&T3","2015","05","15",NA,"Brasil","Mato Grosso","Itaúba","APP da UHE Colider, estrada de acesso a Pousada An, Formação de floresta submontana com árvores de de 6 - 30 m de altura, estabelecidas em terreno plano, solo argiloso, marrom, coberto por densa serrapilheira.","-55.2764015197754","-11.0616998672485",NA,"HERBAM019372",NA,NA,NA,NA,"111180","auto",NA,NA,"2015","05","15",NA,NA,NA,NA,NA,NA
"429","2019-08-16 08:40:56-03","UTFPR","HCF","24404","S","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) Borhidi","M.E. Engels & D.C. Dias","J.P. Battisti",NA,"2015","05","08",NA,"Brasil","MT","Nova Canaã do Norte","Resgate de FLORA da UHE Colider, Lote A","-55.751111","-10.941944","Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em Floresta Amazônica e solo seco. Erva. Folhas simples, concolores, coriácea. Frutos carnosos, maduros alaranjados.",NA,NA,NA,"283","283",NA,NA,"55°45'04 W","10°56'31 S","2015","08","05",NA,NA,NA,NA,NA,NA
"430","2019-08-16 08:40:56-03","UTFPR","HCF","16947","S","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) Borhidi","J. Cordeiro","M.G. Caxambu","6319","2015","04","25",NA,"Brasil","MG","Delfinópolis","arredores. Circuito das Nascentes.","-46.937972","-20.255306","arbusto ca. 1 m, ciófilo. Frutos imaturos verdes e maduros negros.",NA,NA,NA,"657","657",NA,NA,"46°56'16,7 W","20°15'19,1 S","2016",NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-08-16 08:40:56-03","UTFPR","HCF","21890","S","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) Borhidi","B.K. Canestraro","B.K. Canestraro","793","2015","05","11",NA,"Brasil","SP","Paranapanema","UHE Jurumirim","-48.7200012207031","-23.3799991607666","arbusto, frutos verdes, 1,7 m. Floresta Estacional Semidecidual, interior da floresta.",NA,NA,NA,NA,NA,"29740","auto",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,NA
"432","2020-06-29 09:32:02-03","UFRRJ","RBR","17886","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","S.J. Silva","D. Hottz","29","2005","11","29",NA,"Brasil","Rio de Janeiro","Mangaratiba","Marambaia, No topo da Trilha da Senzala.","-44.040599822998","-22.9596996307373",NA,"RBR00017886",NA,NA,NA,NA,"17272","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA
"433","2020-06-29 09:32:02-03","UFRRJ","RBR","29363","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.",NA,"C. Luchiari","417","1994","05","24",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, trilha Portuense, direita.","-42.3917007446289","-22.6508007049561",NA,"RBR00029363",NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-06-29 09:32:02-03","UFRRJ","RBR","25831","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","S.J. Silva-Neto","S.J. Silva-Neto","21","1991","12","11",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Caminho de Barrelão à Tinguá. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"RBR00025831",NA,NA,NA,NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA
"435","2020-06-29 09:32:02-03","UFRRJ","RBR","25851","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","S.J. Silva-Neto","L.S. Sylvestre","950","1994","02","09",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Estrada para o Maciço. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"RBR00025851",NA,NA,NA,NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA
"436","2020-06-29 09:32:02-03","UFRRJ","RBR","29372","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","T.A. Amorim","D.M. Braz","9","1995","05","24",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biólogica do Tinguá, Mata Atlântica. Trilha atrás da sede, próx a barragem Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"RBR00029372",NA,NA,NA,NA,"25743","auto",NA,NA,"2011","04","06",NA,NA,NA,NA,NA,NA
"437","2020-06-29 09:32:02-03","UFRRJ","RBR","25841","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","S.J. Silva-Neto","M.V.L. Pereira-Moura","599","1993","02","12",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"RBR00025841",NA,NA,NA,NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA
"438","2020-06-29 09:32:02-03","UFRRJ","RBR","25830","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","S.J. Silva-Neto","M.V.L. Pereira-Moura","641","1996","06","13",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"RBR00025830",NA,NA,NA,NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA
"439","2020-06-29 09:32:02-03","UFRRJ","RBR","25842","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","S.J. Silva-Neto","M.M.T. Rosa","375","1993","05","26",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"RBR00025842",NA,NA,NA,NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA
"440","2020-06-29 09:32:02-03","UFRRJ","RBR","25877","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","S.J. Silva-Neto","M.V.L. Pereira-Moura","592","1993","02","12",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"RBR00025877",NA,NA,NA,NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA
"441","2020-06-29 09:32:02-03","UFRRJ","RBR","25843","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","S.J. Silva-Neto","M.M.T. Rosa","414","1993","07","08",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Estrada do Comércio. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"RBR00025843",NA,NA,NA,NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA
"442","2020-06-29 09:32:02-03","UFRRJ","RBR","25844","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","S.J. Silva-Neto","M.M.T. Rosa","437","1995","04","17",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Estrada entre a represa do Barrelão e Reunião. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"RBR00025844",NA,NA,NA,NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA
"443","2020-06-29 09:32:02-03","UFRRJ","RBR","25829","S","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Rich.","S.J. Silva-Neto","M.V.L. Pereira-Moura","637",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,"RBR00025829",NA,NA,NA,NA,"25743","auto",NA,NA,"2006","10","09",NA,NA,NA,NA,NA,NA
"444","2021-03-21 19:38:29-03","UFC","EAC","35669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) Rich.","Souza, E.B.","Castro, A.J.","s.n.","1980","12","07","Southern America","Brasil","Piauí","Ribeiro Gonçalves","Estação Ecológica de Uruiçuí-Una, beira do riacho.","-45.2421989440918","-7.55833005905151","Arbusto escandente, frequente; flor amarela.; Brejo, substrato semi-alagado.","EAC0035669",NA,NA,NA,NA,"121004","auto",NA,NA,"2015","07","03",NA,NA,NA,NA,NA,NA
"445","2021-03-21 19:38:32-03","UFC","EAC","21415","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Delprete, P.G.","Nunes, E.","EAC21415","1994","09","29","Southern America","Brasil","Paraíba","Areia","Mata do Pau Ferro","-40.9","-3.816667","Arbusto.","EAC0021415",NA,NA,NA,NA,NA,NA,"-40.9","-3.816667","2011","08",NA,NA,NA,NA,NA,NA,NA
"446","2021-03-21 19:38:32-03","UFC","EAC","28914","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Souza, E.B.","Delprete, P.G.; Souza, E.B.; Cavalcanti, F.S.; Silva, W.","7245","2000","03","25","Southern America","Brasil","Ceará","Pacatuba","Serra da Aratanha, Propriedade do Sr. Miguel Cunha, trilha da pedra do Gavião; vegetação secundária em fase de regeneração, com copa arbórea de 10-15 m.","-38.633333","-3.966667","Arbusto, 50-60 cm, folhas cartáceas, discolores; frutos imaturos, verde claros.; Floresta úmida perenefolia.","EAC0028914",NA,NA,"600","730",NA,NA,"-38.633333","-3.966667","2015","07","03",NA,NA,NA,NA,NA,NA
"447","2021-03-21 19:38:32-03","UFC","EAC","63779","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Souza, E.B.","Castro, A.S.F.","2952","2016","06","26","Southern America","Brasil","Ceará","Maranguape","Serra de Aratanha, Espírito Santo","-38.6856002807617","-3.89083003997803","Arbusto, frutos cor laranja.; Mata úmida.","EAC0063779",NA,NA,NA,NA,"40608","auto",NA,NA,"2016","07","08",NA,NA,NA,NA,NA,NA
"448","2020-12-21 16:43:37-03","MBM","MBM","321464","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) Borhidi","Rea, L.","Rea, L.; López, R.; Paz, C.; Seidel, R.; Canchi, E.; López, R.; Paz, C.; Seidel, R.; Canchi, E.","152","1992","06","16","Southern America","Bolivia","Beni","Moxos","Parque Nacional Isiboro Sécure, De Oromomo 3 Km al SW, en la senda","-66.366667","-15.85","Arbusto.","MBM321464","MBM321464",NA,"250","250",NA,NA,"-66.366667","-15.85","1995",NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-12-21 16:43:37-03","MBM","MBM","424529","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) Borhidi","Engels, M.E.","Engels, M.E.; Freitas, J.A.O.; Silva, L.S.; Freitas, J.A.O.; Silva, L.S.","5646","2017","04","12","Southern America","Brazil","Mato Grosso","Nova Canaã do Norte","Resgate da Flora da UHE Colíder","-55.661944","-10.946667","Subarbusto ca. 1,2m, no subosque. Caule e folhas verdes. Folhas discolores. Frutos imaturos redondos laranjados.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado.","MBM424529",NA,NA,"269","269",NA,NA,"-55.661944","-10.946667","2017","07","26",NA,NA,NA,NA,NA,NA
"450","2020-12-21 16:43:37-03","MBM","MBM","428815","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) Borhidi","Gessler, E.","Lozano, E.D.; Nicolau, N.G.; Nicolau, N.G.","4492","2019","06","08","Southern America","Brazil","Pará","Santarém","Estrada para Uruará, próximo à linha de transmissão","-54.102139","-2.929306","Subarbusto, 1 m, frutos alaranjados, interior da mata. Prensada com álcool.; Floresta Ombrófila Densa.","MBM428815",NA,NA,NA,NA,NA,NA,"-54.102139","-2.929306","2019",NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-12-21 16:43:37-03","MBM","MBM","428818","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) Borhidi","Gessler, E.","Lozano, E.D.; Nicolau, N.G.; Nicolau, N.G.","4507","2019","06","09","Southern America","Brazil","Pará","Uruará","Estrada para Santarém, próximo à linha de transmissão","-53.868333","-3.221944","Subarbusto, 1,3 m, frutos alaranjados, interior da mata. Prensada com álcool.; Floresta Ombrófila Densa.","MBM428818",NA,NA,NA,NA,NA,NA,"-53.868333","-3.221944","2019",NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-12-21 16:43:48-03","MBM","MBM","219418","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Taylor, C.M.","Espinosa, A.; et al.; et al.","741",NA,NA,NA,"Southern America","Panama",NA,NA,NA,NA,NA,NA,"MBM219418","MBM219418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-12-21 16:43:48-03","MBM","MBM","404203","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Lautert, M.","Lautert, M.; Virtuoso, V.S.; Thomé, R.S.; Silva, C.V.; Virtuoso, V.S.; Thomé, R.S.; Silva, C.V.","514","2015","03","30","Southern America","Brazil","Mato Grosso","Nova Canaã do Norte","Resgate da Flora da UHE Colíder, APP do Lote A","-55.762778","-10.962222","Erva, ca. 70cm. Folhas discolores, cartáceas, estípulas verdes. Pedúnculo verde, frutos maduros ovais alaranjados.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em Floresta Am","MBM404203","MBM404203",NA,"285","285",NA,NA,"-55.762778","-10.962222","2015","04",NA,NA,NA,NA,NA,NA,NA
"454","2020-12-21 16:43:48-03","MBM","MBM","406143","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Ferneda Rocha, L.C.","Battisti, J.P.","s.n.","2015","06","03","Southern America","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder, Lote G de supressão","-55.429167","-11.005278","Erva. Folhas simples, discolores, coriáceas. Frutos maduros verde, imaturos cor alaranjada, esféricos.; Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em Floresta Amazônica e solo","MBM406143","MBM406143",NA,"258","258",NA,NA,"-55.429167","-11.005278","2015","11","06",NA,NA,NA,NA,NA,NA
"455","2020-12-21 16:43:48-03","MBM","MBM","409437","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Cordeiro, J.","Caxambu, M.G.","6319","2015","04","25",NA,"Brasil","Minas Gerais","Delfinópolis","Circuito das Nascentes, Margens da BR-464","-46.904639","-20.255306","Arbusto ca. 1 m, ciófilo. Frutos imaturos verdes e maduros negros.; Relevo: ondulado.","MBM409437","MBM409437",NA,"657","657",NA,NA,"-46.904639","-20.255306","2016",NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-12-21 16:43:48-03","MBM","MBM","106698","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","J.H.; Kirbride Jr.","Heringer, E.P.; et al.; et al.","3265",NA,NA,NA,"Southern America","Brazil","Bahia","Itabuna","Itabuna a Una","-39.2803001403809","-14.7855997085571",NA,"MBM106698","MBM106698",NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-12-21 16:43:48-03","MBM","MBM","216401","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Taylor, C.M.","Souza, V.C.; et al.; et al.","16725",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Nortelândia","Fazenda Camargo","-56.8027992248535","-14.4547004699707",NA,"MBM216401","MBM216401",NA,NA,NA,"37084","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-12-21 16:43:48-03","MBM","MBM","378967","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Marinero, F.","Kozera, C.; Ribeiro, A.; Ribeiro, A.","3756","2010","12","16","Southern America","Brazil","Paraná","Palotina","Parque Estadual de São Camilo","-53.8400001525879","-24.283899307251","Arbusto com cerca de 80 cm, flores brancas.","MBM378967",NA,NA,NA,NA,"20826","auto",NA,NA,"2016","11","14",NA,NA,NA,NA,NA,NA
"459","2020-12-21 16:43:48-03","MBM","MBM","400732","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Canestraro, B.K.","Canestraro, B.K.; Mysczak, L.A.; Mysczak, L.A.","793","2015","05","11","Southern America","Brazil","São Paulo","Paranapanema","UHE Jurumirim","-48.7200012207031","-23.3799991607666","Arbusto, frutos verdes, 1,7m.; Floresta Estacional Semidecidual, interior da floresta.","MBM400732","MBM400732",NA,NA,NA,"29740","auto",NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,NA
"460","2020-12-21 16:43:48-03","MBM","MBM","121877","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Coelho, L.; J.M.S. Miralha s.","Bilby, R.; et al.; et al.","63",NA,NA,NA,"Southern America","Brazil","Rondônia",NA,"Estrada Porto Velho - Cuiabá",NA,NA,NA,"MBM121877","MBM121877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-12-21 16:43:48-03","MBM","MBM","166292","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","McDaniel, S.","Rimachi, M. .Y.","6791",NA,NA,NA,"Southern America","Peru",NA,NA,NA,NA,NA,NA,"MBM166292","MBM166292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-12-21 16:43:48-03","MBM","MBM","404444","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Zanin, H.R.W.","Zanin, H.R.W.","s.n.","2015","02","07","Southern America","Brazil","Mato Grosso","Nova Canaã do Norte","Resgate de Flora da UHE Colíder, Lote D de supressão.","-55.65","-10.981667","Erva. folhas ismples, discolores, coriáceas. Frutos maduros alaranjados.; Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Coletada em Floresta Amazônica, mata primária, solo seco e arenoso.","MBM404444","MBM404444",NA,"258","258",NA,NA,"-55.65","-10.981667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-12-21 16:43:48-03","MBM","MBM","406146","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Engels, M.E.","Battisti, J.P.","s.n.","2015","05","08","Southern America","Brazil","Mato Grosso","Nova Canaã do Norte","Resgate de Flora da UHE Colíder, Lote A de supressão","-55.751111","-10.941944","Erva. Folhas simples, concolores, coriáceas. Frutos carnosos, maduros alaranjados.; Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em Floresta Amazônica e solo seco.","MBM406146","MBM406146",NA,"283","283",NA,NA,"-55.751111","-10.941944","2015","08","05",NA,NA,NA,NA,NA,NA
"464","2020-12-21 16:43:48-03","MBM","MBM","425516","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","Monteiro, J.","Monteiro, J.","331","2012","06","28","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico, Mata do horto, margem do Rio dos Macacos","-43.245556","-22.965556","Arbusto com aproximadamente 2m alt. Folhas verdes, cartáceas, glabras. Frutos verdes ou negros.; Floresta Estacional Semidecidual","MBM425516",NA,NA,NA,NA,NA,NA,"-43.245556","-22.965556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-12-21 16:43:48-03","MBM","MBM","86019","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","J.H.; Kirbride Jr.","Kirkibride Jr.; J.H.; et al.; et al.","3208",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Fazenda das Esmeraldas",NA,NA,NA,"MBM086019","MBM086019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
