"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"47","2019-08-20 10:06:01-03","UNICAMP","UEC","196800","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Monge, M","Semir, J; et al.","1483","2013","02","19",NA,"Brazil","Minas Gerais","Diamantina","próximo a sopa","-43.707222","-18.212222",NA,NA,"UEC159627","UEC159627",NA,NA,NA,NA,"-43.707222","-18.212222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-20 10:06:01-03","UNICAMP","UEC","197986","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Monge, M","Monge, M; Semir, J; Lopes, NP; Ernst, M; Pavarini, DP","1377","2013","02","18",NA,"Brazil","Minas Gerais","Santana do Riacho","P.N. Serra do Cipó. MG-10. Começo da subida para o juquinha, logo após a entrada da trilha dos escravos, antes do mirante para o Morro da Pedreira.","-43.621389","-19.333333",NA,NA,"UEC155289","UEC155289",NA,NA,NA,NA,"-43.621389","-19.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:24:37-03","UNICAMP","UEC","207674","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Mansanares, ME; Vasconcellos, J","426","2005","10","25",NA,"Brazil","Minas Gerais","Serra do Cipó","Brasil, MG, Serra do Cipó, estrada para Conceição do Mato Dentro, km 110-111.",NA,NA,NA,"Arbustos até 1,70 m;flores magenta.; Crescendo em campo pedregoso.","UEC179310","UEC179310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:24:37-03","UNICAMP","UEC","27567","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Semir, J; Menezes, NL; et al.","CFCR219","1980","07","20",NA,"Brazil","Minas Gerais",NA,"Estrada Diamantina - São Gonçalo (passando por Vau, Milho Verde e Três Barras).",NA,NA,NA,"Flores lilás arroxeadas.","UEC132009","UEC132009",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:24:37-03","UNICAMP","UEC","3108","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Duarte, AP","5694","1961","01","25",NA,"Brazil","Minas Gerais","Sanatana do Riacho","Serra do Cipó, Chapéu do Sol.",NA,NA,NA,"Planta de formação rochosa de quartzito.","UEC121197","UEC121197",NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:24:37-03","UNICAMP","UEC","64403","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Mello-Silva, R; Arbo, MM; Coffani-Nunes, JV","199","1992","11","24",NA,"Brazil","Bahia","Barra da Estiva","Sincorá Velho. Serra da Volta.","-41.3269004821777","-13.6260995864868",NA,"Arbusto 1 m alt. Folhas discolores, argênteas na face abaxial. Corola lilás.; Carrasco aberto, entre rochas.","UEC121206","UEC121206",NA,NA,"61861","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:24:37-03","UNICAMP","UEC","27586","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Furlan, A; Pirani, JR; Kawasaki, ML; Castro, NM; Diacuí, J; Amaral, MCE","CFCR2030","1981","09","07",NA,"Brazil","Bahia","Mucugê","Estrada Mucugê-Guiné, a 28 km de Mucugê.","-41.3708000183105","-13.0052995681763",NA,"Arbusto 60 cm até 1 m. Flores lilás.","UEC121209","UEC121209",NA,NA,"52493","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:24:37-03","UNICAMP","UEC","28023","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Furlan, A; Pirani, JR; Amaral, MCE; Castro, NM; Diacuí, J","CFCR1969","1981","09","07",NA,"Brazil","Bahia","Mucugê","Estrada Mucugê-Guiné, a 5km de Mucugê.","-41.3708000183105","-13.0052995681763",NA,"Subarbusto 1,0-1,5 m. Flores roxas.; Campo rupestre.","UEC121175","UEC121175",NA,NA,"52493","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:24:37-03","UNICAMP","UEC","127686","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Vichnewski, W","35135","1996","04","01",NA,"Brazil","Bahia","Rio de Contas","Estrada Rio de Contas-Pico das Almas (18 km de Rio de Contas).","-41.8114013671875","-13.5789003372192",NA,"Arbusto. Flores magenta.","UEC121174","UEC121174",NA,NA,"49773","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:24:37-03","UNICAMP","UEC","27987","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Duarte, AP","12816","1970","07","17",NA,"Brazil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,"Planalto.","UEC121207","UEC121207",NA,NA,"101169","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:24:37-03","UNICAMP","UEC","137870","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Mansanares, ME; Forni-Martins, ER; Costa, JY; Belinello, R","397","2004","07","07",NA,"Brazil","Minas Gerais","Diamantina","Estrada para Milho Verde, 10 km da cidade.","-43.6002998352051","-18.2493991851807",NA,"Arbustos até 2 m, flores brancas à magenta.; Crescendo sobre cascalhos.","UEC121180","UEC121180",NA,NA,"101169","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:24:37-03","UNICAMP","UEC","3147","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Shepherd, GJ","10229","1979","08","01",NA,"Brazil","Minas Gerais","Diamantina","Km101, antiga estrada dos Escravos.","-43.6002998352051","-18.2493991851807",NA,"Arbusto de 1,5 m, capítulos roxo-azulados.; Campo rupestre.","UEC121176","UEC121176","900","900","101169","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:24:37-03","UNICAMP","UEC","3131","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Joly, AB; Semir, J","3514","1972","11","02",NA,"Brazil","Minas Gerais","Jaboticatubas","Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Arbusto 1,20 m. Capítulos lilás.","UEC121205","UEC121205",NA,NA,"31264","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:24:37-03","UNICAMP","UEC","43564","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Lewinsohn, TM; Martins, RP","18115","1985","03","07",NA,"Brazil","Minas Gerais","Jaboticatubas","Estrada para Usina, a 500 m da entrada.","-43.7449989318848","-19.513599395752",NA,"Arbusto até 2 m.","UEC121177","UEC121177",NA,NA,"31264","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:24:37-03","UNICAMP","UEC","3139","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Semir, J; Sazima, M","580","1971","12","14",NA,"Brazil","Minas Gerais","Jaboticatubas","Km 112 ao Longo da Rodovia Lagoa Santa-Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Pinheirinho. Florlilás a roxo. Pequena árvore de 1,50 m.","UEC121178","UEC121178",NA,NA,"31264","auto",NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:24:37-03","UNICAMP","UEC","189199","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Monge, M","Loeuille, BFP; Siniscalchi, CM","s.n.","2013","03","09",NA,"Brazil","Minas Gerais","Mato Verde","Estrada para Santo Antônio do Retiro.","-42.8664016723633","-15.3971996307373",NA,"Arvoretaa até 1,9 m. Flores roxas.; Cerrado.","UEC126555","UEC126555",NA,NA,"24219","auto",NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:24:37-03","UNICAMP","UEC","71209","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Pirani, JR; Giulietti, AM; Vitta, FA; Coffani-Nunes, JV; Parra-Lazzari, L; Menezes, N","CFSC11940","1991","03","25",NA,"Brazil","Minas Gerais","Santana do Riacho","Caminho da Base do IBAMA do Rio Cipó para o Capao dos Palmitos. Parque Nacional da Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,"Arbusto 1,4m alt., em terreno pedregoso. Capítulos velhos com papus creme.; Cerrado de encosta com algumas áreas de campo rupestre transicional.","UEC132010","UEC132010","800","1000","26557","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-20 10:06:01-03","UNICAMP","UEC","114147","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Vitta, FA; Belinello, R; Semir, J","511","1997","08","21",NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada da Usina, 13 Km após início. Região do Vau da Lagoa. Morro pedregoso, lado esquerdo do Rio.","-43.7144012451172","-19.1688995361328",NA,NA,"UEC121170","UEC121170",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2014-10-14 15:56:23-03","BS","M","M-0029464","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"Luetzelburg, P. von",NA,"1913","12","31",NA,"Brasil",NA,NA,"Caatingazone im Staat Bahia: Junco.",NA,NA,NA,NA,"M0029464",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"SYNTYPE","21:00",NA,NA,NA
"66","2014-10-14 15:56:23-03","BS","M","M-0029478","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Martius, C.F.P. von",NA,"1818","06","30",NA,"Brasil",NA,NA,"Habitat in summis jugis montium ad Tejuco et Milho verde dist. adam.; Provinciae Minarum generalium.",NA,NA,NA,NA,"M0029478",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"HOLOTYPE","21:00",NA,NA,NA
"67","2020-12-21 16:16:30-03","MBM","MBM","57035","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J.","Hatschbach, G.","40880","1978","01","24","Southern America","Brazil","Minas Gerais","Diamantina","Senador Mourão","-43.6002998352051","-18.2493991851807",NA,NA,"MBM057035","MBM057035",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:16:30-03","MBM","MBM","117635","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Robinson, H.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","4664B","1983","06","25","Southern America","Brazil","Minas Gerais","Buritileiro","Rod. BR-265, Chapada dos Gerais",NA,NA,NA,NA,"MBM117635","MBM117635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:16:30-03","MBM","MBM","256559","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Barroso, G.M.","Krieger, L.; et al.; et al.","10167","1971","02","19","Southern America","Brazil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"MBM256559","MBM256559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:16:31-03","MBM","MBM","73935","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Robinson, H.","Hatschbach, G.","4462B","1982","03","14","Southern America","Brazil","Minas Gerais","Conselheiro Mata","Conselheiro Mata, arredores",NA,NA,NA,NA,"MBM073935","MBM073935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:16:30-03","MBM","MBM","205705","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Robinson, H.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","66501","1997","03","19","Southern America","Brazil","Minas Gerais","Diamantina","Rodovia Guinda - Conselheiro Mata","-43.6002998352051","-18.2493991851807",NA,NA,"MBM205705","MBM205705",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:16:30-03","MBM","MBM","208326","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Robinson, H.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","66487","1997","03","19","Southern America","Brazil","Minas Gerais","Diamantina","Rodovia Guinda - Conselheiro Mata","-43.6002998352051","-18.2493991851807",NA,NA,"MBM208326","MBM208326",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:16:30-03","MBM","MBM","45446","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J.","Duarte, A.P.","1370",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Jequitinhonha","Alto do Jequitinhonha","-41.0032997131348","-16.4339008331299",NA,NA,"MBM045446","MBM045446",NA,NA,"48921","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-09-04 05:06:27-03","MNHN","RECOLNAT_MNHN_P","P02511929","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Nakajima","Sellow",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Montevideo, Brasilia, so do vento",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511929' target='other'> <mi>dwc_moreinfo</mi></a>","P02511929","P02511929_01 P02511929_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"796",NA,NA
"75","2015-09-04 10:27:55-03","MNHN","RECOLNAT_MNHN_P","P04416537","PreservedSpecimen",NA,NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Schultz Bipontinus","Martius, C.F.P.",NA,"1818","7",NA,NA,"Brésil",NA,NA,"Min. Ger. in ?",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04416537' target='other'> <mi>dwc_moreinfo</mi></a>","P04416537","P04416537_01 P04416537_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isolectotype",NA,NA,NA,NA
"76","2020-12-11 11:33:12-03","UFMG","BHCB","168716","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Duarte, AP","s.n.","1968","10","21","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"BHCB012869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:33:12-03","UFMG","BHCB","98940","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Tameirão Neto, E","4146","2005","10","09","Southern America","Brasil","Minas Gerais","Grão Mogol","Fazenda Tamanduá, Plantar MG 15.","-42.8897018432617","-16.5594005584717",NA,"Plantas do Brasil.; Arbustivo.; Cerrado.","BHCB025563",NA,NA,NA,"67219","auto",NA,NA,"2015","06",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:33:12-03","UFMG","BHCB","168760","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Barreto, HLM","3745","1933","07","10","Southern America","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,"Frequência regular.; Arbusto, 1 m de altura.; Campo.","BHCB012882",NA,NA,NA,"19939","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:33:12-03","UFMG","BHCB","15105","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Stehmann, JR","935","1987","01","02","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Arbusto ereto. Folhas discolores. Flores rosadas.","BHCB051969",NA,NA,NA,"26557","auto",NA,NA,"1995","11",NA,NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:18:05-03","UFPR","UPCB","48667","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Dematteis, M.","Hatschbach, G.","73540","2002","08","18",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, entre os rios Embalassaia e Rio Preto","-44.1721992492676","-17.7574996948242",NA,"Arbusto 2,5m, capítulos lilases. Campo cerrado, solo rochoso..",NA,NA,NA,NA,"37503","auto",NA,NA,"2003","01",NA,"01",NA,NA,NA,NA,NA
"81","2009-08-28 05:32:00-03","MO","MOBOT","3353490","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"Robert M. King|Luther E. Bishop","King 8764","1981","2","1","South America","Brazil","Bahia",NA,"From road 8 Km. along road S of Mucuge, 2-5 Km. E along base of mountain.",NA,NA,NA,NA,NA,NA,"853.44000000","914.40000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-08-13 05:50:00-03","MO","MOBOT","3353930","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.","D.J.N. Hind, March/","R.M. Harley|David J.N. Hind|Taciana B. Cavalcanti","Harley 26459","1988","11","16","South America","Brazil","Bahia",NA,"Barra da Estiva. Morro do Ouro. 9km ao S da cidade na estrada para Ituacú. Campos gerais e campo rupestre com afloramento rochoso.","-41.3","-13.7",NA,NA,NA,NA,"1100.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2009-08-28 05:32:00-03","MO","MOBOT","3354119","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"Robert M. King|Luther E. Bishop","King 8606","1981","1","23","South America","Brazil","Bahia",NA,"16 Km N of Livramento do Brumado, along the road to Arapiranga.",NA,NA,NA,NA,NA,NA,"883.92000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2010-10-13 08:58:00-03","MO","MOBOT","100308413","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","J. Semir","Gerald L. Smith","Smith 1035","1980","10","6","South America","Brazil","Minas Gerais",NA,"Serra do Cipo. 2 km from Chapeau de Sol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","3353721","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","H. Robinson","Gert G. Hatschbach","Hatschbach 44702","1982",NA,NA,"South America","Brazil","Minas Gerais",NA,"Trinta Reis, 8 km S (mun. Tijucal).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2009-11-20 06:16:00-02","MO","MOBOT","3353893","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","H. Robinson","Gert G. Hatschbach|R. Kummrow","Hatschbach 49696","1985",NA,NA,"South America","Brazil","Minas Gerais",NA,"Barro Preto, Torre da Telemig (mun. Gouveia).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","3354098","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","H. Robinson","Gert G. Hatschbach","Hatschbach 27308","1971",NA,NA,"South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço (mun. Gouveia).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","3354378","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","H. Robinson","Gert G. Hatschbach","Hatschbach 40861","1978",NA,NA,"South America","Brazil","Minas Gerais",NA,"Biri-Biri (mun. Diamantina ) .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2009-08-28 05:32:00-03","MO","MOBOT","3354619","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Robert M. King|Luther E. Bishop","King 8609","1981","1","23","South America","Brazil","Bahia",NA,"16 Km N of Livramento do Brumado, along the road to Arapiranga.",NA,NA,NA,NA,NA,NA,"883.92000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2009-08-28 05:38:00-03","MO","MOBOT","3354839","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Robert M. King|Luther E. Bishop","King 8465","1981","1","15","South America","Brazil","Minas Gerais",NA,"Serra do Cipo. chapeu de Sol.",NA,NA,NA,NA,NA,NA,"914.40000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2009-11-20 06:16:00-02","MO","MOBOT","3355076","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","H. Robinson","Gert G. Hatschbach|R. Kummrow","Hatschbach 47921","1984",NA,NA,"South America","Brazil","Bahia",NA,"Corrego Moreira. (mun. Mucge).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2009-08-28 05:32:00-03","MO","MOBOT","3355217","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Robert M. King|Luther E. Bishop","King 8457","1981","1","15","South America","Brazil","Minas Gerais",NA,"Flats near river Corrego Vitalino. Serra do Cipo, ca. 6 km. N of Chapeu de Sol.",NA,NA,NA,NA,NA,NA,"731.52000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2010-10-13 09:00:00-03","MO","MOBOT","100308367","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","J. Semir","George Eiten","Eiten 6916","1965","11","25","South America","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó. Along road at km 108-109.","-43.6","-19.3166667",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2021-02-01 16:33:00-03","MO","MOBOT","101247088","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","fide Loeuille et al.","C.F.P. Martius","Martius s.n. (503)",NA,"7",NA,"South America","Brazil","Minas Gerais","Diamantina","Habitat in summis jugis montium ad Tejugo et Milho verde districtus adamantina in Brasilia","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,"1",NA
"95","2020-08-31 08:53:00-03","INPA","INPA","218783","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Dematteis, M","Hatschbach, GG","73540","2002","08","18","Southern America","Brasil","Minas Gerais","Joaquim Felício","Paraná de Autazes, Serra do Cabral, entre os rios Embalassaia e Rio Preto. Campo cerrado, solo rochoso.","-59","-3",NA,NA,"INPA0218783","INPA0218783 INPA0218783_e",NA,NA,NA,NA,"-59","-3","2003",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-06-15 15:28:50-03","UNESP-RC","HRCB","16186","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Faria, G.M.","74","1990","04",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó","-43.6","-19.283333",NA,"Porte arbustivo a semi-arbóreo, habitat: regiões de afloramentos, entre as rochas. Flor lilás, foi observada florida, praticamente o ano todo, exceto em março; apresenta pico de florescimento em maio.",NA,NA,NA,NA,NA,NA,"43º36'W","19º17'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
