"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"217","2010-08-03 10:27:00-03","MO","MOBOT","100292320","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Otto Buchtien","Buchtien 1451",NA,"South America","Bolivia","San Carlos",NA,NA,NA,NA,"R.C.Foster",NA,NA,"La Paz","Larecaja","-68.1708334","-15.4133333","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"218","2010-08-27 09:38:00-03","MO","MOBOT","100299670","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Otto Buchtien","Buchtien 1487 p.p.",NA,"South America","Bolivia","Charopampa",NA,NA,NA,NA,"R.C. Foster",NA,NA,"La Paz",NA,"-68.1333333","-15.2333333","570.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"219","2011-02-03 15:59:00-02","MO","MOBOT","100344271","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Michael J. Balick","Balick 1054","1978","South America","Peru","Río Yaguasyacu, affluent of Río Ampiyacu. Brillo Nuevo and vicinity.",NA,NA,NA,NA,"C.M. Taylor (MO)","2",NA,"Loreto","Maynas","-72","-2.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"220","2019-03-18 04:33:00-03","MO","MOBOT","100366330","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.","Holotype","F.W.H.A. von Humboldt|A.J.A. Bonpland","Humboldt s.n.",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"221","2020-01-15 04:34:00-03","MO","MOBOT","100508921","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Jehizon Terán|N. Vega|D. Soux|M. Aliaga","Terán Aguilar 3826","2009","South America","Bolivia","Chocolatal.",NA,NA,NA,NA,"C.M. Taylort (MO)","8","23","Cochabamba","Chapare","-65.5722223","-16.9752778","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Choco 3764","1",NA
"222","2013-07-10 09:35:00-03","MO","MOBOT","100609797","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Manuel Rimachi Y.","Rimachi Y. 7724","1985","South America","Peru","Dtto. Iquitos. Rio Momon, afluente del Rio Nanay, un poco arriba de caserio de Santa Rosa en terreno bajo.",NA,NA,NA,NA,NA,"2","1","Loreto","Maynas",NA,NA,"95.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"223","2020-11-18 08:45:00-03","MO","MOBOT","100860757","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"M.O. de S. Hamada|Manoel dos R. Cordeiro|Michael J.G. Hopkins","Hamada 54","2006","South America","Brazil","Parque Nacional Montanhas do Tumucumaque. Rio Amapari.",NA,NA,NA,NA,"C.M. Taylor (MO)","3","4","Amapá",NA,"-52.7413889","1.8447222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"224","2015-10-12 12:27:00-03","MO","MOBOT","100867388","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Claes Persson|et al.","Persson 1830","2014","South America","Ecuador","Río Cuyabeno, downstream of Laguna Grande.",NA,NA,NA,NA,NA,"5","6","Sucumbíos","Cuyabeno","-76.1375","-0.0966666","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"225","2010-11-05 09:22:00-02","MO","MOBOT","1416746","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Sue A. Thompson","Thompson 1067","1983","South America","Ecuador",NA,NA,NA,NA,NA,NA,"8","13","Carchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","1416747","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Llewelyn Williams","Williams 7469","1930","South America","Peru",NA,NA,NA,NA,NA,NA,"1","16","San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2016-06-06 14:27:00-03","MO","MOBOT","1750622","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 295","2002","South America","Bolivia","Región Madidi, orilla izquierda del Río Quendeque, meseta alta.",NA,NA,NA,NA,"C.M. Taylor (MO)","2","3","La Paz","Franz Tamayo","-67.7996944","-14.9611111","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-08","8",NA
"228","2011-04-17 11:45:00-03","MO","MOBOT","1899103","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Pedro Acevedo-Rodríguez|et al.","Acevedo-Rodríguez 1180","1986","South America","Colombia","Corregimiento Nutibara, Region de Murri",NA,NA,NA,NA,"Sabicea villosa","7","10","Antioquia","Frontino",NA,NA,"1440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-11-11 11:14:00-03","MO","MOBOT","101233035","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"André M. Amorim|J. Paixão|Pedro Fiaschi|W. Nascimento|Sérgio C. de Sant'Ana","Amorim 4228","2004","South America","Brazil","Barro Preto: Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Faz. São Miguel em diração à serra.",NA,NA,NA,NA,"C.M. Taylor (MO)","7","29","Bahia","Baianópolis","-39.2027778","-14.7702778","600.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"230","2014-02-11 20:34:00-02","MO","MOBOT","1899106","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Linda K. Albert de Escobar|et al.","Escobar 7024","1986","South America","Colombia","0.5 km de la troncal Norte hacia Nechi",NA,NA,NA,NA,"C. M. Taylor","8","17","Antioquia","Caucasia",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2011-02-22 10:38:00-03","MO","MOBOT","1902666","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Enrique Rentería A.|et al.","Rentería Arriaga 4321","1985","South America","Colombia","Vereda bohios, finca la cabaña",NA,NA,NA,NA,"C. M. Taylor","8","4","Antioquia","Chigorodó",NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2013-12-23 19:18:00-02","MO","MOBOT","1904464","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Hno. Daniel","Daniel 4276","1950","South America","Colombia",NA,NA,NA,NA,NA,"L. B. Smith","10",NA,"Antioquia","Amagá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2012-04-27 14:49:00-03","MO","MOBOT","1904465","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Gabriel Gutiérrez V.|Fred A. Barkley","Gutierrez Villegas 17C628","1947","South America","Colombia",NA,NA,NA,NA,NA,"C. M. Taylor","11",NA,"Antioquia","Angelópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2013-08-01 15:05:00-03","MO","MOBOT","1958182","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Stephan G. Beck|R. Haase","Beck 10056","1904","South America","Bolivia",NA,NA,NA,NA,NA,NA,"2","26","La Paz",NA,"-67.25","-13.0833333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"235","2009-07-17 17:02:00-03","MO","MOBOT","2305826","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Thomas B. Croat|Lynn P. Hannon|Gregory A. Wahlert|Tuntiak Katan","Croat 91374","2004","South America","Ecuador","Along road from near Paquisha, south to Las Orchídeas, and end of road on Río Nangaritza, via Guayzimi, beginning at 15.9 km E of Zumbi and Río Zamora, then 38.5 km S, 11.1 km N of Las Orchídeas.",NA,NA,NA,NA,"C.M. Taylor (MO)","7","17","Zamora-Chinchipe",NA,"-78.64472","-4.21333","878.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1510","3",NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","2330232","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Thomas B. Croat","Croat 91551","2004","South America","Ecuador","Along road to Romerillao Alto from Zamora, 19.1 km E of Río Bombuscaro in Zamora, 6.3 km E of La Pituca.",NA,NA,NA,NA,"C.M. Taylor (MO)","7","20","Zamora-Chinchipe",NA,"-78.93611","-4.16777","1203.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1678","3",NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","2346332","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Thomas B. Croat","Croat 91920","2004","South America","Ecuador","Along road from Zamora to Janiero vicinity of municipal garbage dump, along Quebrada Janiero, 1.3 km NW of Bridge over Quebrada Janiero.",NA,NA,NA,NA,"C.M. Taylor (MO)","7","22","Zamora-Chinchipe",NA,"-78.96416","-4.04805","1009.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1685","3",NA
"238","2019-09-03 04:36:00-03","MO","MOBOT","2610408","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Homero Vargas|Edwin Narváez|A. Moreira|J. Celi|L. Lewinsohn","Vargas López 4635","2004","South America","Ecuador","Sector Cristóbal Colón. Terrenos de la Sra. Emma Revilla, a 10 km de Cristóbal Colón. Bosque Húmedo Tropical. Bosque primario.",NA,NA,NA,NA,"C.M. Taylor (MO)","3","15","Esmeraldas","Quinindé","-79.16666","0.5","625.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","3",NA
"239","2012-04-20 05:09:00-03","MO","MOBOT","2748709","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Rocío Rojas","Rojas Gonzáles 2785","2004","South America","Peru","Dist. Palcazú, Sector San Pedro - San Francisco. Remante de bosque.",NA,NA,NA,NA,"C.M. Taylor (MO)","6","8","Pasco","Oxapampa","-75.43527","-10.44","480.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"240","2019-01-25 04:35:00-02","MO","MOBOT","2748979","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Luis Valenzuela G.","Valenzuela Gamarra 3356","2004","South America","Peru","Dist. Las Piedras, Reserva Amazónica, Trocha G, Bosque Primario.",NA,NA,NA,NA,"C.M. Taylor (MO)","4","8","Madre de Dios","Tambopata","-69.07638","-12.5175","192.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"241","2019-02-07 12:28:00-02","MO","MOBOT","3009681","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Thomas B. Croat|Christopher Davidson|Sharon R. Christoph","Croat 95917","2006","South America","Ecuador","Along road and trail from Maquipucuna Reserve to Ecolodge Santa Lucia, 1 km NE of Maquipucuna Reserve Entrance.",NA,NA,NA,NA,"C.M. Taylor (MO)","3","15","Pichincha",NA,"-78.61638","0.12083","1423.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3488","3",NA
"242","2008-07-07 09:27:00-03","MO","MOBOT","3195421","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Gerardo Herrera Ch.","Herrera Chacón 9911","2003","South America","Suriname","Vicinity of camp on W bank of Zuid River, across river from (i.e., W and outside of) Central Suriname Nature Reserve, ca. 10 km straight-line distance SSE of Kayserberg Airstrip.",NA,NA,NA,NA,"C.M. Taylor (MO)","6","14","Sipaliwini",NA,"-56.4508333","3.0008333","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5062","7",NA
"243","2009-07-17 17:40:00-03","MO","MOBOT","3239025","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Benkt Sparre","Sparre 16481","1967","South America","Ecuador","Zumbi, on the northern border of Rio Zamora, tropical gallery forest",NA,NA,NA,NA,NA,"5","18","Zamora-Chinchipe",NA,"-78.7666","-3.8333","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2013-07-28 05:59:00-03","MO","MOBOT","3239697","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Gunnar Wilhelm Harling|Lennart Andersson","Harling 13764","1974","South America","Ecuador","Road Zamora-Gualaquiza, ca 5 km north of Cumbaraza, potreros, rastrojos, and riverside woods",NA,NA,NA,NA,"L. Andersson",NA,NA,"Zamora-Chinchipe",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-01 19:10:00-03","MO","MOBOT","3251539","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Thomas B. Croat|Felipe Cardona","Croat 98120","2007","South America","Colombia","Canyon of Río Claro, Quebrada Mulata, less than 0.5 km S of Main Medellín Highway, departing main highway 27 km E of turnoff to San Luis, 53 km E of Río Calderas.",NA,NA,NA,NA,"C.M. Taylor (MO)","4","21","Antioquia","San Luis","-75.1372222","6.0247223","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4218","1",NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","3391139","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"J. Alberto Peñaranda","Peñaranda 429","2007","South America","Bolivia","Sindicato: Villa Mercedez. Bosque ribereño siempre verde, con dosel de 25-30 m, sotobosque arbóreo alto. Suelo de abundante materia orgá3nica zona cálida con lluvia permanente bioclima termotropical húmedo.",NA,NA,NA,NA,"CMT","1","27","Cochabamba","Capinota","-65.50555","-16.73277","295.00000000","328.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-09-19 04:36:00-03","MO","MOBOT","3432931","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Thomas B. Croat|Mónica Carlsen|Dan Levin","Croat 99394","2007","South America","Ecuador","1 km S of Río Aguarico on road between Dureno and Shushufindi.",NA,NA,NA,NA,"C.M. Taylor (MO)","10","6","Sucumbíos",NA,"-76.6536111","-0.0144444","277.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4344","2",NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","3434067","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"R. Chávez de Michel","Michel 3126","2003","South America","Bolivia","Ibuelo, a 50 mts de la carretera, 7 km de Villa Tunari hacia Sinahota. Sabana antropógena, con curichi permanente. Plantas acuaticas.",NA,NA,NA,NA,"R. de Michel","5","19","Cochabamba","Chapare","-65.35","-16.96666","267.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2009-10-21 13:52:00-02","MO","MOBOT","3483148","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Isau Huamantupa","Huamantupa Chuquimaco 10263","2007","South America","Peru","Distrito Kosñipata, Comunidad de Keros. Bosque húmedo primario.",NA,NA,NA,NA,"C.M. Taylor (MO)","8","5","Cusco","Paucartambo","-72.37361","-12.89805","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"250","2011-06-08 12:01:00-03","MO","MOBOT","515458","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"José Schunke V.","Schunke Vigo 9285","1976","South America","Peru","Dtto. Daniel Alomias Robles; Al oeste del Restaurante Cañabraba, circa a Delicias.",NA,NA,NA,NA,"S,A, Khan (UBT)","6","17","Huánuco","Leoncio Prado","-75.91666","-9.1775","800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","7",NA
"251","2008-05-27 22:02:00-03","MO","MOBOT","524313","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"L.B. Holm-Nielsen","Holm-Nielsen 19225","1979","South America","Ecuador","Mishuallí. Rain forest in the surroundings of the junction Río Mishuallí - Río Napo.",NA,NA,NA,NA,NA,"8","13","Napo",NA,"-77.68333","-1.05","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2011-06-08 17:18:00-03","MO","MOBOT","524327","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 19637","1979","South America","Ecuador","Road Coca - Auca oilfields, 3 km along the road to Yucca. Rain forest.",NA,NA,NA,NA,NA,"8","20","Napo",NA,"-76.91666","-0.46666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2011-06-08 17:18:00-03","MO","MOBOT","524358","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 25781","1980","South America","Ecuador","Río Onzolé, upstream from San Francisco de Onzolé. Forested hill.",NA,NA,NA,NA,NA,"9","3","Esmeraldas",NA,"-79.05","0.86666","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","524398","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Benjamin Øllgaard|L.B. Holm-Nielsen|N.H. Andreasen|B.B. Larsen|Lars P. Kvist","Øllgaard 37665","1982","South America","Ecuador","Road El Paraiso - Saguangal, 11 km from El Paraiso. Tall montane rain forest, dominated by Palo Largo. Soil temperature 21° C.",NA,NA,NA,NA,NA,"5","2","Pichincha",NA,"-78.76666","0.2","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","524412","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Lars P. Kvist","Kvist 40184","1982","South America","Ecuador","In the Colorado community Congoma Grande at km. 23 on the Santa Domingo - Puerto Limón road. Swampy disturbed forest along a stream.",NA,NA,NA,NA,NA,"6","9","Pichincha",NA,"-79.36666","-0.35","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2015-01-31 23:37:00-02","MO","MOBOT","3239419","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"M. Silveira|Douglas C. Daly|R.S. Saraiva|F.C. Walthier|D.A.G. Silva|M. de Pardo","Silveira 585","1993","South America","Brazil","Mun Sena Madureira. Bacia do Rio Purus, Fazenda Nova Olinda Carreador da Alianca, se 1 km da pista. Terreno plano, carreador abandonado a ca de 8 anos",NA,NA,NA,NA,"C. M. Taylor","10","21","Acre",NA,"-69.21666","-10.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","524428","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"J.E. Lawesson","Lawesson 43558","1983","South America","Ecuador","Río Yasuní. Riverbanks around Garza Coche.",NA,NA,NA,NA,NA,"4","12","Napo",NA,"-75.78333","-1.08333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2008-05-27 22:02:00-03","MO","MOBOT","524435","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"B. Løjtnant|Ulf Molau","Løjtnant 13285","1979","South America","Ecuador","Montalvo, along Río Bobonaza 0-1 km N of the military camp. Partly disturbed rain forest along the river.",NA,NA,NA,NA,NA,"5","16","Pastaza",NA,"-76.96666","-2.08333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-10-15 16:05:00-03","MO","MOBOT","524723","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"W. Scott Hoover|P. Gelpi|Ruth Ann Lorentzen|Ana Argüello","Hoover 2400","1988","South America","Ecuador","Trail from Paílon to Gualpi Chico area of Awá Reservation, 1.5 km past Río Blanco; forest areas.",NA,NA,NA,NA,"x panamensis, S. Khan (UBT)","1","14","Carchi",NA,"-78.2666667","0.85","1000.00000000","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","529066","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Franklin Ayala|et al.","Ayala Flores 2805","1980","South America","Peru","Quebrada Orejon. Purma.",NA,NA,NA,NA,NA,"10","29","Loreto","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-4","2",NA
"261","2018-02-08 16:21:00-02","MO","MOBOT","534103","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","Lewis 12532","1986","South America","Peru","Kapawari, Río Pastaza.",NA,NA,NA,NA,"J.D. Dwyer","12","5","Loreto",NA,"-76.6","-2.6833333","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-21","3",NA
"262","2011-03-24 07:59:00-03","MO","MOBOT","534455","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast|José Campos de la Cruz","Lewis 13254","1987","South America","Peru","Puranchim, río Sinchiyacu. Rainforest, terra firma and palm lowlands.",NA,NA,NA,NA,"J.D. Dwyer","3","30","Loreto","Alto Amazonas","-76.9166667","-2.8333333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-11","3",NA
"263","2011-03-24 07:56:00-03","MO","MOBOT","534645","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","Lewis 10791","1986","South America","Peru","Pampa Hermosa and vicinity, Río Corrientes, 1 km S of jct. with Río Macusari. Low rainforest, mostly firma with scattered white sand. Mayna Jívaro",NA,NA,NA,NA,"C.M. Taylor","6","4","Loreto","Loreto","-75.8333333","-3.25","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-1","3",NA
"264","2011-03-24 08:01:00-03","MO","MOBOT","534961","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast|José Campos de la Cruz","Lewis 12793","1987","South America","Peru","San Juan, río Tigre. Rainforest, mostly along river's edge and around village.",NA,NA,NA,NA,"J.D. Dwyer","3","15","Loreto","Loreto","-75.6666667","-2.5833333","245.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-2","3",NA
"265","2014-07-31 12:15:00-03","MO","MOBOT","534974","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","Lewis 12167","1986","South America","Peru","Puranchim, Río Sinchiyacu.",NA,NA,NA,NA,"J.D. Dwyer","11","21","Loreto","Alto Amazonas","-76.9166667","-2.8333333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-13","3",NA
"266","2011-04-25 09:14:00-03","MO","MOBOT","535340","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","Lewis 12275","1986","South America","Peru","PetroPeru Estación Río Morona. Low secondary and primary rainforests, terra firma and flooded river banks.",NA,NA,NA,NA,NA,"11","30","Loreto",NA,"-77.3333333","-4.3333333","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-15","3",NA
