"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","coordinatePrecision","geoFlag","fieldNumber","dayIdentified","individualCount"
"46","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","53455",NA,"Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","A.F.A. Versiane/23-01-2020","F.S. Meyer","1198","2012","03","22",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Arbusto 30cm alt., coletado em campo rupestre úmido","MBML053455","MBML053455",NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA
"47","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"48","2020-09-12 05:00:02-03","US","US","2595879","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonsêca","24861","1969","3","21","South America - Neotropics","Brazil","Goiás",NA,"10 km south of Alto do Paraíso (formerly Veadeiros).",NA,NA,"1000",NA,NA,NA,"US01897332","US01897332_01 US01897332_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"49","2020-09-12 05:00:02-03","US","US","2595878","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonsêca","24481","1969","3","16","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros. Ca. 30 km North of Veadeiros",NA,NA,"1000",NA,NA,NA,"US01897336","US01897336_01 US01897336_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"50","2020-09-12 05:00:02-03","US","US","2628674","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","32863","1971","3","21","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros. Ca. 18 km N of Alto do Paraíso",NA,NA,"1250",NA,NA,NA,"US01897333","US01897333_01 US01897333_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"51","2020-09-12 05:00:02-03","US","US","2267365","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"E. Y. Dawson","14620","1956","4","24","South America - Neotropics","Brazil","Goiás",NA,"7 km. S of Veadeiros.",NA,NA,NA,NA,NA,NA,"US00120270","US00120270_01","Isotype",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"52","2020-09-12 05:00:02-03","US","US","2628673","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","33026","1971","3","23","South America - Neotropics","Brazil","Goiás",NA,"Ca. 25 Km N of Alto do Paraíso",NA,NA,"1250",NA,NA,NA,"US01897334","US01897334_01 US01897334_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"53","2020-09-12 05:00:02-03","US","US","2773466","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"G. Hatschbach","36896","1975","5","26","South America - Neotropics","Brazil","Goiás","Cavalcante","Rod. GO-12, descida Chapada dos Veadeiros","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,"US01897337","US01897337_01 US01897337_02",NA,NA,NA,NA,"Dicotyledonae",NA,"92497","auto",NA,NA,"1"
"54","2020-09-12 05:00:02-03","US","US","3181326","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"G. Hatschbach","53887","1990","2","12","South America - Neotropics","Brazil","Goiás",NA,"Rod. GO-327, 15-20km O de Alto Paraíso",NA,NA,"1200","1300",NA,NA,"US01897338","US01897338_01 US01897338_02",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"55","2020-09-02 16:33:17-03","Cenargen","CEN","112740","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","B. M. T. Walter","Marcelo Fragomeni Simon","3681","2019","03","30",NA,"Brasil","GO","CAVALCANTE","Chapada dos Veadeiros. Ao longo da GO - 118, 27 km N de Alto Paraíso.","-47.454166","-13.943611","1500","1500","Unicata","Subarbusto crescendo de xilopódio. Pétalas rosa. Anteras amarelos.","CEN00112740","CEN00112740",NA,"2019","-47.454166","-13.943611",NA,"12",NA,NA,NA,NA,"1"
"56","2020-09-02 16:33:17-03","Cenargen","CEN","62056","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","C. E. B. Proença","Carolyn Elinore Barnes Proença","2571","2001","03","17",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Chapada dos Veadeiros, Fazenda Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,"Exsicatas","Estames amarelos. Doação do Sistema Herbário UB (17377). Goiás - Brasil","CEN00062056","CEN00062056",NA,"2002",NA,NA,NA,NA,"44724","auto",NA,NA,"1"
"57","2021-03-15 18:28:49-03","USP","SPF","231777","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","Pacífico, RB","Pacífico, RB","385","2017","03","11",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha para os Saltos.","-47.838889","-14.196667","926","926",NA,"Arbusto ca. 30 cm alt., pétalas pink, estames inteiramente amarelos. Ocasional.; Campo rupestre úmido.","SPF00231777",NA,NA,"2017","-47.838889","-14.196667",NA,"03",NA,NA,NA,"11",NA
"58","2019-11-13 11:25:47-03","USP","SPF","49568","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","Wurdack, JJ","Pirani, JR","1671","1987","02","06",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"SPF00049568",NA,NA,"1990",NA,NA,NA,NA,"44724","auto",NA,NA,NA
"59","2019-10-07 09:34:38-03","UEFS","HUEFS","109920","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"Proença, C.","2571","2002","03","17",NA,"Brasil","Goiás","Chapada dos Veadeiros","Fazenda Portal da Chapada.",NA,NA,NA,NA,NA,"Campo úmido.","HUEFS0109920","HUEFS0109920",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"60","2019-10-07 09:34:38-03","UEFS","HUEFS","199488","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"Vieira, R.F.","2609","2013","06","20",NA,"Brasil","Goiás","Caldas Novas","Margem da estrada próxima a casa abondonada, Parque Estadual de Caldas Novas.","-48.689167","-17.743611","969","969",NA,NA,"HUEFS0199488","HUEFS0199488",NA,NA,"48W41'21''","17S44'37''","Rosanae",NA,NA,NA,NA,NA,NA
"61","2020-01-31 09:53:53-03","UEFS","HUEFS","254135","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"Munhoz, C.B.R.","116","2009","05","01",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Água Fria.","-47.509167","-14.083056","1482","1482",NA,"Campo limpo úmido.","HUEFS0254135",NA,NA,NA,"47W30'33''","14S4'59''","Rosanae",NA,NA,NA,NA,NA,NA
"62","2015-03-07 08:55:30-03","F","FMNH-SEEDPLANTS","V0151252F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0151252F","V0151252F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"63","2015-03-07 08:55:30-03","F","FMNH-SEEDPLANTS","V0151253F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0151253F","V0151253F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"64","2015-03-07 08:55:30-03","F","FMNH-SEEDPLANTS","V0151254F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0151254F","V0151254F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"65","2018-05-14 17:31:59-03","F","FMNH-SEEDPLANTS","V0179803F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila",NA,"RRC ID Flag","H. S. Irwin","32863",NA,NA,NA,"South America","Brazil","Goiás",NA,NA,"-48","-12",NA,NA,NA,NA,"V0179803F","V0179803F_01 V0179803F_02",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"32863",NA,NA
"66","2020-11-27 09:39:11-03","UEG","HUEG","11002","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","Ribeiro, R.N.","Faria, J.E.Q.","3987","2014","04","05","Southern America","Brasil","Goiás","Alto Paraiso","Margem da estrada entre São Jorge e Alto Paraíso de Goiás.","-47.471944","-14.1","1031","1031",NA,"Subarbusto 0,3m, flor rosa com estames anarelos. Botão rosa.; Campo limpo úmido.","HUEG011002",NA,NA,"2017","-47.471944","-14.1",NA,"06",NA,NA,NA,"05",NA
"67","2019-07-02 15:55:59-03","UEM","HUEM","33105","S","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","R.Pacifico","R.Pacifico; V.E.Bressan","385","2017","03","11",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros., Trilha para os Saltos. Campo rupestre úmido.","-47.833389","-14.163333","926","926",NA,"Arbusto, aproximadamente 0,3m de altura. Pétalas coloração pink, estames inteiramente amarelos. Ocasional.","HUEM000015529","HUEM000015529",NA,"2017","-47.833389","-14.163333",NA,"03",NA,NA,NA,"11",NA
"68","2020-06-01 13:11:03-03","UFU","HUFU","57978","S","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","Romero, R.","Silva, J.M.; Cordeiro, J. & Vaz, J.","6626","2008","05","22",NA,"Brasil","Goiás","Alto Paraíso","Cachoeira dos Cristais",NA,NA,NA,NA,NA,"Ereta, flor rosada, anteras amarelas.; Cerrado",NA,NA,NA,"2010",NA,NA,NA,"11",NA,NA,NA,NA,NA
"69","2020-06-01 13:11:03-03","UFU","HUFU","61772","S","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"Romero, R.; Almeda, F.; Robinson, O.; Robinson, D.; Martins, A.B.; Goldenberg, R.; et al.","5526","1998","06","16",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 11 Km da cidade.","-47.610278","-14.169167",NA,NA,NA,"Subarbusto em touceira, ca. 0,3 m alt. Corola púrpura, estames maiores e menores amarelos.; Campo limpo associado a afloramentos rochosos, local úmido.",NA,NA,NA,NA,"-47.610278","-14.169167",NA,NA,NA,NA,NA,NA,NA
"70","2020-06-01 13:11:02-03","UFU","HUFU","38916","S","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","Romero, R.","Munhoz, C.; Rodrigues, N. & Ramos, K.M.O.","1279","2000","05","08",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Água Fria, Cerca de 10 km em direção a Teresina de Goiás.","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Cerca de 30 cm. Flor branca com hastes amarelas.; Campo úmido.",NA,NA,NA,"2005",NA,NA,NA,"01","44724","auto",NA,NA,NA
"71","2021-02-23 13:22:45-03","MN","R-TIPOS","171758","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wrurdack",NA,"Dawson, E.Y.","14620","1956","04","24",NA,"Brasil","Goiás",NA,"Chapada dos Veadeiros","-47.5","-14.5",NA,NA,NA,NA,"R000171758","R000171758_001","Holotypus",NA,"47°30'W","14°30'S",NA,NA,NA,NA,NA,NA,NA
"72","2019-08-06 10:39:40-03","FMM","FMM","1176","MachineObservation","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","Rosana Romero",NA,NA,"2014","03","15",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.83605","-14.158956",NA,NA,NA,"Hábito: Subarbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM01176","FMM01176_v1",NA,NA,"47°50'09.78W","14°09'32.24S",NA,NA,NA,NA,NA,NA,NA
"73","2020-08-20 20:40:12-03","UFSC","FLOR","44805","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","Munhoz, C.","Munhoz, C.; Rodrigues, N. & Ramos, K.M.O.","1094","2000","04","21",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Água Fria, cerca de 10 Km em direção a Teresina de Goiás.","-47.509444","-14.072778",NA,NA,NA,NA,"FLOR0044805",NA,NA,"2001","47º30'34''W","14º4'22''S",NA,NA,NA,NA,NA,NA,NA
"74","2016-11-03 09:19:21-02","CAS","CAS-BOT","526598","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"Semir, J","4253","1976","3",NA,"South America","Brazil","Goiás",NA,"Chapada dos Veadeiros, 15 km depois do Alto Paraiso",NA,NA,NA,NA,NA,"Subarbusto até 20 m, flor purpureas",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"75","2016-09-15 11:57:22-03","CAS","CAS-BOT","520808","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.","53887","1990","2",NA,"South America","Brazil","Goiás",NA,"Rod. GO-327, 15-20 km ) de Alto Paraíso",NA,NA,"1200","1300",NA,"Pétalas rosado escuro, estames amarelos.",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"76","2017-08-17 10:23:59-03","CAS","CAS-BOT","560563","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack",NA,"Pacifico, R.; Bressan, V. E.","385","2017","3",NA,"South America","Brazil","Goiás","Alto Paraiso De Goias","Parque Nacional da Chapada dos Veadeiros. Trilha para os Saltos","-47.8333888889","-14.1966666667","926",NA,NA,"Arbusto ca. 30 cm alt., pétalas pink, estames inteiramente amarelos. Ocasional.",NA,NA,NA,NA,"47° 50' 0.2 W","14° 11' 48 S","Magnoliopsida",NA,NA,NA,NA,NA,NA
"77","2019-11-21 10:10:25-03","IBt","SP","215914","S","Plantae",NA,NA,"Melastomataceae","Microlicia","psammophila","Microlicia psammophila","Wurdack","Romero, R","Romaniuc Neto, S; Toledo, CB; Sajo, MG; Santos, EP","606","1987","02","08",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Estrada para Cavalcante","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,"01","44724","auto",NA,"20",NA
