"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"98","2020-02-08 10:33:44-03","NBC","NL-BOTANY","L.2128945","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Pedersen TM",NA,"1965","12","20","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2128945 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2128945",NA,"Sapindales",NA,"Planch.",NA,NA,NA,"San Antonio, Dep. Cenral.",NA,NA,NA,NA,"NL-L2128945",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"99","2020-02-08 10:33:44-03","NBC","NL-BOTANY","L.2128946","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Sparre B; Vervoorst F",NA,"1950","12","20","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2128946 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2128946",NA,"Sapindales",NA,"Planch.",NA,NA,NA,"ep. Cordillera, Salenzuela, Rio V-haea. *.",NA,NA,NA,NA,"NL-L2128946",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"100","2020-02-08 10:33:44-03","NBC","NL-BOTANY","L.2128947","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Fiebrig K",NA,"1902","10","26","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2128947 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2128947",NA,"Sapindales",NA,"Planch.",NA,NA,NA,"Cordillera de Altos.",NA,NA,NA,NA,"NL-L2128947",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"101","2020-02-08 10:33:44-03","NBC","NL-BOTANY","L.2128948","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Hassler E",NA,"1913","04","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2128948 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2128948",NA,"Sapindales",NA,"Planch.",NA,NA,NA,"Paraguaria Centralis: Prope Sapucay.",NA,NA,NA,NA,"NL-L2128948",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"102","2020-02-08 10:33:44-03","NBC","NL-BOTANY","L.2128949","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Fiebrig K",NA,"1902","10","26","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2128949 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2128949",NA,"Sapindales",NA,"Planch.",NA,NA,NA,"Cordillera de Altos.",NA,NA,NA,NA,"NL-L2128949",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"103","2020-02-08 10:33:44-03","NBC","NL-BOTANY","L.2128950","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Fiebrig K",NA,"1902","10","26","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2128950 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2128950",NA,"Sapindales",NA,"Planch.",NA,NA,NA,"Cordillera de Altos.",NA,NA,NA,NA,"NL-L2128950",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"104","2020-02-08 10:33:44-03","NBC","NL-BOTANY","U.1481668","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Prance GT; Silva NT",NA,"1964","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481668 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481668",NA,"Sapindales","sellowii",NA,"Pirani JR","Goiás",NA,NA,NA,NA,NA,NA,"NL-U1481668",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113275",NA,NA,NA
"105","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481673","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Jansen-Jacobs MJ; Welle BJH ter; Sipman HJM; James V",NA,"1992","10","21","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481673 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481673",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Rupununi District",NA,NA,"-59.25","2",NA,NA,"NL-U1481673",NA,NA,"-59.25","2.0",NA,NA,NA,"Magnoliopsidae","U 0113272",NA,NA,NA
"106","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481675","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Jansen-Jacobs MJ",NA,"1999","09","13","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481675 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481675",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Upper Essequibo Region",NA,NA,"-58.533333","3.133333",NA,NA,"NL-U1481675",NA,NA,"-58.533333","3.133333",NA,NA,NA,"Magnoliopsidae","U 0060087",NA,NA,NA
"107","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481651","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Schunke Vigo J",NA,"1977","06","20","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481651 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481651",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"San Martín",NA,NA,NA,NA,NA,NA,"NL-U1481651",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113303",NA,NA,NA
"108","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481652","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Pipoly JJ",NA,"1991","10","28","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481652 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481652",NA,"Sapindales","spruceana","(Engl.) Pirani","Rudas A","Amazonas",NA,NA,"-72.383333","-0.616667",NA,NA,"NL-U1481652",NA,NA,"-72.383333","-0.616667",NA,NA,NA,"Magnoliopsidae","U 0131901",NA,NA,NA
"109","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481653","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Croat TB",NA,"1972","08","06","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481653 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481653",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Loreto",NA,NA,NA,NA,NA,NA,"NL-U1481653",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113305 | `",NA,NA,NA
"110","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481697","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Krukoff BA",NA,"1933","06","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481697 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481697",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Amazonas",NA,NA,NA,NA,NA,NA,"NL-U1481697",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113289",NA,NA,NA
"111","2020-02-08 10:33:44-03","NBC","NL-BOTANY","L 0704938","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Dorr LJ; Barnett LC",NA,"1990","06","23","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200704938 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0704938",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Táchira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"112","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U 0006774","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Krukoff BA",NA,"1933","08","27","Southern America","Brazil",NA,NA,"on varzea land, (shore of river).<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006774 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006774",NA,"Sapindales","spruceana","(Engl.) Pirani","Pirani JR","Acre",NA,"Basin of Rio PurusTerritory of Acre: near mouthof Rio Macauhan (tributary of Rio Yaco)","-69","-9.333333",NA,NA,NA,NA,NA,"-69.0","-9.333333",NA,NA,NA,"Magnoliopsidae","20117",NA,NA,NA
"113","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U 0006773","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Krukoff BA",NA,"1933","08","27","Southern America","Brazil",NA,NA,"on varzea land, (shore of river).<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006773 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006773",NA,"Sapindales","spruceana","(Engl.) Pirani","Pirani JR","Acre",NA,"Basin of Rio PurusTerritory of Acre: near mouthof Rio Macauhan (tributary of Rio Yaco)","-69","-9.333333",NA,NA,"NL-U0006773",NA,NA,"-69.0","-9.333333",NA,NA,NA,"Magnoliopsidae","129955 B","isotype",NA,NA
"114","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481654","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Solomon JC",NA,"1983","01","25","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481654 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481654",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"La Paz",NA,NA,"-67.833333","-16.2",NA,NA,"NL-U1481654",NA,NA,"-67.833333","-16.2",NA,NA,NA,"Magnoliopsidae","U 0113306",NA,NA,NA
"115","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481667","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Pires JM",NA,"1960","09","30","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481667 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481667",NA,"Sapindales","spruceana","(Engl.) Pirani","Pirani JR",NA,NA,NA,"-52.5","3.25",NA,NA,"NL-U1481667",NA,NA,"-52.5","3.25",NA,NA,NA,"Magnoliopsidae","U 0113270",NA,NA,NA
"116","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481669","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Cremers GA; Crozier F; Hequet V",NA,"1997","09","08","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481669 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481669",NA,"Sapindales","spruceana","(Engl.) Pirani","Crozier F",NA,NA,NA,"-52.15","4.35",NA,NA,"NL-U1481669",NA,NA,"-52.15","4.35",NA,NA,NA,"Magnoliopsidae","U 0082235",NA,NA,NA
"117","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481671","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Clarke HD; Williams (Guyana) R; Perry C",NA,"1998","09","12","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481671 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481671",NA,"Sapindales","spruceana","(Engl.) Pirani","Thomas WW","Upper Takutu-Upper Essequibo",NA,NA,"-58.95","1.416667",NA,NA,"NL-U1481671",NA,NA,"-58.95","1.416667",NA,NA,NA,"Magnoliopsidae","U 0046853",NA,NA,NA
"118","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481672","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Clarke HD",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481672 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481672",NA,"Sapindales","spruceana","(Engl.) Pirani","Thomas WW",NA,NA,NA,NA,NA,NA,NA,"NL-U1481672",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0025378 | 83364",NA,NA,NA
"119","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481676","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Clarke HD",NA,"1996","10","31","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481676 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481676",NA,"Sapindales","spruceana","(Engl.) Pirani","Thomas WW","Upper Takutu-Upper Essequibo",NA,NA,NA,NA,NA,NA,"NL-U1481676",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0139107",NA,NA,NA
"120","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481677","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Clarke HD",NA,"1997","07","24","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481677 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481677",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,"NL-U1481677",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0138049",NA,NA,NA
"121","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481670","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Krukoff BA",NA,"1933","08","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481670 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481670",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Acre",NA,NA,"-69","-9.333333",NA,NA,"NL-U1481670",NA,NA,"-69.0","-9.333333",NA,NA,NA,"Magnoliopsidae","U 0113271",NA,NA,NA
"122","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481679","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Prance GT; Steward JR; Ramos JF; Farias LG",NA,"1969","02","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481679 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481679",NA,"Sapindales","spruceana","(Engl.) Pirani","Pirani JR","Roraima",NA,NA,NA,NA,NA,NA,"NL-U1481679",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113273",NA,NA,NA
"123","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481680","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Clarke HD",NA,"1997","05","31","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481680 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481680",NA,"Sapindales","spruceana","(Engl.) Pirani","Thomas WW","Upper Takutu-Upper Essequibo",NA,NA,NA,NA,NA,NA,"NL-U1481680",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0038716",NA,NA,NA
"124","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481681","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Prance GT; Ramos JF; Farias LG",NA,"1968","09","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481681",NA,"Sapindales","spruceana","(Engl.) Pirani","Pirani JR","Acre",NA,NA,NA,NA,NA,NA,"NL-U1481681",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113274",NA,NA,NA
"125","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481682","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Krukoff BA",NA,"1934","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481682",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Amazonas",NA,NA,NA,NA,NA,NA,"NL-U1481682",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113276",NA,NA,NA
"126","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481683","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Rombouts HE",NA,"1937","08","12","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481683",NA,"Sapindales","spruceana","(Engl.) Pirani","Lindeman JC",NA,NA,NA,NA,NA,NA,NA,"NL-U1481683",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113277",NA,NA,NA
"127","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481684","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Rombouts HE",NA,"1937","08","12","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481684",NA,"Sapindales","spruceana","(Engl.) Pirani","Lindeman JC",NA,NA,NA,NA,NA,NA,NA,"NL-U1481684",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113278",NA,NA,NA
"128","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481685","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Milliken W; Damiao A; C; Mota A de",NA,"1987","09","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481685",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Roraima",NA,NA,"-61.5","3.416667",NA,NA,"NL-U1481685",NA,NA,"-61.5","3.416667",NA,NA,NA,"Magnoliopsidae","U 0084261",NA,NA,NA
"129","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481686","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana",NA,NA,"1926","04","09","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481686 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481686",NA,"Sapindales","spruceana","(Engl.) Pirani","Lindeman JC",NA,NA,NA,NA,NA,NA,NA,"NL-U1481686",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113279",NA,NA,NA
"130","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481688","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Prance GT; et al.",NA,"1971","07","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481688",NA,"Sapindales","spruceana","(Engl.) Pirani","Pirani JR","Amazonas",NA,NA,NA,NA,NA,NA,"NL-U1481688",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113281",NA,NA,NA
"131","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481689","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Prance GT; Maas PJM; Kubitzki K; et al.",NA,"1971","05","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481689 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481689",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Acre",NA,NA,NA,NA,NA,NA,"NL-U1481689",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113282",NA,NA,NA
"132","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481690","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Prance GT; Steward JR; Ramos JF; Farias LG",NA,"1969","03","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481690 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481690",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Amazonas",NA,NA,NA,NA,NA,NA,"NL-U1481690",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113284",NA,NA,NA
"133","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481691","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Prance GT; Steward JR; Ramos JF; Farias LG",NA,"1969","03","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481691 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481691",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Amazonas",NA,NA,NA,NA,NA,NA,"NL-U1481691",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113283",NA,NA,NA
"134","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481692","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Prance GT; et al.",NA,"1971","02","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481692",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Roraima",NA,NA,NA,NA,NA,NA,"NL-U1481692",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113285",NA,NA,NA
"135","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481693","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Prance GT; Steward WC; Ramos JF; Monteiro OP",NA,"1971","03","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481693 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481693",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Roraima",NA,NA,NA,NA,NA,NA,"NL-U1481693",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113286",NA,NA,NA
"136","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481694","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Prance GT; et al.",NA,"1971","04","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481694",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Acre",NA,NA,NA,NA,NA,NA,"NL-U1481694",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113287",NA,NA,NA
"137","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481696","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Krukoff BA",NA,"1933","06","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481696 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481696",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Amazonas",NA,NA,NA,NA,NA,NA,"NL-U1481696",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113288",NA,NA,NA
"138","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481698","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Krukoff BA",NA,"1934","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481698 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481698",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Amazonas",NA,NA,NA,NA,NA,NA,"NL-U1481698",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113290",NA,NA,NA
"139","2020-02-08 10:33:45-03","NBC","NL-BOTANY","U.1481674","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Jansen-Jacobs MJ",NA,"1999","09","13","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481674 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481674",NA,"Sapindales","spruceana","(Engl.) Pirani",NA,"Upper Essequibo Region",NA,NA,"-58.533333","3.133333",NA,NA,"NL-U1481674",NA,NA,"-58.533333","3.133333",NA,NA,NA,"Magnoliopsidae","U 0060088",NA,NA,NA
"140","2020-02-08 10:33:44-03","NBC","NL-BOTANY","U.1481668","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Prance GT; Silva NT",NA,"1964","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481668 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481668",NA,"Sapindales","sellowii",NA,"Pirani JR","Goiás",NA,NA,NA,NA,NA,NA,"NL-U1481668",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113275",NA,NA,NA
"141","2020-11-04 12:18:03-03","ESALQ","ESA","61783","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Rozza, A.F.","202.0","1996","02","02",NA,"Brasil",NA,NA,NA,"ESA061783","Magnoliophyta",NA,NA,NA,NA,"São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
