"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"236","2021-03-30 12:44:33-03","EAO","IAN","127640","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Silva, NT da","1968","10","19","Southern America","Brasil",NA,NA,NA,"IAN127640","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","1263","Pará",NA,"Rio Jarí, Monte Dourado, Planalto B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-30 12:44:33-03","EAO","IAN","127958","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Silva, NT da","1969","01","08","Southern America","Brasil",NA,NA,NA,"IAN127958","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","1582","Pará",NA,"Rio Jarí, estrada do Caracurú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA
"238","2021-03-30 12:44:33-03","EAO","IAN","128014","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Silva, NT da","1969","01","16","Southern America","Brasil",NA,NA,NA,"IAN128014","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","1638","Pará",NA,"Estrada do Munguba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA
"239","2021-03-30 12:44:33-03","EAO","IAN","49350","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Boschwezen","1925","02","06","Southern America","Suriname",NA,NA,NA,"IAN049350","Dicotiledônea",NA,"(L.) DC.","Oliveira, AA","6787",NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,"-56.5","3.6",NA,"2018","03","21",NA,NA,NA,NA,NA
"240","2021-03-30 12:44:33-03","EAO","IAN","131975","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Philcox, D; Ferreira, A","1967","11","26","Southern America","Brasil",NA,NA,NA,"IAN131975","Dicotiledônea",NA,"(L.) DC.","Harley, RM","3264","Mato Grosso",NA,"S.E. (immediately) of base-camp. Dry forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-30 12:44:33-03","EAO","IAN","132028","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Harley, RM; Souza, R","1968","11","20","Southern America","Brasil",NA,NA,NA,"IAN132028","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","11151","Mato Grosso",NA,"Rio Suia Missú c. 20km N of the ferry and c. 50km N.W. of base camp.&nf;Riverside forest at river margin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-30 12:44:33-03","EAO","IAN","132788","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Oldeman, B","1968","03","02",NA,"Guiana Francesa",NA,NA,NA,"IAN132788","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","1469",NA,NA,"Fleuve Ouapock, crique Armontabo; 15km en amont de son confluent.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA
"243","2021-03-30 12:44:33-03","EAO","IAN","132859","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Oldeman, B","1967","01","13",NA,"Guiana Francesa",NA,NA,NA,"IAN132859","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","867",NA,NA,"Rivière Tonégrande, rive gauche, 1 km en amont du village.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-30 12:44:33-03","EAO","IAN","131625","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Onishi, E; Ferreira, A","1969","02","10","Southern America","Brasil",NA,NA,"Árvore de 3m. Flor branca de estames roxos. Bujo do papagaio.","IAN131625","Dicotiledônea",NA,"(L.) DC.",NA,"898","Mato Grosso","Xavantina","Acampamento da Expedição Inglesa, 4KM e direção Norte na estrada de Rodagem Xavantina - Cachimbo.","-51.866667","-12.9",NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,"2016",NA,NA,NA,NA,NA,NA,NA
"245","2021-03-30 12:44:33-03","EAO","IAN","144788","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Ratter, JA; Bertoldo, J","1968","04","22","Southern America","Brasil",NA,NA,NA,"IAN144788","Dicotiledônea",NA,"(L.) DC.","Harley, RM","1136","Mato Grosso",NA,"4Km N the Base Camp of the Expedition (Base Camp, close the Xavantina -São Félix road.)","-51.866667","12.9",NA,NA,NA,NA,NA,NA,"-51.866667","12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-30 12:44:33-03","EAO","IAN","137360","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Lanna Sobrinho, JP; Castellanos, A","1963","01","13","Southern America","Brasil",NA,NA,NA,"IAN137360","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","23654","Minas Gerais",NA,"Parque Estadual do Rio Doce, Lagoa dos Aníbal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970","04",NA,NA,NA,NA,NA,NA
"247","2021-03-30 12:44:33-03","EAO","IAN","140042","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Coêlho, DF","1955","11","23","Southern America","Brasil",NA,NA,NA,"IAN140042","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","2951",NA,NA,"B.A.M. Parque 10.&nf;Terreno firme, arenoso, capoeira grossa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957",NA,NA,NA,NA,NA,NA,NA
"248","2021-03-30 12:44:33-03","EAO","IAN","140043","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Luiza, M","1955","05","11","Southern America","Brasil",NA,NA,NA,"IAN140043","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","3021",NA,NA,"B.A.M. Igarapé do Bindá.&nf;Terreno firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957",NA,NA,NA,NA,NA,NA,NA
"249","2021-03-30 12:44:33-03","EAO","IAN","142033","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Schnell, R","1961","09","11",NA,"Guiana Francesa",NA,NA,NA,"IAN142033","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","12032",NA,NA,"Carbet brutê, sur le petit Guaqui.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA
"250","2021-03-30 12:44:33-03","EAO","IAN","143255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Cordeiro, MR","1974","06","14","Southern America","Brasil",NA,NA,NA,"IAN143255","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","39","Mato Grosso","Dardanelos","Rio Aripuanã, estrada Santa Helena.&nf;mata alta de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA
"251","2021-03-30 12:44:33-03","EAO","IAN","147530","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Anderson, WR","1974","02","22","Southern America","Brasil",NA,NA,NA,"IAN147530","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","11119","Pará",NA,"5-10km downstream from Missão Cururú.","-57.516667","-7.583333","150","150",NA,NA,NA,NA,"-57.516667","-7.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-30 12:44:33-03","EAO","IAN","149253","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Anderson, CW","1973","05","10","Southern America","Brasil",NA,NA,NA,"IAN149253","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","10054","Goiás",NA,"Ca. 15km 9straight line) S of Goiás Velho; quartize rock outcrops and sandy soil; with cerrado.",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA
"253","2021-03-30 12:44:33-03","EAO","IAN","155299","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Cordeiro, MR; Pinheiro, GS","1979","02","06","Southern America","Brasil",NA,NA,NA,"IAN155299","Dicotiledônea",NA,"(L.) DC.","Oliveira, AA","1409","Pará",NA,"Cuiabá-Santarém Km 67, reserva florestal do IBDF.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","03","29",NA,NA,NA,NA,NA
"254","2021-03-30 12:44:33-03","EAO","IAN","160563","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Carreira, LMM; Lisbôa, PLB","1983","03","22","Southern America","Brasil",NA,NA,NA,"IAN160563","Dicotiledônea",NA,"(L.) DC.","Silva, MG da","637","Mato Grosso",NA,"Chapada dos Guimarães, São Vicente, Cachoeirinha.&nf;Terra firme, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"255","2021-03-30 12:44:33-03","EAO","IAN","198638","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Oliveira, AA","2018","12","06","Southern America","Brasil",NA,NA,"Arbusto com aprox. 4 m de altura. Fruto imaturo de cor vrde.","IAN198638","Dicotiledônea",NA,"(L.) DC.","Oliveira, AA","4541","Pará","Parauapebas","Floresta Nacional de Carajás, núcleo de Carajás. Borda de floresta.","-50.588889","-6.594444",NA,NA,NA,NA,NA,NA,"-50.588889","-6.594444",NA,"2018","02","16",NA,NA,NA,NA,NA
"256","2021-03-30 12:44:33-03","EAO","IAN","171203","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Sothers, CA; Assunção, PACL","1996","03","07","Southern America","Brasil",NA,NA,"Árvore, 9m de altura x 10cm DAP; sub-bosque; base com sapopemas pequenos (aresta com altura<comprimento). Ritidoma marrom-claro com fissuras superficiais e de 1mm de profundidade. Corte: casca morta 0,5mm, marrom; casca viva 1mm, bege-","IAN171203","Dicotiledônea",NA,"(L.) DC.","Meirelles, J","815","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Estrada para Torre. Floresta de vertente. Solo argiloso. Planta fichada: 3948-17.","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,"2012","10",NA,NA,NA,NA,NA,NA
"257","2021-03-30 12:44:33-03","EAO","IAN","184241","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Gurgel, ESC; Lobato, LCB","2008","05","19","Southern America","Brasil",NA,NA,"Árvore de 9 m de alt. x 8 cm de DAP. Frutos carnosos, imaturos amarelos e maduros roxos, indeiscentes.","IAN184241","Dicotiledônea",NA,"(L.) DC.","Silva, CAS da","759","Amazonas","Coari","Base de Operações Geólogo Pedro de Moura, estrada pólo- porto Evandro, entrada do RUC - 6, vegetação de mata. Solo argilo-arenoso.","-65.302778","-4.891389",NA,NA,NA,NA,NA,NA,"-65.302778","-4.891389",NA,"2009","01",NA,NA,NA,NA,NA,NA
"258","2021-03-30 12:44:33-03","EAO","IAN","190786","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Simon, MF","2011","03","26","Southern America","Brasil",NA,NA,"Arvoreta. Frutos amarelados.","IAN190786","Dicotiledônea",NA,"(L.) DC.","Goldenberg, R","1197","Rondônia","Porto Velho","Floresta de terra firme. Solo profundo com serrapilheira, relevo plano. Ao longo da BR - 364, 8 km a oeste de Jaci Paraná. Ramal em direção à linha de transmissão LT, 500 ao sul, fazenda Carvalho.","-64.482778","-9.272222","102","102",NA,NA,NA,NA,"-64.482778","-9.272222",NA,"2016","06",NA,NA,NA,NA,NA,NA
"259","2021-03-30 12:44:33-03","EAO","IAN","198656","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Oliveira, AA","2018","02","22","Southern America","Brasil",NA,NA,"Arvoreta com aprox. 4,5 m de altura. Fruto imaturo de cor verde.","IAN198656","Dicotiledônea",NA,"(L.) DC.","Oliveira, AA","4561","Pará","Melgaço","Flona de Caxiuanã. Esração Científica Ferreira Penna - Museu Paraense Emílio Goeldi, fundos da Estação Científica. Borda de floresta.","-51.455","-1.7375","8","8",NA,NA,NA,NA,"-51.455","-1.7375",NA,"2018","03","13",NA,NA,NA,NA,NA
"260","2021-03-30 12:44:33-03","EAO","IAN","198666","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Oliveira, AA","2018","02","22","Southern America","Brasil",NA,NA,"Árvore com aprox. 12 m de alt. Fruto imaturo verde.","IAN198666","Dicotiledônea",NA,"(L.) DC.","Oliveira, AA","4569","Pará","Melgaço","Flona de Caxiuanã, Baía de Caxiuanã. Igarapé Tijuquaquara. Borda de igarapé.","-51.455833","-1.736944","11","11",NA,NA,NA,NA,"-51.455833","-1.736944",NA,"2018","03","13",NA,NA,NA,NA,NA
"261","2021-03-30 12:44:33-03","EAO","IAN","38562","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Woodherbarium Surinam","1945","07",NA,"Southern America","Suriname",NA,NA,NA,"IAN038562","Dicotiledônea",NA,"(L.) DC.","Oliveira, AA","339",NA,NA,NA,"-56.5","3.6",NA,NA,"IAN038562 IAN038562_e",NA,NA,NA,"-56.5","3.6",NA,"2018","03","21",NA,NA,NA,NA,NA
"262","2021-03-30 12:44:33-03","EAO","IAN","71752","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Black, GA; Magalhães, D","1951","09","08","Southern America","Brasil",NA,NA,NA,"IAN071752","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","13380","Roraima",NA,"Rio Mucajaí, mata atrás da pedra Harigó, Colônia Fernando Costa. Terr. Rio Branco.","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,"-59.254167","0.737222",NA,"1966",NA,NA,NA,NA,NA,NA,NA
"263","2021-03-30 12:44:33-03","EAO","IAN","137741","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea acuminata","Harley, RM; Souza, R","1968","10","23","Southern America","Brasil",NA,NA,NA,"IAN137741","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","10795","Mato Grosso",NA,"44Km North along road from base camp.By stream in gallery forest.",NA,NA,NA,NA,NA,"acuminata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-30 12:44:33-03","EAO","IAN","64497","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Fróes, RL; Black, GA","1951","07","19","Southern America","Brasil",NA,NA,NA,"IAN064497","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","27492","Amapá","Macapá","Estrada para Fazendinha, Campos Gerais.","-51.0663986206055","-0.366667002439499",NA,NA,"IAN064497 IAN064497_e",NA,"225229","auto",NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA
"265","2021-03-30 12:44:33-03","EAO","IAN","166209","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Cordeiro, MR; Batista, J","1997","04",NA,"Southern America","Brasil",NA,NA,"Arbusto. Frutos marrom.","IAN166209","Dicotiledônea",NA,"(L.) DC.",NA,"2572","Amapá","Macapá","Fazenda Parabrilho. Bloco 6. Transecto 18. Campo cerrado.","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-30 12:44:33-03","EAO","IAN","55519","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Black, GA; Lobato, LCB","1950","04","19","Southern America","Brasil",NA,NA,NA,"IAN055519","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","9473","Amapá","Macapá","Fazenda Tucunaré, campo com manchas de campina, apresentando ilhas espalhadas.","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,"225229","auto",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"267","2021-03-30 12:44:33-03","EAO","IAN","183638","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Costa Neto, SV","2005","06","12","Southern America","Brasil",NA,NA,NA,"IAN183638","Dicotiledônea",NA,"(L.) DC.",NA,"1822","Amapá","Tartarugalzinho",NA,"-50.9118995666504","1.50556004047394",NA,NA,NA,NA,"81489","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-30 12:44:33-03","EAO","IAN","10687","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Ducke, A","1942","02","12","Southern America","Brasil",NA,NA,NA,"IAN010687","Dicotiledônea",NA,"(L.) DC.",NA,"1103","Amazonas","Manaus","Cachoeirinha.","-60.0250015258789","-3.10193991661072",NA,NA,"IAN010687 IAN010687_e",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-30 12:44:33-03","EAO","IAN","110924","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Coêlho, DF","1955","11","07","Southern America","Brasil",NA,NA,NA,"IAN110924","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","2842","Amazonas","Manaus","Chapada.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"138090","auto",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"270","2021-03-30 12:44:33-03","EAO","IAN","140028","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Lanna Sobrinho, JP; Castellanos, A","1963","01","25","Southern America","Brasil",NA,NA,NA,"IAN140028","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","23688","Amazonas","Manaus","Ponta Negra.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"138090","auto",NA,NA,NA,"1970","04",NA,NA,NA,NA,NA,NA
"271","2021-03-30 12:44:33-03","EAO","IAN","137092","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Belém, RP; Pinheiro, RS","1967","01","09","Southern America","Brasil",NA,NA,NA,"IAN137092","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","3030","Bahia","Itacaré","Mata costeira.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"41230","auto",NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA
"272","2021-03-30 12:44:33-03","EAO","IAN","119406","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Belém, RP; Magalhães, MG","1965","04","25","Southern America","Brasil",NA,NA,NA,"IAN119406","Dicotiledônea",NA,"(L.) DC.","Goldenberg, R","905","Bahia","Maraú","Mata costeira.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-30 12:44:33-03","EAO","IAN","115941","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Oliveira, E","1963","04","20","Southern America","Brasil",NA,NA,NA,"IAN115941","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","2477","Pará","Almeirim","Castanhal São Miguel Igarapé do Inferno, região do Jarí.","-52.5816993713379","-1.52332997322083",NA,NA,NA,NA,"564600","auto",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"274","2021-03-30 12:44:33-03","EAO","IAN","161170","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Santos, MR dos","1979","06","21","Southern America","Brasil",NA,NA,NA,"IAN161170","Dicotiledônea",NA,"(L.) DC.","Santos, MR dos","648","Pará","Almeirim","Estrada da água Azul.","-52.5816993713379","-1.52332997322083",NA,NA,NA,NA,"564600","auto",NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA
"275","2021-03-30 12:44:33-03","EAO","IAN","133841","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Silva, NT da","1969","05","17","Southern America","Brasil",NA,NA,NA,"IAN133841","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","1972","Pará","Almeirim","Monte Dourado, Estrada entre M. Dourado e Munguba, km 4.&nf;Mata de terra firme.","-52.5816993713379","-1.52332997322083",NA,NA,NA,NA,"564600","auto",NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA
"276","2021-03-30 12:44:33-03","EAO","IAN","124942","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Oliveira, E","1968","07","06","Southern America","Brasil",NA,NA,NA,"IAN124942","Dicotiledônea",NA,"(L.) DC.","Goldenberg, R","4759","Pará","Almeirim","Monte Dourado, Rio Jarí, Planalto, mata alta, terra firme.","-52.5816993713379","-1.52332997322083",NA,NA,NA,NA,"564600","auto",NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA
"277","2021-03-30 12:44:33-03","EAO","IAN","196699","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Queiroz, ACM de","2017","10","31","Southern America","Brasil",NA,NA,NA,"IAN196699","Dicotiledônea",NA,"(L.) DC.",NA,"37","Pará","Belém","Embapa Amazônia Oriental.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-30 12:44:33-03","EAO","IAN","79970","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Fróes, RL","1953","07","03","Southern America","Brasil",NA,NA,NA,"IAN079970","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","29975","Pará","Conceição do Araguaia","Entre capoeira e Olho d'agua, formações das catingas muito secas.","-49.2647018432617","-8.25778007507324",NA,NA,NA,NA,"73105","auto",NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA
"279","2021-03-30 12:44:33-03","EAO","IAN","186554","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Silva, ASL da; Rosario, C da S","2010","03","30","Southern America","Brasil",NA,NA,"Árvore de 7m de altura. Flor cor-de-rosa clara, estames com anteras lilás e filetes amarelos.","IAN186554","Dicotiledônea",NA,"(L.) DC.","Lobato, LCB","4420","Pará","Melgaço","ECFPn, Caminho que leva ao trapiche. Mata de terra firme. Solo areno-argiloso.","-50.7122001647949","-1.80444002151489",NA,NA,NA,NA,"142262","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-30 12:44:33-03","EAO","IAN","165238","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Ferreira, GC; Freitas, JC","1997","08","27","Southern America","Brasil",NA,NA,"Árvore de 9m de altura e 15,0cm de diâmetro, fuste tortuoso. Estéril.","IAN165238","Dicotiledônea",NA,"(L.) DC.",NA,"186","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental no Km-30 da rodovia PA-150. Mata de terra firme.","-48.7689018249512","-1.88389003276825",NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-30 12:44:33-03","EAO","IAN","133246","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Oliveira, E","1970","03","06","Southern America","Brasil",NA,NA,NA,"IAN133246","Dicotiledônea",NA,"(L.) DC.",NA,"5151","Pará","Muaná","Rodagem ed Pracuuba.","-49.2167015075684","-1.52832996845245",NA,NA,NA,NA,"72451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-30 12:44:33-03","EAO","IAN","198620","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Oliveira, AA","2018","12","06","Southern America","Brasil",NA,NA,"Arbusto com aprox. 3 m de altura. Inflorescência imatura.","IAN198620","Dicotiledônea",NA,"(L.) DC.","Oliveira, AA","4521","Pará","Parauapebas","Floresta Nacional de Carajás, borda da estrada que dá acesso a trilha para o igarapé bahia. Borda de mata.","-49.9021987915039","-6.06750011444092",NA,NA,NA,NA,"147801","auto",NA,NA,NA,"2017","01","12",NA,NA,NA,NA,NA
"283","2021-03-30 12:44:33-03","EAO","IAN","172101","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Grogan, J","1997","11","08","Southern America","Brasil",NA,NA,"Habit: Treelet < 10m Flowers: dark blue with lavender centers Leaves: opp simple, large, round, leathery.","IAN172101","Dicotiledônea",NA,"(L.) DC.",NA,"276","Pará","Pau D'arco","Marajoara","-50.0443992614746","-7.83305978775024",NA,NA,NA,NA,"50942","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-30 12:44:33-03","EAO","IAN","172416","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Grogan, J","1998","08","21","Southern America","Brasil",NA,NA,NA,"IAN172416","Dicotiledônea",NA,"(L.) DC.","Oliveira, AA","593","Pará","Pau D'arco","Santana do Araguaia","-50.0443992614746","-7.83305978775024",NA,NA,NA,NA,"50942","auto",NA,NA,NA,"2018","03","26",NA,NA,NA,NA,NA
"285","2021-03-30 12:44:33-03","EAO","IAN","97316","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Fróes, RL","1956","08","09","Southern America","Brasil",NA,NA,NA,"IAN097316","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","32845","Pará","Portel","Região do Anapú, Rio Pracupí.","-50.8210983276367","-1.93555998802185",NA,NA,NA,NA,"184936","auto",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"286","2021-03-30 12:44:33-03","EAO","IAN","97246","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Fróes, RL","1956","05","10","Southern America","Brasil",NA,NA,NA,"IAN097246","Dicotiledônea",NA,"(L.) DC.","Wurdack, JJ","32774","Pará","Portel","Região do Anapú, Rio tapacú.","-50.8210983276367","-1.93555998802185",NA,NA,NA,NA,"184936","auto",NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
