"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","maximumElevationInMeters","decimalLongitude","decimalLatitude","identifiedBy","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","fieldNumber","individualCount"
"48","2008-05-27 22:02:00-03","MO","MOBOT","1274073","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Harriet G. Barclay","Barclay 7346","1959","4","11","South America","Colombia","Boyacá",NA,"4100.00000000",NA,NA,NA,NA,"El Cocuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2008-05-27 22:02:00-03","MO","MOBOT","1274088","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Harriet G. Barclay","Barclay 7363","1959","4","14","South America","Colombia","Boyacá",NA,"4600.00000000",NA,NA,NA,NA,"El Cocuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2008-05-27 22:02:00-03","MO","MOBOT","1274365","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Harriet G. Barclay","Barclay 7408","1959","4","16","South America","Colombia","Boyacá",NA,"3750.00000000",NA,NA,NA,NA,"El Cocuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","1283994","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Harriet G. Barclay","Barclay 9710","1959","11","23","South America","Venezuela",NA,"Near large rock on rocky slope, with much Espeletia Nos. 9741 and 9742). West-facing, east wall of cirque, just above Laguna de Los Patos; above and so. of Laguna Negra. Estado Merida: Sierra de Sto. Domingo; Parano de La Laguna de Los Patos.","3900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"C.D. Adams",NA,NA,NA,NA,NA,NA,NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","1284280","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Harriet G. Barclay","Barclay 9866","1959","11","26","South America","Venezuela","Mérida",NA,"3450.00000000",NA,NA,NA,NA,NA,"4000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","1284499","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Harriet G. Barclay","Barclay 9916","1959","11","26","South America","Venezuela","Mérida",NA,"4400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","1284993","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Harriet G. Barclay","Barclay 10223","1959","12","17","South America","Venezuela",NA,NA,"4050.00000000",NA,NA,NA,NA,NA,"4150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","13248","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","G.H. Tate","Tate 113",NA,NA,NA,"South America","Bolivia","La Paz","Pongo.","3657.60000000",NA,NA,NA,NA,"Murillo",NA,"-67.95","-16.31666","J. Mickel (NY)",NA,NA,NA,NA,NA,NA,NA
"56","2014-04-04 05:40:00-03","MO","MOBOT","14565","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","David N. Smith|Rodolfo Vásquez","Smith 3520","1983","2","17","South America","Peru","Cajamarca","Cajamarca-Bambamarca road, pass above Hualgayoc Rangeland, 'Jalca',quite moist. Abun- dant forbs in the grassland. Many rock outcrops.","3900.00000000",NA,NA,NA,NA,"Hualgayoc",NA,"-78.6","-6.78333","R. C. Moran (MO)",NA,NA,NA,NA,NA,"83-60","3"
"57","2008-05-27 22:02:00-03","MO","MOBOT","15032","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","David N. Smith|Flavia Escalona","Smith 10171","1985","3","30","South America","Peru","Ancash","Huascarán National Park. 5 km from Cahuish Tunnel. Cliffs above Polylepis/Gynoxys woods; moist areas.","4350.00000000",NA,NA,NA,NA,"Huari",NA,"-77.23333","-9.68333","Robbin C. Moran & D.N. Smith (MO)",NA,NA,NA,NA,NA,"85-82","1"
"58","2008-09-26 15:12:00-03","MO","MOBOT","1572583","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Alba L. Arbeláez|M. Atahuachi B.|Luzmila Arroyo P.|S. P. Churchill|E. H. Churchill","Arbeláez Álvarez 830","2001","6","26","South America","Bolivia","Cochabamba","Cantón Paracti, ca. 30-33 Km de Cotani Cordillera El Ronco, Puna.","3700.00000000",NA,NA,NA,NA,"Chapare","4000.00000000","-65.7166667","-17.25","A. Rojas",NA,NA,NA,NA,NA,"14","2"
"59","2008-09-22 11:51:00-03","MO","MOBOT","1572589","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Alba L. Arbeláez|M. Atahuachi B.|Luzmila Arroyo P.|S. P. Churchill|E. H. Churchill","Arbeláez Álvarez 836","2001","6","26","South America","Bolivia","Cochabamba","Cantón Paracti, ca. 30-33 Km de Cotani Cordillera El Ronco, Puna.","3700.00000000",NA,NA,NA,NA,"Chapare","4000.00000000","-65.7166667","-17.25","A. Rojas",NA,NA,NA,NA,NA,"14","1"
"60","2008-05-27 22:02:00-03","MO","MOBOT","16071","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","David N. Smith|L. Sánchez|H. Vidaurre","Smith 9122","1985","1","12","South America","Peru","Ancash","Huascarán National Park. Quebrada Ranincuray. Shrubland/grassland with lenses of Polylepis weberbauerii forest and a few small moraines.","4000.00000000",NA,NA,NA,NA,"Yungay","4300.00000000","-77.56666","-8.98333","Robbin C. Moran & D.N. Smith (MO)",NA,NA,NA,NA,NA,"85-20","2"
"61","2008-05-27 22:02:00-03","MO","MOBOT","16555","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","David N. Smith|L. Sánchez|H. Vidaurre","Smith 9176","1985","1","13","South America","Peru","Ancash","Huascarán National Park. Quebrada Paria. Riverine brushlands, and grass- lands with occasional shrubs on slopes; soils on morainal material.","4200.00000000",NA,NA,NA,NA,"Yungay",NA,"-77.55","-8.95","Robbin C. Moran & D.N. Smith (MO)",NA,NA,NA,NA,NA,"85-23","2"
"62","2008-05-27 22:02:00-03","MO","MOBOT","1858529","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Xavier Menhofer","Menhofer 1931","1983","6","2","South America","Bolivia","La Paz",NA,"4550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Beck S.G.",NA,NA,NA,NA,NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","1862632","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Tassilo Feuerer","Feuerer 4419","1980","11","6","South America","Bolivia","La Paz",NA,"4280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Kessler M.",NA,NA,NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","1865917","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","B. Herzog","Herzog 34","1993","12","17","South America","Bolivia","La Paz",NA,"3250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Kessler M.",NA,NA,NA,NA,NA,NA,NA
"65","2019-01-25 04:35:00-02","MO","MOBOT","1927055","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Washington L. Galiano|Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|Jim Farfán|F. Carazas","Galiano 4024","2002","5","31","South America","Peru","Cusco","Dist. Ollantaytambo, Abra de Malaga, Bosque Intervenido","3470.00000000",NA,NA,NA,NA,"Urubamba",NA,"-72.3044444","-13.1388889","R.C. Moran (NY)",NA,NA,NA,NA,NA,NA,"4"
"66","2008-05-27 22:02:00-03","MO","MOBOT","22802","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","David N. Smith","Smith 14165","1990","8","5","South America","Bolivia","La Paz","Valle del Río Zongo, 1 km al sur de Estancia Chaca Pampa, Laguna Viscachani. Pastizal natural (puna sub-húmeda), exposición norteña, pendiente moderada.","3900.00000000",NA,NA,NA,NA,"Murillo",NA,"-68.11666","-16.2","Robbin C. Moran (MO)",NA,NA,NA,NA,NA,"101","2"
"67","2008-05-27 22:02:00-03","MO","MOBOT","25017","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","David N. Smith|René Valencia|Marianne Buddensiek","Smith 12166","1986","4","17","South America","Peru","Ancash","Huascarán National Park. Quebrada Rajucolta. Brushfields on moderate S-facing slopes; soil of granitic morainal material, bouldery.","4000.00000000",NA,NA,NA,NA,"Huaraz","4150.00000000","-77.36666","-9.53333","Robbin C. Moran & D.N. Smith (MO)",NA,NA,NA,NA,NA,"86-26","1"
"68","2011-04-04 10:39:00-03","MO","MOBOT","2738932","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Washington L. Galiano","Galiano 5308","2003","8","2","South America","Peru","Cusco","Dist. Andahuaylillas, Huaro, Queuñahuayco, Pomacocha. Bosque Mixto.","3157.00000000",NA,NA,NA,NA,"Quispicanchis","4150.00000000","-71.97277","-13.6875","A. Rojas (USJ)",NA,NA,NA,NA,NA,NA,"2"
"69","2008-05-27 22:02:00-03","MO","MOBOT","29501","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","L.B. Holm-Nielsen|Eduardo Asanza C.","Holm-Nielsen 25196","1980","8","25","South America","Ecuador","Pichincha","Volcán Atacazo, SW slope, km 19 from San Juan.","2900.00000000",NA,NA,NA,NA,NA,NA,"-78.65","-0.35","R.C. Moran (AAU)",NA,NA,NA,NA,NA,NA,NA
"70","2019-01-25 04:35:00-02","MO","MOBOT","3067302","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","H. van der Werff|Luis Valenzuela G.|Efraín Suclli|A. Carazas","van der Werff 21275","2006","5","2","South America","Peru","Cusco","Road between Calca and Colca.","2200.00000000",NA,NA,NA,NA,"Calca","4200.00000000",NA,NA,"Robbin C. Moran (NY)",NA,NA,NA,NA,NA,"414","2"
"71","2008-05-27 22:02:00-03","MO","MOBOT","3071","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Abundio Sagástegui A.|et al.","Sagástegui Alva 11708","1984","6","12","South America","Peru","La Libertad","Shorey - Santiago de Chuco.","3800.00000000",NA,NA,NA,NA,"Santiago de Chuco",NA,NA,NA,"Robbin C. Moran (MO)",NA,NA,NA,NA,NA,"271","3"
"72","2013-05-17 08:17:00-03","MO","MOBOT","30729","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","James C. Solomon","Solomon 13656","1985","5","15","South America","Bolivia","La Paz","7.5 km NE of La Cumbre (Railroad Station). Moist Puna grassland.","4200.00000000",NA,NA,NA,NA,"Murillo",NA,"-68","-16.3166667","Robbin C. Moran",NA,NA,NA,NA,NA,"85-52","4"
"73","2011-02-17 09:21:00-02","MO","MOBOT","3282498","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Wilhelm Gehriger","Gehriger 17","1930","4","4","South America","Venezuela","Mérida","San Rafael.","3185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","3283499","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","A.H.G. Alston","Alston 7327","1939","2","28","South America","Colombia",NA,"Paramo de Berlin, between Pamplona & Bucamaranga.","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA
"75","2008-08-07 03:32:00-03","MO","MOBOT","3283664","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","José Steinbach","Steinbach G. 9555","1929","3","9","South America","Bolivia","Cochabamba","Am Boden, Cojaswald, Llanta-Aduana.","3100.00000000",NA,NA,NA,NA,"Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2008-07-07 10:56:00-03","MO","MOBOT","3341911","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","E. Bonino","Bonino 742","2003","6","27","South America","Peru","Cusco","Dist. Huayopata, Huyro, Calquiña","1750.00000000",NA,NA,NA,NA,"La Convención",NA,"-72.05861","-12.98083",NA,NA,NA,NA,NA,NA,NA,"2"
"77","2008-07-07 10:56:00-03","MO","MOBOT","3342026","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","E. Bonino","Bonino 868","2003","7","14","South America","Peru","Cusco","Dist. Huayopata, Carrizales","3250.00000000",NA,NA,NA,NA,"La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"78","2016-12-17 05:23:00-02","MO","MOBOT","3496433","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","M.P. Paco|Alfredo F. Fuentes|Rene Canaza|Pablo Madriaga","Paco Ocampo 52","2008","4","11","South America","Bolivia","La Paz","Area Natural de Manejo Integrado Apolobamba, Queara, Camino a Chuñuña. Pajonales de ceja de monte secundario pluvial con Polylepis pepei y Gynoxys sp. nov. Plantas alcoholizadas.",NA,NA,NA,NA,NA,"Franz Tamayo",NA,"-69.0969444","-14.6913889","I. Jimenez (LPB)",NA,NA,NA,NA,NA,"08-06","4"
"79","2008-05-27 22:02:00-03","MO","MOBOT","3552","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Marko Lewis","Lewis 881021","1988","7","8","South America","Bolivia","La Paz","Along the trail, and on slopes W of trail, between Pongo Chico and Laguna Naranjani. Upper part of the trail as far as the lake collected. Humid ceja de montaña forest and extensive grassland.",NA,NA,NA,NA,NA,"Inquisivi",NA,"-67.25","-16.98333","Robbin C. Moran",NA,NA,NA,NA,NA,"88-30","2"
"80","2019-05-03 09:15:00-03","MO","MOBOT","3555942","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Alfredo F. Fuentes|M.P. Paco|G. Nina|Pablo Madriaga|Rene Canaza","Fuentes Claros 12559","2008","4","17","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Apolobamba, Queara, Supay Cocha. Plantas alcoholizadas.","4040.00000000",NA,NA,NA,NA,"Franz Tamayo",NA,"-69.0711111","-14.7277778","I. Jiménez (LPB)",NA,NA,NA,NA,NA,"08-62","1"
"81","2010-08-09 08:15:00-03","MO","MOBOT","41931","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","R. Valencia","Valencia Reyes 158","1987","8","16","South America","Ecuador","Azuay","Carretero Cuenca - Sallausí. Colecciones entre el paso y Mingüir. Bosque de Polylepis, Parque Nacional Cajas.","3800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"R.C. Moran (NY)",NA,NA,NA,NA,NA,NA,"1"
"82","2012-02-07 16:54:00-02","MO","MOBOT","41970","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Ulf Molau|Bente Eriksen","Molau 2304","1987","12","30","South America","Ecuador","Pichincha","About 500 m. S of (above) Laguna Grande de Mojanda.","3750.00000000",NA,NA,NA,NA,NA,"3850.00000000","-78.2666667","0.1333333","R.C. Moran (AAU)",NA,NA,NA,NA,NA,NA,"1"
"83","2008-05-27 22:02:00-03","MO","MOBOT","42307","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","John S. Brandbyge","Brandbyge 42444","1983","10","30","South America","Ecuador","Tungurahua","On the old Ambato - Guaranda road, about 3 km east of Llangahua. Steep, south facing, rocky outcrops with scattered Oreopanax and Buddleja incana.","3150.00000000",NA,NA,NA,NA,NA,NA,"-78.78333","-1.25","R.C. Moran (AAU)",NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","5320","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Alice Fay|Louis Fay","Fay 2843","1990","8","5","South America","Bolivia","La Paz","Zongo Valley; 50 km from La Paz, immediately above Zongo power plant.","4250.00000000",NA,NA,NA,NA,"Murillo",NA,"-68.11666","-16.27222","R.C. Moran",NA,NA,NA,NA,NA,"80","2"
"85","2008-05-27 22:02:00-03","MO","MOBOT","5488","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Alice Fay|Louis Fay","Fay 2845","1990","8","5","South America","Bolivia","La Paz","Zongo Valley, 60 km from La Paz, north-facing hillside above Laguna Viscachani. Scrubby brush, grass, rocks on steep hillside.","3680.00000000",NA,NA,NA,NA,"Murillo",NA,"-68.11666","-16.22222","R.C. Moran",NA,NA,NA,NA,NA,"81","3"
"86","2008-05-27 22:02:00-03","MO","MOBOT","950231","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Benjamin Øllgaard","Øllgaard 99184","1991","10","12","South America","Ecuador","Pichincha","Volcán Pichincha, N slopes, road to Hda. Yanacocha from pass on Quito-Nono road, km 7-11.2. Rocky banks in scrub forest.","3500.00000000",NA,NA,NA,NA,NA,"3600.00000000","-78.55","-0.11666","R.C. Moran (AAU)",NA,NA,NA,NA,NA,NA,NA
"87","2019-06-11 13:51:03-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","P. Nuñez V.","8508","1987","10","30","South America","Peru","Cuzco",NA,NA,NA,NA,NA,NA,NA,NA,"-72.5","-12.5","RRC ID Flag","Pteridopsida",NA,NA,NA,NA,"8508",NA
"88","2019-06-13 10:38:40-03","F","FMNH-PTERIDOPHYTES","C0265071F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","A. Sagástegui A. & M. Zapata C.","16972","2002","8","4","South America","Peru","Cajamarca","Pumacama (ruta a Luchubamba)",NA,NA,NA,"C0265071F","C0265071F_01","Cajabamba","3790","-78.02","-7.55","A. R. Smith","Pteridopsida",NA,NA,NA,NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","2200851","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","F. R. Fosberg","20773","1943","8","9","South America - Neotropics","Colombia","Cundinamarca","Colombia, S.A. Cordillera Oriental, near headwaters of Rio San Juan, Alto San Juan, 18 km. e. of Cabrera, PARAMO DE SUMAPAZ, Dept. de Cundunamarca.","4000",NA,NA,"US01510351",NA,NA,NA,"-74.2","4.08",NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US","1441308","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","G. H. H.Tate","113","1926","2","17","South America - Neotropics","Bolivia",NA,"The Cordillera real, Boliva, Pongo.","3658",NA,NA,"US01510343",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"91","2020-09-12 05:00:02-03","US","US","604456","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","O. F. Cook & G. B. Gilbert","1265","1915","6","18","South America - Neotropics","Peru",NA,"Peru, Lucumayo Valley.","3600",NA,NA,"US01510336",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"92","2020-09-12 05:00:02-03","US","US","1851885","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","J. Cuatrecasas & H. García Barriga","10311","1940","7","27","South America - Neotropics","Colombia","Santander","Colombiano, Cordillera Oriental; Departamento de Santander: Paramo de Santurban, entre Cueste Boba y el extremo oeste.","3400",NA,NA,"US01510354",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"93","2020-09-12 05:00:02-03","US","US","2295577","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","P. J. Grubb & G. P. Guymer","P.26",NA,NA,NA,"South America - Neotropics","Colombia","Boyacá","Colombia, Sierra Nevada de Cocuy, State of Boyaca, near Advanced Camp2, Valle de las Playas.","4250",NA,NA,"US01510347","US01510347_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"94","2020-09-12 05:00:02-03","US","US","1774704","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","J. Cuatrecasas","1544","1938","9","13","South America - Neotropics","Colombia","Boyacá","Colombia, Los Llanos, Dept. Boyaca: Nevado del Cocuy; Las Lagunillas, Pozo Azul.","3900",NA,NA,"US01510353",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"95","2020-09-12 05:00:02-03","US","US","1742470","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","M. Cárdenas","3142","1935","12",NA,"South America - Neotropics","Bolivia","Cochabamba","Bolivia, Ayopaya.","3800",NA,NA,"US01510341",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"96","2020-09-12 05:00:02-03","US","US","2256373","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","D. S. Correll","Co533","1958","4","14","South America - Neotropics","Colombia","Cundinamarca","South America, Colombia, between Usme and El Hato, Cundinamarca Dept.","3800",NA,NA,"US01510349",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"97","2020-09-12 05:00:02-03","US","US","3084978","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","J. Soukup","5627","1968","2","20","South America - Neotropics","Peru",NA,"Peru, between La Quinua and Tambo.",NA,NA,NA,"US01510334",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"98","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","H. H. Rusby","407","1885","10",NA,"South America - Neotropics","Bolivia",NA,"Unduavi, Bolivia.","3048",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"99","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","A. Sodiro","s.n.",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"100","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","H. H. Rusby","407","1885","10",NA,"South America - Neotropics","Bolivia",NA,"South America, Unduavi","3048",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"101","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","U.S. South Pacific Explor. Exped.","15","1838",NA,NA,"South America - Neotropics","Peru",NA,"Peru.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"102","2020-09-12 05:00:02-03","US","US","2359366","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Bro. Gines","4752","1952","4",NA,"South America - Neotropics","Venezuela","Merida","Venezuela, Mucubajo.",NA,NA,NA,"US01510358",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"103","2020-09-12 05:00:02-03","US","US","1694608","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","C. Bues","1800",NA,NA,NA,"South America - Neotropics","Peru",NA,"Peru, Valle de Lareo.","3200",NA,NA,"US01510335","US01510335_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"104","2020-09-12 05:00:02-03","US","US","1096964","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","E. Asplund","4858","1921","1","6","South America - Neotropics","Bolivia","La Paz","Bolivianum, La Paz, Incachaca.","4200",NA,NA,"US01510330",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
