"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"49","2010-01-29 20:51:00-02","MO","MOBOT","3236083","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","W. H. Lewis","W.G. Herter","Herter 1054","1926","11",NA,"South America","Uruguay","Montevideo","Punta Yeguas.10 Camp, Aren./Argil, Soli Exp.",NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2009-08-18 12:11:00-03","MO","MOBOT","3236100","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","W. H. Lewis","Erik L. Ekman","Ekman 1403","1907","12","2","South America","Argentina",NA,"Posadas, in graminosis pr. app.",NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","3236139","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor","Nélida Soria","Soria Rey 4428","1991","3","20","South America","Paraguay","Amambay","Estancia Santa Teresa Potrero Guarani, 12 km SE de Administración.",NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2011-06-08 17:16:00-03","MO","MOBOT","3236165","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","W. H. Lewis","José Steinbach","Steinbach G. 7308","1925","10",NA,"South America","Bolivia","Santa Cruz","Prov. Sarah. Standort Lomas de rio Cúchi","-63.4333333","-17.4",NA,NA,NA,"(Cham. & Schltdl.) Steud.","Sara","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"53","2015-01-19 16:02:00-02","MO","MOBOT","3236475","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor","Tadashi Sano","Sano 137","1981","11","5","South America","Paraguay","Amambay","Pedro Juan Caballero. A Plain 6km. E from Pedro Juan Cabalbro.",NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2009-10-18 06:39:00-02","MO","MOBOT","3236657","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor","Elsa M. Zardini|M.L. Pochettino|Julio A. Hurrell|C. Iudica|D. Ramadori","Zardini 1884","1983","1","29","South America","Argentina","Salta","Pucará.",NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","Santa Victoria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","3236900","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor","Fátima Mereles","Mereles H. 3969",NA,NA,NA,"South America","Paraguay","Central","Limpio. Suelo chaqueño a la entrada. En los esterales, en el agua.",NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-05-05 08:58:00-03","MO","MOBOT","514724","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","E. Cabral (CTES)","Elsa M. Zardini|Tulio Tillería","Zardini 36074","1993","6","10","South America","Paraguay","Central","Border Tavarory-Acosta Ñu. Paraguay River. On top of plain near cliff.","-57.55","-25.45",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","825",NA
"57","2015-05-05 08:58:00-03","MO","MOBOT","514732","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","E. Cabral (CTES)","Elsa M. Zardini|Tulio Tillería","Zardini 36087","1993","6","10","South America","Paraguay","Central","Border Tavarory-Acosta Ñu. Paraguay River. On top of plain near cliff.","-57.55","-25.45",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","825",NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","515151","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","E. Cabral (CTES)","Elsa M. Zardini|R. Velázquez","Zardini 27800","1991","6","22","South America","Paraguay","Paraguarí","National Park Ybycu'í, 3 km south of northwestern corner of park. Inundated savanna.","-56.76666","-26.05",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","590",NA
"59","2013-10-15 10:37:00-03","MO","MOBOT","517137","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor (MO)","Elsa M. Zardini|R. Velázquez","Zardini 26215","1991","2","8","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Northern area.","-57.1166667","-25.2",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","535",NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","517470","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor (MO)","Elsa M. Zardini","Zardini 20117","1990","5","19","South America","Paraguay","Cordillera","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Scrub on basalt.","-57.25","-25.13333",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","315",NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","518782","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor (MO)","Elsa M. Zardini|M. Velázquez","Zardini 18437","1990","1","27","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-25.33333",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","269",NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","519279","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","E. Cabral (CTES)","Elsa M. Zardini|Tulio Tillería","Zardini 28952","1991","11","25","South America","Paraguay","Paraguarí","National Park Ybycu'i, NW corner of park along Arroyo Mina. Cerrado scrub.","-56.76666","-26.01666",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","621",NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","519600","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor (MO)","Elsa M. Zardini|A. Aguayo","Zardini 10437","1989","2","8","South America","Paraguay","Guairá","Road Villarrica-Cordillera Ybytyruzú, 2 kms East of Villarrica.","-56.25","-25.91666",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","41",NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","519751","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor (MO)","Elsa M. Zardini|U. Velázquez","Zardini 27033","1991","3","9","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Southern area. Scrub on sandy soil.","-57.11666","-25.2",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","567",NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","520259","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor (MO)","Elsa M. Zardini|U. Velázquez","Zardini 18918","1990","2","10","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Savanna.","-57.46666","-25.33333",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","286",NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","520393","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C. M. Taylor (MO)","Elsa M. Zardini|Ru. Velázquez","Zardini 27268","1991","6","10","South America","Paraguay","Cordillera","Tobatí. Ybytú Silla mesa. Southern area. Inundated savanna.","-57.11666","-25.2",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","579",NA
"67","2014-11-13 12:24:00-02","MO","MOBOT","538471","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","R.M. Salas & S.V. Sobrado, CTES","Blas Pérez","Pérez Maricerich 422","1991","1",NA,"South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2",NA
"68","2011-06-09 17:35:00-03","MO","MOBOT","811949","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C.M. Taylor","Elsa M. Zardini|Tulio Tillería","Zardini 38550","1994","2","23","South America","Paraguay","Misiones","Between San Juan Bautista and road San Ignacio-Pilar. Talaty, 8 km SE of San Juan Bautista. Cerrado scrub.","-57.23333","-26.66666",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","883",NA
"69","2018-03-27 10:48:00-03","MO","MOBOT","812000","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C.M. Taylor","Elsa M. Zardini|Tulio Tillería","Zardini 38587","1994","2","24","South America","Paraguay","Misiones","Itayurú, between San Miguel and San Juan Bautista.","-57.1","-26.5833333",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","884",NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","813786","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","C.M. Taylor","Elsa M. Zardini|Leongino Guerrero","Zardini 39135","1994","3","31","South America","Paraguay","Central","Estero del Ypoá. Cañada. Lake Yabeby. Gallery forest and inundated savanna.","-57.46666","-25.65",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","904",NA
"71","2011-06-09 17:27:00-03","MO","MOBOT","91619","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","E. Gabral (CTES)","Elsa M. Zardini|Tulio Tillería","Zardini 34077","1992","12","2","South America","Paraguay","Central","Estero del Ypoá. Villeta - Puerto Guyrati. 2.5 km S of Villeta. Savanna and patches of Cerrado Forest.","-57.53333","-25.53333",NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","788",NA
"72","2020-06-25 16:06:28-03","FUVATES","HVAT","5420","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","I. Boldrini; M. Caumo","M. Caumo","284","2017","01","26",NA,"Brasil","Rio Grande do Sul","Vila Capivarita, Horto Tarumã CMPC.","-52.485833","-30.324444",NA,"Herbácea; APP com vegetação campestre - estágio inicial.","HVAT00005420","(Cham. & Schltdl.) Steud.","Pantano Grande",NA,NA,NA,"2017","-52º29'9''W","-30º19'28''S",NA,"10","29",NA,NA,NA,NA,NA
"73","2020-09-12 05:00:02-03","US","US","1693940","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"B. Rosengurtt","B1840","1937","5","18","South America","Uruguay","Maldonado","Co Pan de Azucar",NA,NA,NA,NA,"US02693065","(Cham. & Schltdl.) Steud.",NA,NA,NA,"US02693065_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"74","2020-09-12 05:00:02-03","US","US","3189489","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"G. Hatschbach & F. J. Zelma","49121","1985","3","16","South America - Neotropics","Brazil","Mato Grosso do Sul","Campestre (mun. Antonio Joao)",NA,NA,NA,NA,"US02693059","(Cham. & Schltdl.) Steud.",NA,NA,NA,"US02693059_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"75","2020-09-12 05:00:02-03","US","US","1693933","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"B. Rosengurtt","B459","1936","11","25","South America","Uruguay","Flores","Rio de y Ao Matanzas",NA,NA,NA,NA,"US02693066","(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"76","2020-09-12 05:00:02-03","US","US","2122913","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"A. E. Burkart","18748","1951","10","13","South America","Paraguay",NA,"Caacupe [interpreted]",NA,NA,NA,NA,"US02693063","(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"77","2020-09-12 05:00:02-03","US","US","1591306","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"S. Venturi","2354","1923","12","29","South America","Argentina","Tucuman","(R.A.) Departamento Famaillá. Villa Nougués.",NA,NA,NA,NA,"US02693069","(Cham. & Schltdl.) Steud.",NA,"1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"78","2020-09-12 05:00:02-03","US","US","2594258","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"I. Galli","83","1958","7","30","South America","Argentina","Entre Rios","Colonia Yesua",NA,NA,NA,NA,"US02693060","(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"79","2020-09-12 05:00:02-03","US","US","2887197","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"J. E. Montes","11097",NA,NA,NA,"South America","Paraguay","Alto Parana","Irala",NA,NA,NA,NA,"US02693062","(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"80","2020-09-12 05:00:02-03","US","US","2283466","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"T. Pederson","4553","1957","5","4","South America","Argentina","Corrientes","Estancia Santa Maria Dep. Mburucuya",NA,NA,NA,NA,"US02693061","(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"81","2020-09-12 05:00:02-03","US","US","227499","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"E. Palmer","s.n.","1854",NA,NA,"South America","Paraguay",NA,"The River Plata",NA,NA,NA,NA,"US02693070","(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"82","2020-09-12 05:00:02-03","US","US","2320191","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"H. H. Bartlett","20947","1943","11","27","South America","Uruguay","Lavalleja","Near railroad, boundary of Campos de Loja. Southeast of Parador Salus",NA,NA,NA,NA,"US02693064","(Cham. & Schltdl.) Steud.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"83","2020-09-12 05:00:02-03","US","US","1591349","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"S. Venturi","5914","1928","3","13","South America","Argentina","Tucuman","(R.A.) Departamento Tafi. Cumbre de Taficillo",NA,NA,NA,NA,"US02693067","(Cham. & Schltdl.) Steud.",NA,"1800",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"84","2020-09-12 05:00:02-03","US","US","1591345","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"S. Venturi","5634","1927","12","6","South America","Argentina","Santiago del Estero","(R.A.) Departamento C. Pellegrini. Estancia El Remate",NA,NA,NA,NA,"US02693068","(Cham. & Schltdl.) Steud.",NA,"500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"85","2019-11-13 11:30:32-03","USP","SPF","10853","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","astroites","Richardia astroites","Hoehne, W","Hoehne, W","s.n.","1941","11","04",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010853","(K.Schum.) Kuntze","São Paulo",NA,NA,"SPF00010853",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"86","2019-11-13 11:30:32-03","USP","SPF","13520","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","astroites","Richardia astroites","Hoehne, W","Hoehne, W","s.n.","1948","11","29",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013520","(K.Schum.) Kuntze","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"87","2019-11-13 11:30:32-03","USP","SPF","16112","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","astroites","Richardia astroites","Joly, AB","Joly, AB","s.n.","1946","11","27",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00016112","(K.Schum.) Kuntze","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"88","2019-11-13 11:30:32-03","USP","SPF","13516","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Hoehne, W","Hoehne, W","s.n.","1948","08","05",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00013516","(Cham. & Schltdl.) Steud.","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"89","2015-04-02 15:14:16-03","F","FMNH-SEEDPLANTS","V0293236F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293236F",NA,NA,NA,NA,"V0293236F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"90","2019-02-02 21:12:24-02","F","FMNH-SEEDPLANTS","V0293241F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"B. Rosengurtt","B-938","1937","1","27","South America","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0293241F",NA,NA,NA,NA,"V0293241F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"91","2015-04-02 15:14:18-03","F","FMNH-SEEDPLANTS","V0293242F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293242F",NA,NA,NA,NA,"V0293242F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"92","2019-01-29 20:17:24-02","F","FMNH-SEEDPLANTS","V0293231F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,"387","1936","12","10","South America","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0293231F",NA,NA,NA,NA,"V0293231F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"93","2015-04-02 15:14:15-03","F","FMNH-SEEDPLANTS","V0293232F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293232F",NA,NA,NA,NA,"V0293232F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"94","2015-04-02 15:14:15-03","F","FMNH-SEEDPLANTS","V0293233F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293233F",NA,NA,NA,NA,"V0293233F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"95","2015-04-02 15:14:16-03","F","FMNH-SEEDPLANTS","V0293234F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293234F",NA,NA,NA,NA,"V0293234F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"96","2015-04-02 15:14:16-03","F","FMNH-SEEDPLANTS","V0293235F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293235F",NA,NA,NA,NA,"V0293235F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"97","2015-04-02 15:14:17-03","F","FMNH-SEEDPLANTS","V0293238F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293238F",NA,NA,NA,NA,"V0293238F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"98","2015-04-02 15:14:17-03","F","FMNH-SEEDPLANTS","V0293239F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0293239F",NA,NA,NA,NA,"V0293239F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"99","2015-04-02 15:14:19-03","F","FMNH-SEEDPLANTS","V0293244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293244F",NA,NA,NA,NA,"V0293244F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"100","2020-03-09 16:35:36-03","F","FMNH-SEEDPLANTS","V0355752F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","RRC ID Flag","A. G. Schulz","512","1932","6","15","South America","Argentina","Chaco",NA,"-60.5","-26.4167",NA,NA,"V0355752F",NA,NA,NA,NA,"V0355752F_01 V0355752F_02",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"512",NA
"101","2019-02-02 21:12:50-02","F","FMNH-SEEDPLANTS","V0293245F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"B. Rosengurtt","B-1840","1937","5","18","South America","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0293245F",NA,NA,NA,NA,"V0293245F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"102","2015-04-02 15:14:20-03","F","FMNH-SEEDPLANTS","V0293246F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293246F",NA,NA,NA,NA,"V0293246F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"103","2015-04-02 15:14:20-03","F","FMNH-SEEDPLANTS","V0293247F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0293247F",NA,NA,NA,NA,"V0293247F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"104","2019-01-29 20:18:51-02","F","FMNH-SEEDPLANTS","V0293240F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"J. P. Gallinal H. & B. Rosengurtt","1627","1937","12",NA,"South America","Uruguay",NA,NA,"-55.7933","-32.8667",NA,NA,"V0293240F",NA,NA,NA,NA,"V0293240F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"105","2015-04-02 15:14:19-03","F","FMNH-SEEDPLANTS","V0293243F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293243F",NA,NA,NA,NA,"V0293243F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"106","2015-04-02 15:14:17-03","F","FMNH-SEEDPLANTS","V0293237F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0293237F",NA,NA,NA,NA,"V0293237F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
