"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"215","2019-11-27 13:47:51-03","UFS","ASE","11954","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2009","07","01","Prata, AP; Costa, SM; Calazans, C","1415","2008","04","28","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa","-37.14","-11.12","-37.14","-11.12",NA,NA,"Glumas escuras.; Glumas escuras.; Mata Atlântica.","ASE0011712","ASE0011712",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"216","2019-11-27 13:47:51-03","UFS","ASE","13739","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2009","08","13","Menezes, IRN","18","2009","07","22","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto, Mata atrás do coqueiral.","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"Herbácea. Escandante, 3m, aquênios imaturos verdes claros e maduros brancos.; Herbácea. Escandante, 3m, aquênios imaturos verdes claros e maduros brancos.; Borda de Mata.","ASE0011714","ASE0011714",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"217","2019-11-27 13:47:51-03","UFS","ASE","13744","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2009","08","13","Menezes, IRN","23","2009","07","22","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto, Mata atrás do coqueiral.","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"Herbácea. Escandente, apoiada em uma árvore, ca. 3m, aquênio branco vistoso.; Herbácea. Escandente, apoiada em uma árvore, ca. 3m, aquênio branco vistoso.; Borda de Mata.","ASE0011715","ASE0011715",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"218","2019-11-27 13:47:51-03","UFS","ASE","14469","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2009","09","28","Menezes, IRN","42","2009","09","02","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"Aquênios verdes escuro imaturos, aquênios brancos maduros, espigueta com persistência da base do hipogîneo, contralígula escabrosa e pardo clara.; Aquênios verdes escuro imaturos, aquênios brancos maduros, espigueta com persistência d","ASE0011720","ASE0011720",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"219","2019-11-27 13:47:51-03","UFS","ASE","16202","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2010","06","12","Matos, AG","2","2010","03","29","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto, Borda da Mata.","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,NA,"ASE0011730","ASE0011730",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"220","2019-11-27 13:47:51-03","UFS","ASE","16406","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Alves, M","2008","08",NA,"Alves-Araújo, A; Gomes, P; Mendes, K; Amorim, B","954","2008","04","20","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"Erva escandente, frutos verdes alvos.; Erva escandente, frutos verdes alvos.; Mata Ciliar. Interior da mata ciliar. Ripária.","ASE0026553",NA,NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"221","2019-11-27 13:47:51-03","UFS","ASE","18447","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Santos, LAS","2010","04",NA,"Santos, LAS; Melo, DS; Souza, CAS","105","2010","02","22","Brasil","Sergipe","São Cristóvão","Lagoa em frente a UFS","-37.1223","-11.0053","-37.1223","-11.0053",NA,NA,"Mata ciliar.","ASE0011731","ASE0011731",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"222","2019-11-27 13:48:00-03","UFS","ASE","20457","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Santos, LAS","2010","12","05","Santos, LAS; Souza, CAS; Melo, DS","156","2010","03","22","Brasil","Sergipe","São Cristóvão","Mata do Pratinha, em frente a UFS","-37.1223","-11.0053","-37.1223","-11.0053",NA,NA,"Solo alagado. Aquênios presente de cor branca.; Solo alagado. Aquênios presente de cor branca.; Mata ciliar.","ASE0011732","ASE0011732",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"223","2019-11-27 13:47:51-03","UFS","ASE","14836","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2010","02","22","Menezes, IRN; Melo, DS; Santos, LAS","66","2010","01","14","Brasil","Sergipe","Areia Branca","Serra de Itabaiana, Margem do riacho Água Fria.","-37.253","-10.4107","-37.253","-10.4107",NA,NA,"Aquênios brancos maduros.; Aquênios brancos maduros.; Borda de mata ciliar.","ASE0011723","ASE0011723",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"224","2019-11-27 13:47:51-03","UFS","ASE","14833","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2010","02","22","Menezes, IRN; Melo, DS; Santos, LAS","63","2010","01","14","Brasil","Sergipe","Areia Branca","Serra de Itabaiana","-41.311667","-10.403611","-41.311667","-10.403611",NA,NA,"Escandente, cortante, aquênios maduros brancos.; Escandente, cortante, aquênios maduros brancos.; Borda de mata.","ASE0007009","ASE0007009",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"225","2019-11-27 13:48:00-03","UFS","ASE","8321","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Thomas, WW","2007",NA,NA,"Prata, AP; Silva, AC; Silva, EJ; Lemos, IC; Costa, SM","1180","2006","04","03","Brasil","Sergipe","Pirambu","Pov. Lagoa Redonda, margens do riacho Aningas.","-36.433","-10.3614","-36.433","-10.3614",NA,NA,NA,"ASE0011703","ASE0011703",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"226","2019-11-27 13:48:00-03","UFS","ASE","9092","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Thomas, WW","2007",NA,NA,"Carmo, MRB","772","2004","03","04","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, floresta galeria do R","-50.2449","-24.3034","-50.2449","-24.3034",NA,NA,". Planta escandente.; . Planta escandente.; Floresta galeria","ASE0011704","ASE0011704",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"227","2019-11-27 13:47:51-03","UFS","ASE","14835","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2010","02","22","Menezes, IRN; Melo, DS; Santos, LAS","65","2010","01","14","Brasil","Sergipe","Areia Branca","Serra de Itabaiana, Margem do riacho Água Fria.","-37.253","-10.4107","-37.253","-10.4107",NA,NA,"Escandente, aquênios imaturos verdes claro, glumas das espiguetas femininas marrons no ápice.; Escandente, aquênios imaturos verdes claro, glumas das espiguetas femininas marrons no ápice.; Borda de mata ciliar.","ASE0011722","ASE0011722",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"228","2019-11-27 13:47:51-03","UFS","ASE","14839","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2010","02","22","Menezes, IRN","74","2010","02","15","Brasil","Sergipe","Estância","Pov. Dizilena, Margem do riacho carrapato.","-37.2713","-11.0831","-37.2713","-11.0831",NA,NA,"Herbácea, rizomatosa, formando touceira. Escandente, cortante, 2,5-3m, ramificada. Inflorescência paniculada, terminal, espiguetas femininas, glumas marrons escura com aquênios brancos.; Herbácea, rizomatosa, formando touceira. Escand","ASE0011724","ASE0011724",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"229","2019-11-27 13:47:51-03","UFS","ASE","13994","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2009","08","31","Menezes, IRN","31","2009","08","24","Brasil","Sergipe","Indiaroba","Mata do sabão","-37.3041","-11.311","-37.3041","-11.311",NA,NA,"Herbácea escandente. Aquênios imaturos verdes.; Herbácea escandente. Aquênios imaturos verdes.; Borda de mata.","ASE0011716","ASE0011716",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"230","2019-11-27 13:47:51-03","UFS","ASE","13995","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2009","08","31","Menezes, IRN","26","2009","08","24","Brasil","Sergipe","Indiaroba","Mata do sabão, Na trilha principal que fica em frente a fazenda.","-37.3041","-11.311","-37.3041","-11.311",NA,NA,"Herbácea, 3m, cortante. Aquênios verdes imaturos, alguns com persistência do estigma trífido. Glumas marron escuro a preto nas margens.; Herbácea, 3m, cortante. Aquênios verdes imaturos, alguns com persistência do estigma trífido. Glu","ASE0011717","ASE0011717",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"231","2019-11-27 13:47:51-03","UFS","ASE","17349","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2010",NA,NA,"Menezes, IRN; Melo, DS; Santos, LAS; Pereira, TC; Souza, CAS; Santos, V","100","2010","05","13","Brasil","Sergipe","Japaratuba","Povoado Moita, Mata da Sambaíba.","-36.5624","-10.3536","-36.5624","-10.3536",NA,NA,"Herbácea escandente, cortante, rizomatosa.; Herbácea escandente, cortante, rizomatosa.; Borda de Mata.","ASE0011726","ASE0011726",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"232","2019-11-27 13:47:51-03","UFS","ASE","17351","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2010",NA,NA,"Menezes, IRN; Melo, DS; Santos, LAS; Pereira, TC; Souza, CAS; Santos, V","107","2010","05","13","Brasil","Sergipe","Japaratuba","Povoado Moita, Mata da Sambaíba.","-36.5624","-10.3536","-36.5624","-10.3536",NA,NA,"Herbácea escandente.; Herbácea escandente.; Borda de Mata.","ASE0011727","ASE0011727",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"233","2019-11-27 13:48:00-03","UFS","ASE","18521","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2010","09","16","Santos, LAS","366","2010","08","26","Brasil","Sergipe","Lagarto","Colonia Treze, Mata do Poção","-37.39","-10.5502","-37.39","-10.5502",NA,NA,"Mata.","ASE0011729","ASE0011729",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"234","2019-11-27 13:47:51-03","UFS","ASE","14404","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Menezes, IRN","2009","11","09","Santos, LAS; Santos, WM; Nascimento, CS; Santos, VR; Rodrigues, CB; Pereira, JCN","9","2009","09","26","Brasil","Sergipe","Lagarto","Pov. Pau Grande, Margen do rio Piauitinga","-37.39","-10.5502","-37.39","-10.5502",NA,NA,"Aquênios brancos.; Aquênios brancos.; Mata ciliar.","ASE0011718","ASE0011718",NA,NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:19:44-03","UNICAMP","UEC","102860","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Thomas, WW","2014","02",NA,"Kinoshita, LS; Hayashi, AH; Elias, SI","98-266","1998","10","06","Brazil","Minas Gerais","Carrancas","Fazenda Grão Mongol","-42","-16","-42","-16",NA,NA,"Herbácea, escandente, sub-bosque, mata ciliar.","UEC075722","UEC075722",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:19:44-03","UNICAMP","UEC","156612","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Fonseca, ML","2008","10",NA,"Mendonça, RC; Fagg, CW; Fernandes, JH","6095","2007","07","23","Brazil","Piauí","Piracuruca","Parque Nacional das Sete Cidades, Córrego Brejo Velho. Pontro 56.","-41.723333","-4.062667","-41.723333","-4.062667","153","153","Trepadeira ciófila, folhas cortantes (ásperas). Fruto imaturo cor verde, marrom claro na maturação.; Relevo levemente inclinado. Solo arenoso, drenado. Sub bosque de mata ciliar.","UEC054001","UEC054001",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:19:44-03","UNICAMP","UEC","172261","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Morokawa, R; Devecchi, MF; Martins, MV; Sabino, APS; Barreto, TE; Souza, VC","386","2011","04","17","Brazil","Espírito Santo","Linhares","Reserva Natural Vale, estrada do Roxinho.","-40.1","-19.271972","-40.1","-19.271972",NA,NA,"Erva difusa.Frutos passados.; Floresta de Tabuleiros.","UEC016398","UEC016398",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-08-20 10:00:11-03","UNICAMP","UEC","27222","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Koyama, T","1977",NA,NA,"Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","16618","1974","03","01","Brazil","Bahia",NA,"Serra da Jacobina, West of Estiva, ca. 12km. N. of Senhor do Bonfim on the BA130 highway to Juazeiro. Lower west facing slopes of serra with television mast. Humid callery forest among rocks with small stream.","-40.25","-10.3","-40.25","-10.3","850","850","This plant growing in gallery forest.&nf;Straggling much-brunched herb with retrorsely scabrid stems and leaves.","UEC075806","UEC075806",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:19:44-03","UNICAMP","UEC","24914","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Shepherd, GJ","11300","1977","02","12","Brazil","Amazonas","Manaus","Reserva de Campina","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"Trepadeira com frutos brancos. Beira de mata.","UEC070596",NA,"138090","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-12 10:02:13-03","UNICAMP","UEC","34630","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Brito, HS; Vinha, SG","257","1983","03","10","Brazil","Bahia","Santa Cruz Cabrália","Estação ecológica do Pau-Brasil, Cerca de 16 Km a W de Porto Seguro. Região de Mata Higrófila Sul Baiana. Folha SE - 24 (16-39c). Área de pousio parcela 1, Área de regeneração.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"Planta de 1,0 m de altura. Flores com manchas escuras.","UEC075803","UEC075803","49584","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-08-20 10:00:11-03","UNICAMP","UEC","47686","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Kinoshita, LS; Lombardi, JA; Shepherd, GJ; Nogueira-Borges, HB; Zickel, CS; Suda, CNK","19470","1987","07","01","Brazil","Minas Gerais","São Tomé das Letras","Mata semi-decídua.","-44.9852981567383","-21.7222003936768",NA,NA,"800","800","Erva trepadeira, fruto branco, interior da mata.","UEC075805","UEC075805","16076","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-08-20 10:00:11-03","UNICAMP","UEC","35777","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Shepherd, GJ","1984","08",NA,"Kuhlmann, JG","s.n.","1936","01","22","Brazil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"UEC075804","UEC075804","13937","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-08-20 10:00:11-03","UNICAMP","UEC","110167","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Kozera, C","1999","09",NA,"Kozera, C; Kozera, OP","1204","1999","08","28","Brazil","Paraná","Paranaguá","Ilha do Mel - Morro Bento Alves, Local aberto em área de Floresta Ombrófila Densa de Encosta alterada.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Herbácea com ramos apoiantes.","UEC075801","UEC075801","24916","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-08-20 10:00:11-03","UNICAMP","UEC","81748","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Jarenkow, JA","1992","05",NA,"Jarenkow, JA","1823","1991","01","26","Brazil","Rio Grande do Sul","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Erva apoiante em borda de mata; com folhas extremamente cortantes.","UEC075808","UEC075808","20837","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-19 14:06:20-03","UFRPE","PEUFR","1644","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L) Urb.","M.Alves","1993","12","16","I.B.Pontual","65","1964","04","02","Brasil","Alagoas","União dos Palmares","Engenho Santo Antônio","-36.022361","-9.160111","36º01'20,5W","9º09'36,4S",NA,NA,"Planta trepadeira; folhas cortantes, vivendo dentro da mata, ramando sobre as árvores","PEUFR001644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-19 14:06:20-03","UFRPE","PEUFR","43212","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L) Urb.","M.Alves","2004","08",NA,"A.Melquíades; G.J. Bezerra","93","2003","03","12","Brasil","Pernambuco","Igarassu","Usina São José/Mata da Usina São José","-34.906389","-7.834167","34º54'23,00W","07º50'03,00S",NA,NA,"Erva escandente","PEUFR043212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-04-22 16:26:25-03","UFPB","JPB","47575","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Jardim, JG","2010","12","19","Jardim, JG; Jardim, AB; Jardim, L","5870","2010","12","19","Brasil","Rio Grande do Norte","São José de Mipibu","Margem da Rod. BR 101, ca. 12 km S do município. Fragmento Floresta Semidecidua degradada.","-35.215278","-6.183333","-35.215278","-6.183333","82","82","; HABITAT: Mata Atlântica.; DESC: Herbácea rizomatosa, hastes escandentes a ca. 1m alt. Folhas verdes concolores. Inflorescências castanhas.","JPB0047575","JPB0047575",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA
"248","2020-04-22 16:26:25-03","UFPB","JPB","40011","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Thomas, WW","2008","05","27","Barbosa, MR; Silva, CS; Galdino, YP; Lima, IB; Lima, JR; Gadelha Neto, PC; Thomas, WW","3251","2008","05","27","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.978611","-6.493611","-34.978611","-6.493611",NA,NA,"; DESC: Na clareira na mata de tabuleiro perto do Centro Ambiental.","JPB0040011","JPB0040011",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA
"249","2020-04-22 16:26:25-03","UFPB","JPB","40803","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Thomas, WW","2005",NA,NA,"Thomas, WW; Bruhl, J; Paixão, JL","14428","2005","01","23","Brasil","Bahia","Una","Eco Parque de Una, 8 Km W of BA-001 on road to Vila Brasil.","-39.058056","-15.167222","-39.058056","-15.167222","50","50","; HABITAT: Tropical moist forest without disturbance.; DESC: Scandet herb, along roadside.","JPB0040803","JPB0040803",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA
"250","2020-04-22 16:26:25-03","UFPB","JPB","50039","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Gadelha Neto, PC","3173","2012","02","08","Brasil","Paraíba","João Pessoa","Jardim Botânico, Trilha da Nascente. Substrato areno-argiloso.","-34.866667","-7.1","-34.866667","-7.1",NA,NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Erva escandente com margem foliar cortante. Inflorescência terminal. Vegetando na borda da trilha.","JPB0050039","JPB0050039",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA
"251","2020-04-22 16:26:25-03","UFPB","JPB","51557","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Thomas, WW; Ribeiro, AL; Ferreira, AP; Melo, DC","15775","2012","10","05","Brasil","Pernambuco","Jaqueira","RPPN Frei Caneca, Frei Caneca Private Reserve (RPPN) of the Usina Fei Caneca, 9.4 km SE of Lagoa dos Gatos. Trail from guest house to rock outcrop (Lajedo Serra do Espelho)","-35.845278","-8.732778","-35.845278","-8.732778","640","700","; HABITAT: Submontane moist forest.; DESC: Along edge of forest in shage; young shoots inflower, older ones in fruit","JPB0051557",NA,NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA
"252","2020-04-22 16:26:25-03","UFPB","JPB","59732","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Nusbaumer, L","4228","2014","10","24","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.429554","-9.223091","-36.429554","-9.223091","760","760","; HABITAT: Forêt ombrophile submontagnarde claire de pente; DESC: liane, 2.5 m. bractés vineuses brillantes sauf nervure verte, fr. sphérique vert velu, style vineux court, 3 longs stigmates blancs barbelés, f. extrêmement coupantes.","JPB0059732","JPB0059732",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA
"253","2020-04-22 16:26:25-03","UFPB","JPB","43146","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Davidse, G","1986",NA,NA,"Liberalino","EAC1921","1959","08","18","Brasil","Ceará","Fortaleza","Escolade Agronomia, Terreno seco de um pequeno bosque natural","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"JPB0043146","JPB0043146","19924","auto","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA
"254","2020-10-27 09:14:34-03","UFPB","JPB","65594","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Sousa, VF","2015","09","15","Sousa, VF","90","2015","09","15","Brasil","Rio Grande do Norte","Macaíba","Escola agrícola de Jundiaí","-35.3539009094238","-5.85832977294922",NA,NA,NA,NA,"; HABITAT: Floresta semidecídua; DESC: Herbácea, ca. 1,6m alt.; inflorescência arroxeada","JPB0065594",NA,"33221","auto","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA
"255","2019-01-17 11:23:12-02","PUCRS","MPUC","2564","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","N.I. Matzenbacher","1984","01","01",NA,NA,"1984","10","26","Brasil","SC","Porto Belo",".","-48.5527778","-27.1580556","-48.5527778000","-27.1580556000",NA,NA,NA,NA,NA,NA,NA,NA,"Poales","South America",NA,"Liliopsida",NA,"1",NA,NA
"256","2019-01-17 11:23:12-02","PUCRS","MPUC","17124","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","P.J.S. Silva Filho","2012","01","01",NA,NA,"2012","03","04","Brasil","RS","Dom Pedro de Alcântara",".","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,NA,NA,NA,"Poales","South America",NA,"Liliopsida",NA,"1","1699",NA
"257","2019-01-17 11:23:12-02","PUCRS","MPUC","16090","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Mansur","1986","01","01",NA,NA,"1986","10","23","Brasil","SC","Porto Belo","Ilha João da Cunha","-48.5527778","-27.1580556","-48.5527778000","-27.1580556000",NA,NA,NA,NA,NA,NA,NA,NA,"Poales","South America",NA,"Liliopsida",NA,"1",NA,NA
"258","2020-10-14 10:01:01-03","FURB","FURB","15039","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Affonso, R","2011","01","18","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2674","2009","09","24","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","80","80","Florística IFFSC 10 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola;","FURB23467","FURB23467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-10-14 10:01:01-03","FURB","FURB","20172","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Affonso, R","2011","01","18","Stival-Santos, A.; Legal, E. & Silveira, S.","1707","2010","02","05","Brasil","Santa Catarina","Antônio Carlos","Santa Maria.","-48.8702778","-27.5394444","-48.8702778","-27.5394444","220","220","Florística IFFSC 350 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: erva terrícola;","FURB23468","FURB23468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-10-14 10:01:01-03","FURB","FURB","36535","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Affonso, R","2011",NA,NA,"Affonso, R.","110","2010","11","20","Brasil","Santa Catarina","Florianópolis","Costa da Lagoa, trilha da cachoeira.","-48.4627778","-27.5694445","-48.4627778","-27.5694445",NA,NA,NA,"FURB01464","FURB01464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-10-14 10:01:01-03","FURB","FURB","37489","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Verdi, M","2011","10","08","Verdi, M.; Durigon, J.","6015","2011","10","08","Brasil","Rio Grande do Sul","Maquiné","Caminho para Lagoa do Palmital.","-50.1516667","-29.7788889","-50.1516667","-29.7788889","10","10",NA,"FURB23471","FURB23471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
