"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","sex"
"206","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482578","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Granville J-J de",NA,"1975","03","16","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482578 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482578",NA,"Piperales","Ruiz & Pav.",NA,NA,NA,NA,NA,NA,NA,"Görts-van Rijn ARA","NL-U1482578",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0016273",NA,NA,NA,NA,NA,NA,NA
"207","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482580","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Feuillet CPGA; Görts-van Rijn ARA; Hahn WJ; Hiepko PH; Jansen-Jacobs MJ; Le",NA,"1988","06","15","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482580",NA,"Piperales","Ruiz & Pav.","Cayenne","Regina. Eastern plateau of Montagne Tortue, 11 km WNW of the Approuague river.","-52.366667","4.3",NA,NA,NA,NA,"NL-U1482580",NA,NA,NA,"-52.366667","4.3","Magnoliopsidae","U 0118106",NA,NA,NA,NA,NA,NA,NA
"208","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482581","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Clarke HD; Watson C; Williams (Guyana) R; Perry C; Clarke J; Hurtubise K",NA,"1997","09","18","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482581",NA,"Piperales","Ruiz & Pav.","Upper Takutu-Upper Essequibo",NA,"-58.85","3.183333",NA,NA,NA,"Görts-van Rijn ARA; Christenhusz MJM","NL-U1482581",NA,NA,NA,"-58.85","3.183333","Magnoliopsidae","U 0118105",NA,NA,NA,NA,NA,NA,NA
"209","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482582","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Clarke HD; David K; Chin C; Perry C",NA,"1997","07","24","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482582",NA,"Piperales","Ruiz & Pav.","Cuyuni-Mazaruni",NA,"-61.05","5.783333",NA,NA,NA,"Görts-van Rijn ARA; Christenhusz MJM","NL-U1482582",NA,NA,NA,"-61.05","5.783333","Magnoliopsidae","U 0118104",NA,NA,NA,NA,NA,NA,NA
"210","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482583","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Clarke HD; Williams (Guyana) R; Perry C",NA,"1998","09","04","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482583",NA,"Piperales","Ruiz & Pav.","Upper Takutu-Upper Essequibo",NA,"-58.95","1.316667",NA,NA,NA,NA,"NL-U1482583",NA,NA,NA,"-58.95","1.316667","Magnoliopsidae","U 0118103",NA,NA,NA,NA,NA,NA,NA
"211","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482584","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Irwin HS; Prance GT; Soderstrom TR; Holmgren NH",NA,"1963","08","13","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482584",NA,"Piperales","Ruiz & Pav.",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1482584",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118101",NA,NA,NA,NA,NA,NA,NA
"212","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482585","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Granville J-J de; Berg CC; Jansen-Jacobs MJ; Setten AK van",NA,"1984","01","31","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482585 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482585",NA,"Piperales","Ruiz & Pav.",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1482585",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118098",NA,NA,NA,NA,NA,NA,NA
"213","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482590","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Oldeman RAA",NA,"1969","02","10","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482590 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482590",NA,"Piperales","Ruiz & Pav.","Cayenne",NA,NA,NA,NA,NA,NA,"Görts-van Rijn ARA","NL-U1482590",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118029",NA,NA,NA,NA,NA,NA,NA
"214","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482596","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Prévost M-F",NA,"1983","11","18","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482596",NA,"Piperales","Ruiz & Pav.","Bassin du Sinnamary",NA,NA,NA,NA,NA,NA,"Görts-van Rijn ARA; Christenhusz MJM","NL-U1482596",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118023",NA,NA,NA,NA,NA,NA,NA
"215","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482599","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Maas PJM; Maas-van de Kamer H; Boyan R",NA,"1977","08","22","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482599",NA,"Piperales","Ruiz & Pav.",NA,NA,NA,NA,NA,NA,NA,"Steyermark JA","NL-U1482599",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066537",NA,NA,NA,NA,NA,NA,NA
"216","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482602","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Silva AS; et al.",NA,"1977","11","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482602 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482602",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian Amazonia, state of Para, BR 163, Cuiaba - Santarem highway, rio vermelho, serra do cachimbo, BR 163. Cuiaba - santarem, km 867. Capoeira on terra firme.",NA,NA,NA,NA,NA,NA,"NL-U1482602",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482605","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Granville J-J de",NA,"1985","08","23","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482605",NA,"Piperales","Ruiz & Pav.",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1482605",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0009826",NA,NA,NA,NA,NA,NA,NA
"218","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482606","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Granville J-J de",NA,"1985","08","23","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482606 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482606",NA,"Piperales","Ruiz & Pav.",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1482606",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0009825",NA,NA,NA,NA,NA,NA,NA
"219","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482613","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Prance GT; Coelho DF; Ramos JT; Farias LG",NA,"1968","10","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482613 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482613",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian Amazonia, state of acre, municipality of Sena Madureira, 5 k east of Sena Madureira. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"NL-U1482613",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482614","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Prance GT; et al.",NA,"1973","10","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482614 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482614",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian Amazonia, state of mato grosso, margin of new airstrip of Humboldt center, rio aripuana, forest on terra firme.","-59.35","-10.2",NA,NA,NA,NA,"NL-U1482614",NA,NA,NA,"-59.35","-10.2","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482611","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Krukoff BA",NA,"1933","08","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482611 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482611",NA,"Piperales","Ruiz & Pav.","Acre",NA,"-69","-9.333333",NA,NA,NA,"Görts-van Rijn ARA; Christenhusz MJM","NL-U1482611",NA,NA,NA,"-69.0","-9.333333","Magnoliopsidae","U 0049178",NA,NA,NA,NA,NA,NA,NA
"222","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482612","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Krukoff BA",NA,"1933","08","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482612 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482612",NA,"Piperales","Ruiz & Pav.","Acre",NA,"-69","-9.333333",NA,NA,NA,"Görts-van Rijn ARA; Christenhusz MJM","NL-U1482612",NA,NA,NA,"-69.0","-9.333333","Magnoliopsidae","U 0049177",NA,NA,NA,NA,NA,NA,NA
"223","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482601","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Krukoff BA",NA,"1933","06","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482601 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482601",NA,"Piperales","Ruiz & Pav.","Amazonas",NA,"-70.25","-7.5",NA,NA,NA,"Görts-van Rijn ARA; Christenhusz MJM","NL-U1482601",NA,NA,NA,"-70.25","-7.5","Magnoliopsidae","U 0049180",NA,NA,NA,NA,NA,NA,NA
"224","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482615","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Lleras E; et al.",NA,"1973","08","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482615 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482615",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian Amazonia, estado de amazonas, rio solimoes and rio javari, rio javari, behind Palmeiras Army post.","-72.816667","-5.133333",NA,NA,NA,NA,"NL-U1482615",NA,NA,NA,"-72.816667","-5.133333","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482616","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Prance GT; et al.",NA,"1971","06","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482616",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian Amazonia, state of Amazonas, ro purus, rio ituxi, vicinity of Labrea airport. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"NL-U1482616",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-02-08 10:11:41-03","NBC","NL-BOTANY","U.1482617","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Maas PJM; et al.",NA,"1971","05","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482617",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian amazonia, estado de acre, cruzeiro do sul, rio jurua & rio moa, porangaba, rio jurua - mirim. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"NL-U1482617",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482618","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Prance GT; Ramos JF; Farias LG",NA,"1968","09","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482618 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482618",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian amazonia, state of acre, municipality of tarauaca, rio muru, 12 km above confluence with rio tarauaca. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"NL-U1482618",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482619","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Prance GT; Ramos JF; Farias LG",NA,"1968","09","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482619 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482619",NA,"Piperales","Ruiz & Pav.",NA,"Brazilan amazonia, state of acre, municipality of tarauaca, east of Rio tarauaca, 15 km below Tarauaca. Capoeira.",NA,NA,NA,NA,NA,NA,"NL-U1482619",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482620","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Prance GT; Coelho DF; Ramos JT; Farias LG",NA,"1968","09","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482620 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482620",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian amazonia, state of acre, municipality of sena madureira, vicinity of km 7, road sena madureira to rio branco. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"NL-U1482620",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482621","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Prance GT; Pena BS; Ramos JF",NA,"1966","10","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482621 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482621",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian amazonia, state of acre, cruzeiro do sul, rio jurua, km 18, road cruzeiro do sul to Japiim. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"NL-U1482621",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482622","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Prance GT; Rodrigues WA; Ramos JF; Farias LG",NA,"1963","11","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482622 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482622",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian amzonia, territory of Rondonia, basin of rio madeira, vicinity of Sao lorenco mines, Distirbed track thru forest on terra firme.","-65.1","-9.55",NA,NA,NA,NA,"NL-U1482622",NA,NA,NA,"-65.1","-9.55","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482623","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Lleras E; et al.",NA,"1973","07","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482623 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482623",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian Amazonas, estado de amazonas, rio solimoes and rio javari, tefe, around IPEAAO Experimental station.",NA,NA,NA,NA,NA,NA,"NL-U1482623",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482624","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Krukoff BA",NA,"1935","11","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482624",NA,"Piperales","Ruiz & Pav.",NA,"Brazilian amazonia, basin of rio solimoes, on terra firme. Component of Curare of Tecuna Indians. State of Amazonas: municipality Sao Paulo de olivenca.",NA,NA,NA,NA,NA,NA,"NL-U1482624",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482625","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Maas PJM; Mennega EA; Welle BJH ter; Groen HJ",NA,"1981","10","19","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482625",NA,"Piperales","Ruiz & Pav.",NA,"Pakaraima Mts., forested hills just N of Paruima Mission.","-61.016667","5.8",NA,NA,NA,NA,"NL-U1482625",NA,NA,NA,"-61.016667","5.8","Magnoliopsidae","U 0208142",NA,NA,NA,NA,NA,NA,NA
"235","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482626","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Maas PJM; Mennega EA; Welle BJH ter; Groen HJ",NA,"1981","10","19","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482626 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482626",NA,"Piperales","Ruiz & Pav.",NA,"Pakaraima Mts., forested hills just N of Paruima Mission.","-61.016667","5.8",NA,NA,NA,NA,"NL-U1482626",NA,NA,NA,"-61.016667","5.8","Magnoliopsidae","U 0208141",NA,NA,NA,NA,NA,NA,NA
"236","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482627","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Granville J-J de",NA,"1973","05","13","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482627 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482627",NA,"Piperales","Ruiz & Pav.",NA,"Monts Galbao, a 10 km W - SW de Saul. Sommet NW. Foret sur plateau, riche en epiphytes.",NA,NA,NA,NA,NA,NA,"NL-U1482627",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0208144",NA,NA,NA,NA,NA,NA,NA
"237","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482628","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Granville J-J de",NA,"1973","05","13","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482628",NA,"Piperales","Ruiz & Pav.",NA,"Monts Galbao, a 10 km W - SW de Saul. Sommet NW. Foret sur plateau, riche en epiphytes.",NA,NA,NA,NA,NA,NA,"NL-U1482628",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0208143",NA,NA,NA,NA,NA,NA,NA
"238","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482635","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Granville J-J de",NA,"1985","08","21","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482635 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482635",NA,"Piperales","Ruiz & Pav.",NA,"Montagne Bellevue de l' Inini, zone centrale, versant a vent, a proximite du sommet.",NA,NA,NA,NA,NA,NA,"NL-U1482635",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0208150",NA,NA,NA,NA,NA,NA,NA
"239","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482636","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Foresta H de",NA,"1984","10","24","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482636 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482636",NA,"Piperales","Ruiz & Pav.",NA,"Commune de Saül, Région de Saül",NA,NA,NA,NA,NA,"Foresta H de","NL-U1482636",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0022698",NA,NA,NA,NA,NA,NA,NA
"240","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482638","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Granville J-J de; Hollenberg L; Boyer A; Acevedo-Rodríguez P",NA,"1993","08","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482638 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482638",NA,"Piperales","Ruiz & Pav.","Amapá",NA,"-54.766667","2.466667",NA,NA,NA,NA,"NL-U1482638",NA,NA,NA,"-54.766667","2.466667","Magnoliopsidae","U 0047315",NA,NA,NA,NA,NA,NA,NA
"241","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482639","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","McDowell T; Hoffman B",NA,"1991","06","21","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482639",NA,"Piperales","Ruiz & Pav.","Cuyuni-Mazaruni",NA,"-60.516667","5.45",NA,NA,NA,NA,"NL-U1482639",NA,NA,NA,"-60.516667","5.45","Magnoliopsidae","U 0118109",NA,NA,NA,NA,NA,NA,NA
"242","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482640","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Jacquemin H",NA,"1979","04","02","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482640",NA,"Piperales","Ruiz & Pav.",NA,NA,NA,NA,NA,NA,NA,"Görts-van Rijn ARA; Christenhusz MJM","NL-U1482640",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118108",NA,NA,NA,NA,NA,NA,NA
"243","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482641","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Granville J-J de; Hollenberg L; Boyer A; Acevedo-Rodríguez P",NA,"1993","08","04","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482641",NA,"Piperales","Ruiz & Pav.",NA,NA,"-54.75","2.516667",NA,NA,NA,NA,"NL-U1482641",NA,NA,NA,"-54.75","2.516667","Magnoliopsidae","U 0118107",NA,NA,NA,NA,NA,NA,NA
"244","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482642","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Billiet F; et al.",NA,"1994","11","17","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482642 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482642",NA,"Piperales","Ruiz & Pav.",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1482642",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0022697",NA,NA,NA,NA,NA,NA,NA
"245","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482643","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","McDowell T; Gopaul D",NA,"1990","10","09","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482643 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482643",NA,"Piperales","Ruiz & Pav.","Potaro-Siparuni",NA,"-59.116667","5.2",NA,NA,NA,"Görts-van Rijn ARA; Christenhusz MJM","NL-U1482643",NA,NA,NA,"-59.116667","5.2","Magnoliopsidae","U 0118135",NA,NA,NA,NA,NA,NA,NA
"246","2020-02-08 10:11:42-03","NBC","NL-BOTANY","U.1482645","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Görts-van Rijn ARA; Gouda EJ; Mori SA; et al.",NA,"1992","05","21","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482645 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482645",NA,"Piperales","Ruiz & Pav.","Saint-Laurent-du-Maroni",NA,"-53.2","3.616667",NA,NA,NA,NA,"NL-U1482645",NA,NA,"1992","-53.2","3.616667","Magnoliopsidae","U 0118145",NA,"05","01",NA,NA,NA,NA
