"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","class","relatedCatalogItem"
"44","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","10111",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L. Kollmann/20-11-2001","L. Kollmann; E. Bausen & W. Pizziolo","2034","1999","03","05",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,NA,NA,"Planta 10cm na sombra. Pétalas azuis.","MBML010111","MBML010111",NA,NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA
"45","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","11545",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L. Kollmann/20-11-2001","V. Demuner; et al","623","2000","01","27",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Planta 50cm, botões florais, flores com sépalas rosadas, pétalas roxa.","MBML011545","MBML011545",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA
"46","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","1394",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Robert B. Faden/Out.1991","H. Q. Boudet Fernandes","1839","1986","02","04",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389",NA,NA,NA,"Erva, cálice branco esverdeado, corola roxa, semi-sombra, mata, fundo de vale.","MBML001394","MBML001394",NA,NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA
"47","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","15098",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L. Kollmann/20-11-2001","L. Kollmann; et al","4491","2001","09","04",NA,"Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111",NA,NA,NA,"Rupícola na sombra. Pétalas lilás, base branca. Sépalas brancas.","MBML015098","MBML015098",NA,NA,NA,NA,NA,"40W30'25","19S56'10",NA,NA,NA,NA
"48","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","16023",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L. Kollmann/29-01-2002","L. Kollmann; et al","5363","2002","01","29",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Erva 25cm na sombra. Flores lilás.","MBML016023","MBML016023",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"49","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","16243",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L. Kollmann/19-02-2002","L. Kollmann; et al","5571","2002","02","19",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Flores lilás.","MBML016243","MBML016243",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"50","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","18919",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Lidyanne Yuriko18-02-2005","R.R. Vervloet; et al","1589","2002","12","19",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Planta com 60m, flores com sép branca, pét azul, topo de morro, dossel 18m, altitude 910m.","MBML018919","MBML018919",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"51","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","19653",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Lidyanne Yuriko18-02-2005","R.R. Vervloet; et al","1808","2003","02","12",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Terrestre, pétalas e estames azuis, sépalas branca, fundo de vale, dossel de 16m.","MBML019653","MBML019653",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA
"52","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","19866",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L.Y.S. Aona/VII-2007","A. P. Fontana; et al","494","2003","02","09",NA,"Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167",NA,NA,NA,"Herbácea; flores caeruleas.","MBML019866","MBML019866",NA,NA,NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA
"53","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","21738",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Lidyanne Yuriko18-02-2005","R.R. Vervloet; et al","2587","2003","12","24",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso","-40.739444","-19.760833",NA,NA,NA,"Erva, folhas parte dorsal vinho, ventral verde com listas brancas, calice de cor branca, corola de cor azulada, frutos imaturos de cor verde, topo de pedra, dossel 9m, altitude 760m.","MBML021738","MBML021738",NA,NA,NA,NA,NA,"40W44'22","19S45'39",NA,NA,NA,NA
"54","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","23247",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Lidyanne Yuriko/Fev.2006","A. P. Fontana; et al","649","2003","12","20",NA,"Brasil","Espírito Santo","São Roque do Canaã","Misterioso","-40.739444","-19.760833",NA,NA,NA,"Herbácea, umbrófila, terrestre, folhas parte adaxial verdes com duas linhas brancas, margens roxas, parte abaxial roxa com pêlos brancos. Flores cálice branco e corola roxa.","MBML023247","MBML023247",NA,NA,NA,NA,NA,"40W44'22","19S45'39",NA,NA,NA,NA
"55","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","26132",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L. Kollmann/14-08-2006","L. Kollmann; et al","9066","2006","05","11",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611",NA,NA,NA,"Erva 40cm no sol. Flores lilás.","MBML026132","MBML026132",NA,NA,NA,NA,NA,"40W30'38","19S49'25",NA,NA,NA,NA
"56","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","27782",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","M. Pellegrini/25-06-2012","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","472","2006","01","05",NA,"Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba.","-40.470556","-20.059167","150","150",NA,"Herbácea terrestre. Pétalas roxas e sépalas brancas. Mata.","MBML027782","MBML027782",NA,NA,NA,NA,NA,"40W28'14","20S3'33",NA,NA,NA,NA
"57","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","28779",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","M. Pellegrini/25-06-2012","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","906","2006","04","19",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, propr.: Deuclecio Lorenzini.","-40.516944","-19.353611","300","300",NA,"Herbácea terrestre. Flores lilás. Mata a beira do corrego.","MBML028779","MBML028779",NA,NA,NA,NA,NA,"40W31'1","19S21'13",NA,NA,NA,NA
"58","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","29247",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","M. Pellegrini/25-06-2012","R. C. Britto","154","2007","01","16",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, Valão de São Brás, área da E.A.F.S.T.","-40.691667","-19.8",NA,NA,NA,"Herbácea chão de mata, botão marrom, cálice violeta e corola verde.","MBML029247","MBML029247",NA,NA,NA,NA,NA,"40W41'30","19S48'0",NA,NA,NA,NA
"59","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","29590",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","M. Pellegrini/25-06-2012","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3423","2007","03","22",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio Lorenccini","-40.514167","-19.351944","150","150",NA,"Herbácea 60cm, botões florais, flores lilás. Interior de mata, fundo de vale.","MBML029590","MBML029590",NA,NA,NA,NA,NA,"40W30'51","19S21'7",NA,NA,NA,NA
"60","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","32971",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","M. Pellegrini/25-06-2012","V. Demuner; T. A. Cruz, M.Belizário.","4893","2008","01","28",NA,"Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo, propr.: Dona Maria","-40.428889","-20.0975","135","135",NA,"Herbácea botões florais, flores pétalas lilás, cálice verde. Interior de mata.","MBML032971","MBML032971",NA,NA,NA,NA,NA,"40W25'44","20S5'51",NA,NA,NA,NA
"61","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","40279",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","M. Pellegrini/28-06-2012","A. P. Fontana; K.A. Brahim, L. Kollmann & R. Perdiz","3046","2007","03","16",NA,"Brasil","Espírito Santo","Santa Leopoldina","California, prop. do Sr. Albertino Kriger. Floresta Ombrófila Aberta, mata de encosta","-40.592417","-20.212889","565","565",NA,"Herbácea ca 50cm, na sombra. Folhas verdes. Flora com ápice lilás e base branca. Frutos verdes","MBML040279",NA,NA,NA,NA,NA,NA,"40W35'32,7","20S12'46,4",NA,NA,NA,NA
"62","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","45391",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Q.S. Moraes/24-01-2018","A. P. Fontana; L. Kollmann","1778","2005","11","18",NA,"Brasil","Espírito Santo","Santa Teresa","Lombardia, propriedade de João Furlane","-40.537222","-19.804167",NA,NA,NA,"Herbácea, ca. 50cm. Umbrófila. Flores com cálice lilás e corola roxa com base branca","MBML045391","MBML045391",NA,NA,NA,NA,NA,"40W32'14","19S48'15",NA,NA,NA,NA
"63","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","49519",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","M. Pellegrini/16-09-2013","J. R. Pirani; P. Fiaschi & J.H.L. El Ottra","6128","2011","01","21",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, Instituto Federal do Espírito Santo (antiga Escola Agropecuária), margem da ES-080, Afonso Brás. Mata atrás dos prédios principais da escola.","-40.6715","-19.804583","201","201",NA,"Floresta Estacional Semidecidual, com pau d'alho (Gallesia integrifolia), cansançã (Cnidosculus pubescens), palmatória (Brasiliopuntia brasiliensis), submata rica em Almeidea rubra e Conchocarpus sp. Erva ereta, carnosa, caule alvo-esv","MBML049519","MBML049519",NA,NA,NA,NA,NA,"40W40'17,4","19S48'16,5",NA,NA,NA,NA
"64","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","713",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Robert B. Faden/Out.1991","H. Q. Boudet Fernandes","1874","1986","02","25",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.568611","-19.903056",NA,NA,NA,"Erva, flor de cálice incolor e corola azul com a base alva, ciófila, mata, encosta.","MBML000713","MBML000713",NA,NA,NA,NA,NA,"40W34'7","19S54'11",NA,NA,NA,NA
"65","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","9077",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L. Kollmann/20-11-2001","L. Kollmann; E. Bausen & W. Pizziolo","1703","1999","01","27",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,NA,NA,"Planta reta ao chão. Pétalas azuis.","MBML009077",NA,NA,NA,NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA
"66","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","9702",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L. Kollmann/20-11-2001","L. Kollmann; E. Bausen","1579","1999","01","14",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,NA,NA,"Plantas na sombra. Flores Azuis.","MBML009702","MBML009702",NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA
"67","2020-07-10 09:45:08-03","MBML","MBML-HERBARIO","28603",NA,"Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","M. Pellegrini/25-06-2012","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","676","2006","02","02",NA,"Brasil","Espírito Santo","Águia Branca","Aguas Claras, propr.: Seu Voito.","-40.666944","-18.902778","300","300",NA,"Herbácea terrestre. Flores lilás. Mata.","MBML028603","MBML028603",NA,NA,NA,NA,NA,"40W40'1","18S54'10",NA,NA,NA,NA
"68","2021-03-04 11:04:55-03","UFRB","HURB","4337","PreservedSpecimen","Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L.Y.S. Aona","Pirani, J.R.; Fiaschi, P.; El Ottra, J.H.L.","6128","2011","01","21",NA,"Brasil","Espírito Santo","Santa Tereza","São João de Petrópolis, Inst.Federal do Esp.Santo; margem da ES-080, Afonso Brás","-40.6715","-19.804583","201","201",NA,"interior da mata.","HURB000004337",NA,"2013","02",NA,NA,NA,"40°40'17,4 W","19°48'16,5 S",NA,NA,NA,NA
"69","2021-02-25 10:11:30-03","CVRD","CVRD","7269","PreservedSpecimen","Plantae","Magnoliophyta","Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L.Y.S. Aona","Folli, D.A.","4189","2002","02","26","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Erva mole","CVRD007269",NA,"2006","01","27","48094","auto",NA,NA,NA,NA,"Liliopsida",NA
"70","2021-02-25 10:11:30-03","CVRD","CVRD","4275","PreservedSpecimen","Plantae","Magnoliophyta","Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L.Y.S. Aona","Folli, D.A.","1810","1993","02","15","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Erva mole","CVRD004275",NA,"2006","01","27","48094","auto",NA,NA,NA,NA,"Liliopsida",NA
"71","2021-02-25 10:11:30-03","CVRD","CVRD","6133","PreservedSpecimen","Plantae","Magnoliophyta","Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L.Y.S. Aona","Amaral, M.D.C.E.","51","1999","02","01","América do Sul","BRASIL","ES","Linhares","Área RFL 89","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Erva mole","CVRD006133",NA,"2006","01","27","48094","auto",NA,NA,NA,NA,"Liliopsida",NA
"72","2021-02-25 10:11:30-03","CVRD","CVRD","4797","PreservedSpecimen","Plantae","Magnoliophyta","Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L.Y.S. Aona","Folli, D.A.","2173","1994","01","17","América do Sul","BRASIL","ES","Linhares","MME.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Erva mole","CVRD004797",NA,"2006","01","27","48094","auto",NA,NA,NA,NA,"Liliopsida",NA
"73","2021-02-25 10:11:30-03","CVRD","CVRD","9933","PreservedSpecimen","Plantae","Magnoliophyta","Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Domingos A. Folli","Folli, D.A.","5451","2007","01","13","América do Sul","BRASIL","ES","Linhares","RFL-077/84","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Erva mole","CVRD009933","CVRD009933","2007","01","13","48094","auto",NA,NA,NA,NA,"Liliopsida",NA
"74","2020-09-12 05:00:02-03","US","US","3231971","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Faden, R. B., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. Q. Boudet Fernandes","1839","1986","2","4","South America - Neotropics","Brazil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"US00313360","US00313360_01",NA,NA,NA,"23813","auto",NA,NA,NA,"1","Monocotyledonae",NA
"75","2020-09-12 05:00:02-03","US","US","2979171","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Faden, R. B., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. S. Santos","1449",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Rio branco, camaca",NA,NA,NA,NA,NA,NA,"US00152355","US00152355_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"76","2020-09-12 05:00:02-03","US","US","3237968","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Faden, R. B., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","L. A. Mattos Silva, L. Andersson & M. Hagberg","2001","1986","2","19","South America - Neotropics","Brazil",NA,NA,"Itamaraju",NA,NA,NA,NA,NA,NA,"US00313254","US00313254_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"77","2020-09-12 05:00:02-03","US","US","3420585","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.",NA,"S. C. Sant'Ana, A. M. Carvalho, G. Penalva & Estudante da ufba","1019","2001","1","31","South America - Neotropics","Brazil","Bahia","Ilhéus","Herbario Centro de Pesquisas do Cacau.","-39.5286","-15.1581",NA,NA,NA,NA,"US00673062","US00673062_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"78","2020-09-12 05:00:02-03","US","US","3081799","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Faden, R. B., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. B. Santos & E. J. Judziewicz","4133","1986","3","3","South America - Neotropics","Brazil","Bahia","Itabuna","Fazenda marineda, 1 km w of jucari serra w of rio piabanha","-39.2803001403809","-14.7855997085571","200","420",NA,NA,"US00047701","US00047701_01",NA,NA,NA,"30592","auto",NA,NA,NA,"1","Monocotyledonae",NA
"79","2020-09-12 05:00:02-03","US","US","2987196","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Faden, R. B., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. S. Santos","2727","1974","1","18","South America - Neotropics","Brazil","Bahia",NA,"Parque nacional de monte pascoal",NA,NA,NA,NA,NA,NA,"US00152353","US00152353_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"80","2020-09-12 05:00:02-03","US","US","2906830","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.",NA,"R. W. Read","3457","1975","1","20","South America - Neotropics","Brazil","Bahia",NA,"Road to pau brazil",NA,NA,NA,NA,NA,NA,"US00152356","US00152356_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"81","2020-09-12 05:00:02-03","US","US","3318360","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.",NA,"W. W. Thomas, A. M. Carvalho, A. M. Amorim, J. Jardim, S. C. Sant' Ana & J. L. Paixão","11226","1996","11","14","South America - Neotropics","Brazil","Bahia",NA,"Porto Seguro, Monte Pascoal National Park, E of BR 101, N of Itamaraju.","-40.5747","-15.2647","100","200",NA,NA,"US00536436","US00536436_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"82","2020-09-12 05:00:02-03","US","US","3648293","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Faden, R. B., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Fiaschi et al.","2866","2005","3","18","South America - Neotropics","Brazil","Bahia","Camacá","RPPN Serra Bonita, 9.7 km W de Camaca na esstrada para Jacaredci, ramal para a RPPN, ca. 6 km da entrada.","-39.5653","-15.3917","850","850",NA,NA,"US00975277","US00975277_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"83","2020-09-12 05:00:02-03","US","US","3258903","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.",NA,"A. L. Peixoto, E. M. Zardini, A. Proenca, O. L. Peixoto & E. M. Zardini","3425","1985","2","4","South America - Neotropics","Brazil","Espírito Santo",NA,"Santa tereza",NA,NA,"700","750",NA,NA,"US00459964","US00459964_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"84","2020-09-12 05:00:02-03","US","US","3071501","PreservedSpecimen","Plantae",NA,"Commelinales","Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","Faden, R. B., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. L. Peixoto","3425","1985","2","4","South America - Neotropics","Brazil","Espírito Santo",NA,"Santa tereza, estrada de sta. tereza a nova lombardia, near sr. alcebiades",NA,NA,"700","750",NA,NA,"US00152352","US00152352_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"85","2019-01-25 15:39:27-02","IAC","IAC","45669","S","Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis","Cogn.","L.Y.S. Aona","L.C. Bernacci; M.M. Souza; N.E. Pereira; A.S. Maia & V.O. Becker","3895","2004","12","10",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.4958","-15.4192",NA,NA,NA,NA,NA,NA,"2005","11","10",NA,NA,"-39.4958","-15.4192",NA,NA,NA,NA
"86","2020-07-23 12:03:32-03","CEPLAC","CEPEC","101442","PreservedSpecimen","Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis",NA,"L. Y. S. Aona","P. Fiaschi","1953","2004","02","14",NA,"Brasil","Bahia","JUSSARÍ","Estrada Jussarí/palmira, entrada a esq. Ca. 7,5Km após Jussarí. Fazenda Teimoso. RPPN Serra do Teimoso.","-39.536111","-15.160278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,"31/01/2006"
"87","2020-07-23 12:03:32-03","CEPLAC","CEPEC","107386","PreservedSpecimen","Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis",NA,"Sem Informação","Amorim, A. M.","4736","2005","02","02",NA,"Brasil","Bahia","CAMACAN","Fazenda Serra Bonita, RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA
"88","2020-07-23 12:03:32-03","CEPLAC","CEPEC","21622","PreservedSpecimen","Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis",NA,"L. Y. S. Aona","R. M. Harley","17824","1977","01","11",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascola. Ao NW do Monte Pascoal.","-39.416667","-16.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W25'","16S53'",NA,NA,NA,"28/02/2005"
"89","2020-07-23 12:03:32-03","CEPLAC","CEPEC","29957","PreservedSpecimen","Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis",NA,"P. J. M. Maas","G. P. Lewis","754","1988","12","07",NA,"Brasil","Bahia","ITAMARAJÚ","Faz. Pau-Brasil.","-39.533333","-17.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W32'0","17S3'0",NA,NA,NA,"07/10/1992"
"90","2020-07-23 12:03:32-03","CEPLAC","CEPEC","3058","PreservedSpecimen","Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis",NA,"L. Y. S. Aona","A. Castellanos","26500",NA,NA,NA,NA,"Brasil","Bahia",NA,"Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2005"
"91","2020-07-23 12:03:32-03","CEPLAC","CEPEC","3063","PreservedSpecimen","Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis",NA,"L. Y. S. Aona","A. Castellanos","26605",NA,NA,NA,NA,"Brasil","Bahia",NA,"Sem informação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2005"
"92","2020-07-23 12:03:32-03","CEPLAC","CEPEC","36401","PreservedSpecimen","Plantae",NA,NA,"Commelinaceae","Dichorisandra","acaulis","Dichorisandra acaulis",NA,"L. Y. S. Aona","A. Gentry","49959","1985","02","08",NA,"Brasil","Bahia",NA,"BR-101, perto do cruzamento com o Rio Aliança.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2005"
