"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2020-02-08 09:33:24-03","NBC","NL-BOTANY","L.2820479","PreservedSpecimen","Plantae",NA,"Lamiales","Schlegeliaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Hatschbach GG",NA,"1951","07","28","Southern America","Brazil","Est Parana, Mun Paranagua, Rio Cachoeirinha.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2820479 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2820479","NL-L2820479","Sandwith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"44","2020-02-08 09:33:24-03","NBC","NL-BOTANY","L.2820480","PreservedSpecimen","Plantae",NA,"Lamiales","Schlegeliaceae","Schlegelia","roseiflora","Schlegelia roseiflora",NA,"Plowman TC; Lockwood TE; Kennedy H; Schultes RE",NA,"1969","01","28","Southern America","Colombia","Amazonas, Rio Loretoyacu. about 1 km upriver from Puerto Marino, Trapecio Amazónico.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2820480 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2820480","NL-L2820480","Ducke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"45","2020-11-04 11:19:44-03","ESALQ","ESA","123933","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Souza, V.C. ; Flores, T.B.","35034.0","2013","05","01",NA,"Brasil","Área da Cia. Votorantim. Trilha do Rio Dezembro.",NA,"Epífita lenhosa. Vegetativo.","ESA123933",NA,NA,"São Paulo","-47.5","-23.9599990844727","Souza, V.C.","Tapiraí",NA,NA,NA,"2013",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:19:44-03","ESALQ","ESA","125499","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Polisel, R.T.","1221.0","2013","03","30",NA,"Brasil","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.",NA,"Trepadeira lenhosa. Estéril.","ESA125499",NA,NA,"São Paulo","-47.37897","-24.03882",NA,"Tapiraí",NA,NA,NA,NA,NA,"-47.37897","-24.03882",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:19:44-03","ESALQ","ESA","7167","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Schegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Moraes, P.L.R.","658.0","1992","01","20",NA,"Brasil",NA,NA,NA,"ESA007167",NA,"(Oerst.) Monachino","São Paulo","-47.9900016784668","-23.8700008392334","Souza, V.C.","São Miguel Arcanjo",NA,NA,NA,"2017","08",NA,NA,"27904","auto","08",NA,NA,NA,NA,NA
"48","2020-11-04 11:19:44-03","ESALQ","ESA","101363","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Breier, T.B.","1089.0","2003","05","14",NA,"Brasil",NA,NA,NA,"ESA101363",NA,NA,"São Paulo","-47.9199981689453","-24.3799991607666","Breier, T.B.","Sete Barras",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:19:44-03","ESALQ","ESA","114229","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Breier, T.B.","1089.0","2003","05","14",NA,"Brasil",NA,NA,NA,"ESA114229",NA,NA,"São Paulo","-47.9199981689453","-24.3799991607666","Breier, T.B.","Sete Barras",NA,NA,NA,"2004",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:19:44-03","ESALQ","ESA","101955","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Carboni, M.","19.0","2005","03","22",NA,"Brasil",NA,NA,NA,"ESA101955",NA,NA,"São Paulo","-48.0999984741211","-24.5200004577637",NA,"Eldorado",NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:19:44-03","ESALQ","ESA","124156","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Polisel, R.T. ; Diogo, I.","1221.0","2013","03","30",NA,"Brasil","Reserva Particular da Votorantim (CBA). Trilha do Chagas, UHE da Fumaça. Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.",NA,"Trepadeira lenhosa. Estéril.","ESA124156",NA,NA,"São Paulo","-47.37897","-24.03882",NA,"Tapiraí","324","324",NA,NA,NA,"-47.37897","-24.03882",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:19:44-03","ESALQ","ESA","76328","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Hatschbach, G. et al.","69114.0","1999","05","17",NA,"Brasil",NA,NA,NA,"ESA076328",NA,"(Oerst.) Monachino","Espírito Santo","-41.1347007751465","-20.3397006988525","Hatschbach, G.","Venda Nova do Imigrante",NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:19:44-03","ESALQ","ESA","123719","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Colletta, G.D. ; Ferreira, M.A.P.","1107.0","2013","05","01",NA,"Brasil","Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.",NA,"Trepadeira","ESA123719",NA,NA,"São Paulo","-47.5","-23.9599990844727","Rocha, A.C.","Tapiraí",NA,NA,NA,"2013","05",NA,NA,"41034","auto","21",NA,NA,NA,NA,NA
"54","2020-11-04 11:19:44-03","ESALQ","ESA","79645","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Schlegeliaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","446.0","2002","04","23",NA,"Brasil","Parque Estadual de Carlos Botelho, Núcleo Sete Bar",NA,"Liana. Frutos imaturos verdes, castanhos quando maduros","ESA079645",NA,"Sandw.","São Paulo","-47.9199981689453","-24.3799991607666","Berndt, A. et al.","Sete Barras",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:24:42-03","MN","R","32266","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Glaziou, A.F.M.",NA,"1883","11","24",NA,"Brasil",NA,NA,"Herbário J. de Saldanha, 8454","R000032266","R000032266_001","Sandwith",NA,NA,NA,"Moldenke, H.N.",NA,NA,NA,NA,"1941","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-07-02 14:55:32-03","JBP","HPL","3801","S","Plantae",NA,NA,"Lamiaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"H. Lorenzi","3074","2002","01","25",NA,"Brasil","Coletada no Parque Estadual de Carlos Botelho.",NA,NA,NA,NA,"(Oerst.) Monach.","SP","-47.921667",NA,"V.C. Souza","Sete Barras","80","80",NA,"2012","07","47° 55' 18,0 W","24° 11' 61,4 S",NA,NA,"04",NA,NA,NA,NA,NA
"57","2015-07-02 14:04:18-03","JBP","HPL","3323","S","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"H. Lorenzi","5165","2005","01","25",NA,"Brasil","Coletada no Parque Nacional de Carlos Botelho.",NA,NA,NA,NA,"(Oerst.) Monach.","SP","-47.92","-24.38","V.C. Souza","Sete Barras",NA,NA,NA,"2012","03",NA,NA,"34059","auto","14",NA,NA,NA,NA,NA
"58","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0032450","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"G. Hatschbach; J. M. Silva, L. A. Ferreira","69114","1999","5","17",NA,"Brazil","Varzeão (Mun. Venda Nova do Imigrante).",NA,"Trepadeira lenhosa, flor alva.",NA,NA,"(Oerst.) Monach.","Espirito Santo","-41.13365","-20.3278","G. Hatschbach",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-20 10:26:13-03","UNICAMP","UEC","146294","S","Plantae","Magnoliopsida",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Breier, TB; Singer, RB","1089","2003","05","14",NA,"Brazil","Parque Estadual Carlos Botelho, na base, núcleo Sete Barras",NA,NA,"UEC140980","UEC140980","(Oerst.) Monach.","São Paulo","-47.916667","-24.166667","Breier, TB","Sete Barras",NA,NA,NA,"2004","09","-47.916667","-24.166667",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-20 10:26:13-03","UNICAMP","UEC","128528","S","Plantae","Magnoliopsida",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Gomes, SM; Souza, VC; Rodrigues, RR; Nakakura, HCC; Antunes, RM; Gomes, PB; Melo, MS; Tama","446","2002","04","23",NA,"Brazil","Parque Estadual de Carlos Botelho - Núcl, Trilha da Figueira.",NA,"fruto, Liana. Frutos imaturos verdes, castanhos quando maduros. Floresta Ombrófila Densa Submontana.","UEC095909","UEC095909","(Oerst.) Monach.","São Paulo","-47.992778","-24.538889","Semir, J","Sete Barras","112","112",NA,"2012","10","-47.992778","-24.538889",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-20 10:26:13-03","UNICAMP","UEC","137336","S","Plantae","Magnoliopsida",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Breier, TB; Singer, RB","1089","2003","05","14",NA,"Brazil","Parque Estadual Carlos Botelho, na base, núcleo Sete Barras",NA,NA,"UEC140983","UEC140983","(Oerst.) Monach.","São Paulo","-47.916667","-24.166667","Breier, TB","Sete Barras",NA,NA,NA,"2004","09","-47.916667","-24.166667",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:41:14-03","UNICAMP","UEC","137337","S","Plantae","Magnoliopsida",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Breier, TB; Budke, JC","543","2002","08","22",NA,"Brazil","Parque Estadual Carlos Botelho, Núcleo Sete Barras.",NA,"Liana? Epífita?","UEC140985","UEC140985","(Oerst.) Monach.","São Paulo","-47.916667","-24.166667","Breier, TB","Sete Barras",NA,NA,NA,"2004","09","-47.916667","-24.166667",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-20 10:26:13-03","UNICAMP","UEC","137338","S","Plantae","Magnoliopsida",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Breier, TB; Budke, JC","486","2002","08","19",NA,"Brazil","Parque Estadual Carlos Botelho, Núcleo Sete Barras.",NA,NA,"UEC140982","UEC140982","(Oerst.) Monach.","São Paulo","-47.916667","-24.166667","Breier, TB","Sete Barras",NA,NA,NA,"2004","09","-47.916667","-24.166667",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:41:14-03","UNICAMP","UEC","137339","S","Plantae","Magnoliopsida",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Breier, TB; Budke, JC","585a","2002","08","26",NA,"Brazil","Parque Estadual Carlos Botelho, Núcleo Sete Barras, próximo ao rio.",NA,"Liana? Epífita?","UEC140984","UEC140984","(Oerst.) Monach.","São Paulo","-47.916667","-24.166667","Breier, TB","Sete Barras",NA,NA,NA,"2004","09","-47.916667","-24.166667",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:41:14-03","UNICAMP","UEC","96490","S","Plantae","Magnoliopsida",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Zipparro, VB; et al.","476","1994","07","09",NA,"Brazil","Fazenda Intervales, Base Saibadela, trilha do rio, pra frente do ponto 3",NA,"trepadeira, com ffrutos vermelhos","UEC140986","UEC140986","(Oerst.) Monach.","São Paulo","-47.9199981689453","-24.3799991607666","Assis, MA","Sete Barras",NA,NA,NA,"1997",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:41:14-03","UNICAMP","UEC","96487","S","Plantae","Magnoliopsida",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Takahasi, A","270","1996","03","27",NA,"Brazil","Picinguaba, Trtilha do Corisco.",NA,"liana, flores brancas com aroma adocicado, muitas abelhas; mata de encosta","UEC140987","UEC140987","(Oerst.) Monach.","São Paulo","-45.0699996948242","-23.4300003051758","Assis, MA","Ubatuba",NA,NA,NA,"1996","04",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:06:32-03","FURB","FURB","19225","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Cadorin, T.J.; Schimitt, J.L. & Gasper, A.L. de","71","2009","09","14",NA,"Brasil","Parque Nacional da Serra do Itajaí - Spitzkopf.",NA,"Florística IFFSC e8001a (Liana) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: liana; Fruto esbranquiçado;","FURB43487","FURB43487","(Oerst.) Monach.","Santa Catarina","-49.1180556","-27.0069444","Sobral, M","Blumenau","249","249",NA,"2010","01","-49.1180556","-27.0069444",NA,NA,"25",NA,NA,NA,NA,NA
"68","2020-10-14 10:06:32-03","FURB","FURB","29693","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1513","2010","03","10",NA,"Brasil","Parque Municipal da Lagoa do Peri.",NA,"Epífita IFFSC e8003a (Acima de 4m). Forófito 1. Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita; Fruto verde claro;","FURB43484","FURB43484","(Oerst.) Monach.","Santa Catarina","-48.535","-27.7241667","Sobral, M","Florianópolis","317","317",NA,"2010","08","-48.5350000","-27.7241667",NA,NA,"15",NA,NA,NA,NA,NA
"69","2020-10-14 10:06:32-03","FURB","FURB","29896","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1432","2010","02","23",NA,"Brasil","Morro da Lagoa.",NA,"Florística IFFSC e8004a (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; Fruto verde claro;","FURB43482","FURB43482","(Oerst.) Monach.","Santa Catarina","-48.4755556","-27.5766667","Sobral, M","Florianópolis","444","444",NA,"2010","08","-48.4755556","-27.5766667",NA,NA,"15",NA,NA,NA,NA,NA
"70","2020-10-14 10:06:32-03","FURB","FURB","30011","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1907","2010","04","07",NA,"Brasil","Sol Nascente.",NA,"Florística IFFSC e8000b (Liana) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração; interior do fragmento Habito: liana; Fruto bege;","FURB43485","FURB43485","(Oerst.) Monach.","Santa Catarina","-48.7272223","-26.055","Sobral, M","Garuva","13","13",NA,"2010","08","-48.7272223","-26.0550000",NA,NA,"15",NA,NA,NA,NA,NA
"71","2020-10-14 10:06:32-03","FURB","FURB","30033","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2009","2010","05","06",NA,"Brasil","Serra Dona Francisca.",NA,"Florística IFFSC e1048b (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; Fruto creme;","FURB03502","FURB03502","(Oerst.) Monach.","Santa Catarina","-49.0477777","-26.1925","Sobral, M","Joinville","576","576",NA,"2010","08","-49.0477777","-26.1925000",NA,NA,"15",NA,NA,NA,NA,NA
"72","2020-10-14 10:06:32-03","FURB","FURB","56206","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","917","2017","08","26",NA,"Brasil","Cachoeira Amâncio.",NA,"fruto imaturo Habitat: beira de rio Habito: liana","FURB56206","FURB56206","(Oerst.) Monach.","Santa Catarina","-48.96","-27.36","Sobral, M","Major Gercino","258","258",NA,NA,NA,"-48.9600000","-27.3600000",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-10-14 10:06:32-03","FURB","FURB","59054","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Kassner-Filho, A.","2704","2018","05","10",NA,"Brasil","J.B. World Entretenimentos S/A.",NA,"flor branca-rosada Habitat: interior do fragmento Habito: hemi-epífita","FURB59054","FURB59054","(Oerst.) Monach.","Santa Catarina","-48.6163889","-26.8019444","Funez, L.A.","Penha","7","7",NA,"2018","05","-48.6163889","-26.8019444",NA,NA,"10",NA,NA,NA,NA,NA
"74","2020-10-14 10:06:32-03","FURB","FURB","7481","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Ceolin, L.M.",NA,"2008","03","04",NA,"Brasil","Parque Nacional da Serra do Itajaí.",NA,"Coletada próxima à cascata. Habitat: Floresta Ombrófila Densa; Habito: liana;","FURB43489","FURB43489","(Oerst.) Monach.","Santa Catarina","-49.0877777","-27.0566667","Sobral, M","Blumenau",NA,NA,NA,"2009","03","-49.0877777","-27.0566667",NA,NA,"09",NA,NA,NA,NA,NA
"75","2019-11-08 08:56:23-03","FURB","FURB","1678","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Sevegnani, L.",NA,"2000","11","13",NA,"Brasil","Campo Formoso.",NA,NA,"FURB43486","FURB43486","(Oerst.) Monach.","Santa Catarina","-49.4832992553711","-26.7143993377686","Cordeiro, J","Doutor Pedrinho",NA,NA,NA,"2006",NA,NA,NA,"18739","auto",NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:18:31-03","MBM","MBM","106947","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Nevers, G. de","4588","1985","01","23","Southern America","Panama",NA,NA,NA,"MBM106947","MBM106947","(Oerst.) Monach.",NA,NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:18:31-03","MBM","MBM","267341","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Sinaca, S.","2407","1999","03","16","Northern America","Mexico","Chiapas",NA,NA,"MBM267341","MBM267341","(Oerst.) Monach.",NA,NA,NA,"Pérez, N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:18:31-03","MBM","MBM","83513","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Bernardi, A.L.","5947","1956","11","29","Southern America","Venezuela",NA,NA,NA,"MBM083513","MBM083513","(Oerst.) Monach.",NA,NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:18:31-03","MBM","MBM","124353","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Gentry, A.; et al.; et al.","54956","1986","07","21","Southern America","Ecuador",NA,NA,NA,"MBM124353","MBM124353","(Oerst.) Monach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:18:31-03","MBM","MBM","384340","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Amorim, A.M.; Talora, D.C.; Paixão, J.L.; Talora, D.C.; Paixão, J.L.","7453","2008","06","22","Southern America","Brazil","RPPN Serra Bonita, 9,7 Km W de Camacã na estrada para Jacarecí, daí 6 Km SW na estrada para RPPN Serra Bonita e torre. Trilha do mirante.",NA,"Liana alcançando ca. 10m alt. Folhas verdes, a face superior escura e brilhante. Botões alvo-esverdeados.; Floresta Ombrófila Densa Montana.","MBM384340","MBM384340","(Oerst.) Monach.","Bahia","-39.565278","-15.391667","Rocha, L.P.","Camacan","835","835",NA,NA,NA,"-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:18:31-03","MBM","MBM","74069","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Steyermark, J.A.; et al.; et al.","116338","1978","03","16","Southern America","Venezuela",NA,NA,NA,"MBM074069","MBM074069","(Oerst.) Monach.",NA,NA,NA,"Davidse, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:18:31-03","MBM","MBM","220313","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Takahasi, A.","270","1996","03","27","Southern America","Brazil","Picinguaba",NA,NA,"MBM220313","MBM220313","(Oerst.) Monach.","São Paulo","-45.0699996948242","-23.4300003051758","Assis, M.A.","Ubatuba",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:18:31-03","MBM","MBM","6463","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Hatschbach, G.","18114","1967","12","14","Southern America","Brazil","Rio do Cedro",NA,NA,"MBM006463","MBM006463","(Glaz.) Sandw.","Paraná","-48.3288993835449","-25.3066997528076","Hatschbach, G.","Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:18:31-03","MBM","MBM","24130","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Hatschbach, G.","30277","1972","08","29","Southern America","Brazil","Serrinha",NA,NA,"MBM024130","MBM024130","(Glaz.) Sandw.","Paraná","-48.7118988037109","-25.4286003112793","Hatschbach, G.","Antonina",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:18:31-03","MBM","MBM","11275","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Hatschbach, G.","21186","1969","02","26","Southern America","Brazil","Rio do Cedro",NA,NA,"MBM011275","MBM011275","(Glaz.) Sandw.","Paraná","-48.3288993835449","-25.3066997528076","Hatschbach, G.","Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:18:31-03","MBM","MBM","15503","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Hatschbach, G.","24023","1970","03","16","Southern America","Brazil","Colônia Floresta",NA,NA,"MBM015503","MBM015503","(Glaz.) Sandw.","Paraná","-48.834400177002","-25.476900100708","Hatschbach, G.","Morretes",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:18:31-03","MBM","MBM","180193","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Motta, J.T.","927","1987","03","16","Southern America","Brazil","Mãe Catira",NA,NA,"MBM180193",NA,"(Glaz.) Sandw.","Paraná","-48.834400177002","-25.476900100708","Motta, J.T.","Morretes",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:18:31-03","MBM","MBM","51253","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","18044","1967","03","09","Southern America","Brazil","Parque Botânico Morro do Baú",NA,NA,"MBM051253","MBM051253","(Glaz.) Sandw.","Santa Catarina","-48.8272018432617","-26.8997001647949","Hunt, D.R.","Ilhota",NA,NA,NA,NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:18:31-03","MBM","MBM","35398","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Hatschbach, G.","2440","1951","07","28","Southern America","Brazil","Rio Cachoeirinha",NA,NA,"MBM035398","MBM035398","(Glaz.) Sandw.","Paraná","-48.5092010498047","-25.5200004577637","Moldenke, H.","Paranaguá",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"90","2015-09-20 23:19:37-03","MNHN","RECOLNAT_MNHN_P","P00609762","PreservedSpecimen",NA,NA,NA,"Schlegeliaceae","Schlegelia","ramizii","Schlegelia ramizii","isotype","Glaziou, A.",NA,"1883","5","9",NA,"Brésil","Rio de Janeiro: Bord du Rio Itamaraty, près de cachamba à Petropolis.Epiphyte sur les vieux arbres et les rochers.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00609762' target='other'> <mi>dwc_moreinfo</mi></a>","P00609762","P00609762_01","Sandwith",NA,NA,NA,"Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15327",NA,NA
"91","2015-09-20 23:20:05-03","MNHN","RECOLNAT_MNHN_P","P00609763","PreservedSpecimen",NA,NA,NA,"Schlegeliaceae","Schlegelia","ramizii","Schlegelia ramizii","isotype","Glaziou, A.",NA,"1883","5","9",NA,"Brésil","Rio de Janeiro: Bord du Rio Itamaraty, près de cachamba à Petropolis.Epiphyte sur les vieux arbres et les rochers.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00609763' target='other'> <mi>dwc_moreinfo</mi></a>","P00609763","P00609763_01","Sandwith",NA,NA,NA,"Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15327",NA,NA
