"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"45","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374200","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus obtusifructus","Pedersen TM",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374200 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374200",NA,"Poales","Kük.",NA,"1967","04","08",NA,NA,NA,NA,"NL-L1374200","San Isidro, Dep. Goya, Prov. Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"obtusifructus",NA,NA,NA
"46","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374201","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus obtusifructus","Pedersen TM",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374201 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374201",NA,"Poales","Kük.",NA,"1960","03","06",NA,NA,NA,NA,"NL-L1374201","near the Pegualo's* bridge, on the road from Mburucuya* to El Pollo, dep. San Luis, Prov. Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"obtusifructus",NA,NA,NA
"47","2020-02-08 10:13:13-03","NBC","NL-BOTANY","U.1299353","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus obtusifructus","O'Donell CA",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1299353 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1299353",NA,"Poales","Kük.",NA,"1944","01","11",NA,NA,NA,NA,"NL-U1299353","Prov. Bs. Aires, loc. Cigor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"obtusifructus",NA,NA,NA
"48","2020-02-08 10:13:13-03","NBC","NL-BOTANY","WAG.1774937","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus obtusifructus","Pedersen TM",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1774937 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1774937",NA,"Poales","Kük.",NA,"1977","02","03",NA,NA,NA,NA,"NL-WAG1774937","Estanca ''Santa Maria'', Dep. Mburucuyà, Prov. Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"obtusifructus",NA,NA,NA
"49","2020-02-08 10:13:13-03","NBC","NL-BOTANY","WAG.1774938","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus obtusifructus","Pedersen TM",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1774938 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1774938",NA,"Poales","Kük.",NA,"1977","02","03",NA,NA,NA,NA,"NL-WAG1774938","Estanca ''Santa Maria'', Dep. Mburucuyà, Prov. Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"obtusifructus",NA,NA,NA
"50","2021-04-02 11:40:12-03","UFPI","TEPB","31494","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Amorim, J.C.","41",NA,"Brasil",NA,NA,"herbáceas, perenes, frequente. Ambiente: Cerrado <ll>dwc_commonname:</ll> capim tiririca",NA,NA,NA,"Roxb.","Amorim, J. C.","2017","05","08","Piauí","Castelo do Piauí","-41.54","-5.310833",NA,"Rio Cais/próximo à ponte","248","248","2017","11","16",NA,NA,"41°32'24W","5°18'39S",NA,NA,NA,NA,NA,NA
"51","2020-11-19 10:23:18-03","CPAP","CPAP","13069","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Pott, V. J.","2395",NA,"Brasil",NA,NA,"Erva rosulada, escapo floral 1,20m de altura. FLOR: . FRUTO: infrutescência marrom. INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Murundum, paratudal inundado, 20cm de água. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,"Roxb.","L.Pereira-Silva","1994","08","20","MS","Corumbá","-57.183333","-19.583333",NA,"Fazenda Acurizal; Pantanal - próximo a entrada da BR-262","100","100","2018","11","23",NA,NA,"57°11' W","19°35' S",NA,NA,NA,NA,NA,NA
"52","2020-11-19 10:23:18-03","CPAP","CPAP","1329","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Pott, A.","1955",NA,"Brasil",NA,NA,"Ereta, 80cm de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Savana inundável de copernicia australis (carandazal). SUBSTRATO: solo argiloso (calciaquol). RELEVO: plano.",NA,NA,NA,"Roxb.","L.Pereira-Silva","1985","06","26","MS","Corumbá","-57.183333","-19.8",NA,"Carandazal - estação de trem, Pantanal","90","90","2018","11","23",NA,NA,"57°11' W","19°48' S",NA,NA,NA,NA,NA,NA
"53","2020-11-19 10:23:18-03","CPAP","CPAP","25140","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Pott, V. J.","4894",NA,"Brasil",NA,NA,"Erva aquática anfibia, 30-40cm de altura.raro. Campo alagável, envharcado na época da vazante, com muita matéria orgânica. Solo: afloramento rochoso. Relevo: plano.",NA,NA,NA,"Roxb.","V. J. Pott","2001","09","13","Mato Grosso","Poconé","-57.43675","-17.863056",NA,"Baia do Carcará, lado oeste do morro do Carcará.",NA,NA,"2001","09",NA,NA,NA,"57°26'12,3 W","17°51'47 S",NA,NA,NA,NA,NA,NA
"54","2020-11-19 10:23:18-03","CPAP","CPAP","3201","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Pott, A.","2859",NA,"Brasil",NA,NA,"Erva ereta rizomatosa. FLOR: esverdeada. FRUTO: esverdeado. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Carandazal (savana de Copernicia australis). SUBSTRATO: argiloso preto com concreções CaCO3 no horizonte B (Calciaquoll). REL",NA,NA,NA,"Roxb.","T.M.Pedersen","1987","05","27","MS","Corumbá","-57.1","-19.733333",NA,"Fazenda Acurizal; Sub-região do Nabileque; Pantanal - invernada Braque, seção Mutum","90","90","1990","11","05",NA,NA,"57°06' W","19°44' S",NA,NA,NA,NA,NA,NA
"55","2020-11-19 10:23:18-03","CPAP","CPAP","4340","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Pott, A.","3854",NA,"Brasil",NA,NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forageira.. FREQUÊNCIA: Esparso. AMBIENTE: Campo de Paspalum hydrophilum, alagável. SUBSTRATO: solo argiloso (Calciaquoll). RELEVO: plano com microrelevo. <ll>dwc_commonname:</ll> Navalha",NA,NA,NA,"Roxb.","L.Pereira-Silva","1987","11","09","MS","Corumbá","-57.166667","-18.633333",NA,"Fazenda Acurizal; Sub-região do Nabileque; Pantanal - piquete - ponto nº 54","90","90","2018","11","23",NA,NA,"57°10' W","18°38' S",NA,NA,NA,NA,NA,NA
"56","2020-11-19 10:23:18-03","CPAP","CPAP","4428","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Pott, A.","3942",NA,"Brasil",NA,NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Vazante (canal de drenagem) alagável 1,5m, com Thalia (caetezal). SUBSTRATO: solo aluvião vértico, orgânico na superfície. RELEVO: plano deprimido. __CO",NA,NA,NA,"Roxb.","V. J. Pott","1987","12","09","MS","Corumbá","-57.166667","-19.633333",NA,"Fazenda Acurizal; Sub-região do Nabileque; Pantanal - ponto 99","90","90",NA,NA,NA,NA,NA,"57°10' W","19°38' S",NA,NA,NA,NA,NA,NA
"57","2020-11-19 10:23:18-03","CPAP","CPAP","4765","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Pott, A.","4087",NA,"Brasil",NA,NA,"Erva cespitosa ereta. FLOR: ferruginea.. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Campo de Paspalum aff. hydrophyllum/Mimosa. SUBSTRATO: planossolo. RELEVO: plano com mamelonado de 20cm.",NA,NA,NA,"Roxb.","L.Pereira-Silva","1987","12","08","MS","Corumbá","-57.366667","-19.566667",NA,"Fazenda Acurizal; Sub-região do Nabileque; Pantanal - ponto 105, piquete da secção Piúva","90","90","2018","11","23",NA,NA,"57°22' W","19°34' S",NA,NA,NA,NA,NA,NA
"58","2020-11-19 10:23:18-03","CPAP","CPAP","17795","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Damasceno Jr., G. A.","451A",NA,"Brasil",NA,NA,"Erva. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Campo inundável na margem do rio Paraguai. SUBSTRATO: . RELEVO: .",NA,NA,NA,"Roxb.",NA,"1994","12","22","MS","Ladário","-57.6016998291016","-19.0046997070312",NA,"Logradouro - próximo ao Polder",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:37:23-02","IPA","IPA","91110","S","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Santos, V.V.","353","Southern America","Brasil",NA,NA,"Material botânico para fins de publicação de artigo científico - Depto. De Biologia da UFRPE, sob a orientação da Profª Karine Matos Magalhães.; Macrófita aquática emergente.; Caatinga.","IPA0091110","Plantae",NA,"Roxb.",NA,"2009","01","10","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,"Porto Alegre",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-02-15 11:37:23-02","IPA","IPA","90138","S","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","J. D'arc., L.C.","s.n.","Southern America","Brasil",NA,NA,"Material botânico proveniente de Monografia - Curso de Ciências Biológicas (Bacharelado), UFRPE, sob a orientação da Profa. Karine M. Magalhães.; Herbácea ca. 81cm de altura; anfíbia.","IPA0090138","Plantae",NA,"Roxb.","Alcântara, J. D'arc,","2012","10","19","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,"Campus da UFRPE, Dois Irmãos, tanque de piscicultura.",NA,NA,"2012","10","19","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-22 14:53:42-03","IECOS","HBRA","1749","S","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","M. P. M. Menezes","292","América do Sul","Brasil","exsicata",NA,"Herbácea, 2,20 m de comprimento, 40 cm de inflorescência, ramos principais com 35 cm e ramos secundários com 15 cm de comprimento","HBRA0001042,HBRA0001050",NA,NA,"Roxb.","A. E. S. Rocha (MG)","2007","10","31","Amapá","Amapá","-50.00897222","1.69236111","HBRA0001042 HBRA0001050","Sucurijú, cabeceira do canal de maré Maciel",NA,NA,"2008","06","30",NA,NA,"-50.00897222","1.69236111",NA,NA,NA,NA,NA,NA
"62","2021-04-07 11:42:35-03","UFMS","CGMS","49796","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","V.J. Pott; E. Scremin-Dias; A. Pott","8088",NA,"Brasil",NA,NA,NA,"CGMS1079727",NA,NA,"Roxb.","L. Pereira-Silva","2005","09","03","Mato Grosso do Sul","Bodoquena","-56.7358333","-20.8019444",NA,"Fazenda Remanso, 8 km ao sul da sede, Parque Nacional da Serra da Bodoquena.","395","395","2019","11","14",NA,NA,"-56,7358333","-20,8019444",NA,NA,NA,NA,NA,NA
"63","2021-04-07 11:42:35-03","UFMS","CGMS","74080","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","A. Pott; V.J. Pott, M. Gasparini & Z. Campos","1955",NA,"Brasil",NA,NA,"CPAP - 1329. Habitat: Savana inundável de Copernicia australis (Carandazal). Solo argiloso (calciaquoll). Relevo plano. Habito: Erva ereta, 80 cm de altura.","CGMS1106946",NA,NA,"Roxb.","R. Guaglianone","1985","06","26","Mato Grosso do Sul","Corumbá","-57.1833333","-19.8",NA,"Carandazal - Estação de Trem, Pantanal.","90","90",NA,NA,NA,NA,NA,"-57,1833333","-19,8",NA,NA,NA,NA,NA,NA
"64","2021-04-07 11:42:35-03","UFMS","CGMS","41673","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","V.J. Pott; A. Pott; L.C.P. Lima","4742",NA,"Brasil",NA,NA,NA,"CGMS1071661",NA,NA,"Roxb.",NA,"2001","06","15","Mato Grosso do Sul","Bonito","-56.4916666","-21.0216667",NA,"Fazenda Esperança. Açude, próximo 500m da sede.",NA,NA,NA,NA,NA,NA,NA,"-56,4916666","-21,0216667",NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:42:35-03","UFMS","CGMS","30608","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","T.E. Lima; I.M. Neves; R.H. Silva; T.S. Amaral","18",NA,"Brasil",NA,NA,"Inflorescência verde. Habitat: Base de morro. Batume (solo com matéria orgânica). Habito: Herbáceo.","CGMS1060019",NA,NA,"Roxb.","R.H. Silva","2010","11","22","Mato Grosso do Sul","Corumbá","-57.5333333","-18.5863889",NA,"Boca da Baía do Castelo.",NA,NA,"2010","11","22",NA,NA,"-57,5333333","-18,5863889",NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:42:35-03","UFMS","CGMS","74089","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","A. Pott; V.J. Pott, M. Pereira, A. Boock & M.R. Araujo","3854",NA,"Brasil",NA,NA,"Ponto 54. CPAP - 4340. Habitat: Campo de Paspalum hydrophilum, alagável. Solo argiloso (calciaquoll). Relevo plano com microrelevo. Habito: Erva cespitosa. Esparsa.","CGMS1106955",NA,NA,"Roxb.","A. Pott","1987","11","09","Mato Grosso do Sul","Corumbá","-57.1666667","-18.6333333",NA,"Piquete, Fazenda Acurizal, Nabileque, Pantanal.","90","90",NA,NA,NA,NA,NA,"-57,1666667","-18,6333333",NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:42:35-03","UFMS","CGMS","49602","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","V.J. Pott; L.C.P. Lima","4894",NA,"Brasil",NA,NA,NA,"CGMS1079534",NA,NA,"Roxb.","V.J. Pott","2001","09","13","Mato Grosso","Poconé","-57.4366666","-17.8630556",NA,"Baía do Caracará, lado oeste do Morro do Caracará.",NA,NA,NA,NA,NA,NA,NA,"-57,4366666","-17,8630556",NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:42:35-03","UFMS","CGMS","39953","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","D.T. Azevedo; D.B. Borges; A.P.P. Oliveira; L.V. Silva; F. A. Ferreira","166",NA,"Brasil",NA,NA,"Inflorescência marrom claro. SemFruto. Habitat: Mata ciliar. Solo arenoso. Habito: Erva emergente.","CGMS1069332",NA,NA,"Roxb.","F.A. Ferreira","2012","10","16","Mato Grosso do Sul","Corumbá","-57.0166667","-19.5780556",NA,"Base de Estudo do Pantanal/ Rio Miranda.",NA,NA,"2012","10","16",NA,NA,"-57,0166667","-19,5780556",NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:42:35-03","UFMS","CGMS","48911","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","M.G. Pereira; A.L.B. Sartori; M. Rocha; J.P.S.P. Bento","82",NA,"Brasil",NA,NA,"Espigueta verde-clara. Fruto ausente. Habitat: Borda de lagoa. Habito: Erva. 0,80 m de altura.","CGMS1078858",NA,NA,"Roxb.","L. Pereira-Silva","2014","12","11","Mato Grosso do Sul","Aquidauana",NA,"-20.46",NA,"Alojamento Betânia, Pesqueiro do Papi.","139","139","2019","11","14",NA,NA,NA,"-20,46",NA,NA,NA,NA,NA,NA
"70","2021-04-07 11:42:35-03","UFMS","CGMS","30884","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","T.H. Stefanello; V.S. Santos; A.C.S. Brito","153",NA,"Brasil",NA,NA,"Flor verde. Habitat: Planície inundável. Habito: Erva.","CGMS1060295",NA,NA,"Roxb.",NA,"2010","11","23","Mato Grosso do Sul","Corumbá","-57.5","-18.1986111",NA,"Sub-região Pantanal do Paraguai, Baía Mandioré.","90","90",NA,NA,NA,NA,NA,"-57,5","-18,1986111",NA,NA,NA,NA,NA,NA
"71","2021-04-07 11:42:35-03","UFMS","CGMS","31212","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","F. Bao; C.S. Robles; M. Rocha; R.H. Silva","54",NA,"Brasil",NA,NA,"Inflorescência verde.Presença de ninhos e filhotes de Taiamã, e pegadas de onça. Habitat: Prainha. Solo arenoso. Habito: Erva.","CGMS1060638",NA,NA,"Roxb.","V.J. Pott","2010","11","26","Mato Grosso do Sul","Corumbá","-57.45","-18.0280556",NA,"Região da Reserva Penha.","97","97","2010","11","26",NA,NA,"-57,45","-18,0280556",NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:42:35-03","UFMS","CGMS","74640","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","G. Catian","154",NA,"Brasil",NA,NA,"Flor presente. Habitat: Campo seco. Solo arenoso. Habito: Erva aquática anfíbia.","CGMS1107506",NA,NA,"Roxb.","G. Catian","2014","12","15","Mato Grosso do Sul","Corumbá","-57.0427777","-19.3983333",NA,"Fazenda São João - Estrada Parque. Sub-região Abobral.","89","89","2014","12","15",NA,NA,"-57,0427777","-19,3983333",NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:42:35-03","UFMS","CGMS","30882","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","T.H. Stefanello; V.S. Santos; A.C.S. Brito","150",NA,"Brasil",NA,NA,"Flor verde. Habitat: Planície inundável. Habito: Erva.","CGMS1060293",NA,NA,"Roxb.",NA,"2010","11","23","Mato Grosso do Sul","Corumbá","-57.5","-18.1986111",NA,"Sub-região Pantanal do Paraguai, Baía Mandioré.","90","90",NA,NA,NA,NA,NA,"-57,5","-18,1986111",NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:42:35-03","UFMS","CGMS","74088","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","A. Pott; V.J. Pott, A. Boock, M.R. Araujo, O. Souza & M. Pereira","3942",NA,"Brasil",NA,NA,"Ponto 99. Sem gado há 12 anos. CPAP - 4428. Habitat: Vazante (canal de drenagem) alagável 1,5m, com Thalia (Caetezal). Solo aluvião vértico, orgânico na superfície. Relevo plano deprimido. Habito: Erva cespitosa. Freqüente.","CGMS1106954",NA,NA,"Roxb.",NA,"1987","12","09","Mato Grosso do Sul","Corumbá","-57.1666667","-19.6333333",NA,"Fazenda Acurizal, Nabileque, Pantanal.","90","90",NA,NA,NA,NA,NA,"-57,1666667","-19,6333333",NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:42:35-03","UFMS","CGMS","33983","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","M. Rocha; C.C.S. Júnior; L.C.S. Magalhães","100",NA,"Brasil",NA,NA,"Flor não vista. Profundidade da água no local com aproximadamente 63,5 cm. Habitat: Pirizal (Comunidade com dominância de Cyperus giganteus), área inundável. Solo argiloso com alto teor de matéria orgânica. Habito: Erva.","CGMS1063379",NA,NA,"Roxb.","M. Rocha","2011","02","25","Mato Grosso do Sul","Miranda","-56.9538889","-19.7766667",NA,"Próximo a BR-262.","95","95","2011","02","25",NA,NA,"-56,9538889","-19,7766667",NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:42:35-03","UFMS","CGMS","28439","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","R.B. Rodrigues; M.D. Nunes; J.L.M.M. Sugai; J. Terra; A.F. Beda; K.M. Campião; V.L. Ferreira","107",NA,"Brasil",NA,NA,"Coordenadas geográficas: 21K 539970 UTM 7902177 Habitat: Em diversas partes da lagoa. Habito: Erva aquática emergente.","CGMS1057889",NA,NA,"Roxb.","R.B. Rodrigues","2008","11","03","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Baía 37 da Fazenda Nhumirim, Pantanal da Nhecolândia.","103","103","2009","03","31","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:42:35-03","UFMS","CGMS","11125","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","R. Teixeira; et al.",NA,NA,"Brasil",NA,NA,"Flor marrom. Habitat: Mata ciliar. Habito: Herbáceo.","CGMS1040440",NA,NA,"Roxb.","Luciana Pereira-Silva","1999","07","03","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Base de Estudos do Pantanal.",NA,NA,"2018","11","12","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:42:35-03","UFMS","CGMS","17218","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","C.R. Lehn; S.V. Boff; C. Gurski","3",NA,"Brasil",NA,NA,"Coordenadas originais: 19°25#?#31,40'S 57°02#?#80,70'W Habitat: Beira de estrada. Habito: Erva.","CGMS1046459",NA,NA,"Roxb.","A. Guglieri","2006","07","27","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,"Estrada Parque. Região da Nhecolândia.",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-27 13:47:28-03","UFS","ASE","41746","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Almeida, TS; Fabricante, JR","3","Southern America","Brasil",NA,NA,"Anfíbia - Aprox 130 m de altura. Flores do tipo panícula de cor verde. Folhas em roseta com face abaxial verde claro e face adaxial verde e forma acicular.&nf;; Caatinga","ASE0043260","Magnoliophyta",NA,"Roxb.","Almeida, TS","2018","08","29","Sergipe","Campo do Brito","-37.272452","-10.471874",NA,"Barragem do Campo do Brito, Margem da Barragem do Brito","114","114","2018","09","01",NA,NA,"-37.272452","-10.471874",NA,NA,NA,NA,NA,NA
"80","2019-11-27 13:47:28-03","UFS","ASE","38524","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Lopes, MT; Fabricante, JR","25","Southern America","Brasil",NA,NA,"Anfibia. Inflorescência do tipo umbela. Folhas paralelinérveas verdes. Haste verde. Raiz fasciculada.; Mata Atlântica/ Caatinga.","ASE0039919","Magnoliophyta",NA,"Roxb.","Lopes, MT","2016","10","27","Sergipe","São Domingos","-37.3451","-10.5011",NA,"Ambiente ciliar do rio Vaza-Barris., Ambiente lótico. Vegetação ciliar preservada.",NA,NA,"2016","11","14",NA,NA,"-37.3451","-10.5011",NA,NA,NA,NA,NA,NA
"81","2021-01-29 12:45:34-03","UNICAMP","UEC","98815","S","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Damasceno Junior, GA; Cavalheiro, AG; Sanches, A","451a",NA,"Brazil",NA,NA,"ori, Erva; Campo inundável na margem do rio Paraguai.","UEC075270","Liliopsida",NA,"Roxb.",NA,"1994","12","22","Mato Grosso do Sul","Ladário","-57.583333","-19.2","UEC075270","Próximo ao Pouldes",NA,NA,NA,NA,NA,NA,NA,"-57.583333","-19.2",NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:19:29-03","UNICAMP","UEC","174646","S","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Bove, CP; Gil, ASB; Moreira, CB","R206304",NA,"Brazil",NA,NA,"Erva emergente em corpo d'água com ca. 50 cm de profundidade.; Alagado dominado por Alismataceae.","UEC030524","Liliopsida",NA,"Roxb.","Gil, ASB","1999","11","16","Goiás",NA,NA,NA,"UEC030524","Estrada para Peixe (GO334) a 39,1 km da GO 164.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-20 09:59:39-03","UNICAMP","UEC","81899","S","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Kawazoe, U","23891",NA,"Brazil",NA,NA,NA,"UEC075269","Liliopsida",NA,"Roxb.","Tucker, GC","1974","08","26","São Paulo","Ourinhos","-49.8699989318848","-22.9699993133545","UEC075269","Rodovia Raposo Tavares, km 378 - 380",NA,NA,"2000",NA,NA,"14099","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-19 14:06:15-03","UFRPE","PEUFR","53372","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","M. C. Tonizza",NA,NA,"Brasil",NA,NA,NA,"PEUFR053372",NA,NA,"Roxb.",NA,"2014","09","20","Pernambuco","Petrolina","-40.766944","-9.539444",NA,"Lagoa Paizão BR 428",NA,NA,NA,NA,NA,NA,NA,"40º46'01W","09º32'22S",NA,NA,NA,NA,NA,NA
"85","2020-06-05 16:19:52-03","UFRPE","PEUFR","52921","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","M.C. Tonizza",NA,NA,"Brasil",NA,NA,NA,"PEUFR052921",NA,NA,"Roxb.",NA,"2014","06","29","Bahia","Senhor do Bonfim","-40.291389","-10.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40º17'29W","10º46'S",NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:54:16-03","UCS","HUCS","46410","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Lopes, M.T.","25",NA,"Brasil",NA,NA,"anfíbia. Inflorescência do tipo umbela. Folhas paralelinérvias verdes. Haste verde. Raiz fasciculata.; ambiente lótico, vegetação ciliar, mata atlântica/caatinga",NA,"Angiospermae","Poales","Roxb.","Lopes, M.T.","2016","10","27","Sergipe","São Domingos","-37.580833","-10.836389",NA,"ambiente ciliar do rio Vaza-Barris",NA,NA,"2016","11","14",NA,NA,"-37.580833","-10.836389",NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:54:16-03","UCS","HUCS","11685","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","digitatus","Cyperus digitatus","Butzke, A.","s.n.",NA,"Brasil",NA,NA,"HERBARA 7810; beira do curso d' água",NA,"Angiospermae","Poales","Roxb.","Butzke, A.","1995","11","03","Rio Grande do Sul","Campinas do Sul","-52.627498626709","-27.715799331665",NA,"Cruzaltense",NA,NA,NA,NA,NA,"18232","auto",NA,NA,NA,NA,NA,NA,NA,NA
