"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"52","2008-05-27 22:02:00-03","MO","MOBOT","934875","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S.A. Graham (MO)","Timothy J. Killeen|E. Gutiérrez|M. Menacho","Killeen 5895","1993","10","23","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los fierros, Pampa trancicional entre pampa húmeda y cerrado. Recien quemado.","-60.86666","-14.6","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2013-02-13 05:33:00-02","MO","MOBOT","935149","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S. Graham (KE)","Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|E. Gutiérrez|René Guillén V.","Saldias Paz 2896","1993","7","1","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pampa Toledo, 5-10 km NE del campamento Los Fierros, sobre el camino a TArbo. Pampa húmeda, con islas arbóreas termiteras.","-60.8833333","-14.55","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"54","2013-01-28 05:13:00-02","MO","MOBOT","939249","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S.A. Graham (MO)","René Guillén V.|S. Coria","Guillén Villarroel 2161","1994","7","9","South America","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO a 7 km al E de la casa, yendo hacia la Serranía Caparuch. Pampa sartenejal, anegada temporalmente. Suelos areno limosos.","-61.00472","-14.73861","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2012-03-18 05:12:00-03","MO","MOBOT","943225","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S. Graham (KE)","E. Gutiérrez|R.C. Quevedo|Fabiana Mamani M.","Gutiérrez Crespo 1186","1994","5","25","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pampa Flor de Oro. Pampa húmeda. SW del campamento.","-61.05861","-13.55083","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","961031","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","J.G. Kuhlmann","João Geraldo Kuhlmann","Kuhlmann 183","1940","4","7","South America","Brazil","Amazonas",NA,"Caracarahy, Rio Branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","961032","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"Paul W. Richards","Richards 6500","1968","7","24","South America","Brazil","Mato Grosso",NA,"Fazenda Patizal, São félix. Dried-up depression at edge of pantanal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","961040","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"James A. Ratter","Ratter 1965","1968","6","25","South America","Brazil","Mato Grosso",NA,"8 km NE of the Base Camp of the expedition. N of Xavavtina.","-51.86666","-12.9","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2013-10-05 06:32:00-03","MO","MOBOT","961049","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S. Graham","Gerrit Davidse|Ángel C. González","Davidse 14160","1978","2","15","South America","Venezuela","Apure",NA,"Distrito Pedro Camejo; along the Río Meta at the junction of the Caño Siriaco, 15.4 airline km W of Buena Vista.","-68.75","6.16666","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1288",NA
"60","2013-10-05 06:32:00-03","MO","MOBOT","961053","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S. Graham","Gerrit Davidse|Ángel C. González","Davidse 15686","1979","2","24","South America","Venezuela","Apure","Pedro Camejo","Laguna La Guacharaca ca. 14 km due W of the northern end of the Galeras de Cinaruco.","-67.45","6.7","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1336","1"
"61","2014-09-18 12:09:00-03","MO","MOBOT","961056","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S. Graham","Gerrit Davidse|Ángel C. González","Davidse 15730","1979","2","25","South America","Venezuela","Apure","Pedro Camejo","Between Caño La Guardia and the Río Cinaruco.","-67.5666667","6.6833333","65.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1338","1"
"62","2014-04-13 05:22:00-03","MO","MOBOT","961059","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S.A. Graham","Gerrit Davidse|Fany Llanos","Davidse 5393","1973","12","30","South America","Colombia","Meta",NA,"73 km W of Las Gaviotas along the road to Puerto Gaitán. Low lying savanna along drainage channel now dried to a mud at this time of year.","-71.38333","4.56666","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"916",NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","961131","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","A. Lourteig","Howard S. Irwin|et al.","Irwin 17004","1966","6","12","South America","Brazil","Mato Grosso",NA,"Periodically flooded campo, ca 30 km S of Xavantina.",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2013-01-28 05:13:00-02","MO","MOBOT","979363","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","N. Ritter (NHA)","René Guillén V.|et al.","Guillén Villarroel 3906","1995","8","11","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pampa Grande de Bella Vista; pampa termitera anegado temporalmente. Suelos franco arcillosos.","-61.53277","-13.70277","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"65","2008-05-27 22:02:00-03","MO","MOBOT","1090864","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","J.A. Ratter","S. Leigh-Hunt|N. Lorraine|L. Mottram","Leigh-Hunt 59","1996","8","1","South America","Bolivia","Beni","Mamore","San Joaquin, Vuelta Grande, Woodland Cerrado; Grass interspersed by clumps of trees and shrubs approx 10m apart.","-64.66166","-12.49666","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"66","2012-03-06 16:44:00-03","MO","MOBOT","792015","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S. Graham (KE)","Percy Núñez V.|et al.","Núñez Vargas 9807","1988","8","13","South America","Peru","Madre de Dios","Tambopata","Mas arriba de Moho en la quebrada Juliaca e inicio al Oeste de las pampas del Río Heath en la frontera con Bolivia. Colectado con: D. Ricalde, T. Parker, W. Wust, W. Wither, C. Walton, K. Rosemberg, P. Marra (LSU), D. Cruz, I. Acosta, A. Osorio.","-68.7","-12.5666667","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","4"
"67","2020-08-31 09:06:07-03","INPA","INPA","150793","S","Plantae","Dicotyledon Com-Clade","Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Graham, SAT","Thomas, WW","4320","1985","10","08","Southern America","Brasil","Mato Grosso","Luciara","Lake 2 km NW of Luciára., Lake 2 Km NW of Luciara","-50.733333","-11.183333",NA,NA,NA,NA,"INPA0150793","INPA0150793 INPA0150793_e INPA0150793_e1","1987",NA,"-50.733333","-11.183333",NA,NA,NA,NA,NA,NA,NA
"68","2020-08-31 09:06:07-03","INPA","INPA","15876","S","Plantae","Dicotyledon Com-Clade","Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Lourteig, A","Coêlho, DF","INPA15876","1965","09",NA,"Southern America","Brasil","Mato Grosso",NA,"Parque Nacional do Xingú, rio Tutuarí, Parque Nacional do Xingú, rio Tutuari.","-53.3","-11.6",NA,NA,NA,NA,"INPA0015876","INPA0015876 INPA0015876_e","1968",NA,"-53.3","-11.6",NA,NA,NA,NA,NA,NA,NA
"69","2020-08-31 09:06:07-03","INPA","INPA","137713","S","Plantae","Dicotyledon Com-Clade","Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Lourteig, A","Ferreira, CAC","6078","1985","09","17","Southern America","Brasil","Mato Grosso","Nobres","BR163 Cuiabá-Sinop a 145 km ao S de Sinop., Rodovia Cuiabá-Sinop a 145 km ao sul de Sinop. Próximo a Lucas do rio Verde.","-55.916667","-13.083333",NA,NA,NA,NA,"INPA0137713","INPA0137713 INPA0137713_e","1987",NA,"-55.916667","-13.083333",NA,NA,NA,NA,NA,NA,NA
"70","2020-08-31 09:06:07-03","INPA","INPA","274654","S","Plantae","Dicotyledon Com-Clade","Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Brawner, LM","Perigolo, NA","230","2012","09","23","Southern America","Brasil","Rondônia","Abunã","Margem direita do rio Madeira. Mancha de vegetação baixa (graminosa) próximo à estrada de ferro Madeira-Mamoré, acessivel pelo ramal da balsa, que fica ao norte da BR-364, à aproximadamente 30 km de Abunã.","-65.054444","-9.642778","103","103",NA,NA,"INPA0274654",NA,"2016","07","-65.054444","-9.642778",NA,NA,NA,NA,NA,NA,NA
"71","2020-09-12 05:00:02-03","US","US","2199584","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"A. Fernández","2191","1953","2","7","South America - Neotropics","Colombia","Vaupés",NA,"Comisaría del Vaupés: riberas del Río Inírida, sitio llamado Sabanita, a medio camino entre Raudal Alto y Morichal.",NA,NA,"180","200",NA,NA,"US03040107",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"72","2020-09-12 05:00:02-03","US","US","2682596","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"P. Pinto E. & C. Sastre","1258","1971","3","14","South America - Neotropics","Colombia","Vichada",NA,"Comisaria del Vichada. Estero El Retorne a 20 Km al E del Hato El Tigre.",NA,NA,"150",NA,NA,NA,"US03040103","US03040103_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"73","2020-09-12 05:00:02-03","US","US","1834369","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"J. T. Baldwin","3119","1943","10","22","South America - Neotropics","Brazil","Mato Grosso",NA,"Matto Grosso: Salto Belo, Rio Sacre.",NA,NA,NA,NA,NA,NA,"US03040110","US03040110_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"74","2020-09-12 05:00:02-03","US","US","2546835","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"Glaziou, --","21435","1884","11","6","South America - Neotropics","Brazil","Goiás",NA,"Rio da Gauca, dans les borelies.",NA,NA,NA,NA,NA,NA,"US03040112","US03040112_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"75","2020-09-12 05:00:02-03","US","US","2822389","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"G. Eiten & L. T. Eiten","8650-A","1968","9","9","South America - Neotropics","Brazil","Mato Grosso",NA,"Serra do Roncador, Município de Barra do Garças: 210 km along new road NNE of village of Xavantina. (50 km due S of Royal Society-Royal Geographic Society Base Camp. At Córrego de Gato. ( Area of 10 km radius around Base Camp is situated on crest of the Serra do","-51.75","-12.85","450",NA,NA,NA,"US03040105","US03040105_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"76","2020-09-12 05:00:02-03","US","US","3136300","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"C. A. Cid Ferreira, W. Thomas, J. R. Pirani, J. G. Oliveira & et al.","6078",NA,NA,NA,"South America - Neotropics","Brazil","Mato Grosso",NA,"Amazônica, Mun. de Nobres, Mt. BR 163, Rod. Cuiabá-Sinop a 145 km ao S de Sinop. Próx. a Lucas do Rio Verde.","-55.92","-13.08",NA,NA,NA,NA,"US03040102","US03040102_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"77","2020-09-12 05:00:02-03","US","US","3651092","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"N. Helme & L. Kruger","660","1995","7","25","South America - Neotropics","Bolivia","La Paz",NA,"Depto. La Paz, Prov. Abel Iturralde, Puerto Muscoso, donde ilega la pampa mas cerca del río Heath.","-68.83","-13.02","190",NA,NA,NA,"US03040100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"78","2020-09-12 05:00:02-03","US","US","1906197","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"F. J. Hermann","10927","1944","1","9","South America - Neotropics","Colombia","Meta",NA,"Intendencia del Meta, along the Rio Muco, Cara-Carate, west of San Pedro de Arimena.",NA,NA,"200",NA,NA,NA,"US03040109","US03040109_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"79","2020-09-12 05:00:02-03","US","US","3381662","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"M. A. Silva, V. R. Arruda, M. Fonseca, D. Alvarenga & et al.","3932","1998","8","20","South America - Neotropics","Brazil","Goiás",NA,"Município de Serranópolis. Fazenda Lagoa (Bonito), propietário Manoel Vieira Braga. fora da Reserva Particular do Patrimônio Natural (RPPN). Pousada da Araras. Cerca 39km da cidade.","-51.9864","-18.3986","500",NA,NA,NA,"US03040101","US03040101_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","2592501","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"F. J. Hermann","10927","1944","1","9","South America - Neotropics","Colombia","Meta",NA,"Intendencia del Meta, along the Rio Muco, Cara-Carate, west of San Pedro de Arimena.",NA,NA,"200",NA,NA,NA,"US03040108","US03040108_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"81","2020-09-12 05:00:02-03","US","US","2569811A","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17004","1966","6","12","South America - Neotropics","Brazil","Mato Grosso",NA,"Drainage of the upper Rio Araguaia, Estado de Mato Grosso, ca. 30 km. S. of Xavantina.",NA,NA,"400",NA,NA,NA,"US03040106","US03040106_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","483561","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"M. Glaziou","21435",NA,NA,NA,"South America","Brazil",NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"US03040113","US03040113_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","2682610","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"C. Sastre","879","1971","2","26","South America - Neotropics","Colombia","Boyacá",NA,"Dépt. Boyaca, Caño Casimena, 16 Km Sta. Elena bordure de forêt galerie.",NA,NA,NA,NA,NA,NA,"US03040104","US03040104_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","1707259","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"O. Haught","2706","1939","3","27","South America - Neotropics","Colombia","Boyacá",NA,"Near Orocue, Los Llanos, Boyaca (Eastern), Departamento Boyacá.",NA,NA,"140",NA,NA,NA,"US03040111","US03040111_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"85","2020-09-02 16:31:15-03","Cenargen","CEN","68928","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","T. B. Cavalcanti","Vinícius Castro Souza","24415","2000","07","21",NA,"Brasil","BA","BARREIRAS","BR 020, Próximo ao Rio de Ondas, cerca de 30 Km do distrito de Luís Eduardo Magalhães em direção a Brasília.","-44.9900016784668","-12.1527996063232",NA,NA,"Exsicatas","Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. - Herbário ESA (66957).","CEN00068928","CEN00068928","2008","02","-45865277.0","-12377222.0",NA,NA,"152720","auto",NA,NA,"1"
"86","2020-09-02 16:31:15-03","Cenargen","CEN","17570","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","T. B. Cavalcanti","Bruno Machado Teles Walter","1954","1992","08","06",NA,"Brasil","GO","URUACU","13 km a nordeste do Vilarejo Água Branca. 27 km da BR-153 (Belém/Brasília). Região da fazenda Amarra Cachorro.",NA,NA,"470","470","Exsicatas","A espécie forma verdadeiros tapetes no local. Área de influência da UHE Serra da Mesa. A área de ocorrência da espécie e inundada na época de chuva onde se forma uma lagoa.","CEN00017570","CEN00017570","1996","05","-4901667.0","-1436667.0",NA,NA,NA,NA,NA,NA,"4"
"87","2020-09-02 16:31:15-03","Cenargen","CEN","24563","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S. Graham","Bruno Machado Teles Walter","1993","1992","10","05",NA,"Brasil","GO","URUACU","13 km a Nordeste da Vila Água Branca. 27 km da BR-153 (Belém/Brasília). Região da Fazenda Amarra Cachorro.",NA,NA,"470","470","Exsicatas","Planta ocorre em locais de encharcamento intenso, que chegam a formar uma pequena lagoa. Flores com pétalas róseas e hipanto amarelado. Área de influencia da UHE Serra da Mesa.","CEN00024563","CEN00024563","1997","05","-4901667.0","-1436667.0",NA,NA,NA,NA,NA,NA,"2"
"88","2020-09-02 16:31:15-03","Cenargen","CEN","51470","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","T. B. Cavalcanti","David R. Hunt","5520","1966","05","22",NA,"Brasil",NA,NA,"Between Barra do Garças and Xavantina, in seasonally flooded grassland with palmetto islands. Aproximate elevation 600 - 1000 m.s.m..",NA,NA,NA,NA,"Exsicatas","Low herb, fls. deep pink. Doação. Ex Herb. Hort. Bot. Reg. Kew. - Ex Herbario Kewensi. N. Y. Sandwith Bequest Collection. Central Brazilian Plateau - State of Goiás and Mato Grosso.","CEN00051470","CEN00051470","2003","04",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"89","2020-09-02 16:31:15-03","Cenargen","CEN","51475","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","T. B. Cavalcanti","David R. Hunt","5883","1966","06","09",NA,"Brasil",NA,NA,"Barra do Graças - Xavantina road, 25 km from Xavantina. Aproximate elevation 600 - 1000 m.s.m..",NA,NA,NA,NA,"Exsicatas","Wet campo near pond. Pink/purple flowered herb,often growing partly submerged. Characteristic species of boggy pond/campo margin. Doação - Ex Herb. Hort. Bot. Reg. Kew. Ex Herbario Kewensi. N. Y. Sandwith Bequest Collection. Central Brazilian Plateau - State of Goiás and Mato Grosso.","CEN00051475","CEN00051475","2003","04",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"90","2020-09-02 16:31:15-03","Cenargen","CEN","52207","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"Taciana Barbosa Cavalcanti","3409","2003","09","30",NA,"Brasil","TO","DIANOPOLIS","Lagoa Bonita.","-46.656111","-11.673333","590","590","Exsicatas","Hipanto verde.","CEN00052207","CEN00052207",NA,NA,"-46.656111","-11.673333",NA,NA,NA,NA,NA,NA,"4"
"91","2020-09-02 16:31:15-03","Cenargen","CEN","93647","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","L. M. Brauner","Natália Alves Perigolo","230","2012","09","23",NA,"Brasil","RO","PORTO VELHO","Margem direita do rio Madeira. Mancha de vegetação baixa (graminosa) próximo à estrada de ferro Madeira-Mamoré, acessivel pelo ramal da balsa, que fica ao norte da BR-364, à aproximadamente 30 km de Abunã.","-65.054444","-9.6427777","103","103","Exsicatas","Estolonífera com 40 cm de altura. Terreno plano, entre murundu, sazonalmente inundável pelo afloramento do lençol freático.","CEN00093647","CEN00093647","2016","07","-65.054444","-9.6427777",NA,NA,NA,NA,NA,NA,"8"
"92","2020-09-02 16:31:15-03","Cenargen","CEN","46407","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","T. B. Cavalcanti","Keiko Fueta Pellizzaro","26","2002","12","14",NA,"Brasil","DF","BRASILIA","Córrego Gama, próximo à QI 25 do Park Way.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas","Erva muito comum no local, cobrindo o chão. Doação Flora do Brasil - Distrito Federal.","CEN00046407","CEN00046407","2003","02",NA,NA,NA,NA,"70570","auto",NA,NA,"1"
"93","2020-09-02 16:31:15-03","Cenargen","CEN","36325","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","T. B. Cavalcanti","Maria Aparecida da Silva - IBGE","3932","1998","08","20",NA,"Brasil","GO","SERRANOPOLIS","Fazenda Lagoa (Bonita), proprietário Manuel Vieira Braga. Fora da Reserva Particular do Patrimônio Natural (RPPN). Pousada da Araras. Ca. de 39 km da cidade.","-51.9622001647949","-18.3061008453369","500","500","Exsicatas","Erva formando tapete em brejo pesoteado pelo gado. Abundante em área restrita. FOLHA: SE-22-Y-BII.&nf;Doação do Herbário IBGE - Reserva Ecológica do IBGE - Plantas do Goiás. Projeto Biogeografia do Bioma Cerrado.","CEN00036325","CEN00036325","2001","07","-5198639.0","-1839861.0",NA,NA,"86936","auto",NA,NA,"1"
"94","2020-09-02 16:31:15-03","Cenargen","CEN","114065","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","J. E. Q. Faria Júnior","Jair Eustáquio Quintino de Faria Jr.","4654","2015","06","28",NA,"Brasil","MS","COSTA RICA","Parque Estadual Nascentes do rio Taquari, entrando pelo algodoal chegando no topo do Canyon.","-53.1291999816895","-18.5438995361328",NA,NA,"Exsicatas","Ambiente brejoso em borda de curso d'agua intermitente. Brasil - Goiás. Doação Herbário UB.","CEN00114065","CEN00114065","2015","07",NA,NA,NA,NA,"76958","auto",NA,NA,"1"
"95","2020-09-02 16:31:15-03","Cenargen","CEN","27420","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S. Graham","J. R. Valle","18","1972","09","00",NA,"Brasil","MT","SAO FELIX DO ARAGUAIA","Parque Nacional do Xingu. Posto Leonardo Vilas Boas. Alagadiço próximo ao Rio Tatoari.","-50.6693992614746","-11.6171998977661",NA,NA,"Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.","CEN00027420","CEN00027420","1997","05",NA,NA,NA,NA,"290331","auto",NA,NA,"1"
"96","2020-09-02 16:31:15-03","Cenargen","CEN","18587","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","S. Graham","Tarcisio de Souza Filgueiras","2527","1993","05","23",NA,"Brasil","GO","MINEIROS","Parque Nacional das Emas.","-52.5511016845703","-17.5694007873535",NA,NA,"Exsicatas","Doação da Fundação Instituto Brasileiro de Geografia e Estatística - IBGE. Herbário da Reserva Ecológica do IBGE.","CEN00018587","CEN00018587","1997","05",NA,NA,NA,NA,"100343","auto",NA,NA,"1"
"97","2020-09-02 16:31:15-03","Cenargen","CEN","60131","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","T. B. Cavalcanti","Ana Maria Giulietti","161","1997","08","22",NA,"Brasil","MT","RIBEIRAO CASCALHEIRA","Próximo ao Rio Turvo, 28 Km ao Sul do município.","-51.8241996765137","-12.9416999816895",NA,NA,"Exsicatas","Erva, prostada na beira da lagoa. Hipanto verde, pétalas rosa. Doação da Universidade do Estado de Mato Grosso - Campus Universitário de Nova Xavantina Coleção Zoobotânica James Alexander Ratter.","CEN00060131","CEN00060131","2006","02",NA,NA,NA,NA,"106632","auto",NA,NA,"1"
"98","2019-11-13 11:23:59-03","USP","SPF","45005","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Graham, SA","Cid Ferreira, CA","6078","1985","09","17",NA,"Brasil","Mato Grosso","Nobres",NA,"-55.916667","-13.083333",NA,NA,NA,NA,"SPF00045005",NA,"1997","03","-55.916667","-13.083333",NA,NA,NA,NA,NA,NA,NA
"99","2019-11-13 11:23:59-03","USP","SPF","185169","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Graham, SA","Glaziou, A","s.n.","1884","11","06",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00185169",NA,"2002","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-13 11:23:59-03","USP","SPF","43491","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Graham, SA","Lotto, VM","s.n.","1986","07","25",NA,"Brasil","Goiás",NA,"Parque Nacional das Emas",NA,NA,NA,NA,NA,NA,"SPF00043491",NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-13 11:23:59-03","USP","SPF","48963","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Graham, SA","Thomas, WW","4320","1985","10","08",NA,"Brasil","Mato Grosso","Luciara",NA,"-50.733333","-11.183333",NA,NA,NA,NA,"SPF00048963",NA,"1997","03","-50.733333","-11.183333",NA,NA,NA,NA,NA,NA,NA
