"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"197","2019-10-09 11:23:07-03","UFBA","ALCB","5950","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Ell.","Melo, E","1990","11",NA,"Lordêlo, RP","1957","07",NA,"Brasil","Bahia","Valença","Litoral Sul","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"57-632","Dicotyledon",NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA
"198","2019-10-09 11:23:07-03","UFBA","ALCB","111036","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Ell.","Melo, E","2007","10",NA,"Miranda, AM; et al.","2005","01","22","Brasil","Piauí","Uruçuí","Área antropizada.","-44.5560989379883","-7.22944021224976",NA,NA,"caule verde, com nós arroxeados; folhas membranáceas; flores brancas; frutos imaturos verdes.",NA,NA,NA,NA,"Southern America",NA,NA,"4711","Dicotyledon",NA,NA,NA,"137737","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-02-08 08:56:24-03","NBC","NL-BOTANY","U.1531533","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small",NA,NA,NA,NA,"Lillo","1908","03","12","Argentina",NA,NA,"Provincia Tucuman Munecas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1531533 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1531533","NL-U1531533",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"200","2020-02-08 08:56:24-03","NBC","NL-BOTANY","U.1531593","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small",NA,NA,NA,NA,"Meijer Drees E",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1531593 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1531593","NL-U1531593",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"201","2020-02-08 08:56:24-03","NBC","NL-BOTANY","U.1531752","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small",NA,NA,NA,NA,"Colaris WJJ","1969","05","12","Brazil",NA,NA,"Est. S Paulo near Uba 100 km NW of Campinas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1531752 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1531752","NL-U1531752",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"202","2020-02-08 08:56:24-03","NBC","NL-BOTANY","U.1531754","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small",NA,NA,NA,NA,"Reitz R; Klein RM","1953","05","13","Brazil",NA,NA,"S. Catarina. Rio Tavares Ilha S. Catarina. Restinga Erva.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1531754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1531754","NL-U1531754",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"203","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662739","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Splitgerber FL",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662739","NL-L1662739",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"204","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662740","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662740","NL-L1662740",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"205","2020-02-08 08:56:24-03","NBC","NL-BOTANY","AMD.95352","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Dusén PKH","1904","02","15","Brazil",NA,NA,"Brasilia, Parana, Serra do mar. Ypiranga locis graminosis.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.95352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD95352","NL-AMD95352",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"206","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662716","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Fosberg FR","1947","06","11","Peru",NA,NA,"Tabaconas, on Rio Tabaconas, 20 km e.s.e. Huancabamba, Prov. de Jaen.","-79.3","-5.333333","-79.3","-5.333333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662716 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662716","NL-L1662716",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"207","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662717","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Reitz R; Klein RM","1960","12","27","Brazil",NA,NA,"Santa Catarina, Serra da Boa Vista, São José.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662717 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662717","NL-L1662717",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"208","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662718","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Reitz R; Klein RM","1962","02","25","Brazil",NA,NA,"Santa Catarina, Põrto União.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662718 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662718","NL-L1662718",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"209","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662742","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Unreadable",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662742","NL-L1662742",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"210","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662719","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Unknown","1926","04","23","Surinam",NA,NA,"Expeditie naar het Wilhelminagebergte.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662719","NL-L1662719",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"211","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662720","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Unreadable",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662720 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662720","NL-L1662720",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"212","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662721","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Samuels JA","1916","04","10","Surinam",NA,NA,"Dutch Cuiana, Div. Q., Forest of Agricultural Experiment Station, Paramaribo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662721 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662721","NL-L1662721",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"213","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662722","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Hassler E","1913","03","01","Paraguay",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662722 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662722","NL-L1662722",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"214","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662725","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Ule EHG","1901","06","01","Brazil",NA,NA,"Am Lago, Bl. weiss, Jurna LLing, Rio Juruá.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662725","NL-L1662725",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"215","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662726","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Sellow F",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662726","NL-L1662726",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"216","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662727","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Gay JE","1848","08","01","Brazil",NA,NA,"Rio Janeiro.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662727 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662727","NL-L1662727",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"217","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662730","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662730","NL-L1662730",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"218","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662731","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Pedersen TM","1964","05","28","Argentina",NA,NA,"Estancia ''Las Tres Marias'', Dep. Empedrado, Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662731 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662731","NL-L1662731",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"219","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662732","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Pedersen TM","1964","05","28","Argentina",NA,NA,"Estancia 'Las Tres Marias'; Dep. Empedrado; Prov. Corrientes. Low, frequently flooded ground bu the R. Paraná.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662732","NL-L1662732",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"220","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662733","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Vink R","1985","04","15","Colombia",NA,NA,"in laguna ''De La Herrera'', Depto. Cundinamarca.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662733","NL-L1662733",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"221","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662734","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Hatschbach GG","1961","05","07","Brazil",NA,NA,"Est. Parana, Mun. Morretes, Pilão de Pedra.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662734","NL-L1662734",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"222","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662735","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Reitz R; Klein RM","1959","03","12","Brazil",NA,NA,"Santa Catarina, Matador, Rio do Sul.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662735","NL-L1662735",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"223","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662736","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Splitgerber FL","1837","12","01","Surinam",NA,NA,"in locis humidis et paludosis prope paramaribo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662736 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662736","NL-L1662736",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"224","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662737","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Focke HC",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662737","NL-L1662737",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"225","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662738","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Focke HC",NA,NA,NA,"Surinam",NA,NA,"Prope Paramaribo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662738","NL-L1662738",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"226","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662741","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Düsen P","1904","02","15","Brazil",NA,NA,"Brasilia, Paraná, Serra do Mar Ypiranga locis graminosis.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662741","NL-L1662741",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"227","2020-02-08 08:56:24-03","NBC","NL-BOTANY","L.1662744","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1662744 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1662744","NL-L1662744",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"228","2020-02-08 08:56:24-03","NBC","NL-BOTANY","U.1531822","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Lindeman JC","1981","11","06","Brazil",NA,NA,"Rio Grande do Sul Embrapa Uepe former Faz 5 Cruzes 10 km SE of Bage at border of pool in campo near station.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1531822 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1531822","NL-U1531822",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"229","2020-02-08 08:56:24-03","NBC","NL-BOTANY","U.1531823","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Lindeman JC","1981","11","06","Brazil",NA,NA,"Rio Grande do Sul Embrapa Uepe former Faz 5 Cruzes 10 km SE of Bage at border of pool in campo near station.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1531823 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1531823","NL-U1531823",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"230","2020-02-08 08:56:24-03","NBC","NL-BOTANY","WAG.1431510","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Pedersen TM","1964","05","28","Argentina",NA,NA,"Estancia 'Las Tres Marias'; Dep. Empedrado; Prov. Corrientes. Low, frequently flooded ground bu the R. Paraná.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1431510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1431510","NL-WAG1431510",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"231","2020-02-08 08:56:24-03","NBC","NL-BOTANY","WAG.1449492","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","acre","Polygonum acre","Kunth",NA,NA,NA,NA,"Soels K","1959","01","27","Brazil",NA,NA,"in nat. Araucaria angust. ±250 km ten Z. van Curitiba in de staat Santa Catharina 'Amandua'.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1449492 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1449492","NL-WAG1449492",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"232","2020-02-08 08:56:30-03","NBC","NL-BOTANY","AMD.100941","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Cleef AM","1973","06","07","Colombia",NA,NA,"Flora Colombiana. Boyaca: Sierra Nevada del Cocuy. Guican: vereda. El Jordan. Lagunita rellena: El Claval, 2 km al Sur de Guican. Turbera con matorral de Jussiaea asociada con Carex y Azolla filicoides.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.100941 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD100941","NL-AMD100941",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"233","2020-02-08 08:56:30-03","NBC","NL-BOTANY","AMD.95716","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Herter M","1927","05","01","Uruguay",NA,NA,"Plantae Uruguayenses, Montevideo - Lista de Correos. Toledo, Canelones, Republica Oriental Del Uruguay.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.95716 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD95716","NL-AMD95716",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"234","2020-02-08 08:56:30-03","NBC","NL-BOTANY","L.4180234","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Pedersen TM","1983","12","21","Argentina",NA,NA,"Caabi; Dep. Concepción; Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4180234 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4180234","NL-L4180234",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"235","2020-02-08 08:56:30-03","NBC","NL-BOTANY","L.4180235","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Pedersen TM","1983","12","21","Argentina",NA,NA,"Caabi; Dep. Concepción; Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4180235 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4180235","NL-L4180235",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"236","2020-02-08 08:56:30-03","NBC","NL-BOTANY","L.4190196","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Straaten H van",NA,NA,NA,"Colombia",NA,NA,"Colombia, Huila, Pitalito.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4190196 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4190196","NL-L4190196",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"237","2020-02-08 08:56:30-03","NBC","NL-BOTANY","L.4190233","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Vink R; Wijninga VM","1985","02","21","Colombia",NA,NA,"Colombia, Depto. Cundinamarca, region de la laguna de 'La Herrera'.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4190233 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4190233","NL-L4190233",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"238","2020-02-08 08:56:30-03","NBC","NL-BOTANY","L.4190695","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Pedersen TM","1962","03","31","Argentina",NA,NA,"Estancia 'Santa Teresa'; Dep. Mburucuyà; Prov. Corrientas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4190695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4190695","NL-L4190695",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"239","2020-02-08 08:56:30-03","NBC","NL-BOTANY","L.4190704","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","punctatum","Polygonum punctatum","Elliott",NA,NA,NA,NA,"Pedersen TM","1962","03","31","Argentina",NA,NA,"Estancia 'Santa Teresa'; Dep. Mburucuyà; Prov. Corrientas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4190704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4190704","NL-L4190704",NA,NA,"Southern America",NA,NA,NA,NA,"Caryophyllales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
