"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","typeStatus","fieldNumber","individualCount","class","relatedCatalogItem"
"45","2020-11-26 18:09:15-03","CPAN-UFMS","COR","10951","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","3684",NA,"Brasil",NA,NA,"Erva, 2,3 m de altura Habito: Erva",NA,"2005","09","02",NA,NA,NA,"Mato Grosso do Sul","Bonito","Fazenda Remanso","-56.738333","-20.823056","373","373",NA,"Munro",NA,NA,"56º44'18''W","20º49'23''S",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 12:18:43-03","ESALQ","ESA","13515","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Pereira, B.A.S. et al.","1945.0",NA,"Brasil",NA,NA,NA,"ESA013515","1991","12","01","Magnoliophyta",NA,"Pereira, B.A.S.","Goiás","Terezina de Goiás-Monte Alegre de Goiás",NA,NA,NA,NA,NA,"ESA013515","Muzzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-01-14 15:33:00-03","MN","R","47337","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Freire Allemão, F.; Cysneiros, M.","1643",NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010051085","1854","08",NA,NA,NA,"Candoño, X.","Ceará",NA,NA,NA,NA,NA,NA,"R010051085_001 R010051085_002 R010051085_003","Munro ","1992","03",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"48","2020-11-19 10:24:50-03","CPAP","CPAP","14436","PreserverdSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Pott, A.","7400",NA,"Brasil",NA,NA,"Bambu 14-17 altura. FLOR: antera amarelada, estigma vinho. FRUTO: . INTERESSE: Florestal. FREQUÊNCIA: Dominante. AMBIENTE: Mata ciliar com bambu. SUBSTRATO: solo argiloso vértico, calcimórfico. RELEVO: vale em forte ondulado.",NA,"1995","09","30",NA,NA,"Filgueiras","MS","Bodoquena","Córrego da Campina, 2km do trevo na estrada MS-339 de Bodoquena a morraria; Serra da Bodoquena","-56.716944","-20.546111","500","500",NA,"Munro","1999",NA,"56°43'01'' W","20°32'46'' S",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-19 10:24:50-03","CPAP","CPAP","24468","PreserverdSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Pott, A.","13634",NA,"Brasil",NA,NA,"Bambu. Flor esverdeada. Fruto não obsErvado.. Solo: arenoso vermelho. Relevo: plano convexo. Cerradão mesotrófico desmatado com regeneração de bambu <ll>dwc_commonname:</ll> Taboca",NA,"2005","11","15",NA,NA,"A. Pott","MT","Cáceres",NA,"-58.181667","-16.465278",NA,NA,NA,"Munro","2005",NA,"58°10'54 W","16°27'55 S",NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-02-02 14:38:14-02","BGBM","B","B 10 0367068","S","Plantae","Gramineae","Guadua","paniculata","Guadua paniculata","Gardner","2981","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100367068 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100367068",NA,NA,NA,NA,NA,NA,NA,NA,"Prov. Ceara.",NA,NA,NA,NA,"B100367068","Munro",NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA
"51","2019-02-15 11:47:52-02","IPA","IPA","52213","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Heringer, E.P.","16236","Southern America","Brasil",NA,NA,"Plantas com 20 m de altura e tendo vaso, grandes espinhos nas axilas e na parte das folhas. Muito ornamental.","IPA0052213","1976","10","20","Plantae",NA,"Filgueiras, T.S.","Goiás","Santo Antônio do Descoberto","60 km de Brasília. Mata ciliar, beira de riacho, solo úmido e fertil.","-48.2550010681152","-15.9397001266479",NA,NA,NA,"Munro","1986",NA,NA,NA,"42587","auto",NA,NA,NA,NA,NA,NA
"52","2019-07-26 11:41:00-03","IPA","IPA","65488","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","S/C","65488","Southern America","Brasil",NA,NA,NA,"IPA0065488",NA,NA,NA,"Plantae",NA,NA,"Pernambuco",NA,NA,NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-20 21:18:57-03","UFV","VIC","046752","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Tombolato, A.F.C.; et al.","s.n.",NA,"Brasil",NA,NA,"Graminea de 5 m de altura","VIC046752","2013","09","20",NA,NA,NA,"Piauí","Teresina",NA,"-42.8018989562988","-5.08916997909546",NA,NA,"VIC046752","Munro",NA,NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:18:57-03","UFV","VIC","46797","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Tombolato, A.F.C.; Pinto, M.M.","s.n.",NA,"Brasil",NA,NA,"Gramínea 5 a 6m de altura.; Gramínea 5 a 6m de altura.","VIC046797","2013","09","25",NA,NA,NA,"Ceará","Viçosa do Ceará","Bica do Carangueijo","-41","-3","672","672","VIC046797","Munro",NA,NA,"-41","-3",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:18:57-03","UFV","VIC","46721","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Tombolato, A.F.C.; Pinto, M.M.","s.n.",NA,"Brasil",NA,NA,"Rizoma curto, ca. 6m alt., diâmetro 2,5cm; poucas touceiras sobreviventes.; Rizoma curto, ca. 6m alt., diâmetro 2,5cm; poucas touceiras sobreviventes.","VIC046721","2013","04","17",NA,NA,NA,"Pernambuco","Vitória de Santo Antão","Monte das Tabocas, No alto do monte.","-35","-8","156","156","VIC046721","Munro",NA,NA,"-35","-8",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:18:57-03","UFV","VIC","46636","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Tombolato, A.F.C.; et al.","s.n.",NA,"Brasil",NA,NA,"Gramínea com 4,5 m altura. Entrenó com 20 cm.; Gramínea com 4,5 m altura. Entrenó com 20 cm.","VIC046636","2013","09","21",NA,NA,NA,"Maranhão","Timon","BR-226, Altura do km 22, próximo à beira da estrada.","-43.027469","-5.153086","189","189","VIC046636","Munro",NA,NA,"-43.027469","-5.153086",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-20 21:18:57-03","UFV","VIC","7705","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Rodrigues, J.J.V.","s.n.",NA,"Brasil",NA,NA,"Erva daninha","VIC007705","1982",NA,NA,NA,NA,"Clarte, P.G.","Mato Grosso",NA,"Pantanal Matogrossence",NA,NA,NA,NA,"VIC007705","Munro","2002","03",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"58","2019-11-21 14:42:34-03","UFJF","CESJ","66770","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","F.M. Ferreira; A.L.C. Lima","2230","América do Sul","Brasil",NA,NA,"Fragmento de Mata Estacional Semidecidual. Bambu lenhoso, ereto na base e arqueado no ápice. Estéril. (DNA, fotos)","CESJ066770","2009","08","05","Angiosperma",NA,"F.M. Ferreira","Minas Gerais","Baependi","estrada para o povoado do Rego D#?#Água","-44.9375","-21.9375",NA,NA,NA,"Munro","2009","08","-44.9375","-21.9375",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-07 11:47:23-03","UFMS","CGMS","43695","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3267",NA,"Brasil",NA,NA,NA,"CGMS1073667","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"60","2021-04-07 11:47:23-03","UFMS","CGMS","69851","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","G. Martinelli; M.A. Moraes; E. Fernandez; N. Pougy","16880",NA,"Brasil",NA,NA,"Espigas comFrutos verdes. Folhas verde-claras concolores; colmos verdes. Habitat: Floresta ombrófila com trechos de floresta estacional sobre afloramentos calcários. Habito: Bambu, heliófilo, crescendo em populações agregadas.","CGMS1102809","2010","12","03",NA,NA,"Elsie F. Guimarães; T.S. Mendes","Mato Grosso do Sul","Porto Murtinho","Fazenda Alto Salobra, próximo aos limites do PARNA da Serra da Bodoquena, estrada para a Fazenda Califórnia.","-56.6758334","-20.9208334",NA,NA,NA,"Munro","2015","03","-56,6758334","-20,9208334",NA,NA,"31",NA,NA,NA,NA,NA
"61","2021-04-07 11:47:23-03","UFMS","CGMS","40421","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","C.C.C. Encina; T.R.F. Sinani; G.A. Damasceno-Júnior","104",NA,"Brasil",NA,NA,NA,"CGMS1070406","2013","10","03",NA,NA,"A. Pott","Mato Grosso do Sul","Rio Negro",NA,"-55.1005556","-19.2988889","179","179",NA,"Munro","2013","12","-55,1005556","-19,2988889",NA,NA,"10",NA,NA,NA,NA,NA
"62","2021-04-07 11:47:23-03","UFMS","CGMS","43671","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3273",NA,"Brasil",NA,NA,NA,"CGMS1071644","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"63","2021-04-07 11:47:23-03","UFMS","CGMS","68676","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Pott; V.J. Pott","13634",NA,"Brasil",NA,NA,"Flor esverdeada. Fruto não observado. Habitat: Cerradão mesotrófico desmatado com regeneração de bambu. Solo arenoso vermelho. Relevo plano convexo. Habito: Bambu","CGMS1101634","2005","11","15",NA,NA,"A. Pott","Mato Grosso","Cáceres","Fazenda Ararauna, sub-região de Cáceres, Pantanal.","-58.1816667","-16.4652778",NA,NA,NA,"Munro","2005",NA,"-58,1816667","-16,4652778",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-04-07 11:47:23-03","UFMS","CGMS","22824","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","V.J. Pott; A.Pott; G.A. Damasceno Jr.","10343",NA,"Brasil",NA,NA,"Flor esverdeada. Habitat: Borda de Cerradão Habito: Bambú","CGMS1052242","2008","08","28",NA,NA,"A.Pott","Mato Grosso do Sul","Corumbá","Faz. Acorizal (RPPN), direção Córrego do Fundão.","-57.5538889","-17.8738889","125","125",NA,"Munro",NA,NA,"-57,5538889","-17,8738889",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:47:23-03","UFMS","CGMS","43697","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3269",NA,"Brasil",NA,NA,NA,"CGMS1073669","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"66","2021-04-07 11:47:23-03","UFMS","CGMS","43696","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3268",NA,"Brasil",NA,NA,NA,"CGMS1073668","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"67","2021-04-07 11:47:23-03","UFMS","CGMS","43694","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3266",NA,"Brasil",NA,NA,NA,"CGMS1073666","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"68","2021-04-07 11:47:23-03","UFMS","CGMS","43672","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3274",NA,"Brasil",NA,NA,NA,"CGMS1071743","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"69","2021-04-07 11:47:23-03","UFMS","CGMS","43668","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3270",NA,"Brasil",NA,NA,NA,"CGMS1073258","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"70","2021-04-07 11:47:23-03","UFMS","CGMS","43670","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3272",NA,"Brasil",NA,NA,NA,"CGMS1071515","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"71","2021-04-07 11:47:23-03","UFMS","CGMS","43692","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3264",NA,"Brasil",NA,NA,NA,"CGMS1073664","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"72","2021-04-07 11:47:23-03","UFMS","CGMS","43673","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3275",NA,"Brasil",NA,NA,NA,"CGMS1072475","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"73","2021-04-07 11:47:23-03","UFMS","CGMS","43669","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3271",NA,"Brasil",NA,NA,NA,"CGMS1071418","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"74","2021-04-07 11:47:23-03","UFMS","CGMS","61498","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Pott; W. Garcez; R. Lemos","16359",NA,"Brasil",NA,NA,"Fruto ausente. Habitat: Floresta decidual perturbada, com Anadenanthera colubrina, Myracrodruon urundeuva. Solo siltoso, eutrófico. Relevo suave ondulado. Habito: Bambu. Abundante.","CGMS1094494","2012","07","05",NA,NA,"A. Pott","Mato Grosso do Sul","Miranda","Fazenda Nova Bahia, 25 Km ao norte da Rodovia BR-262 e 10 Km da estrada para o Distrito de Taunay.","-56.0002778","-20.3475","200","200",NA,"Munro",NA,NA,"-56,0002778","-20,3475",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:47:23-03","UFMS","CGMS","43693","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Guglieri-Caporal; F.J.M. Caporal","3265",NA,"Brasil",NA,NA,NA,"CGMS1073665","2010","10","06",NA,NA,"A. Pott","Mato Grosso do Sul","Campo Grande","UFMS.","-54.6127778","-20.4986111","535","535",NA,"Munro","2017","04","-54,6127778","-20,4986111",NA,NA,"24",NA,NA,NA,NA,NA
"76","2021-04-07 11:47:23-03","UFMS","CGMS","21073","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","F.J.M. Caporal","489",NA,"Brasil",NA,NA,NA,"CGMS1050475","2007","06",NA,NA,NA,"A. Guglieri; F.J.M. Caporal","Mato Grosso","Campo Novo do Parecis - Sapezal.","Em terras indígenas.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:47:23-03","UFMS","CGMS","28696","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","S.A. Cunha","332",NA,"Brasil",NA,NA,"Coordenadas originais 20°77#?#S 55°65#?#W Habitat: Próximo à casa. Habito: Subarbusto. 1m altura","CGMS1058152","2009","03","24",NA,NA,NA,"Mato Grosso do Sul","Anastácio","Assentamento Monjolinho. Lote 77.","-55.8069000244141","-20.4836006164551","200","200",NA,"Munro",NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:47:23-03","UFMS","CGMS","20573","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","M.C. Pereira; L.M. Ribeiro; A. Guglieri","5",NA,"Brasil",NA,NA,"Bambu silvestre.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CAPES - Co","CGMS1049967","2007","09","23",NA,NA,"A. Guglieri","Mato Grosso do Sul","Corguinho","Recanto Anjo de Luz. Córrego Boa Sorte.","-54.8293991088867","-19.8316993713379",NA,NA,NA,"Munro","2009","05",NA,NA,"56513","auto","01",NA,NA,NA,NA,NA
"79","2021-04-07 11:47:23-03","UFMS","CGMS","49788","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Pott; J.S.V. Silva","14198",NA,"Brasil",NA,NA,NA,"CGMS1079719","2006","09","29",NA,NA,"A. Pott","Mato Grosso do Sul","Corumbá","Assentamento Taquaral (lado norte).","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Munro","2018","10",NA,NA,"295160","auto","22",NA,NA,NA,NA,NA
"80","2021-04-07 11:47:23-03","UFMS","CGMS","55457","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","A. Pott; V.J. Pott","14406",NA,"Brasil",NA,NA,"Flor ausente. Fruto ausente. Habitat: Vegetação ripária. Solo argiloso. Relevo plano convexo. Abundante. Habito: Bambu espinescente. 5,00 - 8,00 m de altura.","CGMS1085427","2007","06","17",NA,NA,"A. Pott","Mato Grosso do Sul","Porto Murtinho","Corixo Amonguijá, 2 km N de Porto Murtinho, Pantanal.","-57.8824996948242","-21.6989002227783",NA,NA,NA,"Munro","2018","10",NA,NA,"185577","auto","22",NA,NA,NA,NA,NA
"81","2021-04-07 11:47:23-03","UFMS","CGMS","33607","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","S.R. Zacharias; L.R. Silveira","370",NA,"Brasil",NA,NA,NA,"CGMS1063002","2011","09","27",NA,NA,"M.A. Carniello","Mato Grosso do Sul","Terenos","Assentamento Nova Querência - Lote 20.","-54.8602981567383","-20.4421997070312",NA,NA,NA,"Munro","2011","09",NA,NA,"52758","auto","29",NA,NA,NA,NA,NA
"82","2019-11-27 13:51:45-03","UFS","ASE","7888","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Landim, M; C.Amaral; Cruz, A; Santos, E","1322","Southern America","Brasil",NA,NA,". bambu com espinhos nas folhas.; . bambu com espinhos nas folhas.; borda da trilha no interior da mata","ASE0017809","1997","08","15","Magnoliophyta",NA,"Maciel, JR","Sergipe","São Cristóvão","Mata da Escola Agrotécnica Federal","-37.206389","-11.014722",NA,NA,"ASE0017809","Munro","2012","06","-37.206389","-11.014722",NA,NA,"20",NA,NA,NA,NA,NA
"83","2021-03-01 16:20:22-03","UNICAMP","UEC","122624","S","Plantae","Poaceae","Bambusa","paniculata","Bambusa paniculata","Prado, AL; Pott, A; et al.","2892",NA,"Brazil",NA,NA,"Planta lignificada, alta, ca. 8m de altura; floração bastante desenvolvida.",NA,"1992","07",NA,"Liliopsida",NA,NA,"Mato Grosso","Poconé","Rod. Poconé-Cuiabá, Km 20, Margem esquerda da rodovia. Mata semidecídua.","-56.6227989196777","-16.2567005157471",NA,NA,NA,"(Munro) Hack.",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:20:22-03","UNICAMP","UEC","122624","S","Plantae","Poaceae","Bambusa","paniculata","Bambusa paniculata","Prado, AL; Pott, A; et al.","2892s.n.",NA,"Brazil",NA,NA,"Planta lignificada, alta, ca. 8m de altura; floração bastante desenvolvida.","UEC122624","1992","07",NA,"Liliopsida",NA,NA,"Mato Grosso","Poconé","Rod. Poconé-Cuiabá, Km 20, Margem esquerda da rodovia. Mata semidecídua.","-56.6227989196777","-16.2567005157471",NA,NA,"UEC122624","(Munro) Hack.",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:20:29-03","UNICAMP","UEC","42165","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Ratter, JA; Castro, RA; Rocha, M","R.4759",NA,"Brazil",NA,NA,"Arching bamboo reaching 8m tall. Seaths straw-coloured.; In deciduous forest.","UEC071231","1982","09","02","Liliopsida",NA,"Clarkaff, LG","Mato Grosso",NA,"Campanapolis, 80 km NW of Xavantina","-52.333333","-14.75",NA,NA,"UEC071231","Munro","1992","03","-52.333333","-14.75",NA,NA,"05",NA,NA,NA,NA,NA
"86","2021-03-01 16:20:29-03","UNICAMP","UEC","42165","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Ratter, JA; Castro, RA; Rocha, M","4759",NA,"Brazil",NA,NA,"Arching bamboo reaching 8m tall. Seaths straw-coloured.; In deciduous forest.",NA,"1982","09","02","Liliopsida",NA,"Clarkaff, LG","Mato Grosso",NA,"Campanapolis, 80 km NW of Xavantina","-52.333333","-14.75",NA,NA,NA,"Munro","1992","03","-52.333333","-14.75",NA,NA,"05",NA,NA,NA,NA,NA
"87","2021-03-01 16:20:29-03","UNICAMP","UEC","42078","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","6806",NA,"Brazil",NA,NA,"Bambu com ca. de 12m de alt. Colmo verde brácteas pubescentes; espinhos nos nós.; Mata Ciliar.","UEC071234","1981","04","14","Liliopsida",NA,"Clarkaff, LG","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu., Margem esquerda do córrego Papuda.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC071234","Munro","1992","03",NA,NA,"70570","auto","05",NA,NA,NA,NA,NA
"88","2021-03-01 16:20:29-03","UNICAMP","UEC","36202","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Heringer, EP; Mendonça, RC; Paula, JE; Heringer-Salles, AE","1559",NA,"Brazil",NA,NA,"Taquara taboca, formando agrupamentos compactos às margens do Rio. Rizomas tipo  Paquimorfo em 1/3 inferior do colmo aramada. Abundante.; Área de inundação.","UEC071228","1979","06","18","Liliopsida",NA,"Clarkaff, LG","Distrito Federal","Brasília","Margem do Rio Taboquinha","-47.9296989440918","-15.7797002792358",NA,NA,"UEC071228","Munro","1992","03",NA,NA,"70570","auto","05",NA,NA,NA,NA,NA
"89","2021-03-01 16:20:29-03","UNICAMP","UEC","39065","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Heringer, EP","18666",NA,"Brazil",NA,NA,"Planta que forma moita, com 5 - 10m de alt. Caule amarelado, existe mergulhões que surgem do solo em torno da moita; apresenta espinhos principalmente nas extremidades dos ramos.","UEC071227","1984","05","15","Liliopsida",NA,"Clarkaff, LG","Distrito Federal","Brasília","Serra próxima à Unaí, margem da rodovia - MG.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC071227","Munro","1992","03",NA,NA,"70570","auto","05",NA,NA,NA,NA,NA
"90","2021-03-01 16:20:29-03","UNICAMP","UEC","42891","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Heringer, EP","16236",NA,"Brazil",NA,NA,"Planta com 20 m de altura e tendo vaso. Grandes espinhos nas axilas e na parte das folhas. Muito ornamental.; Mata Ciliar, beira de riacho, solo úmido e fértil.","UEC071233","1976","10","20","Liliopsida",NA,"Filgueiras, TS","Goiás","Santo Antônio do Descoberto","60 Km de Brasília","-48.2550010681152","-15.9397001266479",NA,NA,"UEC071233","Munro","1986",NA,NA,NA,"42587","auto",NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:20:29-03","UNICAMP","UEC","56710","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Hatschbach, G; Cervi, AC","52445",NA,"Brazil",NA,NA,"Cespitosa, 3 m. Cerrado","UEC071232","1988","10","20","Liliopsida",NA,"Clarkaff, LG","Mato Grosso do Sul","Anastácio","Rodovia BR - 060","-55.8069000244141","-20.4836006164551",NA,NA,"UEC071232","Munro","1990",NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:20:29-03","UNICAMP","UEC","26423","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Filgueiras, TS; Pereira, BAS","930",NA,"Brazil",NA,NA,"Bambu alto, ca. de 5 m de altura. Ramos flexuosos, providos de espinhos. Colmo oco, acinzentado.; Folhas pequenas. Forrageira para o gado na época da seca. Permanece verde todo ano. Estéril.; Mata Ciliar.","UEC071230","1981","10","16","Liliopsida",NA,"Clarkaff, LG","Minas Gerais","Paracatu",NA,"-46.874698638916","-17.2222003936768",NA,NA,"UEC071230","Munro","1992","03",NA,NA,"72344","auto","05",NA,NA,NA,NA,NA
"93","2020-02-10 17:49:11-03","UNICAMP","UEC","82851","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Bernacci, LC; Metezger, JP; Goldenberg, R","34913",NA,"Brazil",NA,NA,NA,"UEC071229","1993","04","16","Liliopsida",NA,"Clarkaff, LG","São Paulo","Brotas","Próximo à confluência com Ribeirão do Peixe.","-48.1199989318848","-22.2800006866455",NA,NA,"UEC071229","Munro","2002","02",NA,NA,"26585","auto","25",NA,NA,NA,NA,NA
