"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","maximumElevationInMeters","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2020-12-21 16:43:32-03","MBM","MBM","229927","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","68572",NA,NA,NA,"Southern America","Brazil","Bahia","Olivença","Parque dos Orixás",NA,NA,NA,NA,"MBM229927","MBM229927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-21 16:43:32-03","MBM","MBM","171129","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Boom, B.","Santana, S.C.; et al.; et al.","142",NA,NA,NA,"Southern America","Brazil","Bahia","Canavieiras","23km E de Santa Luzia","-38.9472007751465","-15.6750001907349",NA,NA,"MBM171129","MBM171129",NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:43:32-03","MBM","MBM","131630","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53478",NA,NA,NA,"Southern America","Brazil","Bahia","Santa Cruz Cabrália","Santa Cruz Cabrália, 5-10km S","-39.0247001647949","-16.2780990600586",NA,NA,"MBM131630","MBM131630",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA
"48","2019-11-01 15:33:10-03","PUC-RIO","FCAB","4420","PreservedSpecimen","Plantae",NA,"Angiospermae","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.",NA,"G.C.P. Pinto; H.P. Bautista","31","1984","06","06",NA,"Brasil","Bahia","Salvador","Dunas de Itapoã","-38.5108","-12.9711",NA,"Nome do determinador ilegível. Arbusto linificado com flores alvas e ovário súpero. Em dunas eólicas costeiras.","004420",NA,NA,NA,NA,"1996",NA,NA,NA,NA,"-38.5108","-12.9711",NA,NA,NA,NA
"49","2018-08-06 11:05:56-03","MNHN","RECOLNAT_MNHN_P","P02285063","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Steyermark","Harley",NA,"1974","3","17",NA,"Brésil",NA,NA,"Estado de Bahia, Coastal zone",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285063' target='other'> <mi>dwc_moreinfo</mi></a>","P02285063","P02285063_01 P02285063_02","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17069",NA
"50","2015-08-13 05:50:00-03","MO","MOBOT","100175320","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Steyermark -- TYPE","R.M. Harley","Harley 17069","1974","3","17","South America","Brazil","Bahia",NA,"11 km. S. of Santa Cruz Cabrália. Restinga by the sea, with strand vegetation progressively developing into scrub and low forest further inland. Sea level.","-39.0166667","-16.3666667",NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"51","2008-05-27 22:02:00-03","MO","MOBOT","3152614","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Delprete","W. Wayt Thomas","Thomas 9457","1992","11","15","South America","Brazil","Bahia",NA,"Mun. Itacare. Campo Cheiroso. 14 km. north of Serra Grande off road to Itacare. Restinga forest over white sand","-39.06666","-14.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2014-11-04 21:46:00-02","MO","MOBOT","3152837","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Delprete","W. Wayt Thomas|A. Carvalho|André M. Amorim","Thomas 9831","1993","5","10","South America","Brazil","Bahia",NA,"Mun. ilheus. 2 km west of junction road to Vila Brasil and road from Ilheus to Una (BA 001); the junction ca 40 km south of Ilheus just north of Rio Acuipe. Restinga forest over sand.","-39","-15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2014-09-01 14:50:00-03","MO","MOBOT","3152966","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Delprete","W. Wayt Thomas|José R. Pirani|Jacquelyn A. Kallunki|Jomar G. Jardim","Thomas 9724","1993","2","3","South America","Brazil","Bahia",NA,"Mun. Ilheus. 10 km south of Ilheus airport on road to Olivenca, then 3 km west. Capoeirao stragada.","-39.05","-14.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2014-09-17 05:30:00-03","MO","MOBOT","3153173","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Delprete","André M. Amorim|Sérgio C. de Sant'Ana|I.C. Nascimento|Jomar G. Jardim|et al.","Amorim 699","1992","8","26","South America","Brazil","Bahia",NA,"Itacare Estrada que liga Serra Grande. Ramal 13 que leva ao Campinho Cheiroso. Coletas entre o Km 15 a 16 a partir do Distrito de Serra Grande. campos de restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2012-04-26 05:08:00-03","MO","MOBOT","3153412","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Delprete","André M. de Carvalho|Jomar G. Jardim|F.S. Juchum|A.C. Orsi","Carvalho 6780","1999",NA,NA,"South America","Brazil","Bahia",NA,"Municipio de Marau. Rod. BR-030 S Saquaira/Campinhos 4-8 km. Restinga. Solo arenoso.","-38.95222","-13.98833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-03-01 15:20:00-03","MO","MOBOT","3281880","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","A. Vicentini","Sérgio C. de Sant'Ana|A.M. de Carvalho|André M. Amorim|A. Mayer","Sant'Ana 142","1991","12","14","South America","Brazil","Bahia",NA,"Mun. de Canavieiras - BA. Cerca de 23 Km E. de Santa Luzia, na estrada de terra que liga ao Km 49 da Rod. Una/Canaveiras. Campos de restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-30 04:39:00-03","MO","MOBOT","3282207","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","A. Vicentini","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 17423","1974","3","25","South America","Brazil","Bahia",NA,"ca. 26km. S. W. of Belmonte along road to Itapebi, and 4 km. along side road towards the sea. High restinga forest and marginal vegetation bordering grassy open area on damp white sand. Alt. Sea level.","-39.03333","-16.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","3282395","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","A. Vicentini","Sant'Ana","Sant'Ana 724","1998","10","12","South America","Brazil","Bahia",NA,"Mun. e Canavieiras. Ca. de 19 km de Santa Luzia, na estrad que liga Santa Luzia/Canavieiras. Campo de Restinga com manchas de restinga arbustiva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2009-07-14 17:41:00-03","MO","MOBOT","3282513","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","A. Vicentini","Grady L. Webster","Webster 25092","1984","7","27","South America","Brazil","Bahia",NA,"Mun. Porto Seguro: restinga woods with Ficus, Clusia, et al., on white sands 12 km N of Porto Seguro","-39.03333","-16.33333",NA,NA,NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-08-31 08:57:03-03","INPA","INPA","209283","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1570","2000","06","30","Southern America","Brasil","Bahia","Ilhéus","Fazenda Barra do Manguinho, ramal com entrada no km 12 da Rodovia Pontal/Olivença, lado direito (W), ca. 3 km da entrada. Restinga arbórea baixa (5-6 m) e densa, sem monodominância, sobre tabuleiro arenoso (areia branca), com áreas abertas de solo ex","-39.034167","-14.916111",NA,NA,"INPA0209283","INPA0209283 INPA0209283_e",NA,"86","86","2000","06",NA,NA,NA,"-39.034167","-14.916111",NA,NA,NA,NA
"61","2020-08-31 08:57:03-03","INPA","INPA","209284","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1574","2000","06","30","Southern America","Brasil","Bahia","Ilhéus","Fazenda Barra do Manguinho, ramal com entrada no km 12 da Rodovia Pontal/Olivença, lado direito (W), ca. 3 km da entrada. Restinga arbórea baixa (5-6 m) e densa, sem monodominância, sobre tabuleiro arenoso (areia branca), com áreas abertas de solo ex","-39.033333","-14.916944",NA,NA,"INPA0209284","INPA0209284 INPA0209284_e",NA,"80","80","2000","06",NA,NA,NA,"-39.033333","-14.916944",NA,NA,NA,NA
"62","2020-08-31 08:57:03-03","INPA","INPA","209285","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1576","2000","06","30","Southern America","Brasil","Bahia","Ilhéus","Fazenda Barra do Manguinho, ramal com entrada no km 12 da Rodovia Pontal/Olivença, lado direito (W), ca. 3 km da entrada. Restinga arbórea baixa (5-6 m) e densa, sem monodominância, sobre tabuleiro arenoso (areia branca), entremeadas por áreas aberta","-39.032778","-14.917222",NA,NA,"INPA0209285","INPA0209285 INPA0209285_e",NA,"68","68","2000","06",NA,NA,NA,"-39.032778","-14.917222",NA,NA,NA,NA
"63","2020-08-31 08:57:03-03","INPA","INPA","209286","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1578","2000","06","30","Southern America","Brasil","Bahia","Ilhéus","Fazenda Barra do Manguinho, ramal com entrada no km 12 da Rodovia Pontal/Olivença, lado direito (W), ca. 3 km da entrada. Restinga arbustiva aberta e esparsa em área com afloramentos do embasamento arenítico, entremeados por solos rasos de areia bran","-39.033333","-14.916111",NA,NA,"INPA0209286","INPA0209286 INPA0209286_e",NA,"85","85","2000","06",NA,NA,NA,"-39.033333","-14.916111",NA,NA,NA,NA
"64","2020-08-31 08:57:03-03","INPA","INPA","209292","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1589","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo arenoso hidro","-39.060278","-16.4",NA,NA,"INPA0209292",NA,NA,"60","60","2000","07",NA,NA,NA,"-39.060278","-16.4",NA,NA,NA,NA
"65","2020-08-31 08:57:03-03","INPA","INPA","209293","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1590","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.06","-16.399722",NA,NA,"INPA0209293","INPA0209293 INPA0209293_e",NA,"74","74","2000","07",NA,NA,NA,"-39.06","-16.399722",NA,NA,NA,NA
"66","2020-08-31 08:57:03-03","INPA","INPA","209295","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1592","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.059444","-16.399722",NA,NA,"INPA0209295","INPA0209295 INPA0209295_e",NA,"70","70","2000","07",NA,NA,NA,"-39.059444","-16.399722",NA,NA,NA,NA
"67","2020-08-31 08:57:03-03","INPA","INPA","209296","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1593","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.059167","-16.400278",NA,NA,"INPA0209296","INPA0209296 INPA0209296_e",NA,"50","50","2000","07",NA,NA,NA,"-39.059167","-16.400278",NA,NA,NA,NA
"68","2020-08-31 08:57:03-03","INPA","INPA","209297","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1594","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.059167","-16.400278",NA,NA,"INPA0209297","INPA0209297 INPA0209297_e",NA,"50","50","2000","07",NA,NA,NA,"-39.059167","-16.400278",NA,NA,NA,NA
"69","2020-08-31 08:57:03-03","INPA","INPA","209298","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1595","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.058611","-16.4",NA,NA,"INPA0209298","INPA0209298 INPA0209298_e",NA,"48","48","2000","07",NA,NA,NA,"-39.058611","-16.4",NA,NA,NA,NA
"70","2020-08-31 08:57:03-03","INPA","INPA","209299","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1596","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.059167","-16.400278",NA,NA,"INPA0209299","INPA0209299 INPA0209299_e",NA,"41","41","2000","07",NA,NA,NA,"-39.059167","-16.400278",NA,NA,NA,NA
"71","2020-08-31 08:57:03-03","INPA","INPA","209300","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1597","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.067778","-16.399167",NA,NA,"INPA0209300","INPA0209300 INPA0209300_e",NA,"51","51","2000","07",NA,NA,NA,"-39.067778","-16.399167",NA,NA,NA,NA
"72","2020-08-31 08:57:03-03","INPA","INPA","209301","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1598","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.068333","-16.399167",NA,NA,"INPA0209301","INPA0209301 INPA0209301_e",NA,"60","60","2000","07",NA,NA,NA,"-39.068333","-16.399167",NA,NA,NA,NA
"73","2020-08-31 08:57:03-03","INPA","INPA","209302","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1599","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.068611","-16.398889",NA,NA,"INPA0209302","INPA0209302 INPA0209302_e",NA,"56","56","2000","07",NA,NA,NA,"-39.068611","-16.398889",NA,NA,NA,NA
"74","2020-08-31 08:57:03-03","INPA","INPA","209303","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1600","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.069167","-16.398889",NA,NA,"INPA0209303","INPA0209303 INPA0209303_e",NA,"58","58","2000","07",NA,NA,NA,"-39.069167","-16.398889",NA,NA,NA,NA
"75","2020-08-31 08:57:03-03","INPA","INPA","209304","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1601","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.069167","-16.398889",NA,NA,"INPA0209304","INPA0209304 INPA0209304_e",NA,"58","58","2000","07",NA,NA,NA,"-39.069167","-16.398889",NA,NA,NA,NA
"76","2020-08-31 08:57:03-03","INPA","INPA","209305","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1602","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas, herbáceas e encharcadas. Solo a","-39.069444","-16.398611",NA,NA,"INPA0209305","INPA0209305 INPA0209305_e",NA,"54","54","2000","07",NA,NA,NA,"-39.069444","-16.398611",NA,NA,NA,NA
"77","2020-08-31 08:57:03-03","INPA","INPA","209306","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1603","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas com Cladonia. Solo Podzol hidrom","-39.069444","-16.398333",NA,NA,"INPA0209306","INPA0209306 INPA0209306_e",NA,"46","46","2000","07",NA,NA,NA,"-39.069444","-16.398333",NA,NA,NA,NA
"78","2020-08-31 08:57:03-03","INPA","INPA","209307","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1604","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m), com Clusia e Humiria e mangaba, com áreas abertas com Cladonia. Solo Podzol hidrom","-39.07","-16.398333",NA,NA,"INPA0209307","INPA0209307 INPA0209307_e",NA,"52","52","2000","07",NA,NA,NA,"-39.07","-16.398333",NA,NA,NA,NA
"79","2020-08-31 08:57:03-03","INPA","INPA","209308","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1606","2000","07","01","Southern America","Brasil","Bahia","Porto Seguro","Ramal a esquerda no km 3 da estrada Porto Seguro-Cabrália, subindo o tabuleiro arenoso, ca. 3 km W, loteamento de condomínios. Restinga arbórea baixa (dossel ca. 8 m) e densa, 4-6 m de dossel irregular, subbosque denso. Solo Podzol hidromófico (?).","-39.069444","-16.398889",NA,NA,"INPA0209308","INPA0209308 INPA0209308_e",NA,"41","41","2000","07",NA,NA,NA,"-39.069444","-16.398889",NA,NA,NA,NA
"80","2020-08-31 08:57:03-03","INPA","INPA","209318","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1616","2000","07","02","Southern America","Brasil","Bahia","Belmonte","Estrada Belmonte-Itapebi, ca. 5 km depois da entrada na estrada Cabrália-Belmonte. Restinga baixa (ca. 2-3 m de dossel) formando ilhas entremeadas por áreas baixas inundáveis dominadas por Lagenocarpus e, em algumas áreas Bonnettia. Planalto Cristali","-38.972222","-16.04",NA,NA,"INPA0209318","INPA0209318 INPA0209318_e",NA,"47","47","2000","07",NA,NA,NA,"-38.972222","-16.04",NA,NA,NA,NA
"81","2020-08-31 08:57:03-03","INPA","INPA","209319","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1620","2000","07","02","Southern America","Brasil","Bahia","Belmonte","Estrada Belmonte-Itapebi, ca. 7 km depois da entrada na estrada Cabrália-Belmonte. Restinga arbórea baixa (ca. 6-8 m de dossel) entremeadas por áreas baixas inundáveis dominadas por Lagenocarpus e, em algumas áreas Bonnettia. Planalto Cristalino, Tab","-38.976389","-16.034167",NA,NA,"INPA0209319","INPA0209319 INPA0209319_e",NA,"49","49","2000","07",NA,NA,NA,"-38.976389","-16.034167",NA,NA,NA,NA
"82","2020-08-31 08:57:03-03","INPA","INPA","209320","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1621","2000","07","02","Southern America","Brasil","Bahia","Belmonte","Estrada Belmonte-Itapebi, ca. 7 km depois da entrada na estrada Cabrália-Belmonte. Restinga arbórea baixa (ca. 6-8 m de dossel) entremeadas por áreas baixas inundáveis dominadas por Lagenocarpus e, em algumas áreas Bonnettia. Planalto Cristalino, Tab","-38.976944","-16.034167",NA,NA,"INPA0209320","INPA0209320 INPA0209320_e",NA,"51","51","2000","07",NA,NA,NA,"-38.976944","-16.034167",NA,NA,NA,NA
"83","2020-08-31 08:57:03-03","INPA","INPA","209321","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1622","2000","07","02","Southern America","Brasil","Bahia","Belmonte","Estrada Belmonte-Itapebi, ca. 7 km depois da entrada na estrada Cabrália-Belmonte. Restinga arbórea baixa (ca. 6-8 m de dossel) entremeadas por áreas baixas inundáveis dominadas por Lagenocarpus e, em algumas áreas Bonnettia. Planalto Cristalino, Tab","-38.977222","-16.034444",NA,NA,"INPA0209321","INPA0209321 INPA0209321_e",NA,"51","51","2000","07",NA,NA,NA,"-38.977222","-16.034444",NA,NA,NA,NA
"84","2020-08-31 08:57:03-03","INPA","INPA","209322","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Vicentini, A","1623","2000","07","02","Southern America","Brasil","Bahia","Belmonte","Estrada Belmonte-Itapebi, ca. 7 km depois da entrada na estrada Cabrália-Belmonte. Restinga arbórea baixa (ca. 6-8 m de dossel) entremeadas por áreas baixas inundáveis dominadas por Lagenocarpus e, em algumas áreas Bonnettia. Planalto Cristalino, Tab","-38.9775","-16.033889",NA,NA,"INPA0209322","INPA0209322 INPA0209322_e",NA,"43","43","2000","07",NA,NA,NA,"-38.9775","-16.033889",NA,NA,NA,NA
"85","2020-08-31 08:57:03-03","INPA","INPA","271987","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Terra-Araujo, MH","1118","2015","11","05","Southern America","Brasil","Bahia","Una",NA,"-39.015","-15.223333",NA,NA,"INPA0271987",NA,NA,NA,NA,"2015","11","27",NA,NA,"-39.015","-15.223333",NA,NA,NA,NA
"86","2020-08-31 08:57:03-03","INPA","INPA","271991","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Pagamea","harleyi","Pagamea harleyi","Steyerm.","Vicentini, A","Terra-Araujo, MH","1135","2015","11","07","Southern America","Brasil","Bahia","Maraú",NA,"-38.9525","-13.994166",NA,NA,"INPA0271991",NA,NA,"25","25","2015","11","27",NA,NA,"-38.9525","-13.994166",NA,NA,NA,NA
