"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount"
"101","2021-04-07 11:48:33-03","UFMS","CGMS","75165","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"A.C. Cervi; A. Pott, V.J. Pott, A. Dunaiski Jr. , N.C. Bueno, J.M.D. Torezan, C. Bona, A. Contin, J. Cilinski, Y. Alquini & S. Segecin","3242","1991","08","20",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, Salina do Meio, Nhecolândia, Pantanal.","-57.6533012390137","-19.0091991424561",NA,"Flores amareladas. CPAP - 9979. Habitat: Salina. Habito: Arvoreta com 2 m de altura.","CGMS1108089",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-27 13:52:44-03","UFS","ASE","41427","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Smith, SF","Silva, JM; Barbosa, E","4834","2006","06","12","Southern America","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Ponto Alegre, Rodovia Caracol-Porto Murtinho, Km 160","-57.5256","-21.4156",NA,"Arbusto, 2 m, flor creme.; Cerrado.","ASE0042941",NA,NA,NA,"2006",NA,NA,"-57.5256","-21.4156",NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:40:35-03","UNICAMP","UEC","182305","S","Plantae","Magnoliopsida",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Torres, RB","Torres, RB; Franceschinelli, EV","805","1999","10","13",NA,"Brazil","Minas Gerais","Camanducaia","Mata dos Mota.","-46.133333","-22.733333",NA,"Árvore ca. 18m alt. Espinhos ramificados, frutos amadurecendo amarelo-avermelhados, maduros vermelhos.; Mata de altitude, beira da estrada.","UEC085010","UEC085010","1000","1000","1999",NA,NA,"-46.133333","-22.733333",NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:40:35-03","UNICAMP","UEC","48131","S","Plantae","Magnoliopsida",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Torres, RB","Leitão Filho, HF; Rodrigues, RR; Martins, FR","20104","1988","02","18",NA,"Brazil","São Paulo","Assis","Estação Experimental do Instituto Florestal.","-50.4099998474121","-22.6599998474121",NA,"Arbusto até 2,5m; flores creme, em local úmido e sombreado.; Em área de cerrado/ cerradão.","UEC046940","UEC046940",NA,NA,"2017","23972","auto",NA,NA,NA,NA,"09",NA,NA,NA
"105","2021-03-01 16:40:35-03","UNICAMP","UEC","56391","S","Plantae","Magnoliopsida",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Torres, RB; Ramos, E","Lieberg, SA","22701","1989","03","28",NA,"Brazil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,"Árvore, botão e fruto.","UEC046935","UEC046935",NA,NA,"2004","26585","auto",NA,NA,NA,NA,"08",NA,NA,NA
"106","2021-03-01 16:40:35-03","UNICAMP","UEC","56158","S","Plantae","Magnoliopsida",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Torres, RB; Ramos, E","Spigolon, JR","22671","1987","03","02",NA,"Brazil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,"Árvore, fruto roxo.","UEC046942","UEC046942",NA,NA,"2004","26585","auto",NA,NA,NA,NA,"08",NA,NA,NA
"107","2021-03-01 16:40:35-03","UNICAMP","UEC","52735","S","Plantae","Magnoliopsida",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Torres, RB; Ramos, E","Salis, SM","13","1986","04","09",NA,"Brazil","São Paulo","Brotas","Beira do Rio Jacaré-Pepira","-48.1199989318848","-22.2800006866455",NA,"Frutos vermelhos.","UEC046936","UEC046936",NA,NA,"2004","26585","auto",NA,NA,NA,NA,"08",NA,NA,NA
"108","2021-03-01 16:40:35-03","UNICAMP","UEC","52771","S","Plantae","Magnoliopsida",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Torres, RB; Ramos, E","Salis, SM","125","1986","12","16",NA,"Brazil","São Paulo","Brotas","Beira do Rio Jacaré-Pepira","-48.1199989318848","-22.2800006866455",NA,"Arvoreta de 3m com frutos imaturos vermelhos e maturos pretos.","UEC046933","UEC046933",NA,NA,"2004","26585","auto",NA,NA,NA,NA,"08",NA,NA,NA
"109","2021-03-01 16:40:35-03","UNICAMP","UEC","84147","S","Plantae","Magnoliopsida",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Torres, RB; Ramos, E","Bernacci, LC; Metzeger, JP; Goldenberg, R","34953","1993","08","05",NA,"Brazil","São Paulo","Jaú","Fazenda Limeira, margem do Rio Jacaré-Pepira","-48.5499992370605","-22.2900009155273",NA,"Árvore, material estéril.; Floresta ripária.","UEC046937","UEC046937",NA,NA,"2004","24071","auto",NA,NA,NA,NA,"08",NA,NA,NA
"110","2021-03-01 16:40:35-03","UNICAMP","UEC","71422","S","Plantae","Magnoliopsida",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Torres, RB; Ramos, E","Durigan, G","30642","1991","09","13",NA,"Brazil","São Paulo","Marília","Estação Experimental de Marília.","-49.939998626709","-22.2099990844727",NA,"Árvore com espinhos, pecíolos avermelhados.; Mata ciliar.","UEC046938","UEC046938",NA,NA,"2004","38865","auto",NA,NA,NA,NA,"08",NA,NA,NA
"111","2021-03-01 16:40:35-03","UNICAMP","UEC","71226","S","Plantae","Magnoliopsida",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Durigan, G","30718","1992","09","29",NA,"Brazil","São Paulo","Tarumã","Fazenda São Luis.","-50.5699996948242","-22.7399997711182",NA,"Árvore de porte médio.; Mata ciliar.","UEC046932","UEC046932",NA,NA,NA,"15125","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-08 08:56:15-03","FURB","FURB","40878","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Cordeiro, J","Barbosa, E.; Silva, J.M.","1946","2006","11","16",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Ingazeira, Fazenda Ovo de Ema.","-57.8824996948242","-21.6989002227783",NA,NA,"FURB04205","FURB04205",NA,NA,"2007","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-16 17:53:28-03","UCS","HUCS","7263","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Xylosma","venosa","Xylosma venosa","N. E. Br.","Landrum, L.R.","Landrum, L.R.","5743","1987","12","12",NA,"Argentina","Corrientes","General Paz","between Rosario and Lomas de Vallejos on ruta 5",NA,NA,NA,"Shrub ca. 3 m high. Flowers cream-yellow.",NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-16 17:53:28-03","UCS","HUCS","40073","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Xylosma","venosa","Xylosma venosa","N. E. Br.","Cordeiro, J.","Barbosa, E.","1946","2006","11","16",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Ingazeira, Fazenda Ovo de Ema","-57.8824996948242","-21.6989002227783",NA,"Arbusto 2m, flores creme - Carrascal, Herbário MBM.",NA,NA,NA,NA,"2007","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-16 17:53:28-03","UCS","HUCS","36932","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Xylosma","venosa","Xylosma venosa","N. E. Br.","Grings, M.","Grings, M.","1144","2010","12","27",NA,"Brasil","Rio Grande do Sul","Manoel Viana","Projeto Assentamento Santa Mercedes","-55.4827995300293","-29.5891990661621",NA,"árvore de 6 m de altura, flores amarelas.; na borda de floresta de galeria do rio Ibicuí",NA,NA,NA,NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-16 17:53:28-03","UCS","HUCS","31725","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Salicaceae","Xylosma","venosa","Xylosma venosa","N. E. Br.","Smith, S.F.","Silva, J.M.","4834","2006","06","12",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Rodovia Caracol-Porto Murtinho, Km 160, Fazenda Porto Alegre","-57.8824996948242","-21.6989002227783",NA,"Arbusto, 2m, flor creme.; Cerrado",NA,NA,NA,NA,"2006","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-04-27 16:11:34-03","UFES","VIES","8279","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","A. Nepomuceno","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","3760","1992","08","25",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 100 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES008279","VIES008279",NA,NA,"2017","41644","auto",NA,NA,NA,NA,"04","11",NA,NA
"118","2019-08-16 08:41:03-03","UTFPR","HCF","14208","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","S.F. Smith","E. Barboza","1535","2006","06","14",NA,"Brasil","MS","Porto Murtinho","estrada para o Rio Apa, Fazenda Araçá","-57.8824996948242","-21.6989002227783",NA,"arbusto, 1,50 m, flor creme-esverdeada. Cerrado.",NA,NA,NA,NA,"2006","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-08-16 08:41:03-03","UTFPR","HCF","19364","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","J. Cordeiro","E. Barboza","1946","2006","11","16",NA,"Brasil","MS","Porto Murtinho","Ingazeira, Fazenda Ovo de Ema","-57.8824996948242","-21.6989002227783",NA,"arbusto, 2 m, flor creme. Carrascal.",NA,NA,NA,NA,"2007","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-08-16 08:41:03-03","UTFPR","HCF","8744","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","S.F. Smith","J.M. Silva","4834","2006","06","12",NA,"Brasil","MS","Porto Murtinho","Rodovia Caracol-Porto Murtinho, Km 160,","-57.8824996948242","-21.6989002227783",NA,"arbusto, 2 m, flor creme. Cerrado.",NA,NA,NA,NA,"2006","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-02-10 08:20:57-03","UTFPR","HCF","30262","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","F. David","C. Kozera","1740","2003","01","19",NA,"Brasil","PR","Vila Alta","Lagoa Jatobá","-53.7277984619141","-23.50830078125",NA,"arbusto com ca. 3 m, flores amarelas, melíferas. Vegetação ciliar da lagoa.",NA,NA,NA,NA,"2014","31931","auto",NA,NA,NA,NA,"09","04",NA,NA
"122","2020-12-21 16:44:20-03","MBM","MBM","322987","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Cordeiro, J.","Silva, J.M.; Barboza, E.; Barboza, E.","4834","2006","06","12","Southern America","Brazil","Mato Grosso do Sul","Porto Murtinho","Fazenda Ponto Alegre, Rodovia Caracol - Porto Murtinho, km 160.","-57.8824996948242","-21.6989002227783",NA,"Arbusto, 2m, flor creme.; Cerrado.","MBM322987","MBM322987",NA,NA,"2007","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2015-09-05 06:44:05-03","MNHN","RECOLNAT_MNHN_P","P04734530","PreservedSpecimen",NA,NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Pedersen, T.M.",NA,"1952","1","10",NA,"Argentine","Corrientes",NA,"Argentina. Estancia Las Tres Marias. Dep. Empedrado. Prov. Corrientes.","-58.782","-27.735","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734530' target='other'> <mi>dwc_moreinfo</mi></a>","P04734530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1429",NA
"124","2015-09-05 06:44:05-03","MNHN","RECOLNAT_MNHN_P","P04734531","PreservedSpecimen",NA,NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Renvoize, S.A.",NA,"1978","11","28",NA,"Argentine","Chaco",NA,"Argentina. Chaco, San Fernando. Rio Parana, Isla Soto. Cut over woodland and scrub with open grassy patches on sandy soil.","-58.8325","-27.79667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04734531' target='other'> <mi>dwc_moreinfo</mi></a>","P04734531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3651",NA
"125","2015-09-05 08:02:13-03","MNHN","RECOLNAT_MNHN_P","P04783159","PreservedSpecimen",NA,NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Balansa, B.",NA,"1874","4","10",NA,"Paraguay","Asunción - Distrito Capital",NA,"Paraguay. L'Assomption, dans les haies.","-57.63438","-25.28005","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04783159' target='other'> <mi>dwc_moreinfo</mi></a>","P04783159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2433",NA
"126","2015-09-05 08:02:13-03","MNHN","RECOLNAT_MNHN_P","P04783160","PreservedSpecimen",NA,NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Balansa, B.",NA,"1876","4","1",NA,"Paraguay","Asunción - Distrito Capital",NA,"Paraguay. L'Assomption, sur les collines incultes.","-57.634","-25.28","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04783160' target='other'> <mi>dwc_moreinfo</mi></a>","P04783160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2431",NA
"127","2020-12-11 11:41:16-03","UFMG","BHCB","173495","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Torres, RB; Franceschinelli, EV; et al.","805","1999","10","13","Southern America","Brasil","Minas Gerais","Camanducaia","Mata dos Mota, Mata de altitude, beira da estrada.","-46.133333","-22.733333",NA,"Árvore ca. 18m alt, espinhos ramificados, frutos amadurecendo amarelo-avermelhados, maduros vermelhos.","BHCB018548",NA,"1000","1000","1999",NA,NA,"-46.133333","-22.733333",NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:41:16-03","UFMG","BHCB","62547","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Oliveira, JE","229",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Arcos",NA,"-45.5393981933594","-20.2819004058838",NA,NA,NA,NA,NA,NA,"2017","25000","auto",NA,NA,NA,NA,"04","18",NA,NA
"129","2020-12-11 11:41:16-03","UFMG","BHCB","38196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:41:16-03","UFMG","BHCB","11933","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Spósito, TC","s.n.","1991","06","27","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:41:16-03","UFMG","BHCB","19258","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Spósito, TC","25","1990","09","22","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:41:16-03","UFMG","BHCB","19259","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Spósito, TC","26","1990","09","23","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:41:16-03","UFMG","BHCB","19265","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Spósito, TC","36","1990","09",NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:41:16-03","UFMG","BHCB","19266","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Spósito, TC","35","1990","09",NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:41:16-03","UFMG","BHCB","3635","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Lopes, MA; et al.","458","1984","08","17","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,"Mata Atlântica;arbusto;frutos verdes;",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1766875","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","fide Sleumer","T. Herzog","Herzog 799",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","884691","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 40146","1994","7","28","South America","Paraguay","Misiones",NA,"Río Tebicuary. Gallery forest.","-57.12916","-26.39527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"926","4"
"138","2008-05-27 22:02:00-03","MO","MOBOT","969627","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner (MO)","Elsa M. Zardini|M. Vera","Zardini 41233","1994","9","16","South America","Paraguay","Concepción",NA,"Estancia Santa Maria. Forest.","-57.45138","-22.73055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"960","4"
"139","2008-09-10 03:32:00-03","MO","MOBOT","1766876","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","fide Sleumer","T. Herzog","Herzog 1391","1911",NA,NA,"South America","Bolivia","Santa Cruz",NA,"Pampa of Santa Cruz",NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-09-10 03:32:00-03","MO","MOBOT","1766877","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","fide Sleumer","Otto Kuntze","Kuntze s.n.","1892",NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2011-06-08 17:15:00-03","MO","MOBOT","1766878","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","fide Sleumer","José Steinbach","Steinbach G. 2311",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-06-08 17:15:00-03","MO","MOBOT","1766879","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","fide Sleumer","José Steinbach","Steinbach G. 2472",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2011-06-08 17:15:00-03","MO","MOBOT","1766880","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","fide Sleumer","José Steinbach","Steinbach G. 2563",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2011-06-08 17:15:00-03","MO","MOBOT","1766881","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","fide Sleumer","José Steinbach","Steinbach G. 5049","1920","11","10","South America","Bolivia","Santa Cruz","Sara",NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2011-06-08 17:15:00-03","MO","MOBOT","1766882","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","fide Sleumer","José Steinbach","Steinbach G. 6391",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2010-04-14 18:01:00-03","MO","MOBOT","3137821","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Thomas Morong","Morong 1585","1888",NA,NA,"South America","Paraguay",NA,NA,"Pilcomayo River, Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2009-10-24 09:17:00-02","MO","MOBOT","100155424","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"Rosa Guaglianone|M. L. Sancho|Fernando O. Zuloaga","Guaglianone 474","1980","1","7","South America","Argentina","Formosa","Pilcomayo","Estan. Bouvier, Rinconada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"148","2013-08-23 04:12:00-03","MO","MOBOT","100155460","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","A. Burkart","Arturo E. Burkart","Burkart 18943","1951","10","25","South America","Paraguay","Paraguarí",NA,"Sapucay a Escobar, bosquecillos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"149","2009-11-04 14:44:00-02","MO","MOBOT","100225616","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","J. de Egea Juvinel & M. Peña-Chocarro","J. de Egea Juvinel","de Egea Juvinel 683","2005","1","25","South America","Paraguay","Ñeembucú",NA,"Estancia Redondo.","-58.0808334","-26.5691667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"150","2009-11-06 08:19:00-02","MO","MOBOT","100226210","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","J. de Egea","M. Peña-Chocarro|J. de Egea Juvinel","Peña-Chocarro 2387","2005","1","31","South America","Paraguay","Presidente Hayes",NA,"Estancia Ñ Río Aguaray guazu o He'e.","-58.5772223","-24.2822223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"151","2010-01-19 16:37:00-02","MO","MOBOT","100242272","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","J. de Egea Juvinel & M. Peña-Chocarro","J. de Egea Juvinel|M. Peña-Chocarro|R. Elsam","de Egea Juvinel 951","2006","2","26","South America","Paraguay","Presidente Hayes",NA,"Estancia 11 de Junio.","-59.0661111","-24.5230556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"152","2010-06-18 17:17:00-03","MO","MOBOT","100266739","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","V. Diehl","Arturo E. Burkart|Nélida M. Bacigalupo","Burkart 21288","1960","1",NA,"South America","Argentina","Entre Ríos","La Paz","Distrito Tacuaras. Isla Curuzú-Chalí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"153","2011-02-28 17:57:00-03","MO","MOBOT","100266740","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","V. Diehl","Arturo E. Burkart|Nélida S. Troncoso|Rosa Guaglianone|Ramón A. Palacios","Burkart 27018","1968","4","9","South America","Argentina","Entre Ríos","La Paz","Isle Curuzú-Chalí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"154","2018-05-17 05:29:00-03","MO","MOBOT","100266741","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"Arturo E. Burkart|Nélida M. Bacigalupo|Rosa Guaglianone|María E. Múlgura|Emilio A. Ulibarri","Burkart 30954","1974","12","12","South America","Argentina","Entre Ríos","Gualeguaychú","Punta Caballo. Arbol, selva marginal Río Uruguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"155","2011-02-28 17:57:00-03","MO","MOBOT","100266742","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"Arturo E. Burkart|Nélida S. Troncoso|Rosa Guaglianone|Ramón A. Palacios","Burkart s.n.","1968","4","9","South America","Argentina","Entre Ríos","La Paz","Isla Curuzú-Chalí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
