"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","verbatimLongitude","verbatimLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","typeStatus"
"50","2020-12-21 16:14:07-03","MBM","MBM","240049","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Magenta, M.A.G.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Astorino, A.; Souza, J.P.; Scalon, V.R.; Astorino, A.","10667","1996","01","27","Southern America","Brazil","São Paulo","Angatuba",NA,"-48.518389","-23.358222",NA,NA,NA,"Arbusto, ca. 80 cm de altura, invólucro verde, flores amarelas.; Cerrado.","MBM240049","-48.518389","-23.358222","MBM240049","1999","04",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:14:07-03","MBM","MBM","33520","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Santos, J.U.","Hatschbach, G.; Anderson, W.; Barneby, R.; Gates, B.; Anderson, W.; Barneby, R.; Gates, B.","35933","1975","02","07","Southern America","Brazil","Mato Grosso","Rio Verde",NA,NA,NA,NA,NA,NA,"Margerm de rio. Solo arenoso.","MBM033520",NA,NA,"MBM033520","1991","07","11",NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:14:07-03","MBM","MBM","62112","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Schinini, A.; Ahumada, O.; Cabral, E.; Vanni, R.; Ahumada, O.; Cabral, E.; Vanni, R.","17032","1979","02","14","Southern America","Argentina","Corrientes","San Martín","Tres Cerros",NA,NA,NA,NA,NA,"Flores amarillas.; Entre rocas.","MBM062112",NA,NA,"MBM062112",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:14:07-03","MBM","MBM","86775","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Santos, J.U.","Santos, J.U.","11100","1980","03","13","Southern America","Brazil","São Paulo","Luiz Antônio","Fazenda Experimental de Luiz Antônio.",NA,NA,NA,NA,NA,"Subarbusto, capítulos com lígulas amarelas.; Cerrado.","MBM086775",NA,NA,"MBM086775","1987","02","20",NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:14:07-03","MBM","MBM","279594","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Robinson, H.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","74950","2003","03","19","Southern America","Brazil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,"Arbusto, 1 m de altura, capítulo amarelo.; Campo cerrado.","MBM279594",NA,NA,"MBM279594","2003",NA,NA,"212961","auto",NA,NA,NA,NA
"55","2020-12-21 16:14:07-03","MBM","MBM","78276","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Santos, J.U.","Hatschbach, G.","45962","1982","12","13","Southern America","Brazil","Mato Grosso do Sul","Bataguassu",NA,"-52.4221992492676","-21.7141990661621",NA,NA,NA,"Arbusto, 1,50 m, capítulos amarelos.; Cerrado.","MBM078276",NA,NA,"MBM078276","1987","02","19","65610","auto",NA,NA,NA,NA
"56","2020-12-21 16:14:07-03","MBM","MBM","386297","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Cordeiro, J.","Barboza, E.; Silva, J.M.; Silva, J.M.","1813","2006","11","10","Southern America","Brazil","Mato Grosso do Sul","Iguatemi","Fazenda Esperança","-54.5611000061035","-23.6802997589111",NA,NA,NA,"Arbusto, 1m, capítulo amarelo.; Cerrado.","MBM386297",NA,NA,"MBM386297","2013","11","26","71460","auto",NA,NA,NA,NA
"57","2020-12-21 16:14:07-03","MBM","MBM","220760","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Robinson, H.","Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","2519","1998","02","04","Southern America","Brazil","Mato Grosso do Sul","Nioaque",NA,"-55.8300018310547","-21.1352996826172",NA,NA,NA,"Sublenhosa, 70 cm, capítulo amarelo.; Campo cerrado.","MBM220760",NA,NA,"MBM220760","1998",NA,NA,"49299","auto",NA,NA,NA,NA
"58","2020-12-21 16:14:07-03","MBM","MBM","156690","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Pruski, J.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58899","1993","02","11","Southern America","Brazil","Mato Grosso do Sul","Nioaque",NA,"-55.8300018310547","-21.1352996826172",NA,NA,NA,"Sufrutice 1 m, capítulo amarelo.; Cerrado.","MBM156690",NA,NA,"MBM156690","1996",NA,NA,"49299","auto",NA,NA,NA,NA
"59","2020-12-21 16:14:07-03","MBM","MBM","86775","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Santos, J.U.","Santos, J.U.M. dos","11100","1980","03","13","Southern America","Brazil","São Paulo","Luís Antonio","Fazenda Experimental de Luis Antônio","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,"MBM086775",NA,NA,"MBM086775",NA,NA,NA,"26872","auto",NA,NA,NA,NA
"60","2015-09-04 05:24:49-03","MNHN","RECOLNAT_MNHN_P","P02585651","PreservedSpecimen",NA,NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Warming, E.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Lagoa Santa",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02585651' target='other'> <mi>dwc_moreinfo</mi></a>","P02585651",NA,NA,"P02585651_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:32:16-03","UFMG","BHCB","35704","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Lombardi, JA; Temponi, LG; Stehmann, JR","1619","1997","04","19","Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Parque Natural do Caraça","-43.490833","-20.108611",NA,NA,NA,"Arbusto, ca. 1,8m; folhas cartáceas, brácteas creme, verdes no ápice; flores amarelas.; Mata baixa.","BHCB012341","-43.490833","-20.108611","BHCB012341","2018","01",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:32:16-03","UFMG","BHCB","178133","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Gontijo, FD; Braga, IF","824","2015","03","13","Southern America","Brasil","Minas Gerais","Caeté",NA,"-20.048333","-43.7075","1234","1234",NA,"Arbustivo. Cerrado","BHCB030610","-20.048333","-43.7075","BHCB030610","2015","04","13",NA,NA,NA,NA,NA,NA
"63","2021-01-15 17:52:57-03","UFMG","BHCB","201863","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Sobral, M; Carvalho; Guimarães, R; Teixeira, LR","13830","2011","03","18","Southern America","Brasil","Minas Gerais","Tiradentes","Águas Santas","-44.203611","-21.098333",NA,NA,NA,"Erva, 0,5m. Capítulos amarelos; Campo rupestre","BHCB201863","-44.203611","-21.098333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:32:16-03","UFMG","BHCB","55800","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Barreto, HLM","4106","1933","01","09","Southern America","Brasil","Minas Gerais","Belo Horizonte","Cardoso.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Frequência regular. Arbusto 1m. Flor amarela.; Cerrado.","BHCB043328",NA,NA,"BHCB043328",NA,NA,NA,"17082","auto",NA,NA,NA,NA
"65","2020-12-11 11:32:16-03","UFMG","BHCB","22884","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Bacariça, EM","128","1991","02","05","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Borda de Cerrado. Subarbustivo. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"66","2020-12-11 11:32:16-03","UFMG","BHCB","55801","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Magalhães, GM","1526","1942","02","17","Southern America","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Muito frequente. Arbusto 1m. Flor amarela.; Campo - margem de mata.","BHCB043329",NA,NA,"BHCB043329","1942",NA,NA,"17082","auto",NA,NA,NA,NA
"67","2014-11-13 12:24:00-02","MO","MOBOT","568944","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Blas Pérez","Pérez Maricerich 547","1991","1",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3",NA,NA
"68","2014-11-13 12:24:00-02","MO","MOBOT","569496","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Blas Pérez","Pérez Maricerich 380","1991","1",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3",NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","570210","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|Rosa Degen","Zardini 3807","1987","11","27","South America","Paraguay","Cordillera",NA,"Cerro Tobati.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-80","4",NA,NA
"70","2020-03-02 04:36:00-03","MO","MOBOT","100363280","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"W. D. Stevens|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31324","2011","3","23","South America","Paraguay","Cordillera",NA,"Cerro Tobatí, trail from Capilla Virgen de Fátima; weathered sandstone domes with shrubby vegetation in cracks and crevices","-57.0966666","-25.2944444","211.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1422","1",NA,NA
"71","2014-11-18 12:26:00-02","MO","MOBOT","100760520","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","J. Pruski (MO)","Ynés Mexia","Mexia 5611","1931","4","13","South America","Brazil","Minas Gerais",NA,"Corinto. Fazenda do Diamante; slope of Serra do Angico.",NA,NA,"675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"72","2014-11-18 12:27:00-02","MO","MOBOT","100760523","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","J. Pruski (MO)","Gert G. Hatschbach","Hatschbach 45962","1982","12","13","South America","Brazil","Mato Grosso do Sul",NA,"Bataguassu, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","566142","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|A. Salina","Zardini 26103","1991","2","8","South America","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Scrub on sandstones top.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"529","8",NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","567577","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|Rosa Degen","Zardini 3496","1987","10","2","South America","Paraguay","Cordillera",NA,"Cerro Tobati.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-56","4",NA,NA
"75","2011-06-09 17:28:00-03","MO","MOBOT","567985","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Harold Robinson (US)","Elsa M. Zardini|Tulio Tillería","Zardini 35070","1993","2","10","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northwestern corner of park. Cerrado scrub.","-56.86666","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"806","4",NA,NA
"76","2013-10-15 11:52:00-03","MO","MOBOT","568194","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|Park Guard","Zardini 11867","1989","3","18","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Campo cerrado on Arroyo Mina basin, 5 kms N of administration area.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","4",NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","571674","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|et al.","Zardini 10209","1989","1","27","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Campo cerrado, 3 kms N of Salto Cristal.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","5",NA,NA
"78","2014-10-07 11:09:00-03","MO","MOBOT","573056","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|Constancio Velásquez","Zardini 10378","1989","1","27","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado on NW corner of the park.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","2",NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","573679","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|P. Aquino","Zardini 29055","1991","11","25","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'i, 5 km N of administration. Cerrado scrub.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"623","5",NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","574316","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|G. Garcete","Zardini 29117","1991","11","25","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'i, 6 km S of NW corner of park. Cerrado scrub.","-56.76666","-26.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"626","4",NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","576443","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini","Zardini 8663","1988","12","14","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Campo cerrado 5 kms N of administration building on road to César Barrientos.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-130","4",NA,NA
"82","2013-10-09 05:41:00-03","MO","MOBOT","590598","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|Ramón Velásquez","Zardini 10838","1989","2","17","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Shrubby rupicolous vegetation on eastern slopes.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","4",NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","591016","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini","Zardini 6720","1988","8","25","South America","Paraguay","Cordillera",NA,"Serranía de Tobatí, Meseta Ybitú Silla. In rocks crevices on top of plain.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-77","1",NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","593278","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","W.D. Stevens","William J. Hahn","Hahn 1747","1983","11","1","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Open rocky ledge. Dominated by shrubs to 2.5 m tall opening up to grassy area on steeper slopes.","-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-75","16",NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","595553","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 51936","1985","10","1","South America","Paraguay","Paraguarí",NA,"Ybycui National Park, road circum-navigating NE side of park.","-56.83333","-26","440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-329","8",NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","595695","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|C. Velázquez","Zardini 15341","1989","10","31","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Cerrado forest in Northwestern corner of park.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163","4",NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","595882","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Harold Robinson (US)","Elsa M. Zardini|R. Velázquez","Zardini 27775","1991","6","22","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í, 3 km south of northwestern corner of park. Inundated savanna.","-56.76666","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"590","2",NA,NA
"88","2016-11-01 11:01:00-02","MO","MOBOT","597163","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H. Robinson (US)","Elsa M. Zardini|Park Guard","Zardini 15490","1989","10","31","South America","Paraguay","Paraguarí",NA,"National Park Ybicu'í. 5 km North of Administration.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"167","4",NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","978053","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","W.D. Stevens","Nélida Soria","Soria Rey 5919","1993",NA,NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, límite S, cruzando la Ruta V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","978079","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","W.D. Stevens","Nélida Soria","Soria Rey 5951","1993",NA,NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, entrada al parque, 3 km de la Administración.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","981271","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","N. Soria","Nélida Soria","Soria Rey 6207","1993",NA,NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, frente a la rotonda de entrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","981388","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","W.D. Stevens","Nélida Soria","Soria Rey 6088","1993",NA,NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, cerca de la Col. Aceite-i.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","985633","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","W.D. Stevens","Nélida Soria","Soria Rey 5722","1992",NA,NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, entrada del Parque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","985648","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","N. Soria","Nélida Soria","Soria Rey 5742","1992",NA,NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, camino a la Administración.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","985755","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","W.D. Stevens","Nélida Soria","Soria Rey 5688","1992",NA,NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerrado camino al Cerro Alambique.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"96","2020-08-31 08:52:46-03","INPA","INPA","200497","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Robinson, HE","Ribas, OS","2519","1998","02","04","Southern America","Brasil","Mato Grosso do Sul","Nioaque","Rod. BR 419, 20 km N de Nioaque.","-55.8300018310547","-21.1352996826172",NA,NA,NA,NA,"INPA0200497",NA,NA,"INPA0200497 INPA0200497_e","1998",NA,NA,"49299","auto",NA,NA,NA,NA
"97","2020-06-15 15:28:42-03","UNESP-RC","HRCB","25498","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Magenta, M.A.G.","Souza, V.C.","10667","1996","01","27",NA,"Brasil","São Paulo","Angatuba","Estrada para Itatinga a ca. 22km de Angatuba","-48.518389","-23.358222",NA,NA,NA,"Arbusto, ca. 80cm altura; invólucro verde, flores amarelas. Prensado em álcool 70º.",NA,"48º31'06.2W","23º21'29,6S",NA,"1999","05",NA,NA,NA,NA,NA,NA,NA
"98","2020-06-15 15:28:42-03","UNESP-RC","HRCB","25586","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Magenta, M.A.G.","Souza, V.C.","10956","1996","02","14",NA,"Brasil","São Paulo","Rancharia","Rod. Raposo Tavares, km 523,5","-51.094639","-22.382111","430","430",NA,"Arbusto, até 60cm de altura; invólucro verde; flores amarelas. Prensado em álcool 70º.",NA,"51º05'40.7W","22º22'55,6S",NA,"1999","05",NA,NA,NA,NA,NA,NA,NA
"99","2020-06-15 15:28:42-03","UNESP-RC","HRCB","25907","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Magenta, M.A.G.","Souza, V.C.","10853","1996","02","13",NA,"Brasil","São Paulo","Paraguaçu Paulista","19km de Paraguaçu Paulista em direção a Assis","-50.496222","-22.582611","520","520",NA,"Arbusto, ca. 80cm altura. Invólucro verde; flores amarelas. Prensado em álcool 70º.",NA,"50º29'46.4W","22º34'57,4S",NA,"1999","05",NA,NA,NA,NA,NA,NA,NA
"100","2019-12-19 11:17:15-03","UFG","UFG","49418","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Sobral, M.","Sobral, M.","13830",NA,NA,NA,NA,"Brasil","Minas Gerais","Tiradentes",NA,"-44.203611","-21.098333",NA,NA,NA,NA,"UFG0049418","-44.203611","-21.098333","UFG0049418",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-12-19 11:17:15-03","UFG","UFG","49309","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Sobral, M.","Sobral, M.","15280","2012",NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro","-44.293333","-21.140556",NA,NA,NA,NA,"UFG0049309","-44.293333","-21.140556","UFG0049309","2012",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-06-10 10:10:11-03","FZB-BH","BHZB","3980","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana",NA,NA,"Ordones, J.","905","2002","07","04",NA,"Brasil","MG","Catas Altas","Caraça/ Caminho para Cascatona","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Com duplicata.",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","2687226","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"G. Eiten, L. T. Eiten & I. Mimura","5941","1965","2","8","South America - Neotropics","Brazil","São Paulo",NA,"Município de Paraguaça Paulista: along road 4 km SW of center of city of Paraguaça Paulista, cerrado region bruned every few every, growing at roadside in the bare light red sand of this cerrado","-50.6","-22.43","500",NA,NA,NA,"US01765442",NA,NA,"US01765442_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
