"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","sex"
"178","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495804","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Bruijn J de","1966","11","30","Venezuela",NA,NA,"State of Zulia. ± 35 km N of Santa Barbara-San Carlos del Zulia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495804 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495804","NL-L2495804","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"179","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495805","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Breteler FJ","1964","12","18","Venezuela",NA,NA,"S coast of Península Paraguaná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495805","NL-L2495805","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"180","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495806","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Bruijn J de","1966","11","30","Venezuela",NA,NA,"State of Zulia. ± 30 km NNE of Santa Barbara-San Carlos del Zulia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495806 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495806","NL-L2495806","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"181","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495807","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Botanisch Laboratorium Leiden",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495807","NL-L2495807","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"182","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495808","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Breteler FJ","1966","05","13","Venezuela",NA,NA,"S coast of Peninsula de Faria, near Yaguaraparo. Small arm of Boca de Cumana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495808","NL-L2495808","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"183","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495809","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Breteler FJ","1966","05","13","Venezuela",NA,NA,"S coast of Peninsula de Paria, near Yaguaraparo. Small arm of Boca de Cumana.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495809 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495809","NL-L2495809","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"184","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495810","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Bruijn J de","1966","10","21","Venezuela",NA,NA,"State of Zulia. Along lake of Merscalbo, ± 25 km SE of Maraceibo, between Sante Rita and Cobimos.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495810 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495810","NL-L2495810","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"185","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495811","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Breteler FJ","1964","12","18","Venezuela",NA,NA,"S coast of Península Paraguaná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495811 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495811","NL-L2495811","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"186","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495812","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Bruijn J de","1966","11","30","Venezuela","Zulia",NA,"State of Zulia. ± 35 km N of Santa Barbara-San Carlos del Zulia.",NA,NA,NA,NA,NA,NA,"shore forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495812 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495812","NL-L2495812","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"187","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495813","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Junker L; Pfeiffer JP","1927","02","15","Surinam",NA,NA,"Oeverbank v. Suriname, zoet water.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495813","NL-L2495813","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"188","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495825","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Herb Lugd Batav",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495825 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495825","NL-L2495825","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"189","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495826","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Burchell WJ",NA,NA,NA,"Brazil",NA,NA,"Plantarum Brasiliae Tropicae. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495826 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495826","NL-L2495826","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"190","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.2495827","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Smith HH","1898","02","01","Colombia",NA,NA,"Santa Marta, United States of Colombia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2495827 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2495827","NL-L2495827","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"191","2020-02-08 09:57:12-03","NBC","NL-BOTANY","L.4198554","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Schnell RAA","1961","08","14","French Guiana",NA,NA,"Plantes de Guyane Francaise, Region de Cayenne-Pariacabo, Guatemala, bai de Guatemala.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4198554 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4198554","NL-L4198554","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"192","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0026835","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Pulle AA; Lutz BMJ",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200026835 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0026835",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"193","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0055382","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Bosbeheer Suriname (BBS)","1948","01","30","Surinam",NA,NA,"Sur. R., Leonsberg",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200055382 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0055382",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw 727",NA,NA,NA,NA,NA
"194","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0055385","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,"CArel Frnacois, Beneden Saramacca",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200055385 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0055385",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw 108",NA,NA,NA,NA,NA
"195","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0055386","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,"CArel Frnacois, Beneden Saramacca",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200055386 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0055386",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw 108",NA,NA,NA,NA,NA
"196","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0283769","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Unknown",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283769 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283769",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw21911",NA,NA,NA,NA,NA
"197","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0283771","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Bruijn J de","1966","11","30","Venezuela","Zulia",NA,"State of Zulia. ± 35 km N of Santa Barbara-San Carlos del Zulia.",NA,NA,NA,NA,NA,NA,"shore forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283771 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283771",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw22569",NA,NA,NA,NA,NA
"198","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0283773","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Welle BJH ter",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283773 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283773",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw30859",NA,NA,NA,NA,NA
"199","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0292086","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Stahel G",NA,NA,NA,"Surinam",NA,NA,"CArel Frnacois, Beneden Saramacca",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292086 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292086",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw108",NA,NA,NA,NA,NA
"200","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0292087","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Bosbeheer Suriname (BBS)","1948","01","30","Surinam",NA,NA,"Sur. R., Leonsberg",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292087 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292087",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw727",NA,NA,NA,NA,NA
"201","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0292090","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Laboratorium voor Technische Botanie",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292090 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292090",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw11602",NA,NA,NA,NA,NA
"202","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0292091","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Krukoff BA; Lemos Fróes R de",NA,NA,NA,"Brazil","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292091 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292091",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw19457",NA,NA,NA,NA,NA
"203","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0292107","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Breteler FJ","1965","10","23","Venezuela",NA,NA,"State of Monagas. Right bank of San Juan river, ±30 km E from confluence with Guarapiche river mangrove.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292107 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292107",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw12221",NA,NA,NA,NA,NA
"204","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0292244","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Breteler FJ","1965","10","22","Venezuela","Monagas",NA,"State of Monagas. Ricght bank of San Juan river, ±30 km E from confluence with Guarapiche river mangrove.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292244 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292244",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw12219",NA,NA,NA,NA,NA
"205","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U 0292397","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Unknown",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292397 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292397",NA,"Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw11601",NA,NA,NA,NA,NA
"206","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540472","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Jonker FP",NA,"Jonker-Verhoef AME; Jonker FP",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540472 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540472","NL-U1540472","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0026841",NA,NA,NA,NA,NA
"207","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540473","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Jonker FP",NA,"Jonker-Verhoef AME; Jonker FP",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540473 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540473","NL-U1540473","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0026842",NA,NA,NA,NA,NA
"208","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540474","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Andel TR van",NA,"Andel TR van; George N","1997","01","07","Guyana","North West District",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540474 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540474","NL-U1540474","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0087842",NA,NA,NA,NA,NA
"209","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540475","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Fróes RL","1932","07","09","Brazil",NA,NA,"''Mangue Vermelho.'' In salt-water swamps; wood used as fuel; Candido Mendes. State of Maranhao: Maracassumé River Region.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540475 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540475","NL-U1540475","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"210","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540476","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Prance GT; Prance AE","1974","01","13","Brazil",NA,NA,"State of Para. Salinopolis, Macerico bay, Pará. Mangrove swamp.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540476 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540476","NL-U1540476","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"211","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540477","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Prance GT; Prance AE","1974","01","13","Brazil",NA,NA,"State of Para. Salinopolis, Macerico bay, Pará. Mangrove swamp.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540477 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540477","NL-U1540477","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"212","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540478","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Belém RP","1968","05","03","Brazil",NA,NA,"Regiao Bahia - Espirito Santo. Bahia, Maraú, mata litoranea, margem de Igarapé. Arvorezinha de 3-4m.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540478 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540478","NL-U1540478","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"213","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540483","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Lutz A; Lutz BMJ","1938","11","01","Brazil",NA,NA,"Rio de Janeiro. Distrito Federal: Barra da Tijuca, Restinga de Jacaropaguá.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540483","NL-U1540483","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"214","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540485","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Prance GT","1974","07","10","Brazil",NA,NA,"State of pará. Macerico, Salinopolis, Pará. Mangrove swamp.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540485 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540485","NL-U1540485","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"215","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540486","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Jonker FP",NA,"Jonker-Verhoef AME; Jonker FP",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540486 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540486","NL-U1540486","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0026839",NA,NA,NA,NA,NA
"216","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540487","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Jonker FP",NA,"Jonker-Verhoef AME; Jonker FP",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540487","NL-U1540487","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0026840",NA,NA,NA,NA,NA
"217","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540488","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Lindeman JC",NA,"Billiet F; Jadin B",NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540488 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540488","NL-U1540488","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0026838",NA,NA,NA,NA,NA
"218","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540489","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Fanshawe DB","1945","03","07","Guyana",NA,NA,"Koburiama Ck., Aruka R., N.W. district.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540489 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540489","NL-U1540489","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0026837",NA,NA,NA,NA,NA
"219","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540490","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Lindeman JC",NA,"Lindeman JC; Haas JH de",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540490 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540490","NL-U1540490","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0026836",NA,NA,NA,NA,NA
"220","2020-02-08 09:57:12-03","NBC","NL-BOTANY","U.1540491","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Pulle AA; Lutz BMJ",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1540491 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1540491","NL-U1540491","Southern America",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0026835",NA,NA,NA,NA,NA
