"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","locality","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","typeStatus","fieldNumber","individualCount","dayIdentified"
"47","2020-08-31 08:54:40-03","INPA","INPA","146323","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Pennington, TD","Coêlho, LS","186","1985","11","18","Southern America","Brasil","Pará",NA,NA,"INPA0146323","INPA0146323 INPA0146323_e INPA0146323_e1","Mapuéra, Coletas botânicas executadas na margem esquerda do rio Mapuéra.","-56.8","-1.2",NA,NA,NA,NA,NA,"1990",NA,"-56.8","-1.2",NA,NA,NA,NA,NA,NA
"48","2020-08-31 08:54:40-03","INPA","INPA","161032","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"Boom, BM","5699","1985","02","08","Southern America","Venezuela","Amazonas",NA,NA,"INPA0161032","INPA0161032 INPA0161032_e","Neblina Base Camp, Neblina Base Camp, Río Mawarinuma. Cerro da La Neblina Expedition","-66.166667","0.833333","Río Negro",NA,NA,"140","140",NA,NA,"-66.166667","0.833333",NA,NA,NA,NA,NA,NA
"49","2020-08-31 08:54:40-03","INPA","INPA","161086","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"Boom, BM","5895","1985","02","18","Southern America","Venezuela","Amazonas",NA,NA,"INPA0161086","INPA0161086 INPA0161086_e","Neblina Base Camp, Neblina Base Camp, Río Mawarinuma. Cerro de la Neblina.","-66.166667","0.833333","Río Negro",NA,NA,"140","140",NA,NA,"-66.166667","0.833333",NA,NA,NA,NA,NA,NA
"50","2021-01-10 20:43:12-03","INPA","INPA","179232","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Pennington, TD","Assunção, PACL","13","1994","04","19","Southern America","Brasil","Amazonas",NA,NA,"INPA0179232","INPA0179232 INPA0179232_e","Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco, próximo à piscina.","-59.966667","-2.883333","Manaus",NA,NA,NA,NA,"1998",NA,"-59.966667","-2.883333",NA,"02",NA,NA,NA,NA
"51","2021-01-10 20:43:12-03","INPA","INPA","191571","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Pennington, TD","Assunção, PACL","671","1997","09","21","Southern America","Brasil","Amazonas",NA,NA,"INPA0191571","INPA0191571 INPA0191571_e","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333","Manaus",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"52","2021-01-10 20:43:12-03","INPA","INPA","191607","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Ribeiro, JELS","Souza, MAD de","419","1997","09","19","Southern America","Brasil","Amazonas",NA,NA,"INPA0191607","INPA0191607 INPA0191607_e","Reserva Florestal Adolfo Ducke, Próx. ao campo de futebol.","-59.966667","-2.883333","Manaus",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"53","2020-08-31 08:54:40-03","INPA","INPA","202269","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Pennington, TD","Lemos, MC","207","1997",NA,NA,"Southern America","Brasil","Amazonas",NA,NA,"INPA0202269","INPA0202269 INPA0202269_e","ZF2, EEST, Estação Esperimental de Silvicultura Tropical - ZF2.","-60.1","-2.566667","Manaus",NA,NA,NA,NA,"1998",NA,"-60.1","-2.566667",NA,"03",NA,NA,NA,NA
"54","2021-01-10 20:43:12-03","INPA","INPA","229901","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Silva, MCR da","Melo, MFF","488","2008","07","02","Southern America","Brasil","Amazonas",NA,NA,"INPA0229901",NA,"REBIO Uatumã, Balbina. Área do peixe-boi, Rebio Uatumã, Balbina. Área do peixe-boi, solo argiloso.","-59.5","-1.833333","Presidente Figueiredo",NA,NA,NA,NA,"2008",NA,"-59.5","-1.833333",NA,"08",NA,NA,NA,NA
"55","2020-08-31 08:54:40-03","INPA","INPA","258749","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"Gaui, TD","85","2012","06",NA,"Southern America","Brasil","Amazonas",NA,NA,"INPA0258749",NA,"ZF2, Vicinal de origem no Km 50 da Rodovia BR-174","-60.0931","-2.3828","Manaus",NA,NA,"100","125","2013",NA,"-60.0931","-2.3828",NA,"01",NA,NA,NA,NA
"56","2020-08-31 08:54:40-03","INPA","INPA","261286","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Laurance, S","Equipe Fito","2303.1219","1989","09","11","Southern America","Brasil","Amazonas",NA,NA,"INPA0261286",NA,"ARIE-PDBFF, Fazenda Dimona - Reserva 2303 - Parcela 2303-2 - Quadrante 48","-60.173","-2.577472","Manaus",NA,NA,NA,NA,"2001",NA,"-60.173","-2.577472",NA,NA,NA,NA,NA,NA
"57","2020-08-31 08:54:40-03","INPA","INPA","27950","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Baraloto, C","Rodrigues, WA","8776","1970","03","19","Southern America","Brasil","Amazonas",NA,NA,"INPA0027950","INPA0027950 INPA0027950_e INPA0027950_e1","BR174, Km 27, Estrada Manaus-Caracarai, km 27, picada do lado direito.","-59.966667","-2.883333","Manaus",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"58","2020-08-31 08:54:40-03","INPA","INPA","56045","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Pennington, TD","Monteiro, OP","85-195","1985","07",NA,"Southern America","Brasil","Amazonas",NA,NA,"INPA0056045","INPA0056045 INPA0056045_e","BR174, Rodovia Manaus/Boa Vista ZF 2, Km 14.","-60.083333","-2.6","Manaus",NA,NA,NA,NA,"1990",NA,"-60.083333","-2.6",NA,NA,NA,NA,NA,NA
"59","2021-01-10 20:43:12-03","INPA","INPA","5974","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"Coêlho, DF","INPA5974","1957","11","26","Southern America","Brasil","Amazonas",NA,NA,"INPA0005974","INPA0005974 INPA0005974_e INPA0005974_e1","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke","-59.966667","-2.883333","Manaus",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"60","2020-08-31 08:54:40-03","INPA","INPA","77731","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Aubréville, A","Silva, NT da","60815","1966","01","13","Southern America","Brasil","Amazonas",NA,NA,"INPA0077731","INPA0077731 INPA0077731_e","Rio Matucará, Missão Salesiana, Rio Negro, Rio Maturacá Between Missão salesiana and Serra Pirapucú","-65.867369","0.531955",NA,NA,NA,"800","800","1968",NA,"-65.867369","0.531955",NA,NA,NA,NA,NA,NA
"61","2020-08-31 08:54:40-03","INPA","INPA","99136","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Pennington, TD","Monteiro, OP","85-195","1985","07",NA,"Southern America","Brasil","Amazonas",NA,NA,"INPA0099136",NA,"BR174, Rodovia Manaus/Boa Vista ZF 2, Km 14.","-60.083333","-2.6","Manaus",NA,NA,NA,NA,"1990",NA,"-60.083333","-2.6",NA,NA,NA,NA,NA,NA
"62","2020-08-31 08:54:40-03","INPA","INPA","175843","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"Silva, SS da","2303.1219.2","1989","06","26","Southern America","Brasil","Amazonas",NA,NA,"INPA0175843","INPA0175843 INPA0175843_e INPA0175843_e1","Distrito Agropecuário, ZF3., Ca 90 km N de Manaus, Distrito Agropecuario da Suframa, Rodovia BR-174, km 72, depois 6 km oeste da BR, Fazenda Dimona. Reserva nº 2303. Arvore nº 1219","-60","-2.316667","Manaus",NA,NA,NA,NA,NA,NA,"-60","-2.316667",NA,NA,NA,NA,NA,NA
"63","2020-08-31 08:54:40-03","INPA","INPA","226611","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Terra-Araujo, MH","Carvalho-Sobrinho, JG de","1137","2006","11","03","Southern America","Brasil","Amazonas",NA,NA,"INPA0226611","INPA0226611 INPA0226611_e","Rebio Uatumã, Entorno. Vila de Balbina: Picada da Suçuarana.","-59","-1","Presidente Figueiredo",NA,NA,NA,NA,NA,NA,"-59","-1",NA,NA,NA,NA,NA,NA
"64","2020-08-31 08:54:40-03","INPA","INPA","175841","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"Silva, SS da","2303.1219.3","1989","09","11","Southern America","Brasil","Amazonas",NA,NA,"INPA0175841","INPA0175841 INPA0175841_e INPA0175841_e1","Distrito Agropecuário, ZF3., Ca 90 km N de Manaus, Distrito Agropecuario da Suframa, Rodovia BR-174, km 72, depois 6 km oeste da BR, Fazenda Dimona. Reserva nº 2303. Arvore nº 1219","-60","-2.316667","Manaus",NA,NA,NA,NA,NA,NA,"-60","-2.316667",NA,NA,NA,NA,NA,NA
"65","2020-08-31 08:54:40-03","INPA","INPA","174979","S","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"Pacheco, M","26","1988","11","02","Southern America","Brasil","Amazonas",NA,NA,"INPA0174979","INPA0174979 INPA0174979_e INPA0174979_e1","Distrito Agropecuário, ZF3., Fazenda Dimona of the WWF/INPA MCS project, ca 72 km N of Manaus","-60","-2.316667","Manaus",NA,NA,"50","50",NA,NA,"-60","-2.316667",NA,NA,NA,NA,NA,NA
"66","2020-09-12 05:00:02-03","US","US","3281469","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Pennington, T. D., (K)","B. M. Boom & A. L. Weitzman","5895","1985","2","18","South America - Neotropics","Venezuela","Amazonas",NA,NA,"US00838205","US00838205_01","Cerro de la Neblina Base Camp, Río Mawarinuma","-66.16","0.83","Río Negro",NA,NA,"140",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"67","2020-09-12 05:00:02-03","US","US","3564150","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"M. A. D. Souza, E. C. Pereira, C. F. Silva & L. Martins","419","1997","9","19","South America - Neotropics","Brazil","Amazonas",NA,NA,"US02704354","US02704354_01","Da Reserva Ducke, Reserva Florestal Ducke, Manaus-Itacoatiara, km 26","-59.97","-2.88",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","3697639","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"E. Palheta","INPA/WWF 2303.2864.2","1989","6","28","South America - Neotropics","Brazil","Amazonas",NA,NA,"US02704353","US02704353_01","Mun de Manaus, ca 90 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 72, depois 6 km oeste da BR, Fazenda Dimona","-60.08","-2.32",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","3181588","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Pennington, T. D., (K)","B. M. Boom & A. L. Weitzman","5699","1985","2","8","South America - Neotropics","Venezuela","Amazonas",NA,NA,"US00838206",NA,"Cerro de la Neblina Base Camp, Río Mawarinuma","-66.16","0.83","Río Negro",NA,NA,"140",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","3697646","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"S. S. da Silva","INPA/WWF 2303.1219.2","1989","6","26","South America - Neotropics","Brazil","Amazonas",NA,NA,"US02704352","US02704352_01","Mun de Manaus, ca 90 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 72, depois 6 km oeste da BR, Fazenda Dimona.","-60.08","-2.32",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","3339305","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"M. Pacheco, E. Palheta & S. Souza","26","1988","11","2","South America - Neotropics","Brazil","Amazonas",NA,NA,"US02704355","US02704355_01","Distrito Agropecuário, Fazenda Dimona of the WWF/INPA MCS project, ca. 72 km N of Manaus","-60.08","-2.32",NA,NA,NA,"50","125",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","1906624","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"F. Cardona","1451","1946","4","18","South America - Neotropics","Venezuela",NA,NA,NA,"US02704356",NA,"Venezuela-Brazil Boundary, Sierra Parima: headwaters of Rio Siapa and Rio Padauiri; Boundary Post No. 4","-64.63","1.37",NA,NA,NA,"1260",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","3180670","PreservedSpecimen","Plantae",NA,"Ebenales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Pennington, T. D., (K)","H. L. Clark & P. Maquirino","8314","1981","12","10","South America - Neotropics","Venezuela","Amazonas",NA,NA,"US00838207","US00838207_01","San Carlos de Río Negro, ca. 20 km S of confluence of Río Negro and Brazo Casiquiare; IVIC main study site, 4.3 km NNE on Solano road","-67.05","1.93",NA,NA,NA,"119",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"74","2014-04-30 11:09:27-03","FSL","HFSL","5905","S","Plantae",NA,NA,"Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Baraloto, C.","Rodrigues, W.A.","8776","1970","03","19","Southern America","Brasil","Amazonas",NA,"Árvore de 20 m de altura x 40 cm de diâmetro, ocasional na mata de baixio. Tronco cilíndrico. Látex abundante, alvo, pegajoso. Frutos amarelos. ROSADA-BRAVA. ; DE",NA,NA,"Estrada Manaus-Caracarai, km 27, picada do lado di, Estrada Manaus-Caracarai, km 27, picada do lado direito.","-60.025","-3.10194","Manaus","138090","auto",NA,NA,"2010",NA,NA,NA,NA,"01",NA,NA,NA,"01"
"75","2018-04-04 16:24:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","splendens","Micropholis splendens",NA,"RRC ID Flag","R. L. Fróes","447",NA,NA,NA,"South America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"447",NA,NA
"76","2015-04-16 14:11:34-03","F","FMNH-SEEDPLANTS","V0306302F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","splendens","Micropholis splendens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0306302F","V0306302F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-04-16 14:11:34-03","F","FMNH-SEEDPLANTS","V0306303F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapotaceae","Micropholis","splendens","Micropholis splendens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0306303F","V0306303F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-12 16:59:11-03","UEL","FUEL","53648","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Faria, AD","Faria, AD; Ribeiro, JELS","2007/06","2007","07","10",NA,"Brasil","Amazonas",NA,NA,NA,NA,"Reserva Ducke","-60.0250015258789","-3.10193991661072","Manaus","138090","auto",NA,NA,"2007",NA,NA,NA,NA,"07",NA,NA,NA,NA
"79","2020-11-12 16:59:11-03","UEL","FUEL","47515","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Araújo, MT","Carvalho-Sobrinho, JG; Mesquita, JR","1137","2006","11","03",NA,"Brasil","Amazonas",NA,NA,NA,NA,"Entorno. Vila Balbina. Picada da Suçuarana","-60.0250015258789","-2.03444004058838","Presidente Figueiredo","229398","auto",NA,NA,"2007",NA,NA,NA,NA,"05",NA,NA,NA,NA
"80","2020-01-31 10:39:36-03","IFAM","EAFM","1759","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Assunção, P.","Stropp, J.; Assunção, P.","657","2007","07",NA,NA,"Brasil","Amazonas",NA,"; HABITAT: Floresta de Terra Firme.",NA,NA,"Área da Forca Aerea, Próximo ao Igarapé Mindú.","-67.0892028808594","-0.130278006196022","São Gabriel da Cachoeira","377621","auto",NA,NA,"2010",NA,NA,NA,NA,"03",NA,NA,NA,"16"
"81","2020-01-31 10:39:36-03","IFAM","EAFM","14512","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Marra, D.M.; Carneiro, V.M.C.","Marra, D.M.; Neves, A.F. & Souza, I.G.","129","2011","04","05",NA,"Brasil","Amazonas",NA,"; HABITAT: Floresta de terra-firme; DESC: árvore, DAP = 49.3 cm",NA,NA,"Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.309958","-2.404656","Manaus, Presidente Figueiredo",NA,NA,NA,NA,"2011",NA,"-60.309958","-2.404656",NA,"04",NA,NA,NA,"05"
"82","2020-01-31 10:39:36-03","IFAM","EAFM","15657","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.","Marra, D.M.; Carneiro, V.M.C.","Marra, D.M.; Neves, A.F. & Souza, I.G.","1274","2012","09","19",NA,"Brasil","Amazonas",NA,"; HABITAT: Floresta de terra-firme; DESC: árvore, DAP = 16.3 cm",NA,NA,"Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987","-61.256925","-3.660572","Manacapurú, Novo Airão",NA,NA,"12","12","2012",NA,"-61.256925","-3.660572",NA,"09",NA,NA,NA,"19"
"83","2020-09-24 08:25:36-03","IBt","SP","332172","S","Plantae",NA,NA,"Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"Assunção, PACL","13","1994","04","19",NA,"Brasil","Amazonas",NA,NA,NA,NA,"Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072","Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-15 10:09:38-03","IBt","SP","341946","S","Plantae",NA,NA,"Sapotaceae","Micropholis","splendens","Micropholis splendens","Gilly ex Aubrév.",NA,"Assunção, PACL","671","1997","09","21",NA,"Brasil","Amazonas",NA,NA,NA,NA,"Reserva Florestal Ducke","-60.0250015258789","-3.10193991661072","Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
