"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"47","2019-11-06 09:55:00-03","UFOP","OUPR","2353","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Garcia, P.A.","Zurlo, M.A.; Silva, J.L.","s.n.","1989","11","08",NA,"Brasil","Minas Gerais","Mariana","Córrego João Manoel, Samarco.","-43.4160995483398","-20.377799987793",NA,"Mata.",NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,"2006","04",NA,NA,NA,NA
"48","2019-11-06 09:55:00-03","UFOP","OUPR","10841","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Garcia, P.A.","Badini, J.","s.n.","1978","12","20",NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Frazão","-43.5080986022949","-20.2875003814697",NA,"Subarbusto. Mata.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,"2006","04",NA,NA,NA,NA
"49","2019-06-27 10:24:44-03","UFES","VIES","29750","S","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Coelho, R.","369","2013","09","17",NA,"Brasil","Espírito Santo","Conceição da Barra","Floresta Nacional do Rio Preto.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES029750",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-04-27 16:09:31-03","UFES","VIES","24059","S","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","A. Salino","Folli, D.A.","1917","1993","06","24",NA,"Brasil","Espírito Santo","Linhares","Erva trepadeira, próximo ao aceiro. Canto Grande.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES024059","VIES024059",NA,NA,NA,"48094","auto",NA,NA,NA,"1999","01","14",NA,NA,NA
"51","2019-06-27 10:24:44-03","UFES","VIES","29749","S","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Coelho, R.; Giaretta, A.O.","329","2013","06","10",NA,"Brasil","Espírito Santo","Conceição da Barra","Floresta Nacional do Rio Preto.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES029749","VIES029749",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 09:30:11-03","UFRRJ","RBR","25580","S","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","L.S. Sylvestre","A. Peixoto; A. Gentry, O. Peixoto","4172","1987","01","22",NA,"Brasil","Rio de Janeiro","Jacarepaguá","represa de Camorin.",NA,NA,NA,NA,"RBR00025580",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","02",NA,NA,NA,NA
"53","2020-12-21 16:23:08-03","MBM","MBM","386731","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott.","Schwartsburd, P.B.","Schwartsburd, P.B.; Hirai, R.Y.; Peralta, D.F.; Hirai, R.Y.; Peralta, D.F.","1748","2008","06","01","Southern America","Brazil","MInas Gerais","Catas Altas","Cadeia do Espinhaço, Serra da Caraça, RPPN Caraça, caminho para gruta do Pe. Caio","-43.485556","-20.091111",NA,"Terrestre.; Campo Rupestre e Floresta Atlântica, no interior da mata.","MBM386731","MBM386731",NA,"1500","1500",NA,NA,NA,"-43.485556","-20.091111","2009","09",NA,NA,NA,NA
"54","2020-12-21 16:23:08-03","MBM","MBM","429669","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott.","Canestraro, B.K.","Canestraro, B.K.; Lozano, E.D.; Lozano, E.D.","1217","2018","06","01","Southern America","Brazil","São Paulo","Santo André","Reserva Biológica Alto da Serra de Paranapiacaba, trilha 2, próximo ao alojamento","-46.310694","-23.779444",NA,"Escandente, frondes apicais a 2m de altura, ciófita, interior da floresta e beira da trilha.; Floresta Ombrófila Densa.","MBM429669",NA,NA,"844","844",NA,NA,NA,"-46.310694","-23.779444","2018",NA,NA,NA,NA,NA
"55","2015-09-03 17:54:43-03","MNHN","RECOLNAT_MNHN_P","P01508109","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Luschnath",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,"Brasilia, Bahia.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01508109' target='other'> <mi>dwc_moreinfo</mi></a>","P01508109","P01508109_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",NA,NA
"56","2015-09-03 17:54:43-03","MNHN","RECOLNAT_MNHN_P","P01508110","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01508110' target='other'> <mi>dwc_moreinfo</mi></a>","P01508110","P01508110_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2448",NA,NA
"57","2015-09-03 17:54:43-03","MNHN","RECOLNAT_MNHN_P","P01508112","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","Herbier Houllet 21 Juin 1913 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01508112' target='other'> <mi>dwc_moreinfo</mi></a>","P01508112","P01508112_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-09-03 17:54:43-03","MNHN","RECOLNAT_MNHN_P","P01508113","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Riedel",NA,"1832","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01508113' target='other'> <mi>dwc_moreinfo</mi></a>","P01508113","P01508113_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-03-09 17:11:54-03","MNHN","RECOLNAT_MNHN_P","P00846343","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Salino, A.|Dittrich, V.A.O.|Heringer, G.",NA,"2008","6","28",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual Forno Grande, na vertente conhecida como Balança","-41.09889","-20.53083","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00846343' target='other'> <mi>dwc_moreinfo</mi></a>","P00846343","P00846343_01",NA,"1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13709",NA,NA
"60","2015-09-03 17:54:43-03","MNHN","RECOLNAT_MNHN_P","P01508115","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Vauthier",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01508115' target='other'> <mi>dwc_moreinfo</mi></a>","P01508115","P01508115_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2015-09-03 17:54:43-03","MNHN","RECOLNAT_MNHN_P","P01508111","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Guillemin",NA,"1839","5","1",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil Meridional. Corcovado","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01508111' target='other'> <mi>dwc_moreinfo</mi></a>","P01508111","P01508111_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,"832",NA,NA
"62","2020-09-29 14:53:22-03","UFPR","UPCB","61216","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Canestraro, B.K.","Labiak, P.H.","4514","2008","01","13",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos.","-42.985","-22.448889",NA,"Hemiepífita escandente. Floresta Atlântica..","UPCB0004761","UPCB0004761",NA,"1300","1300",NA,NA,NA,"-42.985","-22.448889","2013","12","26",NA,NA,NA
"63","2020-09-29 14:53:22-03","UFPR","UPCB","81201","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A.","Dinato, D.O.","92","2012","10","26",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha da Pedra do Sino, em direção ao Abrigo 04.","-43.008","-22.269",NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Mata de encosta. Erva terrestre em barranco de trilha..","UPCB0030058","UPCB0030058",NA,"1448","1448",NA,NA,NA,"-43.008","-22.269","2012","10",NA,NA,NA,NA
"64","2020-09-29 14:53:22-03","UFPR","UPCB","77825","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Prado, J.","Labiak,P.H. | Nicolau, S.A. | Balinello, R.","342","1996","05","31",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia Itatins, Serra da Juréia, trilha da Figueira.","-47.5499992370605","-24.7000007629395",NA,"Hemiepífita..","UPCB0004760","UPCB0004760",NA,NA,NA,"55628","auto",NA,NA,NA,"1997","08",NA,NA,NA,NA
"65","2020-09-29 14:53:22-03","UFPR","UPCB","91851","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Canestraro, B.K.","Hoehne, F.C.","s.n.","1932","01","28",NA,"Brasil","São Paulo","São Paulo","Nativa no Parque no Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"UPCB0033341","UPCB0033341",NA,NA,NA,"53584","auto",NA,NA,NA,"2013","12","27",NA,NA,NA
"66","2021-02-11 17:18:45-03","UFPR","UPCB","95602","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott.","Prado, J.","Prado, J. | Hirai, R. Y.","2141","2010","09","17",NA,"Brasil","São Paulo","Santo André","Reserva de Paranapiacaba, Trilha 2 - Picada von Martius.","-46.5299987792969","-23.6599998474121",NA,"Planta hemiepifita. No interior da mata. Frondes com até 1.2 m compr.","UPCB0033681","UPCB0033681",NA,"850","850","27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2009-06-25 21:30:00-03","MO","MOBOT","3354940","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Robbin C. Moran","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2010-04-15 17:18:00-03","MO","MOBOT","3354490","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Robbin C. Moran","Alexander C. Brade","Brade 20214","1950","1","30","South America","Brazil",NA,NA,"Estado do Rio Itatiaia-Maromba, Epifita.",NA,NA,NA,NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2010-04-15 17:18:00-03","MO","MOBOT","3354648","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Robbin C. Moran","Alexander C. Brade","Brade 17464","1945",NA,NA,"South America","Brazil",NA,NA,"Estrado do Rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-12-10 11:14:12-02","F","FMNH-PTERIDOPHYTES","C0648500F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"J. P. Schmalz","78",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,"C0648500F","C0648500F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"71","2017-04-12 17:47:40-03","F","FMNH-PTERIDOPHYTES","C0648501F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"A. C. Brade","69129","1950","1","30","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"C0648501F","C0648501F_01",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-25 10:13:30-03","CVRD","CVRD","12230","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Almeida, T.E.","729","2007","02","13","América do Sul","BRASIL","ES","Linhares","Estr. Paraju. Floresta de Tabuleiro","-39.895806","-19.148167",NA,"Terrestre no interior de mata, em área alagada <ll>dwc_commonname:</ll> Avenca do brejo","CVRD012230",NA,NA,"30","60",NA,NA,NA,"39°53'44,9W","19°08'53,4S","2009","02","13",NA,NA,NA
"73","2021-02-25 10:13:30-03","CVRD","CVRD","4478","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Alexandre Salino","Folli, D.A.","1917","1993","06","24","América do Sul","BRASIL","ES","Linhares","Erva trepadeira, próximo ao aceiro. Canto Grande.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Avenca do brejo","CVRD004478","CVRD004478",NA,NA,NA,"48094","auto",NA,NA,NA,"1999","01","14",NA,NA,NA
"74","2021-03-01 11:56:54-03","UFPE","UFP","72184","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Souza, FS","Ribeiro, JHC; Souza, FS","152","2009","07","15",NA,"Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,"CESJ 53828.; Hemi-epifita no interior da mata.; Interior da mata.","UFP072184",NA,NA,NA,NA,"30417","auto",NA,NA,NA,"2009","08",NA,NA,NA,NA
"75","2021-03-01 11:56:54-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Souza, FS","Ribeiro, JHC; Souza, FS","152","2009","07","15",NA,"Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,"CESJ 53828.; Hemi-epifita no interior da mata.; Interior da mata.",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,"2009","08",NA,NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"ex herb. Mus. St. Petersburg","s. n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"77","2020-09-12 05:00:02-03","US","US","95780","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil",NA,NA,"Brazil",NA,NA,NA,NA,"US00899499","US00899499_01 US00899499_02",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","2543423","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"W. Cuyler","4796","1925","2","18","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Mt. Tijuca",NA,NA,NA,NA,"US01547533","US01547533_01",NA,"152","549",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","95781","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Brazil, near Rio Janeiro",NA,NA,NA,NA,"US00899484","US00899484_01 US00899484_02",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","95782","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil",NA,NA,"Brazil",NA,NA,NA,NA,"US00899485","US00899485_01 US00899485_02",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","763046","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"J. N. Rose & P. G. Russell","20790","1915","8","12","South America - Neotropics","Brazil","Rio de Janeiro",NA,"South America, Organ Mountains",NA,NA,NA,NA,"US01547537","US01547537_01",NA,"1000","1500",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","763045","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"J. N. Rose & P. G. Russell","20789","1915","8","12","South America - Neotropics","Brazil","Rio de Janeiro",NA,"South America, Organ Mountains",NA,NA,NA,NA,"US01547538","US01547538_01",NA,"1000","1500",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US","3091784","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Warner","s. n.",NA,NA,NA,"South America","Brazil",NA,NA,"Serra dos orgues, Alto do Serra",NA,NA,NA,NA,"US01547535","US01547535_01",NA,"1200",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","1692441","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"v. Luetzelburg","6858","1916","6",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Brasilia, Serra dos Orgaôs: Morro Assu",NA,NA,NA,NA,"US01547536","US01547536_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"85","2019-10-07 09:38:43-03","UEFS","HUEFS","148500","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","T.S.Macedo","Macedo, T.S.","78","2009","05","03",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia. Fragmento de Mata Atlântica. Morro da Pioneira.","-39.4975","-12.833333",NA,"Hemiepífita, trepadeira, jovem terrestre, em local sombreado no interior da mata ou em barranco próximo à beira da estrada, muitos indivíduos.","HUEFS0148500","HUEFS0148500",NA,NA,NA,NA,NA,"Polypodiopsida","39W29'51''","12S50'0''","2010","01",NA,NA,NA,NA
"86","2020-07-23 12:05:05-03","CEPLAC","CEPEC","126992","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa",NA,"F. B. Matos","F. B. Matos","1864","2009","10","12",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional do Pau-brasil. Estrada da Harpia.","-39.25","-16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA,"30/12/2009"
"87","2020-07-23 12:05:05-03","CEPLAC","CEPEC","140476","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa",NA,"Sem Informação","Olenscki L. J.","62","2012","08","25",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacan na estrada para Jacarecí, ramal à esquerda que leva à RPPN e torre da Embratel, ca. 6 km. Trilha da Bapeba.","-39.565278","-15.391667",NA,"trilha da Bapeba",NA,NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA
"88","2020-07-23 12:05:05-03","CEPLAC","CEPEC","82334","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa",NA,"A. Salino","W. W. Thomas","11974","1995","02","06",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal, ao longo da Rod. do entroncamento para o centro de visitas a E da Rod. Para o Parque.","-37.415","-16.867222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37W24'54","16S52'2",NA,NA,NA,NA,NA,"30/07/2006"
"89","2020-07-23 12:05:05-03","CEPLAC","CEPEC","85276","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa",NA,"A. Salino","S. C. de Sant'Ana","784","2000","04","30",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (REBIO). (IBAMA). Entrada no Km 46 da Rod. Ilhéus/Uma. Coleta efetuada a ca. 10Km no ramal de acesso ao Ecoparq","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,NA,NA,"30/07/2006"
"90","2020-07-23 12:05:05-03","CEPLAC","CEPEC","140391","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa",NA,"Sem Informação","Moraes, A. O.","962","2011","09","26",NA,"Brasil","Bahia","UNA","Fazenda Buri. Próximo a Reserva Biológica de Una.","-39.100833","-15.074722",NA,"Planta coletada em fragmento florestal adjacente a cabruca. Unicata.",NA,NA,NA,NA,NA,NA,NA,NA,"39W6'3","15S4'29",NA,NA,NA,NA,NA,NA
"91","2020-07-23 12:05:05-03","CEPLAC","CEPEC","137280","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa",NA,"C. M. Mynssen","C. M. Mynssen","1362",NA,NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-07 11:17:03-03","UFMG","BHCB-SL","108739","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Almeida, TE; Heringer, G; Souza, DT","12175","2007","06","17","América","Brasil","Minas Gerais","Lavras","Parque Florestal Quedas do Rio Bonito, trilha do Sauá.Mata de Galeria.","-44.966111","-21.329833",NA,"Epífita em samambaiaçu, na mata.",NA,NA,NA,"1000","1000",NA,NA,NA,"-44.966111","-21.329833","2007","06",NA,NA,NA,NA
"93","2019-11-07 11:17:03-03","UFMG","BHCB-SL","62041","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7372","2001","08","08","América","Brasil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo de Santa Virgínia, trilha para a nascente do Rio Itamambuca.","-45.088667","-23.324222",NA,"Trepadeira, interior de mata.",NA,NA,NA,"800","900",NA,NA,NA,"-45.088667","-23.324222","2001","08",NA,NA,NA,NA
"94","2019-11-07 11:17:03-03","UFMG","BHCB-SL","124334","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Heringer, G; Megale, ME","13780","2008","09","11","América","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, base Santa Marta, Floresta Ombrófila Densa Montana ao longo do rio Santa Marta","-41.732167","-20.495972",NA,"Terrestre a margem de rio e borda de floresta",NA,NA,NA,"960","960",NA,NA,NA,"-41.732167","-20.495972","2008","09",NA,NA,NA,NA
"95","2019-11-07 11:17:03-03","UFMG","BHCB-SL","119220","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Almeida, TE; Dittrich, VAO; Heringer, G; Viveros, RS","13211","2008","03","26","América","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura, Floresta Estacional Semidecidual, no vale do córrego Mata Escura.","-40.999444","-16.351111",NA,"Hemiepífita.",NA,NA,NA,"660","660",NA,NA,NA,"-40.999444","-16.351111","2008","03","26",NA,NA,NA
"96","2021-01-12 15:24:10-03","UFMG","BHCB-SL","131454","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14355","2009","06","12","América","Brasil","Espírito Santo","Conceição da Barra","Reserva Ecológica de Córrego Grande;, Floresta Estacional Semidecidual, Tabuleiro.","-39.826611","-18.23475",NA,"Terrestre no interior de mata.",NA,NA,NA,"41","41",NA,NA,NA,"-39.826611","-18.23475","2009","06","12",NA,NA,NA
"97","2021-01-12 15:24:10-03","UFMG","BHCB-SL","81830","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Carvalho, FA; Mota, RC;","8764","2003","05","30","América","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Minicipal do Ribeirão do Campo, Mata de galeria do córrego da mina.","-43.568028","-19.105389",NA,"Hemiepífita.",NA,NA,NA,"1175","1175",NA,NA,NA,"-43.568028","-19.105389","2003","05",NA,NA,NA,NA
