"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","individualCount","typeStatus","relatedCatalogItem","sex"
"43","2020-12-21 16:43:32-03","MBM","MBM","218541","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Zappi, D.C.","Harley, R.M.","19267",NA,NA,NA,"Southern America","Brazil","Bahia","Rio Ferro Doido, Rod. BA-52",NA,NA,NA,NA,NA,NA,"MBM218541","MBM218541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-12-21 16:43:32-03","MBM","MBM","218547","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Zappi, D.C.","Harley, R.M.","19012",NA,NA,NA,"Southern America","Brazil","Bahia","Ca. 1,5km S de Santo Inácio",NA,NA,NA,NA,NA,NA,"MBM218547","MBM218547","Santo Inácio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-12-21 16:43:32-03","MBM","MBM","85685","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Furlan, A.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","Santo Inácio",NA,NA,NA,NA,NA,NA,"MBM085685","MBM085685","Santo Inácio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-21 16:43:32-03","MBM","MBM","248933","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Cabral, E.L.","Amorim, A.M.A.; et al.; et al.","1798",NA,NA,NA,"Southern America","Brazil","Bahia","Estrada Jacobina - Morro do Chapéu","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"MBM248933","MBM248933","Jacobina",NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA
"47","2020-12-21 16:43:32-03","MBM","MBM","218546","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Zappi, D.C.","Harley, R.M.","22886",NA,NA,NA,"Southern America","Brazil","Bahia","Rio Ferro Doido","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"MBM218546","MBM218546","Morro do Chapéu",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"48","2021-02-11 17:21:34-03","UFPR","UPCB","77299","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Cabral, E.","Souza, V.C. | Souza, J.P. | Romão, G.O. | Elias, S.I.","26331","2001","12","18",NA,"Brasil","Bahia","Estrada para Mundo Novo, cerca de 5km de Morro do Chapéu. Campo rupestre.","-41.116667","-11.573333",NA,NA,NA,"Subarbusto, até 60cm alt.; flores alvas..",NA,NA,"Morro do Chapéu","2002","-41.116667","-11.573333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2014-05-23 10:07:00-03","MO","MOBOT","100709319","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","S.V. Sobrado & R.M. Salas","Brian M. Boom|Scott A. Mori","Boom 1271","1981","6","17","South America","Brazil","Bahia","BR 052, vicinity of bridge over Rio Ferro Doido, ca. 18 km E of Morro do Chapeu.","-41.1561012268066","-11.5500001907349","1000.00000000",NA,NA,NA,NA,NA,"Morro do Chapéu",NA,NA,NA,NA,NA,NA,"98143","auto","1",NA,NA,NA
"50","2019-10-30 04:39:00-03","MO","MOBOT","3246002","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","C.M. Taylor","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16826","1974","3","6","South America","Brazil","Bahia","22 km. Northwest of Lagoinha (which is 5.5 SW of Delfino) on side road to Minas do Mimoso. Cerrado, over sandstone rocks.","-41.33333","-10.33333","980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-10-24 04:40:00-03","MO","MOBOT","100258857","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B. Souza","L. P. de Queiroz","Queiroz 5365","1999","4","11","South America","Brazil","Bahia","Serra do Curral Feio (localmente referida como Serra da Empreitada): Cachoeirinha, à beira do rio Tabuleiro, ca. 10 km NW de Delfino na estrada que sai pelo depósito de lixo.","-41.2166667","-10.35",NA,NA,NA,NA,NA,NA,"Umburanas",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"52","2014-09-01 16:54:00-03","MO","MOBOT","3152871","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza (HUVA)","Pedro Fiaschi|Alessandro Rapini","Fiaschi 1355","2003","2","24","South America","Brazil","Bahia","Morro do Chapéu: Estrada de América Dourada para Morro do Chapéu","-41.3416666","-11.4888889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"53","2011-09-21 15:56:00-03","MO","MOBOT","3153704","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza (HUVA)","Howard S. Irwin","Irwin 32662","1971","2","20","South America","Brazil","Bahia","Serra do Tombador, ca. 22km W of Morro do Chapéu",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"54","2019-10-30 04:39:00-03","MO","MOBOT","3246136","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","C.M. Taylor","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 17015","1974","3","8","South America","Brazil","Bahia","16 km NW of Lagoinha (which is 5.5 km, SW of Delfino) on side road to Minas do Mimoso on side road to Minas do Mimoso. Small stream with marsh on white sand, and surrounding cerrado on sandstone rock exposures.","-41.33333","-10.33333","950.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-04 11:06:19-03","UFRB","HURB","18486","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","A.N.Oliveira","Aona, L.Y.S.; Alunos de Biologia floral 2018.1","4856a","2018","07","15",NA,"Brasil","Bahia","Orquidário; Ca. 1.5km da entrada da cidade, sentido Cachoeira do Ferro Doido","-41.148889","-11.56",NA,NA,NA,NA,"HURB000018486","HURB000018486","Morro do Chapéu","2018","41º08'56W","11º33'36S","10","04",NA,NA,NA,NA,NA,NA,NA
"56","2020-09-12 05:00:02-03","US","US","3191566","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"L. Coradin, G. Silva, J. Vieira, F. Souza & et al.","6097",NA,NA,NA,"South America - Neotropics","Brazil","Bahia","Campo Formoso, Bahia, Brasil, Agua Preta, Estrada Alagoinhas, Minas do Mimoso Km 15",NA,NA,NA,NA,NA,NA,"US02555189","US02555189_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"57","2020-09-12 05:00:02-03","US","US","2842690","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","16826","1974","3","6","South America - Neotropics","Brazil","Bahia","Estado de Bahia, Serra do Curral Feio, 22 km. North-west of Lagoinha (which is 5.5 km S.W. of Delfino) on side road to Minas do Mimoso","-41.33","-10.33","980",NA,NA,NA,"US02555191","US02555191_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"58","2020-09-12 05:00:02-03","US","US","2842688","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","16651","1974","3","4","South America - Neotropics","Brazil","Bahia","Estado de Bahia, Serra do Curral Feio, 16 km. North West of Lagoinha (5.5 km S.W. of Delfino) on side road to Minas do Mimoso","-41.33","-10.37","950","1000",NA,NA,"US02555192","US02555192_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"59","2020-09-12 05:00:02-03","US","US","3602426","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"M. L. Guedes, A. M. Giulietti, N. Hind, S. Smith, R. Harley, E. Silva & H. P. Bautista","3029","1996","6","24","South America - Neotropics","Brazil","Bahia","Basil, Bahia, Mun, Xique-Xique, Proximo a Xique-Xique.","-42.72","-11.1","500",NA,NA,NA,"US01920607","US01920607_01",NA,NA,"O42 43' ","S11 06' ",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"60","2020-09-12 05:00:02-03","US","US","2842687","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","17015","1974","3","8","South America - Neotropics","Brazil","Bahia","Estado de Bahia, Serra do Curral Feio, 16 km. N.W. of Lagoinha (which is 5.5 km. S.W. of Delfino) on side road to Minas do Mimoso","-41.33","-10.33","950","1000",NA,NA,"US02555190","US02555190_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"61","2020-09-12 05:00:02-03","US","US","2775013","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","32435","1971","2","17","South America - Neotropics","Brazil","Bahia","The Planalto do Brasil, Estado de Bahia, Serra do Tombador, Wooded margin of Rio Ferro Doido, 18km. E. of Morro do Chapeu",NA,NA,"1100",NA,NA,NA,"US02555193","US02555193_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"62","2020-09-02 16:38:56-03","Cenargen","CEN","9202","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","J. H. Kirkbride Jr.","Lídio Coradin","6097","1983","06","26",NA,"Brasil","BA","Água Preta. Estrada Alagoinhas - Minas do Mimoso km 15.","-40.3213996887207","-10.5074996948242","1050","1050","Exsicatas","Pequeno arbusto de 40 cm..","CEN00009202","CEN00009202","CAMPO FORMOSO","1989","-4131667.0","-1036667.0","03",NA,NA,"104183","auto","5",NA,NA,NA
"63","2020-09-02 16:38:56-03","Cenargen","CEN","9398","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","J. H. Kirkbride Jr.","Lídio Coradin","6304","1983","06","30",NA,"Brasil","BA","Estrada Santo Inácio - Gameleira do Açuruá Km 20.","-42.502799987793","-11.4288997650146","700","700","Exsicatas","Inflorescência marrom.","CEN00009398","CEN00009398","GENTIO DO OURO","1989","-4268333.0","-1126667.0","03",NA,NA,"54643","auto","2",NA,NA,NA
"64","2020-09-02 16:38:56-03","Cenargen","CEN","45357","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Flávio França","2830","1999","05","02",NA,"Brasil","BA","5 km L de Morro do Chapéu. Vegetação rupícola.","-41.1561012268066","-11.5500001907349","915","915","Exsicatas","Folha crassa. Corola branca, antera amarelada. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (37488). Feira de Santana - Bahia.","CEN00045357","CEN00045357","MORRO DO CHAPEU",NA,"-4112750.0","-1159306.0",NA,NA,NA,"98143","auto","1",NA,NA,NA
"65","2020-09-02 16:38:56-03","Cenargen","CEN","74231","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E. Cabral","Vinícius Castro Souza","26331","2001","07","18",NA,"Brasil","BA","Estrada para Mundo Novo, ca. 5 Km de Morro do Chapéu.","-41.1561012268066","-11.5500001907349","900","900","Exsicatas","Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA 74582.","CEN00074231","CEN00074231","MORRO DO CHAPEU","2002","-41116666.0","-11573333.0",NA,NA,NA,"98143","auto","1",NA,NA,NA
"66","2019-11-13 11:30:14-03","USP","SPF","85645","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Freire-Fierro, A","1753a","1990","10","03",NA,"Brasil","Bahia",NA,"-41.033333","-11.1",NA,NA,NA,NA,"SPF00085645",NA,"Morro do Chapéu","2005","-41.033333","-11.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 10:12:50-03","USP","SPF","115917","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Scatigna, AV; Carmo, JAM","Guedes, MLS","PCD3029","1996","06","24",NA,"Brasil","Bahia",NA,"-42.716667","-11.1","500","500",NA,NA,"SPF00115917",NA,"Xique-Xique","2017","-42.716667","-11.1","05",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-13 11:30:14-03","USP","SPF","115906","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Stannard, BL","PCD2326","1996","03","13",NA,"Brasil","Bahia",NA,"-41.001111","-11.628056","1000","1000",NA,NA,"SPF00115906",NA,"Morro do Chapéu","2005","-41.001111","-11.628056","10",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-13 11:30:14-03","USP","SPF","129109","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Giulietti, AM","PCD3260","1996","06","29",NA,"Brasil","Bahia",NA,"-41.084444","-11.482778","950","950",NA,NA,"SPF00129109",NA,"Morro do Chapéu","2005","-41.084444","-11.482778","10",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-13 11:30:14-03","USP","SPF","129455","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Lima, R","PCD2250","1996","03","11",NA,"Brasil","Bahia",NA,"-41.207778","-11.825278","525","525",NA,NA,"SPF00129455",NA,"Morro do Chapéu","2005","-41.207778","-11.825278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-13 11:30:14-03","USP","SPF","130153","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Harley, RM","PCD6044","1997","03","05",NA,"Brasil","Bahia",NA,"-41.000833","-11.628333",NA,NA,NA,NA,"SPF00130153",NA,"Morro do Chapéu","2005","-41.000833","-11.628333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-13 11:30:14-03","USP","SPF","155338","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","França, F","França, F","2830","1999","05","02",NA,"Brasil","Bahia",NA,"-41.1275","-11.593056","915","915",NA,NA,"SPF00155338",NA,"Morro do Chapéu",NA,"-41.1275","-11.593056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-13 11:30:14-03","USP","SPF","158007","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Souza, EB","Fiaschi, P","1355","2003","02","24",NA,"Brasil","Bahia",NA,"-41.341667","-11.488889",NA,NA,NA,NA,"SPF00158007",NA,"Morro do Chapéu","2005","-41.341667","-11.488889","10",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-13 11:30:14-03","USP","SPF","161305","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Cabral, E","Souza, VC","26331","2001","07","18",NA,"Brasil","Bahia",NA,"-41.116667","-11.573333","900","900",NA,NA,"SPF00161305",NA,"Morro do Chapéu","2002","-41.116667","-11.573333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-13 11:30:14-03","USP","SPF","21961","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Kirkbride, JH","Furlan, A","CFCR330","1980","12","01",NA,"Brasil","Bahia","Santo Inácio","-42.502799987793","-11.4288997650146",NA,NA,NA,NA,"SPF00021961",NA,"Gentio do Ouro","1982",NA,NA,NA,NA,NA,"54643","auto",NA,NA,NA,NA
"76","2019-10-07 09:14:38-03","UEFS","HUEFS","25815","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","Guedes, M.L.S.","PCD3029","1996","06","24",NA,"Brasil","Bahia","Próximo a Xique-xique.","-42.716667","-11.1","500","500",NA,"Campo arenoso com árvores perenifólias.","HUEFS0025815","HUEFS0025815","Xique-Xique","2004","42W43'","11S6'","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"77","2019-10-07 09:14:38-03","UEFS","HUEFS","115559","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","França, F.","5586","2006","12","02",NA,"Brasil","Bahia","Estrada Brejões-Várzea Nova. Limite entre Morro do Chapéu e Várzea Nova. Assentamento Santa Ernestina.","-41.256944","-11.100833","1004","1004",NA,"Areal com ilhas de vegetação esparsas (Tabuleiro).","HUEFS0115559","HUEFS0115559","Morro do Chapéu","2008","41W15'25''","11S6'3''","04",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"78","2019-10-07 09:14:38-03","UEFS","HUEFS","167010","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","J.Jardim","Melo, E.","8478","2010","09","05",NA,"Brasil","Bahia","Estrada para Mundo Novo, ca. 5 km. Prox. Ao lado seco do Rio Jacuípe.","-47.128889","-11.57","950","950",NA,"Campo rupestre.","HUEFS0167010","HUEFS0167010","Morro do Chapéu","2013","47W7'44''","11S34'12''","09",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"79","2019-10-07 09:14:38-03","UEFS","HUEFS","102733","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Cordeiro, I.","2231","2000","04","09",NA,"Brasil","Bahia","Alto do Cruzeiro, cerrado entremeado por afloramentos rochosos areníticos.","-41.163333","-11.570556","1045","1045",NA,NA,"HUEFS0102733","HUEFS0102733","Morro do Chapéu",NA,"41W9'48''","11S34'14''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"80","2019-10-07 09:14:38-03","UEFS","HUEFS","102734","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Cordeiro, I.","2246","2000","04","09",NA,"Brasil","Bahia","ca. 4 Km a leste da cidade de Morro do Chapéu na estrada BA 052, direção Feira de Santana - Lajedo, recoberto por vegetação arbustiva.",NA,NA,NA,NA,NA,NA,"HUEFS0102734","HUEFS0102734",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"81","2019-10-07 09:14:38-03","UEFS","HUEFS","114945","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","Melo, E.","4609","2006","10","14",NA,"Brasil","Bahia","Estrada Nova do Parque Estadual do Morro do Chapéu.","-41.244444","-11.334444","1056","1056",NA,NA,"HUEFS0114945","HUEFS0114945","Morro do Chapéu","2008","41W14'40''","11S20'4''","04",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"82","2019-10-07 09:14:38-03","UEFS","HUEFS","114947","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.L.Cabral","Melo, E.","4611","2006","10","14",NA,"Brasil","Bahia","Estrada Nova do Parque Estadual do Morro do Chapéu.","-41.244444","-11.334444","1056","1056",NA,NA,"HUEFS0114947","HUEFS0114947","Morro do Chapéu",NA,"41W14'40''","11S20'4''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"83","2019-10-07 09:14:38-03","UEFS","HUEFS","160972","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Salas, R.","422","2010","05","18",NA,"Brasil","Bahia","1,7 km W de la cuidad","-41.142222","-11.563333","997","997",NA,"Campo rupestre con suelo arenoso","HUEFS0160972","HUEFS0160972","Morro do Chapéu",NA,"41W8'32''","11S33'48''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"84","2019-10-07 09:14:38-03","UEFS","HUEFS","161002","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Salas, R.","452","2010","05","28",NA,"Brasil","Bahia","Fazenda Licuri, 10 km de Delfino, 50 m despues del arroyo da Empreitada en dirección a Garimpo.","-41.311667","-10.403611","905","905",NA,"Campo rupestre con suelo arenoso","HUEFS0161002","HUEFS0161002","Umburanas",NA,"41W18'42''","10S24'13''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"85","2019-10-07 09:14:38-03","UEFS","HUEFS","167629","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","França, F.","5718","2008","05","16",NA,"Brasil","Bahia","Estrada para Jacobina","-41.116389","-11.483333","991","991",NA,"Cerrado","HUEFS0167629","HUEFS0167629 HUEFS0167629_01","Morro do Chapéu","2014","41W6'59''","11S29'0''","10",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"86","2019-10-07 09:14:38-03","UEFS","HUEFS","167717","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","França, F.","5822","2008","06","28",NA,"Brasil","Bahia","Parque Estadual de Morro do Chapéu","-41.243611","-11.338889","1008","1008",NA,"Tabuleiro","HUEFS0167717","HUEFS0167717 HUEFS0167717_01","Morro do Chapéu","2012","41W14'37''","11S20'20''","06",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"87","2019-10-07 09:14:38-03","UEFS","HUEFS","217784","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","J.A.M.Carmo","França, F.","6064","2011","06","17",NA,"Brasil","Bahia","Estrada para o Geopark G-Camp.","-41.082778","-11.479444","875","875",NA,NA,"HUEFS0217784","HUEFS0217784","Morro do Chapéu","2016","41W4'58''","11S28'46''","10",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"88","2019-10-07 09:14:38-03","UEFS","HUEFS","23738","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","F.França & M.O.S.Rodrigues","Lima, R.","PCD2250","1996","03","10",NA,"Brasil","Bahia",NA,"-41.2","-11.816667","525","525",NA,NA,"HUEFS0023738","HUEFS0023738","Morro do Chapéu","1999","41W12'","11S49'","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"89","2019-10-07 09:14:38-03","UEFS","HUEFS","247781","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Almeida, E.D.S.","44","2016","12","13",NA,"Brasil","Bahia","Povoado de Itaitu, trilha para a Cachoeira Véu de Noiva.","-40.503611","-11.335","483","483",NA,"Fitofisionomia Refúgio Ecológico. Solo Luvissolo Crômico Órtico. Área prioritária para conservação: CA-465-Queimadas-Insuficientemente conhecida.","HUEFS0247781","HUEFS0247781","Jacobina",NA,"40W30'13''","11S20'6''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"90","2019-10-07 09:14:38-03","UEFS","HUEFS","26294","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","F.França & M.O.S.Rodrigues","Stannard, B.","PCD2326","1996","03","13",NA,"Brasil","Bahia",NA,"-41.001111","-11.628056","1000","1000",NA,"Solo arenoso com afloramentos rochosos.","HUEFS0026294","HUEFS0026294","Morro do Chapéu","1999","41W0'4''","11S37'41''","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"91","2019-10-07 09:14:38-03","UEFS","HUEFS","28535","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","F.França & M.O.S.Rodrigues","Harley, R.M.","PCD6044","1997","03","05",NA,"Brasil","Bahia","Cachoeira do Rio Ferro Doido.","-41.000833","-11.628333",NA,NA,NA,NA,"HUEFS0028535","HUEFS0028535","Morro do Chapéu","1999","41W0'3''","11S37'42''","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"92","2019-10-07 09:14:38-03","UEFS","HUEFS","33807","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","D.Zappi","Harley, R.M.","19267","1977","03","02",NA,"Brasil","Bahia","19,5Km SE of town of Morro do Chapéu on the BAO 52 road to Mundo Novo, by the Rio Ferro Doido, with water worn horizontally-bedded sadstone at soil surface, with damp sand, sedge marsh, exposed rock & waterfall.","-41.033333","-11.633333","900","900",NA,"Open scrub to closed low woodland in the drier areas.","HUEFS0033807","HUEFS0033807","Morro do Chapéu","1997","41W2'","11S38'","11",NA,"Asteranae",NA,NA,NA,NA,NA,NA
