"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"195","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255252","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Sagot, P.A.","1858","6",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255252' target='other'> <mi>dwc_moreinfo</mi></a>","P00255252",NA,NA,NA,"Michx.",NA,NA,"Acarouany",NA,NA,"P00255252_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"630"
"196","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255253","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Sagot, P.A.","1858","6",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255253' target='other'> <mi>dwc_moreinfo</mi></a>","P00255253",NA,NA,NA,"Michx.",NA,NA,"Acarouany",NA,NA,"P00255253_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"630"
"197","2015-09-04 07:41:08-03","MNHN","RECOLNAT_MNHN_P","P00255254","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Sagot, P.A.","1858","6",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255254' target='other'> <mi>dwc_moreinfo</mi></a>","P00255254",NA,NA,NA,"Michx.",NA,NA,"Acarouany",NA,NA,"P00255254_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"630"
"198","2019-01-09 14:40:09-02","MNHN","RECOLNAT_MNHN_P","P00255255","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Sagot, P.A.","1858","6",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255255' target='other'> <mi>dwc_moreinfo</mi></a>","P00255255",NA,NA,NA,"Michx.",NA,NA,"Acarouany",NA,NA,"P00255255_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"630"
"199","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255256","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Sagot, P.A.","1854","6",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255256' target='other'> <mi>dwc_moreinfo</mi></a>","P00255256",NA,NA,NA,"Michx.",NA,NA,"Iles du Salut",NA,NA,"P00255256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255257","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Sagot, P.A.",NA,NA,NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255257' target='other'> <mi>dwc_moreinfo</mi></a>","P00255257",NA,NA,NA,"Michx.",NA,NA,"Kourou",NA,NA,"P00255257_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255258","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Sagot, P.A.","1857","6",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255258' target='other'> <mi>dwc_moreinfo</mi></a>","P00255258",NA,NA,NA,"Michx.",NA,NA,"Maroni, Ile Portal",NA,NA,"P00255258_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255259","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Sagot, P.A.","1858","6",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255259' target='other'> <mi>dwc_moreinfo</mi></a>","P00255259",NA,NA,NA,"Michx.",NA,NA,"Acarouany",NA,NA,"P00255259_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"630"
"203","2015-09-04 12:37:45-03","MNHN","RECOLNAT_MNHN_P","P00255260","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Herb. Richard",NA,NA,NA,NA,"Guyane","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255260' target='other'> <mi>dwc_moreinfo</mi></a>","P00255260",NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,"P00255260_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255261","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Léman, L.",NA,NA,NA,NA,"Amérique méridionale","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255261' target='other'> <mi>dwc_moreinfo</mi></a>","P00255261",NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,"P00255261_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255262","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Deplanche, E.",NA,NA,NA,NA,"Guyane","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255262' target='other'> <mi>dwc_moreinfo</mi></a>","P00255262",NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,"P00255262_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-09-04 07:41:08-03","MNHN","RECOLNAT_MNHN_P","P00255263","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Leprieur, F.M.R.",NA,NA,NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255263' target='other'> <mi>dwc_moreinfo</mi></a>","P00255263",NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,"P00255263_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255264","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Benoist, R.","1914","1","25",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255264' target='other'> <mi>dwc_moreinfo</mi></a>","P00255264",NA,NA,NA,"Michx.",NA,NA,"Nouveau Camp, Dégrad Jougla",NA,NA,"P00255264_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"654"
"208","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255265","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Jelski, C. de","1866",NA,NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255265' target='other'> <mi>dwc_moreinfo</mi></a>","P00255265",NA,NA,NA,"Michx.",NA,NA,"Cayenne",NA,NA,"P00255265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255266","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Leblond, J.B.","1792",NA,NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255266' target='other'> <mi>dwc_moreinfo</mi></a>","P00255266",NA,NA,NA,"Michx.",NA,NA,"Cayenne",NA,NA,"P00255266_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255267","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Leblond, J.B.","1792",NA,NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255267' target='other'> <mi>dwc_moreinfo</mi></a>","P00255267",NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,"P00255267_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"211","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255268","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Lemée, A.","1901","2",NA,NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255268' target='other'> <mi>dwc_moreinfo</mi></a>","P00255268",NA,NA,NA,"Michx.","Chermezon",NA,"Passoura",NA,NA,"P00255268_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-09-04 07:41:08-03","MNHN","RECOLNAT_MNHN_P","P00255269","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Raynal, A.","1978","1","17",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255269' target='other'> <mi>dwc_moreinfo</mi></a>","P00255269",NA,NA,NA,"Michx.","Raynal",NA,"Piste de St Elie, à 16 km de la route Sinnamary-Iracoubo",NA,NA,"P00255269_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19855"
"213","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255270","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Raynal, A.","1976","3","15",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255270' target='other'> <mi>dwc_moreinfo</mi></a>","P00255270",NA,NA,NA,"Michx.","Raynal",NA,"Saul",NA,NA,"P00255270_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18648"
"214","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255271","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Fournet, A.F.","1982","8","13",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255271' target='other'> <mi>dwc_moreinfo</mi></a>","P00255271",NA,NA,NA,"Michx.",NA,NA,"RN1, 6 km après Sinnamary, savane de Corossony",NA,NA,"P00255271_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"272"
"215","2015-09-04 07:41:08-03","MNHN","RECOLNAT_MNHN_P","P00255272","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Jacquemin, H.","1979","3","23",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255272' target='other'> <mi>dwc_moreinfo</mi></a>","P00255272",NA,NA,NA,"Michx.","Grenand",NA,"Trois Sauts",NA,NA,"P00255272_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2347"
"216","2015-09-04 07:41:08-03","MNHN","RECOLNAT_MNHN_P","P00255273","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Prévost, M.F.","1979","3","23",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255273' target='other'> <mi>dwc_moreinfo</mi></a>","P00255273",NA,NA,NA,"Michx.","Koyama",NA,"Bord de la piste de St Elie, km 16",NA,NA,"P00255273_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"473"
"217","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255274","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Prévost, M.F.","1979","3","23",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255274' target='other'> <mi>dwc_moreinfo</mi></a>","P00255274",NA,NA,NA,"Michx.","Koyama",NA,"piste de St Elie, km 16",NA,NA,"P00255274_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"472"
"218","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255275","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Beyrich, H.K.","1822",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255275' target='other'> <mi>dwc_moreinfo</mi></a>","P00255275",NA,NA,NA,"Michx.",NA,NA,"prope Rio de Janeiro",NA,NA,"P00255275_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255276","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Burchell, W.J.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255276' target='other'> <mi>dwc_moreinfo</mi></a>","P00255276",NA,NA,NA,"Michx.","Clarke",NA,NA,NA,NA,"P00255276_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3391"
"220","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255277","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Burchell, W.J.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255277' target='other'> <mi>dwc_moreinfo</mi></a>","P00255277",NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,"P00255277_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2368"
"221","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255278","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Burchell, W.J.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255278' target='other'> <mi>dwc_moreinfo</mi></a>","P00255278",NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,"P00255278_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1479"
"222","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255279","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Gardner, G.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255279' target='other'> <mi>dwc_moreinfo</mi></a>","P00255279",NA,NA,NA,"Michx.",NA,NA,"Rio de Janeiro",NA,NA,"P00255279_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153"
"223","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255280","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Gardner, G.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255280' target='other'> <mi>dwc_moreinfo</mi></a>","P00255280",NA,NA,NA,"Michx.",NA,NA,"Rio de Janeiro",NA,NA,"P00255280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153"
"224","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255281","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Gaudichaud, C.","1833",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255281' target='other'> <mi>dwc_moreinfo</mi></a>","P00255281",NA,NA,NA,"Michx.",NA,NA,"Prov. Minas geraes",NA,NA,"P00255281_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"225","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255282","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Gaudichaud, C.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255282' target='other'> <mi>dwc_moreinfo</mi></a>","P00255282",NA,NA,NA,"Michx.",NA,NA,"Rio de Janeiro",NA,NA,"P00255282_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"226","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255283","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Gaudichaud, C.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255283' target='other'> <mi>dwc_moreinfo</mi></a>","P00255283",NA,NA,NA,"Michx.",NA,NA,"Ile Ste Catherine",NA,NA,"P00255283_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78"
"227","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255284","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Gaudichaud, C.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255284' target='other'> <mi>dwc_moreinfo</mi></a>","P00255284",NA,NA,NA,"Michx.",NA,NA,"Rio de Janeiro",NA,NA,"P00255284_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"248"
"228","2015-09-03 21:31:23-03","MNHN","RECOLNAT_MNHN_P","P00255285","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Glaziou, A.","1873","1","3",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255285' target='other'> <mi>dwc_moreinfo</mi></a>","P00255285",NA,NA,NA,"Michx.",NA,NA,"Rio de Janeiro",NA,NA,"P00255285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2015-09-04 19:12:57-03","MNHN","RECOLNAT_MNHN_P","P00255286","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Glaziou, A.","1871","11","13",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255286' target='other'> <mi>dwc_moreinfo</mi></a>","P00255286",NA,NA,NA,"Michx.",NA,NA,"Rio de Janeiro",NA,NA,"P00255286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5447"
"230","2015-09-03 21:31:24-03","MNHN","RECOLNAT_MNHN_P","P00255287","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Glaziou, A.","1874","1","22",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255287' target='other'> <mi>dwc_moreinfo</mi></a>","P00255287",NA,NA,NA,"Michx.",NA,NA,"Alto Macahé",NA,NA,"P00255287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6919"
"231","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255288","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Glaziou, A.","1874","1","22",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255288' target='other'> <mi>dwc_moreinfo</mi></a>","P00255288",NA,NA,NA,"Michx.",NA,NA,"Alto Macahé",NA,NA,"P00255288_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6919"
"232","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255289","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Glaziou, A.","1873","12","30",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255289' target='other'> <mi>dwc_moreinfo</mi></a>","P00255289",NA,NA,NA,"Michx.",NA,NA,"Andarahy-Grande (Villa Rica)",NA,NA,"P00255289_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6920"
"233","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255290","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Glaziou, A.","1873","12","30",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255290' target='other'> <mi>dwc_moreinfo</mi></a>","P00255290",NA,NA,NA,"Michx.",NA,NA,"Andarahy-Grande (Villa Rica)",NA,NA,"P00255290_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6920"
"234","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255291","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Glaziou, A.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255291' target='other'> <mi>dwc_moreinfo</mi></a>","P00255291",NA,NA,NA,"Michx.",NA,NA,"Rio de Janeiro",NA,NA,"P00255291_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15578"
"235","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255292","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Glaziou, A.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255292' target='other'> <mi>dwc_moreinfo</mi></a>","P00255292",NA,NA,NA,"Michx.",NA,NA,"Rio de Janeiro",NA,NA,"P00255292_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15578"
"236","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255293","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Glaziou, A.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255293' target='other'> <mi>dwc_moreinfo</mi></a>","P00255293",NA,NA,NA,"Michx.",NA,NA,"Rio de Janeiro",NA,NA,"P00255293_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15578"
"237","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255294","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Puiggari, J.I.","1886","11",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255294' target='other'> <mi>dwc_moreinfo</mi></a>","P00255294",NA,NA,NA,"Michx.",NA,NA,"Apiahy, prov. Sao Paulo",NA,NA,"P00255294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2015-09-04 19:12:57-03","MNHN","RECOLNAT_MNHN_P","P00255295","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Regnell, A.F.","1869","10","27",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255295' target='other'> <mi>dwc_moreinfo</mi></a>","P00255295",NA,NA,NA,"Michx.",NA,NA,"Prov. Minas Geraes : Caldas",NA,NA,"P00255295_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T 456"
"239","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255296","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Riedel, L.",NA,NA,NA,NA,"Brésil","hb",NA,"reçu le 3 janvier 1901 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255296' target='other'> <mi>dwc_moreinfo</mi></a>","P00255296",NA,NA,NA,"Michx.","Clarke",NA,"Rio de Janeiro",NA,NA,"P00255296_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"918"
"240","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255302","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255302' target='other'> <mi>dwc_moreinfo</mi></a>","P00255302",NA,NA,NA,"Michx.","Clarke",NA,"Prov. Rio de Janeiro",NA,NA,"P00255302_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 159"
"241","2015-09-03 21:31:24-03","MNHN","RECOLNAT_MNHN_P","P00255303","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255303' target='other'> <mi>dwc_moreinfo</mi></a>","P00255303",NA,NA,NA,"Michx.","Clarke",NA,"Prov. Rio de Janeiro",NA,NA,"P00255303_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 159"
"242","2015-09-03 21:31:24-03","MNHN","RECOLNAT_MNHN_P","P00255304","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255304' target='other'> <mi>dwc_moreinfo</mi></a>","P00255304",NA,NA,NA,"Michx.","Clarke",NA,"Prov. Rio de Janeiro",NA,NA,"P00255304_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 159"
"243","2015-09-03 21:31:24-03","MNHN","RECOLNAT_MNHN_P","P00255305","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Sellow, F.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255305' target='other'> <mi>dwc_moreinfo</mi></a>","P00255305",NA,NA,NA,"Michx.","Clarke",NA,NA,NA,NA,"P00255305_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
