"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","infraspecificEpithet","typeStatus","class","individualCount","sex"
"45","2020-09-02 16:34:58-03","Cenargen","CEN","25427","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","624","1996","09","14",NA,"Brasil","BA","LENCOIS","Chapada Diamantina. Na trilha entre a Vila do Capão e Lençóis.",NA,NA,"Unicata","Pouco frequente, observado cerca de 3 exemplares. Em final de floração. Somente uma ou outra flor ainda em bom estado. Área aparentemente não queimada. Sépalos verde, pétalos e labelo verde esbranquiçado. Aparentemente primeira coleta desta espécie para a Bahia.","CEN00025427","CEN00025427",NA,NA,NA,NA,"2002","09",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"46","2020-09-02 16:34:58-03","Cenargen","CEN","21187","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","447","1995","01","04",NA,"Brasil","DF","BRASILIA","Campo as margens do córrego do Gama. Atrás do Aeroporto. Após a QI-17. Lago Sul.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00021187","CEN00021187",NA,NA,"70570","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"47","2020-09-02 16:34:58-03","Cenargen","CEN","25448","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","646","1996","12","25",NA,"Brasil","DF","BRASILIA","Chapada da contagem, campo à margem direita da DF - 220, um pouco após o entroncamento desta com a DF - 001, antes da entrada para o Poço Azul.","-47.9296989440918","-15.7797002792358","Exsicatas","Campo seco ou tavez estacionalmente úmido. Não inundado. Solo firme. Área anteriormente queimada. Flores verde clara ou verde amarelada. Doação Flora do Brasil - Brasília - Distrito Federal.","CEN00025448","CEN00025448",NA,NA,"70570","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"48","2020-09-02 16:34:58-03","Cenargen","CEN","21248","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","511","1995","01","27",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília. Córrego do Três Barras.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00021248","CEN00021248",NA,NA,"70570","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"49","2020-09-02 16:34:58-03","Cenargen","CEN","40594","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1271","2001","12","18",NA,"Brasil","DF","BRASILIA","RA-XII, Samambaia. Área a esquerda da DF-280, em direção a Santo Antônio do Descoberto, ca. de 0,5 - 1 km após o entroncamento com a BR-060. Área um pouco acima da cerca, dentro da área de FURNAS.","-47.9296989440918","-15.7797002792358","Exsicatas","Campo limpo estacionalmente úmido. Solo superficialmente um pouco úmido, marrom escuro. Área anteriormente queimada. Em plena floração. Sépalos verdes com as margens esbranquiçadas, as nervuras principais destacadas em verde um pouco mais escuro. Pétalos e labelo com a base esbranquiçada e os segmentos verde claro. Anteras branco amarelada. conectivo entre as anteras, verde. Rostelo verde claro, braços esbranquiçado. aurículos esbranquiçado. Polinário amarelado. Ovário, pedicelo e calcar verde. Flora do Brasil - Distrito Federal - Samambaia.","CEN00040594","CEN00040594",NA,NA,"70570","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"50","2020-09-02 16:34:58-03","Cenargen","CEN","25449","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","647","1996","12","25",NA,"Brasil","DF","BRASILIA","Setor de Mansões do Park Way, quadra 08, próximo a entrada para a Granja do Ipê. Entre a pista principal da saída sul e uma pista lateral menor.","-47.9296989440918","-15.7797002792358","Exsicatas","Doação Flora do Brasil - Brasília - Distrito Federal.","CEN00025449","CEN00025449",NA,NA,"70570","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"51","2020-09-02 16:34:58-03","Cenargen","CEN","46906","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","Taciana Barbosa Cavalcanti","3074","2003","01","14",NA,"Brasil","MG","DELFINOPOLIS","Subida da Serra da Canastra. A 14 km da ponte sobre o rio Grande.","-46.8539009094238","-20.343900680542","Exsicatas",NA,"CEN00046906","CEN00046906","1000","1000","41380","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"52","2020-09-02 16:34:58-03","Cenargen","CEN","34420","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","979","2000","01","05",NA,"Brasil","MG","MOEDA","Serra da Moeda. Campo a esquerda da pista cerca de 1,7 km do entroncamento com a BR-040, em direção a Moeda.","-44.0527992248535","-20.3330993652344","Exsicatas","Área não queimada. Cobertura graminosa densa. Pouco comum no local, observado este único exemplar. Sépalos verdes. Pétalos e labelo com a base esbranquiçada e os segmentos verde-amarelados. Doação Flora do Brasil - Estado de Minas Gerais.","CEN00034420","CEN00034420",NA,NA,"14750","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"53","2020-09-02 16:34:58-03","Cenargen","CEN","35082","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1072","2000","03","12",NA,"Brasil","MG","SAO ROQUE DE MINAS","Parque Nacional da Serra da Canastra. Área a direita da estrada São Roque de Minas - Sacramemto, na direção de Sacramento, cerca de 30 km após a portaria São Roque. Cerca de 7 km após a entrada para a Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688","Exsicatas","Solo em alguns pontos com algum cscalho sobre a superície. Área aparentemente anteriormente queimada. Em plea floração. Sépalos verde com as nervuras discretamente destacadas em verde mais escuro. Pétalos com a base esbranquiçada ou verde claro e para o ápice amarelado. Labelo verde claro. Conectivo entre as anteras, rostelo e estigmas verde. Anteras e canais, branco. Aurículos verde esbranquiçado. Ovário e calcar verde. Doação Flora do Brasil - Estado de Minas Gerais.","CEN00035082","CEN00035082",NA,NA,"57119","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"54","2020-09-02 16:34:58-03","Cenargen","CEN","21215","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","478","1995","01","17",NA,"Brasil","DF","BRASILIA","Chapada da Contagem. Campo a margem direita da DF-220, um pouco antes da estrada para o Poço Azul.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00021215","CEN00021215",NA,NA,"70570","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"55","2020-09-02 16:34:58-03","Cenargen","CEN","35079","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1069","2000","03","12",NA,"Brasil","MG","SAO ROQUE DE MINAS","Parque Nacional da Serra da Canastra. Campo à margem da estrada em direção à Cachoeira Casca D'Anta, cerca de 21 km após a entrada para a cachoeira à partir da estrada São Roque de Minas - Sacramento,","-46.3657989501953","-20.2453002929688","Exsicatas","Área aparentemente anteriormente queimada. Em plena floração. Sépalos verde com as nervuras discretamente destacadas em verde mais escuro. Pétalos com a base esbranquiçada ou verde claro e para o ápice amarelado. Labelo verde claro. Conectivo entre as anteras, rostelo e estigma verdes. Anteras e canais brancos. Aurículos verde esbranquiçados. Ovário e calcar verdes. Flora do Brasil- Minas Gerais.","CEN00035079","CEN00035079",NA,NA,"57119","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"56","2020-09-02 16:34:58-03","Cenargen","CEN","46062","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera var. crucifera","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1369","2003","01","21",NA,"Brasil","MA","CAROLINA","Cerca de 36 km ao Norte de Carolina (a partir do trevo de entrada para a cidade) na entrada para Estreito, cerca de 1 km após a entrada para a cachoeira da Pedra Caída, área nas proximidades de onde a pista é cortada por um córrego e há uma ponte.","-47.4693984985352","-7.33277988433838","Exsicatas","Área anteriormente queimada. Observado este único exemplar. Em final de floração. Brácteas, ovário e sépalos verdes. Pétalos e labelo com a base esbranquiçada, para e para o ápice dos segmentos, verde-claro. Conectivo, rostelo e estigma verde-claro. Anteras e aurículos esbranquiçado. Calcar com a base esbranquiçada, para o ápice verde claro.","CEN00046062","CEN00046062",NA,NA,"99438","auto","2010","03",NA,NA,NA,"var. crucifera",NA,NA,"1",NA
"57","2020-12-02 09:07:35-03","UNITINS","HUTO","291","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","Barb. Rodr.","Silva, J.B.F.","Santos, E.R.","330","2006","03","09",NA,"Brasil","Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.091389","-10.4525",NA,"Herbácea com cerca de 1,30 m de altura. inflorescência verde; Cerrado de encosta próximo a nascente do ribeirão","HUTO000291","HUTO000291",NA,NA,NA,NA,"2008","12","-48.091389","-10.4525","18",NA,NA,NA,NA,NA
"58","2019-11-01 15:15:25-03","UnB","UB","87417","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","R. Br.","Batista, JAN","Miranda, ZJG","10",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará","-47.9296989440918","-15.7797002792358",NA,NA,"UB0019556","UB0019556",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-01 15:15:25-03","UnB","UB","3819","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","R. Br.","Batista, JAN","Heringer, EP","13076C","1974","01","04","Southern America","Brasil","Distrito Federal",NA,"Chapada da Contagem",NA,NA,NA,"Planta com bulbo; Erva 0,3m. Flor amarela; Cerrado seco, aberto, sujeito ao fogo anual.","UB0031808","UB0031808","1300","1300",NA,NA,"1993","04",NA,NA,"13",NA,NA,NA,NA,NA
"60","2019-11-01 15:15:25-03","UnB","UB","4461","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","R. Br.","Batista, JAN","Oliveira, RS","61","1995","01","04","Southern America","Brasil","Distrito Federal","Brasília","Lago Sul - atrás da QI 17","-47.916667","-15.866667",NA,"Pétalas simples, lobos laterais do labelo sempre voltados para cima e o central para baixo se destacando.; Erva. Flor verde; Campo de murundu.","UB0019559","UB0019559","1060","1060",NA,NA,NA,NA,"-47.916667","-15.866667",NA,NA,NA,NA,NA,NA
"61","2019-11-01 15:15:25-03","UnB","UB","87418","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","R. Br.","Pabst, GFJ","Irwin, HS","26600","1970","02","25","Southern America","Brasil","Distrito Federal",NA,"15km ao E do Lago Paranoá",NA,NA,NA,NA,"UB0019557","UB0019557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-01 15:15:25-03","UnB","UB","87419","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","R. Br.","Pabst, GFJ","Heringer, EP","10803","1965",NA,NA,"Southern America","Brasil","Distrito Federal",NA,"Fundação Zoobotânico",NA,NA,NA,NA,"UB0019561","UB0019561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-01 15:15:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","R. Br.","Batista, JAN","Irwin, HS; et al.","26225","1970","02","06","Southern America","Brasil","Minas Gerais","Paracatu","Serra da Anta. Ca. 12km N of Paracatu","-46.874698638916","-17.2222003936768",NA,"Terrestrial, erect, to ca. 75cm tall. Perianth yellow-green; Cerrado","UB0018336","UB0018336","950","950","72344","auto","2003","01",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-05-06 12:01:20-03","UFU","HUFU","24750","S","Plantae",NA,NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","Barb.Rodr.","Batista, J.A.N.","Batista, J.A.N.; Lemos, A.R.C.","1069","2000","03","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Campo a margem da estrada em direção a Cachoeira Casca D'Anta, cerca de 2.1 km após a entrada para Cachoeira a partir da estrada São Roque de Minas - Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Em campo limpo mais ou menos úmido. Solo escuro. Área aparentemente anteriormente queimada. Relevo plano.","HUFU00030524","HUFU00030524",NA,NA,"57119","auto","2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"65","2014-10-09 13:58:27-03","UHH","HBG","500993","S","Plantae",NA,NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","Barb. Rod. nom. illg.",NA,"Warming, J.E.B.",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"ex Herb. Kränzlin 97 NEOTROP; Herbarium Hamburgense evacuated and inaccessible 1943-1992; HBG loan #1996 to UGDA (Gdansk Univ.); finished 23.03.2011","HBG500993","HBG500993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype ?",NA,NA,NA
"66","2017-09-11 17:11:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","Barb.Rodr.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"habitat in prov. Minas Geraes campis fertilioribus ad Lagoa Santa.",NA,NA,NA,NA,NA,"P03P4N0007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2017-09-11 17:11:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","Barb.Rodr.",NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás","Barro Alto","locis siccis graminosisque ad Serra do Tamanduá.","-48.92","-14.97",NA,NA,NA,"P03P4N0007",NA,NA,NA,NA,NA,NA,"-48.92","-14.97",NA,NA,NA,NA,NA,NA
"68","2021-02-08 12:52:16-03","UFRGS","ICN","046263","S","Plantae","Monocotyledon",NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera","Rchb.f. & Warm.","(BHCB) Batista, JAN","Brade, AC","16243","1940","03",NA,"América do Sul","Brasil","SP",NA,"Villa Emma- nos campos elevados em direção á São Bernardo",NA,NA,NA,"Flores esverdeadas.","ICN00040057",NA,NA,NA,NA,NA,"2016","03",NA,NA,"04",NA,NA,NA,NA,NA
"69","2019-11-21 10:13:23-03","IBt","SP","348136","S","Plantae",NA,NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","Barb.Rodr.","Batista, JAN","Batista, JAN; Lemos, ARC","1072","2000","03","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Ca. 30 km após a portaria São Roque, ca. 7 km após a entrada para a Cachoeira casca D'Anta","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"57119","auto","2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 10:13:23-03","IBt","SP","42633","S","Plantae",NA,NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","Barb.Rodr.","Batista, JAN","Brade, AC","16243","1940","03",NA,NA,"Brasil","São Paulo","São Paulo","campos entre V. Ema e São Bernardo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto","1998","09",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 10:13:23-03","IBt","SP","474285","S","Plantae",NA,NA,"Orchidaceae","Habenaria","crucifera","Habenaria crucifera","Rchb.f. & Warm.","Vieira, TL","Vieira, TL","191","2014","03","18",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Próximo às antenas","-43.713889","-20.4925",NA,NA,NA,NA,"1526","1526",NA,NA,"2014","05","-43.713889","-20.4925","27",NA,NA,NA,NA,NA
"72","2019-11-26 16:13:01-03","AMES","HU-HERB","AMES 01947742","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Habenaria","aphylla","Habenaria aphylla","R. Brown",NA,"Warming",NA,NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"[Lagoa Santa]",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
