"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"44","2019-11-21 14:41:36-03","UFJF","CESJ","36855","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","E.F.Guimarães","2003",NA,NA,"F.M. Ferreira","18","2002","02","10","Brasil","Minas Gerais","São Tomé das Letras","Em propriedade particular de Geraldo Alves Ferreira.","-44.9852981567383","-21.7222003936768",NA,NA,"16076",NA,NA,"Erva de 20cm dea altura, localizada em subosque de candeia, poucos indivíduos, espiga esverdeada.","auto","América do Sul",NA,"CESJ036855",NA,NA,NA,NA,NA,NA
"45","2019-11-21 14:41:36-03","UFJF","CESJ","40927","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","F.M. Ferreira","2004","09",NA,"F.M. Ferreira","517","2003","11","08","Brasil","Minas Gerais","São Tomé das Letras","Fazenda dos Correa - Paredão","-44.9852981567383","-21.7222003936768",NA,NA,"16076",NA,NA,"Erva ripícola ca. 30cm, local sombrio. Inflorescências creme.","auto","América do Sul",NA,"CESJ040927",NA,NA,NA,NA,NA,NA
"46","2019-11-21 14:41:36-03","UFJF","CESJ","52672","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","D. Monteiro","2009","01","27","M.G. Rezende; A.S.M. Valente; F.S. Souza; R.C.L. Elias; T.M. Machado","321","2009","01","23","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pedreira Califórnia Brown&nf;Fuso 23 K 0357748 E 7571631 N","-46.386100769043","-21.9235992431641",NA,NA,"25710",NA,NA,"Herbácea saxícola e rupícola. Espigas eretas e alvas. Presente em todas as frentes de mineração.","auto","América do Sul",NA,"CESJ052672",NA,NA,NA,NA,NA,NA
"47","2019-11-21 14:41:36-03","UFJF","CESJ","52705","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","D. Monteiro","2009","01","15","D. Monteiro; M.G. Rezende; R.C.L. Elias; T.M. Machado","468","2009","01","15","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Serra da Pedra Branca.","-46.386100769043","-21.9235992431641",NA,NA,"25710",NA,NA,"Erva saxícola sob sol. Ramos e espigas eretos e crassos.","auto","América do Sul",NA,"CESJ052705",NA,NA,NA,NA,NA,NA
"48","2019-11-21 14:41:36-03","UFJF","CESJ","52720","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","D. Monteiro","2009","05",NA,"D. Monteiro; M.G. Rezende; T.M. Machado","483","2009","01","16","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Serra da Pedra Branca.","-46.386100769043","-21.9235992431641",NA,NA,"25710",NA,NA,"Erva saxícola em campo de altitude, heliófila, estolonífera, lâmina crassa. Ramos e espigas eretas, branco-esverdeadas.","auto","América do Sul",NA,"CESJ052720",NA,NA,NA,NA,NA,NA
"49","2019-11-21 14:41:36-03","UFJF","CESJ","52727","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","D. Monteiro","2009","05",NA,"D. Monteiro; M.G. Rezende; T.M. Machado","490","2009","01","16","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Serra da Pedra Branca.","-46.386100769043","-21.9235992431641",NA,NA,"25710",NA,NA,"Erva heliófila, saxícola. Ramos vináceos, suculentos, lâmina crassa discolor, inflorescência ereta branco-amarelada.","auto","América do Sul",NA,"CESJ052727",NA,NA,NA,NA,NA,NA
"50","2020-06-30 18:32:43-03","UFJF","CESJ","28917","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","E. von Sohsten","2004","10",NA,"L.G. Rodela","Q2-30","1996","02","08","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Morro da Cruz","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,"Folha suculenta em campo altimontano.","auto","América do Sul",NA,"CESJ028917",NA,NA,NA,NA,NA,NA
"51","2020-06-30 18:32:43-03","UFJF","CESJ","26225","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","E.S.Medeiros","2004",NA,NA,"R.C. Oliveira","134","1992","12","05","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, próximo à Ponte de Pedra","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,"Em campo rupestre.","auto","América do Sul",NA,"CESJ026225",NA,NA,NA,NA,NA,NA
"52","2020-06-30 18:32:43-03","UFJF","CESJ","25396","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","E.S.Medeiros","2004",NA,NA,"F.R.G. Salimena; G.M. Gomes; M.C. Brügger; M.C.M. Garcia","s.n.","1991","06","20","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, subida para a Lombada","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,"No campo rupestre, sobre rochas.","auto","América do Sul",NA,"CESJ025396",NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:41:36-03","UFJF","CESJ","13193","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","E.S.Medeiros","2004",NA,NA,"L. Krieger","CESJ13193","1973","11","02","Brasil","Minas Gerais","Lima Duarte","Serra de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"30417",NA,NA,"Sobre húmus na mata de galeria, folhas muito carnosas, quebradiças, inflorescência esverdeada.","auto","América do Sul",NA,"CESJ013193",NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:41:36-03","UFJF","CESJ","37344","PreservedSpecimen","Plantae","Angiosperma",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Heusch.","F.M. Ferreira","2003","07","03","R.C. Forzza","2166","2002","03","29","Brasil","Minas Gerais","São Tomé das Letras","Fazenda dos Correa - Paredão","-44.9852981567383","-21.7222003936768",NA,NA,"16076",NA,NA,"Erva entre rochas, local sombreado. Folhas discolores, inflorescência verde-claro.","auto","América do Sul",NA,"CESJ037344",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:39:32-03","MBM","MBM","116009","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R.",NA,NA,NA,"Harley, R.M.","19736",NA,NA,NA,"Brazil","Bahia","Rio de Contas","Pico das Almas, 25km da Vila do Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"49773",NA,NA,NA,"auto","Southern America",NA,"MBM116009","MBM116009",NA,NA,NA,NA,NA
"56","2020-12-21 16:39:32-03","MBM","MBM","68363","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R.",NA,NA,NA,"Anderson, W.R.","6219",NA,NA,NA,"Brazil","Goiás","Alto Paraíso","20km by road N of Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"MBM068363","MBM068363",NA,NA,NA,NA,NA
"57","2020-12-21 16:39:32-03","MBM","MBM","116013","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","Callejas, R.",NA,NA,NA,"Harley, R.M.","22504",NA,NA,NA,"Brazil","Bahia","Palmeiras","Serra dos Lençóis","-41.5588989257812","-12.5289001464844",NA,NA,"20767",NA,NA,NA,"auto","Southern America",NA,"MBM116013","MBM116013",NA,NA,NA,NA,NA
"58","2015-09-03 18:40:59-03","MNHN","RECOLNAT_MNHN_P","P01644623","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Glaziou, A.",NA,NA,"11","1","Brasil","Minas Gerais",NA,"Brésil (Minas) Haut du Rio Preto.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01644623' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","P01644623","P01644623_01",NA,"8951 a",NA,NA,NA
"59","2015-09-03 18:40:59-03","MNHN","RECOLNAT_MNHN_P","P01644624","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","1","23","Brasil","Bahia",NA,"Serra do Rio de Contas. Upper caldeira on slopes of the Pico das Almas. Ca. 25 km WNW of the town of Rio de Contas.","-41.91667","-13.53333",NA,NA,NA,"1600",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01644624' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","P01644624","P01644624_01",NA,"15421",NA,NA,NA
"60","2015-09-03 18:40:59-03","MNHN","RECOLNAT_MNHN_P","P01644625","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Mósen",NA,"1873","12","10","Brasil",NA,NA,"Prov. Minas Geraes: Caldas.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01644625' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","P01644625","P01644625_01",NA,"1031",NA,NA,NA
"61","2015-09-03 18:40:59-03","MNHN","RECOLNAT_MNHN_P","P01644626","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Glaziou, A.",NA,"1876","11","22","Brasil","Minas Gerais",NA,"Fazenda do Rio Preto.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01644626' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","P01644626","P01644626_01",NA,"8943",NA,NA,NA
"62","2015-09-03 18:40:59-03","MNHN","RECOLNAT_MNHN_P","P01644627","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Glaziou, A.",NA,"1876","11","22","Brasil","Minas Gerais",NA,"Brésil (Minas) Fazenda do Rio Preto. Chez J. Bueno Rangel.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01644627' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","P01644627","P01644627_01",NA,"8943",NA,NA,NA
"63","2015-09-03 18:40:59-03","MNHN","RECOLNAT_MNHN_P","P01644628","PreservedSpecimen",NA,NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01644628' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb","P01644628","P01644628_01",NA,NA,NA,NA,NA
"64","2020-10-01 14:25:37-03","JBB","HEPH","22226","S","Plantae","Magnoliid","Piperales","Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Guimarães, EF","2008","11",NA,"Salles, AEH; Oliveira, MS; Soares, ACA; Azevedo, INC de; Jesus, FPR de","3881","2005","11","29","Brasil","Minas Gerais","Belo Vale","Área de mineração CSN à 15km de Belo Vale","-44.0243988037109","-20.4078006744385",NA,NA,"17803",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-01 14:25:37-03","JBB","HEPH","2167","S","Plantae","Magnoliid","Piperales","Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Oliveira, MS","2008","11",NA,"Duarte, AP","11494","1969","05","06","Brasil","Minas Gerais","Belo Vale","Serra de Belo Vale","-44.0243988037109","-20.4078006744385",NA,NA,"17803",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:40:08-03","UFMG","BHCB","183962","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,"2016","12","15","Paiva, JAM; Souza, LS; Silva, E","1157","2016","11","25","Brasil","Minas Gerais","Itabirito","RPPN Capivari II","-43.649444","-21.633333","-43.649444","-21.633333",NA,"1272","1272","Herbáceo, 0,12m alt. Rupícola. Inflorescência avermelhada. Folhas discolores, face abaxial avermelhada.; Campo Rupestre Quartizito.",NA,"Southern America",NA,"BHCB052380","BHCB052380",NA,NA,NA,NA,NA
"67","2020-12-11 11:40:08-03","UFMG","BHCB","179110","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,"2015","11",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2654","2015","10","07","Brasil","Minas Gerais","Itabirito","RPPN Capivari II","-43.663056","-21.6425","-43.663056","-21.6425",NA,NA,NA,"Erva saxícola; ca. 0,3m alt; face abaxial das folhas e inflorescências vermelhas.; Campo Rupestre Quartzítico.",NA,"Southern America",NA,"BHCB052389","BHCB052389",NA,NA,NA,NA,NA
"68","2020-12-11 11:40:08-03","UFMG","BHCB","142165","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Oliveira, CT; Stehmann, JR; Batista, JAN","259","2008","12","09","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Inficionado","-43.450833","-20.133333","-43.450833","-20.133333",NA,"2041","2041","erva de 20 cm, inflorescências roxas, folhas carnosas, crescendo próximo a mata nebular.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:40:08-03","UFMG","BHCB","142359","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Oliveira, CT; Giacomin, LL; Viveros, RS","460","2009","04","25","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Sol.","-43.448611","-20.111944","-43.448611","-20.111944",NA,"1918","1918","Erva de 15 cm, inflorescência violácea, folhas discolores.",NA,"Southern America",NA,"BHCB052384","BHCB052384",NA,NA,NA,NA,NA
"70","2020-12-11 11:40:08-03","UFMG","BHCB","157458","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,"2012","03","27","Souza, FS","1587","2012","03","27","Brasil","Minas Gerais","Barão de Cocais","Serra do Garimpo, Morraria do Cambotas, Fazenda Campestre.","-43.515278","-19.887222","-43.515278","-19.887222",NA,NA,NA,"Rupícola com caule, folhas e espigas avermelhadas.; Campo rupestre.",NA,"Southern America",NA,"BHCB052385","BHCB052385",NA,NA,NA,NA,NA
"71","2020-12-11 11:40:08-03","UFMG","BHCB","160981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,"2012","11",NA,"Souza, FS; Santos, LM; Tomich, S; Oliveira, PP de","1597","2012","08","15","Brasil","Minas Gerais","Itabira","Serra dos Alves, Cânion Boca da Serra.","-43.499444","-19.487778","-43.499444","-19.487778",NA,"1400","1400","Diagnóstico Ambiental.; Erva. Folhas e espigas vermelhas.; Sombra de rochas. Campo Rupestre Quartzítico.",NA,"Southern America",NA,"BHCB052386","BHCB052386",NA,NA,NA,NA,NA
"72","2020-12-11 11:40:08-03","UFMG","BHCB","177613","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,"2015","11",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2510","2015","06","26","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611","-43.436667","-20.153611",NA,NA,NA,"Prensado em álcool.; Erva rupícola; folhas vináceas; inflorescências avermelhadas.; Campo Rupestre Quartzítico.",NA,"Southern America",NA,"BHCB052388","BHCB052388",NA,NA,NA,NA,NA
"73","2020-12-11 11:40:08-03","UFMG","BHCB","178880","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,"2015","11",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","879","2015","09","29","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222","-43.605","-20.197222",NA,NA,NA,"Prensado em álcool.; Erva rupícola; ca. 0,25m alt; face abaxial das folhas vermelha.; Campo Rupestre Quartzítico.",NA,"Southern America",NA,"BHCB052390","BHCB052390",NA,NA,NA,NA,NA
"74","2020-12-11 11:40:08-03","UFMG","BHCB","179011","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,"2015","11",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2555","2015","09","17","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222","-43.605","-20.197222",NA,NA,NA,"Erva saxícola; inflorescências cremes.; Campo Rupestre Quartzito.",NA,"Southern America",NA,"BHCB052382","BHCB052382",NA,NA,NA,NA,NA
"75","2020-12-11 11:40:08-03","UFMG","BHCB","184172","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,"2016","12","15","Sousa, NL; Souza, JAM; Avelar, R","543","2016","12","07","Brasil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.902778","-20.279722","-43.902778","-20.279722",NA,"1364","1364","Herbáceo, 0,15m alt. Rupícola. Flores marrom. Folha rosa.; Campo Rupestre Quartizito. Afloramento rochoso.",NA,"Southern America",NA,"BHCB052381","BHCB052381",NA,NA,NA,NA,NA
"76","2020-12-11 11:40:08-03","UFMG","BHCB","188738","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Paiva, JAM; Souza, JAM; Silva, E","1467","2017","08","03","Brasil","Minas Gerais","Ouro Preto","RPPN Horto Alegria","-43.57","-20.228333","-43.57","-20.228333",NA,"1831","1831","Erva. Saxícola. Inflorescência verde.; Campo Rupestre Quartzítico.",NA,"Southern America",NA,"BHCB188738","BHCB188738",NA,NA,NA,NA,NA
"77","2020-12-11 11:40:08-03","UFMG","BHCB","134793","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,"2003",NA,NA,"Ferreira, FM","18","2002","02","10","Brasil","Minas Gerais","São Thomé das Letras","Em propriedade particular de Geraldo Alves Ferreira.","-44.9852981567383","-21.7222003936768",NA,NA,"16076",NA,NA,"Poucos indivíduos.&nf;Duplicatas: CESJ, RB, MBM, BHCB; Erva de 20 cm de altura, espiga esverdeada.; Subosque de candeia.","auto","Southern America",NA,"BHCB052383","BHCB052383",NA,NA,NA,NA,NA
"78","2020-12-11 11:40:08-03","UFMG","BHCB","52707","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,"2005","01","24","Vasconcelos, MF de","s.n.","1999","11","25","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Inficionado.","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,"Herbáceo.; Campo rupestre.","auto","Southern America",NA,"BHCB052387","BHCB052387",NA,NA,NA,NA,NA
"79","2020-12-11 11:40:08-03","UFMG","BHCB","39996","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Vasconcelos, MF de","s.n.","1994","03","05","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,NA,"Herbáceo.; Campo rupestre.","auto","Southern America",NA,"BHCB052391","BHCB052391",NA,NA,NA,NA,NA
"80","2009-06-25 13:32:00-03","MO","MOBOT","2869932","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","R. Callejas",NA,NA,NA,"William R. Anderson","Anderson 6219","1973","3","3","Brazil","Goiás",NA,"Chapada dos Veadeiros. Ca. 20 km by road N of Alto Paraíso. Hillside with blocky sandstone outcrops on upper slopes and sandy soil on lower slopes; open, grassy cerrado lower slopes, larger trees among rocks.",NA,NA,NA,NA,NA,"1600.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-08-23 05:45:00-03","MO","MOBOT","2870091","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","R. Callejas",NA,NA,NA,"R.M. Harley|B.L. Stannard|Renato de Mello-Silva|David J.N. Hind|I. Cordeiro|Lucia Rossi","Harley 26270","1988","11","24","Brazil","Bahia",NA,"Mun. Rio de Contas. Pico das Almas. Cume. Crescendo no solo entre rochas.","-41.96666","-13.53333",NA,NA,NA,"1850.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-08-13 05:50:00-03","MO","MOBOT","2870170","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","R. Callejas",NA,NA,NA,"R.M. Harley","Harley 26166","1988","11","16","Brazil","Bahia",NA,"Mun.: Rio de Contas. Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz. Campo do Queiroz. Campo rupestre.","-41.96666","-13.53333",NA,NA,NA,"1825.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"83","2016-01-18 20:40:00-02","MO","MOBOT","2870261","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"S. E. Henschen","Henschen 1657","1869","3","15","Brazil","Minas Gerais",NA,"Caldas, Pedra Branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-08-23 05:45:00-03","MO","MOBOT","3095875","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","R. Callejas",NA,NA,NA,"R.M. Harley|B.L. Stannard|Renato de Mello-Silva|David J.N. Hind|I. Cordeiro|Lucia Rossi","Harley 26270",NA,NA,NA,"Brazil","Bahia",NA,"Rio de Contas, Pico das Almas, Cume. Crescendo no solo entre rochas.","-41.96666","-13.53333",NA,NA,NA,"1850.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-06-15 15:31:08-03","UNESP-RC","HRCB","58587","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Hensch.","G.M. Marcusso",NA,NA,NA,"Lombardi",NA,NA,NA,NA,"Brasil","Bahia","Mucuguê",NA,"-41.376694","-13.006806","41º22'36.1W","13º00'24.5S",NA,"927","927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-11-24 14:11:57-02","UFLA","ESAL","8618","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Elsie F. Guimarães",NA,NA,NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959",NA,NA,"16596","11","11","erva; 0,20; ;; campo rupestre","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-05-23 11:08:17-03","UFLA","ESAL","29960","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"Mansanares, ME; Andrade, EA; Campos, CCF","1686","2010","06","12","Brasil","Minas Gerais","Minduri","Ponto 9, Chapada das Perdizes, afloramento depois do Camping da Lua","-44.58425","-21.606694","-44.58425","-21.606694",NA,NA,NA,"Crescendo na fenda de rocha. Inflorescência verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-12-17 13:53:24-03","UFLA","ESAL","32203","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Arruda, I A C","2017","02",NA,"Arruda, I A C; Martins, C P V","735","2016","06","20","Brasil","Minas Gerais","Itutinga","Serra do Ouro Grosso","-44.646528","-21.308611","-44.646528","-21.308611",NA,"912","912","Erva rupícola, 15cm, espiga verde c/ projeções verdes de ápice enegrecido, anteras amarelas.; Campo Rupestre, afloramento ao lado de uma mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-12-17 13:53:24-03","UFLA","ESAL","32204","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Arruda, I A C","2017","02",NA,"Arruda, I A C; Martins, C P V; Ribeiro, W S","242","2015","11","28","Brasil","Minas Gerais","Itutinga","Serra da Chapada","-44.722361","-21.289111","-44.722361","-21.289111",NA,"1025","1025","Erva,22cm, espiga verde.; Campo Rupestre, entremeio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-12-17 13:53:24-03","UFLA","ESAL","32205","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen","Arruda, I A C","2017","02",NA,"Arruda, I A C; Martins, C P V; Ribeiro, W S","616","2016","03","21","Brasil","Minas Gerais","Itutinga","Serra do Pombeiro porção Norte","-44.757778","-21.35525","-44.757778","-21.35525",NA,"1193","1193","Erva, 20cm, escapo e espiga verdes.; Campo Rupestre, vala.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2017-11-24 14:11:57-02","UFLA","ESAL","20239","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila","Henschen",NA,NA,NA,NA,"M.C.Guimarães; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Morro da Janela","-44.8711013793945","-21.3169002532959",NA,NA,"16596",NA,NA,"erva; ; ; espiga verde; campo rupestre","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-06-10 10:11:25-03","FZB-BH","BHZB","3736","S","Plantae",NA,NA,"Piperaceae","Peperomia","oreophila","Peperomia oreophila",NA,"E.F. Guimarães","2015","09",NA,"Fernandes, M.G.C.",NA,"2003","07","15","Brasil","MG","Congonhas",NA,"-43.8577995300293","-20.4997005462646",NA,NA,"16368","1700","1700","Rupícola e saxícola,ltitude 1700m. Com duplicata.Doação de duplicata para herbário RB em fevereiro 2015.anteriormente Peperomia sp.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
