"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"47","2020-12-21 16:23:42-03","MBM","MBM","152223","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland",NA,"Giulietti, A.M.","97480","1980","04","04","Southern America","Brazil","Minas Gerais","Diamantina","Estrada para Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM152223","MBM152223",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:23:42-03","MBM","MBM","105773","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Giulietti, A.M.","Pirani, J.R.; et al.; et al.","s.n.","1985","08","03","Southern America","Brazil","Minas Gerais","Diamantina","Estrada para Mendanha","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM105773","MBM105773",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:23:42-03","MBM","MBM","104084","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Giulietti, A.M.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","49761","1985","09","10","Southern America","Brazil","Minas Gerais","Diamantina","Rod. BR-259, 5-10km L de Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM104084","MBM104084",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:23:42-03","MBM","MBM","152221","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland",NA,"Isejima, E.M.; et al.; et al.","3572","1982","04","09","Southern America","Brazil","Minas Gerais","Gouveia","Km 66 da estrada Curvelo - Diamantina","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM152221","MBM152221",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:23:42-03","MBM","MBM","282734","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Lombardi, J.A.","Bedê, L.","s.n.","2001","03",NA,"Southern America","Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"MBM282734","MBM282734",NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:23:42-03","MBM","MBM","282733","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Lombardi, J.A.","Bedê, L.","s.n.","2001","03",NA,"Southern America","Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"MBM282733","MBM282733",NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:23:42-03","MBM","MBM","258261","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Hensold, N.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","72213","2001","05","19","Southern America","Brazil","Minas Gerais","Buenópolis","Curimataí, arredores","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,"MBM258261","MBM258261",NA,NA,NA,NA,NA,"42854","auto",NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:23:42-03","MBM","MBM","56185","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans elanatus","Ruhland","Moldenke, H.N.","Hatschbach, G.","40827","1978","01","22","Southern America","Brazil","Minas Gerais","Datas","Rod. BR-259","-43.6557998657227","-18.4456005096436",NA,NA,NA,NA,"MBM056185","MBM056185",NA,"elanatus",NA,NA,NA,"23532","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:23:42-03","MBM","MBM","152226","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Giulietti, A.M.","Hensold, N.","674","1982","04","11","Southern America","Brazil","Minas Gerais","Diamantina","2km da Rod. BR-367","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM152226","MBM152226",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:23:42-03","MBM","MBM","282732","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Lombardi, J.A.","Bedê, L.","s.n.","2001","03",NA,"Southern America","Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"MBM282732","MBM282732",NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"57","2015-10-04 23:16:31-03","MNHN","RECOLNAT_MNHN_P","P00761855","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Echternacht","Riedel, L.",NA,NA,NA,NA,NA,"Brasilia",NA,NA,"S. da Lapa.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00761855' target='other'> <mi>dwc_moreinfo</mi></a>","P00761855","P00761855_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-09-03 22:48:21-03","MNHN","RECOLNAT_MNHN_P","P01917420","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Mexia, Y.",NA,"1931","5","2",NA,"Brasil","Minas Gerais","Diamantina","Serra do Rio Grande, disintegrated rock between crags.","-43.6002998352051","-18.2493991851807","1260",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01917420' target='other'> <mi>dwc_moreinfo</mi></a>","P01917420","P01917420_01",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,"5735",NA
"59","2020-10-01 14:26:38-03","JBB","HEPH","22614","S","Plantae","Monocotyledon","Poales","Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","Watanabe, MTC","Salles, AEH; et al.","4136","2006","04","13","Southern America","Brasil","Minas Gerais","Diamantina","BR 259, entre Curvelo e Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,"2010","12","08","101169","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:43:58-03","UFMG","BHCB","123251","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.",NA,"Echternacht, LA; Almeida, TE; Souza, DT; Viana, MM","1704","2008","06","20","Southern America","Brasil","Minas Gerais","Diamantina","Estrada Diamantina - São Gonçalo do Rio das Pedra, Platô a ca. 10km a sudeste de Diamantina, com bela vista para o Pico do Itambé","-43.548333","-18.338056","1174","1174",NA,"Brácteas involucrais internas creme, externas douradas. Pedúnculo avermelhado. Planta mais baixa, com capítulos menores e folhas com verde mais glauco que os indivíduos de S. elegans ocorrentes no mesmo local.; Brácteas involucrais in","BHCB003787",NA,NA,NA,"2015","03","05",NA,NA,NA,NA,"-43.548333","-18.338056",NA,NA
"61","2020-12-11 11:43:58-03","UFMG","BHCB","166376","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.",NA,"Echternacht, LA; Giulietti, AM; Costa, FN; Rios, D; Schmidt, I; Lucca, M","2232","2012","04","25","Southern America","Brasil","Minas Gerais","Buenópolis","PARNA Sempre-vivas, Campos São Domingo.","-43.785278","-17.916667","1277","1277",NA,"População abundante.; Campo rupestre, vegetação herbácea rala. Solo de areia branca, quartzí",NA,NA,NA,NA,"2012","04","27",NA,NA,NA,NA,"-43.785278","-17.916667",NA,NA
"62","2020-12-11 11:43:58-03","UFMG","BHCB","166393","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.",NA,"Echternacht, LA; Bastos, TV","2241","2012","04","29","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Chapada do Couto. Nos arredores do alojamento de pesquisadores.","-43.350833","-18.206111","1434","1434",NA,"Populações abundantes isoladas, distribuídas por todo o Parque.; Campo rupestre, vegetação herbácea rala. Solo de areia branca, quartzí",NA,NA,NA,NA,"2012","04","29",NA,NA,NA,NA,"-43.350833","-18.206111",NA,NA
"63","2020-12-11 11:43:58-03","UFMG","BHCB","178328","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.",NA,"Augsten, M; Meyer, PB","406","2010","04","03","Southern America","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde","-43.4899","-18.469842","1078","1078",NA,NA,"BHCB031434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.4899","-18.469842",NA,NA
"64","2020-12-11 11:43:58-03","UFMG","BHCB","178342","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.",NA,"Augsten, M; Stehmann, JR","961","2011","04","09","Southern America","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde","-43.4899","-18.469842","1078","1078",NA,"Afloramento isolado.","BHCB031433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.4899","-18.469842",NA,NA
"65","2020-12-11 11:44:04-03","UFMG","BHCB","22076","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Paepalanthus","elegans","Paepalanthus elegans","(Bong.) Kunth",NA,"Teixeira, WA","s.n.","1993","07","05","Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:44:08-03","UFMG","BHCB","137902","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Echternacht, LA; P. T. Sano; Gonella, PM","1650","2008","05","15","Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó., Caminho para afloramento rupestre das Velozias gigantes.","-43.516417","-19.258972","1254","1254",NA,"Folhas glaucescens pelos tricomas. Pedúnculo levemente dourado. Brácteas involucrais externas paleáceas, internas cremes.; Campo rupestre, solo de areia fina e branca, seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.516417","-19.258972",NA,NA
"67","2020-12-11 11:44:08-03","UFMG","BHCB","23881","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:44:08-03","UFMG","BHCB","47546","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:44:09-03","UFMG","BHCB","62781","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Schwacke, CAW","8502","1892","04","04","Southern America","Brasil","Minas Gerais",NA,"Serra dos Cristais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:44:08-03","UFMG","BHCB","1948","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Lima, C","132","1945",NA,NA,"Southern America","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"Sempre-viva. Pé-de-ouro.; Herbáceo.; Terrestre.",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:44:08-03","UFMG","BHCB","62779","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Magalhães, GM","2074",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Serro",NA,"-43.3793983459473","-18.604700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:44:09-03","UFMG","BHCB","8125","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Grandi, TSM; et al.","s.n.","1987","01","09","Southern America","Brasil","Minas Gerais","Gouveia","Estrada entre Presidente Juscelino e Gouveia.","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Herbáceo.; Campo rupestre. Terreno arenoso.",NA,NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:44:09-03","UFMG","BHCB","8124","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Grandi, TSM; et al.","2260","1987","01","09","Southern America","Brasil","Minas Gerais","Gouveia","Estrada entre Presidente Juscelino e Gouveia.","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Herbáceo.; Campo rupestre. Terreno arenoso.",NA,NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"74","2020-12-11 11:44:08-03","UFMG","BHCB","150466","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Scatena, VL; Sano, PT; Coan, AI; Eichemberg, MT; Gallo, LW; Alves, P; Ferreira, M; Silva, A","380","2010","04","24","Southern America","Brasil","Minas Gerais","Diamantina","estrada que liga Diamantina a Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Solo arenoso úmido, cerrado, campo rupestre","BHCB004990",NA,NA,NA,"2010","04","24","101169","auto",NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:44:08-03","UFMG","BHCB","57869","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Bedê, L","s.n.","2001","03","26","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.3908004760742","-18.0041999816895",NA,NA,NA,"Erva",NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:44:08-03","UFMG","BHCB","57868","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Bedê, L","s.n.","2001","03","26","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.3908004760742","-18.0041999816895",NA,NA,NA,"Erva",NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:44:08-03","UFMG","BHCB","56290","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Bedê, L","s.n.","2000","07","01","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.3908004760742","-18.0041999816895",NA,NA,NA,"Erva",NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:44:08-03","UFMG","BHCB","51334","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Lombardi, JA","3733",NA,NA,NA,"Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:44:09-03","UFMG","BHCB","80552","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Magalhães, GM","17994","1960","08",NA,"Southern America","Brasil","Minas Gerais","Diamantina","Serra de Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Área úmida com tapete herbáceo (local plano). Erva",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:44:09-03","UFMG","BHCB","62780","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Magalhães, GM","6023",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Buenópolis","Serra do Cabral","-44.1800003051758","-17.8733005523682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42854","auto",NA,NA,NA,NA,NA,NA
"81","2020-10-27 15:28:00-03","MO","MOBOT","101230745","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans elanatus","Ruhland",NA,"George Gardner","Gardner 5283","1840","7",NA,"South America","Brazil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"Lectotype","elanatus",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,"1"
"82","2008-05-27 22:02:00-03","MO","MOBOT","1616164","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Howard S. Irwin|et al.","Irwin 28211","1970","3","24","South America","Brazil","Minas Gerais",NA,"Infloresecences to ca. 40 Cm. Tall. Heads white. Campo. Campo, cerrado on Outcrops, and wooded valley, ca. 3 Km. N of sao joao da chapada",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2013-05-07 06:03:00-03","MO","MOBOT","3048775","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Ynés Mexia","Mexia 5735","1931","5","2","South America","Brazil","Minas Gerais",NA,"Diamantina. Serra do Rio Grange; disintegrated rock between crags.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2010-02-14 21:21:00-02","MO","MOBOT","3049132","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","Ruhland",NA,"Louis O. Williams|Vicente Assis","Williams 6911","1945","5","3","South America","Brazil","Minas Gerais",NA,"Serra da Pedra Redonda, 4 km. west of Sêrro, Municipio of Sêrro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-08-31 09:20:59-03","INPA","INPA","87652","S","Plantae","Monocotyledon","Poales","Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans elenatus","Ruhland","Echternacht, L","Ferreira, CAC","524","1979","08","19","Southern America","Brasil","Amazonas","Itapiranga","Rio Uatumã, Igarapé Caititu., Rio Uatumã, atrás do igarapé Catitu","-58.63442","-3.360318",NA,NA,NA,NA,"INPA0087652","INPA0087652 INPA0087652_e INPA0087652_e1 INPA0087652_nd INPA0087652_num",NA,"elenatus","2009","10",NA,NA,NA,NA,NA,"-58.63442","-3.360318",NA,NA
"86","2020-06-15 15:30:17-03","UNESP-RC","HRCB","63678","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.",NA,"Dugarte. B.A.C.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.520361","-19.246111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º31'13.3W","19º14'46S",NA,NA
"87","2020-06-15 15:30:19-03","UNESP-RC","HRCB","52915","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland",NA,"Scatena, V.L.","380","2010","04","24",NA,"Brasil","Minas Gerais","Diamantina","Estrada que liga Diamantina a Bibi-Biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Solo arenoso úmido",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"88","2020-06-15 15:30:19-03","UNESP-RC","HRCB","45959","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Scatena, V.L.","Scatena, V.L.","272","2005","05","09",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Erva, ca. 50 cm de altura. Solo arenoso pedregoso",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"89","2020-06-15 15:30:19-03","UNESP-RC","HRCB","39177","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Scatena, V.L.","Coan, A.I,","3","2003","05","11",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-06-15 15:30:19-03","UNESP-RC","HRCB","39182","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Scatena, V.L.","Scatena, V.L.","255","2003","05","11",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-06-15 15:30:19-03","UNESP-RC","HRCB","52891","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland",NA,"Scatena, V.L.","356","2010","04","22",NA,"Brasil","Minas Gerais","Diamantina","Estrada real que liga Diamantina a Milho Verde","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Solo arenoso úmido",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"92","2017-11-24 14:10:35-02","UFLA","ESAL","27941","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","L. Echternacht","Mansanares, ME; Campos, CCF; Pifano, DS","722",NA,NA,NA,NA,"Brasil","Minas Gerais","Diamantina","Parque Nacional das Sempre-vivas","-43.6002998352051","-18.2493991851807",NA,NA,NA,"erva; ; brancas;",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"93","2017-11-24 14:10:35-02","UFLA","ESAL","27940","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R.Parra & Giul.","L. Echternacht","Mansanares, ME; Campos, CCF; Pifano, DS","723",NA,NA,NA,NA,"Brasil","Minas Gerais","Diamantina","Parque Nacional das Sempre-vivas","-43.6002998352051","-18.2493991851807",NA,NA,NA,"erva; ; ;",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"94","2021-03-01 11:56:02-03","UFPE","UFP","7481","PreservedSpecimen","Plantae",NA,"Poales","Eriocaulaceae","Syngonanthus","elegans","Syngonanthus elegans","(Bong.) Ruhland","Isejima, EM","Hensold, N; Rossi, L; Menezes, NL; Wagner, HL; Isejima, BM; Furlan, A","s.n.","1982","04","08",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.616667","-18.166667","1098","1098",NA,NA,"UFP007481",NA,NA,NA,"1982","08","20",NA,NA,NA,NA,"-43.616667","-18.166667",NA,NA
"95","2020-09-12 05:00:02-03","US","US","1124167","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R. Parra & Giul.",NA,"A. F. M. Glaziou","20012","1892","4","4","South America - Neotropics","Brazil","Minas Gerais","Diamantina","Morro dos Cristais","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"US01934798","US01934798_01",NA,NA,NA,NA,NA,"101169","auto","Monocotyledonae",NA,NA,NA,NA,"1"
"96","2020-09-12 05:00:02-03","US","US","1933086","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R. Parra & Giul.",NA,"L. O. Williams","8145","1944","4","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Near Diamantina",NA,NA,"1250",NA,NA,NA,"US01934802","US01934802_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"97","2020-09-12 05:00:02-03","US","US","1571899","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R. Parra & Giul.",NA,"Y. Mexia","5735","1931","5","2","South America - Neotropics","Brazil","Minas Gerais","Diamantina","Serra do Rio Grande","-43.6002998352051","-18.2493991851807","1260",NA,NA,NA,"US01934803","US01934803_01",NA,NA,NA,NA,NA,"101169","auto","Monocotyledonae",NA,NA,NA,NA,"1"
"98","2020-09-12 05:00:02-03","US","US","2759022","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Comanthera","elegans","Comanthera elegans","(Bong.) L.R. Parra & Giul.",NA,"H. S. Irwin, R. R. Santos, R. Souza, R. R. Santos & J. Ramos","28211","1970","3","24","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Campo, cerrado on outcrops, and wooded valley, ca. 3km N of São João da Chapada.",NA,NA,"1200",NA,NA,NA,"US01934799","US01934799_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
