"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","infraspecificEpithet","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus"
"261","2020-11-04 11:14:08-03","ESALQ","ESA","57608","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Oliveira, A.A.; Assunção, P.A.; Cardoso, R.M.","1993","03","01",NA,"Brasil",NA,NA,"número ESA antigo (duplicado) 67608","ESA057608","Magnoliophyta",NA,"Ruiz & Pav.","Oliveira, A.A.","1178.0","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-01-17 13:47:16-03","MN","R","216716","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Soares, M.P. 347; Assis, M.E.; Saporetti Jr., A.W.; Sguizatto, F. & Silva Jr., W.M.","2006","02",NA,NA,"Brasil",NA,NA,"Departamento de Biologia Vegetal.",NA,NA,NA,"Ruiz & Pav.",NA,NA,"Bahia","Mucuri",NA,"-39.5","-17.766667",NA,NA,NA,NA,NA,NA,"39° 30'W","17° 46'S",NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-01-14 15:31:51-03","MN","R","143523","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Nelson, B.","1980","10","16",NA,"Brasil",NA,NA,"Projeto Flora Amazônica. Plantas do Estado de Acre",NA,NA,NA,"Ruiz & Pav.",NA,"719","Acre",NA,NA,"-67.833333",NA,NA,NA,NA,NA,NA,NA,"67° 50'W","10° S",NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-01-17 13:47:17-03","MN","R","171316","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Prance, G.T. 10488; Steward, W.C.; Harter, F.P.; Ramos, J.F.; Pinheiro, W.S. & Monteiro, O.P.","1971","02","13",NA,"Brasil",NA,NA,"Plants of Brazilian Amazonia Território do Roraima. Indian tall from Surucucu, 2° 53' N.; 63° 36' W, to Uiacá, 3° 33' N; 63° 11' W",NA,NA,NA,"Ruiz & Pav.","Berg, C.C.",NA,"Roraima",NA,NA,NA,"3.25",NA,NA,NA,NA,NA,"1972","63° 28'-24'W","3° 15'N",NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-01-14 15:31:51-03","MN","R","55366","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Ducke, W.A.","1942","06","30",NA,"Peru",NA,NA,"Belém do Pará, Museu cult. Introduzida por J.Huber",NA,NA,NA,"Ruiz & Pav.",NA,"948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-01-14 15:31:51-03","MN","R","55367","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Ducke, W.A.","1948","10","06",NA,"Brasil",NA,NA,"Belém (Pará) Museu Paraense, cult, introduzida por Huber do médio Rio Purus",NA,NA,NA,"Ruiz & Pav.",NA,"2172","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-01-14 15:31:51-03","MN","R","7314","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Ducke, W.A.","1946","12","14",NA,"Brasil",NA,NA,"Herb. Amazon. Museu Paraense",NA,NA,NA,"Ruiz & Pav.",NA,"16606","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-01-14 15:31:51-03","MN","R","55365","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Ducke, W.A.","1935","10","26",NA,"Brasil",NA,NA,NA,"R010024228",NA,NA,"Ruiz & Pav.",NA,"59","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-01-14 15:31:51-03","MN","R","39301","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Mello Barreto, H.L.","1935","07","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Barreto, M.","1696","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2014-09-25 12:32:34-03","FEMACT","MIRR","828","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Ratter, J. .A.; Milliken, W.; Coelho, D.F.; Lima, J.; Silva, P.G. da","1987","03","11",NA,"Brasil",NA,NA,"[BARCODE = *MIRR 00828*]Terra firme forest. Proctor plot 4.&nf;&nf;Tree 0406 - specimens taken from saplings. Vegetative ecological voucher.; Terra firme forest. Proctor plot 4.",NA,NA,NA,"Ruiz & Pav.",NA,"5675V","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação.","-61.416667","3.366667",NA,NA,NA,NA,NA,NA,"-61.416667","3.366667",NA,NA,NA,NA,NA,NA,NA,NA
"271","2014-09-25 12:32:34-03","FEMACT","MIRR","2267","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Milliken, W.","1987","07","29",NA,"Brasil",NA,NA,"Large tree. Exuding thick white latex when cut. Fruits orange eaten by spider monkeys.",NA,NA,NA,"Ruiz & Pav.",NA,"526","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., Terra firme forest near station.","-61.333333","3.366667",NA,NA,NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-02-15 11:46:04-02","IPA","IPA","625","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Wanderlei, D.","1937","09",NA,"Southern America","Brasil",NA,NA,"Árvore de lei.; Matas.","IPA0000625","Plantae",NA,"Ruiz & Pav.",NA,"s.n.","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-02-15 11:46:04-02","IPA","IPA","52964","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Guedes, M.L.","1990","02","17","Southern America","Brasil",NA,NA,"Árvore de 10,5m de altura, 35cm de CAP, látex branco, casca fina, fendilhada.; Matas.","IPA0052964","Plantae",NA,"Ruiz & Pav.",NA,"2300","Pernambuco","Recife","Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-10-20 14:17:49-03","UFOPA","HSTM","6677","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Soares, E.; s.c.","1994","10",NA,NA,"Brasil",NA,NA,NA,"HSTM006677",NA,NA,"Ruiz & Pav.",NA,NA,"Pará","Oriximiná","Porto Trombetas. Viveiro da Mineração Rio do Norte. Trabalho de Identificação de Plântulas de Viveiro.","-56.409722","-1.679167","HSTM006677",NA,NA,NA,NA,NA,"56º24'35''W","1º40'45''S",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-10-20 14:17:49-03","UFOPA","HSTM","10880","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","William Balée; Jony Martins Oliveira","2017","09",NA,NA,"Brasil",NA,NA,NA,"HSTM010880",NA,NA,"Ruiz & Pav.","J.D. Tovar",NA,"Pará","Altamira","Rio Bala drainage of the basin of the Rio Iriri.","-54.233333","-5.666667","HSTM010880","100","100",NA,NA,"2017","54º13'60''W","5º40'0''S","10",NA,NA,NA,"01",NA,NA,NA
"276","2021-03-24 17:09:28-03","UFES","SAMES","3558","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Ribeiro,M.","2012","02","14",NA,"Brasil",NA,NA,"Árvore de 32m de altura, tronco com córtex escruro, látex leitoso, fruto vermelho alaranjado quando maduro, coletado no chão.","SAMES03558",NA,NA,"Ruiz & Pav.","Ribeiro,M.","813","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta alta de tabuleiro, Km 4.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"41644","auto","2012","-398050000.0","-182625000.0","03",NA,NA,NA,"14",NA,NA,NA
"277","2021-03-24 17:09:28-03","UFES","SAMES","3557","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Ribeiro,M.; Martins,R.;Broggio,I.S.;Rocha,T.L.;","2011","03","19",NA,"Brasil",NA,NA,"Árvore de 24 metros, tronco escuro com látex leitoso abundante; fruto vermelho quando maduro. Frutos na carpoteca.","SAMES03557",NA,NA,"Ruiz & Pav.","Menezes,L.F.T.",NA,"Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta alta sobre Tabuleiro, estrada Interna km 4.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"41644","auto","2012","-398050000.0","-182625000.0","05",NA,NA,NA,"30",NA,NA,NA
"278","2019-11-21 14:39:54-03","UFJF","CESJ","X-028","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","?",NA,NA,NA,NA,"?",NA,NA,"Nome vulgar: Oiticica.Árvore dióica,podendo chegar a 40m de altura; muito frequente na Amazônia.","CESJ00X028","Angiosperma",NA,"Ruiz & Pav.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-01 16:35:49-03","UNICAMP","UEC","113219","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Assunção, PACL; Pereira, EC; Silva, CF","1997","10","07",NA,"Brazil",NA,NA,"Próximo à estação metereológica. Floresta de Platô. Árvore. Tronco cilíndrico com poucas lenticelas. Sem sapopemas com raízes superficiais vermelhas. Ritidoma vermelho-escuro sem desprendimento evidente. Ao corte casca morta marrom; entrecasca vermel",NA,"Magnoliopsida",NA,"Ruiz & Pav.","Ribeiro, JELS","690","Amazonas","Manaus","Reserva Florestal Ducke, km 26","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-01 16:35:49-03","UNICAMP","UEC","65982","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Silva, IA","1982","08","31",NA,"Brazil",NA,NA,"Árvore em floresta alta, ca. 29m de alt. e fuste de ca. 19m, DAP 71cm, Ø da copa ca. 12m. Com flor branca e botão verde. Fuste cilíndrico e casca escamosa.",NA,"Magnoliopsida",NA,"Ruiz & Pav.","Menandro, MS","340","Espírito Santo","Linhares","Reserva Florestal da CVRD, Est. Gávea, ant. X-2, km 9, 171, lado direito..","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","1982",NA,NA,"09",NA,NA,NA,"14",NA,NA,NA
"281","2021-03-01 16:35:49-03","UNICAMP","UEC","65955","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Lino, AM","1972","03","10",NA,"Brazil",NA,NA,"Árvore em floresta alta, ca. 26m de altura e fuste de ca. 18m, DAP 68cm, Ø da copa ca. 11m. Com fruto deveis e maduros. Fuste cilindrico e casca áspera.",NA,"Magnoliopsida",NA,"Ruiz & Pav.","Berg, CC","3772","Espírito Santo","Linhares","Reserva Florestal da CVRD, Est. PEROBA OSSO, ant. 142, km 0,270, lado direio.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"48094","auto","1990",NA,NA,"12",NA,NA,NA,"10",NA,NA,NA
"282","2021-03-01 16:35:49-03","UNICAMP","UEC","20251","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Silva, MG; Pinheiro, A","1979","01","16",NA,"Brazil",NA,NA,"Árvore de 15mx40cm de diâmetro, fruto maduro amarelo, mata de terra firme, solo areno argiloso.",NA,"Magnoliopsida",NA,"Ruiz & Pav.","Silva, MG","4269","Mato Grosso","Aripuanã","Km 238 da BR 174, Núcleo Juina, Área urbana","-59.459400177002","-10.1667003631592",NA,NA,NA,"273871","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-02-23 11:30:19-03","UNEMAT","HERBAM","9959","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Soares-Lopes, C R A; Benetti, E.; Fernandes, E. & Rodrigues, L.","2014","08","20",NA,"Brasil",NA,NA,NA,"HERBAM009959",NA,NA,"Ruiz & Pav.","Gvasconcelos","CD 867917","Mato Grosso","Alta Floresta","Área de empréstimo da PCH da Fazenda, área 2, Floresta Ombrófila","-8858.83056","-503.172222",NA,"223","223",NA,NA,"2014","-8858.83056","-503.172222","09",NA,NA,NA,"26",NA,NA,NA
"284","2019-03-16 13:31:08-03","UNEMAT","HERBAM","7708","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Soares, C.R.A.; Barros, M.; Melo, J.B.M.; Fidelio, B.V. & Cazine, F.F.","2012","02","17",NA,"Brasil",NA,NA,NA,"HERBAM007708",NA,NA,"Ruiz & Pav.","Piva, JH","Preto 975310","Pará","Jacareacanga","Terra Firme.","-56.775","-9.345278",NA,"191","191",NA,NA,"2012","-56.775","-9.345278","02",NA,NA,NA,"17",NA,NA,NA
"285","2019-02-21 19:37:53-03","UNEMAT","HERBAM","1836","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Sasaki, D.; Milliken, W.; Zappi, D.C.; Biggs, N.; Silveira, E.A. & Piva, J.H.","2008","02","06",NA,"Brasil",NA,NA,NA,"HERBAM001836",NA,NA,"Ruiz & Pav.","Milliken, W","2205","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Floresta alta e aberta em solo argiloso. Dossel 25 m alt. Ocorrencia de muitas Leguminosae, Subosque denso com abundancia de Annonaceae.","-55.824722","-9.457222",NA,"265","265",NA,NA,"2008","-55.824722","-9.457222",NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-12 18:12:15-03","UFES","VIES","36944","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Gurtler, J.; Dutra, S.C.","2018","02","16",NA,"Brasil",NA,NA,NA,"VIES036944",NA,NA,"Ruiz & Pav.",NA,"JAC 462","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P5).","-40.441111","-18.783056","VIES036944",NA,NA,NA,NA,NA,"40º26'28''W","18º46'59''S",NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-06-27 10:25:45-03","UFES","VIES","13836","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Assis, A.M.; Pereira, O.J. & Almeida, R.","1997","11","03",NA,"Brasil",NA,NA,NA,"VIES013836",NA,NA,"Ruiz & Pav.",NA,"261","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449","VIES013836",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-06-27 10:25:45-03","UFES","VIES","12177","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Assis, A.M.; Zambom, O.","1998","03","24",NA,"Brasil",NA,NA,NA,"VIES012177",NA,NA,"Ruiz & Pav.",NA,"445","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449","VIES012177 VIES012177_1",NA,NA,"28401","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-06-27 10:25:45-03","UFES","VIES","13837","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","Fabris, L.C.","1993","02","15",NA,"Brasil",NA,NA,NA,"VIES013837",NA,NA,"Ruiz & Pav.","Fabris, L.C.","735","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449","VIES013837",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","791","PreservedSpecimen","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"BOTUW000791",NA,NA,"Ruiz & Pav.",NA,NA,"Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-06-29 09:31:22-03","UFRRJ","RBR","42771","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","T.P.P. Alverga","2015","05","28",NA,"Brasil",NA,NA,NA,"RBR00042771",NA,NA,"Ruiz & Pav.","T.P.P. Alverga",NA,"Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F57/10.","-43.206944","-22.938611",NA,NA,NA,NA,NA,NA,"43º12'25''W","22º56'19''S",NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-06-29 09:31:22-03","UFRRJ","RBR","42769","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","T.P.P. Alverga","2015","05","28",NA,"Brasil",NA,NA,NA,"RBR00042769",NA,NA,"Ruiz & Pav.","T.P.P. Alverga",NA,"Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F98/8.","-43.516389","-22.975278",NA,NA,NA,NA,NA,NA,"43º30'59''W","22º58'31''S",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-06-29 09:31:22-03","UFRRJ","RBR","42770","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","T.P.P. Alverga","2015","05","28",NA,"Brasil",NA,NA,NA,"RBR00042770",NA,NA,"Ruiz & Pav.","T.P.P. Alverga",NA,"Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F19/3.","-43.247778","-22.977222",NA,NA,NA,NA,NA,NA,"43º14'52''W","22º58'38''S",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-06-29 09:31:22-03","UFRRJ","RBR","42772","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","T.P.P. Alverga","2015","05","28",NA,"Brasil",NA,NA,NA,"RBR00042772",NA,NA,"Ruiz & Pav.","T.P.P. Alverga",NA,"Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F08/33.","-43.235556","-22.936389",NA,NA,NA,NA,NA,NA,"43º14'8''W","22º56'11''S",NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-06-29 09:31:22-03","UFRRJ","RBR","5733","S","Plantae","Moraceae","Clarisia","racemosa","Clarisia racemosa","A.M.L.","1972","03","10",NA,"Brasil",NA,NA,NA,"RBR00005733",NA,NA,"Ruiz & Pav.","T.A. Amorim","37/72","Espírito Santo","Linhares","Estrada 142 Km 0,270 do lado direito","-40.0722007751465","-19.3910999298096","RBR00005733",NA,NA,"48094","auto","2018",NA,NA,"07",NA,NA,NA,"30",NA,NA,NA
"296","2013-04-01 09:16:12-03","IPT","BCTW","9050","S","Plantae",NA,"Clarisia","nitida","Clarisia nitida",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Allemão) J.F. Macbr.",NA,NA,"Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"297","2013-04-01 09:16:12-03","IPT","BCTW","12886","S","Plantae",NA,"Clarisia","nitida","Clarisia nitida",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Allemão) J.F. Macbr.",NA,NA,"Bahia","Itabuna",NA,"-39.2803","-14.7856",NA,NA,NA,"30592","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"298","2013-04-01 09:16:12-03","IPT","BCTW","315","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"299","2013-04-01 09:16:13-03","IPT","BCTW","13511","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Bolívia",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,"Cochabamba","Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"300","2013-04-01 09:16:13-03","IPT","BCTW","5282","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Bolívia",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.","IPT",NA,"Pando",NA,"Rio Orton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"301","2013-04-01 09:16:12-03","IPT","BCTW","11198","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"302","2013-04-01 09:16:13-03","IPT","BCTW","11833","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,"Rio de Janeiro","Rio das Ostras","Estação de Rocha Leão","-41.945","-22.5269",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"303","2013-04-01 09:16:13-03","IPT","BCTW","11111","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,"Espírito Santo",NA,"Norte do Estado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"304","2013-04-01 09:16:13-03","IPT","BCTW","9353","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.","IPT",NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"305","2013-04-01 09:16:12-03","IPT","BCTW","14574","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.","IPT",NA,"Mato Grosso","Colniza","aprox. 27 km da cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"306","2013-04-01 09:16:12-03","IPT","BCTW","19545","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa","Nunes, I.N","2002","09","28",NA,"Brasil",NA,NA,"fruto verde com polpa vermelha e semente dura; exsudato leitoso amarelo, raiz tabular pequenas; mais informações na pasta Resex",NA,"Magnoliophyta",NA,"Ruiz & Pav.","IPT","85","Rondônia","Costa Marques","Reserva Extrativista Estadual Rio Cautário - Sítio linha da altura do 52","-64.157722","-11.931889",NA,NA,NA,NA,NA,NA,"64W09'27.8","11S55'54.8",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"307","2013-04-01 09:16:13-03","IPT","BCTW","197","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"308","2013-04-01 09:16:12-03","IPT","BCTW","13367","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,"Mato Grosso","Aripuanã",NA,"-59.4594","-10.1667",NA,NA,NA,"273871","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"309","2013-04-01 09:16:12-03","IPT","BCTW","17193","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,"CTFT:27697, Pierre Détienne: 414",NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,"Pará","Tucuruí",NA,"-49.6725","-3.76611",NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"310","2013-04-01 09:16:12-03","IPT","BCTW","5023","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Museu Comercial do Pará",NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"311","2013-04-01 09:16:12-03","IPT","BCTW","14441","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.","William A. Rodrigues",NA,"Pará","Santarém","Reserva Florestal do Rio Curuá-Una","-54.7083","-2.44306",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"312","2013-04-01 09:16:12-03","IPT","BCTW","17752","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,"Pará",NA,"Região do rio Curuá-Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"313","2013-04-01 09:16:13-03","IPT","BCTW","6735","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.","IPT",NA,"Espírito Santo","Vitória",NA,"-40.3378","-20.3194",NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"314","2013-04-01 09:16:12-03","IPT","BCTW","12508","S","Plantae",NA,"Clarisia","racemosa","Clarisia racemosa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ruiz & Pav.",NA,NA,"Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
